arm_id,score_role,model_seed,fold,decision_date,U_t_decision_n,U_t_resolved_n,score_row_n,label_row_n,RankIC,metric_day_status,reason
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-07-25,487,487,487,487,0.010410861740154343,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-07-26,487,487,487,487,0.006529457399416499,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-07-27,487,487,487,487,-0.03683247375050597,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-07-28,488,488,488,488,0.02596875109231078,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-07-31,488,488,488,488,0.002965001386110764,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-01,489,489,489,489,0.019127381572199266,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-02,488,488,488,488,-0.013854521411390333,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-03,489,489,489,489,-0.04259775026584356,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-04,489,489,489,489,-0.024242189445988827,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-07,489,489,489,489,-0.005681427203553113,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-08,488,488,488,488,0.060834065674205524,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-09,488,488,488,488,-0.013521462719651864,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-10,488,488,488,488,0.040632946670038604,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-11,488,488,488,488,-0.020515231226593062,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-14,488,488,488,488,0.01179065728731252,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-15,486,486,486,486,-0.058865029198779284,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-16,485,485,485,485,-0.0855778445558827,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-17,484,484,484,484,0.039796836741584685,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-18,485,485,485,485,-0.03050977291231944,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-21,484,484,484,484,-0.05703063182918452,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-22,484,484,484,484,-0.03221016588654801,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-23,485,485,485,485,-0.04700124756426403,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-24,485,485,485,485,-0.03154902922798131,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-25,486,486,486,486,-0.018946456843179277,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-28,486,486,486,486,0.021875435386038714,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-29,486,486,486,486,-0.020480582941261233,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-30,486,486,486,486,-0.005805047238568013,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-08-31,486,486,486,486,-0.014113028525729505,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-01,487,487,487,487,0.07543984825027619,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-04,487,487,487,487,0.024156401651599373,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-05,487,487,487,487,0.014565348230659933,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-06,487,487,487,487,0.000315896284417477,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-07,487,487,487,487,0.02289763082929649,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-08,487,487,487,487,0.056149582828936735,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-11,487,487,487,487,-0.1001703352357118,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-12,487,487,487,487,0.02572568247579319,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-13,487,487,487,487,-0.021113464965689714,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-14,487,487,487,487,0.02433073937849543,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-15,487,487,487,487,0.019775005782931464,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-18,487,487,487,487,0.03570937564804765,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-19,487,487,487,487,0.02029926178143192,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-20,487,487,487,487,0.07123379171527888,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-21,487,487,487,487,-0.031528907330985276,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-22,487,487,487,487,-0.03672055623572113,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-25,487,487,487,487,0.0441499500619443,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-26,487,487,487,487,0.006164061621662895,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-27,487,487,487,487,0.01731776731961186,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-09-28,487,487,487,487,-0.003986243499060358,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-10-09,487,487,487,487,0.03812183698380388,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-10-10,487,487,487,487,-0.0041275345046154505,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-10-11,487,487,487,487,0.07161354369740709,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-10-12,487,487,487,487,-0.027791726705259458,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-10-13,488,488,488,488,0.004001431372876777,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-10-16,488,488,488,488,0.014281142233821702,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-10-17,488,488,488,488,0.023198847035745093,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-10-18,487,487,487,487,0.022355593351558102,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-10-19,487,487,487,487,-0.0006882033589938394,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-10-20,487,487,487,487,0.027246656576713744,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-10-23,487,487,487,487,-0.0391336595059721,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-10-24,487,487,487,487,0.030688092213845643,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-10-25,487,487,487,487,0.012849418254937586,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-10-26,487,487,487,487,-0.008146867196515948,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-10-27,487,487,487,487,-0.03647183309881787,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-10-30,488,488,488,488,-0.028363631586971333,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-10-31,488,488,488,488,0.04483563813988166,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-11-01,489,489,489,489,0.005834668801940762,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-11-02,489,489,489,489,-0.0038911192707439526,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-11-06,488,488,488,488,-0.036866725472236135,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-11-07,487,487,487,487,0.013349442600013112,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-11-08,489,489,489,489,-0.033341921766836695,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-11-09,488,488,488,488,-0.013951141528312245,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-11-10,486,486,486,486,0.05599845622832853,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-11-13,486,486,486,486,-0.05510188453185798,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-11-14,486,486,486,486,-0.05809188421311512,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-11-15,488,488,488,488,-0.1107966513204009,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-11-16,487,487,487,487,0.09271243317279737,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-11-17,487,487,487,487,0.07236161133233866,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-11-21,488,488,488,488,0.013136815906604845,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-11-22,487,487,487,487,-0.013303826998713388,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-11-24,489,489,489,489,-0.12352332282376736,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-11-28,489,489,489,489,-0.0023372610358115596,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-11-29,489,489,489,489,-0.01295514008898499,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-11-30,488,488,488,488,0.07388397943800241,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-12-01,488,488,488,488,-0.018328199869060795,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-12-04,489,489,489,489,0.08114969686250074,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-12-06,490,490,490,490,0.028654782098230944,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-12-07,490,490,490,490,-0.045023908175597524,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-12-08,490,490,490,490,0.02440888998943284,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-12-11,490,490,490,490,0.009722909161051362,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_full,2023-12-13,490,490,490,490,-0.05409517144542884,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-07-03,485,485,485,485,0.008794254509951556,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-07-04,485,485,485,485,-0.013043184765864002,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-07-05,485,485,485,485,-0.05239855114191634,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-07-06,484,484,484,484,-0.0339286376820233,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-07-07,484,484,484,484,-0.050809146037230524,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-07-11,485,485,485,485,-0.004967761172929882,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-07-12,484,484,484,484,-0.08392592515412572,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-07-13,485,485,485,485,0.005237877000964886,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-07-17,486,486,486,486,-0.04670630268382193,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-07-18,486,486,486,486,-0.004233149161362733,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-07-20,486,486,486,486,0.010346806716876825,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-07-21,486,486,486,486,0.03352115981976232,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-07-24,486,486,486,486,0.01540439161038385,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-07-25,487,487,487,487,0.010410861740154343,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-07-26,487,487,487,487,0.006529457399416499,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-07-27,487,487,487,487,-0.03683247375050597,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-07-28,488,488,488,488,0.02596875109231078,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-07-31,488,488,488,488,0.002965001386110764,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-01,489,489,489,489,0.019127381572199266,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-02,488,488,488,488,-0.013854521411390333,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-03,489,489,489,489,-0.04259775026584356,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-04,489,489,489,489,-0.024242189445988827,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-07,489,489,489,489,-0.005681427203553113,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-08,488,488,488,488,0.060834065674205524,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-09,488,488,488,488,-0.013521462719651864,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-10,488,488,488,488,0.040632946670038604,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-11,488,488,488,488,-0.020515231226593062,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-14,488,488,488,488,0.01179065728731252,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-15,486,486,486,486,-0.058865029198779284,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-16,485,485,485,485,-0.0855778445558827,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-17,484,484,484,484,0.039796836741584685,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-18,485,485,485,485,-0.03050977291231944,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-21,484,484,484,484,-0.05703063182918452,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-22,484,484,484,484,-0.03221016588654801,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-23,485,485,485,485,-0.04700124756426403,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-24,485,485,485,485,-0.03154902922798131,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-25,486,486,486,486,-0.018946456843179277,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-28,486,486,486,486,0.021875435386038714,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-29,486,486,486,486,-0.020480582941261233,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-30,486,486,486,486,-0.005805047238568013,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-08-31,486,486,486,486,-0.014113028525729505,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-01,487,487,487,487,0.07543984825027619,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-04,487,487,487,487,0.024156401651599373,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-05,487,487,487,487,0.014565348230659933,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-06,487,487,487,487,0.000315896284417477,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-07,487,487,487,487,0.02289763082929649,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-08,487,487,487,487,0.056149582828936735,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-11,487,487,487,487,-0.1001703352357118,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-12,487,487,487,487,0.02572568247579319,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-13,487,487,487,487,-0.021113464965689714,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-14,487,487,487,487,0.02433073937849543,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-15,487,487,487,487,0.019775005782931464,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-18,487,487,487,487,0.03570937564804765,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-19,487,487,487,487,0.02029926178143192,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-20,487,487,487,487,0.07123379171527888,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-21,487,487,487,487,-0.031528907330985276,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-22,487,487,487,487,-0.03672055623572113,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-25,487,487,487,487,0.0441499500619443,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-26,487,487,487,487,0.006164061621662895,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-27,487,487,487,487,0.01731776731961186,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-09-28,487,487,487,487,-0.003986243499060358,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-10-09,487,487,487,487,0.03812183698380388,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-10-10,487,487,487,487,-0.0041275345046154505,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-10-11,487,487,487,487,0.07161354369740709,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-10-12,487,487,487,487,-0.027791726705259458,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-10-13,488,488,488,488,0.004001431372876777,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-10-16,488,488,488,488,0.014281142233821702,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-10-17,488,488,488,488,0.023198847035745093,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-10-18,487,487,487,487,0.022355593351558102,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-10-19,487,487,487,487,-0.0006882033589938394,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-10-20,487,487,487,487,0.027246656576713744,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-10-23,487,487,487,487,-0.0391336595059721,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-10-24,487,487,487,487,0.030688092213845643,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-10-25,487,487,487,487,0.012849418254937586,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-10-26,487,487,487,487,-0.008146867196515948,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-10-27,487,487,487,487,-0.03647183309881787,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-10-30,488,488,488,488,-0.028363631586971333,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-10-31,488,488,488,488,0.04483563813988166,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-11-01,489,489,489,489,0.005834668801940762,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-11-02,489,489,489,489,-0.0038911192707439526,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-11-06,488,488,488,488,-0.036866725472236135,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-11-07,487,487,487,487,0.013349442600013112,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-11-08,489,489,489,489,-0.033341921766836695,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-11-09,488,488,488,488,-0.013951141528312245,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-11-10,486,486,486,486,0.05599845622832853,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-11-13,486,486,486,486,-0.05510188453185798,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-11-14,486,486,486,486,-0.05809188421311512,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-11-15,488,488,488,488,-0.1107966513204009,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-11-16,487,487,487,487,0.09271243317279737,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-11-17,487,487,487,487,0.07236161133233866,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-11-21,488,488,488,488,0.013136815906604845,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-11-22,487,487,487,487,-0.013303826998713388,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-11-24,489,489,489,489,-0.12352332282376736,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-11-28,489,489,489,489,-0.0023372610358115596,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-11-29,489,489,489,489,-0.01295514008898499,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-11-30,488,488,488,488,0.07388397943800241,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-12-01,488,488,488,488,-0.018328199869060795,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-12-04,489,489,489,489,0.08114969686250074,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-12-06,490,490,490,490,0.028654782098230944,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-12-07,490,490,490,490,-0.045023908175597524,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-12-08,490,490,490,490,0.02440888998943284,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-12-11,490,490,490,490,0.009722909161051362,evaluable,
R2_REAKA_DIFFUSION,ensemble,nan,validation_late,2023-12-13,490,490,490,490,-0.05409517144542884,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-01-04,481,481,481,481,0.023618658393063204,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-01-06,482,482,482,482,-0.0026786496886092187,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-01-10,482,482,482,482,-0.08345424503196813,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-01-11,482,482,482,482,-0.07102419548881038,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-01-12,482,482,482,482,-0.0024531114954327534,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-01-13,482,482,482,482,0.0023839310482697386,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-01-16,482,482,482,482,-0.06170003841559488,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-01-17,482,482,482,482,0.08200747060732579,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-01-18,482,482,482,482,0.040641304597685834,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-01-19,482,482,482,482,0.030436908275912024,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-01-20,483,483,483,483,-0.051228536512269954,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-02-01,483,483,483,483,-0.05313077019681946,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-02-02,483,483,483,483,-0.05353009625222181,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-02-03,483,483,483,483,0.06398209375295873,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-02-06,483,483,483,483,0.042215397599906765,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-02-08,482,482,482,482,0.0377061586739926,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-02-09,481,481,481,481,0.028637805662197438,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-02-10,482,482,482,482,0.06755793362683875,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-02-13,482,482,482,482,0.011761185068966796,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-02-14,483,483,483,483,0.033517468598305386,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-02-15,482,482,482,482,0.0642182437400076,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-02-16,482,482,482,482,0.006401842460256343,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-02-17,480,480,480,480,0.022344229178971088,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-02-20,480,480,480,480,0.06569045360659458,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-02-21,480,480,480,480,0.007407914989650371,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-02-22,482,482,482,482,-0.018276031619998218,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-02-23,481,481,481,481,-0.024070798685590006,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-02-24,482,482,482,482,-0.12178793243006443,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-02-27,481,481,481,481,0.03665105729346593,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-03-01,484,484,484,484,0.030940527310635697,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-03-03,485,485,485,485,-0.024053373566370006,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-03-06,486,486,486,486,-0.007292431973838696,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-03-07,486,486,486,486,0.02485665806854319,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-03-08,486,486,486,486,0.032636334015887024,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-03-09,487,487,487,487,-0.08416978944051975,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-03-10,487,487,487,487,-0.04903019633864853,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-03-13,487,487,487,487,-0.05378571392049854,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-03-14,487,487,487,487,-0.04239983241644034,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-03-15,488,488,488,488,-0.03514550152916825,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_early,2023-03-16,487,487,487,487,0.03231445834610258,evaluable,
