horizon,split,fold_id,instrument_id,instrument_high_minus_low_spread,within_stock_rankIC,valid_signal_count
H3,train_oof_unseen,3,SH601398,0.004776325907710637,0.07866355827825099,962
H3,train_oof_unseen,3,SH601607,-0.0026806600659661094,-0.008898822894647739,882
H3,train_oof_unseen,3,SH601618,0.006156737516684727,0.09761708844589823,961
H3,train_oof_unseen,3,SH601788,-0.0010151713126973355,0.1500619799938431,763
H3,train_oof_unseen,3,SH601857,0.00866136833445669,0.09444813167120056,962
H3,train_oof_unseen,3,SH601877,0.01001273956095304,0.10708051749869973,759
H3,train_oof_unseen,3,SH601991,0.007485915228766507,0.0730788844586396,441
H3,train_oof_unseen,3,SH603799,0.0272065779515612,0.10422376730961137,383
H3,train_oof_unseen,3,SH603993,0.009520494271217603,0.03294531146796419,962
H3,train_oof_unseen,3,SZ000001,0.008209652462240638,0.0786533064658493,962
H3,train_oof_unseen,3,SZ000069,-0.004338700339583998,0.02917530959717812,846
H3,train_oof_unseen,3,SZ000338,0.004686810529554996,0.07289461357254758,962
H3,train_oof_unseen,3,SZ000963,0.01749858198351671,0.10077031568201401,443
H3,train_oof_unseen,3,SZ002027,-0.0039047173289112665,-0.003104313275604663,962
H3,train_oof_unseen,3,SZ002142,0.007945030643925016,0.09053901657849008,953
H3,train_oof_unseen,3,SZ002024,0.006993735493559189,0.05921439583655462,851
H3,train_oof_unseen,3,SZ002466,0.02644602011067603,0.1254570282498585,328
H3,train_oof_unseen,3,SH600406,0.010196071203769985,0.09688386420784356,937
H3,train_oof_unseen,3,SZ002032,0.00268828385935913,0.04128056520119561,556
H3,train_oof_unseen,3,SH600377,0.001222588304810928,0.0810709672771883,306
H3,train_oof_unseen,3,SH603160,0.002077064224963281,-0.00632703085303603,530
H3,train_oof_unseen,3,SH603501,0.012668419491459311,0.06177116330911117,530
H3,train_oof_unseen,3,SZ002916,0.01825060393127878,0.062244439407820776,366
H3,train_oof_unseen,3,SZ002007,0.00774658140506422,0.10268449130174187,459
H3,train_oof_unseen,3,SZ002001,0.014593286305388847,0.09038462540503503,443
H3,train_oof_unseen,3,SZ002371,0.007147630400527538,0.04101361956509989,440
H3,train_oof_unseen,3,SZ002271,0.01779433994632733,0.1296240829180085,392
H3,train_oof_unseen,3,SH600150,0.0007870452524373166,0.04174234696328858,390
H3,train_oof_unseen,3,SH600926,0.01812584882374228,0.14428371771557427,367
H3,train_oof_unseen,3,SZ002129,-0.003025924668299709,0.007330903107221909,365
H3,train_oof_unseen,3,SZ002812,0.06801427047381545,0.1711437329619668,345
H3,train_oof_unseen,3,SH601658,0.02421245174887765,0.11931879233062243,344
H3,train_oof_unseen,3,SH600763,0.008399386289873946,-0.012062130457170476,332
H3,train_oof_unseen,3,SH600584,0.026067177191072363,0.16715837545252601,331
H3,train_oof_unseen,3,SZ002049,0.01578685620349484,0.19197621816378646,330
H3,train_oof_unseen,3,SH603195,0.02110280039373339,0.14466856164023092,309
H3,train_oof_unseen,4,SH600009,0.0067770556666526165,0.05860968934618865,948
H3,train_oof_unseen,4,SH600018,0.0008303611647650106,0.05244459432154091,962
H3,train_oof_unseen,4,SH600029,0.013022976130046835,0.116205583945829,962
H3,train_oof_unseen,4,SH600276,0.013396955421395877,0.11116789911070761,962
H3,train_oof_unseen,4,SH600340,0.022377721068811217,0.1338942327603917,718
H3,train_oof_unseen,4,SH600547,0.005448248328906942,0.029004200384831015,861
H3,train_oof_unseen,4,SH600690,0.0021775069400506728,0.04376725955298637,960
H3,train_oof_unseen,4,SH600887,0.0047843633278615355,0.11662904221624727,962
H3,train_oof_unseen,4,SH600919,0.0013341899021239287,0.014494927832077406,953
H3,train_oof_unseen,4,SH601166,-0.0026894126666256045,0.03870671226465437,962
H3,train_oof_unseen,4,SH601601,0.013202948272848018,0.10176129789482347,962
H3,train_oof_unseen,4,SH601766,-0.0005256870958331836,0.07569157626356134,962
H3,train_oof_unseen,4,SH601800,0.00781757172107093,0.10878601075456915,962
H3,train_oof_unseen,4,SH601898,-0.0006332608418005755,0.07160968461105179,948
H3,train_oof_unseen,4,SH601901,0.01971922140964172,0.15504860100847112,823
H3,train_oof_unseen,4,SH601998,0.005265364659694101,0.06520171307122503,962
H3,train_oof_unseen,4,SZ000333,0.015057058953517551,0.12496109446531434,909
H3,train_oof_unseen,4,SZ000568,1.4435067037623425e-06,-0.03639653140704025,962
H3,train_oof_unseen,4,SZ000625,-0.0032490767507548472,-0.025982747016046522,453
H3,train_oof_unseen,4,SZ000858,0.003891919784059264,0.03285284521942815,962
H3,train_oof_unseen,4,SZ000938,0.00013525554209632175,0.045753717410683965,907
H3,train_oof_unseen,4,SZ002236,0.010833056558574968,0.06760643210181135,662
H3,train_oof_unseen,4,SZ002415,-0.0020511855943761968,0.015885644351361656,960
H3,train_oof_unseen,4,SZ002714,-0.00910658765930174,-0.030329161801999602,908
H3,train_oof_unseen,4,SH601155,0.014489894605171708,0.07962555957901772,955
H3,train_oof_unseen,4,SZ002460,0.0059598244906186384,0.04345111299969963,488
H3,train_oof_unseen,4,SZ000100,0.0036273046520239483,0.049382266640192365,521
H3,train_oof_unseen,4,SH600050,0.01327444283372202,0.14174261131414495,931
H3,train_oof_unseen,4,SH600588,0.013042609818633612,0.07025461647115731,759
H3,train_oof_unseen,4,SH600436,0.006846557484704591,0.03679997162783557,846
H3,train_oof_unseen,4,SH601989,-0.0018719382600342759,0.005303890463374376,881
H3,train_oof_unseen,4,SH600886,0.00880826211439462,0.08233880864548969,809
H3,train_oof_unseen,4,SH600309,0.0059191511258592355,0.04815481111471364,835
H3,train_oof_unseen,4,SH600025,-0.0006399490361024048,-0.00012256685638994657,809
H3,train_oof_unseen,4,SZ000876,-0.0006835619877431157,-0.0004975232803021632,650
H3,train_oof_unseen,4,SH600438,0.0006366400595942444,-0.024682109913346757,585
H3,train_oof_unseen,4,SH600989,0.010038731257022922,0.03424719096868886,485
H3,train_oof_unseen,4,SH603806,0.039893647229996464,0.1842249465484221,307
H3,validation_oof_unseen,aggregate,SH600015,0.002534420163222009,0.07661960235481319,479
H3,validation_oof_unseen,aggregate,SH600028,-0.007841441991815972,-0.05568435088803905,479
H3,validation_oof_unseen,aggregate,SH600176,0.01968681418788302,0.06722718491122152,416
H3,validation_oof_unseen,aggregate,SH600188,0.008027210443866584,0.060072580825234236,479
H3,validation_oof_unseen,aggregate,SH600346,0.017082043978950672,0.05976319540814617,479
H3,validation_oof_unseen,aggregate,SH600460,0.01124971507070326,0.08247968247968247,221
H3,validation_oof_unseen,aggregate,SH600585,0.0058364043361359376,0.07557608844154456,479
H3,validation_oof_unseen,aggregate,SH600600,0.012852415508037032,0.10247191953446208,479
H3,validation_oof_unseen,aggregate,SH600702,-0.018034517106152875,-0.1184989414053559,256
H3,validation_oof_unseen,aggregate,SH600760,0.011442174936263228,0.17658242769944646,479
H3,validation_oof_unseen,aggregate,SH600803,-0.0012646680941490254,0.08397986729277229,358
H3,validation_oof_unseen,aggregate,SH600875,-0.014223619089646374,-0.02582991573525838,334
H3,validation_oof_unseen,aggregate,SH601012,0.006881338777050948,0.0070395964745021385,479
H3,validation_oof_unseen,aggregate,SH601088,0.005020104707831733,0.03959172588615093,479
H3,validation_oof_unseen,aggregate,SH601225,0.015198367771423051,0.08912156458726515,479
H3,validation_oof_unseen,aggregate,SH601238,-0.00044510638262229443,0.09467723068340032,479
H3,validation_oof_unseen,aggregate,SH601390,-0.006826261568429584,-0.0005417929760667978,479
H3,validation_oof_unseen,aggregate,SH601698,-0.002317119504009207,0.04464447283172715,277
H3,validation_oof_unseen,aggregate,SH601816,0.010049605372930547,0.1528119882560204,479
H3,validation_oof_unseen,aggregate,SH601818,-0.0017697738248812268,0.028966707847083176,479
H3,validation_oof_unseen,aggregate,SH601865,0.008562190587766524,0.08647292616839228,479
H3,validation_oof_unseen,aggregate,SH601881,0.0069188322917120675,0.12024288857781751,479
H3,validation_oof_unseen,aggregate,SH601916,-0.0013454057504055745,0.043005987111409114,470
H3,validation_oof_unseen,aggregate,SH601939,0.0021417179654185325,0.0791316440208035,479
H3,validation_oof_unseen,aggregate,SH601988,0.001113771755539879,0.12822134198753582,479
H3,validation_oof_unseen,aggregate,SH603288,0.003094318961853537,0.057531162376289524,479
H3,validation_oof_unseen,aggregate,SH603659,-0.013716811920327586,-0.005324562561626038,443
H3,validation_oof_unseen,aggregate,SZ000063,-0.0017219316840347788,0.011052762332089017,479
H3,validation_oof_unseen,aggregate,SZ000301,-0.002892838867548169,0.023584808832906774,479
H3,validation_oof_unseen,aggregate,SZ000596,0.006929202101861389,0.06315338870260605,479
H3,validation_oof_unseen,aggregate,SZ000708,0.0009036608902376478,0.02453016421913068,479
H3,validation_oof_unseen,aggregate,SZ002074,0.003174727316530382,-0.0071032964733077925,286
H3,validation_oof_unseen,aggregate,SZ002230,-0.009221093521690954,-0.050587983807464716,479
H3,validation_oof_unseen,aggregate,SZ002311,0.009456202310676067,0.017837895958545798,479
H3,validation_oof_unseen,aggregate,SZ002709,-0.022196467847786595,0.006188849907227394,448
H3,validation_oof_unseen,aggregate,SZ002821,-0.016620383511280035,-0.08276070063823047,329
H3,validation_oof_unseen,aggregate,SZ002920,0.03602484463908186,0.1565528340947406,479
H3,validation_oof_unseen,aggregate,SZ002938,0.023812731817783914,0.1559187314319459,404
H3,validation_oof_unseen,aggregate,SH600256,0.009756243325590025,0.056427833445397445,280
H3,validation_oof_unseen,aggregate,SZ000983,0.021802210575229276,0.04932975278763165,279
H3,validation_oof_unseen,aggregate,SH605117,0.03254417610555749,0.16760778598532683,252
H3,validation_oof_unseen,aggregate,SH601872,0.0482156022689712,0.2581953392186381,190
H3,validation_oof_unseen,aggregate,SH600027,0.015910476343005374,0.13837835568154144,285
H3,validation_oof_unseen,aggregate,SH601699,0.021054544906559995,0.09179517237439802,213
H3,validation_oof_unseen,aggregate,SH600000,-0.0008056506742903872,0.06101609304101566,479
H3,validation_oof_unseen,aggregate,SH600023,0.005079743714271148,0.046822024381028025,199
H3,validation_oof_unseen,aggregate,SH600030,8.404409854778638e-06,0.029556360152936764,470
H3,validation_oof_unseen,aggregate,SH600031,0.007370006132551048,0.017418830276357582,479
H3,validation_oof_unseen,aggregate,SH600036,0.0012811191742486405,-0.02488399069550739,479
H3,validation_oof_unseen,aggregate,SH600039,0.0018185411398693348,0.0004617528686286608,394
H3,validation_oof_unseen,aggregate,SH600048,0.01710384748766275,0.1489824974748828,479
H3,validation_oof_unseen,aggregate,SH600196,0.009314942980065726,0.04859802328541552,479
H3,validation_oof_unseen,aggregate,SH600332,0.014694595185073961,0.16767106124889658,174
H3,validation_oof_unseen,aggregate,SH600362,0.010607478825992625,0.14757586125513542,479
H3,validation_oof_unseen,aggregate,SH600570,0.0021997914118955055,-0.005181918464157953,477
H3,validation_oof_unseen,aggregate,SH600703,0.02311702945724612,0.11592306026554247,479
H3,validation_oof_unseen,aggregate,SH600809,-0.0001702663317163771,0.009730545072177514,479
H3,validation_oof_unseen,aggregate,SH600900,0.0032221853459806766,0.08471434028299112,478
H3,validation_oof_unseen,aggregate,SH601009,-0.0037674451164583407,-0.008252734528695524,479
H3,validation_oof_unseen,aggregate,SH601066,0.003087514839424532,0.05978875202906327,479
H3,validation_oof_unseen,aggregate,SH601100,-0.002513211379892186,-0.014378860988302227,479
H3,validation_oof_unseen,aggregate,SH601377,-0.008176430168276037,-0.06767889178379634,330
H3,validation_oof_unseen,aggregate,SH601600,0.024026266239457392,0.13711737162455717,479
H3,validation_oof_unseen,aggregate,SH601628,-0.0011827329651468083,-0.04808276702066969,479
H3,validation_oof_unseen,aggregate,SH601668,0.0025347072488760766,0.009068099379053602,479
H3,validation_oof_unseen,aggregate,SH601688,-0.0023372103327826917,0.0034256233096777618,479
H3,validation_oof_unseen,aggregate,SH601808,0.011308335196966163,0.16639016972221843,479
H3,validation_oof_unseen,aggregate,SH601919,0.01717767150967852,0.09202832195016665,479
H3,validation_oof_unseen,aggregate,SH601985,0.003130215703688874,0.05994766926103845,479
H3,validation_oof_unseen,aggregate,SH603259,0.0041122802901030625,-0.015269676904831058,479
H3,validation_oof_unseen,aggregate,SH603290,-0.016208123874478318,-0.05878297955571669,272
H3,validation_oof_unseen,aggregate,SH603392,-0.010031496667090424,-0.06937271105204082,479
H3,validation_oof_unseen,aggregate,SZ000166,0.000255199853059629,0.08175637470787425,479
H3,validation_oof_unseen,aggregate,SZ000538,0.006829381827773807,0.11444493442756634,479
H3,validation_oof_unseen,aggregate,SZ000725,-0.005543514396141414,-0.04736506753113338,479
H3,validation_oof_unseen,aggregate,SZ000733,0.020459788749956662,0.12895763473694724,276
H3,validation_oof_unseen,aggregate,SZ000768,0.021122582757785058,0.14312534865232623,479
H3,validation_oof_unseen,aggregate,SZ000776,0.003323610340572226,0.13634414250597385,479
H3,validation_oof_unseen,aggregate,SZ000895,0.0034391846138442485,0.11366477372144597,479
H3,validation_oof_unseen,aggregate,SZ002179,0.014205703825211975,0.1704979521982882,479
H3,validation_oof_unseen,aggregate,SZ002352,0.003645803129823391,0.023570232821664545,479
H3,validation_oof_unseen,aggregate,SZ002410,0.002142060224548638,-0.03252162819581135,370
H3,validation_oof_unseen,aggregate,SZ002475,-0.0025580973687532762,-0.010333101972142409,479
H3,validation_oof_unseen,aggregate,SZ002493,0.015501794522596587,0.05479823220660616,479
H3,validation_oof_unseen,aggregate,SZ002555,0.017258072940850373,0.08491852065183479,171
H3,validation_oof_unseen,aggregate,SZ002648,0.017242167354721446,0.0844117930127362,365
H3,validation_oof_unseen,aggregate,SZ002736,0.005359502412404197,0.1334289096007198,479
H3,validation_oof_unseen,aggregate,SZ003816,-0.000956501332990341,0.012279549912163438,479
H3,validation_oof_unseen,aggregate,SH600233,0.018792235457297073,0.1559807597382932,402
H3,validation_oof_unseen,aggregate,SH603198,0.0010161327703745282,-0.030796187626910162,209
H3,validation_oof_unseen,aggregate,SZ000792,0.035462304141584425,0.12240541961007421,449
H3,validation_oof_unseen,aggregate,SH601838,-0.007277404881418933,-0.11595160364033841,324
H3,validation_oof_unseen,aggregate,SH601728,-0.010982887068826106,-0.017926808525894667,414
H3,validation_oof_unseen,aggregate,SZ001289,0.0074766299720819725,0.05998179909244413,312
H3,validation_oof_unseen,aggregate,SZ000425,-0.0007948376059145152,0.03131568265756805,288
H3,validation_oof_unseen,aggregate,SH600489,0.028399547998376337,0.25181547215824407,121
H3,validation_oof_unseen,aggregate,SH600011,0.03090286800934223,0.11755914607766389,479
H3,validation_oof_unseen,aggregate,SH600016,0.00040344736209405,0.051881869573590964,479
H3,validation_oof_unseen,aggregate,SH600019,0.012735673563665503,0.18497993621703437,479
H3,validation_oof_unseen,aggregate,SH600085,0.013016101499405299,0.0782787429264941,475
H3,validation_oof_unseen,aggregate,SH600089,0.011050227810971383,0.097363164778781,479
H3,validation_oof_unseen,aggregate,SH600104,0.007541077994938442,0.06912359196742221,479
H3,validation_oof_unseen,aggregate,SH600115,0.015976735286356757,0.20617632032567978,479
H3,validation_oof_unseen,aggregate,SH600383,0.041604416206322756,0.24322513736549373,167
H3,validation_oof_unseen,aggregate,SH600426,0.00228218101304822,0.10077476021877636,479
H3,validation_oof_unseen,aggregate,SH600519,-0.008974376412723384,-0.009127170819717279,479
H3,validation_oof_unseen,aggregate,SH600522,-0.002586200765382172,0.0030535297346659727,362
H3,validation_oof_unseen,aggregate,SH600660,0.0004931673703624454,-0.0465026427148743,479
H3,validation_oof_unseen,aggregate,SH600741,0.0030457504453704418,-0.10201598357892393,476
H3,validation_oof_unseen,aggregate,SH600745,0.015872306789197058,0.01176117749024767,479
H3,validation_oof_unseen,aggregate,SH600845,0.009605773383333968,0.05025664876313127,479
H3,validation_oof_unseen,aggregate,SH600884,0.004018470076188415,0.01959140292867265,145
H3,validation_oof_unseen,aggregate,SH601018,0.011498190146370262,0.1765609721723184,479
H3,validation_oof_unseen,aggregate,SH601021,0.006581840659915736,0.10872210875749645,266
H3,validation_oof_unseen,aggregate,SH601117,0.009670192040513514,0.1488803614099388,326
H3,validation_oof_unseen,aggregate,SH601138,-0.016801305114552627,-0.015954832239206143,479
H3,validation_oof_unseen,aggregate,SH601169,0.0009131153075637165,0.0057683158961220615,479
H3,validation_oof_unseen,aggregate,SH601288,0.0012565489078706703,0.06929241430391721,479
H3,validation_oof_unseen,aggregate,SH601318,-0.0029954531880505616,-0.036901652471487495,479
H3,validation_oof_unseen,aggregate,SH601319,-0.0026954649037545155,0.004387518572610266,479
H3,validation_oof_unseen,aggregate,SH601360,-0.012544478588969711,0.03637959944405983,411
H3,validation_oof_unseen,aggregate,SH601633,-0.0071948979424737314,-0.05045586580326659,479
H3,validation_oof_unseen,aggregate,SH601669,0.01386465631710039,0.15812554682933802,479
H3,validation_oof_unseen,aggregate,SH601727,0.010343427638804782,0.1877166452061357,479
H3,validation_oof_unseen,aggregate,SH601888,-0.0011090641516688145,-0.02156171287935174,479
H3,validation_oof_unseen,aggregate,SH601899,0.010467349381615934,0.1196307749556028,479
H3,validation_oof_unseen,aggregate,SH601995,-5.802748221671905e-05,0.03263276844054365,479
H3,validation_oof_unseen,aggregate,SH603369,-0.00768259713154521,-0.04360159922094983,467
H3,validation_oof_unseen,aggregate,SH603486,-0.003034681601027929,-0.05300420024385469,172
H3,validation_oof_unseen,aggregate,SH603833,-0.00259334739620786,0.01740602773293228,451
H3,validation_oof_unseen,aggregate,SH603986,-0.001935997355879592,0.025851180478462164,479
H3,validation_oof_unseen,aggregate,SZ000002,-0.0027327875651640904,0.04680821292554883,479
H3,validation_oof_unseen,aggregate,SZ000157,0.006161826364226111,0.22503686911795884,401
H3,validation_oof_unseen,aggregate,SZ000617,-0.013459773818895378,0.032360993100410594,479
H3,validation_oof_unseen,aggregate,SZ000651,0.00383835363256463,0.031022672241136643,479
H3,validation_oof_unseen,aggregate,SZ000661,-0.005722452963315438,-0.011345332413238879,479
H3,validation_oof_unseen,aggregate,SZ001979,0.005538674472920586,0.04978636252965862,465
H3,validation_oof_unseen,aggregate,SZ002050,0.0025988325295540045,0.021043234361915915,478
H3,validation_oof_unseen,aggregate,SZ002202,0.007263878214665064,-0.04158560881284425,160
H3,validation_oof_unseen,aggregate,SZ002241,0.003173175666855859,-0.01935736442038279,478
H3,validation_oof_unseen,aggregate,SZ002304,-0.0062984734950474715,0.00023431837129733195,479
H3,validation_oof_unseen,aggregate,SZ002594,0.011733838336211718,0.1086842010369793,479
H3,validation_oof_unseen,aggregate,SZ002756,0.017379885659042634,0.14332046500780138,130
H3,validation_oof_unseen,aggregate,SH601825,-0.0001447307603454431,0.06689005465381828,415
H3,validation_oof_unseen,aggregate,SH600941,0.007547689880087505,0.1009644749414014,325
H3,validation_oof_unseen,aggregate,SH600111,0.0040290354636226735,0.05152143291030373,479
H3,validation_oof_unseen,aggregate,SH600132,-0.004190264881185866,0.0076161051698486835,285
H3,validation_oof_unseen,aggregate,SH600150,-0.0009973505136257176,0.046982529713245666,479
H3,validation_oof_unseen,aggregate,SH600406,0.02310909133499075,0.0843256287425024,479
H3,validation_oof_unseen,aggregate,SH600584,0.005123134719009229,0.03210141312608105,186
H3,validation_oof_unseen,aggregate,SH600674,0.006576684197288869,0.11947136587456485,424
H3,validation_oof_unseen,aggregate,SH600795,0.004925702523862012,0.013370807373132674,423
H3,validation_oof_unseen,aggregate,SH600837,-0.004593413507634379,-0.04486760669000961,479
H3,validation_oof_unseen,aggregate,SH600893,0.005950188994652979,0.068394872117958,479
H3,validation_oof_unseen,aggregate,SH600926,0.002221516146999434,0.06329020353707242,479
H3,validation_oof_unseen,aggregate,SH600958,-0.004182637439250718,0.08226509217219038,470
H3,validation_oof_unseen,aggregate,SH600999,0.0003856848370795876,0.11232754608250092,479
H3,validation_oof_unseen,aggregate,SH601006,0.005109248329419948,0.12144870440970298,479
H3,validation_oof_unseen,aggregate,SH601111,0.006033829153298512,0.09634306655378781,479
H3,validation_oof_unseen,aggregate,SH601127,-0.01483546151188513,-0.07779987155897315,425
H3,validation_oof_unseen,aggregate,SH601186,-0.004619134555221363,0.027098984413870666,479
H3,validation_oof_unseen,aggregate,SH601211,0.0027774156411515226,0.07994498431753887,479
H3,validation_oof_unseen,aggregate,SH601229,0.002287373852305925,0.053615509016713574,479
H3,validation_oof_unseen,aggregate,SH601328,-0.0008007046783741899,0.07233891629230281,479
H3,validation_oof_unseen,aggregate,SH601336,-0.007812965892415123,-0.03311919934742452,479
H3,validation_oof_unseen,aggregate,SH601398,0.0037540031460491525,0.08537880580389,479
H3,validation_oof_unseen,aggregate,SH601607,0.0017337823315523968,0.019130522703031685,479
H3,validation_oof_unseen,aggregate,SH601618,0.009700261804245642,0.09638111609080104,479
H3,validation_oof_unseen,aggregate,SH601658,0.0040495380859178545,0.049227115113765374,479
H3,validation_oof_unseen,aggregate,SH601788,0.0029190868716866096,0.06498221629776295,477
H3,validation_oof_unseen,aggregate,SH601857,0.0037074309529261436,0.03986971854880503,479
H3,validation_oof_unseen,aggregate,SH601877,0.006142926217504687,0.05650330965283372,429
H3,validation_oof_unseen,aggregate,SH601991,-0.000699865115666688,0.015591184370710465,310
H3,validation_oof_unseen,aggregate,SH603195,0.008473670380577954,0.10349867856063584,479
H3,validation_oof_unseen,aggregate,SH603260,-0.0025680176872276052,0.07156302723511682,479
H3,validation_oof_unseen,aggregate,SH603501,0.012125185871549586,0.11147643137449237,479
H3,validation_oof_unseen,aggregate,SH603799,0.004724580416838445,0.0006580423273723282,478
H3,validation_oof_unseen,aggregate,SH603993,0.007470950799456432,0.07792522098920622,479
H3,validation_oof_unseen,aggregate,SZ000001,-0.0026877488981282404,0.026280891557405758,479
H3,validation_oof_unseen,aggregate,SZ000338,-0.0011661066798597992,-0.035319399906938755,479
H3,validation_oof_unseen,aggregate,SZ000963,0.01374569436008137,0.1331272219844341,479
H3,validation_oof_unseen,aggregate,SZ002001,0.006972797764473512,0.051027976949788306,412
H3,validation_oof_unseen,aggregate,SZ002027,0.00395641515257941,0.015619840846952771,479
H3,validation_oof_unseen,aggregate,SZ002049,0.004889230138602768,0.02893881178304843,479
H3,validation_oof_unseen,aggregate,SZ002129,0.009125304360458194,0.026754387198071213,479
H3,validation_oof_unseen,aggregate,SZ002142,-0.010091819402386574,-0.040389125706449105,479
H3,validation_oof_unseen,aggregate,SZ002271,0.00791128084105231,0.009989281611540727,460
H3,validation_oof_unseen,aggregate,SZ002371,0.0028180642077867534,0.06580464405132307,479
H3,validation_oof_unseen,aggregate,SZ002466,0.02236651897486237,0.11246644604959552,479
H3,validation_oof_unseen,aggregate,SZ002812,-0.006620287595877971,0.038990791226084606,478
H3,validation_oof_unseen,aggregate,SZ002180,0.007994932801294678,-0.0051268507818355855,340
H3,validation_oof_unseen,aggregate,SH605499,0.016253417298409352,0.11937835536746118,457
H3,validation_oof_unseen,aggregate,SH601615,0.014703294597234396,-0.021259122103632785,243
H3,validation_oof_unseen,aggregate,SH601868,0.004095886208433992,0.11802182070796113,390
H3,validation_oof_unseen,aggregate,SH600026,0.052447445514920324,0.26976885864007577,319
H3,validation_oof_unseen,aggregate,SH603019,0.037608382027135304,0.12816163381854856,154
H3,validation_oof_unseen,aggregate,SH600372,-0.0022084374613677545,0.02754897193231836,134
H3,validation_oof_unseen,aggregate,SH600009,0.006277702384770553,0.07312394097529241,478
H3,validation_oof_unseen,aggregate,SH600018,0.0025081064892354525,0.11754560671194442,479
H3,validation_oof_unseen,aggregate,SH600025,0.008907662933520778,0.07990508030864127,479
H3,validation_oof_unseen,aggregate,SH600029,0.00938507982874601,0.056083819811023956,479
H3,validation_oof_unseen,aggregate,SH600050,0.0011540986417339651,0.046222739435698504,479
H3,validation_oof_unseen,aggregate,SH600276,0.004705868046408067,0.05713562886897253,479
H3,validation_oof_unseen,aggregate,SH600309,0.0006509487991351271,-0.08734752551849727,479
H3,validation_oof_unseen,aggregate,SH600436,-0.00023186476985865255,0.04415290769608653,479
H3,validation_oof_unseen,aggregate,SH600438,0.015874019113046405,0.0380047297157497,479
H3,validation_oof_unseen,aggregate,SH600547,0.0070138112315087965,0.05908186121620594,479
H3,validation_oof_unseen,aggregate,SH600588,0.012558157356031644,0.09841927918169828,479
H3,validation_oof_unseen,aggregate,SH600690,0.0023318594046301258,-0.0006510906450732743,479
H3,validation_oof_unseen,aggregate,SH600754,0.01710884736590451,0.17345239149884667,354
H3,validation_oof_unseen,aggregate,SH600886,0.003684820240149273,0.08258619785085518,479
H3,validation_oof_unseen,aggregate,SH600887,-0.0011689813993604752,0.053639965762874275,479
H3,validation_oof_unseen,aggregate,SH600918,0.0005099845501226739,0.09167082477477338,214
H3,validation_oof_unseen,aggregate,SH600919,0.002192018716092161,0.055482522138297456,479
H3,validation_oof_unseen,aggregate,SH600989,0.030202143504421207,0.22836603108442052,479
H3,validation_oof_unseen,aggregate,SH601155,0.007285852009279396,0.05846105428796223,124
H3,validation_oof_unseen,aggregate,SH601166,-0.005802656806577795,-0.04757044837134547,479
H3,validation_oof_unseen,aggregate,SH601601,-0.0006946053674775038,0.02467374566177319,479
H3,validation_oof_unseen,aggregate,SH601689,0.003522178228380958,0.03889805176989413,479
H3,validation_oof_unseen,aggregate,SH601766,-0.005304248326630286,-0.02326368631213058,479
H3,validation_oof_unseen,aggregate,SH601800,-0.004980923739062643,-0.039274589153941636,479
H3,validation_oof_unseen,aggregate,SH601898,0.015873216403347955,0.08604370878614286,479
H3,validation_oof_unseen,aggregate,SH601901,0.0049700724975935626,0.14001223435231297,473
H3,validation_oof_unseen,aggregate,SH601989,0.00753051002017913,0.11749859788407034,479
H3,validation_oof_unseen,aggregate,SH601998,0.0022850253230985986,0.08153197910570315,479
H3,validation_oof_unseen,aggregate,SH603806,0.01023281984234051,0.07307751412373732,427
H3,validation_oof_unseen,aggregate,SZ000100,0.0013257692715834082,0.041844064886646035,479
H3,validation_oof_unseen,aggregate,SZ000333,-0.005129912593146332,0.013890243128799093,479
H3,validation_oof_unseen,aggregate,SZ000568,-0.003318680125039197,-0.02305682946607025,479
H3,validation_oof_unseen,aggregate,SZ000625,-0.017386566233267203,-0.024030736325575095,479
H3,validation_oof_unseen,aggregate,SZ000858,-0.006507912719260321,-0.039645012005951684,479
H3,validation_oof_unseen,aggregate,SZ000876,0.008320753262698358,0.08905484403083726,419
H3,validation_oof_unseen,aggregate,SZ000877,0.018239647900097147,0.1313946200679589,479
H3,validation_oof_unseen,aggregate,SZ000938,-0.004010781790064886,-0.03454645105730967,408
H3,validation_oof_unseen,aggregate,SZ002236,0.016483495788434242,0.14589165633434997,209
H3,validation_oof_unseen,aggregate,SZ002415,0.00603347946742858,0.034372247683601705,479
H3,validation_oof_unseen,aggregate,SZ002459,0.045021628620430444,0.20098249938663518,479
H3,validation_oof_unseen,aggregate,SZ002460,0.020355576748871226,0.07797402609172285,479
H3,validation_oof_unseen,aggregate,SZ002714,0.006940639725443325,0.0779808524974512,479
H3,validation_oof_unseen,aggregate,SH600938,0.007099911332548929,0.0699906425223608,256
H3,validation_oof_unseen,aggregate,SZ001965,0.010523588085196278,0.1352054443463652,174
H3,validation_oof_unseen,aggregate,SZ000977,-0.056148511623950355,-0.01981775678641286,136
H3,validation_oof_unseen,0,SH600015,0.002534420163222009,0.07661960235481319,479
H3,validation_oof_unseen,0,SH600028,-0.007841441991815972,-0.05568435088803905,479
H3,validation_oof_unseen,0,SH600176,0.01968681418788302,0.06722718491122152,416
H3,validation_oof_unseen,0,SH600188,0.008027210443866584,0.060072580825234236,479
H3,validation_oof_unseen,0,SH600346,0.017082043978950672,0.05976319540814617,479
H3,validation_oof_unseen,0,SH600460,0.01124971507070326,0.08247968247968247,221
H3,validation_oof_unseen,0,SH600585,0.0058364043361359376,0.07557608844154456,479
