candidate_scope_id,candidate_scope_type,family_id,variant_id,family_input_status,mechanism_cluster,episode_split,market_regime_bucket,window,bridge_denominator_before_exclusion,bridge_excluded_count,bridge_excluded_rate,bridge_denominator_after_exclusion,bridge_positive_captured,bridge_positive_recall,bridge_forward_120_incomplete_excluded_count,bridge_missing_next_open_basis_excluded_count,bridge_missing_price_path_excluded_count,bridge_other_completeness_excluded_count,bridge_exclusion_reason
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,transition,low_plus_60,100,0,0.0,100,2,0.02,0,0,0,0,
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,transition,low_plus_120,100,0,0.0,100,8,0.08,0,0,0,0,
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,transition,before_first_50pct,100,0,0.0,100,5,0.05,0,0,0,0,
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,transition,before_episode_high,100,0,0.0,100,5,0.05,0,0,0,0,
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_off,low_plus_20,477,1,0.0020964360587002098,476,29,0.06092436974789916,1,0,0,0,bridge_forward_120_incomplete:1
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_off,low_plus_30,477,0,0.0,477,30,0.06289308176100629,0,0,0,0,
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_off,low_plus_60,477,0,0.0,477,37,0.07756813417190776,0,0,0,0,
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_off,low_plus_120,477,0,0.0,477,53,0.1111111111111111,0,0,0,0,
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_off,before_first_50pct,477,0,0.0,477,39,0.08176100628930817,0,0,0,0,
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_off,before_episode_high,477,1,0.0020964360587002098,476,50,0.10504201680672269,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,all,low_plus_20,2493,3,0.0012033694344163659,2490,678,0.27228915662650605,3,0,0,0,bridge_forward_120_incomplete:3
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,all,low_plus_30,2493,2,0.0008022462896109105,2491,794,0.31874749096748295,2,0,0,0,bridge_forward_120_incomplete:2
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,all,low_plus_60,2493,2,0.0008022462896109105,2491,1031,0.41389000401445203,2,0,0,0,bridge_forward_120_incomplete:2
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,all,low_plus_120,2493,2,0.0008022462896109105,2491,1225,0.49177037334403856,2,0,0,0,bridge_forward_120_incomplete:2
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,all,before_first_50pct,2493,4,0.001604492579221821,2489,1131,0.45439935717155483,4,0,0,0,bridge_forward_120_incomplete:4
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,all,before_episode_high,2493,5,0.0020056157240272766,2488,1166,0.46864951768488744,5,0,0,0,bridge_forward_120_incomplete:5
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,risk_on,low_plus_20,428,2,0.004672897196261682,426,123,0.2887323943661972,2,0,0,0,bridge_forward_120_incomplete:2
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,risk_on,low_plus_30,428,2,0.004672897196261682,426,152,0.3568075117370892,2,0,0,0,bridge_forward_120_incomplete:2
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,risk_on,low_plus_60,428,2,0.004672897196261682,426,186,0.43661971830985913,2,0,0,0,bridge_forward_120_incomplete:2
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,risk_on,low_plus_120,428,1,0.002336448598130841,427,226,0.5292740046838408,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,risk_on,before_first_50pct,428,1,0.002336448598130841,427,215,0.5035128805620609,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,risk_on,before_episode_high,428,2,0.004672897196261682,426,219,0.5140845070422535,2,0,0,0,bridge_forward_120_incomplete:2
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,transition,low_plus_20,485,0,0.0,485,131,0.27010309278350514,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,transition,low_plus_30,485,0,0.0,485,151,0.311340206185567,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,transition,low_plus_60,485,0,0.0,485,195,0.4020618556701031,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,transition,low_plus_120,485,0,0.0,485,243,0.5010309278350515,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,transition,before_first_50pct,485,0,0.0,485,221,0.4556701030927835,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,transition,before_episode_high,485,0,0.0,485,227,0.46804123711340206,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,risk_off,low_plus_20,1580,1,0.0006329113924050633,1579,424,0.26852438252058264,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,risk_off,low_plus_30,1580,0,0.0,1580,491,0.31075949367088607,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,risk_off,low_plus_60,1580,0,0.0,1580,650,0.41139240506329117,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,risk_off,low_plus_120,1580,1,0.0006329113924050633,1579,756,0.47878404053198226,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,risk_off,before_first_50pct,1580,3,0.0018987341772151898,1577,695,0.44071020925808496,3,0,0,0,bridge_forward_120_incomplete:3
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,all,risk_off,before_episode_high,1580,3,0.0018987341772151898,1577,720,0.45656309448319593,3,0,0,0,bridge_forward_120_incomplete:3
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,all,low_plus_20,1290,1,0.0007751937984496124,1289,353,0.273855702094647,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,all,low_plus_30,1290,1,0.0007751937984496124,1289,437,0.33902249806051205,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,all,low_plus_60,1290,1,0.0007751937984496124,1289,589,0.4569433669511249,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,all,low_plus_120,1290,0,0.0,1290,678,0.5255813953488372,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,all,before_first_50pct,1290,2,0.0015503875968992248,1288,636,0.4937888198757764,2,0,0,0,bridge_forward_120_incomplete:2
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,all,before_episode_high,1290,2,0.0015503875968992248,1288,652,0.5062111801242236,2,0,0,0,bridge_forward_120_incomplete:2
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,risk_on,low_plus_20,225,1,0.0044444444444444444,224,59,0.26339285714285715,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,risk_on,low_plus_30,225,1,0.0044444444444444444,224,77,0.34375,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,risk_on,low_plus_60,225,1,0.0044444444444444444,224,97,0.4330357142857143,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,risk_on,low_plus_120,225,0,0.0,225,108,0.48,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,risk_on,before_first_50pct,225,1,0.0044444444444444444,224,99,0.4419642857142857,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,risk_on,before_episode_high,225,1,0.0044444444444444444,224,101,0.45089285714285715,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,transition,low_plus_20,304,0,0.0,304,94,0.3092105263157895,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,transition,low_plus_30,304,0,0.0,304,108,0.35526315789473684,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,transition,low_plus_60,304,0,0.0,304,134,0.4407894736842105,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,transition,low_plus_120,304,0,0.0,304,166,0.5460526315789473,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,transition,before_first_50pct,304,0,0.0,304,151,0.4967105263157895,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,transition,before_episode_high,304,0,0.0,304,155,0.5098684210526315,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,risk_off,low_plus_20,761,0,0.0,761,200,0.2628120893561104,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,risk_off,low_plus_30,761,0,0.0,761,252,0.3311432325886991,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,risk_off,low_plus_60,761,0,0.0,761,358,0.4704336399474376,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,risk_off,low_plus_120,761,0,0.0,761,404,0.5308804204993429,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,risk_off,before_first_50pct,761,1,0.001314060446780552,760,386,0.5078947368421053,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,risk_off,before_episode_high,761,1,0.001314060446780552,760,396,0.5210526315789473,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,all,low_plus_20,445,1,0.0022471910112359553,444,111,0.25,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,all,low_plus_30,445,0,0.0,445,121,0.27191011235955054,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,all,low_plus_60,445,0,0.0,445,143,0.32134831460674157,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,all,low_plus_120,445,0,0.0,445,162,0.36404494382022473,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,all,before_first_50pct,445,1,0.0022471910112359553,444,151,0.3400900900900901,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,all,before_episode_high,445,1,0.0022471910112359553,444,155,0.3490990990990991,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,risk_on,low_plus_20,22,0,0.0,22,4,0.18181818181818182,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,risk_on,low_plus_30,22,0,0.0,22,4,0.18181818181818182,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,risk_on,low_plus_60,22,0,0.0,22,4,0.18181818181818182,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,risk_on,low_plus_120,22,0,0.0,22,5,0.22727272727272727,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,risk_on,before_first_50pct,22,0,0.0,22,5,0.22727272727272727,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,risk_on,before_episode_high,22,0,0.0,22,5,0.22727272727272727,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,transition,low_plus_20,81,0,0.0,81,24,0.2962962962962963,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,transition,low_plus_30,81,0,0.0,81,26,0.32098765432098764,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,transition,low_plus_60,81,0,0.0,81,37,0.4567901234567901,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,transition,low_plus_120,81,0,0.0,81,43,0.5308641975308642,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,transition,before_first_50pct,81,0,0.0,81,40,0.49382716049382713,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,transition,before_episode_high,81,0,0.0,81,42,0.5185185185185185,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,risk_off,low_plus_20,342,1,0.0029239766081871343,341,83,0.2434017595307918,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,risk_off,low_plus_30,342,0,0.0,342,91,0.26608187134502925,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,risk_off,low_plus_60,342,0,0.0,342,102,0.2982456140350877,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,risk_off,low_plus_120,342,0,0.0,342,114,0.3333333333333333,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,risk_off,before_first_50pct,342,1,0.0029239766081871343,341,106,0.31085043988269795,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,validation,risk_off,before_episode_high,342,1,0.0029239766081871343,341,108,0.31671554252199413,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,all,low_plus_20,758,1,0.0013192612137203166,757,214,0.28269484808454426,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,all,low_plus_30,758,1,0.0013192612137203166,757,236,0.31175693527080584,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,all,low_plus_60,758,1,0.0013192612137203166,757,299,0.3949801849405548,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,all,low_plus_120,758,2,0.002638522427440633,756,385,0.5092592592592593,2,0,0,0,bridge_forward_120_incomplete:2
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,all,before_first_50pct,758,1,0.0013192612137203166,757,344,0.45442536327608984,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,all,before_episode_high,758,2,0.002638522427440633,756,359,0.4748677248677249,2,0,0,0,bridge_forward_120_incomplete:2
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_on,low_plus_20,181,1,0.0055248618784530384,180,60,0.3333333333333333,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_on,low_plus_30,181,1,0.0055248618784530384,180,71,0.39444444444444443,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_on,low_plus_60,181,1,0.0055248618784530384,180,85,0.4722222222222222,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_on,low_plus_120,181,1,0.0055248618784530384,180,113,0.6277777777777778,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_on,before_first_50pct,181,0,0.0,181,111,0.6132596685082873,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_on,before_episode_high,181,1,0.0055248618784530384,180,113,0.6277777777777778,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,transition,low_plus_20,100,0,0.0,100,13,0.13,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,transition,low_plus_30,100,0,0.0,100,17,0.17,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,transition,low_plus_60,100,0,0.0,100,24,0.24,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,transition,low_plus_120,100,0,0.0,100,34,0.34,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,transition,before_first_50pct,100,0,0.0,100,30,0.3,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,transition,before_episode_high,100,0,0.0,100,30,0.3,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_off,low_plus_20,477,0,0.0,477,141,0.29559748427672955,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_off,low_plus_30,477,0,0.0,477,148,0.31027253668763105,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_off,low_plus_60,477,0,0.0,477,190,0.39832285115303984,0,0,0,0,
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_off,low_plus_120,477,1,0.0020964360587002098,476,238,0.5,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_off,before_first_50pct,477,1,0.0020964360587002098,476,203,0.4264705882352941,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_off,before_episode_high,477,1,0.0020964360587002098,476,216,0.453781512605042,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__event_regime_gated,candidate_family_variant,R6_market_breadth_thrust,event_regime_gated,runnable_existing_data,breadth_cluster,all,all,low_plus_20,2493,3,0.0012033694344163659,2490,499,0.20040160642570282,3,0,0,0,bridge_forward_120_incomplete:3
R6_market_breadth_thrust__event_regime_gated,candidate_family_variant,R6_market_breadth_thrust,event_regime_gated,runnable_existing_data,breadth_cluster,all,all,low_plus_30,2493,3,0.0012033694344163659,2490,636,0.25542168674698795,3,0,0,0,bridge_forward_120_incomplete:3
R6_market_breadth_thrust__event_regime_gated,candidate_family_variant,R6_market_breadth_thrust,event_regime_gated,runnable_existing_data,breadth_cluster,all,all,low_plus_60,2493,2,0.0008022462896109105,2491,861,0.3456443195503814,2,0,0,0,bridge_forward_120_incomplete:2
R6_market_breadth_thrust__event_regime_gated,candidate_family_variant,R6_market_breadth_thrust,event_regime_gated,runnable_existing_data,breadth_cluster,all,all,low_plus_120,2493,4,0.001604492579221821,2489,1061,0.4262756126958618,4,0,0,0,bridge_forward_120_incomplete:4
R6_market_breadth_thrust__event_regime_gated,candidate_family_variant,R6_market_breadth_thrust,event_regime_gated,runnable_existing_data,breadth_cluster,all,all,before_first_50pct,2493,5,0.0020056157240272766,2488,970,0.38987138263665594,5,0,0,0,bridge_forward_120_incomplete:5
R6_market_breadth_thrust__event_regime_gated,candidate_family_variant,R6_market_breadth_thrust,event_regime_gated,runnable_existing_data,breadth_cluster,all,all,before_episode_high,2493,6,0.0024067388688327317,2487,1014,0.4077201447527141,6,0,0,0,bridge_forward_120_incomplete:6
R6_market_breadth_thrust__event_regime_gated,candidate_family_variant,R6_market_breadth_thrust,event_regime_gated,runnable_existing_data,breadth_cluster,all,risk_on,low_plus_20,428,2,0.004672897196261682,426,122,0.2863849765258216,2,0,0,0,bridge_forward_120_incomplete:2
R6_market_breadth_thrust__event_regime_gated,candidate_family_variant,R6_market_breadth_thrust,event_regime_gated,runnable_existing_data,breadth_cluster,all,risk_on,low_plus_30,428,2,0.004672897196261682,426,151,0.3544600938967136,2,0,0,0,bridge_forward_120_incomplete:2
R6_market_breadth_thrust__event_regime_gated,candidate_family_variant,R6_market_breadth_thrust,event_regime_gated,runnable_existing_data,breadth_cluster,all,risk_on,low_plus_60,428,2,0.004672897196261682,426,183,0.4295774647887324,2,0,0,0,bridge_forward_120_incomplete:2
R6_market_breadth_thrust__event_regime_gated,candidate_family_variant,R6_market_breadth_thrust,event_regime_gated,runnable_existing_data,breadth_cluster,all,risk_on,low_plus_120,428,1,0.002336448598130841,427,214,0.5011709601873536,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__event_regime_gated,candidate_family_variant,R6_market_breadth_thrust,event_regime_gated,runnable_existing_data,breadth_cluster,all,risk_on,before_first_50pct,428,1,0.002336448598130841,427,205,0.48009367681498827,1,0,0,0,bridge_forward_120_incomplete:1
R6_market_breadth_thrust__event_regime_gated,candidate_family_variant,R6_market_breadth_thrust,event_regime_gated,runnable_existing_data,breadth_cluster,all,risk_on,before_episode_high,428,2,0.004672897196261682,426,208,0.48826291079812206,2,0,0,0,bridge_forward_120_incomplete:2
