candidate_scope_id,candidate_scope_type,family_id,variant_id,family_input_status,mechanism_cluster,episode_split,market_regime_bucket,window,denominator_episodes,e1_only_captured_episodes,candidate_captured_episodes,e1_plus_candidate_captured_episodes,candidate_only_recall,e1_only_recall,e1_plus_candidate_recall,incremental_captures_over_e1,incremental_recall_over_e1,unique_captures_not_in_07_full_union,unique_captures_not_in_e1_e2_e3_e6,earlier_first_event_captures_vs_e1,better_basis_first_event_captures_vs_e1,percentage_point_convention
cluster__breadth_cluster,mechanism_cluster,breadth_cluster,cluster_union,mixed,breadth_cluster,robustness,transition,low_plus_30,100,25,35,41,0.35,0.25,0.41,16,0.16,16,16,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__breadth_cluster,mechanism_cluster,breadth_cluster,cluster_union,mixed,breadth_cluster,robustness,transition,low_plus_60,100,33,45,47,0.45,0.33,0.47,14,0.14,14,14,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__breadth_cluster,mechanism_cluster,breadth_cluster,cluster_union,mixed,breadth_cluster,robustness,transition,low_plus_120,100,43,50,51,0.5,0.43,0.51,8,0.08,8,8,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__breadth_cluster,mechanism_cluster,breadth_cluster,cluster_union,mixed,breadth_cluster,robustness,transition,before_first_50pct,100,40,45,47,0.45,0.4,0.47,7,0.07,7,7,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__breadth_cluster,mechanism_cluster,breadth_cluster,cluster_union,mixed,breadth_cluster,robustness,transition,before_episode_high,100,41,49,50,0.49,0.41,0.5,9,0.09,9,9,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__breadth_cluster,mechanism_cluster,breadth_cluster,cluster_union,mixed,breadth_cluster,robustness,risk_off,low_plus_20,477,264,358,410,0.750524109014675,0.5534591194968553,0.859538784067086,146,0.3060796645702306,144,146,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__breadth_cluster,mechanism_cluster,breadth_cluster,cluster_union,mixed,breadth_cluster,robustness,risk_off,low_plus_30,477,301,397,433,0.8322851153039832,0.6310272536687631,0.9077568134171907,132,0.27672955974842767,130,132,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__breadth_cluster,mechanism_cluster,breadth_cluster,cluster_union,mixed,breadth_cluster,robustness,risk_off,low_plus_60,477,387,457,471,0.9580712788259959,0.8113207547169812,0.9874213836477987,84,0.1761006289308176,77,84,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__breadth_cluster,mechanism_cluster,breadth_cluster,cluster_union,mixed,breadth_cluster,robustness,risk_off,low_plus_120,477,412,472,476,0.989517819706499,0.8637316561844863,0.9979035639412998,64,0.13417190775681342,58,64,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__breadth_cluster,mechanism_cluster,breadth_cluster,cluster_union,mixed,breadth_cluster,robustness,risk_off,before_first_50pct,477,386,421,458,0.8825995807127882,0.8092243186582809,0.960167714884696,72,0.1509433962264151,66,72,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__breadth_cluster,mechanism_cluster,breadth_cluster,cluster_union,mixed,breadth_cluster,robustness,risk_off,before_episode_high,477,396,454,473,0.9517819706498952,0.8301886792452831,0.9916142557651991,77,0.16142557651991615,70,77,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,all,low_plus_20,2493,1033,1284,1810,0.5150421179302046,0.41436020858403527,0.726032892097874,777,0.31167268351383876,771,777,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,all,low_plus_30,2493,1352,1644,2118,0.6594464500601684,0.5423184917769756,0.8495788206979543,766,0.30726032892097876,759,766,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,all,low_plus_60,2493,1666,2185,2359,0.8764540713999198,0.6682711592458885,0.946249498596069,693,0.2779783393501805,674,693,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,all,low_plus_120,2493,1876,2379,2409,0.9542719614921781,0.7525070196550341,0.9663056558363418,533,0.21379863618130765,502,533,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,all,before_first_50pct,2493,1773,2123,2329,0.8515844364219816,0.7111913357400722,0.9342158042519053,556,0.22302446851183313,536,556,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,all,before_episode_high,2493,1807,2243,2372,0.8997192137986362,0.7248295226634577,0.9514640994785399,565,0.22663457681508223,537,565,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,risk_on,low_plus_20,428,114,281,316,0.6565420560747663,0.26635514018691586,0.7383177570093458,202,0.4719626168224299,201,202,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,risk_on,low_plus_30,428,144,319,352,0.7453271028037384,0.3364485981308411,0.822429906542056,208,0.48598130841121495,207,208,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,risk_on,low_plus_60,428,192,373,393,0.8714953271028038,0.4485981308411215,0.9182242990654206,201,0.4696261682242991,200,201,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,risk_on,low_plus_120,428,263,398,405,0.9299065420560748,0.6144859813084113,0.9462616822429907,142,0.3317757009345794,138,142,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,risk_on,before_first_50pct,428,240,372,391,0.8691588785046729,0.5607476635514018,0.9135514018691588,151,0.352803738317757,147,151,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,risk_on,before_episode_high,428,244,388,399,0.9065420560747663,0.5700934579439252,0.9322429906542056,155,0.3621495327102804,151,155,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,transition,low_plus_20,485,147,318,360,0.6556701030927835,0.3030927835051546,0.7422680412371134,213,0.43917525773195876,212,213,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,transition,low_plus_30,485,201,365,399,0.7525773195876289,0.4144329896907217,0.822680412371134,198,0.40824742268041236,197,198,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,transition,low_plus_60,485,255,403,428,0.8309278350515464,0.5257731958762887,0.8824742268041237,173,0.35670103092783506,171,173,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,transition,low_plus_120,485,306,432,437,0.8907216494845361,0.6309278350515464,0.9010309278350516,131,0.27010309278350514,127,131,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,transition,before_first_50pct,485,286,401,424,0.8268041237113402,0.5896907216494846,0.8742268041237113,138,0.2845360824742268,136,138,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,transition,before_episode_high,485,288,412,431,0.8494845360824742,0.5938144329896907,0.8886597938144329,143,0.2948453608247423,140,143,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,risk_off,low_plus_20,1580,772,685,1134,0.43354430379746833,0.48860759493670886,0.7177215189873418,362,0.2291139240506329,358,362,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,risk_off,low_plus_30,1580,1007,960,1367,0.6075949367088608,0.6373417721518987,0.8651898734177215,360,0.22784810126582278,355,360,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,risk_off,low_plus_60,1580,1219,1409,1538,0.8917721518987342,0.7715189873417722,0.9734177215189873,319,0.20189873417721518,303,319,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,risk_off,low_plus_120,1580,1307,1549,1567,0.980379746835443,0.8272151898734177,0.9917721518987341,260,0.16455696202531644,237,260,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,risk_off,before_first_50pct,1580,1247,1350,1514,0.8544303797468354,0.7892405063291139,0.9582278481012658,267,0.1689873417721519,253,267,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,all,risk_off,before_episode_high,1580,1275,1443,1542,0.9132911392405063,0.8069620253164557,0.9759493670886076,267,0.1689873417721519,246,267,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,all,low_plus_20,1290,500,667,926,0.5170542635658915,0.3875968992248062,0.7178294573643411,426,0.3302325581395349,425,426,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,all,low_plus_30,1290,683,864,1119,0.6697674418604651,0.5294573643410853,0.8674418604651163,436,0.33798449612403103,435,436,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,all,low_plus_60,1290,841,1134,1241,0.8790697674418605,0.6519379844961241,0.962015503875969,400,0.31007751937984496,393,400,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,all,low_plus_120,1290,955,1258,1275,0.9751937984496124,0.7403100775193798,0.9883720930232558,320,0.24806201550387597,301,320,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,all,before_first_50pct,1290,908,1151,1240,0.8922480620155039,0.703875968992248,0.9612403100775194,332,0.25736434108527134,321,332,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,all,before_episode_high,1290,917,1209,1258,0.9372093023255814,0.7108527131782946,0.9751937984496124,341,0.26434108527131783,324,341,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,risk_on,low_plus_20,225,73,140,164,0.6222222222222222,0.3244444444444444,0.7288888888888889,91,0.40444444444444444,91,91,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,risk_on,low_plus_30,225,101,168,191,0.7466666666666667,0.4488888888888889,0.8488888888888889,90,0.4,90,90,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,risk_on,low_plus_60,225,132,205,216,0.9111111111111111,0.5866666666666667,0.96,84,0.37333333333333335,84,84,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,risk_on,low_plus_120,225,159,222,223,0.9866666666666667,0.7066666666666667,0.9911111111111112,64,0.28444444444444444,61,64,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,risk_on,before_first_50pct,225,142,202,213,0.8977777777777778,0.6311111111111111,0.9466666666666667,71,0.31555555555555553,68,71,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,risk_on,before_episode_high,225,145,214,218,0.9511111111111111,0.6444444444444445,0.9688888888888889,73,0.3244444444444444,70,73,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,transition,low_plus_20,304,94,229,252,0.7532894736842105,0.3092105263157895,0.8289473684210527,158,0.5197368421052632,157,158,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,transition,low_plus_30,304,135,257,279,0.8453947368421053,0.4440789473684211,0.9177631578947368,144,0.47368421052631576,143,144,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,transition,low_plus_60,304,171,278,297,0.9144736842105263,0.5625,0.9769736842105263,126,0.4144736842105263,124,126,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,transition,low_plus_120,304,201,295,300,0.9703947368421053,0.6611842105263158,0.9868421052631579,99,0.3256578947368421,95,99,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,transition,before_first_50pct,304,189,275,295,0.9046052631578947,0.6217105263157895,0.9703947368421053,106,0.34868421052631576,104,106,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,transition,before_episode_high,304,189,283,299,0.930921052631579,0.6217105263157895,0.9835526315789473,110,0.3618421052631579,107,110,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,risk_off,low_plus_20,761,333,298,510,0.3915900131406045,0.4375821287779238,0.6701708278580815,177,0.2325886990801577,177,177,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,risk_off,low_plus_30,761,447,439,649,0.5768725361366623,0.5873850197109067,0.8528252299605782,202,0.26544021024967146,202,202,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,risk_off,low_plus_60,761,538,651,728,0.8554533508541393,0.7069645203679369,0.9566360052562418,190,0.24967148488830487,185,190,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,risk_off,low_plus_120,761,595,741,752,0.973718791064389,0.7818659658344284,0.988173455978975,157,0.20630749014454666,145,157,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,risk_off,before_first_50pct,761,577,674,732,0.885676741130092,0.7582128777923784,0.961892247043364,155,0.20367936925098554,149,155,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,train,risk_off,before_episode_high,761,583,712,741,0.9356110381077529,0.7660972404730617,0.973718791064389,158,0.2076215505913272,147,158,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,all,low_plus_20,445,214,231,338,0.5191011235955056,0.48089887640449436,0.7595505617977528,124,0.2786516853932584,122,124,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,all,low_plus_30,445,308,313,402,0.7033707865168539,0.6921348314606741,0.903370786516854,94,0.21123595505617979,91,94,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,all,low_plus_60,445,354,407,436,0.9146067415730337,0.7955056179775281,0.9797752808988764,82,0.1842696629213483,77,82,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,all,low_plus_120,445,373,441,443,0.9910112359550561,0.8382022471910112,0.9955056179775281,70,0.15730337078651685,64,70,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,all,before_first_50pct,445,350,392,423,0.8808988764044944,0.7865168539325843,0.950561797752809,73,0.16404494382022472,70,73,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,all,before_episode_high,445,363,414,434,0.9303370786516854,0.8157303370786517,0.9752808988764045,71,0.15955056179775282,67,71,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,risk_on,low_plus_20,22,8,17,19,0.7727272727272727,0.36363636363636365,0.8636363636363636,11,0.5,11,11,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,risk_on,low_plus_30,22,8,18,19,0.8181818181818182,0.36363636363636365,0.8636363636363636,11,0.5,11,11,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,risk_on,low_plus_60,22,9,22,22,1.0,0.4090909090909091,1.0,13,0.5909090909090909,13,13,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,risk_on,low_plus_120,22,11,22,22,1.0,0.5,1.0,11,0.5,11,11,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,risk_on,before_first_50pct,22,9,22,22,1.0,0.4090909090909091,1.0,13,0.5909090909090909,13,13,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,risk_on,before_episode_high,22,9,22,22,1.0,0.4090909090909091,1.0,13,0.5909090909090909,13,13,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,transition,low_plus_20,81,31,58,68,0.7160493827160493,0.38271604938271603,0.8395061728395061,37,0.4567901234567901,37,37,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,transition,low_plus_30,81,41,66,71,0.8148148148148148,0.5061728395061729,0.8765432098765432,30,0.37037037037037035,30,30,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,transition,low_plus_60,81,51,74,77,0.9135802469135802,0.6296296296296297,0.9506172839506173,26,0.32098765432098764,26,26,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,transition,low_plus_120,81,62,81,81,1.0,0.7654320987654321,1.0,19,0.2345679012345679,19,19,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,transition,before_first_50pct,81,57,74,75,0.9135802469135802,0.7037037037037037,0.9259259259259259,18,0.2222222222222222,18,18,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,transition,before_episode_high,81,58,76,77,0.9382716049382716,0.7160493827160493,0.9506172839506173,19,0.2345679012345679,19,19,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,risk_off,low_plus_20,342,175,156,251,0.45614035087719296,0.5116959064327485,0.7339181286549707,76,0.2222222222222222,74,76,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,risk_off,low_plus_30,342,259,229,312,0.6695906432748538,0.7573099415204678,0.9122807017543859,53,0.15497076023391812,50,53,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,risk_off,low_plus_60,342,294,311,337,0.9093567251461988,0.8596491228070176,0.9853801169590644,43,0.12573099415204678,38,43,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,risk_off,low_plus_120,342,300,338,340,0.9883040935672515,0.8771929824561403,0.9941520467836257,40,0.11695906432748537,34,40,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,risk_off,before_first_50pct,342,284,296,326,0.8654970760233918,0.8304093567251462,0.9532163742690059,42,0.12280701754385964,39,42,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,validation,risk_off,before_episode_high,342,296,316,335,0.9239766081871345,0.8654970760233918,0.97953216374269,39,0.11403508771929824,35,39,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,robustness,all,low_plus_20,758,319,386,546,0.5092348284960422,0.420844327176781,0.7203166226912929,227,0.2994722955145119,224,227,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,robustness,all,low_plus_30,758,361,467,597,0.6160949868073878,0.4762532981530343,0.787598944591029,236,0.3113456464379947,233,236,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,robustness,all,low_plus_60,758,471,644,682,0.8496042216358839,0.6213720316622692,0.899736147757256,211,0.2783641160949868,204,211,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,robustness,all,low_plus_120,758,548,680,691,0.8970976253298153,0.7229551451187335,0.9116094986807388,143,0.18865435356200527,137,143,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,robustness,all,before_first_50pct,758,515,580,666,0.7651715039577837,0.679419525065963,0.8786279683377308,151,0.19920844327176782,145,151,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,robustness,all,before_episode_high,758,527,620,680,0.8179419525065963,0.6952506596306068,0.8970976253298153,153,0.20184696569920843,146,153,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,robustness,risk_on,low_plus_20,181,33,124,133,0.6850828729281768,0.18232044198895028,0.7348066298342542,100,0.5524861878453039,99,100,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,robustness,risk_on,low_plus_30,181,35,133,142,0.7348066298342542,0.19337016574585636,0.7845303867403315,107,0.5911602209944752,106,107,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,robustness,risk_on,low_plus_60,181,51,146,155,0.8066298342541437,0.281767955801105,0.856353591160221,104,0.574585635359116,103,104,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,robustness,risk_on,low_plus_120,181,93,154,160,0.850828729281768,0.5138121546961326,0.8839779005524862,67,0.3701657458563536,66,67,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,robustness,risk_on,before_first_50pct,181,89,148,156,0.8176795580110497,0.49171270718232046,0.861878453038674,67,0.3701657458563536,66,67,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,robustness,risk_on,before_episode_high,181,90,152,159,0.8397790055248618,0.4972375690607735,0.8784530386740331,69,0.3812154696132597,68,69,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,robustness,transition,low_plus_20,100,22,31,40,0.31,0.22,0.4,18,0.18,18,18,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,robustness,transition,low_plus_30,100,25,42,49,0.42,0.25,0.49,24,0.24,24,24,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,robustness,transition,low_plus_60,100,33,51,54,0.51,0.33,0.54,21,0.21,21,21,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,robustness,transition,low_plus_120,100,43,56,56,0.56,0.43,0.56,13,0.13,13,13,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__compression_break_cluster,mechanism_cluster,compression_break_cluster,cluster_union,mixed,compression_break_cluster,robustness,transition,before_first_50pct,100,40,52,54,0.52,0.4,0.54,14,0.14,14,14,,,incremental_captures_over_e1 / same split-regime-window denominator
