candidate_scope_id,candidate_scope_type,family_id,variant_id,family_input_status,mechanism_cluster,event_split,event_regime_bucket,event_count,false_repair_10d_count,false_repair_10d_rate,false_repair_20d_count,false_repair_20d_rate
T5_volume_regime_shift__ungated,candidate_family_variant,T5_volume_regime_shift,ungated,runnable_existing_data,volume_regime_cluster,train,risk_off,1441,220,0.15267175572519084,437,0.30326162387231087
T5_volume_regime_shift__ungated,candidate_family_variant,T5_volume_regime_shift,ungated,runnable_existing_data,volume_regime_cluster,train,risk_on,4533,875,0.1930288991837635,1683,0.37127729980145596
T5_volume_regime_shift__ungated,candidate_family_variant,T5_volume_regime_shift,ungated,runnable_existing_data,volume_regime_cluster,train,transition,1741,280,0.16082711085582999,468,0.2688110281447444
T5_volume_regime_shift__ungated,candidate_family_variant,T5_volume_regime_shift,ungated,runnable_existing_data,volume_regime_cluster,validation,risk_off,1034,174,0.16827852998065765,303,0.293036750483559
T5_volume_regime_shift__ungated,candidate_family_variant,T5_volume_regime_shift,ungated,runnable_existing_data,volume_regime_cluster,validation,risk_on,1172,141,0.12030716723549488,312,0.26621160409556316
T5_volume_regime_shift__ungated,candidate_family_variant,T5_volume_regime_shift,ungated,runnable_existing_data,volume_regime_cluster,validation,transition,1377,228,0.1655773420479303,449,0.3260711692084241
T5_volume_regime_shift__event_regime_gated,candidate_family_variant,T5_volume_regime_shift,event_regime_gated,runnable_existing_data,volume_regime_cluster,robustness,risk_on,2454,404,0.16462917685411574,685,0.2791361043194784
T5_volume_regime_shift__event_regime_gated,candidate_family_variant,T5_volume_regime_shift,event_regime_gated,runnable_existing_data,volume_regime_cluster,robustness,transition,745,74,0.09932885906040269,165,0.2214765100671141
T5_volume_regime_shift__event_regime_gated,candidate_family_variant,T5_volume_regime_shift,event_regime_gated,runnable_existing_data,volume_regime_cluster,train,risk_on,4558,883,0.19372531812198332,1690,0.370776656428258
T5_volume_regime_shift__event_regime_gated,candidate_family_variant,T5_volume_regime_shift,event_regime_gated,runnable_existing_data,volume_regime_cluster,train,transition,1996,337,0.1688376753507014,559,0.28006012024048094
T5_volume_regime_shift__event_regime_gated,candidate_family_variant,T5_volume_regime_shift,event_regime_gated,runnable_existing_data,volume_regime_cluster,validation,risk_on,1255,156,0.12430278884462151,337,0.2685258964143426
T5_volume_regime_shift__event_regime_gated,candidate_family_variant,T5_volume_regime_shift,event_regime_gated,runnable_existing_data,volume_regime_cluster,validation,transition,1489,243,0.16319677635997312,471,0.31631967763599733
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,robustness,risk_off,842,86,0.1021377672209026,157,0.18646080760095013
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,robustness,risk_on,1916,472,0.24634655532359082,678,0.35386221294363257
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,robustness,transition,576,77,0.13368055555555555,162,0.28125
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,train,risk_off,1682,273,0.16230677764565993,510,0.3032104637336504
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,train,risk_on,3631,973,0.26797025612778846,1611,0.4436794271550537
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,train,transition,1608,332,0.2064676616915423,526,0.3271144278606965
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,risk_off,1165,256,0.21974248927038625,422,0.3622317596566524
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,risk_on,797,142,0.178168130489335,276,0.3462986198243413
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,transition,1319,277,0.2100075815011372,488,0.36997725549658833
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,risk_on,1935,472,0.24392764857881136,673,0.34780361757105943
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,transition,770,115,0.14935064935064934,227,0.2948051948051948
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,risk_on,3674,984,0.2678279804028307,1619,0.44066412629286883
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,transition,2042,411,0.20127326150832517,651,0.3188050930460333
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,risk_on,872,163,0.18692660550458715,309,0.3543577981651376
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,transition,1482,286,0.19298245614035087,526,0.3549257759784076
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,risk_on,291,79,0.27147766323024053,125,0.42955326460481097
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,transition,6,1,0.16666666666666666,3,0.5
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,train,risk_off,45,3,0.06666666666666667,6,0.13333333333333333
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,train,risk_on,265,81,0.30566037735849055,118,0.44528301886792454
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,train,transition,23,9,0.391304347826087,9,0.391304347826087
T7_board_relative_strength_break__event_regime_gated,candidate_family_variant,T7_board_relative_strength_break,event_regime_gated,fallback_variant,board_style_cluster,robustness,risk_on,291,79,0.27147766323024053,125,0.42955326460481097
T7_board_relative_strength_break__event_regime_gated,candidate_family_variant,T7_board_relative_strength_break,event_regime_gated,fallback_variant,board_style_cluster,robustness,transition,6,1,0.16666666666666666,3,0.5
T7_board_relative_strength_break__event_regime_gated,candidate_family_variant,T7_board_relative_strength_break,event_regime_gated,fallback_variant,board_style_cluster,train,risk_on,267,81,0.30337078651685395,118,0.4419475655430712
T7_board_relative_strength_break__event_regime_gated,candidate_family_variant,T7_board_relative_strength_break,event_regime_gated,fallback_variant,board_style_cluster,train,transition,65,13,0.2,19,0.2923076923076923
T8_volatility_regime_contraction_break__ungated,candidate_family_variant,T8_volatility_regime_contraction_break,ungated,runnable_existing_data,compression_break_cluster,robustness,risk_off,339,42,0.12389380530973451,84,0.24778761061946902
T8_volatility_regime_contraction_break__ungated,candidate_family_variant,T8_volatility_regime_contraction_break,ungated,runnable_existing_data,compression_break_cluster,robustness,risk_on,1880,238,0.12659574468085105,457,0.24308510638297873
T8_volatility_regime_contraction_break__ungated,candidate_family_variant,T8_volatility_regime_contraction_break,ungated,runnable_existing_data,compression_break_cluster,robustness,transition,757,66,0.08718626155878467,181,0.23910171730515192
T8_volatility_regime_contraction_break__ungated,candidate_family_variant,T8_volatility_regime_contraction_break,ungated,runnable_existing_data,compression_break_cluster,train,risk_off,1445,231,0.15986159169550174,449,0.3107266435986159
T8_volatility_regime_contraction_break__ungated,candidate_family_variant,T8_volatility_regime_contraction_break,ungated,runnable_existing_data,compression_break_cluster,train,risk_on,3570,497,0.1392156862745098,994,0.2784313725490196
T8_volatility_regime_contraction_break__ungated,candidate_family_variant,T8_volatility_regime_contraction_break,ungated,runnable_existing_data,compression_break_cluster,train,transition,1869,246,0.13162118780096307,453,0.24237560192616373
T8_volatility_regime_contraction_break__ungated,candidate_family_variant,T8_volatility_regime_contraction_break,ungated,runnable_existing_data,compression_break_cluster,validation,risk_off,851,145,0.17038777908343125,249,0.2925969447708578
T8_volatility_regime_contraction_break__ungated,candidate_family_variant,T8_volatility_regime_contraction_break,ungated,runnable_existing_data,compression_break_cluster,validation,risk_on,1312,134,0.10213414634146341,336,0.25609756097560976
T8_volatility_regime_contraction_break__ungated,candidate_family_variant,T8_volatility_regime_contraction_break,ungated,runnable_existing_data,compression_break_cluster,validation,transition,1308,214,0.1636085626911315,419,0.32033639143730885
T8_volatility_regime_contraction_break__event_regime_gated,candidate_family_variant,T8_volatility_regime_contraction_break,event_regime_gated,runnable_existing_data,compression_break_cluster,robustness,risk_on,1890,230,0.12169312169312169,449,0.23756613756613756
T8_volatility_regime_contraction_break__event_regime_gated,candidate_family_variant,T8_volatility_regime_contraction_break,event_regime_gated,runnable_existing_data,compression_break_cluster,robustness,transition,851,89,0.1045828437132785,206,0.24206815511163338
T8_volatility_regime_contraction_break__event_regime_gated,candidate_family_variant,T8_volatility_regime_contraction_break,event_regime_gated,runnable_existing_data,compression_break_cluster,train,risk_on,3642,510,0.1400329489291598,1017,0.27924217462932455
T8_volatility_regime_contraction_break__event_regime_gated,candidate_family_variant,T8_volatility_regime_contraction_break,event_regime_gated,runnable_existing_data,compression_break_cluster,train,transition,2132,266,0.124765478424015,504,0.23639774859287055
T8_volatility_regime_contraction_break__event_regime_gated,candidate_family_variant,T8_volatility_regime_contraction_break,event_regime_gated,runnable_existing_data,compression_break_cluster,validation,risk_on,1363,138,0.1012472487160675,352,0.2582538517975055
T8_volatility_regime_contraction_break__event_regime_gated,candidate_family_variant,T8_volatility_regime_contraction_break,event_regime_gated,runnable_existing_data,compression_break_cluster,validation,transition,1485,226,0.15218855218855218,437,0.2942760942760943
R1_relative_strength_breakout__all_variants,candidate_family,R1_relative_strength_breakout,all_variants,runnable_existing_data,relative_strength_cluster,robustness,risk_off,801,85,0.10611735330836454,164,0.20474406991260924
R1_relative_strength_breakout__all_variants,candidate_family,R1_relative_strength_breakout,all_variants,runnable_existing_data,relative_strength_cluster,robustness,risk_on,2775,537,0.1935135135135135,871,0.3138738738738739
R1_relative_strength_breakout__all_variants,candidate_family,R1_relative_strength_breakout,all_variants,runnable_existing_data,relative_strength_cluster,robustness,transition,1054,124,0.11764705882352941,267,0.25332068311195444
R1_relative_strength_breakout__all_variants,candidate_family,R1_relative_strength_breakout,all_variants,runnable_existing_data,relative_strength_cluster,train,risk_off,1755,268,0.1527065527065527,514,0.2928774928774929
R1_relative_strength_breakout__all_variants,candidate_family,R1_relative_strength_breakout,all_variants,runnable_existing_data,relative_strength_cluster,train,risk_on,4750,1111,0.23389473684210527,1919,0.404
R1_relative_strength_breakout__all_variants,candidate_family,R1_relative_strength_breakout,all_variants,runnable_existing_data,relative_strength_cluster,train,transition,2599,430,0.1654482493266641,755,0.29049634474798
R1_relative_strength_breakout__all_variants,candidate_family,R1_relative_strength_breakout,all_variants,runnable_existing_data,relative_strength_cluster,validation,risk_off,1266,218,0.1721958925750395,394,0.31121642969984203
R1_relative_strength_breakout__all_variants,candidate_family,R1_relative_strength_breakout,all_variants,runnable_existing_data,relative_strength_cluster,validation,risk_on,1392,212,0.15229885057471265,446,0.3204022988505747
R1_relative_strength_breakout__all_variants,candidate_family,R1_relative_strength_breakout,all_variants,runnable_existing_data,relative_strength_cluster,validation,transition,2146,318,0.14818266542404473,662,0.3084808946877912
R2_near_high_volume_expansion__all_variants,candidate_family,R2_near_high_volume_expansion,all_variants,runnable_existing_data,volume_high_breakout_cluster,robustness,risk_off,381,26,0.06824146981627296,52,0.13648293963254593
R2_near_high_volume_expansion__all_variants,candidate_family,R2_near_high_volume_expansion,all_variants,runnable_existing_data,volume_high_breakout_cluster,robustness,risk_on,2326,367,0.15778159931212382,564,0.24247635425623387
R2_near_high_volume_expansion__all_variants,candidate_family,R2_near_high_volume_expansion,all_variants,runnable_existing_data,volume_high_breakout_cluster,robustness,transition,423,35,0.08274231678486997,72,0.1702127659574468
R2_near_high_volume_expansion__all_variants,candidate_family,R2_near_high_volume_expansion,all_variants,runnable_existing_data,volume_high_breakout_cluster,train,risk_off,698,108,0.15472779369627507,220,0.3151862464183381
R2_near_high_volume_expansion__all_variants,candidate_family,R2_near_high_volume_expansion,all_variants,runnable_existing_data,volume_high_breakout_cluster,train,risk_on,3722,679,0.18242880171950565,1306,0.35088662009672217
R2_near_high_volume_expansion__all_variants,candidate_family,R2_near_high_volume_expansion,all_variants,runnable_existing_data,volume_high_breakout_cluster,train,transition,1109,205,0.1848512173128945,315,0.2840396753832281
R2_near_high_volume_expansion__all_variants,candidate_family,R2_near_high_volume_expansion,all_variants,runnable_existing_data,volume_high_breakout_cluster,validation,risk_off,435,78,0.1793103448275862,139,0.3195402298850575
R2_near_high_volume_expansion__all_variants,candidate_family,R2_near_high_volume_expansion,all_variants,runnable_existing_data,volume_high_breakout_cluster,validation,risk_on,1094,115,0.10511882998171847,271,0.2477148080438757
R2_near_high_volume_expansion__all_variants,candidate_family,R2_near_high_volume_expansion,all_variants,runnable_existing_data,volume_high_breakout_cluster,validation,transition,932,156,0.16738197424892703,277,0.29721030042918456
R3_vcp_breakout__all_variants,candidate_family,R3_vcp_breakout,all_variants,runnable_existing_data,compression_break_cluster,robustness,risk_off,195,30,0.15384615384615385,54,0.27692307692307694
R3_vcp_breakout__all_variants,candidate_family,R3_vcp_breakout,all_variants,runnable_existing_data,compression_break_cluster,robustness,risk_on,1486,163,0.10969044414535666,331,0.22274562584118437
R3_vcp_breakout__all_variants,candidate_family,R3_vcp_breakout,all_variants,runnable_existing_data,compression_break_cluster,robustness,transition,511,49,0.0958904109589041,123,0.24070450097847357
R3_vcp_breakout__all_variants,candidate_family,R3_vcp_breakout,all_variants,runnable_existing_data,compression_break_cluster,train,risk_off,1117,149,0.13339301700984782,299,0.26768128916741274
R3_vcp_breakout__all_variants,candidate_family,R3_vcp_breakout,all_variants,runnable_existing_data,compression_break_cluster,train,risk_on,2299,314,0.13658112222705523,640,0.27838190517616357
R3_vcp_breakout__all_variants,candidate_family,R3_vcp_breakout,all_variants,runnable_existing_data,compression_break_cluster,train,transition,1274,141,0.11067503924646782,280,0.21978021978021978
R3_vcp_breakout__all_variants,candidate_family,R3_vcp_breakout,all_variants,runnable_existing_data,compression_break_cluster,validation,risk_off,467,72,0.15417558886509636,119,0.25481798715203424
R3_vcp_breakout__all_variants,candidate_family,R3_vcp_breakout,all_variants,runnable_existing_data,compression_break_cluster,validation,risk_on,919,76,0.08269858541893363,209,0.22742110990206746
R3_vcp_breakout__all_variants,candidate_family,R3_vcp_breakout,all_variants,runnable_existing_data,compression_break_cluster,validation,transition,950,124,0.13052631578947368,240,0.25263157894736843
R5_growth_or_small_style_confirmation__all_variants,candidate_family,R5_growth_or_small_style_confirmation,all_variants,diagnostic_only,board_style_cluster,robustness,risk_on,485,94,0.19381443298969073,163,0.33608247422680415
R5_growth_or_small_style_confirmation__all_variants,candidate_family,R5_growth_or_small_style_confirmation,all_variants,diagnostic_only,board_style_cluster,robustness,transition,117,7,0.05982905982905983,30,0.2564102564102564
R5_growth_or_small_style_confirmation__all_variants,candidate_family,R5_growth_or_small_style_confirmation,all_variants,diagnostic_only,board_style_cluster,train,risk_off,154,24,0.15584415584415584,50,0.3246753246753247
R5_growth_or_small_style_confirmation__all_variants,candidate_family,R5_growth_or_small_style_confirmation,all_variants,diagnostic_only,board_style_cluster,train,risk_on,618,173,0.27993527508090615,278,0.44983818770226536
R5_growth_or_small_style_confirmation__all_variants,candidate_family,R5_growth_or_small_style_confirmation,all_variants,diagnostic_only,board_style_cluster,train,transition,357,87,0.24369747899159663,120,0.33613445378151263
R5_growth_or_small_style_confirmation__all_variants,candidate_family,R5_growth_or_small_style_confirmation,all_variants,diagnostic_only,board_style_cluster,validation,risk_off,194,49,0.25257731958762886,79,0.4072164948453608
R5_growth_or_small_style_confirmation__all_variants,candidate_family,R5_growth_or_small_style_confirmation,all_variants,diagnostic_only,board_style_cluster,validation,risk_on,188,30,0.1595744680851064,86,0.4574468085106383
R5_growth_or_small_style_confirmation__all_variants,candidate_family,R5_growth_or_small_style_confirmation,all_variants,diagnostic_only,board_style_cluster,validation,transition,164,16,0.0975609756097561,49,0.29878048780487804
R6_market_breadth_thrust__all_variants,candidate_family,R6_market_breadth_thrust,all_variants,runnable_existing_data,breadth_cluster,robustness,risk_off,1034,114,0.1102514506769826,235,0.22727272727272727
R6_market_breadth_thrust__all_variants,candidate_family,R6_market_breadth_thrust,all_variants,runnable_existing_data,breadth_cluster,robustness,risk_on,3144,486,0.15458015267175573,890,0.2830788804071247
R6_market_breadth_thrust__all_variants,candidate_family,R6_market_breadth_thrust,all_variants,runnable_existing_data,breadth_cluster,robustness,transition,1339,133,0.09932785660941,280,0.20911127707244212
R6_market_breadth_thrust__all_variants,candidate_family,R6_market_breadth_thrust,all_variants,runnable_existing_data,breadth_cluster,train,risk_off,2533,336,0.1326490327674694,684,0.27003553099091987
R6_market_breadth_thrust__all_variants,candidate_family,R6_market_breadth_thrust,all_variants,runnable_existing_data,breadth_cluster,train,risk_on,4946,1040,0.21027092600080874,1914,0.38697937727456533
R6_market_breadth_thrust__all_variants,candidate_family,R6_market_breadth_thrust,all_variants,runnable_existing_data,breadth_cluster,train,transition,3258,470,0.14426028238182934,831,0.2550644567219153
R6_market_breadth_thrust__all_variants,candidate_family,R6_market_breadth_thrust,all_variants,runnable_existing_data,breadth_cluster,validation,risk_off,1642,294,0.17904993909866018,507,0.3087697929354446
R6_market_breadth_thrust__all_variants,candidate_family,R6_market_breadth_thrust,all_variants,runnable_existing_data,breadth_cluster,validation,risk_on,1530,194,0.12679738562091503,414,0.27058823529411763
R6_market_breadth_thrust__all_variants,candidate_family,R6_market_breadth_thrust,all_variants,runnable_existing_data,breadth_cluster,validation,transition,2547,362,0.14212799371809973,718,0.281900274833137
R7_cross_sectional_momentum_rank_jump__all_variants,candidate_family,R7_cross_sectional_momentum_rank_jump,all_variants,runnable_existing_data,relative_strength_cluster,robustness,risk_off,621,80,0.1288244766505636,158,0.25442834138486314
R7_cross_sectional_momentum_rank_jump__all_variants,candidate_family,R7_cross_sectional_momentum_rank_jump,all_variants,runnable_existing_data,relative_strength_cluster,robustness,risk_on,1829,266,0.14543466375068342,475,0.259704756697649
R7_cross_sectional_momentum_rank_jump__all_variants,candidate_family,R7_cross_sectional_momentum_rank_jump,all_variants,runnable_existing_data,relative_strength_cluster,robustness,transition,842,80,0.09501187648456057,172,0.2042755344418052
R7_cross_sectional_momentum_rank_jump__all_variants,candidate_family,R7_cross_sectional_momentum_rank_jump,all_variants,runnable_existing_data,relative_strength_cluster,train,risk_off,1583,218,0.13771320277953253,417,0.2634238787113076
R7_cross_sectional_momentum_rank_jump__all_variants,candidate_family,R7_cross_sectional_momentum_rank_jump,all_variants,runnable_existing_data,relative_strength_cluster,train,risk_on,2768,612,0.22109826589595374,1058,0.38222543352601157
R7_cross_sectional_momentum_rank_jump__all_variants,candidate_family,R7_cross_sectional_momentum_rank_jump,all_variants,runnable_existing_data,relative_strength_cluster,train,transition,1899,279,0.14691943127962084,498,0.26224328593996843
R7_cross_sectional_momentum_rank_jump__all_variants,candidate_family,R7_cross_sectional_momentum_rank_jump,all_variants,runnable_existing_data,relative_strength_cluster,validation,risk_off,1067,186,0.17432052483598875,336,0.3149015932521087
R7_cross_sectional_momentum_rank_jump__all_variants,candidate_family,R7_cross_sectional_momentum_rank_jump,all_variants,runnable_existing_data,relative_strength_cluster,validation,risk_on,989,135,0.1365015166835187,284,0.2871587462082912
R7_cross_sectional_momentum_rank_jump__all_variants,candidate_family,R7_cross_sectional_momentum_rank_jump,all_variants,runnable_existing_data,relative_strength_cluster,validation,transition,1486,229,0.1541049798115747,422,0.2839838492597577
R8_persistent_distance_above_ema__all_variants,candidate_family,R8_persistent_distance_above_ema,all_variants,runnable_existing_data,persistent_trend_cluster,robustness,risk_off,335,30,0.08955223880597014,60,0.1791044776119403
R8_persistent_distance_above_ema__all_variants,candidate_family,R8_persistent_distance_above_ema,all_variants,runnable_existing_data,persistent_trend_cluster,robustness,risk_on,2975,553,0.18588235294117647,888,0.2984873949579832
R8_persistent_distance_above_ema__all_variants,candidate_family,R8_persistent_distance_above_ema,all_variants,runnable_existing_data,persistent_trend_cluster,robustness,transition,870,69,0.07931034482758621,143,0.16436781609195403
R8_persistent_distance_above_ema__all_variants,candidate_family,R8_persistent_distance_above_ema,all_variants,runnable_existing_data,persistent_trend_cluster,train,risk_off,790,153,0.19367088607594937,282,0.3569620253164557
R8_persistent_distance_above_ema__all_variants,candidate_family,R8_persistent_distance_above_ema,all_variants,runnable_existing_data,persistent_trend_cluster,train,risk_on,5318,1193,0.22433245581045505,2139,0.40221887927792405
R8_persistent_distance_above_ema__all_variants,candidate_family,R8_persistent_distance_above_ema,all_variants,runnable_existing_data,persistent_trend_cluster,train,transition,1703,312,0.183206106870229,513,0.30123311802701114
R8_persistent_distance_above_ema__all_variants,candidate_family,R8_persistent_distance_above_ema,all_variants,runnable_existing_data,persistent_trend_cluster,validation,risk_off,554,128,0.23104693140794225,199,0.3592057761732852
R8_persistent_distance_above_ema__all_variants,candidate_family,R8_persistent_distance_above_ema,all_variants,runnable_existing_data,persistent_trend_cluster,validation,risk_on,1280,193,0.15078125,410,0.3203125
R8_persistent_distance_above_ema__all_variants,candidate_family,R8_persistent_distance_above_ema,all_variants,runnable_existing_data,persistent_trend_cluster,validation,transition,1216,208,0.17105263157894737,397,0.32648026315789475
T3_style_rotation_break__all_variants,candidate_family,T3_style_rotation_break,all_variants,diagnostic_only,board_style_cluster,robustness,risk_on,291,79,0.27147766323024053,125,0.42955326460481097
T3_style_rotation_break__all_variants,candidate_family,T3_style_rotation_break,all_variants,diagnostic_only,board_style_cluster,robustness,transition,6,1,0.16666666666666666,3,0.5
T3_style_rotation_break__all_variants,candidate_family,T3_style_rotation_break,all_variants,diagnostic_only,board_style_cluster,train,risk_off,45,3,0.06666666666666667,6,0.13333333333333333
T3_style_rotation_break__all_variants,candidate_family,T3_style_rotation_break,all_variants,diagnostic_only,board_style_cluster,train,risk_on,267,81,0.30337078651685395,118,0.4419475655430712
T3_style_rotation_break__all_variants,candidate_family,T3_style_rotation_break,all_variants,diagnostic_only,board_style_cluster,train,transition,65,13,0.2,19,0.2923076923076923
T4_entropy_compression_then_directional_expansion__all_variants,candidate_family,T4_entropy_compression_then_directional_expansion,all_variants,runnable_existing_data,compression_break_cluster,robustness,risk_off,54,6,0.1111111111111111,11,0.2037037037037037
T4_entropy_compression_then_directional_expansion__all_variants,candidate_family,T4_entropy_compression_then_directional_expansion,all_variants,runnable_existing_data,compression_break_cluster,robustness,risk_on,323,83,0.25696594427244585,114,0.35294117647058826
T4_entropy_compression_then_directional_expansion__all_variants,candidate_family,T4_entropy_compression_then_directional_expansion,all_variants,runnable_existing_data,compression_break_cluster,robustness,transition,56,7,0.125,13,0.23214285714285715
T4_entropy_compression_then_directional_expansion__all_variants,candidate_family,T4_entropy_compression_then_directional_expansion,all_variants,runnable_existing_data,compression_break_cluster,train,risk_off,80,16,0.2,22,0.275
T4_entropy_compression_then_directional_expansion__all_variants,candidate_family,T4_entropy_compression_then_directional_expansion,all_variants,runnable_existing_data,compression_break_cluster,train,risk_on,647,179,0.27666151468315303,291,0.44976816074188564
T4_entropy_compression_then_directional_expansion__all_variants,candidate_family,T4_entropy_compression_then_directional_expansion,all_variants,runnable_existing_data,compression_break_cluster,train,transition,186,38,0.20430107526881722,58,0.3118279569892473
T4_entropy_compression_then_directional_expansion__all_variants,candidate_family,T4_entropy_compression_then_directional_expansion,all_variants,runnable_existing_data,compression_break_cluster,validation,risk_off,102,24,0.23529411764705882,38,0.37254901960784315
T4_entropy_compression_then_directional_expansion__all_variants,candidate_family,T4_entropy_compression_then_directional_expansion,all_variants,runnable_existing_data,compression_break_cluster,validation,risk_on,95,19,0.2,35,0.3684210526315789
T4_entropy_compression_then_directional_expansion__all_variants,candidate_family,T4_entropy_compression_then_directional_expansion,all_variants,runnable_existing_data,compression_break_cluster,validation,transition,158,27,0.17088607594936708,47,0.2974683544303797
T5_volume_regime_shift__all_variants,candidate_family,T5_volume_regime_shift,all_variants,runnable_existing_data,volume_regime_cluster,robustness,risk_off,642,73,0.11370716510903427,127,0.19781931464174454
T5_volume_regime_shift__all_variants,candidate_family,T5_volume_regime_shift,all_variants,runnable_existing_data,volume_regime_cluster,robustness,risk_on,2504,424,0.16932907348242812,709,0.28314696485623003
T5_volume_regime_shift__all_variants,candidate_family,T5_volume_regime_shift,all_variants,runnable_existing_data,volume_regime_cluster,robustness,transition,746,74,0.09919571045576407,165,0.22117962466487937
T5_volume_regime_shift__all_variants,candidate_family,T5_volume_regime_shift,all_variants,runnable_existing_data,volume_regime_cluster,train,risk_off,1441,220,0.15267175572519084,437,0.30326162387231087
T5_volume_regime_shift__all_variants,candidate_family,T5_volume_regime_shift,all_variants,runnable_existing_data,volume_regime_cluster,train,risk_on,4585,886,0.19323882224645583,1700,0.3707742639040349
T5_volume_regime_shift__all_variants,candidate_family,T5_volume_regime_shift,all_variants,runnable_existing_data,volume_regime_cluster,train,transition,2008,342,0.17031872509960158,567,0.2823705179282869
T5_volume_regime_shift__all_variants,candidate_family,T5_volume_regime_shift,all_variants,runnable_existing_data,volume_regime_cluster,validation,risk_off,1034,174,0.16827852998065765,303,0.293036750483559
T5_volume_regime_shift__all_variants,candidate_family,T5_volume_regime_shift,all_variants,runnable_existing_data,volume_regime_cluster,validation,risk_on,1267,157,0.1239147592738753,339,0.2675611681136543
T5_volume_regime_shift__all_variants,candidate_family,T5_volume_regime_shift,all_variants,runnable_existing_data,volume_regime_cluster,validation,transition,1510,249,0.16490066225165562,480,0.31788079470198677
T6_stock_vs_market_CUSUM_break__all_variants,candidate_family,T6_stock_vs_market_CUSUM_break,all_variants,fallback_variant,relative_strength_cluster,robustness,risk_off,842,86,0.1021377672209026,157,0.18646080760095013
T6_stock_vs_market_CUSUM_break__all_variants,candidate_family,T6_stock_vs_market_CUSUM_break,all_variants,fallback_variant,relative_strength_cluster,robustness,risk_on,1990,488,0.24522613065326634,700,0.35175879396984927
T6_stock_vs_market_CUSUM_break__all_variants,candidate_family,T6_stock_vs_market_CUSUM_break,all_variants,fallback_variant,relative_strength_cluster,robustness,transition,776,115,0.1481958762886598,228,0.29381443298969073
T6_stock_vs_market_CUSUM_break__all_variants,candidate_family,T6_stock_vs_market_CUSUM_break,all_variants,fallback_variant,relative_strength_cluster,train,risk_off,1682,273,0.16230677764565993,510,0.3032104637336504
T6_stock_vs_market_CUSUM_break__all_variants,candidate_family,T6_stock_vs_market_CUSUM_break,all_variants,fallback_variant,relative_strength_cluster,train,risk_on,3714,990,0.2665589660743134,1635,0.44022617124394187
T6_stock_vs_market_CUSUM_break__all_variants,candidate_family,T6_stock_vs_market_CUSUM_break,all_variants,fallback_variant,relative_strength_cluster,train,transition,2090,417,0.19952153110047846,662,0.3167464114832536
