candidate_scope_id,candidate_scope_type,family_id,variant_id,family_input_status,mechanism_cluster,episode_split,market_regime_bucket,window,captured_episode_count,event_t0_to_first_50pct_sessions_p25,event_t0_to_first_50pct_sessions_median,event_t0_to_first_50pct_sessions_p75,event_t0_to_episode_high_sessions_p25,event_t0_to_episode_high_sessions_median,event_t0_to_episode_high_sessions_p75,event_t0_from_episode_low_sessions_p25,event_t0_from_episode_low_sessions_median,event_t0_from_episode_low_sessions_p75
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,risk_off,low_plus_120,79,1.5,15.0,62.5,,,,14.0,18.0,36.0
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,risk_off,low_plus_20,52,8.0,31.0,76.0,,,,11.75,18.0,18.0
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,risk_off,low_plus_30,55,7.5,30.0,75.5,,,,12.0,18.0,18.0
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,risk_off,low_plus_60,76,3.0,17.5,63.0,,,,13.75,18.0,35.25
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,risk_off,low_to_first_50pct,62,8.5,29.5,70.0,,,,12.0,18.0,23.75
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,risk_off,low_to_high,72,3.0,20.0,63.75,,,,13.0,18.0,35.25
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,risk_on,before_episode_high,3,28.5,46.0,53.0,32.0,52.0,62.5,23.5,46.0,50.0
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,risk_on,before_first_50pct,3,28.5,46.0,53.0,,,,23.5,46.0,50.0
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,risk_on,low_plus_120,3,28.5,46.0,53.0,,,,23.5,46.0,50.0
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,risk_on,low_plus_20,1,60.0,60.0,60.0,,,,1.0,1.0,1.0
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,risk_on,low_plus_30,1,60.0,60.0,60.0,,,,1.0,1.0,1.0
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,risk_on,low_plus_60,3,28.5,46.0,53.0,,,,23.5,46.0,50.0
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,risk_on,low_to_first_50pct,3,28.5,46.0,53.0,,,,23.5,46.0,50.0
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,risk_on,low_to_high,3,28.5,46.0,53.0,,,,23.5,46.0,50.0
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,transition,before_episode_high,23,1.5,11.0,55.5,10.5,29.0,79.5,8.0,19.0,34.5
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,transition,before_first_50pct,18,7.75,22.0,60.0,,,,10.0,22.0,49.5
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,transition,low_plus_120,24,0.75,10.5,53.25,,,,8.5,20.0,33.0
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,transition,low_plus_20,12,-0.25,4.5,67.0,,,,7.0,8.0,13.5
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,transition,low_plus_30,18,-0.75,9.0,55.25,,,,7.0,14.0,22.5
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,transition,low_plus_60,22,0.25,11.5,57.75,,,,7.5,18.0,26.25
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,transition,low_to_first_50pct,19,7.0,18.0,60.0,,,,8.0,21.0,47.0
R5_growth_or_small_style_confirmation__ungated,candidate_family_variant,R5_growth_or_small_style_confirmation,ungated,diagnostic_only,board_style_cluster,validation,transition,low_to_high,23,1.5,11.0,55.5,,,,8.0,19.0,34.5
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_off,before_episode_high,128,1.0,4.0,43.0,8.75,40.0,80.0,15.0,18.0,27.5
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_off,before_first_50pct,98,2.0,18.5,61.75,,,,16.25,18.0,22.75
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_off,low_plus_120,138,0.0,2.0,39.75,,,,15.25,18.0,41.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_off,low_plus_20,91,1.0,11.0,64.0,,,,14.0,17.0,18.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_off,low_plus_30,99,1.0,9.0,61.5,,,,14.0,18.0,19.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_off,low_plus_60,124,1.0,4.0,43.0,,,,14.75,18.0,21.25
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_off,low_to_first_50pct,113,1.0,11.0,45.0,,,,16.0,18.0,35.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_off,low_to_high,132,0.0,3.5,43.0,,,,15.75,18.0,35.75
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_on,before_episode_high,29,1.0,2.0,18.0,1.0,11.0,48.0,43.0,104.0,108.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_on,before_first_50pct,25,2.0,3.0,20.0,,,,40.0,108.0,108.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_on,low_plus_120,34,0.25,2.0,15.0,,,,43.75,108.0,109.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_on,low_plus_20,6,6.25,27.0,44.75,,,,7.25,8.5,12.75
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_on,low_plus_30,6,6.25,27.0,44.75,,,,7.25,8.5,12.75
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_on,low_plus_60,13,1.0,18.0,44.0,,,,9.0,40.0,46.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_on,low_to_first_50pct,29,1.0,2.0,18.0,,,,43.0,108.0,109.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,risk_on,low_to_high,33,1.0,2.0,16.0,,,,43.0,108.0,109.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,transition,before_episode_high,18,1.0,2.0,11.0,1.0,10.0,26.0,13.0,62.0,86.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,transition,before_first_50pct,14,1.25,2.5,30.25,,,,21.25,62.0,78.5
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,transition,low_plus_120,20,0.0,1.5,7.0,,,,11.0,62.0,84.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,transition,low_plus_20,7,-0.5,1.0,24.0,,,,5.5,8.0,10.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,transition,low_plus_30,7,-0.5,1.0,24.0,,,,5.5,8.0,10.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,transition,low_plus_60,9,0.0,1.0,43.0,,,,6.0,8.0,16.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,transition,low_to_first_50pct,16,1.0,2.0,18.75,,,,15.0,62.0,89.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,robustness,transition,low_to_high,20,0.0,1.5,7.0,,,,11.0,62.0,84.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,risk_off,before_episode_high,167,2.5,23.0,70.5,22.5,62.0,84.5,19.0,24.0,54.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,risk_off,before_first_50pct,138,10.25,49.5,71.0,,,,19.0,22.0,50.75
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,risk_off,low_plus_120,178,1.0,19.0,70.0,,,,19.0,24.0,56.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,risk_off,low_plus_20,71,6.0,60.0,81.0,,,,14.5,18.0,19.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,risk_off,low_plus_30,101,13.0,66.0,80.0,,,,17.0,19.0,21.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,risk_off,low_plus_60,142,4.0,42.0,71.0,,,,18.0,20.5,40.75
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,risk_off,low_to_first_50pct,148,6.75,38.0,71.0,,,,19.0,22.5,51.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,risk_off,low_to_high,170,2.0,21.0,70.0,,,,19.0,24.0,54.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,risk_on,before_episode_high,45,0.0,11.0,30.0,16.0,34.0,45.0,24.0,59.0,77.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,risk_on,before_first_50pct,33,8.0,17.0,35.0,,,,18.0,51.0,76.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,risk_on,low_plus_120,52,-7.5,7.5,25.0,,,,29.5,69.5,81.25
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,risk_on,low_plus_20,11,6.0,28.0,69.5,,,,11.5,14.0,17.5
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,risk_on,low_plus_30,13,11.0,28.0,62.0,,,,12.0,14.0,19.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,risk_on,low_plus_60,23,2.0,20.0,40.0,,,,14.0,24.0,40.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,risk_on,low_to_first_50pct,34,8.0,16.5,34.75,,,,18.25,45.5,75.75
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,risk_on,low_to_high,45,0.0,11.0,30.0,,,,24.0,59.0,77.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,transition,before_episode_high,57,9.0,15.0,29.0,19.0,35.0,58.0,18.0,28.0,50.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,transition,before_first_50pct,50,11.0,16.0,31.5,,,,17.25,23.0,46.5
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,transition,low_plus_120,61,8.0,14.0,29.0,,,,18.0,29.0,53.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,transition,low_plus_20,25,11.0,22.0,38.0,,,,15.0,17.0,19.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,transition,low_plus_30,31,8.5,20.0,35.5,,,,16.0,18.0,20.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,transition,low_plus_60,52,8.0,14.5,29.75,,,,17.0,22.0,36.75
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,transition,low_to_first_50pct,52,9.75,16.0,30.5,,,,17.75,24.5,49.25
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,train,transition,low_to_high,57,9.0,15.0,29.0,,,,18.0,28.0,50.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,risk_off,before_episode_high,58,-7.75,1.0,17.75,6.25,22.0,45.5,36.0,47.5,69.75
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,risk_off,before_first_50pct,32,3.0,13.0,39.25,,,,36.0,48.5,69.5
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,risk_off,low_plus_120,71,-8.5,0.0,10.0,,,,36.0,48.0,69.5
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,risk_off,low_plus_20,6,29.75,70.0,84.0,,,,12.5,14.5,16.5
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,risk_off,low_plus_30,7,6.5,62.0,82.0,,,,13.0,15.0,17.5
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,risk_off,low_plus_60,44,-7.25,0.0,13.75,,,,36.0,36.0,47.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,risk_off,low_to_first_50pct,36,2.75,10.0,32.25,,,,36.0,48.5,69.5
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,risk_off,low_to_high,60,-7.25,1.0,15.25,,,,36.0,47.0,69.25
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,risk_on,before_episode_high,3,28.5,46.0,53.0,32.0,52.0,62.5,23.5,46.0,50.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,risk_on,before_first_50pct,3,28.5,46.0,53.0,,,,23.5,46.0,50.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,risk_on,low_plus_120,3,28.5,46.0,53.0,,,,23.5,46.0,50.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,risk_on,low_plus_20,1,60.0,60.0,60.0,,,,1.0,1.0,1.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,risk_on,low_plus_30,1,60.0,60.0,60.0,,,,1.0,1.0,1.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,risk_on,low_plus_60,3,28.5,46.0,53.0,,,,23.5,46.0,50.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,risk_on,low_to_first_50pct,3,28.5,46.0,53.0,,,,23.5,46.0,50.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,risk_on,low_to_high,3,28.5,46.0,53.0,,,,23.5,46.0,50.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,transition,before_episode_high,22,-2.75,1.5,10.25,5.25,10.5,52.0,7.5,18.0,73.25
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,transition,before_first_50pct,12,6.5,9.5,67.0,,,,7.0,14.0,30.25
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,transition,low_plus_120,24,-3.0,0.5,8.75,,,,8.5,21.0,77.5
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,transition,low_plus_20,12,-0.25,4.5,67.0,,,,7.0,8.0,13.5
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,transition,low_plus_30,14,-0.75,4.5,51.5,,,,7.0,10.0,16.5
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,transition,low_plus_60,16,-1.25,3.5,34.5,,,,7.0,12.0,20.0
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,transition,low_to_first_50pct,14,2.75,7.5,51.5,,,,7.0,14.0,44.75
R5_growth_or_small_style_confirmation__event_regime_gated,candidate_family_variant,R5_growth_or_small_style_confirmation,event_regime_gated,diagnostic_only,board_style_cluster,validation,transition,low_to_high,22,-2.75,1.5,10.25,,,,7.5,18.0,73.25
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_off,before_episode_high,453,7.0,36.0,59.0,25.0,62.0,87.0,10.0,16.0,20.0
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_off,before_first_50pct,418,13.0,38.0,61.0,,,,10.0,16.0,20.0
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_off,low_plus_120,472,5.0,34.5,57.25,,,,10.0,17.0,20.0
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_off,low_plus_20,356,5.0,38.0,62.25,,,,8.0,14.5,18.0
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_off,low_plus_30,396,5.0,35.5,61.0,,,,9.0,16.0,19.0
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_off,low_plus_60,457,5.0,35.0,58.0,,,,10.0,16.0,20.0
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_off,low_to_first_50pct,431,10.0,38.0,61.0,,,,10.0,16.0,20.0
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_off,low_to_high,456,6.0,35.5,58.25,,,,10.0,16.0,20.0
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_on,before_episode_high,166,33.0,61.5,86.75,51.5,78.0,95.75,10.0,17.0,25.5
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_on,before_first_50pct,163,33.0,62.0,88.0,,,,10.0,17.0,24.5
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_on,low_plus_120,166,33.0,61.5,86.75,,,,10.0,17.0,25.5
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_on,low_plus_20,108,30.75,70.5,91.0,,,,9.0,12.5,16.0
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_on,low_plus_30,131,33.0,70.0,90.5,,,,10.0,14.0,19.0
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_on,low_plus_60,150,31.5,69.0,90.0,,,,10.0,16.0,22.0
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_on,low_to_first_50pct,164,33.0,62.0,87.5,,,,10.0,16.5,23.75
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,risk_on,low_to_high,166,33.0,61.5,86.75,,,,10.0,17.0,25.5
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,transition,before_episode_high,49,40.0,52.0,71.0,42.0,59.0,83.0,10.0,19.0,36.0
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,transition,before_first_50pct,45,43.0,53.0,74.0,,,,13.0,21.0,37.0
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,transition,low_plus_120,50,37.75,51.0,70.25,,,,10.5,18.5,35.75
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,transition,low_plus_20,26,43.5,59.0,74.75,,,,6.25,11.0,15.0
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,transition,low_plus_30,35,43.0,58.0,74.5,,,,9.0,14.0,20.0
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,transition,low_plus_60,45,40.0,53.0,74.0,,,,10.0,18.0,23.0
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,transition,low_to_first_50pct,47,41.0,53.0,72.5,,,,11.0,19.0,36.5
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,robustness,transition,low_to_high,49,40.0,52.0,71.0,,,,10.0,19.0,36.0
R6_market_breadth_thrust__ungated,candidate_family_variant,R6_market_breadth_thrust,ungated,runnable_existing_data,breadth_cluster,train,risk_off,before_episode_high,749,31.0,55.0,76.0,55.0,78.0,94.0,10.0,17.0,26.0
