mechanism_cluster,family_input_status,variant_id,family_id,candidate_scope_type,candidate_scope_id,episode_split,market_regime_bucket,board_bucket,window,metric_basis,numerator,denominator,excluded_count,recall
relative_strength_cluster,runnable_existing_data,event_regime_gated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__event_regime_gated,validation,all,chinext,low_plus_30,capture_any_event,61,110,0,0.5545454545454546
relative_strength_cluster,runnable_existing_data,event_regime_gated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__event_regime_gated,validation,all,chinext,low_plus_60,capture_any_event,88,110,0,0.8
relative_strength_cluster,runnable_existing_data,event_regime_gated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__event_regime_gated,validation,all,chinext,low_to_first_50pct,capture_any_event,88,110,0,0.8
relative_strength_cluster,runnable_existing_data,event_regime_gated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__event_regime_gated,validation,all,chinext,low_to_high,capture_any_event,102,110,0,0.9272727272727272
relative_strength_cluster,runnable_existing_data,event_regime_gated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__event_regime_gated,validation,all,main_board,before_episode_high,capture_any_event,320,335,0,0.9552238805970149
relative_strength_cluster,runnable_existing_data,event_regime_gated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__event_regime_gated,validation,all,main_board,before_first_50pct,capture_any_event,292,335,0,0.8716417910447761
relative_strength_cluster,runnable_existing_data,event_regime_gated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__event_regime_gated,validation,all,main_board,low_plus_120,capture_any_event,330,335,0,0.9850746268656716
relative_strength_cluster,runnable_existing_data,event_regime_gated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__event_regime_gated,validation,all,main_board,low_plus_20,capture_any_event,101,335,0,0.30149253731343284
relative_strength_cluster,runnable_existing_data,event_regime_gated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__event_regime_gated,validation,all,main_board,low_plus_30,capture_any_event,202,335,0,0.6029850746268657
relative_strength_cluster,runnable_existing_data,event_regime_gated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__event_regime_gated,validation,all,main_board,low_plus_60,capture_any_event,285,335,0,0.8507462686567164
relative_strength_cluster,runnable_existing_data,event_regime_gated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__event_regime_gated,validation,all,main_board,low_to_first_50pct,capture_any_event,300,335,0,0.8955223880597015
relative_strength_cluster,runnable_existing_data,event_regime_gated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__event_regime_gated,validation,all,main_board,low_to_high,capture_any_event,322,335,0,0.9611940298507463
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,all,all,all,before_episode_high,capture_any_event,2254,2493,0,0.9041315683914962
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,all,all,all,before_first_50pct,capture_any_event,2012,2493,0,0.807059767348576
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,all,all,all,low_plus_120,capture_any_event,2293,2493,0,0.9197753710389089
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,all,all,all,low_plus_20,capture_any_event,646,2493,0,0.2591255515443241
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,all,all,all,low_plus_30,capture_any_event,979,2493,0,0.3926995587645407
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,all,all,all,low_plus_60,capture_any_event,1713,2493,0,0.6871239470517448
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,all,all,all,low_to_first_50pct,capture_any_event,2124,2493,0,0.851985559566787
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,all,all,all,low_to_high,capture_any_event,2276,2493,0,0.9129562775772162
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,all,before_episode_high,capture_any_event,629,758,0,0.8298153034300791
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,all,before_first_50pct,capture_any_event,563,758,0,0.7427440633245382
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,all,low_plus_120,capture_any_event,642,758,0,0.8469656992084432
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,all,low_plus_20,capture_any_event,249,758,0,0.32849604221635886
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,all,low_plus_30,capture_any_event,318,758,0,0.41952506596306066
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,all,low_plus_60,capture_any_event,504,758,0,0.6649076517150396
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,all,low_to_first_50pct,capture_any_event,603,758,0,0.7955145118733509
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,all,low_to_high,capture_any_event,636,758,0,0.8390501319261213
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,all,all,before_episode_high,capture_any_event,1223,1290,0,0.9480620155038759
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,all,all,before_first_50pct,capture_any_event,1108,1290,0,0.8589147286821706
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,all,all,low_plus_120,capture_any_event,1240,1290,0,0.9612403100775194
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,all,all,low_plus_20,capture_any_event,303,1290,0,0.23488372093023255
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,all,all,low_plus_30,capture_any_event,489,1290,0,0.37906976744186044
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,all,all,low_plus_60,capture_any_event,885,1290,0,0.686046511627907
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,all,all,low_to_first_50pct,capture_any_event,1158,1290,0,0.8976744186046511
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,all,all,low_to_high,capture_any_event,1235,1290,0,0.9573643410852714
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,all,all,before_episode_high,capture_any_event,402,445,0,0.903370786516854
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,all,all,before_first_50pct,capture_any_event,341,445,0,0.7662921348314606
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,all,all,low_plus_120,capture_any_event,411,445,0,0.9235955056179775
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,all,all,low_plus_20,capture_any_event,94,445,0,0.21123595505617979
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,all,all,low_plus_30,capture_any_event,172,445,0,0.3865168539325843
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,all,all,low_plus_60,capture_any_event,324,445,0,0.7280898876404495
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,all,all,low_to_first_50pct,capture_any_event,363,445,0,0.8157303370786517
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,all,all,low_to_high,capture_any_event,405,445,0,0.9101123595505618
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,risk_off,all,before_episode_high,capture_any_event,435,477,0,0.9119496855345912
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,risk_off,all,before_first_50pct,capture_any_event,380,477,0,0.7966457023060797
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,risk_off,all,low_plus_120,capture_any_event,448,477,0,0.939203354297694
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,risk_off,all,low_plus_20,capture_any_event,164,477,0,0.3438155136268344
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,risk_off,all,low_plus_30,capture_any_event,216,477,0,0.4528301886792453
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,risk_off,all,low_plus_60,capture_any_event,374,477,0,0.7840670859538784
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,risk_off,all,low_to_first_50pct,capture_any_event,413,477,0,0.8658280922431866
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,risk_off,all,low_to_high,capture_any_event,442,477,0,0.9266247379454927
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,risk_on,all,before_episode_high,capture_any_event,143,181,0,0.7900552486187845
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,risk_on,all,before_first_50pct,capture_any_event,136,181,0,0.7513812154696132
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,risk_on,all,low_plus_120,capture_any_event,143,181,0,0.7900552486187845
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,risk_on,all,low_plus_20,capture_any_event,73,181,0,0.40331491712707185
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,risk_on,all,low_plus_30,capture_any_event,86,181,0,0.47513812154696133
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,risk_on,all,low_plus_60,capture_any_event,103,181,0,0.569060773480663
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,risk_on,all,low_to_first_50pct,capture_any_event,140,181,0,0.7734806629834254
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,risk_on,all,low_to_high,capture_any_event,143,181,0,0.7900552486187845
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,transition,all,before_episode_high,capture_any_event,51,100,0,0.51
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,transition,all,before_first_50pct,capture_any_event,47,100,0,0.47
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,transition,all,low_plus_120,capture_any_event,51,100,0,0.51
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,transition,all,low_plus_20,capture_any_event,12,100,0,0.12
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,transition,all,low_plus_30,capture_any_event,16,100,0,0.16
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,transition,all,low_plus_60,capture_any_event,27,100,0,0.27
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,transition,all,low_to_first_50pct,capture_any_event,50,100,0,0.5
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,transition,all,low_to_high,capture_any_event,51,100,0,0.51
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,risk_off,all,before_episode_high,capture_any_event,722,761,0,0.9487516425755584
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,risk_off,all,before_first_50pct,capture_any_event,646,761,0,0.8488830486202366
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,risk_off,all,low_plus_120,capture_any_event,729,761,0,0.9579500657030223
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,risk_off,all,low_plus_20,capture_any_event,177,761,0,0.2325886990801577
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,risk_off,all,low_plus_30,capture_any_event,270,761,0,0.354796320630749
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,risk_off,all,low_plus_60,capture_any_event,473,761,0,0.621550591327201
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,risk_off,all,low_to_first_50pct,capture_any_event,674,761,0,0.885676741130092
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,risk_off,all,low_to_high,capture_any_event,727,761,0,0.9553219448094612
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,risk_on,all,before_episode_high,capture_any_event,211,225,0,0.9377777777777778
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,risk_on,all,before_first_50pct,capture_any_event,198,225,0,0.88
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,risk_on,all,low_plus_120,capture_any_event,216,225,0,0.96
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,risk_on,all,low_plus_20,capture_any_event,72,225,0,0.32
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,risk_on,all,low_plus_30,capture_any_event,105,225,0,0.4666666666666667
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,risk_on,all,low_plus_60,capture_any_event,176,225,0,0.7822222222222223
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,risk_on,all,low_to_first_50pct,capture_any_event,208,225,0,0.9244444444444444
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,risk_on,all,low_to_high,capture_any_event,214,225,0,0.9511111111111111
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,transition,all,before_episode_high,capture_any_event,290,304,0,0.9539473684210527
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,transition,all,before_first_50pct,capture_any_event,264,304,0,0.868421052631579
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,transition,all,low_plus_120,capture_any_event,295,304,0,0.9703947368421053
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,transition,all,low_plus_20,capture_any_event,54,304,0,0.17763157894736842
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,transition,all,low_plus_30,capture_any_event,114,304,0,0.375
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,transition,all,low_plus_60,capture_any_event,236,304,0,0.7763157894736842
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,transition,all,low_to_first_50pct,capture_any_event,276,304,0,0.9078947368421053
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,train,transition,all,low_to_high,capture_any_event,294,304,0,0.9671052631578947
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,risk_off,all,before_episode_high,capture_any_event,309,342,0,0.9035087719298246
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,risk_off,all,before_first_50pct,capture_any_event,254,342,0,0.7426900584795322
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,risk_off,all,low_plus_120,capture_any_event,316,342,0,0.9239766081871345
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,risk_off,all,low_plus_20,capture_any_event,64,342,0,0.1871345029239766
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,risk_off,all,low_plus_30,capture_any_event,130,342,0,0.38011695906432746
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,risk_off,all,low_plus_60,capture_any_event,254,342,0,0.7426900584795322
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,risk_off,all,low_to_first_50pct,capture_any_event,275,342,0,0.804093567251462
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,risk_off,all,low_to_high,capture_any_event,312,342,0,0.9122807017543859
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,risk_on,all,before_episode_high,capture_any_event,21,22,0,0.9545454545454546
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,risk_on,all,before_first_50pct,capture_any_event,21,22,0,0.9545454545454546
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,risk_on,all,low_plus_120,capture_any_event,21,22,0,0.9545454545454546
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,risk_on,all,low_plus_20,capture_any_event,9,22,0,0.4090909090909091
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,risk_on,all,low_plus_30,capture_any_event,11,22,0,0.5
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,risk_on,all,low_plus_60,capture_any_event,18,22,0,0.8181818181818182
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,risk_on,all,low_to_first_50pct,capture_any_event,21,22,0,0.9545454545454546
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,risk_on,all,low_to_high,capture_any_event,21,22,0,0.9545454545454546
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,transition,all,before_episode_high,capture_any_event,72,81,0,0.8888888888888888
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,transition,all,before_first_50pct,capture_any_event,66,81,0,0.8148148148148148
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,transition,all,low_plus_120,capture_any_event,74,81,0,0.9135802469135802
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,transition,all,low_plus_20,capture_any_event,21,81,0,0.25925925925925924
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,transition,all,low_plus_30,capture_any_event,31,81,0,0.38271604938271603
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,transition,all,low_plus_60,capture_any_event,52,81,0,0.6419753086419753
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,transition,all,low_to_first_50pct,capture_any_event,67,81,0,0.8271604938271605
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,validation,transition,all,low_to_high,capture_any_event,72,81,0,0.8888888888888888
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,chinext,before_episode_high,capture_any_event,185,244,0,0.7581967213114754
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,chinext,before_first_50pct,capture_any_event,150,244,0,0.6147540983606558
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,chinext,low_plus_120,capture_any_event,193,244,0,0.7909836065573771
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,chinext,low_plus_20,capture_any_event,55,244,0,0.22540983606557377
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,chinext,low_plus_30,capture_any_event,72,244,0,0.29508196721311475
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,chinext,low_plus_60,capture_any_event,124,244,0,0.5081967213114754
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,chinext,low_to_first_50pct,capture_any_event,173,244,0,0.7090163934426229
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,chinext,low_to_high,capture_any_event,191,244,0,0.7827868852459017
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,main_board,before_episode_high,capture_any_event,444,514,0,0.8638132295719845
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,main_board,before_first_50pct,capture_any_event,413,514,0,0.8035019455252919
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,main_board,low_plus_120,capture_any_event,449,514,0,0.8735408560311284
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,main_board,low_plus_20,capture_any_event,194,514,0,0.377431906614786
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,main_board,low_plus_30,capture_any_event,246,514,0,0.4785992217898833
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,main_board,low_plus_60,capture_any_event,380,514,0,0.7392996108949417
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,main_board,low_to_first_50pct,capture_any_event,430,514,0,0.8365758754863813
volume_high_breakout_cluster,runnable_existing_data,ungated,R2_near_high_volume_expansion,candidate_family_variant,R2_near_high_volume_expansion__ungated,robustness,all,main_board,low_to_high,capture_any_event,445,514,0,0.8657587548638133
