target_episode_id,e1_first_event_id,e1_first_event_t0_date,e1_lead_time_to_first_50pct_sessions,e1_any_event_captured,candidate_first_event_id,candidate_first_event_t0_date,candidate_lead_time_to_first_50pct_sessions,candidate_any_event_captured,instrument,episode_low_date,episode_high_date,qfq_low_at_low_date,episode_split,market_regime_bucket,board_bucket,candidate_minus_e1_lead_time_sessions,candidate_earlier_than_e1_flag,candidate_at_least_10_sessions_earlier_flag,e1_event_close_vs_episode_low_return,candidate_event_close_vs_episode_low_return,candidate_better_basis_flag,basis_policy_id,basis_definition,basis_forbidden_future_fields
SZ300366_20181218_0000,,,,False,,,,False,SZ300366,2018-12-18,2019-06-04,6.51,train,risk_off,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300369_20210205_0000,SZ300369_20210226_recommended_union,2021-02-26,20.0,True,,,,False,SZ300369,2021-02-05,2021-08-03,11.85,train,risk_on,chinext,,False,False,0.24219409282700433,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300373_20200330_0000,,,,False,,,,False,SZ300373,2020-03-30,2020-09-15,20.31,train,risk_off,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300373_20210311_0001,SZ300373_20210422_recommended_union,2021-04-22,38.0,True,,,,False,SZ300373,2021-03-11,2021-06-28,33.97,train,transition,chinext,,False,False,0.15425375331174562,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300373_20210917_0002,SZ300373_20211015_recommended_union,2021-10-15,26.0,True,SZ300373_20211119_risk_on_transition_union,2021-11-19,1.0,True,SZ300373,2021-09-17,2022-03-16,40.39,train,risk_on,chinext,-25.0,False,False,0.18940331765288443,0.3292894280762564,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300373_20240419_0003,SZ300373_20240927_recommended_union,2024-09-27,2.0,True,,,,False,SZ300373,2024-04-19,2024-10-08,32.86,robustness,risk_on,chinext,,False,False,0.16981132075471694,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300373_20250407_0004,SZ300373_20250411_recommended_union,2025-04-11,78.0,True,,,,False,SZ300373,2025-04-07,2025-09-24,37.11,robustness,risk_off,chinext,,False,False,0.23497709512260845,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300373_20251124_0005,,,,False,,,,False,SZ300373,2025-11-24,2026-05-27,61.33,robustness,transition,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300376_20191009_0000,SZ300376_20191205_recommended_union,2019-12-05,61.0,True,SZ300376_20200220_risk_on_transition_union,2020-02-20,13.0,True,SZ300376,2019-10-09,2020-03-11,3.91,train,transition,chinext,-48.0,False,False,0.07928388746803061,0.29923273657288996,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300376_20200612_0001,SZ300376_20200629_recommended_union,2020-06-29,44.0,True,,,,False,SZ300376,2020-06-12,2020-10-14,4.45,train,risk_on,chinext,,False,False,0.12359550561797739,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300376_20210208_0002,SZ300376_20210423_recommended_union,2021-04-23,39.0,True,SZ300376_20210621_risk_on_transition_union,2021-06-21,2.0,True,SZ300376,2021-02-08,2021-07-21,5.79,train,risk_on,chinext,-37.0,False,False,0.1278065630397236,0.3592400690846287,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300376_20220427_0003,SZ300376_20220602_recommended_union,2022-06-02,25.0,True,,,,False,SZ300376,2022-04-27,2022-08-18,5.55,validation,risk_off,chinext,,False,False,0.28468468468468466,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300377_20250113_0000,,,,False,SZ300377_20250210_risk_on_transition_union,2025-02-10,10.0,True,SZ300377,2025-01-13,2025-02-24,22.77,robustness,risk_off,chinext,,False,False,,0.3737373737373739,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300383_20190523_0000,SZ300383_20190621_recommended_union,2019-06-21,57.0,True,,,,False,SZ300383,2019-05-23,2019-09-10,14.33,train,risk_off,chinext,,False,False,0.1723656664340545,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300383_20191107_0001,SZ300383_20191121_recommended_union,2019-11-21,49.0,True,SZ300383_20200205_risk_on_transition_union,2020-02-05,2.0,True,SZ300383,2019-11-07,2020-03-05,16.58,train,risk_on,chinext,-47.0,False,False,0.1236429433051871,0.2557297949336552,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300383_20221011_0002,SZ300383_20221114_recommended_union,2022-11-14,86.0,True,,,,False,SZ300383,2022-10-11,2023-04-04,7.61,validation,risk_off,chinext,,False,False,0.15374507227332446,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300383_20240205_0003,SZ300383_20240227_recommended_union,2024-02-27,4.0,True,,,,False,SZ300383,2024-02-05,2024-03-25,6.63,robustness,risk_off,chinext,,False,False,0.4343891402714932,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300383_20240422_0004,SZ300383_20240920_recommended_union,2024-09-20,7.0,True,,,,False,SZ300383,2024-04-22,2024-10-08,8.31,robustness,risk_on,chinext,,False,False,-0.03369434416365835,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300383_20251023_0005,,,,False,,,,False,SZ300383,2025-10-23,2026-04-14,12.74,robustness,risk_on,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300386_20181012_0000,SZ300386_20181112_recommended_union,2018-11-12,69.0,True,,,,False,SZ300386,2018-10-12,2019-04-02,8.84,train,risk_off,chinext,,False,False,0.21945701357466052,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300386_20190507_0001,,,,False,,,,False,SZ300386,2019-05-07,2019-10-30,10.53,train,risk_off,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300386_20191203_0002,,,,False,,,,False,SZ300386,2019-12-03,2020-01-08,12.73,train,transition,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300386_20200204_0003,,,,False,SZ300386_20200205_risk_on_transition_union,2020-02-05,105.0,True,SZ300386,2020-02-04,2020-07-29,13.63,train,risk_off,chinext,,False,False,,0.10931768158473942,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300390_20220427_0000,SZ300390_20220606_recommended_union,2022-06-06,2.0,True,,,,False,SZ300390,2022-04-27,2022-07-04,33.05,validation,risk_off,chinext,,False,False,0.4217851739788201,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300390_20240423_0001,SZ300390_20240429_recommended_union,2024-04-29,105.0,True,SZ300390_20240930_risk_on_transition_union,2024-09-30,1.0,True,SZ300390,2024-04-23,2024-10-08,17.02,robustness,transition,chinext,-104.0,False,False,0.1333725029377204,0.4018801410105759,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300393_20210820_0000,,,,False,,,,False,SZ300393,2021-08-20,2021-11-19,10.71,train,transition,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300393_20220121_0001,,,,False,,,,False,SZ300393,2022-01-21,2022-03-08,13.84,validation,transition,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300393_20220425_0002,,,,False,,,,False,SZ300393,2022-04-25,2022-08-10,11.08,validation,risk_off,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300394_20230511_0000,,,,False,,,,False,SZ300394,2023-05-11,2023-06-19,24.81,validation,transition,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300394_20230919_0001,SZ300394_20230927_recommended_union,2023-09-27,48.0,True,,,,False,SZ300394,2023-09-19,2024-03-20,34.97,validation,risk_off,chinext,,False,False,0.3265656276808693,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300394_20240627_0002,SZ300394_20240710_recommended_union,2024-07-10,69.0,True,SZ300394_20240930_risk_on_transition_union,2024-09-30,13.0,True,SZ300394,2024-06-27,2024-11-08,59.11,robustness,transition,chinext,-56.0,False,False,0.19218406361021834,0.19810522754187088,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300394_20250304_0003,SZ300394_20250317_recommended_union,2025-03-17,78.0,True,,,,False,SZ300394,2025-03-04,2025-08-26,57.82,robustness,risk_on,chinext,,False,False,0.18298166724316856,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300394_20251017_0004,,,,False,,,,False,SZ300394,2025-10-17,2026-03-02,146.2,robustness,risk_on,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300395_20240205_0000,SZ300395_20240313_recommended_union,2024-03-13,5.0,True,SZ300395_20240311_risk_on_transition_union,2024-03-11,7.0,True,SZ300395,2024-02-05,2024-06-05,21.52,robustness,risk_off,chinext,2.0,True,False,0.4423791821561338,0.3866171003717471,True,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300395_20240709_0001,,,,False,,,,False,SZ300395,2024-07-09,2024-10-08,27.7,robustness,risk_off,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300395_20241125_0002,SZ300395_20250220_recommended_union,2025-02-20,35.0,True,SZ300395_20250304_risk_on_transition_union,2025-03-04,27.0,True,SZ300395,2024-11-25,2025-04-11,36.79,robustness,risk_on,chinext,-8.0,False,False,0.10573525414514817,0.18700733895080202,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300395_20250613_0003,,,,False,,,,False,SZ300395,2025-06-13,2025-08-29,42.5,robustness,risk_on,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300395_20251015_0004,,,,False,,,,False,SZ300395,2025-10-15,2026-03-02,68.0,robustness,risk_on,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300397_20200401_0000,SZ300397_20200622_recommended_union,2020-06-22,12.0,True,,,,False,SZ300397,2020-04-01,2020-09-09,19.81,train,risk_off,chinext,,False,False,0.21201413427561855,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300408_20191125_0000,SZ300408_20191202_recommended_union,2019-12-02,49.0,True,SZ300408_20191218_risk_on_transition_union,2019-12-18,37.0,True,SZ300408,2019-11-25,2020-02-24,16.04,train,transition,chinext,-12.0,False,False,0.18204488778054873,0.30922693266832924,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300408_20200330_0001,SZ300408_20200511_recommended_union,2020-05-11,34.0,True,,,,False,SZ300408,2020-03-30,2020-07-14,16.8,train,risk_off,chinext,,False,False,0.213095238095238,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300408_20200911_0002,,,,False,,,,False,SZ300408,2020-09-11,2021-02-18,24.22,train,transition,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300408_20210309_0003,SZ300408_20210326_recommended_union,2021-03-26,80.0,True,,,,False,SZ300408,2021-03-09,2021-08-12,31.2,train,risk_off,chinext,,False,False,0.24551282051282053,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300408_20240202_0004,SZ300408_20240313_recommended_union,2024-03-13,83.0,True,,,,False,SZ300408,2024-02-02,2024-07-19,20.44,robustness,risk_off,chinext,,False,False,0.2558708414872799,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300408_20240912_0005,,,,False,,,,False,SZ300408,2024-09-12,2024-10-08,28.38,robustness,risk_off,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300408_20250409_0006,SZ300408_20250717_recommended_union,2025-07-17,46.0,True,SZ300408_20250819_risk_on_transition_union,2025-08-19,23.0,True,SZ300408,2025-04-09,2025-09-23,32.13,robustness,risk_off,chinext,-23.0,False,False,0.025210084033613356,0.35605353252412075,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300408_20251124_0007,,,,False,,,,False,SZ300408,2025-11-24,2026-05-27,41.03,robustness,transition,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300413_20181016_0000,SZ300413_20181113_recommended_union,2018-11-13,22.0,True,,,,False,SZ300413,2018-10-16,2019-03-19,15.62,train,risk_off,chinext,,False,False,0.3450704225352115,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300413_20190709_0001,,,,False,SZ300413_20190904_risk_on_transition_union,2019-09-04,46.0,True,SZ300413,2019-07-09,2020-01-02,20.56,train,risk_off,chinext,,False,False,,0.3292801556420233,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300413_20200313_0002,,,,False,SZ300413_20200513_risk_on_transition_union,2020-05-13,23.0,True,SZ300413,2020-03-13,2020-07-13,38.09,train,transition,chinext,,False,False,,0.2475715410868995,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300413_20200820_0003,SZ300413_20201231_recommended_union,2020-12-31,14.0,True,,,,False,SZ300413,2020-08-20,2021-01-22,57.43,train,risk_on,chinext,,False,False,0.2261884032735504,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300413_20211013_0004,SZ300413_20211105_recommended_union,2021-11-05,40.0,True,SZ300413_20211115_risk_on_transition_union,2021-11-15,34.0,True,SZ300413,2021-10-13,2022-01-04,36.02,train,transition,chinext,-6.0,False,False,0.23709050527484732,0.27706829539144917,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300413_20221025_0005,SZ300413_20221115_recommended_union,2022-11-15,29.0,True,,,,False,SZ300413,2022-10-25,2023-04-03,20.2,validation,risk_off,chinext,,False,False,0.27772277227722775,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300413_20240725_0006,SZ300413_20240924_recommended_union,2024-09-24,5.0,True,SZ300413_20240930_risk_on_transition_union,2024-09-30,1.0,True,SZ300413,2024-07-25,2024-12-10,18.54,robustness,risk_off,chinext,-4.0,False,False,0.049083063646170544,0.40507011866235176,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300413_20250623_0007,SZ300413_20250724_recommended_union,2025-07-24,37.0,True,SZ300413_20250819_risk_on_transition_union,2025-08-19,19.0,True,SZ300413,2025-06-23,2025-09-26,20.72,robustness,risk_on,chinext,-18.0,False,False,0.09314671814671804,0.2731660231660231,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300418_20221011_0000,SZ300418_20221107_recommended_union,2022-11-07,57.0,True,,,,False,SZ300418,2022-10-11,2023-04-06,11.92,validation,risk_off,chinext,,False,False,0.14932885906040272,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300418_20231026_0001,SZ300418_20231106_recommended_union,2023-11-06,24.0,True,,,,False,SZ300418,2023-10-26,2024-03-05,27.41,validation,risk_off,chinext,,False,False,0.27143378329076984,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300418_20240828_0002,SZ300418_20240925_recommended_union,2024-09-25,3.0,True,,,,False,SZ300418,2024-08-28,2024-12-10,25.25,robustness,risk_off,chinext,,False,False,0.1306930693069308,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300418_20250409_0003,SZ300418_20250522_recommended_union,2025-05-22,65.0,True,,,,False,SZ300418,2025-04-09,2025-09-25,27.13,robustness,risk_off,chinext,,False,False,0.379653520088463,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300418_20251114_0004,,,,False,,,,False,SZ300418,2025-11-14,2026-01-13,39.1,robustness,risk_on,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300432_20250106_0000,,,,False,SZ300432_20250210_risk_on_transition_union,2025-02-10,8.0,True,SZ300432,2025-01-06,2025-03-11,9.66,robustness,risk_off,chinext,,False,False,,0.32815734989648027,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300432_20250409_0001,,,,False,,,,False,SZ300432,2025-04-09,2025-09-30,9.79,robustness,risk_off,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300433_20240205_0000,SZ300433_20240301_recommended_union,2024-03-01,41.0,True,SZ300433_20240311_risk_on_transition_union,2024-03-11,35.0,True,SZ300433,2024-02-05,2024-07-16,9.39,robustness,risk_off,chinext,-6.0,False,False,0.27795527156549515,0.36315228966986157,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300433_20240918_0001,SZ300433_20240927_recommended_union,2024-09-27,2.0,True,,,,False,SZ300433,2024-09-18,2025-02-24,14.6,robustness,risk_off,chinext,,False,False,0.18287671232876712,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300433_20250409_0002,SZ300433_20250617_recommended_union,2025-06-17,12.0,True,,,,False,SZ300433,2025-04-09,2025-09-25,16.05,robustness,risk_off,chinext,,False,False,0.34267912772585674,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300433_20251017_0003,,,,False,,,,False,SZ300433,2025-10-17,2026-01-12,27.11,robustness,risk_on,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300436_20180206_0000,SZ300436_20180307_recommended_union,2018-03-07,18.0,True,SZ300436_20180312_risk_on_transition_union,2018-03-12,15.0,True,SZ300436,2018-02-06,2018-04-02,23.33,train,transition,chinext,-3.0,False,False,0.2670381483069011,0.25203600514359215,True,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300442_20221011_0000,SZ300442_20221020_recommended_union,2022-10-20,94.0,True,,,,False,SZ300442,2022-10-11,2023-03-23,20.81,validation,risk_off,chinext,,False,False,0.1475252282556463,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300442_20231024_0001,SZ300442_20231107_recommended_union,2023-11-07,90.0,True,SZ300442_20231120_risk_on_transition_union,2023-11-20,81.0,True,SZ300442,2023-10-24,2024-03-25,19.85,validation,risk_off,chinext,-9.0,False,False,0.19798488664987413,0.3531486146095717,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300442_20240422_0002,SZ300442_20240830_recommended_union,2024-08-30,20.0,True,SZ300442_20240930_risk_on_transition_union,2024-09-30,1.0,True,SZ300442,2024-04-22,2024-10-08,24.22,robustness,risk_on,chinext,-19.0,False,False,-0.03509496284062752,0.2947976878612717,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300442_20241125_0003,,,,False,,,,False,SZ300442,2024-11-25,2025-02-24,30.11,robustness,risk_on,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300442_20250603_0004,SZ300442_20250625_recommended_union,2025-06-25,43.0,True,SZ300442_20250819_risk_on_transition_union,2025-08-19,4.0,True,SZ300442,2025-06-03,2025-08-25,41.65,robustness,transition,chinext,-39.0,False,False,0.14309723889555825,0.333733493397359,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300442_20251023_0005,SZ300442_20251103_recommended_union,2025-11-03,47.0,True,,,,False,SZ300442,2025-10-23,2026-02-27,44.85,robustness,risk_on,chinext,,False,False,0.16343366778149382,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300450_20220427_0000,SZ300450_20220602_recommended_union,2022-06-02,4.0,True,,,,False,SZ300450,2022-04-27,2022-06-24,35.52,validation,risk_off,chinext,,False,False,0.38091216216216206,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300450_20240205_0001,SZ300450_20240311_recommended_union,2024-03-11,5.0,True,SZ300450_20240311_risk_on_transition_union,2024-03-11,5.0,True,SZ300450,2024-02-05,2024-03-18,17.33,robustness,risk_off,chinext,0.0,False,False,0.34275822273514156,0.34275822273514156,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300450_20240709_0002,SZ300450_20240927_recommended_union,2024-09-27,2.0,True,SZ300450_20240930_risk_on_transition_union,2024-09-30,1.0,True,SZ300450,2024-07-09,2024-11-20,15.02,robustness,risk_off,chinext,-1.0,False,False,0.08588548601864177,0.2856191744340879,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300450_20250409_0003,SZ300450_20250609_recommended_union,2025-06-09,12.0,True,,,,False,SZ300450,2025-04-09,2025-09-25,16.72,robustness,risk_off,chinext,,False,False,0.29186602870813405,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300454_20240205_0000,,,,False,,,,False,SZ300454,2024-02-05,2024-03-21,48.53,robustness,risk_off,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
