mechanism_cluster,family_input_status,variant_id,family_id,candidate_scope_type,candidate_scope_id,episode_split,market_regime_bucket,board_bucket,window,metric_basis,numerator,denominator,excluded_count,recall
mixed,mixed,canonical_union,all_new_candidate_union,candidate_union,all_new_candidate_union,validation,all,main_board,low_to_high,bridge_positive_event,159,335,0,0.4746268656716418
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,all,all,all,before_episode_high,bridge_positive_event,1002,2486,7,0.4030571198712792
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,all,all,all,before_first_50pct,bridge_positive_event,965,2484,9,0.3884863123993559
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,all,all,all,low_plus_120,bridge_positive_event,1049,2490,3,0.42128514056224897
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,all,all,all,low_plus_20,bridge_positive_event,470,2489,4,0.18883085576536762
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,all,all,all,low_plus_30,bridge_positive_event,598,2489,4,0.24025713137806348
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,all,all,all,low_plus_60,bridge_positive_event,851,2491,2,0.3416298675230831
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,all,all,all,low_to_first_50pct,bridge_positive_event,976,2484,9,0.392914653784219
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,all,all,all,low_to_high,bridge_positive_event,1004,2486,7,0.40386162510056317
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,all,before_episode_high,bridge_positive_event,292,755,3,0.38675496688741723
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,all,before_first_50pct,bridge_positive_event,275,755,3,0.36423841059602646
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,all,low_plus_120,bridge_positive_event,315,756,2,0.4166666666666667
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,all,low_plus_20,bridge_positive_event,125,756,2,0.16534391534391535
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,all,low_plus_30,bridge_positive_event,151,756,2,0.19973544973544974
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,all,low_plus_60,bridge_positive_event,236,756,2,0.31216931216931215
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,all,low_to_first_50pct,bridge_positive_event,280,755,3,0.3708609271523179
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,all,low_to_high,bridge_positive_event,293,755,3,0.3880794701986755
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,all,before_episode_high,bridge_positive_event,580,1287,3,0.4506604506604507
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,all,before_first_50pct,bridge_positive_event,568,1286,4,0.4416796267496112
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,all,low_plus_120,bridge_positive_event,601,1289,1,0.4662529092319628
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,all,low_plus_20,bridge_positive_event,267,1289,1,0.20713731574864236
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,all,low_plus_30,bridge_positive_event,355,1289,1,0.2754072924747867
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,all,low_plus_60,bridge_positive_event,496,1290,0,0.38449612403100775
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,all,low_to_first_50pct,bridge_positive_event,571,1286,4,0.4440124416796267
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,all,low_to_high,bridge_positive_event,581,1287,3,0.45143745143745145
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,all,all,before_episode_high,bridge_positive_event,130,444,1,0.2927927927927928
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,all,all,before_first_50pct,bridge_positive_event,122,443,2,0.27539503386004516
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,all,all,low_plus_120,bridge_positive_event,133,445,0,0.298876404494382
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,all,all,low_plus_20,bridge_positive_event,78,444,1,0.17567567567567569
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,all,all,low_plus_30,bridge_positive_event,92,444,1,0.2072072072072072
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,all,all,low_plus_60,bridge_positive_event,119,445,0,0.26741573033707866
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,all,all,low_to_first_50pct,bridge_positive_event,125,443,2,0.28216704288939054
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,all,all,low_to_high,bridge_positive_event,130,444,1,0.2927927927927928
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,risk_off,all,before_episode_high,bridge_positive_event,165,475,2,0.3473684210526316
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,risk_off,all,before_first_50pct,bridge_positive_event,150,475,2,0.3157894736842105
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,risk_off,all,low_plus_120,bridge_positive_event,184,476,1,0.3865546218487395
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,risk_off,all,low_plus_20,bridge_positive_event,60,476,1,0.12605042016806722
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,risk_off,all,low_plus_30,bridge_positive_event,74,476,1,0.15546218487394958
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,risk_off,all,low_plus_60,bridge_positive_event,140,476,1,0.29411764705882354
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,risk_off,all,low_to_first_50pct,bridge_positive_event,154,475,2,0.32421052631578945
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,risk_off,all,low_to_high,bridge_positive_event,166,475,2,0.3494736842105263
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,risk_on,all,before_episode_high,bridge_positive_event,101,181,0,0.5580110497237569
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,risk_on,all,before_first_50pct,bridge_positive_event,99,181,0,0.5469613259668509
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,risk_on,all,low_plus_120,bridge_positive_event,101,181,0,0.5580110497237569
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,risk_on,all,low_plus_20,bridge_positive_event,53,181,0,0.292817679558011
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,risk_on,all,low_plus_30,bridge_positive_event,61,181,0,0.3370165745856354
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,risk_on,all,low_plus_60,bridge_positive_event,75,181,0,0.4143646408839779
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,risk_on,all,low_to_first_50pct,bridge_positive_event,100,181,0,0.5524861878453039
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,risk_on,all,low_to_high,bridge_positive_event,101,181,0,0.5580110497237569
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,transition,all,before_episode_high,bridge_positive_event,26,99,1,0.26262626262626265
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,transition,all,before_first_50pct,bridge_positive_event,26,99,1,0.26262626262626265
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,transition,all,low_plus_120,bridge_positive_event,30,99,1,0.30303030303030304
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,transition,all,low_plus_20,bridge_positive_event,12,99,1,0.12121212121212122
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,transition,all,low_plus_30,bridge_positive_event,16,99,1,0.16161616161616163
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,transition,all,low_plus_60,bridge_positive_event,21,99,1,0.21212121212121213
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,transition,all,low_to_first_50pct,bridge_positive_event,26,99,1,0.26262626262626265
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,transition,all,low_to_high,bridge_positive_event,26,99,1,0.26262626262626265
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,risk_off,all,before_episode_high,bridge_positive_event,333,758,3,0.4393139841688654
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,risk_off,all,before_first_50pct,bridge_positive_event,327,758,3,0.4313984168865435
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,risk_off,all,low_plus_120,bridge_positive_event,338,760,1,0.44473684210526315
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,risk_off,all,low_plus_20,bridge_positive_event,145,761,0,0.19053876478318002
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,risk_off,all,low_plus_30,bridge_positive_event,196,761,0,0.2575558475689882
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,risk_off,all,low_plus_60,bridge_positive_event,279,761,0,0.36662286465177396
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,risk_off,all,low_to_first_50pct,bridge_positive_event,327,758,3,0.4313984168865435
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,risk_off,all,low_to_high,bridge_positive_event,333,758,3,0.4393139841688654
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,risk_on,all,before_episode_high,bridge_positive_event,100,225,0,0.4444444444444444
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,risk_on,all,before_first_50pct,bridge_positive_event,97,224,1,0.4330357142857143
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,risk_on,all,low_plus_120,bridge_positive_event,107,225,0,0.47555555555555556
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,risk_on,all,low_plus_20,bridge_positive_event,55,224,1,0.24553571428571427
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,risk_on,all,low_plus_30,bridge_positive_event,69,224,1,0.3080357142857143
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,risk_on,all,low_plus_60,bridge_positive_event,92,225,0,0.4088888888888889
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,risk_on,all,low_to_first_50pct,bridge_positive_event,98,224,1,0.4375
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,risk_on,all,low_to_high,bridge_positive_event,100,225,0,0.4444444444444444
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,transition,all,before_episode_high,bridge_positive_event,147,304,0,0.48355263157894735
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,transition,all,before_first_50pct,bridge_positive_event,144,304,0,0.47368421052631576
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,transition,all,low_plus_120,bridge_positive_event,156,304,0,0.5131578947368421
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,transition,all,low_plus_20,bridge_positive_event,67,304,0,0.22039473684210525
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,transition,all,low_plus_30,bridge_positive_event,90,304,0,0.29605263157894735
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,transition,all,low_plus_60,bridge_positive_event,125,304,0,0.41118421052631576
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,transition,all,low_to_first_50pct,bridge_positive_event,146,304,0,0.48026315789473684
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,transition,all,low_to_high,bridge_positive_event,148,304,0,0.4868421052631579
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,risk_off,all,before_episode_high,bridge_positive_event,89,341,1,0.26099706744868034
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,risk_off,all,before_first_50pct,bridge_positive_event,83,340,2,0.24411764705882352
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,risk_off,all,low_plus_120,bridge_positive_event,92,342,0,0.26900584795321636
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,risk_off,all,low_plus_20,bridge_positive_event,54,341,1,0.15835777126099707
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,risk_off,all,low_plus_30,bridge_positive_event,65,341,1,0.1906158357771261
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,risk_off,all,low_plus_60,bridge_positive_event,82,342,0,0.23976608187134502
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,risk_off,all,low_to_first_50pct,bridge_positive_event,86,340,2,0.2529411764705882
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,risk_off,all,low_to_high,bridge_positive_event,89,341,1,0.26099706744868034
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,risk_on,all,before_episode_high,bridge_positive_event,7,22,0,0.3181818181818182
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,risk_on,all,before_first_50pct,bridge_positive_event,7,22,0,0.3181818181818182
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,risk_on,all,low_plus_120,bridge_positive_event,7,22,0,0.3181818181818182
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,risk_on,all,low_plus_20,bridge_positive_event,5,22,0,0.22727272727272727
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,risk_on,all,low_plus_30,bridge_positive_event,6,22,0,0.2727272727272727
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,risk_on,all,low_plus_60,bridge_positive_event,6,22,0,0.2727272727272727
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,risk_on,all,low_to_first_50pct,bridge_positive_event,7,22,0,0.3181818181818182
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,risk_on,all,low_to_high,bridge_positive_event,7,22,0,0.3181818181818182
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,transition,all,before_episode_high,bridge_positive_event,34,81,0,0.41975308641975306
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,transition,all,before_first_50pct,bridge_positive_event,32,81,0,0.3950617283950617
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,transition,all,low_plus_120,bridge_positive_event,34,81,0,0.41975308641975306
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,transition,all,low_plus_20,bridge_positive_event,19,81,0,0.2345679012345679
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,transition,all,low_plus_30,bridge_positive_event,21,81,0,0.25925925925925924
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,transition,all,low_plus_60,bridge_positive_event,31,81,0,0.38271604938271603
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,transition,all,low_to_first_50pct,bridge_positive_event,32,81,0,0.3950617283950617
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,validation,transition,all,low_to_high,bridge_positive_event,34,81,0,0.41975308641975306
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,chinext,before_episode_high,bridge_positive_event,98,243,1,0.40329218106995884
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,chinext,before_first_50pct,bridge_positive_event,85,243,1,0.3497942386831276
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,chinext,low_plus_120,bridge_positive_event,114,243,1,0.4691358024691358
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,chinext,low_plus_20,bridge_positive_event,41,243,1,0.16872427983539096
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,chinext,low_plus_30,bridge_positive_event,46,243,1,0.18930041152263374
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,chinext,low_plus_60,bridge_positive_event,76,243,1,0.31275720164609055
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,chinext,low_to_first_50pct,bridge_positive_event,89,243,1,0.3662551440329218
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,chinext,low_to_high,bridge_positive_event,99,243,1,0.4074074074074074
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,main_board,before_episode_high,bridge_positive_event,194,512,2,0.37890625
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,main_board,before_first_50pct,bridge_positive_event,190,512,2,0.37109375
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,main_board,low_plus_120,bridge_positive_event,201,513,1,0.391812865497076
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,main_board,low_plus_20,bridge_positive_event,84,513,1,0.16374269005847952
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,main_board,low_plus_30,bridge_positive_event,105,513,1,0.2046783625730994
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,main_board,low_plus_60,bridge_positive_event,160,513,1,0.31189083820662766
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,main_board,low_to_first_50pct,bridge_positive_event,191,512,2,0.373046875
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,robustness,all,main_board,low_to_high,bridge_positive_event,194,512,2,0.37890625
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,chinext,before_episode_high,bridge_positive_event,141,325,0,0.4338461538461538
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,chinext,before_first_50pct,bridge_positive_event,134,325,0,0.4123076923076923
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,chinext,low_plus_120,bridge_positive_event,151,325,0,0.4646153846153846
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,chinext,low_plus_20,bridge_positive_event,59,325,0,0.18153846153846154
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,chinext,low_plus_30,bridge_positive_event,90,325,0,0.27692307692307694
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,chinext,low_plus_60,bridge_positive_event,124,325,0,0.38153846153846155
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,chinext,low_to_first_50pct,bridge_positive_event,137,325,0,0.42153846153846153
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,chinext,low_to_high,bridge_positive_event,141,325,0,0.4338461538461538
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,main_board,before_episode_high,bridge_positive_event,439,962,3,0.45634095634095634
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,main_board,before_first_50pct,bridge_positive_event,434,961,4,0.45161290322580644
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,main_board,low_plus_120,bridge_positive_event,450,964,1,0.46680497925311204
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,main_board,low_plus_20,bridge_positive_event,208,964,1,0.2157676348547718
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,main_board,low_plus_30,bridge_positive_event,265,964,1,0.274896265560166
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,main_board,low_plus_60,bridge_positive_event,372,965,0,0.3854922279792746
relative_strength_cluster,runnable_existing_data,ungated,R1_relative_strength_breakout,candidate_family_variant,R1_relative_strength_breakout__ungated,train,all,main_board,low_to_first_50pct,bridge_positive_event,434,961,4,0.45161290322580644
