condition,kind,n_terms,atom_indices,covered_events_t0_t30,coverage_t0_t30,eligible_day_density,median_closest_hit_offset,median_earliest_hit_offset,robustness_covered_events,robustness_coverage_t0_t30,train_covered_events,train_coverage_t0_t30,validation_covered_events,validation_coverage_t0_t30
money_ratio3_gt_1_2 AND close_ma3_gt_0pct AND vol_ratio10_gt_0_8,and3,3,"3,100,65",845,1.0,0.17186243316657646,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ema3_gt_0pct AND close_near_high5_gt_m5pct,and3,3,"3,142,222",845,1.0,0.17190037077691167,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio10_gt_1_2 AND money_ratio5_gt_1_2 AND vol_ratio3_gt_1_2,and3,3,"19,11,51",845,1.0,0.1719231333431128,2.0,2.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ma5_gt_0pct AND close_near_high3_gt_m5pct,and3,3,"3,107,197",845,1.0,0.17204200452216314,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ema3_gt_0pct AND ret5_gt_m5pct,and3,3,"3,142,207",845,1.0,0.17209511717663245,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ma5_gt_0pct AND vol_ratio5_gt_0_8,and3,3,"3,107,57",845,1.0,0.17223422174786157,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ma5_gt_0pct AND money_ratio5_gt_0_8,and3,3,"3,107,9",845,1.0,0.17224939679199566,4.0,4.0,241,1.0,446,1.0,158,1.0
vol_ratio3_gt_1_2 AND close_near_high3_gt_m2pct AND rps3_gt_30,and3,3,"51,198,189",845,1.0,0.17237332631909072,4.0,4.0,241,1.0,446,1.0,158,1.0
vol_ratio3_gt_1_2 AND rps3_gt_40 AND close_ema5_gt_m2pct,and3,3,"51,190,148",845,1.0,0.17241126392942593,4.0,4.0,241,1.0,446,1.0,158,1.0
vol_ratio10_gt_1_2 AND money_ratio5_gt_1_2 AND vol_ratio3_gt_1_2,and3,3,"67,11,51",845,1.0,0.17245931823585053,2.0,2.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND money_ratio3_gt_1 AND close_ma5_gt_0pct,and3,3,"3,2,107",845,1.0,0.17246690575791757,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND vol_ratio3_gt_1 AND close_ma5_gt_0pct,and3,3,"3,50,107",845,1.0,0.17246690575791757,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ma5_gt_0pct AND money_ratio3_gt_0_8,and3,3,"3,107,1",845,1.0,0.17246690575791757,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ma5_gt_0pct AND vol_ratio3_gt_0_8,and3,3,"3,107,49",845,1.0,0.17246690575791757,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ma5_gt_0pct AND close_ma5_gt_m2pct,and3,3,"3,107,106",845,1.0,0.17246690575791757,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ma5_gt_0pct AND close_ema5_gt_m2pct,and3,3,"3,107,148",845,1.0,0.17246690575791757,4.0,4.0,241,1.0,446,1.0,158,1.0
vol_ratio3_gt_1_2 AND rps5_gt_40 AND money_ratio5_gt_0_8,and3,3,"51,215,9",845,1.0,0.17282604846909097,4.0,4.0,241,1.0,446,1.0,158,1.0
vol_ratio3_gt_1_2 AND rps5_gt_40 AND vol_ratio5_gt_0_8,and3,3,"51,215,57",845,1.0,0.17282604846909097,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ma3_gt_0pct AND close_near_high5_gt_m5pct,and3,3,"3,100,222",845,1.0,0.172833635991158,4.0,4.0,241,1.0,446,1.0,158,1.0
vol_ratio3_gt_1_2 AND rps3_gt_40 AND ret5_gt_m5pct,and3,3,"51,190,207",845,1.0,0.17294239047411897,4.0,4.0,241,1.0,446,1.0,158,1.0
vol_ratio10_gt_1_2 AND vol_ratio5_gt_1_2 AND vol_ratio3_gt_1_2,and3,3,"67,59,51",845,1.0,0.17295250717020835,2.0,2.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND rps5_gt_40 AND close_near_high5_gt_m5pct,and3,3,"3,215,222",845,1.0,0.17295756551825306,4.0,4.0,241,1.0,446,1.0,158,1.0
vol_ratio3_gt_1_2 AND money_ratio3_gt_1 AND rps5_gt_40,and3,3,"51,2,215",845,1.0,0.17297526973640948,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ma3_gt_0pct AND ret5_gt_m5pct,and3,3,"3,100,207",845,1.0,0.17300056147663295,4.0,4.0,241,1.0,446,1.0,158,1.0
vol_ratio3_gt_1_2 AND rps5_gt_40 AND money_ratio3_gt_0_8,and3,3,"51,215,1",845,1.0,0.1730081489987,4.0,4.0,241,1.0,446,1.0,158,1.0
vol_ratio3_gt_1_2 AND vol_ratio3_gt_1 AND rps5_gt_40,and3,3,"51,50,215",845,1.0,0.1730132073467447,4.0,4.0,241,1.0,446,1.0,158,1.0
vol_ratio3_gt_1_2 AND rps5_gt_40 AND vol_ratio3_gt_0_8,and3,3,"51,215,49",845,1.0,0.1730132073467447,4.0,4.0,241,1.0,446,1.0,158,1.0
vol_ratio3_gt_1_2 AND rps5_gt_40 AND rps5_gt_30,and3,3,"51,215,214",845,1.0,0.1730132073467447,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ema3_gt_0pct AND vol_ratio5_gt_0_8,and3,3,"3,142,57",845,1.0,0.17308402421937044,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ema3_gt_0pct AND money_ratio5_gt_0_8,and3,3,"3,142,9",845,1.0,0.17310172843752689,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ema3_gt_0pct AND close_near_high3_gt_m5pct,and3,3,"3,142,197",845,1.0,0.17311690348166095,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND rps5_gt_40 AND close_ema5_gt_m2pct,and3,3,"3,215,148",845,1.0,0.1732509497048454,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ema3_gt_0pct AND close_ma5_gt_m2pct,and3,3,"3,142,106",845,1.0,0.17327877061909122,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ema3_gt_0pct AND close_ema5_gt_m2pct,and3,3,"3,142,148",845,1.0,0.17330153318529234,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND money_ratio3_gt_1 AND close_ema3_gt_0pct,and3,3,"3,2,142",845,1.0,0.1733192374034488,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND vol_ratio3_gt_1 AND close_ema3_gt_0pct,and3,3,"3,50,142",845,1.0,0.1733192374034488,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ema3_gt_0pct AND money_ratio3_gt_0_8,and3,3,"3,142,1",845,1.0,0.1733192374034488,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ema3_gt_0pct AND vol_ratio3_gt_0_8,and3,3,"3,142,49",845,1.0,0.1733192374034488,4.0,4.0,241,1.0,446,1.0,158,1.0
vol_ratio5_gt_1_2 AND money_ratio10_gt_1_2 AND money_ratio3_gt_1_2,and3,3,"59,19,3",845,1.0,0.17333441244758288,2.0,2.0,241,1.0,446,1.0,158,1.0
vol_ratio3_gt_1_2 AND rps3_gt_40 AND close_near_high3_gt_m5pct,and3,3,"51,190,197",845,1.0,0.17386806816629824,4.0,4.0,241,1.0,446,1.0,158,1.0
vol_ratio3_gt_1_2 AND rps3_gt_40 AND money_ratio10_gt_0_8,and3,3,"51,190,17",845,1.0,0.17417156904897999,4.0,4.0,241,1.0,446,1.0,158,1.0
vol_ratio10_gt_1_2 AND vol_ratio5_gt_1_2 AND money_ratio3_gt_1_2,and3,3,"67,59,3",845,1.0,0.17420191913724817,2.0,2.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND vol_ratio5_gt_1 AND rps5_gt_40,and3,3,"3,58,215",845,1.0,0.17429802775009737,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND rps5_gt_40 AND close_near_high3_gt_m5pct,and3,3,"3,215,197",845,1.0,0.1743637862746784,4.0,4.0,241,1.0,446,1.0,158,1.0
vol_ratio3_gt_1_2 AND rps3_gt_40 AND vol_ratio10_gt_0_8,and3,3,"51,190,65",845,1.0,0.17441942810317007,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ma3_gt_0pct AND close_near_high3_gt_m5pct,and3,3,"3,100,197",845,1.0,0.17445230736546058,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ma3_gt_0pct AND vol_ratio5_gt_0_8,and3,3,"3,100,57",845,1.0,0.1744902449757958,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ma3_gt_0pct AND money_ratio5_gt_0_8,and3,3,"3,100,9",845,1.0,0.1744953033238405,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ma3_gt_0pct AND close_ma5_gt_m2pct,and3,3,"3,100,106",845,1.0,0.174528182586131,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ma3_gt_0pct AND close_ema5_gt_m2pct,and3,3,"3,100,148",845,1.0,0.17460405780680147,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND money_ratio5_gt_1 AND rps5_gt_40,and3,3,"3,10,215",845,1.0,0.17473810402998588,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND money_ratio3_gt_1 AND close_ma3_gt_0pct,and3,3,"3,2,100",845,1.0,0.17473810402998588,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND vol_ratio3_gt_1 AND close_ma3_gt_0pct,and3,3,"3,50,100",845,1.0,0.17473810402998588,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ma3_gt_0pct AND money_ratio3_gt_0_8,and3,3,"3,100,1",845,1.0,0.17473810402998588,4.0,4.0,241,1.0,446,1.0,158,1.0
money_ratio3_gt_1_2 AND close_ma3_gt_0pct AND vol_ratio3_gt_0_8,and3,3,"3,100,49",845,1.0,0.17473810402998588,4.0,4.0,241,1.0,446,1.0,158,1.0
vol_ratio10_gt_1_2 AND money_ratio5_gt_1_2 AND money_ratio3_gt_1_2,and3,3,"67,11,3",845,1.0,0.17480639172858928,2.0,2.0,241,1.0,446,1.0,158,1.0
money_ratio10_gt_1_2 AND money_ratio5_gt_1_2 AND money_ratio3_gt_1_2,and3,3,"19,11,3",845,1.0,0.17492273373361727,2.0,2.0,241,1.0,446,1.0,158,1.0
vol_ratio3_gt_1_2 AND money_ratio3_gt_1_2 AND rps3_gt_40,and3,3,"51,3,190",845,1.0,0.17550950210680197,4.0,4.0,241,1.0,446,1.0,158,1.0
