split,seed_episode_id,instrument,exit_trigger_type,exit_signal_date,exit_execution_date,holding_days,return_r,loss_r,audit_only_status
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600563_20211110_c987e733e3,SH600563,natural_exit_h20,2021-12-09,2021-12-10,22,-0.18453005075232312,0.18453005075232312,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600570_20200630_049587e648,SH600570,natural_exit_h20,2020-07-29,2020-07-30,22,0.06515654183543876,0.0,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600570_20221031_5832f3c5b2,SH600570,natural_exit_h20,2022-11-29,2022-11-30,22,-0.1705235173377925,0.1705235173377925,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600570_20230103_5dbe75aea9,SH600570,natural_exit_h20,2023-02-08,2023-02-09,22,0.8121518349292438,0.0,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600570_20250214_8ea948484e,SH600570,close_below_breakout_reference,2025-02-18,2025-02-19,3,-0.2761039422640764,0.2761039422640764,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600570_20250729_a216c0181b,SH600570,close_below_breakout_reference,2025-08-07,2025-08-08,8,-0.28131404226274487,0.28131404226274487,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600580_20250818_b36eb7c95a,SH600580,natural_exit_h20,2025-09-16,2025-09-17,22,3.8547465114941266,0.0,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600580_20251230_77c2616c88,SH600580,close_below_breakout_reference,2026-01-14,2026-01-15,10,-0.31785618115612363,0.31785618115612363,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600584_20200708_0d0d39552c,SH600584,natural_exit_h20,2020-08-06,2020-08-07,22,0.6340724176529127,0.0,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600584_20230320_1ef9b455bd,SH600584,natural_exit_h20,2023-04-19,2023-04-20,22,0.34340145744896194,0.0,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600584_20230607_6e651d7d30,SH600584,close_below_breakout_reference,2023-06-08,2023-06-09,2,-0.08622883063088155,0.08622883063088155,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600588_20180507_f2399535b3,SH600588,close_below_seed_day_low|close_below_breakout_reference,2018-05-14,2018-05-15,6,-0.5641511167764028,0.5641511167764028,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600588_20180813_f1dc577376,SH600588,close_below_seed_day_low|close_below_breakout_reference,2018-08-15,2018-08-16,3,-0.4909833690760239,0.4909833690760239,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600588_20190815_bf25e29b16,SH600588,natural_exit_h20,2019-09-16,2019-09-17,22,0.5397150162209499,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600588_20200623_d114fea2ba,SH600588,natural_exit_h20,2020-07-24,2020-07-27,22,0.07427956181448409,0.0,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600588_20221101_aab384ea0e,SH600588,close_below_breakout_reference,2022-11-03,2022-11-04,3,-0.5561563934569895,0.5561563934569895,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600588_20230313_6d9a124b19,SH600588,close_below_breakout_reference,2023-03-20,2023-03-21,6,-0.4252463805765726,0.4252463805765726,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600600_20180507_b0b38b54f7,SH600600,natural_exit_h20,2018-06-05,2018-06-06,22,0.14525058395992974,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600600_20200827_31de081f4d,SH600600,close_below_breakout_reference,2020-09-02,2020-09-03,5,-0.35524702390677915,0.35524702390677915,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600655_20210524_b694d27f4b,SH600655,natural_exit_h20,2021-06-23,2021-06-24,22,-0.6711765621081808,0.6711765621081808,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600660_20201029_2392073f1d,SH600660,natural_exit_h20,2020-11-27,2020-11-30,22,0.6223989507819926,0.0,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600660_20240205_02d18f4823,SH600660,natural_exit_h20,2024-03-13,2024-03-14,22,0.5334030897435382,0.0,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600660_20240426_73548cc4f3,SH600660,natural_exit_h20,2024-05-30,2024-05-31,22,-0.17638715647413378,0.17638715647413378,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600673_20250815_ab8fa4b557,SH600673,natural_exit_h20,2025-09-15,2025-09-16,22,0.9849221136072533,0.0,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600674_20220712_17da35a24e,SH600674,close_below_breakout_reference,2022-07-15,2022-07-18,4,-0.44796333681711575,0.44796333681711575,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600674_20230609_a817e9cf35,SH600674,close_below_breakout_reference,2023-06-12,2023-06-13,2,-0.2183732838818359,0.2183732838818359,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600685_20200722_c6dff7e7d6,SH600685,natural_exit_h20,2020-08-20,2020-08-21,22,-0.33903534170673927,0.33903534170673927,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600690_20201104_5cb4058736,SH600690,natural_exit_h20,2020-12-03,2020-12-04,22,-0.24174104106069869,0.24174104106069869,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600690_20210105_9144734849,SH600690,natural_exit_h20,2021-02-03,2021-02-04,22,0.031405855109257856,0.0,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600690_20240430_f3a2f92428,SH600690,natural_exit_h20,2024-06-03,2024-06-04,22,-0.15251341812252148,0.15251341812252148,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600699_20250919_8058a97ccc,SH600699,close_below_breakout_reference,2025-09-24,2025-09-25,4,-0.404305294205224,0.404305294205224,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600702_20230213_621bab72a3,SH600702,close_below_seed_day_low|close_below_breakout_reference,2023-02-24,2023-02-27,10,-0.5016044393891205,0.5016044393891205,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600703_20191113_bb47cbb32b,SH600703,close_below_breakout_reference,2019-11-25,2019-11-26,9,-0.31105109078745535,0.31105109078745535,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600703_20200110_3e5f053711,SH600703,natural_exit_h20,2020-02-18,2020-02-19,22,2.2045457004212734,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600703_20200225_8aee2ca1e5,SH600703,close_below_breakout_reference,2020-02-26,2020-02-27,2,-0.6755041582762616,0.6755041582762616,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600732_20220602_7da03a317b,SH600732,natural_exit_h20,2022-07-04,2022-07-05,22,1.3025994382911736,0.0,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600732_20220727_15f45a774e,SH600732,close_below_seed_day_low|close_below_breakout_reference,2022-08-03,2022-08-04,6,-0.522119522326442,0.522119522326442,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600732_20221104_3b48ca47c5,SH600732,close_below_seed_day_low,2022-11-14,2022-11-15,7,-0.3421161015032344,0.3421161015032344,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600733_20210421_b7048c3862,SH600733,close_below_seed_day_low|close_below_breakout_reference,2021-04-22,2021-04-23,2,-0.7137860507717005,0.7137860507717005,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600733_20240705_37432c3e02,SH600733,natural_exit_h20,2024-08-05,2024-08-06,22,0.010836129809308757,0.0,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600733_20241106_c32fd60908,SH600733,close_below_breakout_reference,2024-11-15,2024-11-18,8,-0.2774463722157799,0.2774463722157799,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600745_20190920_04f91ca2bf,SH600745,close_below_seed_day_low|close_below_breakout_reference,2019-09-26,2019-09-27,5,-0.5576679992996596,0.5576679992996596,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600745_20191104_239c400d12,SH600745,natural_exit_h20,2019-12-03,2019-12-04,22,1.1121462481042097,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600745_20200113_a3f11b63a2,SH600745,natural_exit_h20,2020-02-19,2020-02-20,22,0.8067315977330467,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600760_20180723_45b7d4ad4f,SH600760,close_below_seed_day_low|close_below_breakout_reference,2018-07-26,2018-07-27,4,-0.4386420382848389,0.4386420382848389,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600760_20180904_4a1821defc,SH600760,close_below_seed_day_low|close_below_breakout_reference,2018-09-10,2018-09-11,5,-0.41910508204175223,0.41910508204175223,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600760_20200717_d47357ab71,SH600760,natural_exit_h20,2020-08-17,2020-08-18,22,0.4351281584791572,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600760_20201201_9676238c37,SH600760,close_below_seed_day_low|close_below_breakout_reference,2020-12-09,2020-12-10,7,-0.7448218708804355,0.7448218708804355,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600760_20220803_206c3ef278,SH600760,natural_exit_h20,2022-09-01,2022-09-02,22,-0.6397650974462334,0.6397650974462334,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600760_20241008_a6dfaa9156,SH600760,close_below_seed_day_low,2024-10-09,2024-10-10,2,-0.3460032105676686,0.3460032105676686,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600760_20241106_67ff754a4e,SH600760,close_below_seed_day_low,2024-11-07,2024-11-08,2,-0.19253777535728095,0.19253777535728095,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600760_20250717_efa5212f53,SH600760,natural_exit_h20,2025-08-15,2025-08-18,22,-0.3002914539336268,0.3002914539336268,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600763_20210601_9a7f0f2459,SH600763,natural_exit_h20,2021-07-01,2021-07-02,22,0.3700290306548605,0.0,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600765_20221024_0c722b7671,SH600765,natural_exit_h20,2022-11-22,2022-11-23,22,-0.47875794802346217,0.47875794802346217,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600779_20210421_5f73ec6bb1,SH600779,close_below_breakout_reference,2021-04-29,2021-04-30,7,-0.6032564423107616,0.6032564423107616,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600795_20220428_3e203ff13e,SH600795,natural_exit_h20,2022-06-01,2022-06-02,22,1.0891809629440703,0.0,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600795_20220823_ebddadf03b,SH600795,natural_exit_h20,2022-09-22,2022-09-23,22,-0.045613242229773934,0.045613242229773934,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600795_20240605_158bd0946c,SH600795,natural_exit_h20,2024-07-05,2024-07-08,22,0.4146293392461395,0.0,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600803_20240607_71c50165c2,SH600803,natural_exit_h20,2024-07-09,2024-07-10,22,0.07562461285171446,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600809_20190625_442b781d73,SH600809,natural_exit_h20,2019-07-24,2019-07-25,22,0.43306078879165316,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600809_20191015_f9cfa97529,SH600809,natural_exit_h20,2019-11-13,2019-11-14,22,0.5366248678979259,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600809_20200825_0202f85612,SH600809,natural_exit_h20,2020-09-23,2020-09-24,22,0.2618759891285821,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600809_20201012_ab5a0708ad,SH600809,close_below_breakout_reference,2020-10-19,2020-10-20,6,-0.5538059234316053,0.5538059234316053,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600809_20201211_8807cc869f,SH600809,natural_exit_h20,2021-01-12,2021-01-13,22,2.70298966590753,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600809_20210210_ba290cf1b5,SH600809,close_below_seed_day_low|close_below_breakout_reference,2021-02-22,2021-02-23,4,-0.5225299791576478,0.5225299791576478,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600809_20210421_e93155296e,SH600809,natural_exit_h20,2021-05-25,2021-05-26,22,0.614628660170828,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600837_20190213_7f13db0a08,SH600837,close_below_breakout_reference,2019-02-15,2019-02-18,3,-0.2877364194447015,0.2877364194447015,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600839_20241024_bf01b1bae9,SH600839,natural_exit_h20,2024-11-22,2024-11-25,22,0.32384413467105605,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600845_20200623_0340443f4d,SH600845,close_below_breakout_reference,2020-07-02,2020-07-03,6,-0.34667952789581347,0.34667952789581347,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600845_20230306_86b171f57e,SH600845,natural_exit_h20,2023-04-04,2023-04-06,22,1.134816207506438,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600848_20190725_d2793c66a7,SH600848,close_below_seed_day_low|close_below_breakout_reference,2019-08-07,2019-08-09,11,-1.7780591038282183,1.7780591038282183,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600859_20200707_eabeb7dc1d,SH600859,close_below_seed_day_low|close_below_breakout_reference,2020-07-16,2020-07-17,8,-1.0823492019744598,1.0823492019744598,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600862_20210107_734f66123e,SH600862,natural_exit_h20,2021-02-05,2021-02-08,22,-0.6732699011056101,0.6732699011056101,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600867_20180504_2e0beb729f,SH600867,close_below_breakout_reference,2018-05-14,2018-05-15,7,-0.3287938127174828,0.3287938127174828,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600872_20200821_74f37c79d3,SH600872,close_below_seed_day_low,2020-08-24,2020-08-25,2,-0.4750479937698966,0.4750479937698966,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600875_20221107_2adde4ca47,SH600875,close_below_breakout_reference,2022-11-08,2022-11-09,2,-0.39149989842348204,0.39149989842348204,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600875_20250723_cade5015fe,SH600875,close_below_seed_day_low|close_below_breakout_reference,2025-07-25,2025-07-28,3,-0.4251309174098125,0.4251309174098125,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600879_20251216_0befd24407,SH600879,natural_exit_h20,2026-01-16,2026-01-19,22,0.9295204308215357,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600884_20210712_caac29fd2f,SH600884,natural_exit_h20,2021-08-10,2021-08-11,22,-0.1913105839991761,0.1913105839991761,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600884_20210914_30e4b6c273,SH600884,close_below_breakout_reference,2021-09-28,2021-09-29,9,-0.3628976700939369,0.3628976700939369,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600886_20180927_4655491f54,SH600886,close_below_seed_day_low|close_below_breakout_reference,2018-10-08,2018-10-09,3,-0.5918781636969274,0.5918781636969274,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600886_20240524_d2ba2a3a91,SH600886,natural_exit_h20,2024-06-25,2024-06-26,22,0.5158219200729377,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600893_20201223_165169f618,SH600893,natural_exit_h20,2021-01-22,2021-01-25,22,2.080638989184454,0.0,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600895_20241105_4a34f99206,SH600895,close_below_breakout_reference,2024-11-15,2024-11-18,9,-0.36647737195833163,0.36647737195833163,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600895_20250807_4625d714ed,SH600895,close_below_breakout_reference,2025-08-08,2025-08-11,2,-0.42899469324653033,0.42899469324653033,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600895_20250922_20b9f398ad,SH600895,natural_exit_h20,2025-10-29,2025-10-30,22,0.3555434299068683,0.0,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600919_20220401_223bbf2213,SH600919,natural_exit_h20,2022-05-09,2022-05-10,22,-0.743741734131304,0.743741734131304,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600926_20240729_d5cdd56a98,SH600926,close_below_seed_day_low|close_below_breakout_reference,2024-08-06,2024-08-07,7,-0.3466801690912669,0.3466801690912669,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600926_20240926_c26c3e2a6b,SH600926,natural_exit_h20,2024-11-01,2024-11-04,22,0.12633649217268178,0.0,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600926_20250528_2395175650,SH600926,natural_exit_h20,2025-06-27,2025-06-30,22,0.23684747670507117,0.0,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600938_20230914_7cf5ba9472,SH600938,natural_exit_h20,2023-10-23,2023-10-24,22,0.04569618098179419,0.0,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600938_20231208_3813b73407,SH600938,close_below_breakout_reference,2023-12-11,2023-12-12,2,-0.2533875266078385,0.2533875266078385,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600941_20230811_4e9062a362,SH600941,close_below_seed_day_low|close_below_breakout_reference,2023-08-16,2023-08-17,4,-0.1336560911029509,0.1336560911029509,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600956_20210521_74eeb34681,SH600956,close_below_breakout_reference,2021-06-03,2021-06-04,10,-0.3901552262972813,0.3901552262972813,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600956_20210809_870a1103cc,SH600956,close_below_breakout_reference,2021-08-19,2021-08-20,9,-0.31549566476206226,0.31549566476206226,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600958_20210824_3d1a644b6f,SH600958,close_below_seed_day_low,2021-08-26,2021-08-27,3,-0.3654983535720949,0.3654983535720949,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600988_20250613_4f257daef2,SH600988,close_below_seed_day_low|close_below_breakout_reference,2025-06-16,2025-06-17,2,-0.543509030058414,0.543509030058414,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600988_20250909_ad131a3fb2,SH600988,close_below_seed_day_low,2025-09-17,2025-09-18,7,-0.630836862650201,0.630836862650201,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600999_20190222_fc68208068,SH600999,natural_exit_h20,2019-03-25,2019-03-26,22,-0.12002986458717461,0.12002986458717461,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600999_20240924_05ea9b2ae8,SH600999,natural_exit_h20,2024-10-30,2024-10-31,22,0.5991183799606967,0.0,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH600999_20241107_8a63d5bbda,SH600999,close_below_breakout_reference,2024-11-08,2024-11-11,2,-0.370769790992572,0.370769790992572,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601009_20220406_84456246fd,SH601009,natural_exit_h20,2022-05-10,2022-05-11,22,-0.3247474735963319,0.3247474735963319,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601009_20240627_ad8127320e,SH601009,natural_exit_h20,2024-07-26,2024-07-29,22,-0.3559985231555452,0.3559985231555452,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601009_20240925_2e683dfd59,SH601009,close_below_seed_day_low|close_below_breakout_reference,2024-10-09,2024-10-10,6,-0.36814657831336084,0.36814657831336084,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601012_20190110_8f4c8ce194,SH601012,natural_exit_h20,2019-02-15,2019-02-18,22,0.352046258464268,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601012_20200911_400b648294,SH601012,natural_exit_h20,2020-10-20,2020-10-21,22,0.10024886543633853,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601012_20201221_e6d3ceab38,SH601012,natural_exit_h20,2021-01-20,2021-01-21,22,1.2280088555778852,0.0,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601021_20221212_8e3ea271ad,SH601021,natural_exit_h20,2023-01-11,2023-01-12,22,-0.14915562394329634,0.14915562394329634,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601058_20240418_b90e12fe72,SH601058,close_below_seed_day_low|close_below_breakout_reference,2024-04-23,2024-04-24,4,-0.38541168252310093,0.38541168252310093,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601059_20230728_5d764e2f42,SH601059,natural_exit_h20,2023-08-28,2023-08-29,22,0.5059320408744077,0.0,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601059_20231115_b15fde9444,SH601059,close_below_seed_day_low,2023-11-22,2023-11-23,6,-0.35698869619686785,0.35698869619686785,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601061_20251106_f98875469f,SH601061,natural_exit_h20,2025-12-05,2025-12-08,22,-0.1125070447228821,0.1125070447228821,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601066_20190109_e6c83847da,SH601066,close_below_breakout_reference,2019-01-22,2019-01-23,10,-0.34936308374790803,0.34936308374790803,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601066_20190221_c9c7eb2472,SH601066,natural_exit_h20,2019-03-22,2019-03-25,22,1.9088927269323916,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601066_20190423_03ab85efdb,SH601066,close_below_breakout_reference,2019-04-24,2019-04-25,2,-0.004325124614559841,0.004325124614559841,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601066_20190621_0a600350f2,SH601066,close_below_breakout_reference,2019-06-26,2019-06-28,5,-0.8311225192239557,0.8311225192239557,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601066_20191226_2af158a9fd,SH601066,natural_exit_h20,2020-02-04,2020-02-05,22,0.05815338001163601,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601066_20200416_426099034e,SH601066,close_below_seed_day_low|close_below_breakout_reference,2020-04-24,2020-04-27,7,-0.2789451120152435,0.2789451120152435,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601077_20241014_36cdbefeda,SH601077,natural_exit_h20,2024-11-12,2024-11-13,22,-0.42435169394023786,0.42435169394023786,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601088_20181010_07a611c216,SH601088,close_below_seed_day_low|close_below_breakout_reference,2018-10-11,2018-10-12,2,-0.026623369219899634,0.026623369219899634,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601088_20220208_a07bbcda29,SH601088,natural_exit_h20,2022-03-09,2022-03-10,22,0.3298815570193321,0.0,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601088_20220328_04b6375504,SH601088,natural_exit_h20,2022-04-28,2022-04-29,22,0.4679845000777226,0.0,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601088_20220825_5231966f44,SH601088,close_below_seed_day_low|close_below_breakout_reference,2022-08-30,2022-08-31,4,-0.41451709435408274,0.41451709435408274,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601088_20230914_c8069622d5,SH601088,natural_exit_h20,2023-10-23,2023-10-24,22,-0.19037914201815184,0.19037914201815184,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601100_20200302_13cf496a67,SH601100,close_below_seed_day_low|close_below_breakout_reference,2020-03-05,2020-03-06,4,-0.2972904920315983,0.2972904920315983,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601100_20210106_7a85a665f2,SH601100,close_below_breakout_reference,2021-01-19,2021-01-20,10,-0.41997140665152516,0.41997140665152516,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601100_20221111_9886f9e231,SH601100,natural_exit_h20,2022-12-12,2022-12-13,22,-0.11578999310180234,0.11578999310180234,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601100_20230213_0feec7d06d,SH601100,close_below_breakout_reference,2023-02-16,2023-02-17,4,-0.15603460730376345,0.15603460730376345,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601100_20250219_a8b98da1a0,SH601100,natural_exit_h20,2025-03-20,2025-03-21,22,0.15949504942786435,0.0,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601111_20220627_679a236513,SH601111,close_below_seed_day_low,2022-07-06,2022-07-07,8,-0.533078949420403,0.533078949420403,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601117_20210810_1a59b5aefa,SH601117,natural_exit_h20,2021-09-08,2021-09-09,22,1.622039920919847,0.0,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601127_20210824_1dc9ccfad0,SH601127,natural_exit_h20,2021-09-24,2021-09-27,22,0.12637848787975473,0.0,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601127_20240223_969a194883,SH601127,natural_exit_h20,2024-03-25,2024-03-26,22,0.8121993885982433,0.0,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601127_20241105_66c7e6de8b,SH601127,close_below_seed_day_low|close_below_breakout_reference,2024-11-18,2024-11-19,10,-0.32811878569569325,0.32811878569569325,report_only
robustness,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601127_20250414_88f3891549,SH601127,close_below_seed_day_low,2025-04-22,2025-04-23,7,-0.28738533186514775,0.28738533186514775,report_only
validation,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601136_20230804_19f44c7cbf,SH601136,natural_exit_h20,2023-09-04,2023-09-05,22,-0.019806727021970377,0.019806727021970377,report_only
train,ep4_trend_ma60_high20_vol15_rps90_seed_v0_SH601138_20191213_036542cadb,SH601138,close_below_seed_day_low|close_below_breakout_reference,2019-12-27,2019-12-30,11,-0.4151606791515641,0.4151606791515641,report_only
