model_id,feature_name,feature_family_id,coefficient,feature_train_std,standardized_coefficient,abs_coefficient_rank,standardized_abs_coefficient_rank,train_fit_row_n,coefficient_source
shallow_tree_payoff_depth2_v1,mr_m3_asymmetric_range_position_t0,M3,0.0,0.6255135536422702,0.0,33,33,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m3_failed_breakout_count_pre_t0,M3,0.0,0.8466042466267434,0.0,34,34,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m3_upper_shadow_pressure_share_20,M3,0.0,0.7271147796834946,0.0,35,35,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m3_upside_downside_room_ratio_t0,M3,0.0,7.000009744399963,0.0,36,36,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m3_upside_room_to_episode_high,M3,0.511268498025423,1.0624797144136533,0.5432124077707489,1,1,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m5_bars_since_episode_high_t0,M5,0.0,0.7997627020324058,0.0,37,37,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m5_bars_since_episode_low,M5,0.0,0.9153705599186135,0.0,38,38,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m5_episode_age_to_t0,M5,0.0,0.73014655371178,0.0,39,39,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m5_high_to_t0_age_ratio,M5,0.0,0.5122732344786104,0.0,40,40,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m5_low_to_t0_age_ratio,M5,0.0,0.5527583993419223,0.0,41,41,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m5_nonoverlap_step_index_to_t0,M5,0.0,0.73014655371178,0.0,42,42,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m2_flow_concentration_top3_share_20,M2,0.0,0.885464814642512,0.0,43,43,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m2_flow_price_divergence_persistence_20,M2,0.0,0.5625713049045724,0.0,44,44,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m2_money_flow_persistence_trailing20,M2,0.0,0.7047752730860706,0.0,45,45,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m2_money_flow_reversal_accel_5v20,M2,0.0,0.7845521813450731,0.0,46,46,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m2_net_signed_money_flow_trailing20,M2,0.0,0.7214461116974432,0.0,47,47,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m2_positive_money_flow_share_trailing20,M2,0.0,0.7186181049112452,0.0,48,48,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m2_turnover_compression_20_vs_60,M2,0.0,0.7703074773607997,0.0,49,49,20245,tree_importance
ridge_logistic_top30_sanity_v1,mr_ret_5d,F1,-0.08567594452900117,1.0132132104374039,-0.08680799881348619,25,19,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_ret_10d,F1,-0.09498783055697826,1.0323240857303713,-0.09805822533524401,22,14,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_ret_20d,F1,0.09523047585096321,0.9877728204084469,0.09406607572014443,21,15,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_ma_5_20_spread,F1,0.15693696071403712,0.9763183515274224,0.15322043477805258,11,10,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_ma_20_60_spread,F1,-0.07165631779120864,0.8895849979222982,-0.06374438531341187,31,30,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_distance_to_20d_high,F1,0.0259570143586245,0.7721372398922111,0.02004237742271081,40,39,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_distance_to_60d_high,F1,0.12948680828209364,0.719975111222924,0.09322727919480181,16,18,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_turnover_rate_20d_mean,F2,-0.1394582816411125,1.3054229558997703,-0.18205204224464377,13,7,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_turnover_rate_60d_mean,F2,0.0397451700510849,1.1655066612792437,0.04632326044821575,36,34,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_turnover_rate_20d_zscore,F2,-0.11453560251553556,0.8209612058047739,-0.09402928634873037,19,16,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_volume_20d_zscore,F2,0.5487380259073512,0.8165206705287886,0.4480559408585142,1,1,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_money_20d_zscore,F2,-0.3417136175831988,0.8236209981294076,-0.28144251078828486,3,3,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_board_rank_pct,F3,-0.08240951195997161,0.8835247447188733,-0.07281084301684085,27,25,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_board_rank_by_market_cap,F3,-0.03568336684142993,0.4896258364679922,-0.017471498337729343,38,40,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_volatility_20d,F4,0.05467489791013449,0.8111554481355102,0.04434984131605841,33,35,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_volatility_60d,F4,-0.21602681710103686,0.7863799527702472,-0.1698791582290202,7,8,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_max_drawdown_20d,F4,-0.35299152838624714,0.808493786994428,-0.28539145756194806,2,2,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_max_drawdown_60d,F4,-0.03988175965906975,0.7549761748238966,-0.03010977835265047,35,37,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_intraday_range_20d_mean,F4,0.164062665689194,0.7982450649532657,0.1309622132294766,10,11,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_board_bucket_chinext,F5,-0.016140095009968564,0.48690483057946904,-0.007858690226365277,43,44,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_board_bucket_main_board,F5,-0.022127077208353208,0.48690483057946904,-0.01077378077935205,42,43,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_log_total_market_cap_cny,F5,0.0004437295409646824,0.9658389046867637,0.0004285712538224893,49,49,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_tradability_status_ok,F5,-0.03826717221695116,1.0,-0.03826717221695116,37,36,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m1_close_location_episode_range,M1,0.13435083893911126,0.6255135536422702,0.08403827069962379,15,21,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m1_close_location_trailing60_range,M1,-0.0024305110073673687,0.5724464229782693,-0.0013913373321767601,48,48,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m1_episode_drawdown_pre_t0,M1,-0.14051474072602735,0.7061662225290956,-0.099226763668154,12,13,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m1_failed_repair_count_low_to_t0,M1,0.17455951056469565,0.9017299706257487,0.15740554233394807,9,9,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m1_path_transition_entropy_episode,M1,0.00543556562311519,1.0993148355048559,0.005975397928850725,45,46,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m1_pullback_from_episode_high_t0,M1,-0.11564431829364154,0.6664679688583196,-0.07707323392316828,18,24,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m1_repair_path_efficiency_episode,M1,0.04334578507954935,1.4486361582746419,0.06279227157503667,34,31,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m1_up_down_run_imbalance_20,M1,-0.0036536003177376026,1.0527027983068016,-0.0038461552783769937,47,47,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m3_asymmetric_range_position_t0,M3,0.13435083893911787,0.6255135536422702,0.08403827069962791,14,20,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m3_failed_breakout_count_pre_t0,M3,0.09346638889437602,0.8466042466267434,0.07912904175484542,24,23,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m3_upper_shadow_pressure_share_20,M3,0.0946345126549869,0.7271147796834946,0.06881015281958568,23,28,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m3_upside_downside_room_ratio_t0,M3,-0.0042418119804356015,7.000009744399963,-0.029692725196961717,46,38,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m3_upside_room_to_episode_high,M3,0.0680051330524337,1.0624797144136533,0.07225407434421226,32,26,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m5_bars_since_episode_high_t0,M5,-0.12669356299090093,0.7997627020324058,-0.10132478626771574,17,12,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m5_bars_since_episode_low,M5,-0.2436991520364768,0.9153705599186135,-0.22307502925132108,6,5,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m5_episode_age_to_t0,M5,0.07720399773495351,0.73014655371178,0.05637023287894838,29,32,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m5_high_to_t0_age_ratio,M5,0.18338086286377986,0.5122732344786104,0.093941107760707,8,17,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m5_low_to_t0_age_ratio,M5,0.027259661580678874,0.5527583993419223,0.01506800690193855,39,41,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m5_nonoverlap_step_index_to_t0,M5,0.07720399773495351,0.73014655371178,0.05637023287894838,30,33,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m2_flow_concentration_top3_share_20,M2,-0.07973043981406287,0.885464814642512,-0.07059849911132514,28,27,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m2_flow_price_divergence_persistence_20,M2,0.023349034747741037,0.5625713049045724,0.01313549694629888,41,42,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m2_money_flow_persistence_trailing20,M2,0.010690876943219312,0.7047752730860706,0.007534665717186966,44,45,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m2_money_flow_reversal_accel_5v20,M2,-0.08533859871244528,0.7845521813450731,-0.0669525837727808,26,29,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m2_net_signed_money_flow_trailing20,M2,-0.31427843785771015,0.7214461116974432,-0.22673495698279153,4,4,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m2_positive_money_flow_share_trailing20,M2,0.2791660955959336,0.7186181049112452,0.20061381057262131,5,6,20245,linear_coefficient
ridge_logistic_top30_sanity_v1,mr_m2_turnover_compression_20_vs_60,M2,-0.10624130868792565,0.7703074773607997,-0.08183847448690602,20,22,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_ret_5d,F1,-0.07363725174679228,1.0132132104374039,-0.07461023625015473,29,23,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_ret_10d,F1,-0.018587682955765003,1.0323240857303713,-0.019188512813156113,41,41,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_ret_20d,F1,0.10885911143650562,0.9877728204084469,0.10752807153079458,21,20,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_ma_5_20_spread,F1,0.053561413625435456,0.9763183515274224,0.05229299105626357,36,32,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_ma_20_60_spread,F1,-0.014786932853981572,0.8895849979222982,-0.01315423363218636,42,43,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_distance_to_20d_high,F1,0.06186987304812458,0.7721372398922111,0.04777203300786041,33,33,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_distance_to_60d_high,F1,0.15884257991228826,0.719975111222924,0.11436270413928594,17,19,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_turnover_rate_20d_mean,F2,-0.20393832268408868,1.3054229558997703,-0.2662257680195042,11,5,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_turnover_rate_60d_mean,F2,0.11602965531866714,1.1655066612792437,0.13523333617984118,20,14,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_turnover_rate_20d_zscore,F2,-0.11765943342371293,0.8209612058047739,-0.09659383033783789,19,21,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_volume_20d_zscore,F2,0.8996679902134178,0.8165206705287886,0.7345975106223476,1,1,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_money_20d_zscore,F2,-0.6971396067550696,0.8236209981294076,-0.5741788187511531,2,2,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_board_rank_pct,F3,-0.14323648787135573,0.8835247447188733,-0.12655298138096757,18,16,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_board_rank_by_market_cap,F3,0.07808986827593305,0.4896258364679922,0.038234817074279046,28,38,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_volatility_20d,F4,0.0006276163921012108,0.8111554481355102,0.0005090944557920497,48,48,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_volatility_60d,F4,-0.18819118607901636,0.7863799527702472,-0.14798977602059368,14,10,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_max_drawdown_20d,F4,-0.3004743804364908,0.808493786994428,-0.2429316697339029,7,7,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_max_drawdown_60d,F4,-0.07035867061639403,0.7549761748238966,-0.053119120007659656,31,31,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_intraday_range_20d_mean,F4,0.3011767362817796,0.7982450649532657,0.24041284341566174,6,8,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_board_bucket_chinext,F5,0.008900944628730888,0.48690483057946904,0.004333912936449448,45,46,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_board_bucket_main_board,F5,-0.066561693999352,0.48690483057946904,-0.032409210339836944,32,39,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_log_total_market_cap_cny,F5,0.009904772317275014,0.9658389046867637,0.009566414446088679,44,44,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_tradability_status_ok,F5,-0.05766074937260938,1.0,-0.05766074937260938,35,29,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m1_close_location_episode_range,M1,0.20147934052877536,0.6255135536422702,0.12602805827965535,12,17,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m1_close_location_trailing60_range,M1,-0.07315488834594348,0.5724464229782693,-0.041877254157010026,30,36,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m1_episode_drawdown_pre_t0,M1,-0.1824144090008333,0.7061662225290956,-0.1288148941389959,15,15,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m1_failed_repair_count_low_to_t0,M1,0.23668469985752957,0.9017299706257487,0.21342568745009427,9,9,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m1_path_transition_entropy_episode,M1,-0.0009747336869572385,1.0993148355048559,-0.0010715392027384383,47,47,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m1_pullback_from_episode_high_t0,M1,-0.20958816310116574,0.6664679688583196,-0.13968379735878014,10,12,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m1_repair_path_efficiency_episode,M1,0.027592532016784414,1.4486361582746419,0.03997153957786463,38,37,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m1_up_down_run_imbalance_20,M1,-0.021823552697139394,1.0527027983068016,-0.022973714993274587,40,40,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m3_asymmetric_range_position_t0,M3,0.20147934052877128,0.6255135536422702,0.1260280582796528,13,18,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m3_failed_breakout_count_pre_t0,M3,0.08875672133178668,0.8466042466267434,0.07514181719615706,24,22,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m3_upper_shadow_pressure_share_20,M3,0.09248257367957947,0.7271147796834946,0.06724544618558999,22,25,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m3_upside_downside_room_ratio_t0,M3,-0.008188541982774696,7.000009744399963,-0.05731987367185107,46,30,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m3_upside_room_to_episode_high,M3,0.05958079854329557,1.0624797144136533,0.0633033898208181,34,26,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m5_bars_since_episode_high_t0,M5,-0.16983320700263455,0.7997627020324058,-0.1358262645272559,16,13,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m5_bars_since_episode_low,M5,-0.3598413418461036,0.9153705599186135,-0.32938817056753306,5,3,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m5_episode_age_to_t0,M5,0.08075369738794837,0.73014655371178,0.058962033847294475,26,27,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m5_high_to_t0_age_ratio,M5,0.2731660186477648,0.5122732344786104,0.13993563992233488,8,11,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m5_low_to_t0_age_ratio,M5,0.08191746637252337,0.5527583993419223,0.04528056759022176,25,34,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m5_nonoverlap_step_index_to_t0,M5,0.08075369738794837,0.73014655371178,0.058962033847294475,27,28,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m2_flow_concentration_top3_share_20,M2,-0.0491110684484658,0.885464814642512,-0.04348612312061649,37,35,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m2_flow_price_divergence_persistence_20,M2,0.014330381316401335,0.5625713049045724,0.008061861316948003,43,45,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m2_money_flow_persistence_trailing20,M2,0.00037760381813974216,0.7047752730860706,0.0002661258340477797,49,49,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m2_money_flow_reversal_accel_5v20,M2,-0.08933052745782008,0.7845521813450731,-0.07008446017773869,23,24,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m2_net_signed_money_flow_trailing20,M2,-0.37750017262883634,0.7214461116974432,-0.27234603170818755,3,4,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m2_positive_money_flow_share_trailing20,M2,0.36877336523429766,0.7186181049112452,0.2650072168664135,4,6,20245,linear_coefficient
ridge_logistic_top20_sanity_v1,mr_m2_turnover_compression_20_vs_60,M2,-0.02470940223004396,0.7703074773607997,-0.019033837298918485,39,42,20245,linear_coefficient
