candidate_id,candidate_family,instrument_id,raw_trigger_count,kept_event_count,suppressed_by_collapse_count,collapse_window_trading_days,first_raw_trigger_date,last_raw_trigger_date,collapse_audit_status,blocking_reason
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600893,99,9,90,20,2019-03-13,2025-03-19,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600900,1339,75,1264,20,2017-12-25,2025-12-29,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600905,474,31,443,20,2022-06-27,2025-11-26,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600919,917,60,857,20,2018-01-17,2025-12-19,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600926,504,37,467,20,2018-01-22,2025-12-30,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600938,264,18,246,20,2023-01-12,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600941,474,29,445,20,2022-07-20,2025-12-12,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600958,13,2,11,20,2021-05-26,2021-07-09,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600989,140,14,126,20,2020-03-09,2025-11-03,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600999,22,3,19,20,2023-02-13,2024-09-25,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601006,729,48,681,20,2017-12-25,2025-08-19,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601009,809,58,751,20,2018-01-25,2025-12-29,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601012,8,1,7,20,2020-02-03,2020-02-25,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601021,9,1,8,20,2024-05-17,2024-05-29,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601058,50,3,47,20,2024-10-24,2025-01-16,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601066,3,1,2,20,2024-03-04,2024-03-06,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601077,242,16,226,20,2020-07-14,2025-05-30,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601088,948,60,888,20,2018-08-29,2025-07-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601111,187,17,170,20,2021-01-19,2025-10-30,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601117,1,1,0,20,2025-11-25,2025-11-25,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601127,15,1,14,20,2025-09-05,2025-09-25,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601138,72,7,65,20,2021-01-11,2023-03-02,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601155,13,3,10,20,2020-10-19,2021-06-04,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601162,23,5,18,20,2021-05-26,2023-02-21,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601166,1071,67,1004,20,2017-12-26,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601168,33,3,30,20,2025-01-03,2025-04-02,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601169,770,47,723,20,2018-01-04,2025-07-28,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601186,238,20,218,20,2018-01-05,2025-08-18,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601211,298,20,278,20,2018-01-17,2024-08-14,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601225,410,30,380,20,2018-08-10,2025-12-22,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601229,567,36,531,20,2018-04-11,2025-12-30,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601238,32,2,30,20,2023-07-06,2023-08-18,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601288,1642,88,1554,20,2017-12-26,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601318,438,30,408,20,2019-04-03,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601319,269,19,250,20,2021-01-15,2025-11-20,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601328,1472,84,1388,20,2017-12-25,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601336,39,4,35,20,2021-05-14,2022-03-04,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601360,83,6,77,20,2021-08-25,2022-12-06,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601390,382,34,348,20,2017-12-25,2025-11-11,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601398,1544,84,1460,20,2017-12-25,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601601,135,13,122,20,2019-08-22,2025-11-14,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601607,226,18,208,20,2018-01-11,2024-12-17,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601618,54,4,50,20,2019-04-01,2024-04-11,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601628,160,13,147,20,2018-01-23,2025-11-20,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601658,708,43,665,20,2020-07-07,2025-12-01,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601668,881,59,822,20,2017-12-25,2025-12-05,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601669,51,8,43,20,2018-12-14,2024-09-27,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601688,48,7,41,20,2021-05-25,2022-12-12,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601696,3,1,2,20,2022-09-06,2022-09-09,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601698,1,1,0,20,2021-04-23,2021-04-23,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601727,57,5,52,20,2020-12-31,2022-07-25,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601728,372,25,347,20,2022-02-23,2025-12-19,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601766,399,32,367,20,2018-11-20,2025-10-29,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601800,64,8,56,20,2018-02-05,2024-08-21,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601816,560,38,522,20,2020-07-29,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601818,1050,68,982,20,2017-12-26,2025-12-29,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601825,11,1,10,20,2024-01-22,2024-02-07,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601838,294,23,271,20,2021-06-07,2025-08-28,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601857,689,51,638,20,2017-12-26,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601868,364,26,338,20,2022-04-08,2025-07-18,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601872,13,2,11,20,2020-08-24,2021-10-13,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601877,56,6,50,20,2018-11-27,2023-08-04,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601888,50,5,45,20,2019-04-24,2025-11-06,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601898,24,2,22,20,2023-09-22,2023-12-27,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601899,193,17,176,20,2017-12-25,2025-01-14,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601901,60,5,55,20,2018-07-02,2022-09-08,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601916,224,20,204,20,2020-07-15,2025-12-26,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601919,366,24,342,20,2023-01-30,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601933,183,15,168,20,2018-12-03,2025-08-22,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601939,1339,80,1259,20,2017-12-25,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601985,553,35,518,20,2019-03-19,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601988,1355,77,1278,20,2017-12-25,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601989,262,21,241,20,2018-09-19,2024-06-07,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601991,11,2,9,20,2021-03-29,2025-06-06,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601995,21,1,20,20,2022-06-10,2022-07-08,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH601998,275,21,254,20,2017-12-25,2025-07-03,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH603019,46,5,41,20,2021-09-10,2023-02-08,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH603160,16,1,15,20,2021-11-17,2021-12-09,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH603259,23,3,20,20,2020-02-03,2021-11-30,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH603288,312,27,285,20,2019-05-15,2025-10-10,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH603290,3,1,2,20,2023-01-16,2023-01-20,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH603605,22,3,19,20,2022-09-19,2023-02-21,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH603659,25,2,23,20,2023-04-27,2023-06-05,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH603993,12,3,9,20,2019-11-27,2025-02-07,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH605499,14,1,13,20,2024-12-12,2025-01-09,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000001,417,29,388,20,2020-11-05,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000002,214,14,200,20,2019-07-08,2022-07-26,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000039,4,2,2,20,2021-09-03,2024-03-06,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000063,44,3,41,20,2021-09-27,2022-01-20,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000069,24,2,22,20,2021-02-19,2021-03-26,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000100,1,1,0,20,2023-08-04,2023-08-04,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000157,67,7,60,20,2020-09-08,2024-04-29,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000166,102,10,92,20,2018-11-01,2024-09-25,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000333,297,21,276,20,2022-01-26,2025-12-29,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000338,129,10,119,20,2018-10-22,2025-11-04,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000408,4,1,3,20,2024-01-24,2024-01-30,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000425,52,3,49,20,2024-10-11,2024-12-24,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000538,682,48,634,20,2018-03-05,2025-09-29,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000568,7,2,5,20,2020-01-08,2022-09-30,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000625,38,3,35,20,2025-09-26,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000651,641,40,601,20,2019-03-11,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000703,11,3,8,20,2021-01-04,2022-06-14,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000725,83,12,71,20,2021-09-08,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000768,111,10,101,20,2019-01-28,2023-11-21,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000776,108,9,99,20,2018-08-24,2024-09-26,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000783,13,1,12,20,2021-09-03,2021-09-24,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000786,13,2,11,20,2025-04-23,2025-12-09,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000792,1,1,0,20,2025-04-01,2025-04-01,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000858,119,10,109,20,2019-12-17,2025-12-03,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000876,99,7,92,20,2020-07-10,2023-04-28,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000895,263,22,241,20,2020-03-02,2025-06-06,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000938,22,2,20,20,2022-11-17,2022-12-16,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000963,42,5,37,20,2018-03-09,2023-06-30,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000975,27,4,23,20,2024-10-14,2025-04-08,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000977,2,1,1,20,2021-12-27,2021-12-30,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ000999,34,4,30,20,2025-04-02,2025-08-26,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ001965,8,1,7,20,2024-06-17,2024-07-03,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ001979,110,10,100,20,2019-04-09,2025-07-30,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002001,196,19,177,20,2020-07-08,2025-10-13,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002007,6,1,5,20,2022-01-10,2022-01-18,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002013,3,1,2,20,2021-08-30,2021-09-01,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002024,22,4,18,20,2020-01-23,2020-07-08,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002027,38,7,31,20,2024-04-17,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002028,29,3,26,20,2024-09-27,2024-12-24,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002044,4,1,3,20,2020-03-04,2020-03-11,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002050,19,2,17,20,2021-11-19,2022-01-19,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002129,12,2,10,20,2022-03-08,2022-04-14,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002142,375,31,344,20,2018-01-22,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002179,156,15,141,20,2020-08-03,2025-09-24,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002230,9,2,7,20,2021-12-31,2022-03-02,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002236,30,2,28,20,2021-11-05,2021-12-16,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002252,73,7,66,20,2020-07-23,2024-08-12,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002304,67,9,58,20,2019-12-23,2025-09-04,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002310,23,2,21,20,2018-02-28,2018-04-10,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002311,198,18,180,20,2019-06-26,2024-07-22,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002340,14,2,12,20,2023-03-23,2023-07-28,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002352,363,27,336,20,2018-09-21,2025-08-28,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002371,11,1,10,20,2025-06-19,2025-07-03,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002414,4,1,3,20,2021-11-19,2021-11-24,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002415,71,8,63,20,2020-11-03,2025-09-25,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002422,4,2,2,20,2020-08-07,2022-01-25,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002463,9,3,6,20,2021-01-13,2021-11-16,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002493,22,3,19,20,2020-07-15,2023-07-20,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002594,37,6,31,20,2019-04-11,2024-10-30,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002600,6,1,5,20,2021-11-22,2021-11-29,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002602,19,2,17,20,2021-09-13,2021-10-21,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002625,14,2,12,20,2021-12-01,2023-02-23,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002648,44,5,39,20,2022-04-11,2025-04-02,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002714,268,21,247,20,2020-08-14,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002736,17,1,16,20,2021-08-25,2021-09-16,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002916,11,1,10,20,2021-11-10,2021-11-29,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ002938,2,1,1,20,2021-11-09,2021-11-10,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SZ003816,346,24,322,20,2021-03-22,2025-11-18,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600000,565,38,527,20,2017-08-28,2025-09-15,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600009,198,17,181,20,2018-02-07,2025-12-31,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600010,69,7,62,20,2017-07-21,2024-10-31,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600011,90,6,84,20,2024-04-03,2025-11-25,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600015,142,14,128,20,2017-08-03,2025-04-29,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600016,461,32,429,20,2017-08-17,2025-07-09,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600018,6,2,4,20,2022-04-27,2022-06-09,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600019,299,19,280,20,2019-04-03,2025-12-31,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600023,19,2,17,20,2021-10-08,2024-03-01,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600025,178,12,166,20,2019-07-24,2025-06-13,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600027,30,2,28,20,2025-04-29,2025-06-20,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600028,717,48,669,20,2017-07-04,2025-12-31,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600029,151,12,139,20,2019-04-01,2025-01-03,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600030,277,22,255,20,2017-07-17,2025-11-10,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600031,159,14,145,20,2018-07-25,2025-11-07,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600036,784,48,736,20,2017-10-23,2025-08-26,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600039,2,1,1,20,2022-10-19,2022-10-20,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600048,139,12,127,20,2017-07-04,2020-12-07,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600050,164,13,151,20,2018-10-22,2025-11-20,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600061,45,7,38,20,2020-12-01,2025-10-16,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600066,19,2,17,20,2020-02-12,2024-12-25,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600085,42,4,38,20,2018-04-09,2021-04-30,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600089,47,6,41,20,2023-04-06,2024-05-22,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600096,97,6,91,20,2024-10-17,2025-07-18,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600104,248,22,226,20,2017-09-12,2024-04-26,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600111,33,2,31,20,2025-05-07,2025-07-03,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600115,110,9,101,20,2017-09-07,2023-01-18,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600118,23,2,21,20,2022-12-05,2025-08-22,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600150,5,2,3,20,2021-08-13,2024-02-06,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600161,15,2,13,20,2023-04-07,2023-11-22,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600176,63,7,56,20,2019-03-18,2025-08-04,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600183,18,2,16,20,2021-08-09,2022-08-23,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600188,22,4,18,20,2019-04-22,2025-11-10,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600196,58,6,52,20,2020-02-04,2025-08-29,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600219,69,9,60,20,2024-04-03,2025-10-28,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600276,336,25,311,20,2017-07-04,2025-07-03,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600309,187,15,172,20,2019-10-30,2024-06-26,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600332,57,5,52,20,2020-08-03,2023-04-26,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600340,11,3,8,20,2019-07-19,2020-07-31,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600346,32,4,28,20,2020-02-27,2024-05-31,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600362,36,7,29,20,2019-03-13,2024-03-14,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600372,52,4,48,20,2024-07-01,2025-12-31,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600383,1,1,0,20,2020-12-01,2020-12-01,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600406,360,27,333,20,2018-11-01,2025-12-25,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600426,18,5,13,20,2022-04-13,2025-06-20,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600436,212,18,194,20,2018-03-23,2024-07-24,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600460,4,1,3,20,2025-08-18,2025-08-21,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600482,11,1,10,20,2025-08-18,2025-09-02,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600487,46,3,43,20,2021-08-24,2021-11-19,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600489,59,5,54,20,2022-09-23,2023-03-17,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600518,81,7,74,20,2017-07-04,2018-06-15,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600519,502,38,464,20,2017-07-19,2025-11-28,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600522,13,1,12,20,2025-08-19,2025-09-04,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600547,120,11,109,20,2018-11-21,2023-03-29,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600570,23,2,21,20,2020-08-26,2022-01-06,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600585,316,24,292,20,2017-07-06,2025-11-03,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600600,36,4,32,20,2021-06-15,2025-06-05,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600606,34,3,31,20,2019-02-19,2019-11-05,passed,
low_vol_uptrend_preflight,low_vol_uptrend,SH600637,3,1,2,20,2024-11-25,2024-12-02,passed,
