reference_event_id,instrument,split,reference_date,obs_day_count,max_ret_from_entry_first30,min_ret_from_entry_first30,day30_ret_from_entry,all_30_close_above_ma20,all_30_close_above_ma60,any_close_below_ma20,any_close_below_ma60,pct_days_close_above_ma20,pct_days_close_above_ma60,pct_days_ma_bull_stack,median_rsi14_first30,max_rsi14_first30,pct_days_rsi14_gt_70,max_volume_ratio_ma20_first30,median_volume_ratio_ma20_first30,pct_days_volume_ratio_gt_1_5,median_rps120_pct_first30,pct_days_rps120_gt_90,pct_days_above_boll_mid,pct_days_above_boll_upper,pct_days_below_boll_lower
big_winner_50h120_close_confirmed_SH600426_20201105_000125,SH600426,train,2020-11-05,30,0.20443814264950344,0.055712950338693945,0.16336161636537527,False,True,True,False,0.7,1.0,1.0,66.58939451395017,82.38228792277582,0.43333333333333335,1.9745093425126292,0.9212897521930845,0.13333333333333333,0.9190522409585955,0.9666666666666667,0.7,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH600426_20250723_000126,SH600426,robustness,2025-07-23,30,0.16372794578069172,-0.023929458527578107,0.12888328019127937,False,True,True,False,0.9,1.0,1.0,64.87622894805466,78.96054127140548,0.36666666666666664,1.8406103145318502,1.0091375889874423,0.16666666666666666,0.7476190476190476,0.0,0.9,0.2,0.0
big_winner_50h120_close_confirmed_SH600436_20180320_000127,SH600436,train,2018-03-20,30,0.17073791866807797,-0.03235960405535665,0.17073791866807797,False,True,True,False,0.9,1.0,1.0,62.147167454862085,74.36847826807515,0.16666666666666666,1.8773902331917551,0.9367941452298862,0.1,0.9461410205782985,1.0,0.9,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH600436_20191129_000128,SH600436,train,2019-11-29,30,0.17235554962883803,0.0012681258592945888,0.17235554962883803,False,False,True,True,0.7,0.43333333333333335,0.0,56.05548796439679,77.4849094666723,0.16666666666666666,3.627068972445237,1.0215056711701624,0.1,0.28355123818833494,0.0,0.7,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH600436_20200602_000129,SH600436,train,2020-06-02,30,0.4089492513481352,0.01748797171225447,0.24277819281019797,True,True,False,False,1.0,1.0,1.0,71.08943484318829,90.08786062235995,0.5333333333333333,1.8440404592346364,1.084643980404652,0.23333333333333334,0.8588469184890656,0.0,1.0,0.3333333333333333,0.0
big_winner_50h120_close_confirmed_SH600436_20201130_000130,SH600436,train,2020-11-30,30,0.4211462010291831,0.04314134780172951,0.4211462010291831,False,False,True,True,0.9666666666666667,0.8,0.26666666666666666,64.41058610514098,81.76083702172926,0.26666666666666666,2.5004857058565335,1.06793788032868,0.2,0.8068677695800446,0.0,0.9666666666666667,0.26666666666666666,0.0
big_winner_50h120_close_confirmed_SH600438_20190815_000131,SH600438,train,2019-08-15,30,0.1838767880421679,-0.00634055208931994,-0.00634055208931994,False,False,True,True,0.6,0.7333333333333333,0.5666666666666667,54.99201300140021,67.88063801906591,0.0,3.230969180276655,0.9134070216164272,0.13333333333333333,0.8044806517311609,0.0,0.6,0.0,0.13333333333333333
big_winner_50h120_close_confirmed_SH600438_20200225_000132,SH600438,train,2020-02-25,30,-0.009511767143338568,-0.3798351649282017,-0.3253012026334715,False,False,True,True,0.16666666666666666,0.36666666666666664,0.5,39.083202257690104,62.78161615813605,0.0,2.1434555931008905,1.0824290813869843,0.16666666666666666,0.4990140443459158,0.0,0.16666666666666666,0.0,0.1
big_winner_50h120_close_confirmed_SH600438_20200820_000133,SH600438,train,2020-08-20,30,0.2977846848059682,-0.027305548212880115,0.2977846848059682,False,True,True,False,0.6333333333333333,1.0,0.5333333333333333,54.18424986988653,69.10035921729643,0.0,1.9321457899429175,0.861291675665524,0.1,0.8541666666666666,0.43333333333333335,0.6333333333333333,0.1,0.0
big_winner_50h120_close_confirmed_SH600438_20210304_000134,SH600438,train,2021-03-04,30,0.03283974187542227,-0.16452024439363233,-0.12169989839960182,False,False,True,True,0.26666666666666666,0.0,0.1,35.20018141056436,46.83008688862422,0.0,1.8687511539534873,0.7667753225608434,0.03333333333333333,0.7375672938542721,0.0,0.26666666666666666,0.0,0.1
big_winner_50h120_close_confirmed_SH600438_20211227_000135,SH600438,train,2021-12-27,30,0.12111631480033469,-0.0687571779359919,-0.03653615375118313,False,False,True,True,0.03333333333333333,0.0,0.0,40.79026741475765,49.710966365826245,0.0,1.759007197477647,0.8495320198021146,0.03333333333333333,0.3365570599613153,0.0,0.03333333333333333,0.0,0.06666666666666667
big_winner_50h120_close_confirmed_SH600438_20240619_000136,SH600438,robustness,2024-06-19,30,0.02448579814553775,-0.19588638516430235,-0.11214500034139863,False,False,True,True,0.16666666666666666,0.0,0.0,37.55969382012563,47.86308284487775,0.0,1.7886023987574327,0.8576071747169942,0.06666666666666667,0.13636363636363635,0.0,0.16666666666666666,0.0,0.26666666666666666
big_winner_50h120_close_confirmed_SH600438_20250425_000137,SH600438,robustness,2025-04-25,30,0.10943164242773418,-0.035066556546310745,-0.03264817930090946,False,False,True,True,0.3333333333333333,0.0,0.0,39.715960410285064,58.93500286473019,0.0,4.47206555548737,0.8612972878945013,0.1,0.0057361376673040155,0.0,0.3333333333333333,0.03333333333333333,0.0
big_winner_50h120_close_confirmed_SH600460_20210524_000138,SH600460,train,2021-05-24,30,0.6610259175496853,-0.028820734039748275,0.5666314245927544,False,False,True,True,0.8333333333333334,0.8333333333333334,0.8333333333333334,71.96574840338819,86.99855459444451,0.6,1.558652445044043,0.8872638072870959,0.06666666666666667,0.9767441860465116,0.9666666666666667,0.8333333333333334,0.3,0.0
big_winner_50h120_close_confirmed_SH600482_20250901_000139,SH600482,robustness,2025-09-01,30,-0.017925739258362938,-0.0921894929269359,-0.05249677875439962,False,False,True,True,0.3,0.13333333333333333,0.1,38.79108873005059,62.71581136056573,0.0,1.9340371783237755,0.8531693520662367,0.03333333333333333,0.2502335687126562,0.0,0.3,0.06666666666666667,0.1
big_winner_50h120_close_confirmed_SH600487_20250828_000140,SH600487,robustness,2025-08-28,30,0.1602502316492278,-0.07170354773259124,-0.018286865041320488,False,True,True,False,0.8666666666666667,1.0,1.0,61.69672496481763,71.14127779956138,0.16666666666666666,1.9670395068372566,0.9464735950221441,0.1,0.7748091603053435,0.0,0.8666666666666667,0.1,0.0
big_winner_50h120_close_confirmed_SH600489_20231122_000141,SH600489,validation,2023-11-22,30,0.06122443021609958,-0.0561224673500359,-0.021428574904060804,False,False,True,True,0.43333333333333335,0.03333333333333333,0.0,42.928849623030544,58.57122579689195,0.0,1.7402215621636719,0.9195223531350653,0.16666666666666666,0.6530838508423897,0.0,0.43333333333333335,0.06666666666666667,0.1
big_winner_50h120_close_confirmed_SH600489_20250321_000142,SH600489,robustness,2025-03-21,30,0.16874029037529747,-0.05365471219317142,0.04898912373716935,False,False,True,True,0.7,0.9333333333333333,0.8666666666666667,57.06453216032497,68.45421789573861,0.0,1.693686078687747,1.1050630771857675,0.1,0.5323321586699196,0.0,0.7,0.06666666666666667,0.0
big_winner_50h120_close_confirmed_SH600489_20250915_000143,SH600489,robustness,2025-09-15,30,0.2957316872242921,-0.08282525624181769,0.05182929074932052,False,True,True,False,0.7666666666666667,1.0,1.0,69.28654417362904,85.53018191760191,0.5,1.4991928007458721,0.8744330651664963,0.0,0.8498098859315589,0.03333333333333333,0.7666666666666667,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH600519_20170926_000144,SH600519,train,2017-09-26,30,0.3516408878547779,-0.0014005090441855383,0.33371457154118045,True,True,False,False,1.0,1.0,1.0,76.8971484744765,86.37456749249662,0.9666666666666667,3.698578894343299,1.0977687604331017,0.16666666666666666,,0.0,1.0,0.3,0.0
big_winner_50h120_close_confirmed_SH600519_20181023_000145,SH600519,train,2018-10-23,30,0.014134966157846929,-0.16575917097992687,-0.04121142024137259,False,False,True,True,0.1,0.0,0.0,40.5458675079944,57.67344878180414,0.0,2.9835824758830767,0.7408056563834233,0.06666666666666667,0.46916042015379766,0.0,0.1,0.06666666666666667,0.06666666666666667
big_winner_50h120_close_confirmed_SH600519_20200103_000146,SH600519,train,2020-01-03,30,0.049881472198512355,-0.0625026848430128,0.01524036951334029,False,False,True,True,0.3333333333333333,0.0,0.0,43.85911036428506,56.63648035956796,0.0,2.405771862414342,0.8165682737399209,0.06666666666666667,0.5735711422845691,0.0,0.3333333333333333,0.0,0.06666666666666667
big_winner_50h120_close_confirmed_SH600519_20200817_000147,SH600519,train,2020-08-17,30,0.06162072309638722,-0.04009922760979112,-0.02143419750675657,False,False,True,True,0.6,0.7666666666666667,0.8,55.26745456387353,73.33219242291898,0.13333333333333333,1.9676103931910014,0.9185004867089822,0.06666666666666667,0.8019673391417789,0.0,0.6,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH600522_20220105_000148,SH600522,validation,2022-01-05,30,0.20485168308091817,-0.10309971140427387,0.20485168308091817,False,False,True,True,0.5333333333333333,0.4,0.0,50.62055979609376,66.14300459426872,0.0,1.9765943644155093,0.8943982561541004,0.1,0.9855526308950575,0.9666666666666667,0.5333333333333333,0.06666666666666667,0.1
big_winner_50h120_close_confirmed_SH600522_20250815_000149,SH600522,robustness,2025-08-15,30,0.18034905712311788,-0.027149325730077112,0.18034905712311788,False,True,True,False,0.9,1.0,1.0,65.51422176320905,74.90102747976086,0.3333333333333333,2.769443349151196,1.093651980748935,0.16666666666666666,0.5693916349809887,0.0,0.9,0.3333333333333333,0.0
big_winner_50h120_close_confirmed_SH600547_20190108_000150,SH600547,train,2019-01-08,30,0.1747911728806364,0.016016748009022086,0.144846861219331,False,True,True,False,0.7,1.0,0.9,59.48087865947494,77.53067828038937,0.13333333333333333,1.7159785201912512,1.1096576554507167,0.13333333333333333,0.9698591914866005,1.0,0.7,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH600547_20200312_000151,SH600547,train,2020-03-12,30,0.23470842708040718,-0.04741583654646364,0.2332859194261423,False,False,True,True,0.7333333333333333,0.7,0.23333333333333334,54.886133976095465,63.07260725152095,0.0,1.575409093886064,0.7759847187651754,0.03333333333333333,0.6130639257230128,0.0,0.7333333333333333,0.0,0.16666666666666666
big_winner_50h120_close_confirmed_SH600547_20221014_000152,SH600547,validation,2022-10-14,30,0.2248804056994591,-0.010167469095418213,0.2248804056994591,False,False,True,True,0.8,0.5,0.23333333333333334,58.219060012700766,79.55231672952705,0.13333333333333333,4.08349390775147,1.0370308963327224,0.23333333333333334,0.4225285171102662,0.0,0.8,0.26666666666666666,0.0
big_winner_50h120_close_confirmed_SH600547_20231211_000153,SH600547,validation,2023-12-11,30,0.05849574131749091,-0.08635099959586168,-0.08124419338991273,False,False,True,True,0.3,0.0,0.0,42.87067231964207,56.87140713664535,0.0,2.0665195760337958,0.82603534159272,0.03333333333333333,0.5426944971537002,0.0,0.3,0.0,0.16666666666666666
big_winner_50h120_close_confirmed_SH600547_20241231_000154,SH600547,robustness,2024-12-31,30,0.15538743636367958,0.020926146031237103,0.1037400679444147,False,False,True,True,0.8333333333333334,0.5,0.2,55.29219351868736,66.77332211084095,0.0,2.5854929441662926,1.0330248929328998,0.2,0.03125,0.0,0.8333333333333334,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH600547_20250717_000155,SH600547,robustness,2025-07-17,30,0.08421403852655174,-0.034676391036948195,0.08421403852655174,False,False,True,True,0.4666666666666667,0.5666666666666667,0.13333333333333333,49.70579931141182,63.017195130249135,0.0,2.379121751377975,0.8742672030925815,0.1,0.830639145391997,0.0,0.4666666666666667,0.03333333333333333,0.03333333333333333
big_winner_50h120_close_confirmed_SH600549_20250901_000156,SH600549,robustness,2025-09-01,30,0.015868185855959505,-0.16020750462809963,-0.07201710642004111,False,True,True,False,0.6666666666666666,1.0,0.8,57.26138171233982,77.27928626795239,0.03333333333333333,1.6803916542550912,0.7087669587697472,0.06666666666666667,0.8742888863088846,0.3,0.6666666666666666,0.06666666666666667,0.0
big_winner_50h120_close_confirmed_SH600570_20190814_000157,SH600570,train,2019-08-14,30,0.318473835708464,0.032867429610943466,0.15791463595040267,False,False,True,True,0.8,0.9666666666666667,0.7666666666666667,62.4076360533829,78.43360761726957,0.23333333333333334,2.002040556591884,1.0190642894433,0.16666666666666666,0.7367886178861789,0.0,0.8,0.1,0.0
big_winner_50h120_close_confirmed_SH600570_20200218_000158,SH600570,train,2020-02-18,30,0.06165893133404743,-0.15121116874692275,-0.11034985171029021,False,False,True,True,0.4,0.6333333333333333,0.7,47.610775155292146,71.83311907748093,0.03333333333333333,1.6927111089494058,0.8647037732325811,0.06666666666666667,0.7507294764603558,0.0,0.4,0.03333333333333333,0.06666666666666667
big_winner_50h120_close_confirmed_SH600570_20220505_000159,SH600570,validation,2022-05-05,30,0.22140487062052516,-0.03089371592824075,0.19161459689180038,False,False,True,True,0.7666666666666667,0.3333333333333333,0.0,45.981059602765825,68.3853719466777,0.0,2.120120289554431,0.9330717814725934,0.16666666666666666,0.10738343874099132,0.0,0.7666666666666667,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH600570_20221216_000160,SH600570,validation,2022-12-16,30,0.24696244911218113,-0.04120447300955632,0.23454836040565974,False,False,True,True,0.8333333333333334,0.9,0.36666666666666664,63.822363533684225,78.62136997039919,0.3,2.8715618822324505,1.065499127106131,0.2,0.9696969696969697,0.8666666666666667,0.8333333333333334,0.13333333333333333,0.06666666666666667
big_winner_50h120_close_confirmed_SH600580_20250818_000161,SH600580,robustness,2025-08-18,30,0.7774977100394826,-0.009139584379529775,0.5244248228714488,True,True,False,False,1.0,1.0,1.0,71.67633768445788,88.58782177838229,0.7,2.0393313442706065,1.0153882825384026,0.1,0.9541978060399459,0.8333333333333334,1.0,0.3,0.0
big_winner_50h120_close_confirmed_SH600584_20200224_000162,SH600584,train,2020-02-24,30,0.0702466464486513,-0.3999375571073184,-0.338744891902218,False,False,True,True,0.1,0.3333333333333333,0.5333333333333333,42.34007428682487,79.09756368072033,0.03333333333333333,1.5467670929658213,0.8609403485466076,0.03333333333333333,0.8416727912384486,0.26666666666666666,0.1,0.03333333333333333,0.0
big_winner_50h120_close_confirmed_SH600584_20240702_000163,SH600584,robustness,2024-07-02,30,0.17107410756412889,-0.03885075609904787,0.020241621162939705,False,False,True,True,0.5666666666666667,0.8666666666666667,0.9666666666666667,56.54670428827654,75.515346174948,0.06666666666666667,1.5750933049464027,0.8123982637701147,0.03333333333333333,0.9046331633198987,0.5,0.5666666666666667,0.1,0.1
big_winner_50h120_close_confirmed_SH600584_20250725_000164,SH600584,robustness,2025-07-25,30,0.17721152512534544,-0.01173775676581823,0.06355571718601372,False,True,True,False,0.9333333333333333,1.0,1.0,62.72401758285606,74.7387593583578,0.3,3.3367953684433918,1.4233994702807249,0.4666666666666667,0.10009087604507452,0.0,0.9333333333333333,0.3,0.0
big_winner_50h120_close_confirmed_SH600585_20171010_000165,SH600585,train,2017-10-10,30,0.19427890914666834,-0.004171728206695646,0.178188298496184,False,True,True,False,0.6333333333333333,1.0,1.0,59.4832896530284,74.37098304172243,0.06666666666666667,2.0115813272311365,1.1600273691786134,0.23333333333333334,,0.0,0.6333333333333333,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH600585_20181221_000166,SH600585,train,2018-12-21,30,0.1478302566989369,-0.033380967024878916,0.1478302566989369,False,False,True,True,0.5666666666666667,0.26666666666666666,0.0,52.310344851395016,73.31794805419082,0.06666666666666667,1.809165544452559,0.9857544835439849,0.03333333333333333,0.4462716714357852,0.0,0.5666666666666667,0.1,0.03333333333333333
big_winner_50h120_close_confirmed_SH600585_20190805_000167,SH600585,train,2019-08-05,30,0.16672691805215023,0.028870486136445273,0.12342115443123003,False,False,True,True,0.7,0.43333333333333335,0.0,52.18466470599439,71.17342715884645,0.03333333333333333,1.8644371467692025,0.8874406616916961,0.1,0.7352342158859471,0.0,0.7,0.16666666666666666,0.0
big_winner_50h120_close_confirmed_SH600588_20190221_000168,SH600588,train,2019-02-21,30,0.4268774316181603,0.06455859832243793,0.34782599954866966,False,True,True,False,0.9,1.0,1.0,61.7781930518479,83.01728699698995,0.3,2.590931825452391,0.9382144019667222,0.26666666666666666,0.6606593436251754,0.0,0.9,0.16666666666666666,0.0
big_winner_50h120_close_confirmed_SH600588_20190821_000169,SH600588,train,2019-08-21,30,0.13692240446560522,-0.01653240301508241,0.02289101333979726,False,True,True,False,0.7,1.0,1.0,63.93896028604219,74.1609225943981,0.23333333333333334,1.8909979485150927,0.8756923565770458,0.06666666666666667,0.859911675037743,0.03333333333333333,0.7,0.0,0.1
big_winner_50h120_close_confirmed_SH600588_20200225_000170,SH600588,train,2020-02-25,30,0.19246618609862787,-0.10535609099276766,-0.022660402240635147,False,True,True,False,0.4,1.0,0.7,51.19651248553666,78.40038308042055,0.1,1.5291474723677672,0.8312007147896683,0.03333333333333333,0.8489424449925358,0.0,0.4,0.03333333333333333,0.0
big_winner_50h120_close_confirmed_SH600588_20220509_000171,SH600588,validation,2022-05-09,30,0.16047969327307232,0.01884636889734237,0.14962872059608623,False,False,True,True,0.6333333333333333,0.13333333333333333,0.0,47.732943320555336,59.3908560013644,0.0,1.9510937794937129,0.9386494037519877,0.1,0.04798464491362764,0.0,0.6333333333333333,0.1,0.0
big_winner_50h120_close_confirmed_SH600600_20180207_000172,SH600600,train,2018-02-07,30,0.11407547228080284,-0.03403865653406979,0.05826426481508595,False,False,True,True,0.43333333333333335,0.6,0.0,48.51484176825063,63.043082858356215,0.0,2.34160148597081,0.8342938118429741,0.13333333333333333,0.7763157894736843,0.0,0.43333333333333335,0.06666666666666667,0.03333333333333333
big_winner_50h120_close_confirmed_SH600600_20191226_000173,SH600600,train,2019-12-26,30,0.03272163513630555,-0.13442401233455348,-0.09462743361958603,False,False,True,True,0.2,0.3333333333333333,0.0,43.43667411426547,58.10984068967829,0.0,1.9736038337943287,1.0796980434872498,0.13333333333333333,0.501503006012024,0.0,0.2,0.03333333333333333,0.13333333333333333
big_winner_50h120_close_confirmed_SH600600_20200924_000174,SH600600,train,2020-09-24,30,0.20849823406135215,-0.012640904428302013,0.17331703653231845,False,False,True,True,0.7333333333333333,0.5666666666666667,0.0,53.229813282276254,70.24132551383326,0.03333333333333333,2.3337106897433038,1.0038235157477517,0.16666666666666666,0.7908808738016659,0.0,0.7333333333333333,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH600600_20220411_000175,SH600600,validation,2022-04-11,30,0.17260847889569164,0.0828877281097744,0.16874629622473036,False,False,True,True,0.7666666666666667,0.06666666666666667,0.0,51.59963428113409,55.20314950906451,0.0,2.035063266130132,0.8428877030339939,0.13333333333333333,0.6424474187380498,0.0,0.7666666666666667,0.0,0.0
big_winner_50h120_close_confirmed_SH600600_20221031_000176,SH600600,validation,2022-10-31,30,0.3573121814489115,0.07075092238774916,0.320553377364019,False,False,True,True,0.7666666666666667,0.4,0.03333333333333333,53.56155228602867,68.77875354903392,0.0,1.9306178078337184,0.8793386812420604,0.2,0.7868694550063371,0.03333333333333333,0.7666666666666667,0.06666666666666667,0.0
big_winner_50h120_close_confirmed_SH600600_20240913_000177,SH600600,robustness,2024-09-13,30,0.4561840885799744,0.012272279404073272,0.2912750597806568,False,False,True,True,0.7666666666666667,0.8,0.3333333333333333,55.406309154204244,82.16061468842625,0.1,3.3076237792369185,0.8088597490481539,0.26666666666666666,0.1328242020970158,0.0,0.7666666666666667,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH600606_20171204_000178,SH600606,train,2017-12-04,30,0.5068225821893424,-0.025341152347144846,0.5068225821893424,False,False,True,True,0.5666666666666667,0.36666666666666664,0.2,49.586234579024264,87.66513254026209,0.3333333333333333,5.48085589617503,1.3362553089387355,0.43333333333333335,0.6398104265402843,0.0,0.5666666666666667,0.23333333333333334,0.03333333333333333
big_winner_50h120_close_confirmed_SH600606_20181016_000179,SH600606,train,2018-10-16,30,0.24500000476837158,-0.03750002384185791,0.16999995708465576,False,False,True,True,0.8,0.5666666666666667,0.0,53.46747999839713,69.4428113694916,0.0,2.3389789052090357,1.038050029331981,0.13333333333333333,0.6625788784379093,0.0,0.8,0.06666666666666667,0.06666666666666667
big_winner_50h120_close_confirmed_SH600606_20200123_000180,SH600606,train,2020-01-23,30,0.10244990235988749,-0.0022271163818317063,0.0,False,False,True,True,0.23333333333333334,0.0,0.03333333333333333,38.77962721619417,56.66194101713627,0.0,1.897272441016816,1.231868833496327,0.2,0.16316162855012867,0.0,0.23333333333333334,0.06666666666666667,0.1
big_winner_50h120_close_confirmed_SH600660_20200312_000181,SH600660,train,2020-03-12,30,0.038068185327959414,-0.1460227609542768,-0.10511365575977549,False,False,True,True,0.06666666666666667,0.0,0.0,35.92335004945553,42.817208857625566,0.0,1.8908698980873282,0.7096928241540853,0.16666666666666666,0.2995983935742972,0.0,0.06666666666666667,0.0,0.2
big_winner_50h120_close_confirmed_SH600660_20200907_000182,SH600660,train,2020-09-07,30,0.16698149569138798,-0.04873438011492082,0.03777861828260365,False,True,True,False,0.6333333333333333,1.0,0.9666666666666667,55.44445480123488,77.84991920126174,0.1,1.8400490860612952,1.0346778334992393,0.06666666666666667,0.8503485018741307,0.0,0.6333333333333333,0.1,0.06666666666666667
big_winner_50h120_close_confirmed_SH600673_20250815_000183,SH600673,robustness,2025-08-15,30,0.506920353565675,0.038062274602322255,0.3327566555356998,False,True,True,False,0.9333333333333333,1.0,1.0,68.87336683105329,87.65791883727253,0.4666666666666667,2.961329828240282,1.1126603656884255,0.2,0.9809160305343512,1.0,0.9333333333333333,0.26666666666666666,0.0
big_winner_50h120_close_confirmed_SH600690_20170926_000184,SH600690,train,2017-09-26,30,0.32328314455666396,0.016750483246920966,0.2872697173968972,True,True,False,False,1.0,1.0,1.0,69.61472775038078,78.85728473949081,0.4666666666666667,5.470157984907094,1.1347255204295457,0.26666666666666666,,0.0,1.0,0.4,0.0
big_winner_50h120_close_confirmed_SH600690_20181029_000185,SH600690,train,2018-10-29,30,0.23383078439758487,0.014925334893879816,0.12039801146098261,False,False,True,True,0.6666666666666666,0.1,0.0,48.3197047637633,62.734592739695536,0.0,2.7908366001504974,0.7446384713549781,0.03333333333333333,0.387048011852801,0.0,0.6666666666666666,0.06666666666666667,0.0
big_winner_50h120_close_confirmed_SH600690_20200312_000186,SH600690,train,2020-03-12,30,0.027346629184140436,-0.12342942418722525,-0.057649648807487686,False,False,True,True,0.26666666666666666,0.0,0.0,39.49634867043073,49.12848474253843,0.0,1.5374045779922783,0.9371349892894361,0.03333333333333333,0.4813700752904524,0.0,0.26666666666666666,0.0,0.2
big_winner_50h120_close_confirmed_SH600690_20231113_000187,SH600690,validation,2023-11-13,30,0.033168319355867615,-0.0792079366850924,-0.04653467814626111,False,False,True,True,0.23333333333333334,0.0,0.0,37.3873737537959,50.17988046601147,0.0,2.340300083788547,0.9366633980736705,0.1,0.5279670519234086,0.0,0.23333333333333334,0.0,0.13333333333333333
big_winner_50h120_close_confirmed_SH600702_20210916_000188,SH600702,train,2021-09-16,30,0.28365444438936405,0.02135938337474852,0.07239443668602186,False,False,True,True,0.4,0.3,0.0,46.47649721468968,61.86542773874828,0.0,1.9214815521420374,0.9212913830866638,0.06666666666666667,0.8884567622488146,0.4666666666666667,0.4,0.06666666666666667,0.0
big_winner_50h120_close_confirmed_SH600703_20190909_000189,SH600703,train,2019-09-09,30,0.21209796440195317,-0.03751919671124038,0.13705971702453912,False,True,True,False,0.7,1.0,0.9333333333333333,57.729690785955285,84.90783292306365,0.3333333333333333,2.2852949017634963,1.0518641375934161,0.2,0.6714579055441479,0.0,0.7,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH600703_20200330_000190,SH600703,train,2020-03-30,30,0.2532233110865061,-0.03197519089225753,0.2532233110865061,False,False,True,True,0.43333333333333335,0.26666666666666666,0.0,46.07494689086513,65.34099737515726,0.0,1.7996810753929566,0.8596125069453757,0.06666666666666667,0.8917871485943776,0.4666666666666667,0.43333333333333335,0.1,0.03333333333333333
big_winner_50h120_close_confirmed_SH600703_20201020_000191,SH600703,train,2020-10-20,30,0.2329060193070962,-0.08076920600254034,0.2329060193070962,False,False,True,True,0.6,0.43333333333333335,0.0,56.10742321425594,71.26806290922573,0.03333333333333333,2.4615190715740347,1.212392105413757,0.3,0.29492489507400044,0.0,0.6,0.1,0.03333333333333333
big_winner_50h120_close_confirmed_SH600703_20210416_000192,SH600703,train,2021-04-16,30,0.19549199343481827,0.0004334732992683499,0.16428265997669844,False,False,True,True,0.7,0.16666666666666666,0.03333333333333333,50.378947097581076,69.80135457765259,0.0,2.3584070494979903,1.0257137660071154,0.23333333333333334,0.43730875297495375,0.0,0.7,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH600703_20220425_000193,SH600703,validation,2022-04-25,30,0.23617501900756355,-0.03917052311451563,0.18490777486255228,False,False,True,True,0.6333333333333333,0.0,0.0,48.29741448556497,58.607352021196625,0.0,2.4767926696274682,0.9168516412737681,0.16666666666666666,0.04961832061068702,0.0,0.6333333333333333,0.0,0.03333333333333333
big_winner_50h120_close_confirmed_SH600703_20240909_000194,SH600703,robustness,2024-09-09,30,0.36763229444126977,-0.04795209639713094,0.363636294347522,False,False,True,True,0.7333333333333333,0.6333333333333333,0.23333333333333334,63.669207435458226,83.5075504400636,0.13333333333333333,5.445988073373217,1.202876954850281,0.3333333333333333,0.5361380681304779,0.0,0.7333333333333333,0.16666666666666666,0.03333333333333333
big_winner_50h120_close_confirmed_SH600732_20220602_000195,SH600732,validation,2022-06-02,30,0.41759467607568723,0.049554640443524534,0.30790651272507463,False,True,True,False,0.8666666666666667,1.0,1.0,75.41157867268473,82.87914778608742,0.5666666666666667,1.4201379916282042,0.7854571212594674,0.0,0.9628226099600146,1.0,0.8666666666666667,0.1,0.0
big_winner_50h120_close_confirmed_SH600741_20181127_000196,SH600741,train,2018-11-27,30,0.10246226737240072,-0.009531364901089079,0.09849084639314176,False,False,True,True,0.7333333333333333,0.16666666666666666,0.0,51.16785173492325,60.23910117082686,0.0,2.5743601849176083,0.8647003659750696,0.13333333333333333,0.313522685463101,0.0,0.7333333333333333,0.03333333333333333,0.06666666666666667
big_winner_50h120_close_confirmed_SH600741_20200428_000197,SH600741,train,2020-04-28,30,0.20839062867404845,-0.01306737144991621,0.12723517418494135,False,False,True,True,0.5333333333333333,0.2,0.0,47.59899345601734,60.04626356259708,0.0,2.187343435954335,0.9954424577896854,0.16666666666666666,0.11245025261791189,0.0,0.5333333333333333,0.06666666666666667,0.03333333333333333
big_winner_50h120_close_confirmed_SH600741_20210727_000198,SH600741,train,2021-07-27,30,0.27361363880976786,-0.027422292105389823,0.27361363880976786,False,False,True,True,0.8,0.23333333333333334,0.0,49.821048705500985,67.62825779985837,0.0,2.6307299142311535,1.099195453933024,0.06666666666666667,0.23329659784385168,0.0,0.8,0.2,0.03333333333333333
big_winner_50h120_close_confirmed_SH600745_20190920_000199,SH600745,train,2019-09-20,30,0.03840476155371064,-0.17085176782861544,0.026095553942985683,False,True,True,False,0.5,1.0,0.6666666666666666,56.66264459420404,82.44389484817616,0.1,1.535310666605937,0.746860987435878,0.06666666666666667,0.9959595959595959,1.0,0.5,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH600745_20210506_000200,SH600745,train,2021-05-06,30,0.21767056865201972,-0.03151131265065654,0.21767056865201972,False,False,True,True,0.6,0.2,0.0,46.94512023628481,69.64803908629214,0.0,2.4356311305591065,0.980588378970618,0.16666666666666666,0.15354727815345096,0.0,0.6,0.16666666666666666,0.0
