test_id,estimator,arm_id,formation_sessions,holding_sessions,return_semantics,weighting,bucket_count,series_role,fold_id,calendar_slot_n,evaluable_week_n,null_value,alternative,hac_lag_weeks,block_method,block_length_weeks,bootstrap_repetitions,finite_bootstrap_repetitions,bootstrap_seed,scope_seed,bootstrap_rng,ci_method,estimate,standard_error,ci_low,ci_high,nominal_pvalue,holm_family_id,holm_family_size,holm_adjusted_pvalue,inference_status,failure_reason
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H10::qfq_complete_case_sensitivity::VW::K5::middle_bucket_mean::LATE,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,10,qfq_complete_case_sensitivity,VW,5,middle_bucket_mean,LATE,213,212,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00511887419141,0.00302214421579,-0.000804419627613,0.0110421680104,0.0903054126279,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H10::qfq_complete_case_sensitivity::VW::K5::unfavorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,10,qfq_complete_case_sensitivity,VW,5,unfavorable_bucket,EARLY,213,213,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.000408611981223,,-0.00606095425971,0.0087640280648,0.918616276745,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H10::qfq_complete_case_sensitivity::VW::K5::unfavorable_bucket::EARLY,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,10,qfq_complete_case_sensitivity,VW,5,unfavorable_bucket,EARLY,213,213,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.000408611981223,0.00357187997314,-0.00740936808568,0.00659214412323,0.908923174608,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H10::qfq_complete_case_sensitivity::VW::K5::unfavorable_bucket::FULL,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,10,qfq_complete_case_sensitivity,VW,5,unfavorable_bucket,FULL,426,425,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.0017161814425,,-0.00245160379894,0.00732292528081,0.505098980204,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H10::qfq_complete_case_sensitivity::VW::K5::unfavorable_bucket::FULL,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,10,qfq_complete_case_sensitivity,VW,5,unfavorable_bucket,FULL,426,425,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.0017161814425,0.00254631393482,-0.00327450216309,0.00670686504808,0.500319840177,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H10::qfq_complete_case_sensitivity::VW::K5::unfavorable_bucket::LATE,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,10,qfq_complete_case_sensitivity,VW,5,unfavorable_bucket,LATE,213,212,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.0038509974767,,-0.00148213303883,0.0117728648336,0.254149170166,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H10::qfq_complete_case_sensitivity::VW::K5::unfavorable_bucket::LATE,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,10,qfq_complete_case_sensitivity,VW,5,unfavorable_bucket,LATE,213,212,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.0038509974767,0.00359611171538,-0.00319725196982,0.0108992469232,0.284224219674,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::favorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,favorable_bucket,EARLY,213,197,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.00153048991267,,-0.00609872075192,0.00339631097414,0.51949610078,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::favorable_bucket::EARLY,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,favorable_bucket,EARLY,213,197,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.00153048991267,0.0025939416002,-0.00661452202707,0.00355354220173,0.555174013025,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::favorable_bucket::FULL,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,favorable_bucket,FULL,426,403,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000630446538547,,-0.0030585362314,0.00333608901411,0.71925614877,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::favorable_bucket::FULL,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,favorable_bucket,FULL,426,403,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000630446538547,0.00177219583099,-0.00284299346374,0.00410388654083,0.722032922364,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::favorable_bucket::LATE,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,favorable_bucket,LATE,213,206,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00269697314481,,-0.00191539809404,0.00650899555709,0.235952809438,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::favorable_bucket::LATE,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,favorable_bucket,LATE,213,206,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00269697314481,0.00238914529445,-0.00198566558615,0.00737961187577,0.258963503894,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::favorable_minus_middle::EARLY,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,favorable_minus_middle,EARLY,213,176,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.00180860514836,,-0.00404403115736,0.000918613315513,0.154569086183,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::favorable_minus_middle::EARLY,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,favorable_minus_middle,EARLY,213,176,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.00180860514836,0.00146975696627,-0.00468927586827,0.00107206557155,0.218492306941,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::favorable_minus_middle::FULL,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,favorable_minus_middle,FULL,426,373,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.000330545447096,,-0.00242344306305,0.00125628612606,0.740651869626,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::favorable_minus_middle::FULL,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,favorable_minus_middle,FULL,426,373,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.000330545447096,0.00105717878996,-0.00240257780063,0.00174148690644,0.754533291228,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::favorable_minus_middle::LATE,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,favorable_minus_middle,LATE,213,197,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000989954590583,,-0.00227171457396,0.00322639479451,0.52849430114,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::favorable_minus_middle::LATE,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,favorable_minus_middle,LATE,213,197,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000989954590583,0.00149888230081,-0.00194780073606,0.00392770991723,0.50895748695,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::favorable_minus_unfavorable::EARLY,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,favorable_minus_unfavorable,EARLY,213,187,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.00240605156113,,-0.00563219540637,0.00193004639263,0.209358128374,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::favorable_minus_unfavorable::EARLY,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,favorable_minus_unfavorable,EARLY,213,187,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.00240605156113,0.00194050601662,-0.0062093734655,0.00139727034323,0.215008923753,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::favorable_minus_unfavorable::FULL,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,favorable_minus_unfavorable,FULL,426,389,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.000587549948952,,-0.00347551232716,0.00160083949716,0.665866826635,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::favorable_minus_unfavorable::FULL,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,favorable_minus_unfavorable,FULL,426,389,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.000587549948952,0.0014157407487,-0.00336235082785,0.00218725092994,0.678132834464,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::favorable_minus_unfavorable::LATE,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,favorable_minus_unfavorable,LATE,213,202,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.0010959144148,,-0.00342184277464,0.00326675630108,0.639872025595,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::favorable_minus_unfavorable::LATE,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,favorable_minus_unfavorable,LATE,213,202,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.0010959144148,0.0020369176075,-0.00289637073538,0.00508819956498,0.590559172692,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::middle_bucket_mean::EARLY,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,middle_bucket_mean,EARLY,213,187,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00111914070386,,-0.00261678147516,0.00516964118623,0.570685862827,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::middle_bucket_mean::EARLY,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,middle_bucket_mean,EARLY,213,187,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00111914070386,0.00232864966696,-0.00344492877599,0.00568321018372,0.630803357134,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::middle_bucket_mean::FULL,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,middle_bucket_mean,FULL,426,390,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00137911650345,,-0.00150655137709,0.00398642127157,0.327534493101,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::middle_bucket_mean::FULL,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,middle_bucket_mean,FULL,426,390,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00137911650345,0.00156017589706,-0.00167877206433,0.00443700507123,0.376723543793,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::middle_bucket_mean::LATE,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,middle_bucket_mean,LATE,213,203,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00161860159962,,-0.00198913723323,0.00553398536796,0.397920415917,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::middle_bucket_mean::LATE,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,middle_bucket_mean,LATE,213,203,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00161860159962,0.00208642967444,-0.00247072541855,0.00570792861779,0.437881389287,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::unfavorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,unfavorable_bucket,EARLY,213,197,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00178412233635,,-0.00282767828085,0.00613063048145,0.436312737453,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::unfavorable_bucket::EARLY,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,unfavorable_bucket,EARLY,213,197,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00178412233635,0.00230511987748,-0.00273382960356,0.00630207427626,0.438941168158,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::unfavorable_bucket::FULL,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,unfavorable_bucket,FULL,426,406,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00185727471395,,-0.0013641827676,0.00483064935198,0.23675264947,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::unfavorable_bucket::FULL,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,unfavorable_bucket,FULL,426,406,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00185727471395,0.0016836896032,-0.00144269626946,0.00515724569737,0.269984588649,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::unfavorable_bucket::LATE,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,unfavorable_bucket,LATE,213,209,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00192622695505,,-0.00138322668712,0.0069612749764,0.368726254749,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K10::unfavorable_bucket::LATE,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,10,unfavorable_bucket,LATE,213,209,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00192622695505,0.00242001801194,-0.00281692119029,0.00666937510039,0.426057826779,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::favorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,favorable_bucket,EARLY,213,187,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.000494218094541,,-0.00467810654183,0.00437529026992,0.827034593081,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::favorable_bucket::EARLY,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,favorable_bucket,EARLY,213,187,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.000494218094541,0.00253280379326,-0.00545842230924,0.00446998612016,0.845293622071,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::favorable_bucket::FULL,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,favorable_bucket,FULL,426,387,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00102945746392,,-0.00255702044221,0.00377737643714,0.543291341732,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::favorable_bucket::FULL,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,favorable_bucket,FULL,426,387,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00102945746392,0.00171228059107,-0.00232655082601,0.00438546575385,0.547693415804,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::favorable_bucket::LATE,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,favorable_bucket,LATE,213,200,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00245409411108,,-0.00212343979888,0.00643148137796,0.28174365127,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::favorable_bucket::LATE,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,favorable_bucket,LATE,213,200,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00245409411108,0.00230841592561,-0.00207031796445,0.00697850618661,0.28773323754,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_middle::EARLY,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,favorable_minus_middle,EARLY,213,168,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.00154951341542,,-0.00348995655624,0.000979991412704,0.187162567487,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_middle::EARLY,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,favorable_minus_middle,EARLY,213,168,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.00154951341542,0.0012469458225,-0.00399348231819,0.000894455487343,0.213997963054,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_middle::FULL,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,favorable_minus_middle,FULL,426,359,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.000359597974606,,-0.00219580858128,0.00102434124238,0.675664867027,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_middle::FULL,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,favorable_minus_middle,FULL,426,359,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.000359597974606,0.000869315371247,-0.00206342479346,0.00134422884425,0.679125671324,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_middle::LATE,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,favorable_minus_middle,LATE,213,191,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00068702921941,,-0.00218108221446,0.00247755137032,0.625674865027,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_middle::LATE,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,favorable_minus_middle,LATE,213,191,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00068702921941,0.00121694267506,-0.00169813459496,0.00307219303378,0.572377516164,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_unfavorable::EARLY,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,EARLY,213,169,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.0017337591167,,-0.00436456068943,0.0017336211117,0.274145170966,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_unfavorable::EARLY,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,EARLY,213,169,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.0017337591167,0.00168212066669,-0.00503065504105,0.00156313680766,0.302682265008,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_unfavorable::FULL,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,FULL,426,358,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.000412325366598,,-0.00287771642871,0.0012940464647,0.71225754849,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_unfavorable::FULL,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,FULL,426,358,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.000412325366598,0.00118837789078,-0.00274150323255,0.00191685249936,0.728617719614,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_unfavorable::LATE,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,LATE,213,189,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000769274124233,,-0.00323239569436,0.00252506685766,0.712457508498,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_unfavorable::LATE,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,LATE,213,189,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000769274124233,0.00168313885596,-0.00252961741442,0.00406816566289,0.647637024804,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::middle_bucket_mean::EARLY,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,EARLY,213,187,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00111683918748,,-0.00261889537902,0.0051613548641,0.570685862827,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::middle_bucket_mean::EARLY,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,EARLY,213,187,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00111683918748,0.00232778568558,-0.00344553691999,0.00567921529494,0.631379506284,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::middle_bucket_mean::FULL,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,FULL,426,390,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00138038333963,,-0.00150190714837,0.00398493631088,0.326934613077,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::middle_bucket_mean::FULL,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,FULL,426,390,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00138038333963,0.00155960796688,-0.00167639210546,0.00443715878473,0.376111576571,,,,pass,
