arm_id,formation_sessions,holding_sessions,matrix_role,return_semantics,weighting,bucket_count,series_role,fold_id,registered_decision_week_n,signal_ready_week_n,project_evaluable_week_n,distinct_calendar_month_n,distinct_calendar_year_n,mean_return,median_return,annualized_arithmetic_mean,unannualized_horizon_volatility,annualized_volatility,diagnostic_sharpe,positive_rate,p10,ES10_loss,worst_single_cohort_return,mean_raw_stock_spearman,mean_aligned_bucket_spearman,nominal_hac_ci_low,nominal_hac_ci_high,nominal_hac_pvalue,block_bootstrap_ci_low,block_bootstrap_ci_high,block_bootstrap_pvalue,holm_adjusted_pvalue,summary_status,failure_reason
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,5,middle_bucket_mean,FULL,426,426,426,101,9,0.000915165199111,0.00149499279311,0.0461243260352,0.0276220184251,0.196096877728,0.235211934885,0.528169014085,-0.0325785355961,0.0500451785825,-0.117010681848,-0.0207029103773,0.0136150234742,-0.00164772657718,0.0034780569754,0.484008551994,-0.0014032240651653842,0.0032744885542714307,0.4443111377724455,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,5,middle_bucket_mean,LATE,213,213,213,51,5,0.00241739527022,0.00162607142707,0.121836721619,0.0242311853477,0.172024350908,0.708252761753,0.525821596244,-0.0250153750318,0.0384408314593,-0.0698835066163,-0.0122670815082,0.0399061032864,-0.000803920539758,0.0056387110802,0.141337119508,-0.0005337088637314122,0.005077040217141185,0.09658068386322735,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,5,unfavorable_bucket,EARLY,213,213,213,51,5,9.74544068935e-05,0.00290742601628,0.00491170210743,0.0301007013481,0.213693780843,0.0229847686164,0.516431924883,-0.0338362657821,0.0569898561257,-0.127780816121,-0.0291387392465,-0.012676056338,-0.00373629413556,0.00393120294935,0.960263796861,-0.002864227664475052,0.004035664056519186,0.9542091581683664,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,5,unfavorable_bucket,FULL,426,426,426,101,9,0.000814260081451,0.00266415469279,0.0410387081051,0.0296889854103,0.21077088764,0.194707668429,0.523474178404,-0.0313651461118,0.0530306863812,-0.127780816121,-0.0207029103773,0.0136150234742,-0.00200941166959,0.0036379318325,0.571942274428,-0.001511174764510956,0.0034554163709376094,0.5256948610277944,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,5,unfavorable_bucket,LATE,213,213,213,51,5,0.00153106575601,0.00254064610371,0.0771657141029,0.0293248143391,0.208185529505,0.370658394396,0.530516431925,-0.0275429850861,0.04703374919,-0.103567235266,-0.0122670815082,0.0399061032864,-0.00260554314974,0.00566767466176,0.468186266543,-0.001630765541343661,0.005746891384062972,0.4251149770045991,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,10,favorable_bucket,EARLY,213,213,213,51,5,-0.000674340816139,0.00141328378876,-0.0339867771334,0.0343339239351,0.24374667992,-0.139434831049,0.516431924883,-0.0437005806962,0.063877428209,-0.134406212195,-0.0291387392465,-0.00754019063878,-0.00578140293231,0.00443272130003,0.795793178316,-0.004835301060441892,0.00618705789781485,0.8282343531293741,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,10,favorable_bucket,FULL,426,426,426,101,9,0.000319000160331,0.00046306767697,0.0160776080807,0.0294238066076,0.208888304895,0.0769674879056,0.507042253521,-0.0342685823206,0.0536057210527,-0.134406212195,-0.0207029103773,0.0108408023901,-0.00268498917686,0.00332298949752,0.835125247737,-0.0029802759429846696,0.0034737753772953375,0.8468306338732253,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,10,favorable_bucket,LATE,213,213,213,51,5,0.0013123411368,-4.9201829545e-05,0.0661419932947,0.0235542665328,0.167218704048,0.39554183649,0.49765258216,-0.0274519837963,0.0390644533267,-0.0845630951832,-0.0122670815082,0.029221795419,-0.00186782578753,0.00449250806113,0.418626152161,-0.0024073678287487585,0.004084214033019579,0.4401119776044791,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,10,favorable_minus_middle,EARLY,213,213,213,51,5,-0.000103682772381,0.0013272264449,-0.00522561172801,0.0264258443069,0.187604883906,-0.0278543480276,0.525821596244,-0.0313642392761,0.0437786229374,-0.0818947482006,-0.0291387392465,-0.00754019063878,-0.00380878798897,0.00360142244421,0.956260228448,-0.0033523645748807195,0.004627285455353711,0.9674065186962607,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,10,favorable_minus_middle,FULL,426,426,426,101,9,-0.000546610700013,0.000801987904434,-0.0275491792807,0.0240369998948,0.170645770949,-0.161440738481,0.523474178404,-0.0306274008779,0.0427057299135,-0.0818947482006,-0.0207029103773,0.0108408023901,-0.00285395389573,0.0017607324957,0.642421075991,-0.003040372846673689,0.0019720179153709517,0.674865026994601,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,10,favorable_minus_middle,LATE,213,213,213,51,5,-0.000989538627646,0.000700578711277,-0.0498727468333,0.0214373651454,0.152190195048,-0.327700130864,0.521126760563,-0.0268149161112,0.0407453813796,-0.0788473161204,-0.0122670815082,0.029221795419,-0.0037463629023,0.001767285647,0.481736479709,-0.00421633106181057,0.0014959825853512055,0.5222955408918216,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,10,favorable_minus_unfavorable,EARLY,213,213,213,51,5,-0.000390108372656,-0.000300063915968,-0.0196614619819,0.0296013916455,0.210149033599,-0.0935596116964,0.49765258216,-0.0368691416054,0.0534885477811,-0.0846728813927,-0.0291387392465,-0.00754019063878,-0.00452147278654,0.00374125604123,0.853172850466,-0.004296250828782194,0.005250633167295172,0.8830233953209358,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,10,favorable_minus_unfavorable,FULL,426,426,426,101,9,-0.000225601490697,7.13671215009e-05,-0.0113703151311,0.0298164261062,0.211675626829,-0.0537157503744,0.50234741784,-0.0361875992535,0.0546192538699,-0.106598178508,-0.0207029103773,0.0108408023901,-0.00307377765544,0.00262257467404,0.876626599111,-0.003335919164942532,0.0026468864614384515,0.8948210357928414,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,10,favorable_minus_unfavorable,LATE,213,213,213,51,5,-6.10946087374e-05,0.000167932176976,-0.00307916828036,0.0300987582951,0.213679986535,-0.014410185672,0.507042253521,-0.0340720986909,0.0547429561194,-0.106598178508,-0.0122670815082,0.029221795419,-0.00402008811108,0.0038978988936,0.975870960242,-0.004772879939608467,0.002850901300899152,0.9746050789842031,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,10,middle_bucket_mean,EARLY,213,213,213,51,5,-0.000570658043758,0.00153137988529,-0.0287611654054,0.0307001598849,0.217949514279,-0.131962512055,0.516431924883,-0.0434519764782,0.0580002095649,-0.118401493463,-0.0291387392465,-0.00754019063878,-0.00454149673282,0.0034001806453,0.77819596522,-0.003566608099350386,0.003861769274246003,0.769246150769846,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,10,middle_bucket_mean,FULL,426,426,426,101,9,0.000865610860344,0.00162708808197,0.0436267873613,0.0276495311678,0.196292198825,0.22225431078,0.518779342723,-0.032297956087,0.0501513142839,-0.118401493463,-0.0207029103773,0.0108408023901,-0.00170824510089,0.00343946682158,0.509797217054,-0.001494435170890038,0.0032427592255886936,0.471505698860228,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,10,middle_bucket_mean,LATE,213,213,213,51,5,0.00230187976445,0.00179857614483,0.116014740128,0.0242064918731,0.171849044629,0.675096800095,0.521126760563,-0.0250718119155,0.0386052103608,-0.0700792751128,-0.0122670815082,0.029221795419,-0.000926179466322,0.00552993899521,0.16222708887,-0.000675795753386012,0.004983028542415231,0.11477704459108179,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,10,unfavorable_bucket,EARLY,213,213,213,51,5,-0.000284232443483,-0.000394801528935,-0.0143253151516,0.0318433688651,0.226065492923,-0.063367986712,0.49765258216,-0.0364105787234,0.0606525356723,-0.132703111855,-0.0291387392465,-0.00754019063878,-0.00454163273696,0.00397316784999,0.895893128078,-0.0038338136941189556,0.004215870296922915,0.8926214757048591,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,10,unfavorable_bucket,FULL,426,426,426,101,9,0.000544601651027,0.00169218492005,0.0274479232118,0.0315912336567,0.224275510511,0.122384843308,0.523474178404,-0.0343164954796,0.0568338846489,-0.132703111855,-0.0207029103773,0.0108408023901,-0.00252496814963,0.00361417145169,0.728038531804,-0.002207034813031968,0.0034964333833531745,0.7066586682663467,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,qfq_complete_case_sensitivity,VW,10,unfavorable_bucket,LATE,213,213,213,51,5,0.00137343574554,0.00224347798536,0.0692211615751,0.0313901116624,0.222847685994,0.310620957387,0.549295774648,-0.0300016653167,0.0513020755274,-0.109608123334,-0.0122670815082,0.029221795419,-0.00303601759043,0.0057828890815,0.541543659179,-0.002078080152433709,0.006005888012536761,0.5110977804439112,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,5,favorable_bucket,EARLY,213,213,170,49,5,-0.00109401817813,-0.000806489543853,-0.0275692580889,0.0439469970689,0.220612174402,-0.124967074748,0.494117647059,-0.0497657950199,0.0815108686801,-0.162853628947,-0.0178885528241,-0.0465608465608,-0.00993824622298,0.00775020986672,0.808435600597,-0.009189483028613488,0.00871370505103629,0.8312337532493501,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,5,favorable_bucket,FULL,426,426,359,99,9,0.00124128003519,-0.000711438660156,0.0312802568868,0.0439049636804,0.220401168467,0.141924188081,0.487465181058,-0.042119182969,0.068658728924,-0.162853628947,-0.0151944207893,-0.0208542713568,-0.00485560258266,0.00733816265303,0.689868066837,-0.005140966426836411,0.006587162516857704,0.6816636672665467,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,5,favorable_bucket,LATE,213,213,189,51,5,0.00334181281966,-0.000711438660156,0.0842136830553,0.0438772445041,0.220262019306,0.382334109714,0.481481481481,-0.0386733524032,0.0551995446538,-0.095871210276,-0.0124875805845,0.00239234449761,-0.00501872444261,0.0117023500819,0.433379064117,-0.005023608775199287,0.010582518627925742,0.4279144171165767,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,5,favorable_minus_middle,EARLY,213,213,149,49,5,0.000982422611055,0.000665568052844,0.0247570497986,0.0244862361184,0.122919929763,0.201407939674,0.530201342282,-0.0299284605654,0.0404430501009,-0.0541228215361,-0.0178885528241,-0.0465608465608,-0.00308060304319,0.0050454482653,0.635563307259,-0.002244100434007757,0.005245092192092317,0.6046790641871626,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,5,favorable_minus_middle,FULL,426,426,324,98,9,0.000424796559028,0.000328309200814,0.0107048732875,0.0230013756238,0.115465989238,0.0927101855545,0.506172839506,-0.0281671610773,0.0376749481209,-0.0555942194223,-0.0151944207893,-0.0208542713568,-0.00210306613428,0.00295265925234,0.741880877441,-0.0021599639732428613,0.0025906341029854917,0.7410517896420716,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,5,favorable_minus_middle,LATE,213,213,175,50,5,-4.99821938399e-05,-0.00138270258462,-0.00125955128477,0.0217171536343,0.109019246016,-0.0115534763888,0.485714285714,-0.0265375089094,0.034958012697,-0.0555942194223,-0.0124875805845,0.00239234449761,-0.00320574005769,0.00310577567001,0.975235472454,-0.00365973347998065,0.0025271614733590993,0.9764047190561888,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,EARLY,213,213,140,44,5,-0.000884297276979,-0.00128595360676,-0.0222842913799,0.030595393144,0.153587654638,-0.145091683524,0.492857142857,-0.0309670840957,0.0584171943458,-0.0992379406025,-0.0178885528241,-0.0465608465608,-0.0051558883081,0.00338729375414,0.684927546687,-0.004464720850696683,0.0032797105165579166,0.6538692261547691,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,FULL,426,426,318,94,9,-0.000622850588517,-0.00128595360676,-0.0156958348306,0.0310958444129,0.156099900069,-0.100549935161,0.490566037736,-0.0364452732881,0.0565152772317,-0.0992379406025,-0.0151944207893,-0.0208542713568,-0.00390202846793,0.00265632729089,0.709686117784,-0.004239402268866355,0.001964853804769413,0.7160567886422715,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,LATE,213,213,178,51,5,-0.000417218361637,-0.00125639133827,-0.0105139027133,0.0315683894387,0.158472057272,-0.0663454674232,0.488764044944,-0.0397997062262,0.0545568553501,-0.0822670432148,-0.0124875805845,0.00239234449761,-0.00521792834032,0.00438349161705,0.864746027554,-0.006022961070011923,0.0032387029836676937,0.8852229554089183,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,EARLY,213,213,177,49,5,0.00197935295991,0.00184522334554,0.0498796945897,0.0426205969909,0.213953698856,0.233133125795,0.525423728814,-0.0465011779724,0.0730824490321,-0.128732775598,-0.0178885528241,-0.0465608465608,-0.00628567695694,0.0102443828768,0.6387962454,-0.005249427382255822,0.011581580719506056,0.6464707058588283,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,FULL,426,426,372,99,9,0.00325520474786,0.000107488602127,0.0820311596461,0.0456278082563,0.229049779598,0.358136819821,0.5,-0.0435616523401,0.0650768296248,-0.128732775598,-0.0151944207893,-0.0208542713568,-0.00293698359816,0.00944739309388,0.302848554228,-0.002694466246837934,0.009281346626167447,0.29314137172565485,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,LATE,213,213,195,51,5,0.00441328560154,-0.00320107508791,0.111214797159,0.0482758081952,0.242342633794,0.458915525584,0.476923076923,-0.0427168398234,0.0575642577794,-0.0812483166708,-0.0124875805845,0.00239234449761,-0.0046631652707,0.0134897364738,0.340588778344,-0.003379053242444568,0.013849374623959201,0.3153369326134773,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,EARLY,213,213,171,47,5,0.00334348879853,0.00181227399052,0.0842559177229,0.0428626371345,0.215168730734,0.391580679198,0.538011695906,-0.041340743559,0.0671828467646,-0.131894978743,-0.0178885528241,-0.0465608465608,-0.00540905239992,0.012096029997,0.45403184239,-0.003641060942561736,0.013164258392687922,0.4237152569486103,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,FULL,426,426,371,97,9,0.00442102497398,0.00275236670921,0.111409829344,0.0460704804161,0.231271976204,0.48172645546,0.547169811321,-0.0428809119446,0.0672611105941,-0.131894978743,-0.0151944207893,-0.0208542713568,-0.00177814665658,0.0106201966045,0.162180518078,-0.0011232352124068887,0.010756411399962338,0.14057188562287543,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,LATE,213,213,200,51,5,0.00534231840398,0.00578588673495,0.13462642378,0.0487341123219,0.24464330225,0.550296789416,0.555,-0.0477350912421,0.0669102487127,-0.125661415413,-0.0124875805845,0.00239234449761,-0.00332965367833,0.0140142904863,0.22726870006,-0.0012331419987913442,0.01507023944555804,0.19796040791841632,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,10,favorable_bucket,EARLY,213,213,185,51,5,-0.00159104185715,0.00118778784262,-0.0400942548001,0.0481813325863,0.241868370001,-0.165768904797,0.508108108108,-0.0585935913304,0.0914376918964,-0.172671285223,-0.0178885528241,-0.00959766931331,-0.0103397399675,0.00715765625319,0.721511182261,-0.009255194631418752,0.008474114693122651,0.727254549090182,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,10,favorable_bucket,FULL,426,426,385,101,9,0.00115425584414,0.000294515065643,0.0290872472724,0.0469506642067,0.235690463766,0.12341291543,0.503896103896,-0.0477631489839,0.07533835461,-0.172671285223,-0.0151944207893,-0.00960619364875,-0.00488473879866,0.00719325048695,0.70794658106,-0.004997263807909026,0.0063403011719287946,0.6982603479304139,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,10,favorable_bucket,LATE,213,213,200,51,5,0.00369365621783,-0.000124320635423,0.0930801366894,0.0457570055604,0.229698344918,0.405227720394,0.5,-0.0392038218688,0.0580370722193,-0.0886607985984,-0.0124875805845,-0.00961467777506,-0.00458955513881,0.0119768675745,0.382124405424,-0.004638480042721691,0.01057303585668803,0.376124775044991,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,10,favorable_minus_middle,EARLY,213,213,159,49,5,0.000408663722692,-0.0012615864962,0.0102983258118,0.0313883359656,0.157568196011,0.0653578962795,0.477987421384,-0.0370166977357,0.0549954700674,-0.0966667463362,-0.0178885528241,-0.00959766931331,-0.00459041016365,0.00540773760904,0.872705480926,-0.003490444670914974,0.005393581469727049,0.8554289142171566,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,10,favorable_minus_middle,FULL,426,426,345,99,9,-0.000141521721903,-0.00166944206892,-0.00356634739195,0.0292626603573,0.146897389146,-0.0242778133273,0.469565217391,-0.035792196836,0.051158594687,-0.0966667463362,-0.0151944207893,-0.00960619364875,-0.00326743825679,0.00298439481298,0.929292700783,-0.003077769406256755,0.002284825049713091,0.9186162767446511,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,10,favorable_minus_middle,LATE,213,213,186,51,5,-0.000611841537444,-0.00223142531301,-0.0154184067436,0.0273923536985,0.137508524233,-0.112126915982,0.462365591398,-0.0334157966469,0.0477656933488,-0.0793874926178,-0.0124875805845,-0.00961467777506,-0.00456902700866,0.00334534393378,0.761859013896,-0.005206158105126166,0.0019462454855464638,0.7774445110977805,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,10,favorable_minus_unfavorable,EARLY,213,213,164,47,5,-0.000901118217814,4.76794711562e-05,-0.0227081790889,0.0387326254918,0.19443623683,-0.116789850797,0.5,-0.0425130335664,0.0750750494819,-0.123586208967,-0.0178885528241,-0.00959766931331,-0.00605483772295,0.00425260128732,0.731827144042,-0.005402284930789414,0.004285200152935044,0.7176564687062588,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,10,favorable_minus_unfavorable,FULL,426,426,358,97,9,-0.000387574915217,-0.000298383571169,-0.00976688786347,0.0379937085986,0.190726903465,-0.0512087581039,0.494413407821,-0.0485500494249,0.0710527238876,-0.123586208967,-0.0151944207893,-0.00960619364875,-0.00419249240968,0.00341734257925,0.841758206216,-0.004391118013084962,0.002417973476432449,0.8322335532893421,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,10,favorable_minus_unfavorable,LATE,213,213,194,51,5,4.65544746077e-05,-0.000892824014986,0.00117317276011,0.0374527162044,0.1880111432,0.00623991078478,0.489690721649,-0.0532417237721,0.065499999505,-0.0893053149408,-0.0124875805845,-0.00961467777506,-0.00547160843352,0.00556471738274,0.986807251778,-0.006383880086319205,0.0036146658997132652,0.9862027594481104,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,10,middle_bucket_mean,EARLY,213,213,177,49,5,0.00197682297323,0.00184522334554,0.0498159389253,0.0426241903544,0.213971737397,0.232815508867,0.525423728814,-0.0465011779724,0.073082227531,-0.128836209448,-0.0178885528241,-0.00959766931331,-0.00629002846019,0.0102436744066,0.639298912131,-0.005252093531578054,0.011580819482802157,0.6472705458908218,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,10,middle_bucket_mean,FULL,426,426,372,99,9,0.00325396029927,0.000107488602127,0.0819997995417,0.0456294363247,0.229057952437,0.35798713238,0.5,-0.0435616523401,0.0650743526017,-0.128836209448,-0.0151944207893,-0.00960619364875,-0.00293863440668,0.00944655500523,0.303065160853,-0.002694553610199717,0.00927992514472107,0.2933413317336533,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,10,middle_bucket_mean,LATE,213,213,195,51,5,0.00441320802599,-0.00326091384569,0.111212842255,0.0482758135806,0.242342660828,0.458907407698,0.476923076923,-0.0427645410929,0.0575637258923,-0.0812483166708,-0.0124875805845,-0.00961467777506,-0.00466280756779,0.0134892236198,0.340574109066,-0.0033789351721932007,0.013850380271049678,0.3153369326134773,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,10,unfavorable_bucket,EARLY,213,213,188,50,5,0.0025784912634,-0.00163990895654,0.0649779798377,0.0433112934781,0.217420967704,0.29885792766,0.468085106383,-0.0427163099069,0.0698912399532,-0.124390392869,-0.0178885528241,-0.00959766931331,-0.00560500150574,0.0107619840325,0.536869268834,-0.0043169753610599534,0.011591353645386587,0.5170965806838632,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,10,unfavorable_bucket,FULL,426,426,393,100,9,0.00342007264081,-0.000568533187413,0.0861858305483,0.0460654520874,0.231246734194,0.372700746882,0.493638676845,-0.0462720854501,0.0686637387727,-0.124390392869,-0.0151944207893,-0.00960619364875,-0.00245547082513,0.00929561610674,0.253924880543,-0.0018423590556820625,0.009232573615539145,0.22775444911017798,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,EW,10,unfavorable_bucket,LATE,213,213,205,51,5,0.00419186434301,0.00180308487592,0.105634981444,0.0485471035249,0.24370452554,0.433455149058,0.517073170732,-0.0470448025236,0.0673960927861,-0.123930723946,-0.0124875805845,-0.00961467777506,-0.00415289169031,0.0125366203763,0.324840826441,-0.002208843377594235,0.01337891784869058,0.2933413317336533,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,VW,5,favorable_bucket,EARLY,213,213,170,49,5,0.0015033771188,0.000230330693037,0.0378851033938,0.0418021222032,0.20984498803,0.180538519168,0.511764705882,-0.047141628369,0.0690472082816,-0.117317182107,-0.0178885528241,0.0322751322751,-0.00632339539173,0.00933014962933,0.706565618674,-0.005346453774703854,0.010970255371031405,0.7218556288742252,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,VW,5,favorable_bucket,FULL,426,426,359,99,9,0.00360411168627,0.00187105874858,0.0908236144939,0.0408118400387,0.204873811018,0.443314907077,0.526462395543,-0.0427184897329,0.060763499644,-0.117317182107,-0.0151944207893,0.0427135678392,-0.00158892833238,0.00879715170491,0.173744951695,-0.0018915971046434964,0.008354415558502274,0.1731653669266147,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,VW,5,favorable_bucket,LATE,213,213,189,51,5,0.00549366129721,0.00273316581307,0.13844026469,0.0399167003009,0.200380245197,0.690887789629,0.539682539683,-0.0291688791223,0.050008149583,-0.0841879589195,-0.0124875805845,0.0521531100478,-0.00139523278253,0.012382555377,0.118051337014,-0.0016569037897003146,0.011318325839353749,0.10837832433513298,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,VW,5,favorable_minus_middle,EARLY,213,213,149,49,5,0.00346174545308,0.00416734204184,0.0872359854175,0.0298050870749,0.149620349658,0.583048934301,0.563758389262,-0.031073175714,0.0515871457745,-0.076178081412,-0.0178885528241,0.0322751322751,-0.00171710245851,0.00864059336466,0.190156276419,-0.0006902988478285004,0.00871702364357389,0.16376724655068986,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,VW,5,favorable_minus_middle,FULL,426,426,324,98,9,0.00262595925195,0.00296360217361,0.0661741731491,0.0273013066823,0.137051471839,0.482841754714,0.543209876543,-0.0300460754432,0.045486400427,-0.076178081412,-0.0151944207893,0.0427135678392,-0.000491647539419,0.00574356604332,0.0987636792572,-0.0004239387115579267,0.005171793400894373,0.06978604279144171,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,VW,5,favorable_minus_middle,LATE,213,213,175,50,5,0.0019143470007,0.00229378577741,0.0482415444177,0.0250383864139,0.125691702248,0.383808505691,0.525714285714,-0.0300384125577,0.0404024459707,-0.0566460603094,-0.0124875805845,0.0521531100478,-0.00181679467397,0.00564548867538,0.314606075428,-0.0017575160871311254,0.004448328138802007,0.25834833033393323,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,VW,5,favorable_minus_unfavorable,EARLY,213,213,140,44,5,0.00189719292073,0.00154718445522,0.0478092616024,0.0332415493915,0.166871253575,0.286503879955,0.578571428571,-0.0349189102759,0.0612774967108,-0.11828330219,-0.0178885528241,0.0322751322751,-0.00295875541205,0.00675314125351,0.443826619128,-0.0018895144986179587,0.007233242022735297,0.4523095380923815,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,VW,5,favorable_minus_unfavorable,FULL,426,426,318,94,9,0.00123661194995,0.00123203407271,0.0311626211388,0.0338157025001,0.169753479306,0.183575743285,0.531446540881,-0.0392783846822,0.0576944231488,-0.11828330219,-0.0151944207893,0.0427135678392,-0.00233210856486,0.00480533246476,0.497039567215,-0.002791709598436667,0.004327768735441456,0.5092981403719257,,pass,
SRC1_TOTAL_CONT_5D,5,10,cross_total_comparator,project_conservative_close_to_close_proxy,VW,5,favorable_minus_unfavorable,LATE,213,213,178,51,5,0.00071705388305,-0.000258934727763,0.0180697578529,0.0343450277749,0.172410671097,0.104806493345,0.494382022472,-0.0415542800791,0.0544286849659,-0.0810312958037,-0.0124875805845,0.0521531100478,-0.00438401518111,0.00581812294721,0.782923804417,-0.0051030889880272386,0.0046296424554772755,0.7940411917616477,,pass,
