arm_id,formation_sessions,holding_sessions,weighting,bucket_count,bucket_id,return_semantics,cost_transition_scope_id,valid_transition_n,gross_return_week_n,turnover_week_n,same_population_gate,mean_target_turnover,mean_gross_return,break_even_one_way_cost_bps,commission_buy_bps,commission_sell_bps,slippage_buy_bps,slippage_sell_bps,mean_transfer_fee_buy_bps,mean_transfer_fee_sell_bps,mean_stamp_tax_sell_bps,stamp_tax_proxy_mode,historical_stamp_tax_schedule_replication,minimum_commission_included,turnover_weighted_frozen_one_way_cost_bps,break_even_cost_multiple_proxy,break_even_one_way_cost_multiple_floor,frozen_cost_contract_gate,cost_feasible,failure_reason
SRC4_MKT_RESID_CONT_10D,10,10,VW,5,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC4_MKT_RESID_CONT_10D::H10::qfq_complete_case_sensitivity::VW::K5,424,424,424,True,0.629278099342,0.00450468131128,35.7924526215,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.1513560441,3.52587895313,1.25,pass,True,
SRC4_MKT_RESID_CONT_10D,10,10,VW,10,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC4_MKT_RESID_CONT_10D::H10::project_conservative_close_to_close_proxy::VW::K10,390,390,390,True,0.744224957049,0.00532685710791,35.7879499838,2.5,2.5,5,5,0.15,0.15,5,current_5bps_applied_uniformly_to_history,False,False,10.1501372878,3.52585871195,1.25,pass,True,
SRC4_MKT_RESID_CONT_10D,10,10,VW,10,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC4_MKT_RESID_CONT_10D::H10::qfq_complete_case_sensitivity::VW::K10,424,424,424,True,0.745670960303,0.00537801653473,36.0615929883,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.1511169761,3.55247536533,1.25,pass,True,
SRC5_LOWVOL_20D_COMPARATOR,20,5,EW,5,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC5_LOWVOL_20D_COMPARATOR::H5::project_conservative_close_to_close_proxy::EW::K5,400,400,400,True,0.190380194115,0.000946123054728,24.8482532316,2.5,2.5,5,5,0.14925,0.14925,5,current_5bps_applied_uniformly_to_history,False,False,10.1475549702,2.44869363157,1.25,pass,True,
SRC5_LOWVOL_20D_COMPARATOR,20,5,EW,5,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC5_LOWVOL_20D_COMPARATOR::H5::qfq_complete_case_sensitivity::EW::K5,425,425,425,True,0.19108485595,0.00103701352763,27.1348957111,2.5,2.5,5,5,0.151058823529,0.151058823529,5,current_5bps_applied_uniformly_to_history,False,False,10.1494402621,2.67353617642,1.25,pass,True,
SRC5_LOWVOL_20D_COMPARATOR,20,5,EW,10,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC5_LOWVOL_20D_COMPARATOR::H5::project_conservative_close_to_close_proxy::EW::K10,410,410,410,True,0.230568732371,0.000754053949458,16.3520426578,2.5,2.5,5,5,0.149756097561,0.149756097561,5,current_5bps_applied_uniformly_to_history,False,False,10.1458391225,1.61169938341,1.25,pass,True,
SRC5_LOWVOL_20D_COMPARATOR,20,5,EW,10,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC5_LOWVOL_20D_COMPARATOR::H5::qfq_complete_case_sensitivity::EW::K10,425,425,425,True,0.230590436174,0.000893281210816,19.3694332175,2.5,2.5,5,5,0.151058823529,0.151058823529,5,current_5bps_applied_uniformly_to_history,False,False,10.1472045855,1.90884425895,1.25,pass,True,
SRC5_LOWVOL_20D_COMPARATOR,20,5,VW,5,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC5_LOWVOL_20D_COMPARATOR::H5::project_conservative_close_to_close_proxy::VW::K5,400,400,400,True,0.175727251599,0.00133303648829,37.9291338183,2.5,2.5,5,5,0.14925,0.14925,5,current_5bps_applied_uniformly_to_history,False,False,10.145257392,3.73860734653,1.25,pass,True,
SRC5_LOWVOL_20D_COMPARATOR,20,5,VW,5,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC5_LOWVOL_20D_COMPARATOR::H5::qfq_complete_case_sensitivity::VW::K5,425,425,425,True,0.176734373007,0.00156348941815,44.232748603,2.5,2.5,5,5,0.151058823529,0.151058823529,5,current_5bps_applied_uniformly_to_history,False,False,10.1475999781,4.35893696033,1.25,pass,True,
SRC5_LOWVOL_20D_COMPARATOR,20,5,VW,10,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC5_LOWVOL_20D_COMPARATOR::H5::project_conservative_close_to_close_proxy::VW::K10,410,410,410,True,0.221239152743,0.00148764971723,33.6208509837,2.5,2.5,5,5,0.149756097561,0.149756097561,5,current_5bps_applied_uniformly_to_history,False,False,10.1380020437,3.31631921544,1.25,pass,True,
SRC5_LOWVOL_20D_COMPARATOR,20,5,VW,10,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC5_LOWVOL_20D_COMPARATOR::H5::qfq_complete_case_sensitivity::VW::K10,425,425,425,True,0.219114645151,0.0015884659516,36.2473706516,2.5,2.5,5,5,0.151058823529,0.151058823529,5,current_5bps_applied_uniformly_to_history,False,False,10.1391990889,3.57497375618,1.25,pass,True,
SRC5_LOWVOL_20D_COMPARATOR,20,10,EW,5,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC5_LOWVOL_20D_COMPARATOR::H10::project_conservative_close_to_close_proxy::EW::K5,379,379,379,True,0.189733172553,0.00269049375922,70.9020389798,2.5,2.5,5,5,0.148812664908,0.148812664908,5,current_5bps_applied_uniformly_to_history,False,False,10.1467732615,6.98764396844,1.25,pass,True,
SRC5_LOWVOL_20D_COMPARATOR,20,10,EW,5,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC5_LOWVOL_20D_COMPARATOR::H10::qfq_complete_case_sensitivity::EW::K5,424,424,424,True,0.191252508912,0.00225056002935,58.8373988438,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.1495134247,5.79706596583,1.25,pass,True,
SRC5_LOWVOL_20D_COMPARATOR,20,10,EW,10,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC5_LOWVOL_20D_COMPARATOR::H10::project_conservative_close_to_close_proxy::EW::K10,403,403,403,True,0.229853015648,0.00232595716683,50.5966206334,2.5,2.5,5,5,0.14888337469,0.14888337469,5,current_5bps_applied_uniformly_to_history,False,False,10.1446188317,4.98753294457,1.25,pass,True,
SRC5_LOWVOL_20D_COMPARATOR,20,10,EW,10,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC5_LOWVOL_20D_COMPARATOR::H10::qfq_complete_case_sensitivity::EW::K10,424,424,424,True,0.23066258343,0.00188663006749,40.8958843571,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.1473011175,4.03022280343,1.25,pass,True,
SRC5_LOWVOL_20D_COMPARATOR,20,10,VW,5,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC5_LOWVOL_20D_COMPARATOR::H10::project_conservative_close_to_close_proxy::VW::K5,379,379,379,True,0.173780626355,0.00391442065624,112.625346632,2.5,2.5,5,5,0.148812664908,0.148812664908,5,current_5bps_applied_uniformly_to_history,False,False,10.1440004797,11.1026558859,1.25,pass,True,
SRC5_LOWVOL_20D_COMPARATOR,20,10,VW,5,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC5_LOWVOL_20D_COMPARATOR::H10::qfq_complete_case_sensitivity::VW::K5,424,424,424,True,0.17690978439,0.00341034904703,96.3866712851,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.147664934,9.49840893563,1.25,pass,True,
SRC5_LOWVOL_20D_COMPARATOR,20,10,VW,10,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC5_LOWVOL_20D_COMPARATOR::H10::project_conservative_close_to_close_proxy::VW::K10,403,403,403,True,0.218327244528,0.0039624563227,90.7458052535,2.5,2.5,5,5,0.14888337469,0.14888337469,5,current_5bps_applied_uniformly_to_history,False,False,10.1361267722,8.95271017158,1.25,pass,True,
SRC5_LOWVOL_20D_COMPARATOR,20,10,VW,10,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC5_LOWVOL_20D_COMPARATOR::H10::qfq_complete_case_sensitivity::VW::K10,424,424,424,True,0.21889947778,0.00344836388853,78.765923142,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.1393301613,7.76835568912,1.25,pass,True,
