record_type,decision_date,src_arm_id,common_total_population_n,common_lowvol_population_n,common_size_population_n,spearman_SRC_vs_total,spearman_SRC_vs_negative_VOL20,spearman_SRC_vs_log_market_cap,top_decile_jaccard_SRC_vs_total,top_decile_jaccard_SRC_vs_lowvol,favorable_bucket_weighted_mean_beta,beta_attribution_weighting,valid_lowvol_spearman_week_n,valid_lowvol_jaccard_week_n,valid_size_spearman_week_n,warning_minimum_week_n,full_history_median_spearman_SRC_vs_negative_VOL20,full_history_median_lowvol_jaccard,full_history_median_spearman_SRC_vs_log_market_cap,arm_scale_dependence_warning,arm_size_dependence_warning,overall_scale_dependence_warning,overall_size_dependence_warning,style_status,failure_reason
WEEKLY,2019-08-16 00:00:00,SRC3_MKT_RESID_CONT_5D,466,464,466,0.883998326782,-0.364277082528,-0.215783152854,0.415384615385,0.0108695652174,1.0171976419,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-08-16 00:00:00,SRC4_MKT_RESID_CONT_10D,463,462,463,0.948717040389,-0.339534001322,-0.0583354048201,0.703703703704,0.021978021978,1.02191312937,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-08-23 00:00:00,SRC3_MKT_RESID_CONT_5D,469,466,469,0.883375965624,-0.17931565861,-0.0763450691364,0.614035087719,0.0108695652174,0.991131065188,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-08-23 00:00:00,SRC4_MKT_RESID_CONT_10D,466,465,466,0.902837266512,-0.3536658519,-0.185050610099,0.586206896552,0.0108695652174,0.997562379966,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-08-30 00:00:00,SRC3_MKT_RESID_CONT_5D,467,465,467,0.939002089956,-0.0374136498828,-0.0392022959594,0.483870967742,0.0568181818182,0.988288187364,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-08-30 00:00:00,SRC4_MKT_RESID_CONT_10D,466,464,466,0.951882355348,-0.199830264969,-0.0539585507988,0.559322033898,0.0108695652174,1.01120173781,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-09-06 00:00:00,SRC3_MKT_RESID_CONT_5D,468,465,468,0.803130616068,-0.162206696043,-0.10506343029,0.460317460317,0.0449438202247,1.12154359926,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-09-06 00:00:00,SRC4_MKT_RESID_CONT_10D,466,464,466,0.929815326427,-0.131455156557,-0.122969007225,0.672727272727,0.0568181818182,1.01507290669,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-09-12 00:00:00,SRC3_MKT_RESID_CONT_5D,469,468,469,0.902580969364,-0.0152929729778,-0.116806428461,0.314285714286,0.0568181818182,1.06314135939,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-09-12 00:00:00,SRC4_MKT_RESID_CONT_10D,467,466,467,0.856311190257,-0.126875633127,-0.0862230180819,0.314285714286,0.0449438202247,1.16041358812,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-09-20 00:00:00,SRC3_MKT_RESID_CONT_5D,468,467,468,0.940751568416,-0.130656096468,-0.052211821332,0.703703703704,0.0108695652174,1.0086234587,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-09-20 00:00:00,SRC4_MKT_RESID_CONT_10D,466,465,466,0.93978834564,-0.177923133477,-0.136058646822,0.586206896552,0.0333333333333,1.00976682168,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-09-27 00:00:00,SRC3_MKT_RESID_CONT_5D,467,466,467,0.82915695505,0.084857229508,0.13281592241,0.586206896552,0.0941176470588,0.992567210112,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-09-27 00:00:00,SRC4_MKT_RESID_CONT_10D,466,466,466,0.903332591196,-0.052923551076,0.036259320319,0.703703703704,0.0108695652174,0.973008465151,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-09-30 00:00:00,SRC3_MKT_RESID_CONT_5D,466,465,466,0.830912375142,0.285762077081,0.210214811655,0.533333333333,0.0941176470588,0.950655360171,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-09-30 00:00:00,SRC4_MKT_RESID_CONT_10D,466,465,466,0.870637604535,0.0479906142734,0.12321921912,0.735849056604,0.0108695652174,0.976789728278,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-10-11 00:00:00,SRC3_MKT_RESID_CONT_5D,468,466,468,0.908801639729,0.0512857897135,-0.00308795575503,0.559322033898,0.0813953488372,0.871781275831,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-10-11 00:00:00,SRC4_MKT_RESID_CONT_10D,466,465,466,0.932635605805,-0.000833066783789,0.0808839594906,0.672727272727,0.107142857143,0.871047354495,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-10-18 00:00:00,SRC3_MKT_RESID_CONT_5D,468,466,468,0.927404181998,0.0647728037458,-0.000401784287495,0.533333333333,0.0941176470588,0.956804255955,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-10-18 00:00:00,SRC4_MKT_RESID_CONT_10D,467,466,467,0.944946059139,0.0525656650582,0.0233851733976,0.703703703704,0.0689655172414,0.910047671397,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-10-25 00:00:00,SRC3_MKT_RESID_CONT_5D,470,468,470,0.938853965512,0.134381507995,0.0139062879704,0.540983606557,0.107142857143,0.937189330882,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-10-25 00:00:00,SRC4_MKT_RESID_CONT_10D,469,467,469,0.914581872029,0.0686694100733,0.00660038595891,0.703703703704,0.148148148148,0.901559682972,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-11-01 00:00:00,SRC3_MKT_RESID_CONT_5D,471,470,471,0.93230996805,-0.278259083072,0.0433380573823,0.649122807018,0.010752688172,0.998700645383,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-11-01 00:00:00,SRC4_MKT_RESID_CONT_10D,471,470,471,0.925245830472,-0.134196941646,0.046652433268,0.77358490566,0.0217391304348,1.04154153866,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-11-08 00:00:00,SRC3_MKT_RESID_CONT_5D,472,469,472,0.954850265863,-0.0540697261879,0.00929885636985,0.77358490566,0.0333333333333,0.991370876085,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-11-08 00:00:00,SRC4_MKT_RESID_CONT_10D,470,469,470,0.942622511703,-0.296558823837,0.0304104513731,0.678571428571,0.0108695652174,1.03213627972,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-11-15 00:00:00,SRC3_MKT_RESID_CONT_5D,470,467,470,0.874422748126,-0.147143164494,0.0121042513605,0.46875,0.0568181818182,1.03208685009,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-11-15 00:00:00,SRC4_MKT_RESID_CONT_10D,469,466,469,0.925508882987,-0.17193618648,0.0117689550843,0.460317460317,0.0568181818182,1.0173569394,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-11-22 00:00:00,SRC3_MKT_RESID_CONT_5D,470,467,470,0.923816882521,0.256032395857,-0.00232880088744,0.46875,0.0568181818182,0.899308791561,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-11-22 00:00:00,SRC4_MKT_RESID_CONT_10D,468,466,468,0.810278676973,0.0729025558078,-0.014507784395,0.460317460317,0.0689655172414,0.982110539013,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-11-29 00:00:00,SRC3_MKT_RESID_CONT_5D,469,469,470,0.950724981592,0.345131136462,0.145545114341,0.614035087719,0.1625,0.933576453194,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-11-29 00:00:00,SRC4_MKT_RESID_CONT_10D,468,467,468,0.93232358105,0.326870704296,0.0948270624195,0.559322033898,0.177215189873,0.911052457711,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-12-06 00:00:00,SRC3_MKT_RESID_CONT_5D,475,472,475,0.830755163869,-0.29418446026,-0.205522704751,0.516129032258,0.0326086956522,0.995685192886,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-12-06 00:00:00,SRC4_MKT_RESID_CONT_10D,472,471,472,0.932360303182,0.0632058222946,-0.0245177396535,0.540983606557,0.0674157303371,0.995290694471,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-12-13 00:00:00,SRC3_MKT_RESID_CONT_5D,474,472,474,0.913996616773,-0.181796042771,0.0685481278866,0.492063492063,0.0555555555556,0.977915927984,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-12-13 00:00:00,SRC4_MKT_RESID_CONT_10D,474,472,474,0.88110578853,-0.365062848647,-0.0940431819238,0.402985074627,0.0215053763441,1.06951742581,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-12-20 00:00:00,SRC3_MKT_RESID_CONT_5D,472,470,472,0.950173905641,0.147290515845,-0.014693708562,0.566666666667,0.0681818181818,1.12791613021,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-12-20 00:00:00,SRC4_MKT_RESID_CONT_10D,471,469,471,0.926624226791,-0.0152251368828,0.0575899081452,0.46875,0.0689655172414,1.11583639634,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-12-27 00:00:00,SRC3_MKT_RESID_CONT_5D,471,471,471,0.958487094618,-0.0993888979491,0.029819506111,0.678571428571,0,0.976435498083,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2019-12-27 00:00:00,SRC4_MKT_RESID_CONT_10D,471,471,471,0.944610449719,-0.0751170867395,0.0298832463174,0.566666666667,0.0215053763441,1.03012268304,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-01-03 00:00:00,SRC3_MKT_RESID_CONT_5D,475,474,475,0.848208085366,0.163273870978,0.0896411915866,0.323943661972,0.0555555555556,0.808734284665,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-01-03 00:00:00,SRC4_MKT_RESID_CONT_10D,473,473,473,0.932271087559,-0.101624722802,0.119019070121,0.620689655172,0.0326086956522,0.86302482202,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-01-10 00:00:00,SRC3_MKT_RESID_CONT_5D,475,474,475,0.966013805922,-0.212025584072,-0.237568343793,0.709090909091,0.0106382978723,1.01340361563,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-01-10 00:00:00,SRC4_MKT_RESID_CONT_10D,475,474,475,0.934185500983,-0.0995688005037,-0.138708983927,0.593220338983,0.0106382978723,0.954269791158,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-01-17 00:00:00,SRC3_MKT_RESID_CONT_5D,472,471,472,0.961723413001,-0.264013772478,-0.0751140217999,0.740740740741,0.0215053763441,1.03182000447,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-01-17 00:00:00,SRC4_MKT_RESID_CONT_10D,471,470,471,0.966595652803,-0.391744508634,-0.214792321774,0.807692307692,0.010752688172,1.00444341316,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-01-23 00:00:00,SRC3_MKT_RESID_CONT_5D,477,475,477,0.85265281608,-0.110109786753,-0.0146945491704,0.382352941176,0.0215053763441,1.1699343895,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-01-23 00:00:00,SRC4_MKT_RESID_CONT_10D,474,473,474,0.898741276077,-0.29759876044,-0.104053252729,0.620689655172,0.0106382978723,1.0557278732,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-02-07 00:00:00,SRC3_MKT_RESID_CONT_5D,476,474,476,0.943034612057,-0.594321474197,-0.166079126785,0.678571428571,0.043956043956,1.00160535409,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-02-07 00:00:00,SRC4_MKT_RESID_CONT_10D,475,474,475,0.939217664414,-0.548592523941,-0.143558524009,0.649122807018,0,1.02138533321,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-02-14 00:00:00,SRC3_MKT_RESID_CONT_5D,476,473,476,0.929948066615,-0.0717771685612,-0.00221497139074,0.540983606557,0.0215053763441,0.995153759446,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-02-14 00:00:00,SRC4_MKT_RESID_CONT_10D,475,473,475,0.951994468674,-0.668211732186,-0.158482692211,0.807692307692,0,1.02909053539,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-02-21 00:00:00,SRC3_MKT_RESID_CONT_5D,475,472,475,0.878143422592,-0.299786780432,-0.253428022775,0.446153846154,0.043956043956,1.07340311958,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-02-21 00:00:00,SRC4_MKT_RESID_CONT_10D,472,470,472,0.878209790982,-0.274628310445,-0.180868941633,0.46875,0.0217391304348,1.04754310537,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-02-28 00:00:00,SRC3_MKT_RESID_CONT_5D,478,475,478,0.829406093533,0.0131670203058,0.0121888342791,0.593220338983,0.0215053763441,0.965726479831,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-02-28 00:00:00,SRC4_MKT_RESID_CONT_10D,475,473,475,0.946482289118,-0.276668482523,-0.164921648873,0.540983606557,0.0106382978723,1.13050797943,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-03-06 00:00:00,SRC3_MKT_RESID_CONT_5D,480,478,480,0.820026562615,0.147290212503,0.00832772711687,0.263157894737,0.0919540229885,0.920429162827,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-03-06 00:00:00,SRC4_MKT_RESID_CONT_10D,479,477,479,0.955764166106,0.0329368820237,0.0412069470043,0.740740740741,0.0106382978723,0.957856832777,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-03-13 00:00:00,SRC3_MKT_RESID_CONT_5D,477,476,477,0.730482988174,0.00826205358012,0.0027660705081,0.424242424242,0.0555555555556,1.13635861123,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-03-13 00:00:00,SRC4_MKT_RESID_CONT_10D,477,476,477,0.916972441459,0.0805607804194,0.00265019562732,0.620689655172,0.0674157303371,1.04550691666,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-03-20 00:00:00,SRC3_MKT_RESID_CONT_5D,478,477,478,0.671725922606,0.203145251153,-0.0877430486254,0.253333333333,0.104651162791,0.965186374831,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-03-20 00:00:00,SRC4_MKT_RESID_CONT_10D,475,475,475,0.522940560635,0.0986133614005,-0.0509871850139,0.119047619048,0.144578313253,0.977497244694,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-03-27 00:00:00,SRC3_MKT_RESID_CONT_5D,479,476,479,0.93030098881,0.195250946456,0.290871410976,0.540983606557,0.0215053763441,0.849756931247,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-03-27 00:00:00,SRC4_MKT_RESID_CONT_10D,477,476,477,0.841130341771,0.388016322716,0.163964835954,0.46875,0.0919540229885,0.816167754138,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-04-03 00:00:00,SRC3_MKT_RESID_CONT_5D,480,476,480,0.945438890794,-0.082346487751,0.0649692489985,0.627118644068,0.0555555555556,0.967047503995,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-04-03 00:00:00,SRC4_MKT_RESID_CONT_10D,479,476,479,0.950396790734,0.0699234212056,0.287422148653,0.77358490566,0.0326086956522,0.856254548447,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-04-10 00:00:00,SRC3_MKT_RESID_CONT_5D,479,476,480,0.957131860309,-0.0583532082148,-0.116903068156,0.620689655172,0.043956043956,0.916197878541,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-04-10 00:00:00,SRC4_MKT_RESID_CONT_10D,479,476,479,0.936241275845,-0.0196980798278,0.0224319974494,0.649122807018,0.0674157303371,0.926627263534,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-04-17 00:00:00,SRC3_MKT_RESID_CONT_5D,478,477,478,0.926197305323,-0.225655715827,0.0232211777308,0.593220338983,0.0215053763441,0.966029132823,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-04-17 00:00:00,SRC4_MKT_RESID_CONT_10D,478,477,478,0.945528408521,-0.253063331593,-0.0729713244004,0.649122807018,0.0106382978723,0.920984519993,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-04-24 00:00:00,SRC3_MKT_RESID_CONT_5D,478,477,478,0.931810386926,-0.11678208822,-0.0381625491781,0.709090909091,0.0215053763441,0.943847024765,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-04-24 00:00:00,SRC4_MKT_RESID_CONT_10D,477,477,477,0.954271327225,-0.25355281451,-0.02507751344,0.620689655172,0.0215053763441,0.955440770145,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-04-30 00:00:00,SRC3_MKT_RESID_CONT_5D,482,481,482,0.941821376424,0.113441373867,0.197812110314,0.627118644068,0.0777777777778,0.992403343245,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-04-30 00:00:00,SRC4_MKT_RESID_CONT_10D,479,479,479,0.941836090705,-0.106694233104,0.100536442728,0.593220338983,0.0106382978723,1.08920085304,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-05-08 00:00:00,SRC3_MKT_RESID_CONT_5D,482,481,482,0.906036135876,-0.120921468069,-0.196382993966,0.6,0.031914893617,1.13899617485,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-05-08 00:00:00,SRC4_MKT_RESID_CONT_10D,481,480,481,0.89014231675,-0.187033689382,0.0479383588823,0.684210526316,0.0105263157895,1.05894098419,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-05-15 00:00:00,SRC3_MKT_RESID_CONT_5D,483,482,483,0.87280307805,-0.116362123037,-0.116088108831,0.627118644068,0.0210526315789,1.07909565567,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-05-15 00:00:00,SRC4_MKT_RESID_CONT_10D,481,480,481,0.941211471606,-0.190150022353,-0.223903240138,0.548387096774,0.0434782608696,1.12066893395,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-05-22 00:00:00,SRC3_MKT_RESID_CONT_5D,483,482,483,0.832124864295,0.182494867864,0.112293689287,0.454545454545,0.102272727273,0.952822935904,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-05-22 00:00:00,SRC4_MKT_RESID_CONT_10D,480,480,480,0.788034887304,-0.00485114952756,-0.0203909305162,0.548387096774,0.0549450549451,0.983987931151,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-05-29 00:00:00,SRC3_MKT_RESID_CONT_5D,482,481,482,0.966109468268,-0.0600525357787,-0.0161759874912,0.627118644068,0.0104166666667,1.01785563261,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-05-29 00:00:00,SRC4_MKT_RESID_CONT_10D,482,481,482,0.929067670363,0.017389968168,0.048052376214,0.548387096774,0.0430107526882,0.99187955853,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-06-05 00:00:00,SRC3_MKT_RESID_CONT_5D,481,479,481,0.846308261661,-0.180968130083,-0.0380290240767,0.5,0.0215053763441,1.12283383436,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-06-05 00:00:00,SRC4_MKT_RESID_CONT_10D,478,477,478,0.872115990355,-0.251829507361,-0.0675935953559,0.516129032258,0.0215053763441,0.993240318503,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-06-12 00:00:00,SRC3_MKT_RESID_CONT_5D,478,475,478,0.95309331218,-0.263306143243,-0.104001273673,0.678571428571,0,0.993258886044,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-06-12 00:00:00,SRC4_MKT_RESID_CONT_10D,477,475,477,0.934173669468,-0.36172702792,-0.136121252006,0.649122807018,0,1.01537008724,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-06-19 00:00:00,SRC3_MKT_RESID_CONT_5D,480,477,480,0.87929060022,-0.0193581814189,-0.0160280643579,0.5,0.0555555555556,0.990821005973,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-06-19 00:00:00,SRC4_MKT_RESID_CONT_10D,479,477,479,0.932473729265,-0.250984328365,-0.0935003406679,0.678571428571,0,0.978557066052,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-06-24 00:00:00,SRC3_MKT_RESID_CONT_5D,482,480,482,0.916161258034,-0.10125022244,0.152954617144,0.52380952381,0.0105263157895,1.09723287334,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-06-24 00:00:00,SRC4_MKT_RESID_CONT_10D,482,480,482,0.949411253037,-0.215509941449,-0.0657007200395,0.6,0.0105263157895,0.999917869202,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-07-03 00:00:00,SRC3_MKT_RESID_CONT_5D,480,479,480,0.8014530228,-0.028384404399,0.260919969271,0.5,0.104651162791,0.902191724513,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-07-03 00:00:00,SRC4_MKT_RESID_CONT_10D,479,478,479,0.8191716311,-0.186206230481,0.273565919236,0.424242424242,0.0215053763441,1.14268322495,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-07-10 00:00:00,SRC3_MKT_RESID_CONT_5D,479,477,479,0.749348254295,-0.370108128512,-0.0647172893319,0.342857142857,0.0106382978723,0.994432696042,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-07-10 00:00:00,SRC4_MKT_RESID_CONT_10D,477,477,477,0.718274109991,-0.391921795955,0.124490421415,0.492063492063,0.0106382978723,0.94799558242,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-07-17 00:00:00,SRC3_MKT_RESID_CONT_5D,482,479,482,0.853168368413,0.189177898516,0.0846908429445,0.5,0.0795454545455,0.952528302115,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-07-17 00:00:00,SRC4_MKT_RESID_CONT_10D,480,478,480,0.954136411182,-0.13518021364,0.00871922187162,0.573770491803,0.0106382978723,0.987394870289,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-07-24 00:00:00,SRC3_MKT_RESID_CONT_5D,482,479,482,0.952585507339,0.0297264393218,0.0143939857092,0.6,0.043956043956,0.951657317755,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-07-24 00:00:00,SRC4_MKT_RESID_CONT_10D,482,479,482,0.921876008833,0.103445877482,0.0668149935695,0.627118644068,0.0326086956522,0.963382991385,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-07-31 00:00:00,SRC3_MKT_RESID_CONT_5D,480,478,480,0.853713015247,-0.291791629041,-0.123027118173,0.573770491803,0.0326086956522,0.879330162398,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-07-31 00:00:00,SRC4_MKT_RESID_CONT_10D,479,478,479,0.951077689748,-0.215351601285,-0.0452376376866,0.678571428571,0.0326086956522,0.917975813917,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-08-07 00:00:00,SRC3_MKT_RESID_CONT_5D,483,479,483,0.975263375039,-0.0445567386728,-0.0038365927776,0.714285714286,0.0106382978723,1.07937847092,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-08-07 00:00:00,SRC4_MKT_RESID_CONT_10D,480,479,480,0.939836001892,-0.357150094776,-0.0792922278308,0.627118644068,0,1.02193626034,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-08-14 00:00:00,SRC3_MKT_RESID_CONT_5D,482,479,482,0.972421783715,0.489353364314,0.172025004607,0.548387096774,0.20253164557,0.874303811069,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-08-14 00:00:00,SRC4_MKT_RESID_CONT_10D,481,478,481,0.962930789072,0.232075696942,0.134016808861,0.655172413793,0.0919540229885,0.944770500051,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-08-21 00:00:00,SRC3_MKT_RESID_CONT_5D,481,478,481,0.95072517059,0.158832376623,0.139392344787,0.6,0.0326086956522,0.988769620348,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-08-21 00:00:00,SRC4_MKT_RESID_CONT_10D,480,478,480,0.952353851362,0.407742978305,0.213164553666,0.548387096774,0.0919540229885,0.918552369359,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-08-28 00:00:00,SRC3_MKT_RESID_CONT_5D,474,473,474,0.899902559675,-0.129447468604,-0.0743660392719,0.593220338983,0.0106382978723,0.992468080584,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-08-28 00:00:00,SRC4_MKT_RESID_CONT_10D,473,472,473,0.953257723551,-0.0501839709189,0.0191211496775,0.709090909091,0.0106382978723,0.939021045874,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-09-04 00:00:00,SRC3_MKT_RESID_CONT_5D,477,473,477,0.867647998648,0.0520934586985,-0.101972990981,0.709090909091,0.043956043956,1.04030021597,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-09-04 00:00:00,SRC4_MKT_RESID_CONT_10D,474,473,474,0.949887108383,-0.156367918217,-0.10186184545,0.740740740741,0.0326086956522,1.02418595158,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-09-11 00:00:00,SRC3_MKT_RESID_CONT_5D,478,474,478,0.842542216365,0.347145426657,0.169528062634,0.593220338983,0.172839506173,0.867338767122,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-09-11 00:00:00,SRC4_MKT_RESID_CONT_10D,476,473,476,0.780433325267,0.223697788269,0.0897185249472,0.620689655172,0.104651162791,0.935672781016,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-09-18 00:00:00,SRC3_MKT_RESID_CONT_5D,479,475,479,0.896934971742,0.0793392640201,0.152720866345,0.402985074627,0.0326086956522,0.986296123715,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-09-18 00:00:00,SRC4_MKT_RESID_CONT_10D,478,475,478,0.948505585421,0.272905681926,0.198949659549,0.807692307692,0.117647058824,0.947928665336,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-09-25 00:00:00,SRC3_MKT_RESID_CONT_5D,478,477,478,0.810150364684,-0.0635421137745,0.0481625057774,0.382352941176,0.0555555555556,1.1170579658,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-09-25 00:00:00,SRC4_MKT_RESID_CONT_10D,476,475,476,0.90831062117,-0.077925416669,0.134688663946,0.446153846154,0.0326086956522,1.18722222258,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-09-30 00:00:00,SRC3_MKT_RESID_CONT_5D,480,479,480,0.886353130873,-0.00310193394537,0.197387900989,0.52380952381,0.0919540229885,0.946901105802,EW_decile_favorable,,,,52,,,,,,,,pass,
