split,anchor_family_id,baseline_id,diagnostic_axis,diagnostic_bucket,diagnostic_bucket_source,anchor_event_count,baseline_event_count,anchor_p05_after_cost_return_H20,baseline_p05_after_cost_return_H20,p05_diff_vs_baseline,anchor_max_adverse_excursion_mean_H20,baseline_max_adverse_excursion_mean_H20,mae_worsening_vs_baseline,top1_instrument_year_pnl_share,top5_instrument_exposure_share,interpretation_status
validation,failed_lookalike_avoidance,matched_delay_baseline,failure_margin_bucket,q0,linked_deferred_event,22,0,-0.18418776945733162,,,-0.12037253840838937,,,,,interpretable
validation,failed_lookalike_avoidance,matched_delay_baseline,failure_margin_bucket,q1,linked_deferred_event,4,0,-0.12885136104524747,,,-0.16312392448216592,,,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,failure_margin_bucket,q2,linked_deferred_event,26,0,-0.20600186582188745,,,-0.11696964854620795,,,,,interpretable
validation,failed_lookalike_avoidance,matched_delay_baseline,failure_margin_bucket,q3,linked_deferred_event,47,0,-0.18900532077588858,,,-0.09891401717335287,,,,,interpretable
validation,failed_lookalike_avoidance,matched_delay_baseline,money_bucket,1,linked_deferred_event,1,1,-0.10898922825474922,0.06103142714578591,-0.17002065540053513,-0.17507165011598647,-0.05391363007447347,-0.12115802004151299,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,money_bucket,2,linked_deferred_event,9,9,-0.22867461208125622,-0.16832687139896754,-0.06034774068228868,-0.11565417518008446,-0.1035737851088905,-0.012080390071193964,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,money_bucket,3,linked_deferred_event,18,18,-0.1415551183752326,-0.19616965056065336,0.054614532185420755,-0.0926714343484574,-0.09614969581915613,0.0034782614706987264,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,money_bucket,4,linked_deferred_event,70,69,-0.19434984531110142,-0.1696335883400202,-0.024716256971081207,-0.11512908411732986,-0.10735311725892727,-0.007775966858402594,,,interpretable
validation,failed_lookalike_avoidance,matched_delay_baseline,money_bucket,unavailable,linked_deferred_event,1,1,-0.013920053309430136,-0.07307005173127035,0.05914999842184021,-0.047780279040154694,-0.08787479137109455,0.04009451233093986,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,vol20_bucket,unavailable,linked_deferred_event,99,98,-0.19124326205468792,-0.1892415982765491,-0.002001663778138818,-0.11101880012386084,-0.1042042051330242,-0.006814594990836642,,,interpretable
validation,failed_lookalike_avoidance,matched_delay_baseline,ret_60d_bucket,unavailable,linked_deferred_event,99,98,-0.19124326205468792,-0.1892415982765491,-0.002001663778138818,-0.11101880012386084,-0.1042042051330242,-0.006814594990836642,,,interpretable
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,交通运输,linked_deferred_event,5,5,-0.1740908781653507,-0.15562622956567862,-0.01846464859967209,-0.13575221845214708,-0.0903632903267912,-0.045388928125355874,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,传媒,linked_deferred_event,2,2,-0.0806562822115264,0.053014287878337285,-0.1336705700898637,-0.19719431481751165,-0.05828405579819984,-0.1389102590193118,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,公用事业,linked_deferred_event,3,3,-0.07447681382330917,-0.04727524029909452,-0.02720157352421465,-0.05784521233202781,-0.09128205410589836,0.03343684177387055,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,医药生物,linked_deferred_event,2,2,-0.08331768313697044,-0.020352216869367733,-0.0629654662676027,-0.10903612293492088,-0.07177615703673923,-0.037259965898181646,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,国防军工,linked_deferred_event,5,5,-0.035290555113383214,-0.05405775007396996,0.018767194960586743,-0.04058516994803072,-0.07757230163181364,0.03698713168378292,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,家用电器,linked_deferred_event,4,4,-0.24520680991338697,-0.17322870986705044,-0.07197810004633654,-0.18275465737323796,-0.15053152184950472,-0.03222313552373324,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,建筑装饰,linked_deferred_event,7,7,-0.14930342373028832,-0.1394679074154075,-0.009835516314880832,-0.1353956265858113,-0.13195087295008143,-0.0034447536357298802,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,房地产,linked_deferred_event,1,1,-0.13385293312154178,-0.25483826297873236,0.12098532985719057,-0.2468286272241067,-0.27806406177887355,0.03123543455476685,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,有色金属,linked_deferred_event,2,2,-0.14721017446386356,-0.08258673262568061,-0.06462344183818294,-0.1540752203540049,-0.12647101392211413,-0.027604206431890765,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,机械设备,linked_deferred_event,5,5,-0.0255779613067977,-0.039077608058402505,0.013499646751604803,-0.05241775096641295,-0.04292761206248445,-0.009490138903928497,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,汽车,linked_deferred_event,8,7,-0.19504019714585996,-0.17340243412052003,-0.02163776302533993,-0.10783057096688954,-0.08486292644003475,-0.02296764452685479,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,煤炭,linked_deferred_event,1,1,0.05420566355079304,-0.03521051545287801,0.08941617900367105,-0.03783212930258251,-0.04312672931504968,0.005294600012467177,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,电力设备,linked_deferred_event,5,5,-0.2390735577106397,-0.22371314347838997,-0.015360414232249736,-0.16160811746022352,-0.16875210711785177,0.007143989657628247,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,电子,linked_deferred_event,3,3,-0.12857538426874124,-0.11955698544914527,-0.009018398819595971,-0.108363536532604,-0.07201020550940433,-0.03635333102319967,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,石油石化,linked_deferred_event,4,4,-0.1782196379667263,-0.18325252634738218,0.005032888380655881,-0.13983518974782408,-0.11973812291798519,-0.02009706682983889,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,社会服务,linked_deferred_event,1,1,-0.02642324702497123,-0.06310746698054459,0.03668421995557336,-0.04729694917475302,-0.07994274560022563,0.032645796425472606,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,计算机,linked_deferred_event,12,12,-0.17074546706607455,-0.1467589447866107,-0.02398652227946385,-0.10441034794150106,-0.10767880091917263,0.0032684529776715737,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,轻工制造,linked_deferred_event,1,1,-0.013920053309430136,-0.07307005173127035,0.05914999842184021,-0.047780279040154694,-0.08787479137109455,0.04009451233093986,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,通信,linked_deferred_event,7,7,-0.12291677778197163,-0.08986752238034577,-0.03304925540162586,-0.09208290068267355,-0.0830847198662084,-0.008998180816465154,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,银行,linked_deferred_event,7,7,-0.12522164815601572,-0.0688427067719304,-0.05637894138408532,-0.10891753781031942,-0.08074470229411458,-0.028172835516204836,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,非银金融,linked_deferred_event,11,11,-0.1745925202376425,-0.24639094449774301,0.07179842426010052,-0.11444638559626825,-0.14214509322522104,0.02769870762895278,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,食品饮料,linked_deferred_event,3,3,-0.09306827566006111,-0.12333396842326053,0.030265692763199417,-0.07348618398394217,-0.07355507349529104,6.888951134886856e-05,,,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,year_bucket,2022,linked_deferred_event,34,34,-0.22699510798036676,-0.24834348718240684,0.02134837920204008,-0.13371833295066166,-0.12863389155737157,-0.00508444139329009,,,interpretable
validation,failed_lookalike_avoidance,matched_delay_baseline,year_bucket,2023,linked_deferred_event,65,64,-0.17472568643111952,-0.1601052259873272,-0.01462046044379231,-0.09914519833753427,-0.09122593422008968,-0.007919264117444591,,,interpretable
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,all,all,linked_deferred_event,99,91,-0.19124326205468792,-0.09888519062276457,-0.09235807143192334,-0.11101880012386084,-0.048734483948762425,-0.062284316175098414,,,interpretable
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,failure_margin_bucket,all,linked_deferred_event,0,91,,-0.09888519062276457,,,-0.048734483948762425,,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,failure_margin_bucket,q0,linked_deferred_event,22,0,-0.18418776945733162,,,-0.12037253840838937,,,,,interpretable
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,failure_margin_bucket,q1,linked_deferred_event,4,0,-0.12885136104524747,,,-0.16312392448216592,,,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,failure_margin_bucket,q2,linked_deferred_event,26,0,-0.20600186582188745,,,-0.11696964854620795,,,,,interpretable
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,failure_margin_bucket,q3,linked_deferred_event,47,0,-0.18900532077588858,,,-0.09891401717335287,,,,,interpretable
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,money_bucket,1,linked_deferred_event,1,1,-0.10898922825474922,-0.029237422793397694,-0.07975180546135152,-0.17507165011598647,-0.08770242503197256,-0.0873692250840139,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,money_bucket,2,linked_deferred_event,9,9,-0.22867461208125622,-0.1322505529388553,-0.09642405914240093,-0.11565417518008446,-0.06603970379081958,-0.04961447138926488,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,money_bucket,3,linked_deferred_event,18,14,-0.1415551183752326,-0.0954263208577466,-0.046128797517486,-0.0926714343484574,-0.05026030547448656,-0.04241112887397084,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,money_bucket,4,linked_deferred_event,70,66,-0.19434984531110142,-0.07872489246103742,-0.115624952850064,-0.11512908411732986,-0.04594672879618021,-0.06918235532114965,,,interpretable
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,money_bucket,unavailable,linked_deferred_event,1,1,-0.013920053309430136,0.09744400151582555,-0.11136405482525569,-0.047780279040154694,-0.016649902997326937,-0.031130376042827756,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,vol20_bucket,unavailable,linked_deferred_event,99,91,-0.19124326205468792,-0.09888519062276457,-0.09235807143192334,-0.11101880012386084,-0.048734483948762425,-0.062284316175098414,,,interpretable
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,ret_60d_bucket,unavailable,linked_deferred_event,99,91,-0.19124326205468792,-0.09888519062276457,-0.09235807143192334,-0.11101880012386084,-0.048734483948762425,-0.062284316175098414,,,interpretable
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,交通运输,linked_deferred_event,5,5,-0.1740908781653507,-0.03423837767602256,-0.13985250048932815,-0.13575221845214708,-0.06003965121888941,-0.07571256723325767,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,传媒,linked_deferred_event,2,2,-0.0806562822115264,-0.04563963221994434,-0.03501664999158206,-0.19719431481751165,-0.0807291923471738,-0.11646512247033786,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,公用事业,linked_deferred_event,3,3,-0.07447681382330917,0.04562884135462897,-0.12010565517793814,-0.05784521233202781,-0.023090380007026495,-0.03475483232500132,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,医药生物,linked_deferred_event,2,2,-0.08331768313697044,-0.08285312870038353,-0.0004645544365869114,-0.10903612293492088,-0.06412271787096896,-0.04491340506395192,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,国防军工,linked_deferred_event,5,5,-0.035290555113383214,-0.02762596804861004,-0.007664587064773173,-0.04058516994803072,-0.034559549365055675,-0.006025620582975046,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,家用电器,linked_deferred_event,4,4,-0.24520680991338697,-0.10819104646739275,-0.13701576344599423,-0.18275465737323796,-0.10303281725460958,-0.07972184011862837,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,建筑装饰,linked_deferred_event,7,7,-0.14930342373028832,-0.08633413264093395,-0.06296929108935437,-0.1353956265858113,-0.04847013493172566,-0.08692549165408564,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,房地产,linked_deferred_event,1,0,-0.13385293312154178,,,-0.2468286272241067,,,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,有色金属,linked_deferred_event,2,2,-0.14721017446386356,0.014821459978807905,-0.16203163444267146,-0.1540752203540049,-0.033220043507890595,-0.1208551768461143,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,机械设备,linked_deferred_event,5,5,-0.0255779613067977,0.014627095135009682,-0.040205056441807385,-0.05241775096641295,-0.02789642386751292,-0.02452132709890003,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,汽车,linked_deferred_event,8,6,-0.19504019714585996,-0.06760086252059369,-0.12743933462526627,-0.10783057096688954,-0.048689337402866406,-0.059141233564023135,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,煤炭,linked_deferred_event,1,0,0.05420566355079304,,,-0.03783212930258251,,,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,电力设备,linked_deferred_event,5,5,-0.2390735577106397,-0.05365257928118876,-0.18542097842945093,-0.16160811746022352,-0.07786418268471491,-0.08374393477550861,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,电子,linked_deferred_event,3,3,-0.12857538426874124,0.01600255524516072,-0.14457793951390197,-0.108363536532604,-0.025559476266699483,-0.08280406026590452,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,石油石化,linked_deferred_event,4,4,-0.1782196379667263,-0.10739863310908275,-0.07082100485764355,-0.13983518974782408,-0.07558343661441122,-0.06425175313341286,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,社会服务,linked_deferred_event,1,0,-0.02642324702497123,,,-0.04729694917475302,,,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,计算机,linked_deferred_event,12,12,-0.17074546706607455,-0.02964396344253701,-0.14110150362353754,-0.10441034794150106,-0.041709307479296236,-0.06270104046220482,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,轻工制造,linked_deferred_event,1,1,-0.013920053309430136,0.09744400151582555,-0.11136405482525569,-0.047780279040154694,-0.016649902997326937,-0.031130376042827756,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,通信,linked_deferred_event,7,7,-0.12291677778197163,-0.022210900552770873,-0.10070587722920075,-0.09208290068267355,-0.03711625445317192,-0.054966646229501634,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,银行,linked_deferred_event,7,7,-0.12522164815601572,-0.0840522264791859,-0.041169421676829826,-0.10891753781031942,-0.04328637145882365,-0.06563116635149577,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,非银金融,linked_deferred_event,11,9,-0.1745925202376425,-0.0576600564876635,-0.11693246374997898,-0.11444638559626825,-0.04606927371612943,-0.06837711188013883,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,食品饮料,linked_deferred_event,3,2,-0.09306827566006111,0.06593702161610084,-0.15900529727616194,-0.07348618398394217,-0.04522505269494764,-0.02826113128899453,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,year_bucket,2022,linked_deferred_event,34,37,-0.22699510798036676,-0.09247063262462,-0.13452447535574674,-0.13371833295066166,-0.054470197103277294,-0.07924813584738435,,,interpretable
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,year_bucket,2023,linked_deferred_event,65,54,-0.17472568643111952,-0.09809327580233744,-0.07663241062878208,-0.09914519833753427,-0.044804458268817064,-0.054340740068717204,,,interpretable
validation,failed_lookalike_avoidance,industry_matched_baseline,all,all,linked_deferred_event,99,92,-0.19124326205468792,-0.17892612089261764,-0.012317141162070278,-0.11101880012386084,-0.09433044687125214,-0.0166883532526087,,,interpretable
validation,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,all,linked_deferred_event,0,92,,-0.17892612089261764,,,-0.09433044687125214,,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,q0,linked_deferred_event,22,0,-0.18418776945733162,,,-0.12037253840838937,,,,,interpretable
validation,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,q1,linked_deferred_event,4,0,-0.12885136104524747,,,-0.16312392448216592,,,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,q2,linked_deferred_event,26,0,-0.20600186582188745,,,-0.11696964854620795,,,,,interpretable
validation,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,q3,linked_deferred_event,47,0,-0.18900532077588858,,,-0.09891401717335287,,,,,interpretable
validation,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,1,linked_deferred_event,1,1,-0.10898922825474922,-0.11801719429682256,0.009027966042073343,-0.17507165011598647,-0.13769552566024346,-0.03737612445574301,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,2,linked_deferred_event,9,9,-0.22867461208125622,-0.1751330468518201,-0.05354156522943612,-0.11565417518008446,-0.10214771897713121,-0.013506456202953251,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,3,linked_deferred_event,18,15,-0.1415551183752326,-0.1100416627281185,-0.03151345564711411,-0.0926714343484574,-0.07457429924906765,-0.018097135099389747,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,4,linked_deferred_event,70,66,-0.19434984531110142,-0.1798898028012734,-0.01446004250982802,-0.11512908411732986,-0.09782563882305949,-0.017303445294270373,,,interpretable
validation,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,unavailable,linked_deferred_event,1,1,-0.013920053309430136,-0.03266671756751072,0.01874666425808058,-0.047780279040154694,-0.04626946464282955,-0.0015108143973251442,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,vol20_bucket,unavailable,linked_deferred_event,99,92,-0.19124326205468792,-0.17892612089261764,-0.012317141162070278,-0.11101880012386084,-0.09433044687125214,-0.0166883532526087,,,interpretable
validation,failed_lookalike_avoidance,industry_matched_baseline,ret_60d_bucket,unavailable,linked_deferred_event,99,92,-0.19124326205468792,-0.17892612089261764,-0.012317141162070278,-0.11101880012386084,-0.09433044687125214,-0.0166883532526087,,,interpretable
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,交通运输,linked_deferred_event,5,5,-0.1740908781653507,-0.14052979040189273,-0.03356108776345798,-0.13575221845214708,-0.13875692589730632,0.003004707445159238,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,传媒,linked_deferred_event,2,2,-0.0806562822115264,-0.10101329272021849,0.020357010508692083,-0.19719431481751165,-0.13004416722064832,-0.06715014759686333,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,公用事业,linked_deferred_event,3,3,-0.07447681382330917,-0.1876574589154879,0.11318064509217873,-0.05784521233202781,-0.14045317321943365,0.08260796088740585,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,医药生物,linked_deferred_event,2,2,-0.08331768313697044,0.05005586607573603,-0.13337354921270647,-0.10903612293492088,-0.029551343799828655,-0.07948477913509222,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,国防军工,linked_deferred_event,5,5,-0.035290555113383214,-0.08334181507339286,0.04805125996000965,-0.04058516994803072,-0.06872367060083955,0.028138500652808825,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,家用电器,linked_deferred_event,4,4,-0.24520680991338697,-0.09578260058694299,-0.14942420932644399,-0.18275465737323796,-0.09174483087176241,-0.09100982650147554,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,建筑装饰,linked_deferred_event,7,7,-0.14930342373028832,-0.108136341165363,-0.04116708256492532,-0.1353956265858113,-0.10040324563787625,-0.03499238094793505,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,房地产,linked_deferred_event,1,1,-0.13385293312154178,0.015954086376208654,-0.14980701949775044,-0.2468286272241067,-0.08339790035951455,-0.16343072686459215,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,有色金属,linked_deferred_event,2,2,-0.14721017446386356,-0.21112042562487215,0.0639102511610086,-0.1540752203540049,-0.16615116190138335,0.012075941547378455,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,机械设备,linked_deferred_event,5,5,-0.0255779613067977,-0.08737245214917366,0.06179449084237596,-0.05241775096641295,-0.06918698742346732,0.016769236457054373,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,汽车,linked_deferred_event,8,6,-0.19504019714585996,-0.05550168852532575,-0.1395385086205342,-0.10783057096688954,-0.039254123561762666,-0.06857644740512688,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,煤炭,linked_deferred_event,1,0,0.05420566355079304,,,-0.03783212930258251,,,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,电力设备,linked_deferred_event,5,5,-0.2390735577106397,-0.19742239644687773,-0.04165116126376198,-0.16160811746022352,-0.157884037687285,-0.00372407977293851,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,电子,linked_deferred_event,3,3,-0.12857538426874124,-0.06821535971665674,-0.0603600245520845,-0.108363536532604,-0.07599653776375215,-0.03236699876885185,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,石油石化,linked_deferred_event,4,4,-0.1782196379667263,-0.1178761567670363,-0.06034348119968999,-0.13983518974782408,-0.07820170459612771,-0.061633485151696366,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,社会服务,linked_deferred_event,1,0,-0.02642324702497123,,,-0.04729694917475302,,,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,计算机,linked_deferred_event,12,12,-0.17074546706607455,-0.18698026034069115,0.016234793274616605,-0.10441034794150106,-0.10710851154415835,0.0026981636026572886,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,轻工制造,linked_deferred_event,1,1,-0.013920053309430136,-0.03266671756751072,0.01874666425808058,-0.047780279040154694,-0.04626946464282955,-0.0015108143973251442,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,通信,linked_deferred_event,7,7,-0.12291677778197163,-0.16411407657597812,0.04119729879400649,-0.09208290068267355,-0.11140993148563494,0.019327030802961387,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,银行,linked_deferred_event,7,7,-0.12522164815601572,-0.0947011848351452,-0.030520463320870522,-0.10891753781031942,-0.0794773005047584,-0.029440237305561015,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,非银金融,linked_deferred_event,11,9,-0.1745925202376425,-0.13203618165780423,-0.04255633857983826,-0.11444638559626825,-0.07897330514539105,-0.0354730804508772,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,食品饮料,linked_deferred_event,3,2,-0.09306827566006111,-0.028031237770777213,-0.06503703788928389,-0.07348618398394217,-0.06236352441831927,-0.011122659565622903,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,year_bucket,2022,linked_deferred_event,34,34,-0.22699510798036676,-0.20169693325711102,-0.02529817472325574,-0.13371833295066166,-0.10470810315794987,-0.029010229792711784,,,interpretable
validation,failed_lookalike_avoidance,industry_matched_baseline,year_bucket,2023,linked_deferred_event,65,58,-0.17472568643111952,-0.14286432289539305,-0.03186136353572647,-0.09914519833753427,-0.08824699318594655,-0.010898205151587723,,,interpretable
validation,failed_lookalike_avoidance,all_launch_direct_baseline,all,all,baseline_event,99,525,-0.19124326205468792,-0.1757950846073484,-0.015448177447339506,-0.11101880012386084,-0.08968642781409726,-0.021332372309763578,,,interpretable
validation,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,1,baseline_event,1,0,-0.10898922825474922,,,-0.17507165011598647,,,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,2,baseline_event,9,0,-0.22867461208125622,,,-0.11565417518008446,,,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,3,baseline_event,18,0,-0.1415551183752326,,,-0.0926714343484574,,,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,4,baseline_event,70,0,-0.19434984531110142,,,-0.11512908411732986,,,,,interpretable
validation,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,unavailable,baseline_event,1,0,-0.013920053309430136,,,-0.047780279040154694,,,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,unbucketed,baseline_event,0,525,,-0.1757950846073484,,,-0.08968642781409726,,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,vol20_bucket,unavailable,baseline_event,99,0,-0.19124326205468792,,,-0.11101880012386084,,,,,interpretable
validation,failed_lookalike_avoidance,all_launch_direct_baseline,vol20_bucket,unbucketed,baseline_event,0,525,,-0.1757950846073484,,,-0.08968642781409726,,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,ret_60d_bucket,unavailable,baseline_event,99,0,-0.19124326205468792,,,-0.11101880012386084,,,,,interpretable
validation,failed_lookalike_avoidance,all_launch_direct_baseline,ret_60d_bucket,unbucketed,baseline_event,0,525,,-0.1757950846073484,,,-0.08968642781409726,,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,交通运输,baseline_event,5,32,-0.1740908781653507,-0.16048952351451534,-0.013601354650835368,-0.13575221845214708,-0.09902388799643892,-0.036728330455708155,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,传媒,baseline_event,2,5,-0.0806562822115264,-0.1363402408575734,0.055683958646047,-0.19719431481751165,-0.107042843246634,-0.09015147157087765,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,公用事业,baseline_event,3,20,-0.07447681382330917,-0.10082816741310621,0.02635135358979704,-0.05784521233202781,-0.07149655709075328,0.013651344758725474,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,农林牧渔,baseline_event,0,5,,-0.13023550805965356,,,-0.11085188617570814,,,,too_sparse
