split,anchor_family_id,baseline_id,diagnostic_axis,diagnostic_bucket,predeclared_partition_id,diagnostic_bucket_source,anchor_event_count,baseline_event_count,unique_instrument_year_count,anchor_mean_after_cost_return_H20,baseline_mean_after_cost_return_H20,mean_diff_vs_baseline,anchor_p05_after_cost_return_H20,baseline_p05_after_cost_return_H20,p05_diff_vs_baseline,anchor_max_adverse_excursion_mean_H20,baseline_max_adverse_excursion_mean_H20,mae_worsening_vs_baseline,anchor_instrument_year_positive_rate,baseline_instrument_year_positive_rate,instrument_year_positive_rate_diff,interpretation_status
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,计算机,DF_PART_e368778eff6f,linked_deferred_event,12,12,10,-0.009205635767315081,0.15709883814174752,-0.1663044739090626,-0.17074546706607455,-0.02964396344253701,-0.14110150362353754,-0.10441034794150106,-0.041709307479296236,-0.06270104046220482,0.5,0.8,-0.30000000000000004,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,轻工制造,DF_PART_083c23182254,linked_deferred_event,1,1,1,-0.013920053309430136,0.09744400151582555,-0.11136405482525569,-0.013920053309430136,0.09744400151582555,-0.11136405482525569,-0.047780279040154694,-0.016649902997326937,-0.031130376042827756,0.0,1.0,-1.0,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,通信,DF_PART_27c29d6a144d,linked_deferred_event,7,7,6,0.018381595947826783,0.15243048309096544,-0.13404888714313865,-0.12291677778197163,-0.022210900552770873,-0.10070587722920075,-0.09208290068267355,-0.03711625445317192,-0.054966646229501634,0.6666666666666666,0.8333333333333334,-0.16666666666666674,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,银行,DF_PART_c77d25466aa4,linked_deferred_event,7,7,6,-0.07278727934381614,0.0341647506355904,-0.10695202997940653,-0.12522164815601572,-0.0840522264791859,-0.041169421676829826,-0.10891753781031942,-0.04328637145882365,-0.06563116635149577,0.0,0.6666666666666666,-0.6666666666666666,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,非银金融,DF_PART_97e00ff6b48c,linked_deferred_event,11,9,9,-0.09015561554552645,0.06460650518889843,-0.15476212073442489,-0.1745925202376425,-0.0576600564876635,-0.11693246374997898,-0.11444638559626825,-0.04606927371612943,-0.06837711188013883,0.1111111111111111,0.5,-0.3888888888888889,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,食品饮料,DF_PART_57278a420900,linked_deferred_event,3,2,2,0.00020753641785982899,0.1117648142663964,-0.11155727784853657,-0.09306827566006111,0.06593702161610084,-0.15900529727616194,-0.07348618398394217,-0.04522505269494764,-0.02826113128899453,0.5,1.0,-0.5,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,year_bucket,2022,DF_PART_7d75dd5ede5f,linked_deferred_event,34,37,33,-0.0731073490445258,0.07775233264258995,-0.15085968168711575,-0.22699510798036676,-0.09247063262462,-0.13452447535574674,-0.13371833295066166,-0.054470197103277294,-0.07924813584738435,0.18181818181818182,0.6388888888888888,-0.457070707070707,interpretable
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,year_bucket,2023,DF_PART_cb63a95d78e3,linked_deferred_event,65,54,53,-0.012157432397412503,0.09788291909877919,-0.1100403514961917,-0.17472568643111952,-0.09809327580233744,-0.07663241062878208,-0.09914519833753427,-0.044804458268817064,-0.054340740068717204,0.39622641509433965,0.7555555555555555,-0.3593291404612159,interpretable
validation,failed_lookalike_avoidance,industry_matched_baseline,all,all,DF_PART_42f22869d5af,linked_deferred_event,99,92,86,-0.03308972700349181,-0.037706615051222366,0.004616888047730555,-0.19124326205468792,-0.17892612089261764,-0.012317141162070278,-0.11101880012386084,-0.09433044687125214,-0.0166883532526087,0.313953488372093,0.35294117647058826,-0.03898768809849523,interpretable
validation,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,all,DF_PART_f34bb3075d54,linked_deferred_event,0,92,0,,-0.037706615051222366,,,-0.17892612089261764,,,-0.09433044687125214,,,0.35294117647058826,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,q0,DF_PART_da5d5f67f5b7,linked_deferred_event,22,0,22,-0.051030422475768805,,,-0.18418776945733162,,,-0.12037253840838937,,,0.2727272727272727,,,interpretable
validation,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,q1,DF_PART_06cb96bf1e79,linked_deferred_event,4,0,3,-0.0636511423738593,,,-0.12885136104524747,,,-0.16312392448216592,,,0.3333333333333333,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,q2,DF_PART_3bca00e18198,linked_deferred_event,26,0,26,-0.03554633318901996,,,-0.20600186582188745,,,-0.11696964854620795,,,0.34615384615384615,,,interpretable
validation,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,q3,DF_PART_5b97e8770cdd,linked_deferred_event,47,0,42,-0.02073200949933659,,,-0.18900532077588858,,,-0.09891401717335287,,,0.3333333333333333,,,interpretable
validation,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,1,DF_PART_7aaf34d6a00e,linked_deferred_event,1,1,1,-0.10898922825474922,-0.11801719429682256,0.009027966042073343,-0.10898922825474922,-0.11801719429682256,0.009027966042073343,-0.17507165011598647,-0.13769552566024346,-0.03737612445574301,0.0,0.0,0.0,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,2,DF_PART_a238923dd11b,linked_deferred_event,9,9,8,-0.050099187293055736,-0.03211271101963183,-0.017986476273423903,-0.22867461208125622,-0.1751330468518201,-0.05354156522943612,-0.11565417518008446,-0.10214771897713121,-0.013506456202953251,0.125,0.5,-0.375,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,3,DF_PART_a4a19dbcd4e5,linked_deferred_event,18,15,16,-0.027944745893337515,-0.019043863688388958,-0.008900882204948557,-0.1415551183752326,-0.1100416627281185,-0.03151345564711411,-0.0926714343484574,-0.07457429924906765,-0.018097135099389747,0.3125,0.2857142857142857,0.0267857142857143,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,4,DF_PART_cb6a354c79ca,linked_deferred_event,70,66,61,-0.03141536542948476,-0.04157048967190309,0.01015512424241833,-0.19434984531110142,-0.1798898028012734,-0.01446004250982802,-0.11512908411732986,-0.09782563882305949,-0.017303445294270373,0.36065573770491804,0.275,0.08565573770491802,interpretable
validation,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,unavailable,DF_PART_ee71d68c8681,linked_deferred_event,1,1,1,-0.013920053309430136,-0.03266671756751072,0.01874666425808058,-0.013920053309430136,-0.03266671756751072,0.01874666425808058,-0.047780279040154694,-0.04626946464282955,-0.0015108143973251442,0.0,0.0,0.0,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,vol20_bucket,unavailable,DF_PART_6a3dbf4511a7,linked_deferred_event,99,92,86,-0.03308972700349181,-0.037706615051222366,0.004616888047730555,-0.19124326205468792,-0.17892612089261764,-0.012317141162070278,-0.11101880012386084,-0.09433044687125214,-0.0166883532526087,0.313953488372093,0.35294117647058826,-0.03898768809849523,interpretable
validation,failed_lookalike_avoidance,industry_matched_baseline,ret_60d_bucket,unavailable,DF_PART_fbf589e5d807,linked_deferred_event,99,92,86,-0.03308972700349181,-0.037706615051222366,0.004616888047730555,-0.19124326205468792,-0.17892612089261764,-0.012317141162070278,-0.11101880012386084,-0.09433044687125214,-0.0166883532526087,0.313953488372093,0.35294117647058826,-0.03898768809849523,interpretable
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,交通运输,DF_PART_b4bad822ff07,linked_deferred_event,5,5,5,-0.09229504073118722,-0.10992744147117013,0.017632400739982915,-0.1740908781653507,-0.14052979040189273,-0.03356108776345798,-0.13575221845214708,-0.13875692589730632,0.003004707445159238,0.2,0.0,0.2,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,传媒,DF_PART_4f4f182f7498,linked_deferred_event,2,2,1,0.009987407218353672,-0.02565551273372102,0.03564291995207469,-0.0806562822115264,-0.10101329272021849,0.020357010508692083,-0.19719431481751165,-0.13004416722064832,-0.06715014759686333,1.0,0.0,1.0,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,公用事业,DF_PART_1bce4b8f4a70,linked_deferred_event,3,3,3,-0.04220852746195569,-0.08849314501562082,0.04628461755366513,-0.07447681382330917,-0.1876574589154879,0.11318064509217873,-0.05784521233202781,-0.14045317321943365,0.08260796088740585,0.0,0.5,-0.5,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,医药生物,DF_PART_cd2c662e7084,linked_deferred_event,2,2,2,-0.06068403786641485,0.0846978165319382,-0.14538185439835305,-0.08331768313697044,0.05005586607573603,-0.13337354921270647,-0.10903612293492088,-0.029551343799828655,-0.07948477913509222,0.0,1.0,-1.0,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,国防军工,DF_PART_de4b2cc4ae31,linked_deferred_event,5,5,4,0.09652076672765135,-0.0035467515989294094,0.10006751832658076,-0.035290555113383214,-0.08334181507339286,0.04805125996000965,-0.04058516994803072,-0.06872367060083955,0.028138500652808825,0.75,0.6666666666666666,0.08333333333333337,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,家用电器,DF_PART_55842ea7a014,linked_deferred_event,4,4,3,-0.15747756140670877,-0.06847569760515457,-0.0890018638015542,-0.24520680991338697,-0.09578260058694299,-0.14942420932644399,-0.18275465737323796,-0.09174483087176241,-0.09100982650147554,0.0,0.0,0.0,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,建筑装饰,DF_PART_1dc8b80d78cb,linked_deferred_event,7,7,6,-0.06821034290501471,-0.014140249251701955,-0.05407009365331275,-0.14930342373028832,-0.108136341165363,-0.04116708256492532,-0.1353956265858113,-0.10040324563787625,-0.03499238094793505,0.3333333333333333,0.3333333333333333,0.0,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,房地产,DF_PART_a29da0727722,linked_deferred_event,1,1,1,-0.13385293312154178,0.015954086376208654,-0.14980701949775044,-0.13385293312154178,0.015954086376208654,-0.14980701949775044,-0.2468286272241067,-0.08339790035951455,-0.16343072686459215,0.0,1.0,-1.0,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,有色金属,DF_PART_3c8dcfeaa686,linked_deferred_event,2,2,2,-0.11526454629893018,-0.13584205539695549,0.020577509098025304,-0.14721017446386356,-0.21112042562487215,0.0639102511610086,-0.1540752203540049,-0.16615116190138335,0.012075941547378455,0.0,0.0,0.0,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,机械设备,DF_PART_0b0a6b7251c1,linked_deferred_event,5,5,4,0.06525115480656112,0.015505644029136656,0.04974551077742446,-0.0255779613067977,-0.08737245214917366,0.06179449084237596,-0.05241775096641295,-0.06918698742346732,0.016769236457054373,0.5,0.5,0.0,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,汽车,DF_PART_57f629b1593c,linked_deferred_event,8,6,7,-0.03835323751778906,0.014101875207706135,-0.0524551127254952,-0.19504019714585996,-0.05550168852532575,-0.1395385086205342,-0.10783057096688954,-0.039254123561762666,-0.06857644740512688,0.2857142857142857,1.0,-0.7142857142857143,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,煤炭,DF_PART_8b3f7b0b2d93,linked_deferred_event,1,0,1,0.05420566355079304,,,0.05420566355079304,,,-0.03783212930258251,,,1.0,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,电力设备,DF_PART_aa9b187cf43c,linked_deferred_event,5,5,5,-0.0898437220417149,-0.10713701572997517,0.01729329368826027,-0.2390735577106397,-0.19742239644687773,-0.04165116126376198,-0.16160811746022352,-0.157884037687285,-0.00372407977293851,0.2,0.5,-0.3,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,电子,DF_PART_04e3b00e8be3,linked_deferred_event,3,3,3,0.0948973494284943,0.0024915720554508822,0.09240577737304342,-0.12857538426874124,-0.06821535971665674,-0.0603600245520845,-0.108363536532604,-0.07599653776375215,-0.03236699876885185,0.3333333333333333,0.3333333333333333,0.0,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,石油石化,DF_PART_2c209aa829a3,linked_deferred_event,4,4,4,0.0041007028946110635,0.015241952679300785,-0.011141249784689722,-0.1782196379667263,-0.1178761567670363,-0.06034348119968999,-0.13983518974782408,-0.07820170459612771,-0.061633485151696366,0.5,0.6666666666666666,-0.16666666666666663,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,社会服务,DF_PART_29a1218a829f,linked_deferred_event,1,0,1,-0.02642324702497123,,,-0.02642324702497123,,,-0.04729694917475302,,,0.0,,,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,计算机,DF_PART_e368778eff6f,linked_deferred_event,12,12,10,-0.009205635767315081,-0.05538936688591956,0.04618373111860448,-0.17074546706607455,-0.18698026034069115,0.016234793274616605,-0.10441034794150106,-0.10710851154415835,0.0026981636026572886,0.5,0.0,0.5,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,轻工制造,DF_PART_083c23182254,linked_deferred_event,1,1,1,-0.013920053309430136,-0.03266671756751072,0.01874666425808058,-0.013920053309430136,-0.03266671756751072,0.01874666425808058,-0.047780279040154694,-0.04626946464282955,-0.0015108143973251442,0.0,0.0,0.0,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,通信,DF_PART_27c29d6a144d,linked_deferred_event,7,7,6,0.018381595947826783,-0.012670119806935267,0.031051715754762052,-0.12291677778197163,-0.16411407657597812,0.04119729879400649,-0.09208290068267355,-0.11140993148563494,0.019327030802961387,0.6666666666666666,0.4,0.2666666666666666,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,银行,DF_PART_c77d25466aa4,linked_deferred_event,7,7,6,-0.07278727934381614,-0.06527455720143556,-0.007512722142380579,-0.12522164815601572,-0.0947011848351452,-0.030520463320870522,-0.10891753781031942,-0.0794773005047584,-0.029440237305561015,0.0,0.0,0.0,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,非银金融,DF_PART_97e00ff6b48c,linked_deferred_event,11,9,9,-0.09015561554552645,-0.060726899720772796,-0.029428715824753655,-0.1745925202376425,-0.13203618165780423,-0.04255633857983826,-0.11444638559626825,-0.07897330514539105,-0.0354730804508772,0.1111111111111111,0.0,0.1111111111111111,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,食品饮料,DF_PART_57278a420900,linked_deferred_event,3,2,2,0.00020753641785982899,-0.015515597596400699,0.015723134014260527,-0.09306827566006111,-0.028031237770777213,-0.06503703788928389,-0.07348618398394217,-0.06236352441831927,-0.011122659565622903,0.5,0.0,0.5,too_sparse
validation,failed_lookalike_avoidance,industry_matched_baseline,year_bucket,2022,DF_PART_7d75dd5ede5f,linked_deferred_event,34,34,33,-0.0731073490445258,-0.05317301095074731,-0.019934338093778495,-0.22699510798036676,-0.20169693325711102,-0.02529817472325574,-0.13371833295066166,-0.10470810315794987,-0.029010229792711784,0.18181818181818182,0.42105263157894735,-0.23923444976076552,interpretable
validation,failed_lookalike_avoidance,industry_matched_baseline,year_bucket,2023,DF_PART_cb63a95d78e3,linked_deferred_event,65,58,53,-0.012157432397412503,-0.028640107110121535,0.016482674712709033,-0.17472568643111952,-0.14286432289539305,-0.03186136353572647,-0.09914519833753427,-0.08824699318594655,-0.010898205151587723,0.39622641509433965,0.3125,0.08372641509433965,interpretable
validation,failed_lookalike_avoidance,all_launch_direct_baseline,all,all,DF_PART_42f22869d5af,baseline_event,99,525,86,-0.03308972700349181,-0.022589689373754537,-0.010500037629737273,-0.19124326205468792,-0.1757950846073484,-0.015448177447339506,-0.11101880012386084,-0.08968642781409726,-0.021332372309763578,0.313953488372093,0.3372093023255814,-0.023255813953488358,interpretable
validation,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,1,DF_PART_7aaf34d6a00e,baseline_event,1,0,1,-0.10898922825474922,,,-0.10898922825474922,,,-0.17507165011598647,,,0.0,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,2,DF_PART_a238923dd11b,baseline_event,9,0,8,-0.050099187293055736,,,-0.22867461208125622,,,-0.11565417518008446,,,0.125,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,3,DF_PART_a4a19dbcd4e5,baseline_event,18,0,16,-0.027944745893337515,,,-0.1415551183752326,,,-0.0926714343484574,,,0.3125,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,4,DF_PART_cb6a354c79ca,baseline_event,70,0,61,-0.03141536542948476,,,-0.19434984531110142,,,-0.11512908411732986,,,0.36065573770491804,,,interpretable
validation,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,unavailable,DF_PART_ee71d68c8681,baseline_event,1,0,1,-0.013920053309430136,,,-0.013920053309430136,,,-0.047780279040154694,,,0.0,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,unbucketed,DF_PART_d47b501670e3,baseline_event,0,525,0,,-0.022589689373754537,,,-0.1757950846073484,,,-0.08968642781409726,,,0.3372093023255814,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,vol20_bucket,unavailable,DF_PART_6a3dbf4511a7,baseline_event,99,0,86,-0.03308972700349181,,,-0.19124326205468792,,,-0.11101880012386084,,,0.313953488372093,,,interpretable
validation,failed_lookalike_avoidance,all_launch_direct_baseline,vol20_bucket,unbucketed,DF_PART_62b647dce235,baseline_event,0,525,0,,-0.022589689373754537,,,-0.1757950846073484,,,-0.08968642781409726,,,0.3372093023255814,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,ret_60d_bucket,unavailable,DF_PART_fbf589e5d807,baseline_event,99,0,86,-0.03308972700349181,,,-0.19124326205468792,,,-0.11101880012386084,,,0.313953488372093,,,interpretable
validation,failed_lookalike_avoidance,all_launch_direct_baseline,ret_60d_bucket,unbucketed,DF_PART_159cb11702ba,baseline_event,0,525,0,,-0.022589689373754537,,,-0.1757950846073484,,,-0.08968642781409726,,,0.3372093023255814,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,交通运输,DF_PART_b4bad822ff07,baseline_event,5,32,5,-0.09229504073118722,-0.039233076826317215,-0.05306196390487,-0.1740908781653507,-0.16048952351451534,-0.013601354650835368,-0.13575221845214708,-0.09902388799643892,-0.036728330455708155,0.2,0.25,-0.04999999999999999,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,传媒,DF_PART_4f4f182f7498,baseline_event,2,5,1,0.009987407218353672,-0.028875401030445946,0.03886280824879962,-0.0806562822115264,-0.1363402408575734,0.055683958646047,-0.19719431481751165,-0.107042843246634,-0.09015147157087765,1.0,0.5,0.5,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,公用事业,DF_PART_1bce4b8f4a70,baseline_event,3,20,3,-0.04220852746195569,0.002942173796384312,-0.045150701258340004,-0.07447681382330917,-0.10082816741310621,0.02635135358979704,-0.05784521233202781,-0.07149655709075328,0.013651344758725474,0.0,0.4444444444444444,-0.4444444444444444,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,农林牧渔,DF_PART_8bf72369f997,baseline_event,0,5,0,,-0.0819030325636172,,,-0.13023550805965356,,,-0.11085188617570814,,,0.0,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,医药生物,DF_PART_cd2c662e7084,baseline_event,2,31,2,-0.06068403786641485,-0.044988844044534126,-0.015695193821880726,-0.08331768313697044,-0.20770437680953213,0.1243866936725617,-0.10903612293492088,-0.09566878849028305,-0.013367334444637821,0.0,0.21052631578947367,-0.21052631578947367,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,商贸零售,DF_PART_0fbd20df09c1,baseline_event,0,2,0,,0.04884483511823634,,,0.04136025216320013,,,-0.05172883945569701,,,1.0,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,国防军工,DF_PART_de4b2cc4ae31,baseline_event,5,18,4,0.09652076672765135,0.014920660914729255,0.0816001058129221,-0.035290555113383214,-0.11598002156644184,0.08068946645305863,-0.04058516994803072,-0.07747521728798706,0.03689004733995634,0.75,0.45454545454545453,0.29545454545454547,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,基础化工,DF_PART_e4ba8de021c4,baseline_event,0,12,0,,-0.0296648693745602,,,-0.14809599115276054,,,-0.08855601625611172,,,0.25,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,家用电器,DF_PART_55842ea7a014,baseline_event,4,13,3,-0.15747756140670877,-0.034871464580990545,-0.12260609682571821,-0.24520680991338697,-0.2340660640765688,-0.011140745836818178,-0.18275465737323796,-0.1022149947941847,-0.08053966257905326,0.0,0.25,-0.25,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,建筑材料,DF_PART_1249037274ff,baseline_event,0,7,0,,-0.05817498177408463,,,-0.1123925822728456,,,-0.1036088006868754,,,0.2,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,建筑装饰,DF_PART_1dc8b80d78cb,baseline_event,7,28,6,-0.06821034290501471,-0.018460397416875673,-0.04974994548813903,-0.14930342373028832,-0.14328963714214069,-0.006013786588147635,-0.1353956265858113,-0.08200003989759859,-0.05339558668821272,0.3333333333333333,0.5,-0.16666666666666669,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,房地产,DF_PART_a29da0727722,baseline_event,1,10,1,-0.13385293312154178,-0.03757571418851864,-0.09627721893302314,-0.13385293312154178,-0.1177213807187604,-0.016131552402781385,-0.2468286272241067,-0.09410602332776143,-0.1527226038963453,0.0,0.2857142857142857,-0.2857142857142857,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,有色金属,DF_PART_3c8dcfeaa686,baseline_event,2,24,2,-0.11526454629893018,-0.050486216809638995,-0.06477832948929119,-0.14721017446386356,-0.22944132834807127,0.08223115388420771,-0.1540752203540049,-0.11147528259978633,-0.04259993775421857,0.0,0.13333333333333333,-0.13333333333333333,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,机械设备,DF_PART_0b0a6b7251c1,baseline_event,5,17,4,0.06525115480656112,-0.022242813821951354,0.08749396862851247,-0.0255779613067977,-0.18907721077329684,0.16349924946649913,-0.05241775096641295,-0.07715456330936205,0.024736812342949097,0.5,0.3333333333333333,0.16666666666666669,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,汽车,DF_PART_57f629b1593c,baseline_event,8,26,7,-0.03835323751778906,0.04940092481754025,-0.08775416233532932,-0.19504019714585996,-0.11830441781365722,-0.07673577933220274,-0.10783057096688954,-0.08251132265181232,-0.025319248315077217,0.2857142857142857,0.4666666666666667,-0.18095238095238098,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,煤炭,DF_PART_8b3f7b0b2d93,baseline_event,1,18,1,0.05420566355079304,-0.0228433833559669,0.07704904690675994,0.05420566355079304,-0.1481267639477919,0.20233242749858493,-0.03783212930258251,-0.09615122368449353,0.05831909438191102,1.0,0.5,0.5,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,电力设备,DF_PART_aa9b187cf43c,baseline_event,5,30,5,-0.0898437220417149,-0.008366821277532152,-0.08147690076418275,-0.2390735577106397,-0.18369038664179135,-0.05538317106884835,-0.16160811746022352,-0.08830058082238941,-0.07330753663783411,0.2,0.34782608695652173,-0.14782608695652172,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,电子,DF_PART_04e3b00e8be3,baseline_event,3,28,3,0.0948973494284943,-0.06262747042257508,0.15752481985106936,-0.12857538426874124,-0.19870425350995882,0.07012886924121758,-0.108363536532604,-0.11838204926572464,0.01001851273312064,0.3333333333333333,0.35,-0.016666666666666663,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,石油石化,DF_PART_2c209aa829a3,baseline_event,4,18,4,0.0041007028946110635,-0.02133775116585474,0.025438454060465805,-0.1782196379667263,-0.1745804585493153,-0.003639179417410987,-0.13983518974782408,-0.07432449712265021,-0.06551069262517387,0.5,0.5,0.0,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,社会服务,DF_PART_29a1218a829f,baseline_event,1,2,1,-0.02642324702497123,-0.07588558066098172,0.04946233363601049,-0.02642324702497123,-0.17721739992080607,0.15079415289583484,-0.04729694917475302,-0.17189508109417223,0.12459813191941921,0.0,0.5,-0.5,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,计算机,DF_PART_e368778eff6f,baseline_event,12,24,10,-0.009205635767315081,0.02454604816327192,-0.033751683930587,-0.17074546706607455,-0.15724877718413222,-0.013496689881942331,-0.10441034794150106,-0.09732104797385432,-0.007089299967646734,0.5,0.6111111111111112,-0.11111111111111116,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,轻工制造,DF_PART_083c23182254,baseline_event,1,4,1,-0.013920053309430136,-0.07263885358547073,0.058718800276040595,-0.013920053309430136,-0.14832327546642496,0.13440322215699482,-0.047780279040154694,-0.10748861708094132,0.059708338040786624,0.0,0.0,0.0,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,通信,DF_PART_27c29d6a144d,baseline_event,7,15,6,0.018381595947826783,0.02426839971560665,-0.005886803767779867,-0.12291677778197163,-0.1460318514280961,0.023115073646124473,-0.09208290068267355,-0.08273554670793613,-0.009347353974737418,0.6666666666666666,0.6,0.06666666666666665,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,钢铁,DF_PART_6a58113b3dfd,baseline_event,0,9,0,,-0.04671178952781098,,,-0.12664891374638226,,,-0.09890138129220334,,,0.0,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,银行,DF_PART_c77d25466aa4,baseline_event,7,31,6,-0.07278727934381614,-0.029262537797510476,-0.04352474154630566,-0.12522164815601572,-0.10165555997197057,-0.023566088184045153,-0.10891753781031942,-0.06914525242835255,-0.039772285381966865,0.0,0.24,-0.24,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,非银金融,DF_PART_97e00ff6b48c,baseline_event,11,71,9,-0.09015561554552645,-0.03223026209895142,-0.05792535344657503,-0.1745925202376425,-0.15479391713852464,-0.01979860309911785,-0.11444638559626825,-0.0837936974984187,-0.03065268809784956,0.1111111111111111,0.23684210526315788,-0.12573099415204678,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,食品饮料,DF_PART_57278a420900,baseline_event,3,25,2,0.00020753641785982899,-0.030448420912971234,0.03065595733083106,-0.09306827566006111,-0.10846773648130754,0.015399460821246436,-0.07348618398394217,-0.08326455974544865,0.009778375761506475,0.5,0.2631578947368421,0.2368421052631579,too_sparse
