family,split,fold_id,contribution_scope,contribution_denominator,contribution_denominator_zero,top1_instrument_id,top1_instrument_event_count,top1_instrument_contribution_share,top5_instrument_contribution_share,top1_industry,top1_industry_contribution_share,top1_industry_universe_weight,top1_industry_contribution_minus_universe_weight,top1_industry_contribution_to_weight_ratio
vwap_deviation,robustness_oof_unseen,2,fold_unseen,20.268108940571434,False,SH601727,42,0.08986746329583396,0.32332533259631513,sw_801080,0.17051472030636555,0.10645325203252033,0.06406146827384522,1.601780284309916
vwap_deviation,robustness_oof_unseen,3,fold_unseen,19.100026929925114,False,SH601788,36,0.08961253573491719,0.3002178998450495,sw_801790,0.18895866072427436,0.12905894519131333,0.05989971553296103,1.464126802246581
vwap_deviation,robustness_oof_unseen,4,fold_unseen,17.2385827927399,False,SH600438,47,0.07391653122190386,0.33462570530854363,sw_801120,0.14103446663108268,0.08004185194873137,0.060992614682351315,1.7620090389889838
vwap_deviation,robustness_oof_unseen,aggregate,aggregate_oof_unseen,90.73195342988254,False,SH601727,42,0.020074995273857685,0.0880909895742887,sw_801790,0.1271631985210511,0.10203276100256561,0.025130437518485482,1.246297730959702
volume_price_correlation,train_oof_unseen,0,fold_unseen,21.567230014078756,False,SH601238,90,0.07280825601326708,0.3212003391758087,sw_801120,0.11990519991103692,0.0967525195968645,0.02315268031417242,1.2392979574138423
volume_price_correlation,train_oof_unseen,1,fold_unseen,19.918890357482343,False,SZ002475,69,0.0889646852685021,0.35753885960099036,sw_801790,0.2466773530198116,0.247715911049819,-0.0010385580300073805,0.9958074633736446
volume_price_correlation,train_oof_unseen,2,fold_unseen,19.668746062596853,False,SH601888,76,0.08529369289086408,0.34884296638069345,sw_801080,0.12117659626821213,0.09326060179482668,0.027915994473385455,1.2993332011174519
volume_price_correlation,train_oof_unseen,3,fold_unseen,24.277471665171724,False,SH600406,65,0.10351068303892771,0.31195834366088115,sw_801730,0.17768820430428564,0.0568517909957279,0.12083641330855774,3.125463616751105
volume_price_correlation,train_oof_unseen,4,fold_unseen,23.063436927074733,False,SH600276,86,0.09127526031170417,0.2981931179212459,sw_801150,0.14717235372593168,0.06594863297431648,0.0812237207516152,2.2316209917989895
volume_price_correlation,train_oof_unseen,aggregate,aggregate_oof_unseen,108.4957750264044,False,SH600406,65,0.02316198648204099,0.08993315485634128,sw_801790,0.10883706189582448,0.12190951193444959,-0.013072450038625102,0.8927692365329613
volume_price_correlation,validation_oof_unseen,0,fold_unseen,13.142454444141494,False,SZ002920,39,0.11497541542205895,0.3675437820729023,sw_801750,0.15500458144101475,0.05764705882352941,0.09735752261748534,2.688854984180868
volume_price_correlation,validation_oof_unseen,1,fold_unseen,14.056476109792198,False,SZ002493,34,0.0863755368454878,0.32261044127098076,sw_801790,0.20124748071250242,0.17824246950460543,0.023005011207896997,1.1290658240532434
volume_price_correlation,validation_oof_unseen,2,fold_unseen,16.95956654473567,False,SZ002050,35,0.09493914069706884,0.3064596845515021,sw_801110,0.13775785662830226,0.058242593061534564,0.07951526356676769,2.3652425035876767
volume_price_correlation,validation_oof_unseen,3,fold_unseen,18.94198752614837,False,SZ002142,41,0.05227367182480041,0.2343214923545265,sw_801790,0.21030791039990337,0.12816560229024443,0.08214230810965895,1.6409075964363595
volume_price_correlation,validation_oof_unseen,4,fold_unseen,13.441778249958968,False,SZ002459,29,0.10360438127716154,0.3372263367706016,sw_801730,0.1560806250347281,0.07579003749330476,0.08029058754142335,2.0593818158292394
volume_price_correlation,validation_oof_unseen,aggregate,aggregate_oof_unseen,76.54226287477668,False,SZ002050,35,0.021035786164123896,0.08888826675009784,sw_801790,0.13959656268941084,0.1008604449875261,0.038736117701884745,1.3840565814147998
volume_price_correlation,robustness_oof_unseen,0,fold_unseen,16.353329913060843,False,SH601698,38,0.0824716109154191,0.32313091576569464,sw_801740,0.15607330077429987,0.06259588830929733,0.09347741246500255,2.493347486389428
volume_price_correlation,robustness_oof_unseen,1,fold_unseen,24.16132591617002,False,SH601600,48,0.051155433454914113,0.23878516214797937,sw_801790,0.25852804487340353,0.1667044167610419,0.09182362811236164,1.5508170083098867
volume_price_correlation,robustness_oof_unseen,2,fold_unseen,21.77036983406339,False,SH601727,37,0.06271110180079406,0.2776477819801839,sw_801080,0.1463628153924705,0.10645325203252033,0.039909563359950176,1.3749022467416798
volume_price_correlation,robustness_oof_unseen,3,fold_unseen,22.764290800268803,False,SH601788,43,0.07518414093374821,0.2600452271384187,sw_801790,0.2087349365911551,0.12905894519131333,0.07967599139984177,1.6173612474651202
volume_price_correlation,robustness_oof_unseen,4,fold_unseen,17.51394689690769,False,SH600438,40,0.08567526373727052,0.3287919430343439,sw_801150,0.14268456562158693,0.05336123463248758,0.08932333098909936,2.673936737114347
volume_price_correlation,robustness_oof_unseen,aggregate,aggregate_oof_unseen,102.56326336047074,False,SH601788,43,0.01668739460608737,0.07099838421335167,sw_801790,0.14311432458843748,0.10203276100256561,0.041081563585871866,1.4026311077168525
