trade_date,split,state_signal_date,exposure_effective_date,market_state,index_close,index_ma20,index_ma60,index_ret20,index_realized_vol20,index_drawdown60,classifier_id
2021-04-21,train,2021-04-20,2021-04-21,risk_off,5083.365,5035.48779296875,5267.625642903646,0.0051834583,0.011408593174205632,-0.12472262762492237,sh000300_train_frozen_vol70_drawdown10_v1
2021-04-22,train,2021-04-21,2021-04-22,risk_off,5098.745,5039.962744140625,5261.979345703125,0.01786673,0.011195187703405343,-0.12207444816212665,sh000300_train_frozen_vol70_drawdown10_v1
2021-04-23,train,2021-04-22,2021-04-23,risk_off,5089.244,5047.990698242187,5255.526180013021,0.03257644,0.010522342292548776,-0.12371037031550391,sh000300_train_frozen_vol70_drawdown10_v1
2021-04-26,train,2021-04-23,2021-04-26,risk_off,5135.453,5058.44599609375,5248.367578125,0.042446494,0.010630945843133406,-0.11575389334423158,sh000300_train_frozen_vol70_drawdown10_v1
2021-04-27,train,2021-04-26,2021-04-27,risk_off,5077.237,5060.4083251953125,5240.15859375,0.0077900887,0.009906505119956692,-0.1257778470178219,sh000300_train_frozen_vol70_drawdown10_v1
2021-04-28,train,2021-04-27,2021-04-28,risk_off,5090.52,5062.590478515625,5231.235213216146,0.008647561,0.009913952268221607,-0.1234906835755114,sh000300_train_frozen_vol70_drawdown10_v1
2021-04-29,train,2021-04-28,2021-04-29,risk_off,5119.242,5063.816137695312,5224.673120117188,0.0048115253,0.009773972593144742,-0.1185451676525946,sh000300_train_frozen_vol70_drawdown10_v1
2021-04-30,train,2021-04-29,2021-04-30,risk_off,5164.169,5069.60654296875,5218.609220377604,0.022939801,0.00969157286373627,-0.11080947039017053,sh000300_train_frozen_vol70_drawdown10_v1
2021-05-06,train,2021-04-30,2021-05-06,risk_off,5123.489,5070.242138671875,5214.381648763021,0.0024873018,0.009526468564851497,-0.11781397148814188,sh000300_train_frozen_vol70_drawdown10_v1
2021-05-07,train,2021-05-06,2021-05-07,risk_off,5061.124,5065.220483398438,5209.5343017578125,-0.019457936,0.009611375090727072,-0.12855222234618546,sh000300_train_frozen_vol70_drawdown10_v1
2021-05-10,train,2021-05-07,2021-05-10,risk_off,4996.053,5058.0060546875,5202.507722981771,-0.028069854,0.009939266326540342,-0.13975641423485996,sh000300_train_frozen_vol70_drawdown10_v1
2021-05-11,train,2021-05-10,2021-05-11,risk_off,4992.422,5052.439990234375,5194.029890950521,-0.021811724,0.009851727167986912,-0.1403816764948388,sh000300_train_frozen_vol70_drawdown10_v1
2021-05-12,train,2021-05-11,2021-05-12,risk_off,5023.06,5047.9825439453125,5186.3275390625,-0.017438412,0.009961109086172844,-0.13510625212656002,sh000300_train_frozen_vol70_drawdown10_v1
2021-05-13,train,2021-05-12,2021-05-13,risk_off,5044.548,5048.443090820312,5179.170865885417,0.0018292665,0.009460605955929144,-0.13140638440101393,sh000300_train_frozen_vol70_drawdown10_v1
2021-05-14,train,2021-05-13,2021-05-14,risk_off,4992.974,5050.7044921875,5170.9968668619795,0.0091410875,0.008909178284537182,-0.1402865882043942,sh000300_train_frozen_vol70_drawdown10_v1
2021-05-17,train,2021-05-14,2021-05-17,risk_off,5110.59,5059.251782226563,5163.4306640625,0.034606934,0.010205450121814248,-0.12003496827741966,sh000300_train_frozen_vol70_drawdown10_v1
2021-05-18,train,2021-05-17,2021-05-18,risk_off,5184.985,5069.46962890625,5155.076245117188,0.041030407,0.010493253398152805,-0.10722528921427221,sh000300_train_frozen_vol70_drawdown10_v1
2021-05-19,train,2021-05-18,2021-05-19,risk_off,5187.601,5081.4009765625,5144.740942382812,0.048217416,0.010323066607589247,-0.10231128372054976,sh000300_train_frozen_vol70_drawdown10_v1
2021-05-20,train,2021-05-19,2021-05-20,risk_off,5172.272,5091.705517578125,5134.805794270834,0.0414989,0.010384831306415864,-0.10496390895261443,sh000300_train_frozen_vol70_drawdown10_v1
2021-05-21,train,2021-05-20,2021-05-21,risk_on,5186.412,5096.675268554687,5124.931966145833,0.019538999,0.009053265924048846,-0.07341369503368045,sh000300_train_frozen_vol70_drawdown10_v1
2021-05-24,train,2021-05-21,2021-05-24,risk_on,5134.148,5099.214404296875,5117.212215169271,0.009989977,0.009366881805976971,-0.0798470486105034,sh000300_train_frozen_vol70_drawdown10_v1
2021-05-25,train,2021-05-24,2021-05-25,risk_on,5155.588,5102.05654296875,5110.144213867187,0.011148334,0.00938547610968652,-0.05740321407863391,sh000300_train_frozen_vol70_drawdown10_v1
2021-05-26,train,2021-05-25,2021-05-26,risk_on,5318.478,5113.518237304687,5108.1593831380205,0.045042872,0.011533628786098257,-0.02762198978633068,sh000300_train_frozen_vol70_drawdown10_v1
2021-05-27,train,2021-05-26,2021-05-27,risk_on,5320.593,5122.775219726563,5105.676627604166,0.036051273,0.01143214678364764,-0.02414067825814703,sh000300_train_frozen_vol70_drawdown10_v1
2021-05-28,train,2021-05-27,2021-05-28,risk_on,5338.233,5135.825024414063,5105.701155598958,0.05140519,0.011026772770414996,-0.02090526961350625,sh000300_train_frozen_vol70_drawdown10_v1
2021-05-31,train,2021-05-28,2021-05-31,risk_on,5321.089,5147.353466796875,5104.072900390625,0.045293808,0.011098463482187614,-0.024049688826891846,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-01,train,2021-05-31,2021-06-01,risk_on,5331.57,5157.9698486328125,5103.771899414062,0.04147637,0.011071636804049382,-0.022127357978573015,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-02,train,2021-06-01,2021-06-02,risk_on,5341.68,5166.84541015625,5101.9296875,0.03437364,0.010965071099902513,0.0,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-03,train,2021-06-02,2021-06-03,risk_on,5289.974,5175.169677734375,5102.084155273437,0.032494545,0.011050900060978412,-0.00967973614780071,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-04,train,2021-06-03,2021-06-04,risk_on,5255.286,5184.877783203125,5101.958992513021,0.038363457,0.010763489773946068,-0.01617357088514093,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-07,train,2021-06-04,2021-06-07,risk_on,5282.277,5199.18896484375,5105.329858398438,0.057289958,0.010227610664373778,-0.011120718267976781,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-08,train,2021-06-07,2021-06-08,risk_on,5277.627,5213.44921875,5110.440323893229,0.057127595,0.010230342081233624,-0.01199121260510172,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-09,train,2021-06-08,2021-06-09,risk_on,5232.117,5223.902075195312,5114.248746744792,0.04161942,0.01049438664537509,-0.020510959974354148,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-10,train,2021-06-09,2021-06-10,risk_on,5236.449,5233.497143554688,5116.05263671875,0.038041353,0.010485444675387933,-0.01969997333579776,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-11,train,2021-06-10,2021-06-11,risk_on,5271.466,5247.421728515625,5118.137418619792,0.055776715,0.010148277172734315,-0.013144619887034081,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-15,train,2021-06-11,2021-06-15,risk_on,5224.703,5253.127392578125,5121.290071614583,0.022328734,0.00924801317067014,-0.021898924482902316,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-16,train,2021-06-15,2021-06-16,risk_neutral,5166.56,5252.20615234375,5122.743375651042,-0.0035535097,0.009078518809240562,-0.032783714379134965,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-17,train,2021-06-16,2021-06-17,risk_neutral,5080.491,5246.850659179688,5122.4039306640625,-0.020647287,0.009762717526847481,-0.04889640642057902,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-18,train,2021-06-17,2021-06-18,risk_neutral,5101.892,5243.3316650390625,5121.739331054688,-0.013607144,0.00981561373903567,-0.044890011765339244,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-21,train,2021-06-18,2021-06-21,risk_neutral,5102.466,5239.134350585938,5123.328914388021,-0.01618582,0.009787187817405178,-0.04478260539695522,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-22,train,2021-06-21,2021-06-22,risk_neutral,5090.385,5236.94619140625,5123.882796223958,-0.008523941,0.009562190703770311,-0.047044263581261014,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-23,train,2021-06-22,2021-06-23,risk_neutral,5122.158,5235.27470703125,5125.764664713542,-0.006484151,0.009621848124612423,-0.041096053195312066,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-24,train,2021-06-23,2021-06-24,risk_neutral,5147.394,5226.7205078125,5129.409814453125,-0.032167852,0.006431093186245061,-0.036371726950890415,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-25,train,2021-06-24,2021-06-25,risk_neutral,5155.974,5218.489575195313,5133.236930338541,-0.030939937,0.006456831053911467,-0.034765476137915585,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-28,train,2021-06-25,2021-06-28,risk_neutral,5239.968,5213.576318359375,5136.60322265625,-0.018407822,0.007483278035158722,-0.019041275216158726,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-29,train,2021-06-28,2021-06-29,risk_neutral,5251.76,5210.10986328125,5140.017936197916,-0.0130290985,0.007493613287747587,-0.016833731559583454,sh000300_train_frozen_vol70_drawdown10_v1
2021-06-30,train,2021-06-29,2021-06-30,risk_neutral,5190.545,5203.058618164063,5141.6148681640625,-0.026450932,0.007838008951525827,-0.02829357972262836,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-01,train,2021-06-30,2021-07-01,risk_neutral,5224.041,5197.17666015625,5144.54287109375,-0.022022903,0.007992577186194335,-0.0220228760025013,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-02,train,2021-07-01,2021-07-02,risk_neutral,5229.664,5194.161157226563,5146.524324544271,-0.011400819,0.0077542042268410405,-0.02097020218266199,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-05,train,2021-07-02,2021-07-05,risk_neutral,5081.117,5185.452709960938,5145.183658854166,-0.033141673,0.009794862479797712,-0.04877921921694628,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-06,train,2021-07-05,2021-07-06,risk_neutral,5085.792,5175.628466796875,5144.274495442708,-0.037196994,0.009691691872990037,-0.047904062986385165,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-07,train,2021-07-06,2021-07-07,risk_neutral,5083.104,5165.902319335937,5143.930509440104,-0.036858022,0.009693747918600512,-0.04840727324847405,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-08,train,2021-07-07,2021-07-08,risk_neutral,5140.49,5161.320971679687,5144.401863606771,-0.017512381,0.009963611603362807,-0.03766416834883324,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-09,train,2021-07-08,2021-07-09,risk_neutral,5088.257,5153.911352539062,5145.283862304687,-0.028300166,0.010157975053111551,-0.04744262694587198,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-12,train,2021-07-09,2021-07-12,risk_neutral,5069.436,5143.80986328125,5147.312027994792,-0.03832519,0.00999636237004202,-0.05096601287724656,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-13,train,2021-07-12,2021-07-13,risk_neutral,5132.709,5139.21015625,5150.529777018229,-0.01760751,0.010329688592160687,-0.039120872933147255,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-14,train,2021-07-13,2021-07-14,risk_neutral,5142.099,5137.987109375,5153.220963541667,-0.0047344565,0.010066714788449773,-0.03736297346898165,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-15,train,2021-07-14,2021-07-15,risk_neutral,5083.085,5138.116796875,5155.456144205729,0.0005105734,0.009699380917904525,-0.04841083822580772,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-16,train,2021-07-15,2021-07-16,risk_neutral,5151.463,5140.5953369140625,5158.544173177083,0.009716153,0.010097420493613767,-0.035610010127277936,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-19,train,2021-07-16,2021-07-19,risk_neutral,5094.773,5140.210693359375,5158.6734375,-0.0015076995,0.010406632484753242,-0.046222764830054386,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-20,train,2021-07-19,2021-07-20,risk_neutral,5113.495,5141.3662109375,5159.175602213541,0.0045399666,0.010421818319376736,-0.042717843653074294,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-21,train,2021-07-20,2021-07-21,risk_neutral,5108.994,5140.7080078125,5159.346419270833,-0.002570033,0.010333365969845663,-0.04356045803925701,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-22,train,2021-07-21,2021-07-22,risk_neutral,5144.043,5140.540454101562,5160.259733072917,-0.00065100193,0.010388603794698132,-0.03699907155192883,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-23,train,2021-07-22,2021-07-23,risk_neutral,5151.752,5140.329345703125,5160.531380208334,-0.0008189082,0.010387335657057259,-0.035555895599547416,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-26,train,2021-07-23,2021-07-26,risk_neutral,5089.228,5132.7923583984375,5160.731233723958,-0.028767288,0.010000493512076963,-0.04726081310185848,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-27,train,2021-07-26,2021-07-27,risk_neutral,4925.299,5116.469311523438,5157.977547200521,-0.06216222,0.011992194688137304,-0.07794950913461451,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-28,train,2021-07-27,2021-07-28,risk_off,4751.313,5094.50771484375,5151.845393880209,-0.08462155,0.013805814619401136,-0.11052087883821227,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-29,train,2021-07-28,2021-07-29,risk_off,4760.483,5071.329809570312,5145.117293294271,-0.08873552,0.013663885628808917,-0.10880420513757105,sh000300_train_frozen_vol70_drawdown10_v1
2021-07-30,train,2021-07-29,2021-07-30,risk_off,4850.275,5052.3603515625,5140.563728841146,-0.07254559,0.01455052581289307,-0.09199451432257066,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-02,train,2021-07-30,2021-08-02,risk_off,4811.17,5038.86298828125,5136.3978271484375,-0.053127527,0.013454370389412508,-0.09931524098195565,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-03,train,2021-08-02,2021-08-03,risk_off,4933.736,5031.260180664062,5135.359204101563,-0.029898226,0.014777973704700588,-0.0763700413564794,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-04,train,2021-08-03,2021-08-04,risk_off,4934.458,5023.827880859375,5134.393139648438,-0.029243171,0.014780710543560055,-0.07623484644682821,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-05,train,2021-08-04,2021-08-05,risk_off,4978.848,5015.745776367187,5133.656274414063,-0.031444907,0.014690640386914866,-0.06792470146285645,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-06,train,2021-08-05,2021-08-06,risk_off,4948.67,5008.766430664063,5132.0583089192705,-0.027433157,0.014596481535726817,-0.07357427643986003,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-09,train,2021-08-06,2021-08-09,risk_off,4921.565,5001.372875976563,5130.868155924479,-0.029169142,0.014616333706428137,-0.07864851892102576,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-10,train,2021-08-09,2021-08-10,risk_off,4985.563,4994.015576171875,5128.784375,-0.028668284,0.014641509530879265,-0.06666763560922395,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-11,train,2021-08-10,2021-08-11,risk_off,5043.148,4989.068017578125,5126.420426432292,-0.01924336,0.014897934886796266,-0.05588732697176835,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-12,train,2021-08-11,2021-08-12,risk_off,5015.341,4985.680810546875,5123.549422200521,-0.01332736,0.01474131462728652,-0.06109301656590116,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-13,train,2021-08-12,2021-08-13,risk_off,4973.351,4976.775219726563,5120.234073893229,-0.034574986,0.014468855301106332,-0.06895379158648896,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-16,train,2021-08-13,2021-08-16,risk_off,4945.983,4969.335717773438,5116.226920572916,-0.029204428,0.014340160700561383,-0.07407730388259848,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-17,train,2021-08-16,2021-08-17,risk_off,4941.068,4960.71435546875,5113.008919270834,-0.033720016,0.014293947286777018,-0.0749974336733682,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-18,train,2021-08-17,2021-08-18,risk_off,4837.403,4947.134790039063,5107.705834960938,-0.053159475,0.014900982403232127,-0.09440425618073378,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-19,train,2021-08-18,2021-08-19,risk_off,4894.238,4934.64453125,5100.635164388021,-0.04856205,0.01509328046501567,-0.08376435280441685,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-20,train,2021-08-19,2021-08-20,risk_off,4862.139,4920.163891601563,5092.994270833334,-0.05621636,0.015092139468005476,-0.08977344203406268,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-23,train,2021-08-20,2021-08-23,risk_off,4769.268,4904.1658935546875,5083.5115234375,-0.062870026,0.015381704806139353,-0.10715956226100365,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-24,train,2021-08-23,2021-08-24,risk_off,4835.878,4899.694848632813,5075.424674479166,-0.018155456,0.014267436955662733,-0.09468972859644742,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-25,train,2021-08-24,2021-08-25,risk_neutral,4888.39,4906.5487060546875,5068.038346354167,0.028850317,0.01206182182462303,-0.08485907507485768,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-26,train,2021-08-25,2021-08-26,risk_neutral,4898.157,4913.432421875,5060.646297200521,0.028920293,0.012061953484682081,-0.07406782822790792,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-27,train,2021-08-26,2021-08-27,risk_neutral,4801.609,4910.99912109375,5052.5068766276045,-0.010033667,0.012214388134532217,-0.09099636045247494,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-30,train,2021-08-27,2021-08-30,risk_neutral,4827.043,4911.7927734375,5045.369490559896,0.0032992363,0.012143791508747776,-0.08618137579204044,sh000300_train_frozen_vol70_drawdown10_v1
2021-08-31,train,2021-08-30,2021-08-31,risk_neutral,4813.27,4905.769482421875,5037.552709960937,-0.024416745,0.010681688473565583,-0.0879859333973565,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-01,train,2021-08-31,2021-09-01,risk_neutral,4805.61,4899.327075195312,5029.685758463542,-0.0261119,0.010677629260971756,-0.08837313432559324,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-02,train,2021-09-01,2021-09-02,risk_neutral,4869.459,4893.8576171875,5023.641455078125,-0.021970749,0.010921927236619283,-0.07626092051824562,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-03,train,2021-09-02,2021-09-03,risk_neutral,4869.411,4889.894677734375,5017.524153645833,-0.016016185,0.01086257767673972,-0.07626999798628409,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-06,train,2021-09-03,2021-09-06,risk_neutral,4843.062,4885.96953125,5010.384090169271,-0.015950799,0.010861148136155548,-0.07782110609501802,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-07,train,2021-09-06,2021-09-07,risk_neutral,4933.726,4883.377685546875,5005.53447265625,-0.010397375,0.011286116296592555,-0.06055754748873243,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-08,train,2021-09-07,2021-09-08,risk_neutral,4992.829,4880.861743164062,5002.6389567057295,-0.009977639,0.011309305431604876,-0.04930360024411462,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-09,train,2021-09-08,2021-09-09,risk_neutral,4972.132,4878.7012939453125,5000.8329671223955,-0.008615375,0.011282491754445505,-0.05324461555111182,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-10,train,2021-09-09,2021-09-10,risk_neutral,4970.013,4878.534399414062,4998.634985351562,-0.0006711483,0.011132571385328126,-0.05364803315555311,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-13,train,2021-09-10,2021-09-13,risk_on,5013.522,4881.911352539062,4997.152587890625,0.013655305,0.011211735591823804,-0.04536342171020802,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-14,train,2021-09-13,2021-09-14,risk_neutral,4991.66,4884.440966796875,4995.507177734375,0.010239124,0.01126168908674304,-0.0495261818862055,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-15,train,2021-09-14,2021-09-15,risk_neutral,4917.162,4888.428930664062,4992.090576171875,0.016488075,0.010747807029471373,-0.06371153121665696,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-16,train,2021-09-15,2021-09-16,risk_neutral,4867.319,4887.082983398437,4987.42265625,-0.005500138,0.010699079707723982,-0.07320230458466115,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-17,train,2021-09-16,2021-09-17,risk_neutral,4807.698,4884.3609375,4981.618058268229,-0.011196911,0.010936931552826124,-0.08455480510439028,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-22,train,2021-09-17,2021-09-22,risk_neutral,4855.94,4888.69453125,4975.217594401041,0.01817298,0.010283573877992442,-0.07536898904050393,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-23,train,2021-09-22,2021-09-23,risk_neutral,4821.768,4887.989038085938,4968.0510660807295,-0.0029177666,0.009968714677870217,-0.07799659619030264,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-24,train,2021-09-23,2021-09-24,risk_neutral,4853.196,4886.229321289063,4962.428580729166,-0.0071995854,0.009773161296275108,-0.07198708315095526,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-27,train,2021-09-24,2021-09-27,risk_neutral,4849.428,4883.79287109375,4956.185034179687,-0.009948432,0.009759046910043414,-0.07270750765240952,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-28,train,2021-09-27,2021-09-28,risk_neutral,4877.37,4887.5809326171875,4950.313468424479,0.015778303,0.008775084530479265,-0.05325990816989212,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-29,train,2021-09-28,2021-09-29,risk_neutral,4883.828,4890.420190429688,4947.025317382812,0.01176393,0.008716294633618506,-0.05200635251130059,sh000300_train_frozen_vol70_drawdown10_v1
2021-09-30,train,2021-09-29,2021-09-30,risk_neutral,4833.928,4891.453100585937,4942.827587890625,0.004291892,0.00900608452481577,-0.061692358902481925,sh000300_train_frozen_vol70_drawdown10_v1
2021-10-08,train,2021-09-30,2021-10-08,risk_neutral,4866.383,4894.491748046875,4939.215568033854,0.012646198,0.009102350931491454,-0.05539263986727816,sh000300_train_frozen_vol70_drawdown10_v1
2021-10-11,train,2021-10-08,2021-10-11,risk_neutral,4929.941,4897.515844726562,4935.706412760416,0.012420654,0.009086831384548178,-0.04305545709002967,sh000300_train_frozen_vol70_drawdown10_v1
2021-10-12,train,2021-10-11,2021-10-12,risk_on,4936.192,4900.8548828125,4933.1719970703125,0.0137143135,0.009086398783568527,-0.041842088003284705,sh000300_train_frozen_vol70_drawdown10_v1
2021-10-13,train,2021-10-12,2021-10-13,risk_neutral,4883.837,4902.893627929688,4930.078678385416,0.008419275,0.009329053064711807,-0.052004646477590066,sh000300_train_frozen_vol70_drawdown10_v1
2021-10-14,train,2021-10-13,2021-10-14,risk_on,4940.109,4903.2127685546875,4926.868676757813,0.0012936592,0.008737850636547813,-0.04108176564631949,sh000300_train_frozen_vol70_drawdown10_v1
2021-10-15,train,2021-10-14,2021-10-15,risk_neutral,4913.612,4899.251904296875,4923.060555013021,-0.01586622,0.008368968345767334,-0.04622507816477783,sh000300_train_frozen_vol70_drawdown10_v1
2021-10-18,train,2021-10-15,2021-10-18,risk_neutral,4932.108,4897.250708007812,4920.544270833333,-0.008049667,0.008386718616764028,-0.04263482500074878,sh000300_train_frozen_vol70_drawdown10_v1
2021-10-19,train,2021-10-18,2021-10-19,risk_neutral,4874.775,4892.488793945313,4915.932804361979,-0.019162595,0.00873829669817676,-0.05376366201273308,sh000300_train_frozen_vol70_drawdown10_v1
2021-10-20,train,2021-10-19,2021-10-20,risk_neutral,4922.723,4887.9488525390625,4913.0653076171875,-0.018110812,0.008801183087687344,-0.04445648988492612,sh000300_train_frozen_vol70_drawdown10_v1
2021-10-21,train,2021-10-20,2021-10-21,risk_neutral,4910.185,4883.87509765625,4909.676806640625,-0.016322255,0.008774101581731296,-0.04689024175255918,sh000300_train_frozen_vol70_drawdown10_v1
2021-10-22,train,2021-10-21,2021-10-22,risk_on,4928.016,4884.417797851563,4906.660506184896,0.0022073984,0.00819152705020014,-0.04342907847262212,sh000300_train_frozen_vol70_drawdown10_v1
2021-10-25,train,2021-10-22,2021-10-25,risk_on,4959.725,4889.038110351563,4903.588541666667,0.018985033,0.007944108859665847,-0.03727408796385634,sh000300_train_frozen_vol70_drawdown10_v1
2021-10-26,train,2021-10-25,2021-10-26,risk_on,4979.524,4897.62939453125,4900.718074544271,0.03573966,0.007359678923280323,-0.02155613797870215,sh000300_train_frozen_vol70_drawdown10_v1
2021-10-27,train,2021-10-26,2021-10-27,risk_on,4963.098,4902.9873046875,4898.615909830729,0.022067428,0.0071839678937736205,-0.015872983599440227,sh000300_train_frozen_vol70_drawdown10_v1
2021-10-28,train,2021-10-27,2021-10-28,risk_on,4898.164,4906.807104492187,4898.163663736979,0.015843987,0.00763390911045162,-0.028748687958125463,sh000300_train_frozen_vol70_drawdown10_v1
2021-10-29,train,2021-10-28,2021-10-29,risk_neutral,4864.138,4907.354223632812,4900.044083658854,0.0022547245,0.007694803390886939,-0.03549564030790153,sh000300_train_frozen_vol70_drawdown10_v1
2021-11-01,train,2021-10-29,2021-11-01,risk_on,4908.77,4910.321313476563,4902.515535481771,0.012236834,0.007937275712266196,-0.026645644950455405,sh000300_train_frozen_vol70_drawdown10_v1
2021-11-02,train,2021-11-01,2021-11-02,risk_neutral,4890.685,4910.987060546875,4903.189038085938,0.0027298927,0.007899391766011725,-0.030231691031118446,sh000300_train_frozen_vol70_drawdown10_v1
2021-11-03,train,2021-11-02,2021-11-03,risk_neutral,4839.846,4908.7879638671875,4903.666975911458,-0.009005606,0.008220010616453244,-0.0403124714681421,sh000300_train_frozen_vol70_drawdown10_v1
2021-11-04,train,2021-11-03,2021-11-04,risk_neutral,4821.112,4908.147143554687,4901.789908854166,-0.0026513338,0.007953796183366868,-0.04402728911550102,sh000300_train_frozen_vol70_drawdown10_v1
2021-11-05,train,2021-11-04,2021-11-05,risk_neutral,4868.742,4908.265112304687,4900.694645182291,0.00048482418,0.008117655916339998,-0.03458271767453658,sh000300_train_frozen_vol70_drawdown10_v1
2021-11-08,train,2021-11-05,2021-11-08,risk_neutral,4842.346,4903.8853759765625,4898.419612630209,-0.017767906,0.0076215888579117775,-0.0398167493467263,sh000300_train_frozen_vol70_drawdown10_v1
2021-11-09,train,2021-11-08,2021-11-09,risk_neutral,4848.18,4899.484790039062,4896.744783528646,-0.017829895,0.0076207163876195255,-0.03865993530245393,sh000300_train_frozen_vol70_drawdown10_v1
2021-11-10,train,2021-11-09,2021-11-10,risk_neutral,4846.744,4897.630151367188,4895.497770182292,-0.0075950027,0.007286034107707554,-0.038944685060087414,sh000300_train_frozen_vol70_drawdown10_v1
2021-11-11,train,2021-11-10,2021-11-11,risk_neutral,4821.193,4891.684350585938,4892.758268229167,-0.024071515,0.006821837871695114,-0.04401121687484577,sh000300_train_frozen_vol70_drawdown10_v1
2021-11-12,train,2021-11-11,2021-11-12,risk_neutral,4898.653,4890.9364013671875,4890.350016276042,-0.0030444264,0.007708239058881043,-0.023266213097354216,sh000300_train_frozen_vol70_drawdown10_v1
2021-11-15,train,2021-11-12,2021-11-15,risk_neutral,4888.375,4888.749755859375,4888.233919270833,-0.008866966,0.007666203523358943,-0.024961887738560118,sh000300_train_frozen_vol70_drawdown10_v1
2021-11-16,train,2021-11-15,2021-11-16,risk_neutral,4882.378,4889.129907226563,4886.717700195312,0.0015596151,0.007228531235546266,-0.02615806686078359,sh000300_train_frozen_vol70_drawdown10_v1
