entry_family,entry_variant_id,industry_name,entry_event_count,entry_success_primary_precision,entry_future_50pct_high_120d_rate,median_drawdown_before_gain
price_hold_after_launch,hold_10d_close_ge_launch_close,有色金属,6,0.5,0.0,-0.09165040330435936
price_hold_after_launch,hold_10d_close_ge_launch_close,机械设备,1,1.0,0.0,-0.08324329273120779
price_hold_after_launch,hold_10d_close_ge_launch_close,汽车,4,0.25,0.0,-0.2070677921654681
price_hold_after_launch,hold_10d_close_ge_launch_close,煤炭,3,0.0,0.0,-0.10139859177977728
price_hold_after_launch,hold_10d_close_ge_launch_close,电力设备,5,0.2,0.2,-0.21401516468536919
price_hold_after_launch,hold_10d_close_ge_launch_close,电子,9,0.3333333333333333,0.0,-0.13514274214387467
price_hold_after_launch,hold_10d_close_ge_launch_close,石油石化,2,0.0,0.0,-0.18861425832100265
price_hold_after_launch,hold_10d_close_ge_launch_close,计算机,6,0.5,0.0,-0.07143729367256502
price_hold_after_launch,hold_10d_close_ge_launch_close,轻工制造,1,1.0,0.0,-0.03247065542200178
price_hold_after_launch,hold_10d_close_ge_launch_close,通信,4,0.25,0.25,-0.18295062430313647
price_hold_after_launch,hold_10d_close_ge_launch_close,钢铁,2,0.5,0.0,-0.13088766806310104
price_hold_after_launch,hold_10d_close_ge_launch_close,银行,21,0.09523809523809523,0.047619047619047616,-0.12736441032890644
price_hold_after_launch,hold_10d_close_ge_launch_close,非银金融,28,0.14285714285714285,0.10714285714285714,-0.15053158141408168
price_hold_after_launch,hold_10d_close_ge_launch_close,食品饮料,6,0.16666666666666666,0.16666666666666666,-0.26684632028004157
price_hold_after_launch,hold_20d_close_ge_launch_close,交通运输,1,0.0,0.0,-0.030386712313068664
price_hold_after_launch,hold_20d_close_ge_launch_close,公用事业,3,0.3333333333333333,0.0,-0.16006597349021434
price_hold_after_launch,hold_20d_close_ge_launch_close,国防军工,1,0.0,0.0,-0.2483069858368595
price_hold_after_launch,hold_20d_close_ge_launch_close,基础化工,1,0.0,0.0,-0.18288472466454553
price_hold_after_launch,hold_20d_close_ge_launch_close,建筑装饰,1,0.0,0.0,-0.21297839618327175
price_hold_after_launch,hold_20d_close_ge_launch_close,房地产,2,0.0,0.0,-0.05989035841571955
price_hold_after_launch,hold_20d_close_ge_launch_close,有色金属,2,0.5,0.0,-0.10096479822676674
price_hold_after_launch,hold_20d_close_ge_launch_close,汽车,1,1.0,1.0,-0.09674658261268865
price_hold_after_launch,hold_20d_close_ge_launch_close,电力设备,1,0.0,0.0,-0.1716567054341921
price_hold_after_launch,hold_20d_close_ge_launch_close,电子,1,1.0,0.0,-0.05886399756909888
price_hold_after_launch,hold_20d_close_ge_launch_close,石油石化,1,0.0,0.0,-0.1266891875564835
price_hold_after_launch,hold_20d_close_ge_launch_close,社会服务,1,1.0,1.0,-0.005304214675218133
price_hold_after_launch,hold_20d_close_ge_launch_close,计算机,1,0.0,0.0,-0.49844040834473946
price_hold_after_launch,hold_20d_close_ge_launch_close,通信,1,0.0,0.0,-0.014851471125267302
price_hold_after_launch,hold_20d_close_ge_launch_close,钢铁,1,0.0,0.0,-0.29914527955139814
price_hold_after_launch,hold_20d_close_ge_launch_close,银行,3,0.3333333333333333,0.0,-0.25342465417875903
price_hold_after_launch,hold_20d_close_ge_launch_close,非银金融,9,0.2222222222222222,0.0,-0.19027029501425252
price_hold_after_launch,hold_20d_close_ge_launch_close,食品饮料,1,0.0,0.0,-0.21541714690259783
price_hold_after_launch,hold_3d_close_above_ema20,交通运输,100,0.16,0.07,-0.10819901749767441
price_hold_after_launch,hold_3d_close_above_ema20,传媒,9,0.5555555555555556,0.2222222222222222,-0.09825603757776946
price_hold_after_launch,hold_3d_close_above_ema20,公用事业,90,0.14444444444444443,0.08888888888888889,-0.08820369049461985
price_hold_after_launch,hold_3d_close_above_ema20,农林牧渔,12,0.5,0.3333333333333333,-0.06658461047662717
price_hold_after_launch,hold_3d_close_above_ema20,医药生物,76,0.32894736842105265,0.09210526315789473,-0.09795040055601423
price_hold_after_launch,hold_3d_close_above_ema20,商贸零售,11,0.36363636363636365,0.09090909090909091,-0.14552733098254944
price_hold_after_launch,hold_3d_close_above_ema20,国防军工,34,0.38235294117647056,0.23529411764705882,-0.0853833186150838
price_hold_after_launch,hold_3d_close_above_ema20,基础化工,34,0.11764705882352941,0.11764705882352941,-0.19079294975121092
price_hold_after_launch,hold_3d_close_above_ema20,家用电器,25,0.2,0.12,-0.12363996074622419
price_hold_after_launch,hold_3d_close_above_ema20,建筑材料,12,0.3333333333333333,0.16666666666666666,-0.14059039202151735
price_hold_after_launch,hold_3d_close_above_ema20,建筑装饰,54,0.12962962962962962,0.09259259259259259,-0.14872787534380072
price_hold_after_launch,hold_3d_close_above_ema20,房地产,33,0.18181818181818182,0.12121212121212122,-0.22628304238726493
price_hold_after_launch,hold_3d_close_above_ema20,有色金属,38,0.21052631578947367,0.10526315789473684,-0.18873159307919968
price_hold_after_launch,hold_3d_close_above_ema20,机械设备,35,0.2857142857142857,0.05714285714285714,-0.1319554735675289
price_hold_after_launch,hold_3d_close_above_ema20,汽车,78,0.23076923076923078,0.1282051282051282,-0.17002171290127988
price_hold_after_launch,hold_3d_close_above_ema20,煤炭,29,0.20689655172413793,0.1724137931034483,-0.11309527301103561
price_hold_after_launch,hold_3d_close_above_ema20,电力设备,52,0.25,0.1346153846153846,-0.17343926526051234
price_hold_after_launch,hold_3d_close_above_ema20,电子,78,0.3717948717948718,0.1794871794871795,-0.11675789589329671
price_hold_after_launch,hold_3d_close_above_ema20,石油石化,22,0.3181818181818182,0.09090909090909091,-0.11586389110173029
price_hold_after_launch,hold_3d_close_above_ema20,社会服务,3,0.3333333333333333,0.3333333333333333,-0.2059040533269333
price_hold_after_launch,hold_3d_close_above_ema20,计算机,43,0.3023255813953488,0.32558139534883723,-0.12433152753572019
price_hold_after_launch,hold_3d_close_above_ema20,轻工制造,5,0.4,0.2,-0.13399875457303945
price_hold_after_launch,hold_3d_close_above_ema20,通信,21,0.19047619047619047,0.14285714285714285,-0.1579640296994005
price_hold_after_launch,hold_3d_close_above_ema20,钢铁,19,0.10526315789473684,0.10526315789473684,-0.16517857285406512
price_hold_after_launch,hold_3d_close_above_ema20,银行,219,0.136986301369863,0.0182648401826484,-0.08241763244200817
price_hold_after_launch,hold_3d_close_above_ema20,非银金融,160,0.15,0.09375,-0.14963011816715627
price_hold_after_launch,hold_3d_close_above_ema20,食品饮料,60,0.31666666666666665,0.15,-0.15713045074921944
price_hold_after_launch,hold_3d_close_ge_launch_close,交通运输,2,0.0,0.0,-0.09960626624246838
price_hold_after_launch,hold_3d_close_ge_launch_close,传媒,2,0.5,0.0,-0.1740491399513568
price_hold_after_launch,hold_3d_close_ge_launch_close,公用事业,3,0.0,0.0,-0.08609271261766394
price_hold_after_launch,hold_3d_close_ge_launch_close,农林牧渔,2,0.5,0.5,-0.1381978419158169
price_hold_after_launch,hold_3d_close_ge_launch_close,医药生物,4,0.25,0.25,-0.36491345212155346
price_hold_after_launch,hold_3d_close_ge_launch_close,国防军工,2,0.0,0.5,-0.13512351160159303
price_hold_after_launch,hold_3d_close_ge_launch_close,基础化工,1,0.0,1.0,-0.04407294304187326
price_hold_after_launch,hold_3d_close_ge_launch_close,家用电器,2,0.5,0.5,-0.21311690304898312
price_hold_after_launch,hold_3d_close_ge_launch_close,建筑材料,3,0.3333333333333333,0.3333333333333333,-0.2728600723778358
price_hold_after_launch,hold_3d_close_ge_launch_close,建筑装饰,1,0.0,0.0,-0.15498938708303833
price_hold_after_launch,hold_3d_close_ge_launch_close,有色金属,6,0.5,0.5,-0.12413926148242743
price_hold_after_launch,hold_3d_close_ge_launch_close,煤炭,1,0.0,0.0,-0.21250001383679273
price_hold_after_launch,hold_3d_close_ge_launch_close,电力设备,5,0.6,0.6,-0.05059921476160811
price_hold_after_launch,hold_3d_close_ge_launch_close,电子,6,0.16666666666666666,0.0,-0.156371584225228
price_hold_after_launch,hold_3d_close_ge_launch_close,石油石化,2,0.0,0.0,-0.16969158531909767
price_hold_after_launch,hold_3d_close_ge_launch_close,计算机,5,0.8,0.4,-0.06390672254772156
price_hold_after_launch,hold_3d_close_ge_launch_close,银行,5,0.2,0.0,-0.010438453263686531
price_hold_after_launch,hold_3d_close_ge_launch_close,非银金融,6,0.16666666666666666,0.0,-0.17932857378109546
price_hold_after_launch,hold_3d_close_ge_launch_close,食品饮料,6,0.5,0.0,-0.09065577695384391
price_hold_after_launch,hold_5d_close_above_median20,UNKNOWN,1,0.0,0.0,-0.2346437645811701
price_hold_after_launch,hold_5d_close_above_median20,交通运输,22,0.22727272727272727,0.09090909090909091,-0.08998851207303554
price_hold_after_launch,hold_5d_close_above_median20,传媒,3,0.6666666666666666,1.0,-0.05018357938597384
price_hold_after_launch,hold_5d_close_above_median20,公用事业,23,0.08695652173913043,0.0,-0.08567775723611037
price_hold_after_launch,hold_5d_close_above_median20,农林牧渔,6,0.0,0.0,-0.15115289609270827
price_hold_after_launch,hold_5d_close_above_median20,医药生物,23,0.2608695652173913,0.17391304347826086,-0.15919280661958735
price_hold_after_launch,hold_5d_close_above_median20,商贸零售,4,0.25,0.0,-0.29577285283382415
price_hold_after_launch,hold_5d_close_above_median20,国防军工,11,0.36363636363636365,0.0,-0.2484689480980915
price_hold_after_launch,hold_5d_close_above_median20,基础化工,5,0.4,0.0,-0.07189543553075795
price_hold_after_launch,hold_5d_close_above_median20,家用电器,2,0.0,0.5,-0.2435399147518112
price_hold_after_launch,hold_5d_close_above_median20,建筑材料,3,0.0,0.0,-0.35639606363599996
price_hold_after_launch,hold_5d_close_above_median20,建筑装饰,15,0.13333333333333333,0.06666666666666667,-0.2133794565574404
price_hold_after_launch,hold_5d_close_above_median20,房地产,10,0.3,0.2,-0.10235198408885865
price_hold_after_launch,hold_5d_close_above_median20,有色金属,11,0.5454545454545454,0.36363636363636365,-0.07157060009906457
price_hold_after_launch,hold_5d_close_above_median20,机械设备,9,0.2222222222222222,0.1111111111111111,-0.262124015824553
price_hold_after_launch,hold_5d_close_above_median20,汽车,13,0.23076923076923078,0.23076923076923078,-0.12605928318642812
price_hold_after_launch,hold_5d_close_above_median20,煤炭,8,0.25,0.125,-0.060740469696597965
price_hold_after_launch,hold_5d_close_above_median20,电力设备,12,0.16666666666666666,0.0,-0.19495178558663645
price_hold_after_launch,hold_5d_close_above_median20,电子,17,0.4117647058823529,0.17647058823529413,-0.1521830882285563
price_hold_after_launch,hold_5d_close_above_median20,石油石化,8,0.125,0.0,-0.10938250863409771
price_hold_after_launch,hold_5d_close_above_median20,计算机,6,0.3333333333333333,0.3333333333333333,-0.2611482675362967
price_hold_after_launch,hold_5d_close_above_median20,轻工制造,2,0.5,0.0,-0.11814508904766119
price_hold_after_launch,hold_5d_close_above_median20,通信,4,0.25,0.0,-0.17562773780733154
price_hold_after_launch,hold_5d_close_above_median20,钢铁,4,0.0,0.0,-0.23384869294918448
price_hold_after_launch,hold_5d_close_above_median20,银行,50,0.14,0.04,-0.07874524847700509
price_hold_after_launch,hold_5d_close_above_median20,非银金融,34,0.14705882352941177,0.11764705882352941,-0.17708567198227737
price_hold_after_launch,hold_5d_close_above_median20,食品饮料,11,0.2727272727272727,0.09090909090909091,-0.21786758432356357
price_hold_after_launch,hold_5d_close_ge_launch_close,有色金属,1,1.0,0.0,-0.004579633334839128
price_hold_after_launch,hold_5d_close_ge_launch_close,电子,1,1.0,1.0,-0.05311891463313745
price_hold_after_launch,hold_5d_close_ge_launch_close,银行,2,0.0,0.0,-0.07707112599895721
price_hold_after_launch,hold_5d_close_ge_launch_close,非银金融,3,0.0,0.0,-0.15294120286987622
price_hold_after_launch,hold_5d_close_ge_launch_close,食品饮料,1,1.0,0.0,-0.057745528041409755
pullback_hold_entry,pullback_3_8_contraction_upper_close,交通运输,5,0.2,0.0,-0.21367521425577374
pullback_hold_entry,pullback_3_8_contraction_upper_close,传媒,1,0.0,0.0,-0.3218390605101811
pullback_hold_entry,pullback_3_8_contraction_upper_close,公用事业,5,0.6,0.2,-0.06459324248710518
pullback_hold_entry,pullback_3_8_contraction_upper_close,农林牧渔,3,0.0,0.3333333333333333,-0.2002866033434627
pullback_hold_entry,pullback_3_8_contraction_upper_close,医药生物,10,0.3,0.2,-0.1715701866745522
pullback_hold_entry,pullback_3_8_contraction_upper_close,国防军工,4,0.25,0.0,-0.1444227622840839
pullback_hold_entry,pullback_3_8_contraction_upper_close,基础化工,3,0.0,0.0,-0.21001082041626895
pullback_hold_entry,pullback_3_8_contraction_upper_close,家用电器,2,0.5,1.0,-0.08554926798411289
pullback_hold_entry,pullback_3_8_contraction_upper_close,建筑装饰,1,0.0,0.0,-0.21297839618327175
pullback_hold_entry,pullback_3_8_contraction_upper_close,房地产,2,0.0,0.0,-0.24082882801136485
pullback_hold_entry,pullback_3_8_contraction_upper_close,有色金属,7,0.42857142857142855,0.0,-0.12404928952891137
pullback_hold_entry,pullback_3_8_contraction_upper_close,机械设备,2,0.5,0.0,-0.03585306304040259
pullback_hold_entry,pullback_3_8_contraction_upper_close,汽车,1,1.0,1.0,-0.09674658261268865
pullback_hold_entry,pullback_3_8_contraction_upper_close,煤炭,2,0.0,0.0,-0.3657861803929082
pullback_hold_entry,pullback_3_8_contraction_upper_close,电力设备,10,0.1,0.3,-0.14379904057068915
pullback_hold_entry,pullback_3_8_contraction_upper_close,电子,13,0.3076923076923077,0.0,-0.14918916719453834
pullback_hold_entry,pullback_3_8_contraction_upper_close,石油石化,2,0.0,0.0,-0.2808112051989221
pullback_hold_entry,pullback_3_8_contraction_upper_close,社会服务,1,1.0,1.0,-0.005304214675218133
pullback_hold_entry,pullback_3_8_contraction_upper_close,计算机,10,0.3,0.1,-0.1254599424557994
pullback_hold_entry,pullback_3_8_contraction_upper_close,通信,1,0.0,0.0,-0.014851471125267302
pullback_hold_entry,pullback_3_8_contraction_upper_close,钢铁,1,0.0,0.0,-0.2222222222222222
pullback_hold_entry,pullback_3_8_contraction_upper_close,银行,3,0.3333333333333333,0.3333333333333333,-0.25601378075732717
pullback_hold_entry,pullback_3_8_contraction_upper_close,非银金融,10,0.0,0.2,-0.13982774160097633
pullback_hold_entry,pullback_3_8_contraction_upper_close,食品饮料,10,0.2,0.1,-0.18177405368993416
pullback_hold_entry,pullback_3_8_reclaim_ema20,交通运输,5,0.4,0.2,-0.05128200425668883
pullback_hold_entry,pullback_3_8_reclaim_ema20,传媒,1,1.0,1.0,-0.0069767926692168025
pullback_hold_entry,pullback_3_8_reclaim_ema20,公用事业,2,0.0,0.0,-0.17614458750723294
pullback_hold_entry,pullback_3_8_reclaim_ema20,医药生物,4,0.5,0.25,-0.06737467943229797
pullback_hold_entry,pullback_3_8_reclaim_ema20,国防军工,5,0.0,0.2,-0.13928951633181508
pullback_hold_entry,pullback_3_8_reclaim_ema20,基础化工,1,0.0,0.0,-0.18288472466454553
pullback_hold_entry,pullback_3_8_reclaim_ema20,建筑材料,2,0.5,0.5,-0.012549114759841107
pullback_hold_entry,pullback_3_8_reclaim_ema20,房地产,5,0.4,0.0,-0.026813891514585242
pullback_hold_entry,pullback_3_8_reclaim_ema20,机械设备,2,0.0,0.0,-0.3520293769084927
pullback_hold_entry,pullback_3_8_reclaim_ema20,汽车,2,0.0,0.0,-0.4757759447865249
pullback_hold_entry,pullback_3_8_reclaim_ema20,煤炭,1,0.0,0.0,-0.22631579035426996
pullback_hold_entry,pullback_3_8_reclaim_ema20,电力设备,3,0.0,0.0,-0.1716567054341921
pullback_hold_entry,pullback_3_8_reclaim_ema20,电子,8,0.375,0.25,-0.10157224303477863
pullback_hold_entry,pullback_3_8_reclaim_ema20,石油石化,1,0.0,0.0,-0.08581140098559847
pullback_hold_entry,pullback_3_8_reclaim_ema20,计算机,4,0.25,0.0,-0.3092248649914248
pullback_hold_entry,pullback_3_8_reclaim_ema20,轻工制造,1,1.0,0.0,-0.07851166516711328
pullback_hold_entry,pullback_3_8_reclaim_ema20,通信,1,0.0,0.0,-0.2895175011131489
pullback_hold_entry,pullback_3_8_reclaim_ema20,钢铁,1,0.0,0.0,-0.29914527955139814
pullback_hold_entry,pullback_3_8_reclaim_ema20,银行,4,0.0,0.0,-0.17909057739199807
pullback_hold_entry,pullback_3_8_reclaim_ema20,非银金融,13,0.07692307692307693,0.15384615384615385,-0.20798067373915496
pullback_hold_entry,pullback_3_8_reclaim_ema20,食品饮料,7,0.42857142857142855,0.0,-0.1929722332499052
pullback_hold_entry,pullback_5_12_low_above_launch_low,传媒,1,1.0,0.0,-0.02264154745871194
pullback_hold_entry,pullback_5_12_low_above_launch_low,基础化工,1,1.0,1.0,-0.018175627643698955
pullback_hold_entry,pullback_5_12_low_above_launch_low,房地产,1,0.0,0.0,-0.09296682531685385
pullback_hold_entry,pullback_5_12_low_above_launch_low,电子,1,0.0,0.0,-0.4460763814118369
pullback_hold_entry,pullback_5_12_low_above_launch_low,计算机,1,0.0,0.0,-0.1605088149889181
pullback_hold_entry,pullback_5_12_low_above_launch_low,非银金融,1,0.0,0.0,-0.12820511160794235
volume_confirmation_entry,volume_hold_3d,UNKNOWN,1,1.0,0.0,-0.005822410847066917
volume_confirmation_entry,volume_hold_3d,交通运输,49,0.1836734693877551,0.061224489795918366,-0.14324323366470293
volume_confirmation_entry,volume_hold_3d,传媒,5,0.6,0.0,-0.09825603757776946
volume_confirmation_entry,volume_hold_3d,公用事业,43,0.13953488372093023,0.11627906976744186,-0.091304366304654
volume_confirmation_entry,volume_hold_3d,农林牧渔,10,0.4,0.4,-0.08941986810847535
volume_confirmation_entry,volume_hold_3d,医药生物,51,0.3137254901960784,0.1568627450980392,-0.11873524499325783
