launch_stratum_scope,filter_variant,matched_delay_mode,matched_delay_pseudo_reject_set_mode,matched_delay_exact_real_reject_count_used,matched_delay_approximation_used,matched_delay_random_seed,matched_delay_n_repeats,matched_delay_sample_with_replacement,matched_delay_n_jobs,matched_delay_max_sample_per_variant,matched_delay_max_resample_attempts,matched_delay_pseudo_rejected_count_target,matched_delay_sample_count,matched_delay_valid_sample_count,matched_delay_invalid_due_to_horizon_count,matched_delay_reject_precision_nonwinner,matched_delay_winner_false_reject_rate,matched_delay_median_drawdown_avoided_on_pseudo_rejected_nonwinners,matched_delay_mean_drawdown_avoided_on_pseudo_rejected_nonwinners,matched_delay_bootstrap_mean,matched_delay_bootstrap_std
industry_breadth_coherence:industry_breadth_confirmed_launch,no_followthrough_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1170,23400,20227,3173,0.8644017094017095,1.0,0.10314649276648874,0.12029330003208624,0.103389332166226,0.002079613109640858
industry_breadth_coherence:industry_breadth_confirmed_launch,no_followthrough_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1396,27920,24159,3761,0.8652936962750717,1.0,0.10610342529098904,0.12046764810035089,0.10590956005881022,0.0020578662146360396
industry_breadth_coherence:industry_breadth_confirmed_launch,rank_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,615,12300,10614,1686,0.8629268292682928,1.0,0.10552269219679089,0.1209314593532401,0.10476256690697391,0.005246139145642008
industry_breadth_coherence:industry_breadth_confirmed_launch,rank_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,287,5740,4997,743,0.8705574912891985,1.0,0.1026917970443442,0.11919244870743524,0.10291089379131028,0.004490607258102531
industry_breadth_coherence:industry_breadth_confirmed_launch,upper_shadow_money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1045,20900,18100,2800,0.8660287081339713,1.0,0.10335685832830954,0.11999775184360262,0.10323944786475336,0.0026428455356287666
industry_breadth_coherence:industry_breadth_confirmed_launch,upper_shadow_volume_failure_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,483,9660,8364,1296,0.8658385093167702,1.0,0.10552255837938901,0.12070807158559878,0.10492174412371821,0.005029730961944305
industry_breadth_coherence:industry_breadth_confirmed_launch,wide_stop_risk_no_add_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,173,3460,2978,482,0.860693641618497,1.0,0.1020355672019754,0.11964457515804525,0.1031847099605967,0.00700376313175435
industry_breadth_coherence:industry_breadth_confirmed_launch,wide_stop_risk_no_new_entry_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,354,7080,6160,920,0.8700564971751413,1.0,0.10594252029668866,0.12108102404545944,0.10547827914054801,0.005257546630762003
money_price_keep_context:money_expansion_no_distribution,break_ema20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1648,32960,28917,4043,0.8773361650485437,1.0,0.0956402364902407,0.11081166014616743,0.09530477585416472,0.0016040043577901567
money_price_keep_context:money_expansion_no_distribution,break_launch_low_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,721,14420,12614,1806,0.8747572815533982,1.0,0.0954410485328846,0.1104318382352238,0.09499133273547063,0.0038608310178386276
money_price_keep_context:money_expansion_no_distribution,break_launch_low_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1062,21240,18672,2568,0.8790960451977401,1.0,0.09424464653160222,0.11121518814129767,0.0943906217928783,0.0025671263117831
money_price_keep_context:money_expansion_no_distribution,break_median20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1424,28480,24966,3514,0.876615168539326,1.0,0.09325214813354613,0.1102578973346289,0.09366850045507051,0.0025988233729602856
money_price_keep_context:money_expansion_no_distribution,destructive_high_vol_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,90,1800,1588,212,0.8822222222222221,1.0,0.0836507165239434,0.1040828352142901,0.08412278141262974,0.010731415917051445
money_price_keep_context:money_expansion_no_distribution,destructive_high_vol_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,128,2560,2253,307,0.880078125,1.0,0.09297266208702223,0.10857938665932369,0.09465643232521546,0.009795913982345259
money_price_keep_context:money_expansion_no_distribution,gap_fade_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,70,1400,1248,152,0.8914285714285712,1.0,0.09795211864609255,0.11209985087863435,0.09724132961818258,0.013753253150314
money_price_keep_context:money_expansion_no_distribution,gap_fade_break_prior_close_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,18,360,300,60,0.8333333333333334,1.0,0.08543180635744602,0.10901567981102236,0.09167836037045803,0.022435800263850388
money_price_keep_context:money_expansion_no_distribution,industry_breadth_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,2420,48400,42465,5935,0.8773760330578513,1.0,0.09466524356930295,0.11069491686574792,0.09494215270589243,0.0016490488216617057
money_price_keep_context:money_expansion_no_distribution,industry_breadth_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1808,36160,31678,4482,0.8760508849557521,1.0,0.09387477364990121,0.11043208187557982,0.09389322050547136,0.0019237459442244377
money_price_keep_context:money_expansion_no_distribution,money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1341,26820,23550,3270,0.8780760626398211,1.0,0.09409344117966703,0.1105883327231175,0.09441479864217191,0.00277893969383472
money_price_keep_context:money_expansion_no_distribution,money_distribution_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1451,29020,25453,3567,0.8770847691247414,1.0,0.09571414332381792,0.11024766143909315,0.09496791529143997,0.002422633654166014
money_price_keep_context:money_expansion_no_distribution,no_followthrough_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1817,36340,31840,4500,0.8761695101816181,1.0,0.0940535656409495,0.10972951715551334,0.09393123315001388,0.001951372183082637
money_price_keep_context:money_expansion_no_distribution,no_followthrough_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,2082,41640,36568,5072,0.8781940441882806,1.0,0.09509426062430654,0.11075081654373382,0.0951338459060164,0.0017807864052068643
money_price_keep_context:money_expansion_no_distribution,rank_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,574,11480,10035,1445,0.8741289198606271,1.0,0.09414115430318687,0.10970396483205673,0.09378131293506156,0.003718012725933883
money_price_keep_context:money_expansion_no_distribution,rank_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,310,6200,5434,766,0.8764516129032257,1.0,0.09447869711060675,0.11117019728920008,0.09468947756748941,0.00662189305252206
money_price_keep_context:money_expansion_no_distribution,upper_shadow_money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1576,31520,27663,3857,0.8776332487309644,1.0,0.09538667025544206,0.11056027543022626,0.09471867677919985,0.002450653499508199
money_price_keep_context:money_expansion_no_distribution,upper_shadow_volume_failure_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,722,14440,12645,1795,0.8756925207756232,1.0,0.09486555921024448,0.1109645124033255,0.09510595639003389,0.0033719256078743043
money_price_keep_context:money_expansion_no_distribution,wide_stop_risk_no_add_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,266,5320,4677,643,0.8791353383458645,1.0,0.09248123677425102,0.10805969367281318,0.0922402889586335,0.005310035166572007
money_price_keep_context:money_expansion_no_distribution,wide_stop_risk_no_new_entry_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,484,9680,8520,1160,0.8801652892561984,1.0,0.09467936071106706,0.11118501955770217,0.09468266197930253,0.00434116559188478
money_price_keep_context:money_price_upper_keep,break_ema20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1473,29460,26010,3450,0.8828920570264767,1.0,0.09682928114104697,0.1117381391765889,0.09664336869970666,0.002625353123122634
money_price_keep_context:money_price_upper_keep,break_launch_low_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,715,14300,12647,1653,0.8844055944055944,1.0,0.09674211114211267,0.1121803943912512,0.0963561564884354,0.0034707495958380494
money_price_keep_context:money_price_upper_keep,break_launch_low_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1054,21080,18569,2511,0.8808823529411762,1.0,0.09584246819038211,0.11160914805006812,0.09625625881687089,0.0027934169957367565
money_price_keep_context:money_price_upper_keep,break_median20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1209,24180,21319,2861,0.8816790736145574,1.0,0.09618419054805757,0.11113384895226357,0.09583510399996345,0.001945040499791289
money_price_keep_context:money_price_upper_keep,destructive_high_vol_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,63,1260,1097,163,0.8706349206349208,1.0,0.09901392865806902,0.11344207686067032,0.09917681394502123,0.009891737126457965
money_price_keep_context:money_price_upper_keep,destructive_high_vol_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,102,2040,1777,263,0.871078431372549,1.0,0.09886472207972286,0.11340000157954318,0.09659062417892217,0.009373794729936432
money_price_keep_context:money_price_upper_keep,gap_fade_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,72,1440,1274,166,0.8847222222222223,1.0,0.09736552404386864,0.11233175945268725,0.09506788121913587,0.013225497477070157
money_price_keep_context:money_price_upper_keep,gap_fade_break_prior_close_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,21,420,373,47,0.8880952380952382,1.0,0.08835661828712923,0.10892687634343887,0.09326355487628321,0.03435304435073975
money_price_keep_context:money_price_upper_keep,industry_breadth_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,2414,48280,42541,5739,0.8811309030654515,1.0,0.09605628878241593,0.11116728746135932,0.0961809503164283,0.0010250387194373901
money_price_keep_context:money_price_upper_keep,industry_breadth_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1792,35840,31588,4252,0.8813616071428572,1.0,0.0955277539282961,0.11095863284878271,0.09514104750603496,0.0016002385287980563
money_price_keep_context:money_price_upper_keep,money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1338,26760,23634,3126,0.8831838565022421,1.0,0.09603571563873883,0.11108091917340879,0.09604203518241344,0.002263331921716265
money_price_keep_context:money_price_upper_keep,money_distribution_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1462,29240,25763,3477,0.8810875512995897,1.0,0.09578435584277789,0.11077568557296444,0.09565924269037314,0.0024961917048042033
money_price_keep_context:money_price_upper_keep,no_followthrough_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1778,35560,31290,4270,0.8799212598425197,1.0,0.09571745357905714,0.11060900528029641,0.0956727162890538,0.0018724832966577807
money_price_keep_context:money_price_upper_keep,no_followthrough_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,2029,40580,35765,4815,0.8813454903893543,1.0,0.09509435689674228,0.11059243355454754,0.09547826863025229,0.0016856774606209368
money_price_keep_context:money_price_upper_keep,rank_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,581,11620,10267,1353,0.8835628227194492,1.0,0.09649205705173344,0.1110991645168505,0.09652092648978619,0.003765084309931782
money_price_keep_context:money_price_upper_keep,rank_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,307,6140,5438,702,0.8856677524429966,1.0,0.09611763987216634,0.11067363679817337,0.09503138034982424,0.0051871836799216794
money_price_keep_context:money_price_upper_keep,upper_shadow_money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1571,31420,27674,3746,0.8807765754296627,1.0,0.0967658763874133,0.11085935931917923,0.09602135743782077,0.002586425900378426
money_price_keep_context:money_price_upper_keep,upper_shadow_volume_failure_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,736,14720,12958,1762,0.8802989130434782,1.0,0.09714731939256549,0.11168272003596995,0.09612048174160841,0.004033846517943877
money_price_keep_context:money_price_upper_keep,wide_stop_risk_no_add_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,228,4560,3998,562,0.8767543859649123,1.0,0.09547157480189516,0.11155838119674669,0.09586897622051042,0.008594379069519513
money_price_keep_context:money_price_upper_keep,wide_stop_risk_no_new_entry_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,443,8860,7835,1025,0.8843115124153499,1.0,0.09822714927791346,0.1112413865034018,0.09750124096937438,0.0038625446344305817
post_20_30_or_late_continuation_context:late_acceleration_context,break_ema20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,95,1900,1495,405,0.786842105263158,1.0,0.15988252941720568,0.1644510406036783,0.15723454267757092,0.011197611059952099
post_20_30_or_late_continuation_context:late_acceleration_context,break_launch_low_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,206,4120,3300,820,0.8009708737864077,1.0,0.16194561393436085,0.17019187419350562,0.1627710097195527,0.005898372216104385
post_20_30_or_late_continuation_context:late_acceleration_context,break_launch_low_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,271,5420,4324,1096,0.7977859778597785,1.0,0.1641655058447235,0.16872111012861263,0.16288491140833697,0.005843752608738697
post_20_30_or_late_continuation_context:late_acceleration_context,break_median20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,94,1880,1492,388,0.7936170212765956,1.0,0.16260905006914264,0.16705730038350805,0.16066010240620635,0.012090063369655728
post_20_30_or_late_continuation_context:late_acceleration_context,destructive_high_vol_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,37,740,609,131,0.822972972972973,1.0,0.1714350794933449,0.17477481682165347,0.16589104287904777,0.016133423104768976
post_20_30_or_late_continuation_context:late_acceleration_context,destructive_high_vol_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,58,1160,937,223,0.8077586206896552,1.0,0.15969552325533776,0.16688345533101206,0.16143698547320023,0.009003483844424056
post_20_30_or_late_continuation_context:late_acceleration_context,gap_fade_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,45,900,714,186,0.7933333333333332,1.0,0.15655973815487845,0.163743344033657,0.15887249883003784,0.016482906221649468
post_20_30_or_late_continuation_context:late_acceleration_context,gap_fade_break_prior_close_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,20,400,332,68,0.8299999999999998,1.0,0.16826714973920462,0.17696900905026436,0.16602524795386656,0.027401149909809297
post_20_30_or_late_continuation_context:late_acceleration_context,industry_breadth_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,411,8220,6573,1647,0.7996350364963504,1.0,0.16155015161262937,0.16904055015623007,0.16124381541914512,0.003202039326382945
post_20_30_or_late_continuation_context:late_acceleration_context,industry_breadth_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,281,5620,4492,1128,0.799288256227758,1.0,0.1640934848184893,0.17093057549306345,0.1654999208289652,0.004966700676593415
post_20_30_or_late_continuation_context:late_acceleration_context,money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,300,6000,4802,1198,0.8003333333333333,1.0,0.16224989818263028,0.1687994453416376,0.1636906998972289,0.005181839675720346
post_20_30_or_late_continuation_context:late_acceleration_context,money_distribution_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,353,7060,5610,1450,0.7946175637393766,1.0,0.16243723325754403,0.17032803402959193,0.16282774403800332,0.004090001734221587
post_20_30_or_late_continuation_context:late_acceleration_context,no_followthrough_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,219,4380,3529,851,0.8057077625570777,1.0,0.1503974139412307,0.16243846919065086,0.14949622188309736,0.005690488170732286
post_20_30_or_late_continuation_context:late_acceleration_context,no_followthrough_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,288,5760,4582,1178,0.7954861111111111,1.0,0.16110159087783385,0.16920229346413004,0.15811507185887672,0.006261439219438929
post_20_30_or_late_continuation_context:late_acceleration_context,rank_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,85,1700,1335,365,0.785294117647059,1.0,0.15179745501948283,0.1655796903982772,0.15367101579652168,0.01462012321835778
post_20_30_or_late_continuation_context:late_acceleration_context,rank_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,30,600,477,123,0.7950000000000002,1.0,0.1569438667310864,0.17071029450167702,0.15785858767190844,0.02529728102404568
post_20_30_or_late_continuation_context:late_acceleration_context,upper_shadow_money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,314,6280,5006,1274,0.7971337579617834,1.0,0.1622700694625776,0.16957955129539112,0.16302855461951324,0.003836162403402407
post_20_30_or_late_continuation_context:late_acceleration_context,upper_shadow_volume_failure_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,179,3580,2854,726,0.7972067039106145,1.0,0.16128938774382603,0.16663994287589753,0.15960788350981012,0.0050954244152119355
post_20_30_or_late_continuation_context:late_acceleration_context,wide_stop_risk_no_add_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,130,2600,2082,518,0.8007692307692309,1.0,0.16108261643789396,0.16637445141796844,0.16204929049139297,0.009888471562626495
post_20_30_or_late_continuation_context:late_acceleration_context,wide_stop_risk_no_new_entry_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,188,3760,2964,796,0.7882978723404254,1.0,0.16091964502390543,0.16836010893909145,0.16126389957697604,0.007743628029038694
post_20_30_or_late_continuation_context:post_20_relative_strength_context,break_ema20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,289,5780,4860,920,0.8408304498269896,1.0,0.1199765867525448,0.13237882751786278,0.1212758605377896,0.006649746537565287
post_20_30_or_late_continuation_context:post_20_relative_strength_context,break_launch_low_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,558,11160,9352,1808,0.8379928315412186,1.0,0.12264188525697567,0.13454349488635425,0.12298174543562108,0.0031006540784516666
post_20_30_or_late_continuation_context:post_20_relative_strength_context,break_launch_low_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,692,13840,11567,2273,0.8357658959537572,1.0,0.12583753879487558,0.1350645930759612,0.12521907250923234,0.003363567722871315
post_20_30_or_late_continuation_context:post_20_relative_strength_context,break_median20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,265,5300,4452,848,0.8400000000000001,1.0,0.12266502330105508,0.13670681278890362,0.1239851066723637,0.005287785379205296
post_20_30_or_late_continuation_context:post_20_relative_strength_context,destructive_high_vol_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,53,1060,897,163,0.8462264150943397,1.0,0.12267094479361787,0.1301291838396132,0.12070518615439232,0.012943176134315063
post_20_30_or_late_continuation_context:post_20_relative_strength_context,destructive_high_vol_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,86,1720,1444,276,0.8395348837209301,1.0,0.11867861019281895,0.13555191446475584,0.12027711762779411,0.01122420016141248
post_20_30_or_late_continuation_context:post_20_relative_strength_context,gap_fade_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,71,1420,1183,237,0.8330985915492958,1.0,0.11902191485232147,0.13223606978508243,0.12125713607698527,0.011367977730043452
post_20_30_or_late_continuation_context:post_20_relative_strength_context,gap_fade_break_prior_close_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,25,500,404,96,0.808,1.0,0.10994289082976694,0.1299012060719775,0.11763129961546206,0.026137051042948944
post_20_30_or_late_continuation_context:post_20_relative_strength_context,industry_breadth_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1020,20400,17076,3324,0.8370588235294119,1.0,0.12279967494428154,0.13449969801839204,0.1229960699439068,0.002059614992971142
post_20_30_or_late_continuation_context:post_20_relative_strength_context,industry_breadth_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,700,14000,11690,2310,0.835,1.0,0.12457058305516999,0.13389361549540027,0.12318385320786893,0.003759298150028886
post_20_30_or_late_continuation_context:post_20_relative_strength_context,money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,682,13640,11397,2243,0.8355571847507332,1.0,0.12379235024905799,0.13459221609524316,0.1238613949926074,0.0031361943099566746
post_20_30_or_late_continuation_context:post_20_relative_strength_context,money_distribution_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,790,15800,13225,2575,0.8370253164556962,1.0,0.12297173072339646,0.1342635343534804,0.1228477937069254,0.002740906384569911
post_20_30_or_late_continuation_context:post_20_relative_strength_context,no_followthrough_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,667,13340,11148,2192,0.8356821589205395,1.0,0.12113617559166298,0.134271123213959,0.12142684137330925,0.0038026278464726292
post_20_30_or_late_continuation_context:post_20_relative_strength_context,no_followthrough_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,842,16840,14067,2773,0.835332541567696,1.0,0.12204923618214897,0.13262425978471298,0.12185523101541222,0.0027852022304880554
post_20_30_or_late_continuation_context:post_20_relative_strength_context,rank_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,272,5440,4607,833,0.846875,1.0,0.12132224080611806,0.1330309258996275,0.12149325532574125,0.007453372636994776
post_20_30_or_late_continuation_context:post_20_relative_strength_context,rank_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,118,2360,1992,368,0.8440677966101694,1.0,0.12199254154237602,0.1311003844544938,0.12049543931533575,0.008940145435272008
post_20_30_or_late_continuation_context:post_20_relative_strength_context,upper_shadow_money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,746,14920,12477,2443,0.836260053619303,1.0,0.12413198323978625,0.13440927836782066,0.1227366302547915,0.004043384601129934
post_20_30_or_late_continuation_context:post_20_relative_strength_context,upper_shadow_volume_failure_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,410,8200,6838,1362,0.8339024390243903,1.0,0.12251137657702488,0.13349045555519307,0.1227099234313295,0.003632851965766902
post_20_30_or_late_continuation_context:post_20_relative_strength_context,wide_stop_risk_no_add_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,148,2960,2489,471,0.8408783783783784,1.0,0.12448688506938771,0.1352411332820895,0.1236228194757401,0.009051107660659665
post_20_30_or_late_continuation_context:post_20_relative_strength_context,wide_stop_risk_no_new_entry_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,286,5720,4779,941,0.8354895104895105,1.0,0.12408216864998983,0.13451302957456515,0.12349957839194978,0.007134427251085255
prelaunch_path_quality:controlled_repair_from_deep_drawdown,break_ema20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,251,5020,4439,581,0.8842629482071713,1.0,0.10166765257776644,0.11886985557400957,0.10143100409355779,0.0060814371578627275
prelaunch_path_quality:controlled_repair_from_deep_drawdown,break_launch_low_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,150,3000,2671,329,0.8903333333333334,1.0,0.10420464737519108,0.11902407646174988,0.10324387205470624,0.007354044074566892
prelaunch_path_quality:controlled_repair_from_deep_drawdown,break_launch_low_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,192,3840,3399,441,0.88515625,1.0,0.09642453527340766,0.11846428060971166,0.09823535234365006,0.005018750313290863
prelaunch_path_quality:controlled_repair_from_deep_drawdown,break_median20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,205,4100,3650,450,0.8902439024390244,1.0,0.09792900315767084,0.11855122792132625,0.09856399513727793,0.006794365407222279
prelaunch_path_quality:controlled_repair_from_deep_drawdown,destructive_high_vol_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,14,280,237,43,0.8464285714285713,1.0,0.1118885459291529,0.12040538701371398,0.1055794266996953,0.027706925535259063
prelaunch_path_quality:controlled_repair_from_deep_drawdown,destructive_high_vol_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,16,320,281,39,0.878125,1.0,0.1016627717785949,0.12721575731477136,0.11422853236690125,0.03057793088150713
prelaunch_path_quality:controlled_repair_from_deep_drawdown,gap_fade_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,6,120,104,16,0.8666666666666668,1.0,0.09571735036951437,0.11520689072180464,0.09803289698519298,0.03740892497538984
prelaunch_path_quality:controlled_repair_from_deep_drawdown,gap_fade_break_prior_close_5d,disabled_no_real_rejects,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,0,0,0,0,,,,,,
