target_industry,model_task,fold_id,stable_candidate_id,failure_event_dedup_candidate_id,launch_stratum_event_id,raw_window_hit_count,kept_failure_decision_window,kept_failure_decision_effective_date,duplicate_window_hit_count,dedup_policy,dedup_pass
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00023929,3,3,2020-07-08,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00023930,3,3,2020-07-08,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00023931,3,3,2020-07-08,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00023932,3,3,2020-07-08,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00023933,3,3,2020-07-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00023934,3,3,2020-07-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00023935,3,3,2020-07-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00023936,3,3,2020-07-24,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00023937,3,3,2020-07-28,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00023938,3,3,2020-07-29,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00023939,3,3,2020-11-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00023940,3,3,2020-11-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00023941,3,3,2020-11-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00023942,3,3,2020-12-02,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00030700,3,3,2020-03-10,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00030701,3,3,2020-07-10,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00030702,3,3,2020-08-07,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00030703,3,3,2020-10-16,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00030704,3,3,2020-10-16,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00030705,3,3,2020-10-16,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00030706,3,3,2020-10-16,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00030707,3,3,2020-10-16,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00030708,3,3,2020-10-16,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00030709,3,3,2020-10-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00030710,3,3,2020-10-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00030711,3,3,2020-11-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00030712,3,3,2020-11-24,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00030713,3,3,2020-12-03,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00030714,3,3,2020-12-04,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00034317,3,3,2020-09-25,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00034318,3,3,2020-09-25,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00034319,3,3,2020-09-25,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00034320,3,3,2020-09-25,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00034321,3,3,2020-09-25,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00034322,3,3,2020-09-25,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00034323,3,3,2020-10-27,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00034324,3,3,2020-10-27,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00034325,3,3,2020-11-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00034326,3,3,2020-12-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004223,3,3,2021-01-08,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004224,3,3,2021-01-08,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004225,3,3,2021-04-06,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004226,3,3,2021-04-06,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004227,3,3,2021-04-06,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004228,3,3,2021-04-06,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004229,3,3,2021-04-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004230,3,3,2021-04-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004231,3,3,2021-04-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004232,3,3,2021-04-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004233,3,3,2021-04-15,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004234,3,3,2021-04-15,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004235,3,3,2021-05-12,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004236,3,3,2021-05-12,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004237,3,3,2021-07-30,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004238,3,3,2021-08-11,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004239,3,3,2021-08-11,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004240,3,3,2021-08-11,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004241,3,3,2021-08-11,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004242,3,3,2021-08-11,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004243,3,3,2021-08-23,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004244,3,3,2021-08-23,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004245,3,3,2021-08-23,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004246,3,3,2021-08-23,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004247,3,3,2021-08-26,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004248,3,3,2021-09-01,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004249,3,3,2021-09-24,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004250,3,3,2021-09-28,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004251,3,3,2021-11-29,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00004252,3,3,2021-11-30,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00009820,3,3,2021-05-12,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00009821,3,3,2021-05-12,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00009822,3,3,2021-05-17,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00009823,3,3,2021-05-17,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00009824,3,3,2021-05-17,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00009825,3,3,2021-05-17,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00009826,3,3,2021-05-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00009827,3,3,2021-05-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00009828,3,3,2021-05-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00009829,3,3,2021-05-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00009830,3,3,2021-06-01,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00009831,3,3,2021-06-25,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00009832,3,3,2021-07-07,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00009833,3,3,2021-07-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00010655,3,3,2021-08-27,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00010656,3,3,2021-08-27,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00010657,3,3,2021-08-27,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00010658,3,3,2021-08-27,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00010659,3,3,2021-08-27,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00010660,3,3,2021-08-30,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00010661,3,3,2021-08-30,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011285,3,3,2021-05-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011286,3,3,2021-05-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011287,3,3,2021-05-24,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011288,3,3,2021-05-31,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011289,3,3,2021-05-31,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011290,3,3,2021-05-31,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011291,3,3,2021-05-31,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011292,3,3,2021-05-31,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011293,3,3,2021-06-02,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011294,3,3,2021-06-02,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011295,3,3,2021-06-03,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011296,3,3,2021-06-15,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011297,3,3,2021-06-16,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011298,3,3,2021-06-17,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011299,3,3,2021-10-29,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011300,3,3,2021-10-29,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011301,3,3,2021-11-04,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011302,3,3,2021-11-04,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011303,3,3,2021-11-04,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011304,3,3,2021-11-04,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011305,3,3,2021-11-04,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011306,3,3,2021-11-04,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011307,3,3,2021-11-04,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011308,3,3,2021-11-04,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011309,3,3,2021-11-29,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00011310,3,3,2021-12-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019661,3,3,2021-01-08,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019662,3,3,2021-01-08,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019663,3,3,2021-01-27,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019664,3,3,2021-01-27,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019665,3,3,2021-04-02,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019666,3,3,2021-04-08,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019667,3,3,2021-04-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019668,3,3,2021-04-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019669,3,3,2021-04-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019670,3,3,2021-04-15,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019671,3,3,2021-04-15,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019672,3,3,2021-04-15,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019673,3,3,2021-04-15,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019674,3,3,2021-04-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019675,3,3,2021-04-22,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019676,3,3,2021-06-04,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019677,3,3,2021-06-04,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019678,3,3,2021-06-04,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019679,3,3,2021-06-16,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019680,3,3,2021-06-22,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019681,3,3,2021-08-27,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019682,3,3,2021-08-27,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019683,3,3,2021-09-03,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019684,3,3,2021-09-03,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019685,3,3,2021-09-03,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019686,3,3,2021-09-03,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019687,3,3,2021-09-03,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019688,3,3,2021-09-03,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019689,3,3,2021-09-06,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019690,3,3,2021-09-07,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019691,3,3,2021-09-07,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019692,3,3,2021-09-09,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019693,3,3,2021-09-29,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019694,3,3,2021-11-12,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019695,3,3,2021-11-18,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019696,3,3,2021-11-18,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019697,3,3,2021-11-18,2,merge_3d_5d_10d_for_main_p1_metrics,True
国防军工,industry_failure_reject_score_lgbm,fold_2021,,4d725adbb8d7e691e701,P07LSE_00019698,3,3,2021-11-18,2,merge_3d_5d_10d_for_main_p1_metrics,True
