filter_family,filter_variant,filter_action,launch_stratum_scope,stratum_family,stratum_variant,filter_event_count,filter_eligible_launch_count,filtered_launch_count,distinct_launch_episode_count,distinct_instrument_count,distinct_year_count,filter_conversion_rate,median_filter_delay_days,eligible_nonwinner_count,eligible_failure_count,eligible_pending_winner_count,eligible_pending_big_winner_count,filtered_nonwinner_count,filtered_failure_count,filtered_pending_winner_count,filtered_pending_big_winner_count,nonwinner_reject_recall,failure_reject_recall,reject_precision_nonwinner,reject_precision_failure,same_launch_stratum_nonwinner_prevalence,same_launch_stratum_failure_prevalence,reject_precision_nonwinner_lift_vs_scope_prevalence,reject_precision_failure_lift_vs_scope_prevalence,winner_false_reject_rate_among_pending_winners,big_winner_false_reject_rate_among_pending_winners,winner_coverage_loss_pending,winner_coverage_loss_total,median_drawdown_avoided_on_rejected_nonwinners,mean_drawdown_avoided_on_rejected_nonwinners,median_drawdown_avoided_vs_matched_delay,mean_drawdown_avoided_vs_matched_delay,filter_before_12pct_drawdown_rate,filter_before_20pct_drawdown_rate,matched_delay_reject_precision_nonwinner,matched_delay_winner_false_reject_rate,matched_delay_drawdown_avoided,instrument_year_filter_effect_lift,positive_unique_instrument_year_count,top1_instrument_contribution,top5_instrument_contribution,filter_observable_delay_days,filter_after_target_achieved_count,observability_leak_check_passed,rejection_reason,p1_failure_filter_candidate
industry_breadth_evaporation_filter,industry_breadth_evaporation_5d,hold_review_only,high_vol_quality_permit:high_vol_controlled_drawdown,high_vol_quality_permit,high_vol_controlled_drawdown,354,658,354,354,184,7,0.5379939209726444,3.0,513,304,145,149,290,190,64,71,0.5653021442495126,0.625,0.8192090395480226,0.536723163841808,0.7796352583586627,0.46200607902735563,1.050759352870563,1.161723163841808,0.4413793103448276,0.47651006711409394,0.4413793103448276,0.4413793103448276,0.13875633088416672,0.14722926958790358,-0.00965107555276512,-0.00999978122627887,0.9358974358974359,0.991304347826087,0.7786723163841808,1.0,0.14840740643693184,1.1213592233009708,171,0.01694915254237288,0.07344632768361582,1.0,0,True,winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_10d,hold_review_only,post_20_30_or_late_continuation_context:post_20_relative_strength_context,post_20_30_or_late_continuation_context,post_20_relative_strength_context,1020,1470,1020,1020,253,8,0.6938775510204082,4.0,1229,638,238,245,884,514,135,148,0.7192839707078926,0.8056426332288401,0.8666666666666667,0.503921568627451,0.8360544217687075,0.4340136054421769,1.0366151342554923,1.1610732067121519,0.5672268907563025,0.6040816326530613,0.5672268907563025,0.5601659751037344,0.11486796691041679,0.13013942577864857,-0.007931708033864754,-0.0043602722397434734,0.9806678383128296,1.0,0.8370588235294119,1.0,0.12279967494428154,1.0734901806009312,438,0.010784313725490196,0.05,1.0,1,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
no_followthrough_filter,no_followthrough_5d,no_new_entry,prelaunch_path_quality:range_tightening_then_expand,prelaunch_path_quality,range_tightening_then_expand,847,1363,847,847,227,8,0.6214233308877476,5.0,1209,506,154,155,776,364,71,77,0.6418527708850289,0.7193675889328063,0.9161747343565525,0.4297520661157025,0.8870139398385913,0.37123991195891415,1.0328752381538304,1.1576127788847876,0.461038961038961,0.4967741935483871,0.461038961038961,0.461038961038961,0.09769760199157645,0.11186476267452122,-0.007240989635327766,-0.00924036260618634,0.9461538461538461,0.9782608695652174,0.8858323494687129,1.0,0.10493859162690422,1.0269962993498452,310,0.01652892561983471,0.0602125147579693,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_10d,hold_review_only,prelaunch_path_quality:controlled_repair_from_deep_drawdown,prelaunch_path_quality,controlled_repair_from_deep_drawdown,306,406,306,306,139,8,0.7536945812807881,2.5,361,149,44,48,279,130,27,31,0.7728531855955678,0.87248322147651,0.9117647058823529,0.42483660130718953,0.8891625615763546,0.3669950738916256,1.0254195861169952,1.1576084572531473,0.6136363636363636,0.6458333333333334,0.6136363636363636,0.6,0.0952380755787603,0.11721589509616799,-0.006098130934922202,-0.0016761453907415402,0.9708029197080292,1.0,0.8921568627450979,1.0,0.1013362065136825,1.1255464480874315,107,0.02287581699346405,0.10130718954248366,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
break_median20_or_ema20_filter,break_median20_after_launch_5d,no_new_entry,relative_strength_persistence:industry_relative_strength_persistence,relative_strength_persistence,industry_relative_strength_persistence,717,2073,717,717,243,8,0.3458755426917511,2.0,1789,737,283,299,650,295,67,72,0.36333147009502514,0.40027137042062416,0.9065550906555091,0.41143654114365413,0.8630004823926676,0.3555233960443801,1.0504688110278761,1.1572699454420556,0.23674911660777384,0.2408026755852843,0.23674911660777384,0.23591549295774647,0.0873661312477631,0.10790532194006972,-0.01865088709675336,-0.014466273463200494,0.9715189873417721,1.0,0.8641562064156206,1.0,0.10601701834451646,0.9699290780141844,263,0.012552301255230125,0.061366806136680614,1.0,0,True,big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
break_median20_or_ema20_filter,break_median20_after_launch_5d,no_new_entry,all_launch_strata,ALL,ALL,10674,29188,10674,2740,277,8,0.3656982321501987,2.0,25081,10618,4096,4257,9428,4489,1246,1338,0.37590207726964636,0.4227726502166133,0.8832677534195241,0.420554618699644,0.8592914896532822,0.3637796354666301,1.0279023638136067,1.1560697128089292,0.30419921875,0.3143058491895701,0.30419921875,0.30338446554662774,0.09495547302955176,0.11145525019230879,-0.011714844089408205,-0.011147361081054769,0.9708043694141013,0.9995271867612293,0.859968146899007,1.0,0.10667031711895997,0.8365126790776067,895,0.009087502342139779,0.04215851602023609,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_10d,hold_review_only,rank_jump_persistence_watchlist:industry_rank_jump_leader,rank_jump_persistence_watchlist,industry_rank_jump_leader,1327,2027,1327,1327,266,8,0.6546620621608288,3.0,1743,735,281,290,1157,556,169,183,0.663798049340218,0.7564625850340136,0.8718914845516202,0.4189902034664657,0.8598914652195363,0.36260483473112975,1.013955272051712,1.1555008740496953,0.6014234875444839,0.6310344827586207,0.6014234875444839,0.5950704225352113,0.10858763068857591,0.12475391894929974,0.0018216654225179374,0.0009117994660709366,0.9709677419354839,0.9923664122137404,0.8598342125094198,1.0,0.10676596526605797,1.0278853525722935,445,0.010550113036925395,0.04822908816880181,1.0,1,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high,False
money_distribution_filter,money_distribution_5d,reduce_risk,repair_quality_watchlist:repair_reclaim_ema20_quality,repair_quality_watchlist,repair_reclaim_ema20_quality,310,714,310,310,162,8,0.4341736694677871,2.0,601,303,113,123,267,152,43,50,0.4442595673876872,0.5016501650165016,0.8612903225806452,0.49032258064516127,0.8417366946778712,0.42436974789915966,1.0232301003703506,1.1554136058767166,0.3805309734513274,0.4065040650406504,0.3805309734513274,0.3805309734513274,0.12968657350865154,0.14342829596126627,0.005340852318445166,0.0009955150239241983,0.9763313609467456,1.0,0.8414516129032258,1.0,0.12434572119020637,1.1214553237025147,140,0.01935483870967742,0.07419354838709677,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high,False
gap_fade_filter,gap_fade_break_prior_close_5d,reduce_risk,rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,18,1829,18,18,17,6,0.009841443411700382,2.0,1557,705,272,279,15,8,3,3,0.009633911368015413,0.011347517730496455,0.8333333333333334,0.4444444444444444,0.8512848551120831,0.38545653362493165,0.9789124384500107,1.1530338849487785,0.011029411764705883,0.010752688172043012,0.011029411764705883,0.011029411764705883,0.15920576627970218,0.18079259447817897,0.04158899108754843,0.05420033394519019,1.0,1.0,0.836111111111111,1.0,0.11761677519215374,0.9002849002849002,8,0.1111111111111111,0.3333333333333333,1.0,0,True,insufficient_failure_filter_event_count;insufficient_distinct_instrument_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;instrument_year_filter_effect_lift_too_low;positive_unique_instrument_year_count_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_5d,hold_review_only,relative_strength_persistence:industry_relative_strength_persistence,relative_strength_persistence,industry_relative_strength_persistence,1054,2073,1054,1054,254,8,0.5084418716835504,2.0,1789,737,283,299,917,432,137,149,0.5125768585802124,0.5861601085481682,0.8700189753320683,0.4098671726755218,0.8630004823926676,0.3555233960443801,1.0081326639817652,1.1528556973627635,0.4840989399293286,0.4983277591973244,0.4840989399293286,0.4823943661971831,0.10344829206173423,0.12146931383956915,-0.001642242584926068,-0.001521354443640155,0.9832635983263598,1.0,0.863662239089184,1.0,0.1050905346466603,1.001757117235226,368,0.011385199240986717,0.04933586337760911,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_5d,hold_review_only,rank_jump_persistence_watchlist:industry_rank_jump_leader,rank_jump_persistence_watchlist,industry_rank_jump_leader,993,2027,993,993,251,8,0.4898865318204243,2.0,1743,735,282,292,856,415,137,151,0.4911072862880092,0.564625850340136,0.8620342396777442,0.4179254783484391,0.8598914652195363,0.36260483473112975,1.0024919126946572,1.152564550492906,0.4858156028368794,0.5171232876712328,0.4858156028368794,0.4823943661971831,0.10760534400086386,0.12355165274036554,0.0012770148949045323,-0.00011322178171917219,0.9760869565217392,0.9950248756218906,0.8584592145015104,1.0,0.10632832910595932,0.9973046146151924,353,0.012084592145015106,0.054380664652567974,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
no_followthrough_filter,no_followthrough_5d,no_new_entry,rank_jump_persistence_watchlist:industry_rank_jump_leader,rank_jump_persistence_watchlist,industry_rank_jump_leader,1212,2027,1212,1212,257,8,0.597927972372965,5.0,1743,735,281,291,1087,506,125,138,0.6236374067699368,0.6884353741496598,0.8968646864686468,0.4174917491749175,0.8598914652195363,0.36260483473112975,1.042997544160612,1.151368402146337,0.44483985765124556,0.4742268041237113,0.44483985765124556,0.44014084507042256,0.09707780782447484,0.11319456723969475,-0.011077801377924773,-0.009911282870790544,0.9284403669724771,0.9774774774774775,0.8586221122112212,1.0,0.10815560920239961,1.0311071357582986,415,0.012376237623762377,0.05198019801980198,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_10d,hold_review_only,industry_breadth_coherence:industry_breadth_confirmed_launch,industry_breadth_coherence,industry_breadth_confirmed_launch,1663,2273,1663,1663,270,8,0.7316322041355038,3.0,1967,796,304,303,1471,670,191,194,0.7478393492628368,0.8417085427135679,0.8845460012026458,0.40288634996993383,0.8653761548614166,0.3501979762428509,1.02215203901048,1.1504531073890196,0.6282894736842105,0.6402640264026402,0.6282894736842105,0.6241830065359477,0.09864454008157508,0.11627842348712537,-0.0054144802776247,-0.0032646625374881666,0.9754768392370572,0.9927536231884058,0.8651232711966326,1.0,0.10405902035919978,1.044521908752664,521,0.009621166566446182,0.04449789536981359,1.0,1,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
destructive_high_vol_filter,destructive_high_vol_3d,remove_from_watchlist,post_20_30_or_late_continuation_context:late_acceleration_context,post_20_30_or_late_continuation_context,late_acceleration_context,37,602,37,37,35,7,0.061461794019933555,2.0,480,297,122,133,28,21,9,10,0.058333333333333334,0.0707070707070707,0.7567567567567568,0.5675675675675675,0.7973421926910299,0.49335548172757476,0.9490990990990992,1.1504231504231504,0.07377049180327869,0.07518796992481203,0.07377049180327869,0.07377049180327869,0.16672428221357932,0.16407485186961063,-0.004710797279765588,-0.01069996495204284,0.8275862068965517,1.0,0.822972972972973,1.0,0.1714350794933449,1.0401965601965601,21,0.05405405405405406,0.1891891891891892,1.0,0,True,insufficient_failure_filter_event_count;insufficient_distinct_instrument_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;drawdown_avoided_vs_matched_delay_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_10d,hold_review_only,post_20_30_or_late_continuation_context:late_acceleration_context,post_20_30_or_late_continuation_context,late_acceleration_context,411,602,411,411,203,7,0.6827242524916943,4.0,480,297,119,131,345,233,66,76,0.71875,0.7845117845117845,0.8394160583941606,0.5669099756690997,0.7973421926910299,0.49335548172757476,1.0527676399026764,1.1490902537131247,0.5546218487394958,0.5801526717557252,0.5546218487394958,0.5409836065573771,0.14969838432038618,0.1618645711596147,-0.011851767292243187,-0.007175978996615373,0.9074733096085409,0.9785714285714285,0.7996350364963504,1.0,0.16155015161262937,1.082749445676275,218,0.014598540145985401,0.06082725060827251,1.0,0,True,winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
break_median20_or_ema20_filter,break_median20_after_launch_5d,no_new_entry,industry_breadth_coherence:industry_breadth_confirmed_launch,industry_breadth_coherence,industry_breadth_confirmed_launch,729,2273,729,729,234,8,0.3207215134183898,2.0,1967,796,306,305,651,293,78,77,0.3309608540925267,0.36809045226130654,0.8930041152263375,0.401920438957476,0.8653761548614166,0.3501979762428509,1.0319259552157931,1.1476949217969132,0.2549019607843137,0.25245901639344265,0.2549019607843137,0.2549019607843137,0.08724828582999344,0.10508191678015698,-0.014637258599298375,-0.014631851324104148,0.975,1.0,0.8656378600823043,1.0,0.10188554442929182,0.9389918541436203,260,0.01783264746227709,0.06584362139917696,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_10d,hold_review_only,relative_strength_persistence:relative_strength_10d_persistence,relative_strength_persistence,relative_strength_10d_persistence,1494,2144,1494,1494,273,8,0.6968283582089553,3.0,1849,784,294,302,1312,627,182,192,0.709572742022715,0.7997448979591837,0.8781793842034806,0.41967871485943775,0.8624067164179104,0.3656716417910448,1.0182891291142577,1.1476928120645848,0.6190476190476191,0.6357615894039735,0.6190476190476191,0.6169491525423729,0.1038328436438195,0.11940125605448856,-0.006051139126091926,-0.0029703151905264846,0.9745762711864406,1.0,0.8628514056224901,1.0,0.10988398276991143,1.0365161264617406,516,0.010040160642570281,0.04484605087014726,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
money_distribution_filter,money_distribution_5d,reduce_risk,high_vol_quality_permit:expansion_high_vol_upper_close,high_vol_quality_permit,expansion_high_vol_upper_close,136,420,136,136,90,7,0.3238095238095238,2.0,322,194,98,108,107,72,29,33,0.33229813664596275,0.3711340206185567,0.7867647058823529,0.5294117647058824,0.7666666666666667,0.46190476190476193,1.0262148337595907,1.1461491813220133,0.29591836734693877,0.3055555555555556,0.29591836734693877,0.29591836734693877,0.15331528882157353,0.16849271014648096,0.0017292047468304983,0.004388544751917162,0.9523809523809523,0.9722222222222222,0.7661764705882353,1.0,0.15158608407474303,1.104,69,0.029411764705882353,0.1323529411764706,1.0,0,True,insufficient_failure_filter_event_count;nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_5d,hold_review_only,industry_breadth_coherence:industry_breadth_confirmed_launch,industry_breadth_coherence,industry_breadth_confirmed_launch,1229,2273,1229,1229,261,8,0.5406951165860097,2.0,1967,796,306,305,1083,492,146,152,0.5505846466700559,0.6180904522613065,0.8812042310821806,0.4003254678600488,0.8653761548614166,0.3501979762428509,1.0182904002286715,1.143140437746094,0.477124183006536,0.49836065573770494,0.477124183006536,0.477124183006536,0.09759188770043559,0.11437385895917573,-0.005744771210330901,-0.005237165788291101,0.9814814814814815,0.9952380952380953,0.8648901545972334,1.0,0.10333665891076649,1.0003454811071189,415,0.011391375101708706,0.05044751830756713,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
break_launch_low_filter,break_launch_low_3d,remove_from_watchlist,rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,963,1829,963,963,257,8,0.5265172225259704,1.0,1557,705,272,279,814,424,149,151,0.5228002569043031,0.601418439716312,0.8452751817237798,0.4402907580477674,0.8512848551120831,0.38545653362493165,0.9929404671630014,1.1422578673324348,0.5477941176470589,0.5412186379928315,0.5477941176470589,0.5477941176470589,0.1172493902522247,0.1289858795134303,0.0004636727816554609,-0.00022375600919941063,0.9958071278825996,1.0,0.8490134994807892,1.0,0.11678571747056923,1.0279372368924609,374,0.014537902388369679,0.060228452751817235,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_5d,hold_review_only,relative_strength_persistence:relative_strength_10d_persistence,relative_strength_persistence,relative_strength_10d_persistence,1079,2144,1079,1079,257,8,0.5032649253731343,2.0,1849,784,295,303,940,450,139,141,0.5083829096809086,0.5739795918367347,0.871177015755329,0.4170528266913809,0.8624067164179104,0.3656716417910448,1.0101695628877367,1.140511811768266,0.4711864406779661,0.46534653465346537,0.4711864406779661,0.4711864406779661,0.10366073877573917,0.11890845231131222,-0.006501021630345688,-0.0036918244173867326,0.9900990099009901,1.0,0.8619091751621871,1.0,0.11016176040608486,0.9821872598218727,395,0.011121408711770158,0.04911955514365153,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
break_median20_or_ema20_filter,break_ema20_after_launch_5d,no_new_entry,prelaunch_path_quality:controlled_repair_from_deep_drawdown,prelaunch_path_quality,controlled_repair_from_deep_drawdown,251,406,251,251,132,8,0.6182266009852216,2.0,361,149,45,49,222,105,29,32,0.6149584487534626,0.7046979865771812,0.8844621513944223,0.41832669322709165,0.8891625615763546,0.3669950738916256,0.9947136661111786,1.139870050001337,0.6444444444444445,0.6530612244897959,0.6444444444444445,0.6444444444444445,0.0933045117229585,0.11177062515601495,-0.008363140854807938,-0.007099230417994623,1.0,1.0,0.8842629482071713,1.0,0.10166765257776644,1.1017886178861789,88,0.027888446215139442,0.12350597609561753,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_10d,hold_review_only,high_vol_destructive_warning:high_vol_break_median_warning,high_vol_destructive_warning,high_vol_break_median_warning,171,325,171,171,115,7,0.5261538461538462,3.0,248,127,77,79,138,76,33,36,0.5564516129032258,0.5984251968503937,0.8070175438596491,0.4444444444444444,0.7630769230769231,0.39076923076923076,1.0575834748160724,1.1373578302712162,0.42857142857142855,0.45569620253164556,0.42857142857142855,0.42857142857142855,0.14251115840807005,0.1552606358828181,-0.011973926938690316,-0.007516773608620575,0.9368421052631579,1.0,0.7611111111111111,1.0,0.15448508534676036,1.0871183916604616,73,0.023391812865497075,0.10526315789473684,1.0,0,True,insufficient_failure_filter_event_count;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_5d,hold_review_only,rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,927,1829,927,927,254,8,0.5068343357025697,2.0,1557,705,272,279,795,404,132,141,0.5105973025048169,0.573049645390071,0.8576051779935275,0.43581445523193096,0.8512848551120831,0.38545653362493165,1.0074244512203994,1.130644877474045,0.4852941176470588,0.5053763440860215,0.4852941176470588,0.4852941176470588,0.10655043690456345,0.12470153430729727,-0.008950519942471813,-0.004373726961859586,0.9799554565701559,1.0,0.8537756202804745,1.0,0.11550095684703526,1.004309416074122,354,0.012944983818770227,0.05393743257820928,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_10d,hold_review_only,repair_quality_watchlist:repair_reclaim_ema20_quality,repair_quality_watchlist,repair_reclaim_ema20_quality,524,714,524,524,206,8,0.7338935574229691,3.0,601,303,113,123,449,251,75,82,0.7470881863560732,0.8283828382838284,0.8568702290076335,0.47900763358778625,0.8417366946778712,0.42436974789915966,1.0179789409508324,1.1287506613256746,0.6637168141592921,0.6666666666666666,0.6637168141592921,0.6637168141592921,0.12196493536984898,0.13941822066343157,-0.003211337109568141,-0.0035371324868586906,0.9857651245551602,1.0,0.8409351145038169,1.0,0.12517627247941712,1.0745044429254955,210,0.013358778625954198,0.061068702290076333,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_10d,hold_review_only,rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,1282,1829,1282,1282,269,8,0.7009294696555495,3.0,1557,705,271,278,1109,557,173,187,0.7122671804752729,0.7900709219858156,0.8650546021840874,0.4344773790951638,0.8512848551120831,0.38545653362493165,1.0161752520197147,1.127176065766035,0.6383763837638377,0.6726618705035972,0.6383763837638377,0.6360294117647058,0.1054035989213492,0.12316161772048087,-0.009033603631852793,-0.005079726227512321,0.9694533762057878,1.0,0.8508970358814352,1.0,0.114437202553202,1.030786286883848,459,0.01014040561622465,0.046801872074883,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
no_followthrough_filter,no_followthrough_5d,no_new_entry,repair_quality_watchlist:repair_higher_low_reclaim,repair_quality_watchlist,repair_higher_low_reclaim,2012,2946,2012,2012,240,8,0.6829599456890699,5.0,2665,847,280,293,1850,652,162,173,0.6941838649155723,0.7697756788665879,0.9194831013916501,0.3240556660039761,0.9046164290563475,0.28750848608282414,1.0164342276547098,1.1271168737281154,0.5785714285714286,0.590443686006826,0.5785714285714286,0.5765124555160143,0.0762231883674474,0.0921574977057299,-0.0048351853453092175,-0.006193558300891383,0.9562043795620438,0.9955555555555555,0.9049701789264415,1.0,0.08105837371275662,0.9598033524677688,472,0.01242544731610338,0.06063618290258449,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_5d,hold_review_only,all_launch_strata,ALL,ALL,15417,29188,15417,3125,280,8,0.5281965191174455,2.0,25081,10618,4097,4258,13480,6321,1937,2107,0.5374586340257566,0.5953098511960822,0.8743594733086852,0.41000194590387234,0.8592914896532822,0.3637796354666301,1.0175353577183488,1.1270612918668512,0.4727849646082499,0.4948332550493189,0.4727849646082499,0.47163379595812027,0.10208818168491685,0.11748565149814187,-0.005230516189486334,-0.005169385335171223,0.981215312366586,0.9979115906717717,0.8586300836738665,1.0,0.10731869787440318,0.918995633187773,1017,0.00862684050074593,0.04002075630797172,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_5d,hold_review_only,high_vol_destructive_warning:destructive_high_vol_upper_shadow,high_vol_destructive_warning,destructive_high_vol_upper_shadow,301,595,301,301,170,7,0.5058823529411764,2.0,454,258,141,145,244,147,57,58,0.5374449339207048,0.5697674418604651,0.8106312292358804,0.4883720930232558,0.7630252100840336,0.4336134453781513,1.062391148447905,1.1262844780962682,0.40425531914893614,0.4,0.40425531914893614,0.40425531914893614,0.14087694215531382,0.15547481879435612,-0.010309851504581302,-0.008642924537743846,0.9668508287292817,1.0,0.768936877076412,1.0,0.15118679365989512,1.08987027061486,141,0.016611295681063124,0.07308970099667775,1.0,0,True,winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
