fold_id,validation_fold_role,split,candidate_type,model_task,stable_candidate_id,gate_stable_candidate_id,normalized_gate_formula,predeclared_bucket_id,event_count,weighted_event_count,validation_selected_on_validation,candidate_baseline_missing_row_rate,candidate_baseline_missing_weight_share,candidate_weighted_baseline_missing_rate,fold_2024_used_for_p1_promotion,positive_count,winner_rate,all_launch_baseline_winner_rate,lift_vs_all_launch_baseline,candidate_weighted_same_family_winner_rate,lift_vs_candidate_weighted_same_family_baseline,false_positive_rate,median_drawdown_60d,winner_episode_coverage,distinct_instrument_year,oof_top_instrument_year_weight_share,oof_instrument_year_weight_hhi,oof_top1_instrument_contribution,oof_top5_instrument_contribution,oof_top1_industry_contribution,oof_top3_industry_contribution,oof_industry_hhi,oof_regime_hhi,oof_top1_regime_contribution,industry_count_with_min_events,train_search_selected,ordered_token_id_list,event_level_dedup_reject_count,failure_positive_count,failure_precision,failure_precision_lift,nonwinner_precision,nonwinner_precision_lift,winner_false_reject_from_launch_rate,big_winner_false_reject_from_launch_rate,winner_false_reject_from_decision_rate,big_winner_false_reject_from_decision_rate,pending_winner_coverage_loss_from_launch,total_winner_coverage_loss_from_launch,median_drawdown_avoided_vs_matched_delay,before_12pct_drawdown_rate,instrument_year_filter_effect_lift,secondary_decision_reference_veto_pass
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,5b4651a372e8c8ac0be7,5b4651a372e8c8ac0be7,first_near_limit_upper_close AND money_expansion_no_distribution,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,first_near_limit_upper_close;money_expansion_no_distribution,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,5f9d64e26b19bf662ba6,5f9d64e26b19bf662ba6,first_near_limit_upper_close AND money_price_upper_keep,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,first_near_limit_upper_close;money_price_upper_keep,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,6888b40fb3d6a22e566e,6888b40fb3d6a22e566e,first_near_limit_upper_close AND repair_higher_low_reclaim,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,first_near_limit_upper_close;repair_higher_low_reclaim,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,ee8c3d8e6225e77c1350,ee8c3d8e6225e77c1350,industry_breadth_coherence AND market_regime_risk_off,,1846,1726.4055696825626,False,0.0,0.0,0.0,False,286.0,0.1073737860804458,0.08367888702094399,1.283164605829081,0.11306152499050648,0.9496934177162544,0.4615878855483257,-0.11702127505387971,0.3691275167785235,217,0.01701775637738257,0.007713205004808267,0.021272195471728213,0.09518294511909245,0.20022783967708363,0.39039237339625904,0.08227672116110818,1.0,1.0,24,False,industry_breadth_coherence;market_regime_risk_off,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,6db11f4309535b20e3bb,6db11f4309535b20e3bb,industry_breadth_coherence AND money_expansion_no_distribution,,653,815.2483373788957,False,0.0,0.0,0.0,False,65.0,0.0589724758986207,0.08367888702094399,0.7047473741358495,0.09914712153518122,0.5947976601387767,0.3492515398937471,-0.08790435840555588,0.436241610738255,362,0.018018772959336772,0.005068127438710135,0.028529723852283223,0.11344709159046498,0.22208397683536388,0.43509350925318124,0.09542339696583628,0.39878607582642234,0.5362323505988261,19,False,industry_breadth_coherence;money_expansion_no_distribution,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,fd305b1193fc2eec1313,fd305b1193fc2eec1313,industry_breadth_coherence AND money_price_upper_keep,,663,780.7904757646318,False,0.0,0.0,0.0,False,67.0,0.06295052612865978,0.08367888702094399,0.7522868476119179,0.09914712153518124,0.634920360308418,0.37966618255149004,-0.0916195491770081,0.44966442953020136,363,0.014110483368461952,0.004593199818325998,0.023039996328402774,0.10035309257587123,0.23057846531028584,0.4327938406704591,0.09725308156413964,0.3968139655778288,0.5320332355528234,20,False,industry_breadth_coherence;money_price_upper_keep,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,4d908b1dc76e9d778433,4d908b1dc76e9d778433,industry_breadth_coherence AND repair_higher_low_reclaim,,587,1111.5514121381639,False,0.0,0.0,0.0,False,55.0,0.060150083872412455,0.08367888702094399,0.7188203143447341,0.09597806215722123,0.6267065881563735,0.33762569517154467,-0.08478258142849837,0.3691275167785235,319,0.01894230307480345,0.006566094090351167,0.03894919295032259,0.14193664306398326,0.2818571027064588,0.4811540345695919,0.11962507104639081,0.4210115150942402,0.5561311726652732,17,False,industry_breadth_coherence;repair_higher_low_reclaim,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,0e943827f32fa2d469f7,0e943827f32fa2d469f7,market_regime_risk_off AND money_expansion_no_distribution,,351,380.3669934280491,False,0.0,0.0,0.0,False,40.0,0.07341383040069953,0.08367888702094399,0.8773279977101605,0.09914712153518124,0.7404534722135071,0.45819906793216303,-0.104751646118041,0.2684563758389262,189,0.02494208572827866,0.00856422397708288,0.028804086099108905,0.11562386066933165,0.20761456394674652,0.40018465530568315,0.0864999405180979,1.0,1.0,13,False,market_regime_risk_off;money_expansion_no_distribution,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,6d42e7fb86b8088dc581,6d42e7fb86b8088dc581,market_regime_risk_off AND money_price_upper_keep,,333,338.6852642808469,False,0.0,0.0,0.0,False,32.0,0.06780333638382732,0.08367888702094399,0.8102800933150177,0.09914712153518124,0.6838659089035487,0.47496491248502654,-0.11231100822322648,0.21476510067114093,182,0.020447241820753272,0.008528733357460695,0.02287406092574167,0.10030852300618695,0.2205150850569499,0.41969590148780894,0.09208540326480343,1.0,1.0,13,False,market_regime_risk_off;money_price_upper_keep,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,ff8b3022531d8601e475,ff8b3022531d8601e475,market_regime_risk_off AND repair_higher_low_reclaim,,353,564.925486257984,False,0.0,0.0,0.0,False,33.0,0.060356958829935574,0.08367888702094399,0.7212925623022308,0.09597806215722124,0.6288620281899951,0.35956849192673085,-0.09512192086759241,0.2214765100671141,185,0.03293717207275203,0.01218381758093321,0.04890014362555512,0.18772790371671777,0.38678053999917644,0.5412816434135923,0.17774733639850582,1.0,1.0,11,False,market_regime_risk_off;repair_higher_low_reclaim,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,ba4b41405e9af18150e8,ba4b41405e9af18150e8,money_expansion_no_distribution AND money_price_upper_keep,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,money_expansion_no_distribution;money_price_upper_keep,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,53da576627d553fb3f5b,53da576627d553fb3f5b,money_expansion_no_distribution AND repair_higher_low_reclaim,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,money_expansion_no_distribution;repair_higher_low_reclaim,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,04306fb52396340ccaf0,04306fb52396340ccaf0,money_price_upper_keep AND repair_higher_low_reclaim,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,money_price_upper_keep;repair_higher_low_reclaim,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,8887c37ee900e2558427,8887c37ee900e2558427,high_vol_quality_permit AND first_near_limit_upper_close AND industry_breadth_coherence,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,high_vol_quality_permit;first_near_limit_upper_close;industry_breadth_coherence,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,9a9ac287fc4831aa2375,9a9ac287fc4831aa2375,high_vol_quality_permit AND first_near_limit_upper_close AND market_regime_risk_off,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,high_vol_quality_permit;first_near_limit_upper_close;market_regime_risk_off,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,f7c0ad7dc0125c40cba2,f7c0ad7dc0125c40cba2,high_vol_quality_permit AND first_near_limit_upper_close AND money_expansion_no_distribution,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,high_vol_quality_permit;first_near_limit_upper_close;money_expansion_no_distribution,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,17ac491e793a97f5c481,17ac491e793a97f5c481,high_vol_quality_permit AND first_near_limit_upper_close AND money_price_upper_keep,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,high_vol_quality_permit;first_near_limit_upper_close;money_price_upper_keep,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,49f2fc56be1ea2aae5d5,49f2fc56be1ea2aae5d5,high_vol_quality_permit AND first_near_limit_upper_close AND repair_higher_low_reclaim,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,high_vol_quality_permit;first_near_limit_upper_close;repair_higher_low_reclaim,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,0ea0f6a001c2e3b19b8e,0ea0f6a001c2e3b19b8e,high_vol_quality_permit AND industry_breadth_coherence AND market_regime_risk_off,,80,43.2939755580157,False,0.0,0.0,0.0,False,22.0,0.2673605635719187,0.08367888702094399,3.1950779114091348,0.2111111111111111,1.2664447748143517,0.6320762850224797,-0.15148222302658748,0.09395973154362416,49,0.052511174667689064,0.025787875044241314,0.052511174667689064,0.24381116354313684,0.19023420460777626,0.42921853725350134,0.0923029104080389,1.0,1.0,3,False,high_vol_quality_permit;industry_breadth_coherence;market_regime_risk_off,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,b64e8abb5da8a59d76c7,b64e8abb5da8a59d76c7,high_vol_quality_permit AND industry_breadth_coherence AND money_expansion_no_distribution,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,high_vol_quality_permit;industry_breadth_coherence;money_expansion_no_distribution,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,8e2bc7761e00da44ee84,8e2bc7761e00da44ee84,high_vol_quality_permit AND industry_breadth_coherence AND money_price_upper_keep,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,high_vol_quality_permit;industry_breadth_coherence;money_price_upper_keep,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,c5fbf9f8659b68c9d010,c5fbf9f8659b68c9d010,high_vol_quality_permit AND industry_breadth_coherence AND repair_higher_low_reclaim,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,high_vol_quality_permit;industry_breadth_coherence;repair_higher_low_reclaim,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,13dd8b4d2f216e33a6f5,13dd8b4d2f216e33a6f5,high_vol_quality_permit AND market_regime_risk_off AND money_expansion_no_distribution,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,high_vol_quality_permit;market_regime_risk_off;money_expansion_no_distribution,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,e1f2b7d444f1e7bded28,e1f2b7d444f1e7bded28,high_vol_quality_permit AND market_regime_risk_off AND money_price_upper_keep,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,high_vol_quality_permit;market_regime_risk_off;money_price_upper_keep,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,570859f3a089551f1d80,570859f3a089551f1d80,high_vol_quality_permit AND market_regime_risk_off AND repair_higher_low_reclaim,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,high_vol_quality_permit;market_regime_risk_off;repair_higher_low_reclaim,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,665ed9c6a04a238fd561,665ed9c6a04a238fd561,high_vol_quality_permit AND money_expansion_no_distribution AND money_price_upper_keep,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,high_vol_quality_permit;money_expansion_no_distribution;money_price_upper_keep,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,56276fece5667124f175,56276fece5667124f175,high_vol_quality_permit AND money_expansion_no_distribution AND repair_higher_low_reclaim,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,high_vol_quality_permit;money_expansion_no_distribution;repair_higher_low_reclaim,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,5bc165dd8f82bd8c45d7,5bc165dd8f82bd8c45d7,high_vol_quality_permit AND money_price_upper_keep AND repair_higher_low_reclaim,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,high_vol_quality_permit;money_price_upper_keep;repair_higher_low_reclaim,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,24161e55e15ae99f9762,24161e55e15ae99f9762,first_near_limit_upper_close AND industry_breadth_coherence AND market_regime_risk_off,,38,23.121662940023366,False,0.0,0.0,0.0,False,12.0,0.24386563221323007,0.08367888702094399,2.9143030087409376,0.13601036269430053,1.7929930292248915,0.5656217499523225,-0.1020518433941236,0.08053691275167785,37,0.1058875301977758,0.03552882959029411,0.1058875301977758,0.2792153326048493,0.30214479699929825,0.5212607996144435,0.13352540743526828,1.0,1.0,1,False,first_near_limit_upper_close;industry_breadth_coherence;market_regime_risk_off,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,24fa157088356e6b9dcb,24fa157088356e6b9dcb,first_near_limit_upper_close AND industry_breadth_coherence AND money_expansion_no_distribution,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,first_near_limit_upper_close;industry_breadth_coherence;money_expansion_no_distribution,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,3826ced3f6c6cba1fe80,3826ced3f6c6cba1fe80,first_near_limit_upper_close AND industry_breadth_coherence AND money_price_upper_keep,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,first_near_limit_upper_close;industry_breadth_coherence;money_price_upper_keep,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,bc4db265c189cdc88867,bc4db265c189cdc88867,first_near_limit_upper_close AND industry_breadth_coherence AND repair_higher_low_reclaim,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,first_near_limit_upper_close;industry_breadth_coherence;repair_higher_low_reclaim,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,235053f60cb8b8c5fc13,235053f60cb8b8c5fc13,first_near_limit_upper_close AND market_regime_risk_off AND money_expansion_no_distribution,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,first_near_limit_upper_close;market_regime_risk_off;money_expansion_no_distribution,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,d6ef910a541e22dd4b81,d6ef910a541e22dd4b81,first_near_limit_upper_close AND market_regime_risk_off AND money_price_upper_keep,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,first_near_limit_upper_close;market_regime_risk_off;money_price_upper_keep,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,70292204dec46cdb09dc,70292204dec46cdb09dc,first_near_limit_upper_close AND market_regime_risk_off AND repair_higher_low_reclaim,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,first_near_limit_upper_close;market_regime_risk_off;repair_higher_low_reclaim,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,93f41aba71a64e21e24b,93f41aba71a64e21e24b,first_near_limit_upper_close AND money_expansion_no_distribution AND money_price_upper_keep,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,first_near_limit_upper_close;money_expansion_no_distribution;money_price_upper_keep,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,6b964777461b567c48fb,6b964777461b567c48fb,first_near_limit_upper_close AND money_expansion_no_distribution AND repair_higher_low_reclaim,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,first_near_limit_upper_close;money_expansion_no_distribution;repair_higher_low_reclaim,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,199dd0616f574fe2de45,199dd0616f574fe2de45,first_near_limit_upper_close AND money_price_upper_keep AND repair_higher_low_reclaim,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,first_near_limit_upper_close;money_price_upper_keep;repair_higher_low_reclaim,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,3b828e7972cf7a59ca45,3b828e7972cf7a59ca45,industry_breadth_coherence AND market_regime_risk_off AND money_expansion_no_distribution,,202,224.11149791135242,False,0.0,0.0,0.0,False,26.0,0.0882489570325759,0.08367888702094399,1.0546143737605886,0.09914712153518125,0.8900808784575934,0.4388235833767485,-0.09954081956274041,0.174496644295302,132,0.04233225982025545,0.012968211831047984,0.04888693230855307,0.16415411116390807,0.2197009406814403,0.4295321567180439,0.09522962647974652,1.0,1.0,7,False,industry_breadth_coherence;market_regime_risk_off;money_expansion_no_distribution,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,3e541384793d4d978de3,3e541384793d4d978de3,industry_breadth_coherence AND market_regime_risk_off AND money_price_upper_keep,,210,218.719176325925,False,0.0,0.0,0.0,False,27.0,0.0933594960162872,0.08367888702094399,1.1156875926530936,0.09914712153518125,0.9416258845513696,0.4663555253093238,-0.10974573721831482,0.18120805369127516,134,0.03166242492407997,0.011853945720365359,0.03166242492407997,0.14136153349942773,0.22884872896706943,0.4443380614130223,0.09888387533577556,1.0,1.0,7,False,industry_breadth_coherence;market_regime_risk_off;money_price_upper_keep,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,6d8c45684291c5cf1d16,6d8c45684291c5cf1d16,industry_breadth_coherence AND market_regime_risk_off AND repair_higher_low_reclaim,,200,337.06230169027856,False,0.0,0.0,0.0,False,22.0,0.06905531339079042,0.08367888702094399,0.825241776620506,0.09597806215722123,0.719490598566902,0.3758341141241544,-0.09658884051387884,0.1476510067114094,128,0.05520358656501453,0.0187833408843543,0.06246721637620064,0.25885328380697203,0.3996560749325988,0.5498379670485841,0.18634197973197802,1.0,1.0,6,False,industry_breadth_coherence;market_regime_risk_off;repair_higher_low_reclaim,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,8ffa639c81f6f1b0690f,8ffa639c81f6f1b0690f,industry_breadth_coherence AND money_expansion_no_distribution AND money_price_upper_keep,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,industry_breadth_coherence;money_expansion_no_distribution;money_price_upper_keep,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,a35bcab32767c9894d6b,a35bcab32767c9894d6b,industry_breadth_coherence AND money_expansion_no_distribution AND repair_higher_low_reclaim,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,industry_breadth_coherence;money_expansion_no_distribution;repair_higher_low_reclaim,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,train,gate,launch_winner_gate,768cf83e63cfc4db32ab,768cf83e63cfc4db32ab,industry_breadth_coherence AND money_price_upper_keep AND repair_higher_low_reclaim,,0,0.0,False,0.0,0.0,0.0,False,0.0,,0.08367888702094399,0.0,,,,,0.0,0,,,,,,,,,,0,False,industry_breadth_coherence;money_price_upper_keep;repair_higher_low_reclaim,,,,,,,,,,,,,,,,
