stratum_family,stratum_variant,instrument_year,stratum_event_count,future_50pct_high_120d,launch_failure_primary
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002714_2017,1,False,False
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002714_2018,1,True,False
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002756_2022,1,False,False
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002791_2021,1,False,False
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002812_2020,1,True,False
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002812_2022,2,False,True
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002812_2023,1,False,True
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002821_2022,2,False,True
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002821_2023,1,False,False
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002841_2019,1,False,False
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002841_2022,1,False,True
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002841_2023,1,False,False
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002916_2019,1,True,False
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002916_2024,2,False,False
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002920_2021,1,False,True
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002920_2022,2,True,True
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002920_2023,1,False,False
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002920_2024,1,False,False
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002938_2020,1,False,True
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002938_2022,1,False,True
high_vol_quality_permit,expansion_high_vol_upper_close,SZ002938_2024,2,True,False
high_vol_quality_permit,expansion_high_vol_upper_close,SZ003022_2022,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600010_2017,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600010_2019,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600010_2021,2,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600010_2022,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600010_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600011_2018,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600011_2020,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600011_2021,2,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600011_2022,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600011_2023,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600018_2017,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600018_2019,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600019_2017,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600019_2018,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600019_2021,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600023_2023,2,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600023_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600025_2021,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600026_2022,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600026_2023,3,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600026_2024,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600027_2022,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600027_2023,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600027_2024,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600028_2023,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600029_2017,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600030_2019,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600030_2020,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600030_2023,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600030_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600031_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600039_2021,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600039_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600048_2017,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600048_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600048_2022,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600048_2024,2,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600050_2022,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600050_2023,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600061_2019,3,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600061_2020,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600066_2017,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600066_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600079_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600085_2018,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600085_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600085_2023,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600089_2022,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600096_2022,1,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600104_2020,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600104_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600111_2017,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600111_2021,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600111_2024,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600115_2017,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600132_2020,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600132_2021,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600132_2022,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600143_2021,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600150_2020,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600150_2021,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600150_2022,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600150_2023,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600150_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600160_2024,2,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600176_2020,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600183_2019,2,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600183_2024,1,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600188_2017,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600188_2018,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600188_2021,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600188_2023,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600196_2017,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600196_2018,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600196_2019,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600196_2020,2,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600196_2021,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600196_2022,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600233_2017,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600233_2021,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600233_2022,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600236_2024,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600256_2022,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600256_2023,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600271_2018,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600276_2018,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600297_2017,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600309_2017,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600309_2019,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600332_2018,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600332_2022,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600340_2018,3,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600346_2018,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600346_2019,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600346_2020,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600346_2021,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600362_2017,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600362_2020,2,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600362_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600377_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600383_2017,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600383_2019,3,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600383_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600390_2017,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600398_2018,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600406_2019,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600406_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600415_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600418_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600426_2021,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600436_2018,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600436_2020,1,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600438_2019,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600438_2020,1,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600438_2021,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600438_2024,2,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600460_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600460_2022,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600489_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600516_2017,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600518_2019,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600521_2020,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600522_2022,1,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600522_2023,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600522_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600536_2024,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600547_2018,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600547_2019,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600547_2023,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600547_2024,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600570_2019,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600570_2022,2,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600570_2023,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600570_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600584_2020,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600584_2023,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600584_2024,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600585_2017,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600588_2018,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600588_2020,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600588_2022,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600600_2018,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600600_2020,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600600_2021,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600606_2018,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600606_2019,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600606_2020,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600606_2022,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600660_2020,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600663_2018,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600690_2017,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600690_2020,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600690_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600702_2021,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600702_2022,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600703_2017,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600703_2019,2,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600703_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600703_2022,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600705_2019,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600732_2022,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600733_2021,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600741_2017,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600741_2019,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600741_2022,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600745_2019,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600745_2020,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600745_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600745_2022,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600745_2023,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600745_2024,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600754_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600754_2022,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600760_2018,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600760_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600760_2024,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600763_2020,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600765_2022,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600779_2021,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600795_2021,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600795_2022,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600803_2022,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600809_2018,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600809_2020,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600809_2023,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600809_2024,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600837_2018,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600837_2019,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600837_2020,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600837_2024,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600845_2020,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600845_2023,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600875_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600875_2022,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600884_2021,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600884_2022,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600886_2021,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600887_2017,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600893_2018,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600893_2020,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600893_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600893_2022,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600926_2020,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600938_2023,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600938_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600941_2023,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600956_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600956_2022,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600958_2018,1,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600958_2019,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600958_2020,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600958_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600958_2023,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600989_2020,2,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH600999_2018,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH600999_2020,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601012_2017,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601012_2018,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601012_2020,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601012_2024,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601018_2017,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601018_2019,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601021_2022,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601059_2023,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601059_2024,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601066_2019,2,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601066_2020,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601066_2022,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601066_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601100_2020,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601100_2022,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601100_2023,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601100_2024,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601108_2020,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601111_2017,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601111_2018,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601111_2022,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601117_2021,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601117_2023,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601127_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601127_2023,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601127_2024,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601136_2023,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601136_2024,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601138_2019,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601138_2023,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601138_2024,2,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601155_2017,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601155_2018,1,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601155_2019,2,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601155_2022,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601186_2018,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601186_2023,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601186_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601211_2019,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601211_2024,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601212_2017,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601216_2020,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601225_2017,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601225_2021,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601225_2022,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601225_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601231_2020,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601233_2021,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601236_2020,2,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601238_2020,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601238_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601238_2022,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601238_2024,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601319_2019,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601336_2017,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601336_2020,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601336_2023,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601336_2024,2,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601360_2018,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601360_2019,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601360_2020,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601360_2023,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601360_2024,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601377_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601390_2023,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601600_2017,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601600_2019,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601600_2020,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601600_2021,1,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601600_2022,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601600_2024,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601601_2017,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601601_2023,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601607_2019,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601607_2022,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601615_2021,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601615_2022,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601618_2021,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601618_2023,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601628_2019,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601628_2020,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601628_2023,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601633_2019,2,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601633_2020,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601633_2022,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601633_2023,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601636_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601658_2023,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601669_2021,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601688_2017,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601688_2018,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601688_2019,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601688_2023,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601689_2021,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601689_2023,3,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601689_2024,2,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601696_2021,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601698_2020,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601698_2023,2,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601698_2024,2,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601699_2022,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601699_2024,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601727_2020,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601727_2023,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601727_2024,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601728_2023,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601766_2021,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601788_2019,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601788_2020,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601788_2022,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601788_2023,1,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601788_2024,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601799_2021,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601800_2018,1,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601800_2022,2,False,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601800_2024,2,False,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601808_2018,2,True,True
high_vol_quality_permit,high_vol_controlled_drawdown,SH601808_2019,1,True,False
high_vol_quality_permit,high_vol_controlled_drawdown,SH601808_2020,2,True,False
