launch_episode_id,stratum_family,stratum_variant,raw_stratum_rows,kept_stratum_rows,first_stratum_date
P07LPE_SH601377_2023-04-03_0011,sparse_strong_day_lifecycle_node,strong_body_day_node,2,1,2023-04-03
P07LPE_SH601377_2023-06-15_0012,industry_breadth_coherence,industry_breadth_confirmed_launch,6,1,2023-07-24
P07LPE_SH601377_2023-06-15_0012,money_price_keep_context,money_expansion_no_distribution,11,1,2023-06-15
P07LPE_SH601377_2023-06-15_0012,money_price_keep_context,money_price_upper_keep,11,1,2023-06-15
P07LPE_SH601377_2023-06-15_0012,post_20_30_or_late_continuation_context,post_20_relative_strength_context,8,1,2023-08-03
P07LPE_SH601377_2023-06-15_0012,rank_jump_persistence_watchlist,industry_rank_jump_leader,3,1,2023-07-24
P07LPE_SH601377_2023-06-15_0012,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,2,1,2023-07-25
P07LPE_SH601377_2023-06-15_0012,relative_strength_persistence,industry_relative_strength_persistence,1,1,2023-07-03
P07LPE_SH601377_2023-06-15_0012,relative_strength_persistence,relative_strength_10d_persistence,11,1,2023-07-25
P07LPE_SH601377_2023-06-15_0012,repair_quality_watchlist,repair_higher_low_reclaim,7,1,2023-06-15
P07LPE_SH601377_2023-06-15_0012,sparse_strong_day_lifecycle_node,strong_body_day_node,3,1,2023-07-28
P07LPE_SH601377_2024-09-26_0013,money_price_keep_context,money_expansion_no_distribution,3,1,2024-09-26
P07LPE_SH601377_2024-09-26_0013,money_price_keep_context,money_price_upper_keep,3,1,2024-09-26
P07LPE_SH601377_2024-09-26_0013,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,1,1,2024-09-30
P07LPE_SH601377_2024-09-26_0013,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2024-10-08
P07LPE_SH601377_2024-11-07_0014,money_price_keep_context,money_expansion_no_distribution,1,1,2024-11-07
P07LPE_SH601377_2024-11-07_0014,money_price_keep_context,money_price_upper_keep,1,1,2024-11-07
P07LPE_SH601377_2024-11-07_0014,post_20_30_or_late_continuation_context,post_20_relative_strength_context,3,1,2024-11-08
P07LPE_SH601377_2024-11-07_0014,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,2,1,2024-11-11
P07LPE_SH601377_2024-11-07_0014,relative_strength_persistence,relative_strength_10d_persistence,2,1,2024-11-11
P07LPE_SH601377_2024-11-07_0014,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2024-12-10
P07LPE_SH601377_2024-11-07_0014,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2024-11-07
P07LPE_SH601390_2017-08-25_0001,money_price_keep_context,money_expansion_no_distribution,1,1,2017-08-25
P07LPE_SH601390_2017-08-25_0001,money_price_keep_context,money_price_upper_keep,1,1,2017-08-25
P07LPE_SH601390_2017-08-25_0001,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2017-08-25
P07LPE_SH601390_2017-10-16_0002,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2017-10-16
P07LPE_SH601390_2017-11-22_0003,money_price_keep_context,money_expansion_no_distribution,4,1,2017-11-22
P07LPE_SH601390_2017-11-22_0003,money_price_keep_context,money_price_upper_keep,3,1,2017-12-05
P07LPE_SH601390_2017-11-22_0003,prelaunch_path_quality,range_tightening_then_expand,1,1,2018-01-18
P07LPE_SH601390_2017-11-22_0003,repair_quality_watchlist,repair_higher_low_reclaim,5,1,2017-12-05
P07LPE_SH601390_2018-04-10_0004,industry_breadth_coherence,industry_breadth_confirmed_launch,4,1,2018-04-10
P07LPE_SH601390_2018-04-10_0004,money_price_keep_context,money_expansion_no_distribution,6,1,2018-04-10
P07LPE_SH601390_2018-04-10_0004,money_price_keep_context,money_price_upper_keep,5,1,2018-04-10
P07LPE_SH601390_2018-04-10_0004,prelaunch_path_quality,range_tightening_then_expand,1,1,2018-12-13
P07LPE_SH601390_2018-04-10_0004,rank_jump_persistence_watchlist,industry_rank_jump_leader,4,1,2018-04-10
P07LPE_SH601390_2018-04-10_0004,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,1,1,2018-09-20
P07LPE_SH601390_2018-04-10_0004,relative_strength_persistence,industry_relative_strength_persistence,3,1,2018-09-06
P07LPE_SH601390_2018-04-10_0004,relative_strength_persistence,relative_strength_10d_persistence,4,1,2018-04-10
P07LPE_SH601390_2018-04-10_0004,repair_quality_watchlist,repair_higher_low_reclaim,8,1,2018-04-10
P07LPE_SH601390_2019-01-18_0005,money_price_keep_context,money_expansion_no_distribution,3,1,2019-02-13
P07LPE_SH601390_2019-01-18_0005,money_price_keep_context,money_price_upper_keep,3,1,2019-02-13
P07LPE_SH601390_2019-01-18_0005,repair_quality_watchlist,repair_higher_low_reclaim,3,1,2019-01-18
P07LPE_SH601390_2019-06-11_0006,money_price_keep_context,money_expansion_no_distribution,3,1,2019-06-20
P07LPE_SH601390_2019-06-11_0006,money_price_keep_context,money_price_upper_keep,3,1,2019-06-20
P07LPE_SH601390_2019-06-11_0006,repair_quality_watchlist,repair_higher_low_reclaim,4,1,2019-06-11
P07LPE_SH601390_2019-08-27_0007,money_price_keep_context,money_expansion_no_distribution,2,1,2019-08-27
P07LPE_SH601390_2019-08-27_0007,money_price_keep_context,money_price_upper_keep,2,1,2019-08-27
P07LPE_SH601390_2019-08-27_0007,prelaunch_path_quality,range_tightening_then_expand,1,1,2019-08-27
P07LPE_SH601390_2019-08-27_0007,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2019-08-27
P07LPE_SH601390_2019-11-05_0008,money_price_keep_context,money_expansion_no_distribution,3,1,2019-11-05
P07LPE_SH601390_2019-11-05_0008,money_price_keep_context,money_price_upper_keep,3,1,2019-11-05
P07LPE_SH601390_2019-11-05_0008,relative_strength_persistence,industry_relative_strength_persistence,1,1,2019-11-25
P07LPE_SH601390_2019-11-05_0008,repair_quality_watchlist,repair_higher_low_reclaim,3,1,2019-11-05
P07LPE_SH601390_2019-11-05_0008,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2019-11-25
P07LPE_SH601390_2020-02-26_0009,industry_breadth_coherence,industry_breadth_confirmed_launch,3,1,2020-03-02
P07LPE_SH601390_2020-02-26_0009,money_price_keep_context,money_expansion_no_distribution,4,1,2020-02-26
P07LPE_SH601390_2020-02-26_0009,money_price_keep_context,money_price_upper_keep,4,1,2020-02-26
P07LPE_SH601390_2020-02-26_0009,post_20_30_or_late_continuation_context,post_20_relative_strength_context,6,1,2020-03-02
P07LPE_SH601390_2020-02-26_0009,prelaunch_path_quality,range_tightening_then_expand,2,1,2020-02-26
P07LPE_SH601390_2020-02-26_0009,rank_jump_persistence_watchlist,industry_rank_jump_leader,6,1,2020-04-02
P07LPE_SH601390_2020-02-26_0009,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,3,1,2020-03-04
P07LPE_SH601390_2020-02-26_0009,relative_strength_persistence,industry_relative_strength_persistence,6,1,2020-04-02
P07LPE_SH601390_2020-02-26_0009,relative_strength_persistence,relative_strength_10d_persistence,6,1,2020-03-04
P07LPE_SH601390_2020-02-26_0009,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2020-04-30
P07LPE_SH601390_2020-02-26_0009,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,1,1,2020-03-02
P07LPE_SH601390_2020-02-26_0009,sparse_strong_day_lifecycle_node,strong_body_day_node,3,1,2020-02-26
P07LPE_SH601390_2020-07-02_0010,money_price_keep_context,money_expansion_no_distribution,2,1,2020-07-02
P07LPE_SH601390_2020-07-02_0010,money_price_keep_context,money_price_upper_keep,2,1,2020-07-02
P07LPE_SH601390_2020-07-02_0010,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2020-07-02
P07LPE_SH601390_2020-08-31_0011,rank_jump_persistence_watchlist,industry_rank_jump_leader,1,1,2020-08-31
P07LPE_SH601390_2020-08-31_0011,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2020-08-31
P07LPE_SH601390_2020-10-12_0012,money_price_keep_context,money_expansion_no_distribution,2,1,2020-11-05
P07LPE_SH601390_2020-10-12_0012,money_price_keep_context,money_price_upper_keep,2,1,2020-11-05
P07LPE_SH601390_2020-10-12_0012,repair_quality_watchlist,repair_higher_low_reclaim,3,1,2020-10-12
P07LPE_SH601390_2021-01-06_0013,industry_breadth_coherence,industry_breadth_confirmed_launch,1,1,2021-01-14
P07LPE_SH601390_2021-01-06_0013,money_price_keep_context,money_expansion_no_distribution,3,1,2021-01-06
P07LPE_SH601390_2021-01-06_0013,money_price_keep_context,money_price_upper_keep,3,1,2021-01-06
P07LPE_SH601390_2021-01-06_0013,prelaunch_path_quality,range_tightening_then_expand,1,1,2021-01-14
P07LPE_SH601390_2021-01-06_0013,rank_jump_persistence_watchlist,industry_rank_jump_leader,1,1,2021-01-14
P07LPE_SH601390_2021-01-06_0013,relative_strength_persistence,industry_relative_strength_persistence,2,1,2021-01-06
P07LPE_SH601390_2021-01-06_0013,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2021-01-06
P07LPE_SH601390_2021-01-06_0013,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2021-01-14
P07LPE_SH601390_2021-05-10_0014,money_price_keep_context,money_expansion_no_distribution,2,1,2021-05-14
P07LPE_SH601390_2021-05-10_0014,money_price_keep_context,money_price_upper_keep,2,1,2021-05-14
P07LPE_SH601390_2021-05-10_0014,relative_strength_persistence,industry_relative_strength_persistence,1,1,2021-05-25
P07LPE_SH601390_2021-05-10_0014,repair_quality_watchlist,repair_higher_low_reclaim,3,1,2021-05-10
P07LPE_SH601390_2021-07-13_0015,industry_breadth_coherence,industry_breadth_confirmed_launch,1,1,2021-07-30
P07LPE_SH601390_2021-07-13_0015,money_price_keep_context,money_expansion_no_distribution,2,1,2021-07-22
P07LPE_SH601390_2021-07-13_0015,money_price_keep_context,money_price_upper_keep,2,1,2021-07-22
P07LPE_SH601390_2021-07-13_0015,prelaunch_path_quality,range_tightening_then_expand,1,1,2021-07-30
P07LPE_SH601390_2021-07-13_0015,relative_strength_persistence,relative_strength_10d_persistence,1,1,2021-07-30
P07LPE_SH601390_2021-07-13_0015,repair_quality_watchlist,repair_higher_low_reclaim,3,1,2021-07-13
P07LPE_SH601390_2021-07-13_0015,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2021-07-30
P07LPE_SH601390_2021-09-01_0016,industry_breadth_coherence,industry_breadth_confirmed_launch,15,1,2021-09-01
P07LPE_SH601390_2021-09-01_0016,money_price_keep_context,money_expansion_no_distribution,3,1,2021-09-01
P07LPE_SH601390_2021-09-01_0016,money_price_keep_context,money_price_upper_keep,3,1,2021-09-01
P07LPE_SH601390_2021-09-01_0016,post_20_30_or_late_continuation_context,post_20_relative_strength_context,13,1,2021-09-01
P07LPE_SH601390_2021-09-01_0016,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,1,1,2021-09-07
P07LPE_SH601390_2021-09-01_0016,relative_strength_persistence,relative_strength_10d_persistence,12,1,2021-09-01
P07LPE_SH601390_2021-09-01_0016,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,1,1,2021-09-01
P07LPE_SH601390_2021-09-01_0016,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2021-09-01
P07LPE_SH601390_2021-11-23_0017,money_price_keep_context,money_expansion_no_distribution,1,1,2021-11-23
P07LPE_SH601390_2021-11-23_0017,money_price_keep_context,money_price_upper_keep,1,1,2021-11-23
P07LPE_SH601390_2021-11-23_0017,prelaunch_path_quality,range_tightening_then_expand,1,1,2021-11-23
P07LPE_SH601390_2021-11-23_0017,rank_jump_persistence_watchlist,industry_rank_jump_leader,1,1,2021-11-23
P07LPE_SH601390_2021-11-23_0017,relative_strength_persistence,industry_relative_strength_persistence,1,1,2021-11-23
P07LPE_SH601390_2021-11-23_0017,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2021-11-23
P07LPE_SH601390_2021-11-23_0017,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2021-11-23
P07LPE_SH601390_2022-01-07_0018,industry_breadth_coherence,industry_breadth_confirmed_launch,25,1,2022-01-07
P07LPE_SH601390_2022-01-07_0018,money_price_keep_context,money_expansion_no_distribution,3,1,2022-01-07
P07LPE_SH601390_2022-01-07_0018,money_price_keep_context,money_price_upper_keep,3,1,2022-01-07
P07LPE_SH601390_2022-01-07_0018,post_20_30_or_late_continuation_context,post_20_relative_strength_context,23,1,2022-01-07
P07LPE_SH601390_2022-01-07_0018,prelaunch_path_quality,range_tightening_then_expand,1,1,2022-01-18
P07LPE_SH601390_2022-01-07_0018,rank_jump_persistence_watchlist,industry_rank_jump_leader,10,1,2022-01-11
P07LPE_SH601390_2022-01-07_0018,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,3,1,2022-01-07
P07LPE_SH601390_2022-01-07_0018,relative_strength_persistence,industry_relative_strength_persistence,9,1,2022-01-07
P07LPE_SH601390_2022-01-07_0018,relative_strength_persistence,relative_strength_10d_persistence,25,1,2022-01-07
P07LPE_SH601390_2022-01-07_0018,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2022-01-18
P07LPE_SH601390_2022-01-07_0018,sparse_strong_day_lifecycle_node,strong_body_day_node,2,1,2022-01-07
P07LPE_SH601390_2022-03-30_0019,industry_breadth_coherence,industry_breadth_confirmed_launch,18,1,2022-04-06
P07LPE_SH601390_2022-03-30_0019,money_price_keep_context,money_expansion_no_distribution,6,1,2022-04-06
P07LPE_SH601390_2022-03-30_0019,money_price_keep_context,money_price_upper_keep,6,1,2022-04-06
P07LPE_SH601390_2022-03-30_0019,post_20_30_or_late_continuation_context,post_20_relative_strength_context,16,1,2022-04-06
P07LPE_SH601390_2022-03-30_0019,prelaunch_path_quality,range_tightening_then_expand,2,1,2022-05-10
P07LPE_SH601390_2022-03-30_0019,rank_jump_persistence_watchlist,industry_rank_jump_leader,17,1,2022-04-11
P07LPE_SH601390_2022-03-30_0019,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,2,1,2022-04-11
P07LPE_SH601390_2022-03-30_0019,relative_strength_persistence,industry_relative_strength_persistence,11,1,2022-04-06
P07LPE_SH601390_2022-03-30_0019,relative_strength_persistence,relative_strength_10d_persistence,23,1,2022-03-30
P07LPE_SH601390_2022-03-30_0019,sparse_strong_day_lifecycle_node,strong_body_day_node,2,1,2022-04-06
P07LPE_SH601390_2022-07-01_0020,money_price_keep_context,money_expansion_no_distribution,1,1,2022-07-05
P07LPE_SH601390_2022-07-01_0020,money_price_keep_context,money_price_upper_keep,1,1,2022-07-05
P07LPE_SH601390_2022-07-01_0020,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2022-07-01
P07LPE_SH601390_2022-08-22_0021,money_price_keep_context,money_expansion_no_distribution,1,1,2022-08-22
P07LPE_SH601390_2022-08-22_0021,money_price_keep_context,money_price_upper_keep,1,1,2022-08-22
P07LPE_SH601390_2022-08-22_0021,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2022-08-22
P07LPE_SH601390_2022-10-27_0022,industry_breadth_coherence,industry_breadth_confirmed_launch,9,1,2022-11-23
P07LPE_SH601390_2022-10-27_0022,money_price_keep_context,money_expansion_no_distribution,2,1,2022-11-29
P07LPE_SH601390_2022-10-27_0022,money_price_keep_context,money_price_upper_keep,2,1,2022-11-29
P07LPE_SH601390_2022-10-27_0022,post_20_30_or_late_continuation_context,post_20_relative_strength_context,7,1,2022-12-05
P07LPE_SH601390_2022-10-27_0022,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,2,1,2022-11-28
P07LPE_SH601390_2022-10-27_0022,relative_strength_persistence,industry_relative_strength_persistence,3,1,2022-11-29
P07LPE_SH601390_2022-10-27_0022,relative_strength_persistence,relative_strength_10d_persistence,9,1,2022-11-28
P07LPE_SH601390_2022-10-27_0022,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2022-10-27
P07LPE_SH601390_2022-10-27_0022,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,1,1,2022-12-05
P07LPE_SH601390_2022-10-27_0022,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2022-12-05
P07LPE_SH601390_2023-01-19_0023,high_vol_destructive_warning,destructive_high_vol_upper_shadow,7,1,2023-03-20
P07LPE_SH601390_2023-01-19_0023,high_vol_destructive_warning,high_vol_break_median_warning,1,1,2023-05-09
P07LPE_SH601390_2023-01-19_0023,high_vol_quality_permit,high_vol_controlled_drawdown,11,1,2023-03-23
P07LPE_SH601390_2023-01-19_0023,industry_breadth_coherence,industry_breadth_confirmed_launch,39,1,2023-02-20
P07LPE_SH601390_2023-01-19_0023,money_price_keep_context,money_expansion_no_distribution,13,1,2023-02-20
P07LPE_SH601390_2023-01-19_0023,money_price_keep_context,money_price_upper_keep,13,1,2023-02-20
P07LPE_SH601390_2023-01-19_0023,post_20_30_or_late_continuation_context,late_acceleration_context,29,1,2023-03-15
P07LPE_SH601390_2023-01-19_0023,post_20_30_or_late_continuation_context,post_20_relative_strength_context,1,1,2023-02-20
P07LPE_SH601390_2023-01-19_0023,prelaunch_path_quality,range_tightening_then_expand,1,1,2023-02-20
P07LPE_SH601390_2023-01-19_0023,rank_jump_persistence_watchlist,industry_rank_jump_leader,34,1,2023-03-03
P07LPE_SH601390_2023-01-19_0023,relative_strength_persistence,industry_relative_strength_persistence,23,1,2023-03-03
P07LPE_SH601390_2023-01-19_0023,relative_strength_persistence,relative_strength_10d_persistence,39,1,2023-02-20
P07LPE_SH601390_2023-01-19_0023,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2023-01-19
P07LPE_SH601390_2023-01-19_0023,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,1,1,2023-04-04
P07LPE_SH601390_2023-01-19_0023,sparse_strong_day_lifecycle_node,strong_body_day_node,8,1,2023-03-03
P07LPE_SH601390_2023-06-09_0024,high_vol_quality_permit,expansion_high_vol_upper_close,1,1,2023-06-27
P07LPE_SH601390_2023-06-09_0024,industry_breadth_coherence,industry_breadth_confirmed_launch,2,1,2023-06-09
P07LPE_SH601390_2023-06-09_0024,money_price_keep_context,money_expansion_no_distribution,4,1,2023-06-09
P07LPE_SH601390_2023-06-09_0024,money_price_keep_context,money_price_upper_keep,3,1,2023-06-09
P07LPE_SH601390_2023-06-09_0024,prelaunch_path_quality,range_tightening_then_expand,1,1,2023-07-28
P07LPE_SH601390_2023-06-09_0024,rank_jump_persistence_watchlist,industry_rank_jump_leader,3,1,2023-06-09
P07LPE_SH601390_2023-06-09_0024,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,3,1,2023-07-19
P07LPE_SH601390_2023-06-09_0024,relative_strength_persistence,industry_relative_strength_persistence,3,1,2023-07-19
P07LPE_SH601390_2023-06-09_0024,repair_quality_watchlist,repair_higher_low_reclaim,4,1,2023-06-09
P07LPE_SH601390_2023-06-09_0024,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2023-06-27
P07LPE_SH601390_2023-12-27_0025,industry_breadth_coherence,industry_breadth_confirmed_launch,16,1,2024-01-24
P07LPE_SH601390_2023-12-27_0025,money_price_keep_context,money_expansion_no_distribution,7,1,2024-01-24
P07LPE_SH601390_2023-12-27_0025,money_price_keep_context,money_price_upper_keep,7,1,2024-01-24
P07LPE_SH601390_2023-12-27_0025,post_20_30_or_late_continuation_context,post_20_relative_strength_context,16,1,2024-01-29
P07LPE_SH601390_2023-12-27_0025,prelaunch_path_quality,controlled_repair_from_deep_drawdown,2,1,2023-12-27
P07LPE_SH601390_2023-12-27_0025,prelaunch_path_quality,range_tightening_then_expand,1,1,2024-01-24
P07LPE_SH601390_2023-12-27_0025,rank_jump_persistence_watchlist,industry_rank_jump_leader,23,1,2023-12-27
P07LPE_SH601390_2023-12-27_0025,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,3,1,2024-01-25
P07LPE_SH601390_2023-12-27_0025,relative_strength_persistence,industry_relative_strength_persistence,9,1,2024-01-24
P07LPE_SH601390_2023-12-27_0025,relative_strength_persistence,relative_strength_10d_persistence,25,1,2024-01-24
P07LPE_SH601390_2023-12-27_0025,repair_quality_watchlist,repair_higher_low_reclaim,15,1,2023-12-27
P07LPE_SH601390_2023-12-27_0025,repair_quality_watchlist,repair_reclaim_ema20_quality,2,1,2024-01-24
P07LPE_SH601390_2023-12-27_0025,sparse_strong_day_lifecycle_node,strong_body_day_node,4,1,2024-01-24
P07LPE_SH601390_2024-06-28_0026,money_price_keep_context,money_expansion_no_distribution,2,1,2024-07-24
P07LPE_SH601390_2024-06-28_0026,money_price_keep_context,money_price_upper_keep,2,1,2024-07-24
P07LPE_SH601390_2024-06-28_0026,repair_quality_watchlist,repair_higher_low_reclaim,5,1,2024-06-28
P07LPE_SH601390_2024-09-24_0027,industry_breadth_coherence,industry_breadth_confirmed_launch,8,1,2024-10-10
P07LPE_SH601390_2024-09-24_0027,money_price_keep_context,money_expansion_no_distribution,4,1,2024-09-24
P07LPE_SH601390_2024-09-24_0027,money_price_keep_context,money_price_upper_keep,4,1,2024-09-24
P07LPE_SH601390_2024-09-24_0027,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,3,1,2024-10-14
P07LPE_SH601390_2024-09-24_0027,relative_strength_persistence,relative_strength_10d_persistence,10,1,2024-10-14
P07LPE_SH601390_2024-09-24_0027,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2024-11-06
P07LPE_SH601390_2024-09-24_0027,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,1,1,2024-10-10
P07LPE_SH601390_2024-09-24_0027,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2024-10-10
P07LPE_SH601390_2024-12-24_0028,relative_strength_persistence,industry_relative_strength_persistence,1,1,2024-12-27
P07LPE_SH601390_2024-12-24_0028,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2024-12-24
P07LPE_SH601398_2017-08-25_0001,industry_breadth_coherence,industry_breadth_confirmed_launch,23,1,2017-08-25
P07LPE_SH601398_2017-08-25_0001,money_price_keep_context,money_expansion_no_distribution,11,1,2017-08-25
P07LPE_SH601398_2017-08-25_0001,money_price_keep_context,money_price_upper_keep,11,1,2017-08-25
P07LPE_SH601398_2017-08-25_0001,post_20_30_or_late_continuation_context,post_20_relative_strength_context,18,1,2017-08-25
P07LPE_SH601398_2017-08-25_0001,prelaunch_path_quality,range_tightening_then_expand,1,1,2017-09-21
P07LPE_SH601398_2017-08-25_0001,rank_jump_persistence_watchlist,industry_rank_jump_leader,28,1,2017-08-25
P07LPE_SH601398_2017-08-25_0001,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,4,1,2017-09-28
P07LPE_SH601398_2017-08-25_0001,relative_strength_persistence,industry_relative_strength_persistence,16,1,2017-08-25
P07LPE_SH601398_2017-08-25_0001,relative_strength_persistence,relative_strength_10d_persistence,26,1,2017-08-25
P07LPE_SH601398_2017-08-25_0001,repair_quality_watchlist,repair_higher_low_reclaim,12,1,2017-09-21
P07LPE_SH601398_2017-08-25_0001,sparse_strong_day_lifecycle_node,strong_body_day_node,5,1,2017-08-25
P07LPE_SH601398_2018-04-11_0002,money_price_keep_context,money_expansion_no_distribution,1,1,2018-04-11
P07LPE_SH601398_2018-04-11_0002,money_price_keep_context,money_price_upper_keep,1,1,2018-04-11
P07LPE_SH601398_2018-04-11_0002,repair_quality_watchlist,repair_higher_low_reclaim,3,1,2018-04-11
P07LPE_SH601398_2018-06-19_0003,industry_breadth_coherence,industry_breadth_confirmed_launch,6,1,2018-07-09
P07LPE_SH601398_2018-06-19_0003,money_price_keep_context,money_expansion_no_distribution,3,1,2018-06-19
P07LPE_SH601398_2018-06-19_0003,money_price_keep_context,money_price_upper_keep,2,1,2018-06-19
P07LPE_SH601398_2018-06-19_0003,prelaunch_path_quality,controlled_repair_from_deep_drawdown,1,1,2018-06-19
P07LPE_SH601398_2018-06-19_0003,prelaunch_path_quality,range_tightening_then_expand,1,1,2018-07-09
P07LPE_SH601398_2018-06-19_0003,rank_jump_persistence_watchlist,industry_rank_jump_leader,6,1,2018-07-09
P07LPE_SH601398_2018-06-19_0003,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,5,1,2018-07-09
P07LPE_SH601398_2018-06-19_0003,relative_strength_persistence,industry_relative_strength_persistence,4,1,2018-07-09
P07LPE_SH601398_2018-06-19_0003,relative_strength_persistence,relative_strength_10d_persistence,3,1,2018-07-24
P07LPE_SH601398_2018-06-19_0003,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2018-06-19
P07LPE_SH601398_2018-06-19_0003,repair_quality_watchlist,repair_reclaim_ema20_quality,2,1,2018-07-20
P07LPE_SH601398_2018-06-19_0003,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2018-07-20
P07LPE_SH601398_2018-08-24_0004,money_price_keep_context,money_expansion_no_distribution,1,1,2018-10-24
P07LPE_SH601398_2018-08-24_0004,money_price_keep_context,money_price_upper_keep,1,1,2018-10-24
P07LPE_SH601398_2018-08-24_0004,prelaunch_path_quality,range_tightening_then_expand,1,1,2018-08-24
P07LPE_SH601398_2018-08-24_0004,relative_strength_persistence,relative_strength_10d_persistence,1,1,2018-10-24
P07LPE_SH601398_2018-08-24_0004,repair_quality_watchlist,repair_higher_low_reclaim,3,1,2018-08-24
P07LPE_SH601398_2018-12-03_0005,rank_jump_persistence_watchlist,industry_rank_jump_leader,1,1,2018-12-13
P07LPE_SH601398_2018-12-03_0005,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,1,1,2018-12-13
P07LPE_SH601398_2018-12-03_0005,relative_strength_persistence,industry_relative_strength_persistence,1,1,2018-12-13
P07LPE_SH601398_2018-12-03_0005,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2018-12-03
P07LPE_SH601398_2019-01-18_0006,money_price_keep_context,money_expansion_no_distribution,1,1,2019-01-18
P07LPE_SH601398_2019-01-18_0006,money_price_keep_context,money_price_upper_keep,1,1,2019-01-18
P07LPE_SH601398_2019-01-18_0006,prelaunch_path_quality,range_tightening_then_expand,1,1,2019-01-18
P07LPE_SH601398_2019-01-18_0006,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2019-01-18
P07LPE_SH601398_2019-02-25_0007,money_price_keep_context,money_expansion_no_distribution,1,1,2019-02-25
P07LPE_SH601398_2019-02-25_0007,money_price_keep_context,money_price_upper_keep,1,1,2019-02-25
P07LPE_SH601398_2019-02-25_0007,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2019-02-25
P07LPE_SH601398_2019-04-01_0008,money_price_keep_context,money_expansion_no_distribution,1,1,2019-04-01
P07LPE_SH601398_2019-04-01_0008,money_price_keep_context,money_price_upper_keep,1,1,2019-04-01
P07LPE_SH601398_2019-04-01_0008,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2019-04-01
P07LPE_SH601398_2019-05-06_0009,industry_breadth_coherence,industry_breadth_confirmed_launch,2,1,2019-05-06
P07LPE_SH601398_2019-05-06_0009,rank_jump_persistence_watchlist,industry_rank_jump_leader,2,1,2019-05-24
P07LPE_SH601398_2019-05-06_0009,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,1,1,2019-05-06
P07LPE_SH601398_2019-05-06_0009,relative_strength_persistence,industry_relative_strength_persistence,4,1,2019-05-06
P07LPE_SH601398_2019-05-06_0009,relative_strength_persistence,relative_strength_10d_persistence,3,1,2019-05-24
P07LPE_SH601398_2019-05-06_0009,repair_quality_watchlist,repair_higher_low_reclaim,4,1,2019-05-24
P07LPE_SH601398_2019-09-04_0010,money_price_keep_context,money_expansion_no_distribution,2,1,2019-09-04
P07LPE_SH601398_2019-09-04_0010,money_price_keep_context,money_price_upper_keep,2,1,2019-09-04
P07LPE_SH601398_2019-09-04_0010,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2019-09-04
