fold_id,model_task,event_instrument_year,row_count,positive_rate,avg_prediction_score,auc
fold_2021,launch_winner_score_lgbm,SH600989_2021,26,0.038461538461538464,0.09488461805974843,0.24
fold_2021,launch_winner_score_lgbm,SH600999_2021,22,0.0,0.07276495452454489,
fold_2021,launch_winner_score_lgbm,SH601006_2021,18,0.0,0.05128409611720895,
fold_2021,launch_winner_score_lgbm,SH601009_2021,24,0.0,0.050301074215430924,
fold_2021,launch_winner_score_lgbm,SH601012_2021,14,0.0,0.058760543852305606,
fold_2021,launch_winner_score_lgbm,SH601018_2021,23,0.0,0.06622997904667162,
fold_2021,launch_winner_score_lgbm,SH601021_2021,19,0.0,0.09257609176532956,
fold_2021,launch_winner_score_lgbm,SH601066_2021,32,0.0,0.09786395704734274,
fold_2021,launch_winner_score_lgbm,SH601088_2021,32,0.28125,0.08478187668684214,0.5555555555555556
fold_2021,launch_winner_score_lgbm,SH601100_2021,36,0.027777777777777776,0.09556272214658026,0.7428571428571429
fold_2021,launch_winner_score_lgbm,SH601111_2021,11,0.8181818181818182,0.07715408013097924,0.5
fold_2021,launch_winner_score_lgbm,SH601117_2021,15,0.0,0.07328101350444127,
fold_2021,launch_winner_score_lgbm,SH601127_2021,14,0.07142857142857142,0.09239275628746746,0.38461538461538464
fold_2021,launch_winner_score_lgbm,SH601138_2021,20,0.0,0.17880655023026215,
fold_2021,launch_winner_score_lgbm,SH601155_2021,19,0.2631578947368421,0.0791641508990667,1.0
fold_2021,launch_winner_score_lgbm,SH601166_2021,22,0.0,0.04089644535826,
fold_2021,launch_winner_score_lgbm,SH601169_2021,19,0.0,0.031156352921685476,
fold_2021,launch_winner_score_lgbm,SH601186_2021,28,0.0,0.0345340170390391,
fold_2021,launch_winner_score_lgbm,SH601211_2021,24,0.0,0.06330990577011249,
fold_2021,launch_winner_score_lgbm,SH601225_2021,22,0.4090909090909091,0.08632544195908493,0.6239316239316239
fold_2021,launch_winner_score_lgbm,SH601229_2021,12,0.0,0.03488547588176035,
fold_2021,launch_winner_score_lgbm,SH601238_2021,17,0.7647058823529411,0.0801557998020076,0.09615384615384616
fold_2021,launch_winner_score_lgbm,SH601288_2021,18,0.0,0.032122520626872236,
fold_2021,launch_winner_score_lgbm,SH601318_2021,19,0.0,0.07843508953272829,
fold_2021,launch_winner_score_lgbm,SH601319_2021,14,0.0,0.05953430033980474,
fold_2021,launch_winner_score_lgbm,SH601328_2021,19,0.0,0.03276323683977075,
fold_2021,launch_winner_score_lgbm,SH601336_2021,34,0.0,0.07442123167270898,
fold_2021,launch_winner_score_lgbm,SH601360_2021,24,0.0,0.08363269697153874,
fold_2021,launch_winner_score_lgbm,SH601377_2021,39,0.0,0.08086900940775704,
fold_2021,launch_winner_score_lgbm,SH601390_2021,34,0.0,0.03734011542585109,
fold_2021,launch_winner_score_lgbm,SH601398_2021,17,0.0,0.03659141624204215,
fold_2021,launch_winner_score_lgbm,SH601600_2021,24,0.5833333333333334,0.08580014375660126,0.05
fold_2021,launch_winner_score_lgbm,SH601601_2021,21,0.0,0.07646174369018893,
fold_2021,launch_winner_score_lgbm,SH601607_2021,22,0.045454545454545456,0.0720564417601579,0.14285714285714285
fold_2021,launch_winner_score_lgbm,SH601615_2021,8,0.0,0.07861495253034048,
fold_2021,launch_winner_score_lgbm,SH601618_2021,34,0.4411764705882353,0.046509882702309546,0.6912280701754386
fold_2021,launch_winner_score_lgbm,SH601628_2021,35,0.0,0.07896976384731888,
fold_2021,launch_winner_score_lgbm,SH601633_2021,3,0.6666666666666666,0.1505484685980045,1.0
fold_2021,launch_winner_score_lgbm,SH601658_2021,32,0.0,0.043176741795542255,
fold_2021,launch_winner_score_lgbm,SH601668_2021,21,0.0,0.03401953260464442,
fold_2021,launch_winner_score_lgbm,SH601669_2021,25,0.76,0.047502581415690096,0.21052631578947367
fold_2021,launch_winner_score_lgbm,SH601688_2021,34,0.0,0.06297394408892744,
fold_2021,launch_winner_score_lgbm,SH601689_2021,13,0.0,0.11806328080682577,
fold_2021,launch_winner_score_lgbm,SH601698_2021,45,0.1111111111111111,0.19156481487464155,0.05
fold_2021,launch_winner_score_lgbm,SH601727_2021,22,0.0,0.05201002334421223,
fold_2021,launch_winner_score_lgbm,SH601766_2021,26,0.0,0.06183383876701158,
fold_2021,launch_winner_score_lgbm,SH601788_2021,29,0.0,0.10985000382770703,
fold_2021,launch_winner_score_lgbm,SH601799_2021,3,0.0,0.13102044847643612,
fold_2021,launch_winner_score_lgbm,SH601800_2021,41,0.4634146341463415,0.04200111841655646,0.1291866028708134
fold_2021,launch_winner_score_lgbm,SH601808_2021,36,0.05555555555555555,0.07521668406600814,0.7058823529411765
fold_2021,launch_winner_score_lgbm,SH601816_2021,23,0.0,0.07333633916568102,
fold_2021,launch_winner_score_lgbm,SH601818_2021,18,0.0,0.03490398595974087,
fold_2021,launch_winner_score_lgbm,SH601857_2021,36,0.1111111111111111,0.06377897384025141,0.53125
fold_2021,launch_winner_score_lgbm,SH601865_2021,16,0.9375,0.21807115727751686,0.9333333333333333
fold_2021,launch_winner_score_lgbm,SH601877_2021,26,0.6153846153846154,0.05539019601900134,0.1125
fold_2021,launch_winner_score_lgbm,SH601881_2021,36,0.0,0.0719847431812913,
fold_2021,launch_winner_score_lgbm,SH601888_2021,19,0.0,0.1173704746109422,
fold_2021,launch_winner_score_lgbm,SH601898_2021,30,0.9666666666666667,0.09057831704450177,0.034482758620689655
fold_2021,launch_winner_score_lgbm,SH601899_2021,12,0.0,0.08103859327452508,
fold_2021,launch_winner_score_lgbm,SH601901_2021,28,0.0,0.08725517490573663,
fold_2021,launch_winner_score_lgbm,SH601916_2021,12,0.0,0.03233050737840076,
fold_2021,launch_winner_score_lgbm,SH601919_2021,16,0.125,0.11215568150939087,0.6071428571428571
fold_2021,launch_winner_score_lgbm,SH601939_2021,24,0.0,0.037026057691429914,
fold_2021,launch_winner_score_lgbm,SH601985_2021,30,0.4,0.04429102952176202,0.023148148148148147
fold_2021,launch_winner_score_lgbm,SH601988_2021,14,0.0,0.034051105358471875,
fold_2021,launch_winner_score_lgbm,SH601989_2021,22,0.0,0.1575312070954452,
fold_2021,launch_winner_score_lgbm,SH601991_2021,13,0.23076923076923078,0.06888948153614308,0.2
fold_2021,launch_winner_score_lgbm,SH601995_2021,22,0.0,0.09117694914544144,
fold_2021,launch_winner_score_lgbm,SH601998_2021,20,0.0,0.0353749318629659,
fold_2021,launch_winner_score_lgbm,SH603195_2021,27,0.0,0.09356688802929458,
fold_2021,launch_winner_score_lgbm,SH603198_2021,7,0.0,0.14174233764677951,
fold_2021,launch_winner_score_lgbm,SH603259_2021,36,0.05555555555555555,0.0784448204052685,0.29411764705882354
fold_2021,launch_winner_score_lgbm,SH603260_2021,18,0.8333333333333334,0.09240858263889123,0.0
fold_2021,launch_winner_score_lgbm,SH603288_2021,16,0.0,0.1309191063256098,
fold_2021,launch_winner_score_lgbm,SH603290_2021,15,0.0,0.2553983205168663,
fold_2021,launch_winner_score_lgbm,SH603369_2021,17,0.0,0.1479456566440481,
fold_2021,launch_winner_score_lgbm,SH603392_2021,33,0.45454545454545453,0.10214132210856007,0.362962962962963
fold_2021,launch_winner_score_lgbm,SH603486_2021,21,1.0,0.10171930659765296,
fold_2021,launch_winner_score_lgbm,SH603501_2021,16,0.0,0.2097863743508706,
fold_2021,launch_winner_score_lgbm,SH603659_2021,18,0.9444444444444444,0.052682398377641965,1.0
fold_2021,launch_winner_score_lgbm,SH603799_2021,15,1.0,0.13993961088706133,
fold_2021,launch_winner_score_lgbm,SH603806_2021,18,0.8888888888888888,0.07163561496091188,0.90625
fold_2021,launch_winner_score_lgbm,SH603833_2021,24,0.0,0.12181212841592448,
fold_2021,launch_winner_score_lgbm,SH603899_2021,9,0.0,0.10156390835080858,
fold_2021,launch_winner_score_lgbm,SH603986_2021,22,0.0,0.18026601344786378,
fold_2021,launch_winner_score_lgbm,SH603993_2021,23,0.30434782608695654,0.07664315194660105,0.6071428571428571
fold_2021,launch_winner_score_lgbm,SZ000001_2021,21,0.0,0.046813239620579865,
fold_2021,launch_winner_score_lgbm,SZ000002_2021,26,0.0,0.09952725683845354,
fold_2021,launch_winner_score_lgbm,SZ000063_2021,6,0.0,0.050232263414000576,
fold_2021,launch_winner_score_lgbm,SZ000069_2021,13,0.6923076923076923,0.09269807834810981,0.5
fold_2021,launch_winner_score_lgbm,SZ000100_2021,23,0.0,0.23811134260741063,
fold_2021,launch_winner_score_lgbm,SZ000157_2021,17,0.0,0.11080302466830537,
fold_2021,launch_winner_score_lgbm,SZ000166_2021,22,0.13636363636363635,0.06230518579451814,0.0
fold_2021,launch_winner_score_lgbm,SZ000301_2021,14,0.7857142857142857,0.10800941164326623,0.0
fold_2021,launch_winner_score_lgbm,SZ000333_2021,19,0.0,0.17377343020742975,
fold_2021,launch_winner_score_lgbm,SZ000338_2021,37,0.05405405405405406,0.07385583152907926,0.9714285714285714
fold_2021,launch_winner_score_lgbm,SZ000425_2021,10,0.0,0.10808417941505458,
fold_2021,launch_winner_score_lgbm,SZ000538_2021,41,0.0,0.07345741631187563,
fold_2021,launch_winner_score_lgbm,SZ000568_2021,16,0.0,0.19097217138918823,
fold_2021,launch_winner_score_lgbm,SZ000596_2021,18,0.0,0.13843164310127357,
fold_2021,launch_winner_score_lgbm,SZ000617_2021,26,0.0,0.058756513544461174,
fold_2021,launch_winner_score_lgbm,SZ000625_2021,24,0.5833333333333334,0.16339577049122728,0.9428571428571428
fold_2021,launch_winner_score_lgbm,SZ000651_2021,31,0.0,0.1661817230390054,
fold_2021,launch_winner_score_lgbm,SZ000661_2021,31,0.0,0.11295018513195532,
fold_2021,launch_winner_score_lgbm,SZ000708_2021,31,0.0,0.05509146979424947,
fold_2021,launch_winner_score_lgbm,SZ000725_2021,18,0.0,0.20074404715434974,
fold_2021,launch_winner_score_lgbm,SZ000733_2021,16,0.0,0.39892923069170866,
fold_2021,launch_winner_score_lgbm,SZ000768_2021,18,0.05555555555555555,0.18202601390615694,0.17647058823529413
fold_2021,launch_winner_score_lgbm,SZ000776_2021,30,0.5333333333333333,0.07701259363786371,0.16517857142857142
fold_2021,launch_winner_score_lgbm,SZ000786_2021,19,0.0,0.11688436308615045,
fold_2021,launch_winner_score_lgbm,SZ000799_2021,14,0.5714285714285714,0.1380389804165451,0.22916666666666666
fold_2021,launch_winner_score_lgbm,SZ000858_2021,33,0.0,0.13598979368212324,
fold_2021,launch_winner_score_lgbm,SZ000876_2021,25,0.08,0.18351968695673332,0.2391304347826087
fold_2021,launch_winner_score_lgbm,SZ000895_2021,20,0.0,0.16090318238452744,
fold_2021,launch_winner_score_lgbm,SZ000938_2021,34,0.29411764705882354,0.08342434162479169,0.5
fold_2021,launch_winner_score_lgbm,SZ000963_2021,29,0.3448275862068966,0.11836404069010077,0.3263157894736842
fold_2021,launch_winner_score_lgbm,SZ001965_2021,2,0.0,0.07373043415422287,
fold_2021,launch_winner_score_lgbm,SZ001979_2021,17,0.0,0.08931299080222374,
fold_2021,launch_winner_score_lgbm,SZ002001_2021,25,0.0,0.07427515530294931,
fold_2021,launch_winner_score_lgbm,SZ002007_2021,5,0.0,0.13429284198370528,
fold_2021,launch_winner_score_lgbm,SZ002027_2021,39,0.0,0.17778633840455546,
fold_2021,launch_winner_score_lgbm,SZ002049_2021,17,0.9411764705882353,0.2271078303582239,0.0
fold_2021,launch_winner_score_lgbm,SZ002050_2021,22,0.0,0.1519939012263725,
fold_2021,launch_winner_score_lgbm,SZ002074_2021,24,0.20833333333333334,0.060936011367456765,0.21052631578947367
fold_2021,launch_winner_score_lgbm,SZ002129_2021,3,0.6666666666666666,0.045314443814844944,0.5
fold_2021,launch_winner_score_lgbm,SZ002142_2021,23,0.0,0.043585669362159386,
fold_2021,launch_winner_score_lgbm,SZ002179_2021,17,0.058823529411764705,0.15101315401922227,0.0
fold_2021,launch_winner_score_lgbm,SZ002202_2021,15,0.4666666666666667,0.06338058071340825,0.23214285714285715
fold_2021,launch_winner_score_lgbm,SZ002230_2021,12,0.0,0.06327773349337619,
fold_2021,launch_winner_score_lgbm,SZ002236_2021,31,0.0,0.20681928881432982,
fold_2021,launch_winner_score_lgbm,SZ002241_2021,23,0.43478260869565216,0.23262420723101704,0.0
fold_2021,launch_winner_score_lgbm,SZ002271_2021,28,0.0,0.1388340483177532,
fold_2021,launch_winner_score_lgbm,SZ002304_2021,29,0.0,0.12565295968270188,
fold_2021,launch_winner_score_lgbm,SZ002311_2021,22,0.0,0.17607204383161887,
fold_2021,launch_winner_score_lgbm,SZ002352_2021,18,0.0,0.082967140731047,
fold_2021,launch_winner_score_lgbm,SZ002371_2021,16,0.875,0.20268746990658545,0.5357142857142857
fold_2021,launch_winner_score_lgbm,SZ002410_2021,11,0.0,0.07629770250482759,
fold_2021,launch_winner_score_lgbm,SZ002414_2021,1,0.0,0.17860662251383708,
fold_2021,launch_winner_score_lgbm,SZ002415_2021,21,0.0,0.18577555190266587,
fold_2021,launch_winner_score_lgbm,SZ002459_2021,16,1.0,0.06569852112892642,
fold_2021,launch_winner_score_lgbm,SZ002466_2021,2,0.5,0.10591305641188731,1.0
fold_2021,launch_winner_score_lgbm,SZ002475_2021,30,0.0,0.19326050414750312,
fold_2021,launch_winner_score_lgbm,SZ002493_2021,23,0.0,0.1435516188652369,
fold_2021,launch_winner_score_lgbm,SZ002555_2021,16,0.0,0.20430638318057243,
fold_2021,launch_winner_score_lgbm,SZ002594_2021,16,0.75,0.1299449990826293,0.8958333333333334
fold_2021,launch_winner_score_lgbm,SZ002601_2021,16,0.0,0.1781787506199939,
fold_2021,launch_winner_score_lgbm,SZ002648_2021,21,0.14285714285714285,0.0846493594611396,1.0
fold_2021,launch_winner_score_lgbm,SZ002709_2021,13,0.9230769230769231,0.11184650715295406,0.9166666666666666
fold_2021,launch_winner_score_lgbm,SZ002714_2021,28,0.03571428571428571,0.18079602947235182,0.8888888888888888
fold_2021,launch_winner_score_lgbm,SZ002736_2021,26,0.0,0.0639823407199008,
fold_2021,launch_winner_score_lgbm,SZ002812_2021,2,1.0,0.10360654561099211,
fold_2021,launch_winner_score_lgbm,SZ002821_2021,15,0.8,0.09911250708883901,1.0
fold_2021,launch_winner_score_lgbm,SZ002841_2021,2,0.0,0.2567940491961005,
fold_2021,launch_winner_score_lgbm,SZ002916_2021,11,0.0,0.16972358823254058,
fold_2021,launch_winner_score_lgbm,SZ002920_2021,27,0.4074074074074074,0.10354723614366547,0.4772727272727273
fold_2021,launch_winner_score_lgbm,SZ002938_2021,36,0.0,0.22608883980514627,
fold_2021,launch_winner_score_lgbm,SZ003816_2021,18,0.0,0.04024357208801263,
fold_2022,launch_winner_score_lgbm,SH600000_2022,15,0.0,0.11681199706588322,
fold_2022,launch_winner_score_lgbm,SH600009_2022,7,0.0,0.11767666487749093,
fold_2022,launch_winner_score_lgbm,SH600010_2022,38,0.0,0.11879960764556582,
fold_2022,launch_winner_score_lgbm,SH600011_2022,16,0.0,0.12713602074490923,
fold_2022,launch_winner_score_lgbm,SH600015_2022,15,0.0,0.11681199706588322,
fold_2022,launch_winner_score_lgbm,SH600016_2022,14,0.0,0.11681199706588322,
fold_2022,launch_winner_score_lgbm,SH600018_2022,9,0.0,0.11681199706588324,
fold_2022,launch_winner_score_lgbm,SH600019_2022,23,0.0,0.11936414354945837,
fold_2022,launch_winner_score_lgbm,SH600023_2022,5,0.0,0.11681199706588323,
fold_2022,launch_winner_score_lgbm,SH600025_2022,23,0.0,0.1172174226113583,
fold_2022,launch_winner_score_lgbm,SH600026_2022,14,0.7142857142857143,0.13128953129088577,0.5
fold_2022,launch_winner_score_lgbm,SH600027_2022,13,0.0,0.13128953129088577,
fold_2022,launch_winner_score_lgbm,SH600028_2022,16,0.0625,0.11890690879114915,0.23333333333333334
fold_2022,launch_winner_score_lgbm,SH600029_2022,24,0.0,0.11966047629887562,
fold_2022,launch_winner_score_lgbm,SH600030_2022,16,0.0,0.11896922036383659,
fold_2022,launch_winner_score_lgbm,SH600031_2022,34,0.0,0.12017423892163605,
fold_2022,launch_winner_score_lgbm,SH600036_2022,35,0.0,0.118169536793296,
fold_2022,launch_winner_score_lgbm,SH600039_2022,11,0.0,0.1172956472428111,
fold_2022,launch_winner_score_lgbm,SH600048_2022,13,0.0,0.1304182420135538,
fold_2022,launch_winner_score_lgbm,SH600050_2022,30,0.6333333333333333,0.11795412806944941,0.28708133971291866
fold_2022,launch_winner_score_lgbm,SH600085_2022,28,0.0,0.12088520912850916,
fold_2022,launch_winner_score_lgbm,SH600089_2022,21,0.2857142857142857,0.12040856808987288,0.26666666666666666
fold_2022,launch_winner_score_lgbm,SH600104_2022,19,0.0,0.11928958419975752,
fold_2022,launch_winner_score_lgbm,SH600111_2022,48,0.0,0.12120327827151633,
fold_2022,launch_winner_score_lgbm,SH600115_2022,18,0.0,0.11860732074671954,
fold_2022,launch_winner_score_lgbm,SH600132_2022,11,0.0,0.13470277531112024,
fold_2022,launch_winner_score_lgbm,SH600150_2022,22,0.36363636363636365,0.12401567414248288,0.6339285714285714
fold_2022,launch_winner_score_lgbm,SH600176_2022,21,0.0,0.11901624913396477,
fold_2022,launch_winner_score_lgbm,SH600188_2022,1,1.0,0.13128953129088583,
fold_2022,launch_winner_score_lgbm,SH600196_2022,46,0.0,0.11945923190532234,
fold_2022,launch_winner_score_lgbm,SH600233_2022,26,0.0,0.12131601770556258,
fold_2022,launch_winner_score_lgbm,SH600256_2022,14,1.0,0.13079048482873162,
fold_2022,launch_winner_score_lgbm,SH600276_2022,28,0.0,0.11923282702830874,
fold_2022,launch_winner_score_lgbm,SH600309_2022,38,0.0,0.1196553013705884,
fold_2022,launch_winner_score_lgbm,SH600346_2022,23,0.0,0.12115634586973224,
fold_2022,launch_winner_score_lgbm,SH600362_2022,32,0.0,0.11977391103417384,
fold_2022,launch_winner_score_lgbm,SH600406_2022,29,0.0,0.12294954968770698,
fold_2022,launch_winner_score_lgbm,SH600426_2022,15,0.0,0.12006122175951375,
fold_2022,launch_winner_score_lgbm,SH600436_2022,27,0.0,0.11926419003437472,
fold_2022,launch_winner_score_lgbm,SH600438_2022,16,0.75,0.12338340207496715,0.96875
fold_2022,launch_winner_score_lgbm,SH600519_2022,25,0.0,0.12509789272890506,
fold_2022,launch_winner_score_lgbm,SH600522_2022,16,0.6875,0.1266885546831414,0.7
fold_2022,launch_winner_score_lgbm,SH600547_2022,29,0.13793103448275862,0.11956208241678264,0.6
fold_2022,launch_winner_score_lgbm,SH600570_2022,29,0.3103448275862069,0.11976388924239574,0.5083333333333333
fold_2022,launch_winner_score_lgbm,SH600584_2022,5,0.0,0.12750904443607897,
fold_2022,launch_winner_score_lgbm,SH600585_2022,33,0.0,0.12034338482659836,
fold_2022,launch_winner_score_lgbm,SH600588_2022,30,0.0,0.12124522109798862,
fold_2022,launch_winner_score_lgbm,SH600600_2022,25,0.0,0.12405516365354494,
fold_2022,launch_winner_score_lgbm,SH600660_2022,21,0.0,0.12218887333585234,
fold_2022,launch_winner_score_lgbm,SH600674_2022,16,0.0,0.11687245333799923,
fold_2022,launch_winner_score_lgbm,SH600690_2022,28,0.0,0.12600315656749372,
fold_2022,launch_winner_score_lgbm,SH600702_2022,3,0.0,0.13715434509012953,
fold_2022,launch_winner_score_lgbm,SH600703_2022,17,0.0,0.12371620742239559,
fold_2022,launch_winner_score_lgbm,SH600741_2022,24,0.0,0.12329638912433512,
fold_2022,launch_winner_score_lgbm,SH600745_2022,31,0.0,0.12412340044981779,
fold_2022,launch_winner_score_lgbm,SH600754_2022,10,0.0,0.12646101091302459,
fold_2022,launch_winner_score_lgbm,SH600760_2022,13,0.0,0.12477576235997384,
fold_2022,launch_winner_score_lgbm,SH600795_2022,27,0.48148148148148145,0.12396091634782323,0.07417582417582418
fold_2022,launch_winner_score_lgbm,SH600809_2022,40,0.0,0.12444251801258877,
fold_2022,launch_winner_score_lgbm,SH600837_2022,18,0.0,0.11843573526411505,
fold_2022,launch_winner_score_lgbm,SH600845_2022,33,0.09090909090909091,0.12064259660773025,0.7333333333333333
fold_2022,launch_winner_score_lgbm,SH600875_2022,24,0.16666666666666666,0.12482021309018528,0.075
fold_2022,launch_winner_score_lgbm,SH600886_2022,40,0.0,0.11803611809063899,
fold_2022,launch_winner_score_lgbm,SH600887_2022,22,0.0,0.12413699739140954,
fold_2022,launch_winner_score_lgbm,SH600893_2022,25,0.04,0.1251363333276186,0.10416666666666667
fold_2022,launch_winner_score_lgbm,SH600900_2022,6,0.0,0.11681199706588323,
fold_2022,launch_winner_score_lgbm,SH600905_2022,34,0.0,0.11827034781151426,
fold_2022,launch_winner_score_lgbm,SH600919_2022,26,0.0,0.1168305989957651,
fold_2022,launch_winner_score_lgbm,SH600926_2022,31,0.0,0.11886779415078397,
fold_2022,launch_winner_score_lgbm,SH600938_2022,3,0.0,0.12068436562708285,
fold_2022,launch_winner_score_lgbm,SH600941_2022,19,0.5263157894736842,0.11683745233835313,0.4444444444444444
fold_2022,launch_winner_score_lgbm,SH600958_2022,14,0.21428571428571427,0.12096064690241538,0.2727272727272727
fold_2022,launch_winner_score_lgbm,SH600989_2022,25,0.0,0.11987670333896071,
fold_2022,launch_winner_score_lgbm,SH600999_2022,26,0.0,0.11826852791247432,
fold_2022,launch_winner_score_lgbm,SH601006_2022,17,0.0,0.11684044707629077,
fold_2022,launch_winner_score_lgbm,SH601009_2022,28,0.0,0.11698472927192893,
fold_2022,launch_winner_score_lgbm,SH601012_2022,36,0.027777777777777776,0.1254797731189974,0.45714285714285713
fold_2022,launch_winner_score_lgbm,SH601018_2022,31,0.0,0.11866984211591208,
fold_2022,launch_winner_score_lgbm,SH601021_2022,17,0.0,0.11971870156951375,
fold_2022,launch_winner_score_lgbm,SH601066_2022,39,0.0,0.1195166627862401,
fold_2022,launch_winner_score_lgbm,SH601088_2022,20,0.1,0.11914679630135276,0.4722222222222222
fold_2022,launch_winner_score_lgbm,SH601100_2022,44,0.11363636363636363,0.12269539036027925,0.41025641025641024
fold_2022,launch_winner_score_lgbm,SH601111_2022,21,0.0,0.12125230034414848,
fold_2022,launch_winner_score_lgbm,SH601117_2022,10,0.0,0.12106372878144893,
fold_2022,launch_winner_score_lgbm,SH601127_2022,24,0.041666666666666664,0.12344724711775197,0.8695652173913043
fold_2022,launch_winner_score_lgbm,SH601138_2022,17,0.4117647058823529,0.12494434785090153,0.39285714285714285
fold_2022,launch_winner_score_lgbm,SH601166_2022,23,0.0,0.11702227975150409,
fold_2022,launch_winner_score_lgbm,SH601169_2022,18,0.0,0.11681199706588324,
fold_2022,launch_winner_score_lgbm,SH601186_2022,36,0.2222222222222222,0.11711132312356962,0.34598214285714285
fold_2022,launch_winner_score_lgbm,SH601211_2022,11,0.0,0.11854250960214396,
fold_2022,launch_winner_score_lgbm,SH601225_2022,10,0.7,0.1264152588869838,0.21428571428571427
fold_2022,launch_winner_score_lgbm,SH601229_2022,19,0.0,0.11681199706588324,
fold_2022,launch_winner_score_lgbm,SH601238_2022,19,0.47368421052631576,0.12610193937859063,0.2388888888888889
fold_2022,launch_winner_score_lgbm,SH601288_2022,20,0.0,0.11681199706588326,
fold_2022,launch_winner_score_lgbm,SH601318_2022,25,0.0,0.11877644700653363,
fold_2022,launch_winner_score_lgbm,SH601319_2022,40,0.0,0.11889652802924569,
fold_2022,launch_winner_score_lgbm,SH601328_2022,23,0.0,0.11681199706588327,
fold_2022,launch_winner_score_lgbm,SH601336_2022,32,0.28125,0.1190948662635912,0.6739130434782609
fold_2022,launch_winner_score_lgbm,SH601360_2022,10,0.7,0.1173044771848076,0.5714285714285714
fold_2022,launch_winner_score_lgbm,SH601377_2022,4,0.0,0.11910385028113081,
fold_2022,launch_winner_score_lgbm,SH601390_2022,37,0.2702702702702703,0.11750392918194656,0.6555555555555556
fold_2022,launch_winner_score_lgbm,SH601398_2022,20,0.0,0.11681199706588326,
fold_2022,launch_winner_score_lgbm,SH601600_2022,40,0.075,0.12039829474466693,0.12162162162162163
fold_2022,launch_winner_score_lgbm,SH601601_2022,27,0.18518518518518517,0.11948497075775,0.5227272727272727
fold_2022,launch_winner_score_lgbm,SH601607_2022,35,0.11428571428571428,0.11969494989899511,0.5806451612903226
fold_2022,launch_winner_score_lgbm,SH601615_2022,7,0.0,0.12430288082072763,
fold_2022,launch_winner_score_lgbm,SH601618_2022,34,0.058823529411764705,0.11925466180377271,0.09375
fold_2022,launch_winner_score_lgbm,SH601628_2022,33,0.0,0.11957648942109415,
fold_2022,launch_winner_score_lgbm,SH601633_2022,27,0.3333333333333333,0.1259520820988146,0.7407407407407407
fold_2022,launch_winner_score_lgbm,SH601658_2022,29,0.0,0.11704548335819327,
fold_2022,launch_winner_score_lgbm,SH601668_2022,26,0.0,0.1178040064064242,
fold_2022,launch_winner_score_lgbm,SH601669_2022,21,0.0,0.12085988040035993,
fold_2022,launch_winner_score_lgbm,SH601688_2022,23,0.0,0.11866838350242599,
fold_2022,launch_winner_score_lgbm,SH601689_2022,5,1.0,0.12902417916982264,
fold_2022,launch_winner_score_lgbm,SH601698_2022,7,1.0,0.1250143997409464,
fold_2022,launch_winner_score_lgbm,SH601699_2022,13,1.0,0.12954695273622183,
fold_2022,launch_winner_score_lgbm,SH601727_2022,21,0.0,0.11939243081529739,
fold_2022,launch_winner_score_lgbm,SH601728_2022,17,0.47058823529411764,0.11698269712832837,0.875
fold_2022,launch_winner_score_lgbm,SH601766_2022,15,0.0,0.11817048570565084,
fold_2022,launch_winner_score_lgbm,SH601788_2022,33,0.3333333333333333,0.12082638054204471,0.29545454545454547
fold_2022,launch_winner_score_lgbm,SH601800_2022,28,0.5,0.12135936276035576,0.3010204081632653
fold_2022,launch_winner_score_lgbm,SH601808_2022,37,0.0,0.12403520077871245,
fold_2022,launch_winner_score_lgbm,SH601816_2022,22,0.0,0.1171259305504872,
fold_2022,launch_winner_score_lgbm,SH601818_2022,18,0.0,0.11681199706588324,
fold_2022,launch_winner_score_lgbm,SH601825_2022,7,0.0,0.11752227363067967,
fold_2022,launch_winner_score_lgbm,SH601838_2022,21,0.0,0.1207964557423717,
fold_2022,launch_winner_score_lgbm,SH601857_2022,28,0.07142857142857142,0.11987636839109468,0.057692307692307696
fold_2022,launch_winner_score_lgbm,SH601865_2022,28,0.0,0.12445639337869893,
fold_2022,launch_winner_score_lgbm,SH601868_2022,24,0.0,0.11809528523568767,
fold_2022,launch_winner_score_lgbm,SH601872_2022,14,0.0,0.13128953129088577,
fold_2022,launch_winner_score_lgbm,SH601877_2022,33,0.0,0.1243672977336382,
fold_2022,launch_winner_score_lgbm,SH601881_2022,26,0.0,0.1189421058900205,
fold_2022,launch_winner_score_lgbm,SH601888_2022,34,0.0,0.12263077802425118,
fold_2022,launch_winner_score_lgbm,SH601898_2022,24,0.08333333333333333,0.1251580883171475,0.6363636363636364
fold_2022,launch_winner_score_lgbm,SH601899_2022,38,0.3157894736842105,0.11934085862461395,0.3076923076923077
fold_2022,launch_winner_score_lgbm,SH601901_2022,22,0.0,0.1189243595242294,
fold_2022,launch_winner_score_lgbm,SH601916_2022,19,0.0,0.11681199706588324,
fold_2022,launch_winner_score_lgbm,SH601919_2022,35,0.0,0.11932428667665437,
fold_2022,launch_winner_score_lgbm,SH601939_2022,22,0.0,0.11681199706588327,
fold_2022,launch_winner_score_lgbm,SH601985_2022,21,0.0,0.11802431246931257,
fold_2022,launch_winner_score_lgbm,SH601988_2022,18,0.16666666666666666,0.11681199706588324,0.5
fold_2022,launch_winner_score_lgbm,SH601989_2022,19,0.0,0.12325237250659804,
fold_2022,launch_winner_score_lgbm,SH601991_2022,16,0.0,0.12041127514281375,
fold_2022,launch_winner_score_lgbm,SH601995_2022,34,0.0,0.11946020033666234,
