fold_id,validation_fold_role,split,candidate_type,model_task,stable_candidate_id,gate_stable_candidate_id,normalized_gate_formula,predeclared_bucket_id,event_count,weighted_event_count,validation_selected_on_validation,candidate_baseline_missing_row_rate,candidate_baseline_missing_weight_share,candidate_weighted_baseline_missing_rate,fold_2024_used_for_p1_promotion,positive_count,winner_rate,all_launch_baseline_winner_rate,lift_vs_all_launch_baseline,candidate_weighted_same_family_winner_rate,lift_vs_candidate_weighted_same_family_baseline,false_positive_rate,median_drawdown_60d,winner_episode_coverage,distinct_instrument_year,oof_top_instrument_year_weight_share,oof_instrument_year_weight_hhi,oof_top1_instrument_contribution,oof_top5_instrument_contribution,oof_top1_industry_contribution,oof_top3_industry_contribution,oof_industry_hhi,oof_regime_hhi,oof_top1_regime_contribution,industry_count_with_min_events,train_score_threshold,score_bucket_policy,event_level_dedup_reject_count,failure_positive_count,failure_precision,failure_precision_lift,nonwinner_precision,nonwinner_precision_lift,winner_false_reject_from_launch_rate,big_winner_false_reject_from_launch_rate,winner_false_reject_from_decision_rate,big_winner_false_reject_from_decision_rate,pending_winner_coverage_loss_from_launch,total_winner_coverage_loss_from_launch,median_drawdown_avoided_vs_matched_delay,before_12pct_drawdown_rate,instrument_year_filter_effect_lift,secondary_decision_reference_veto_pass
fold_2023,p1_promotion_eligible,validation,lgbm_score_bucket,launch_winner_score_lgbm,bd6b4dbbcc086623e9e3,,,launch_top_5pct_by_train_threshold,24,19.840999074454956,False,0.0,0.0,0.0,False,8.0,0.22451215474731956,0.05121481092011883,4.383734914056355,0.08191883615677623,2.740665825838252,0.4489737740456413,-0.11986375799284721,0.05660377358490566,13,0.18900257925157002,0.1289880937497332,0.18900257925157002,0.7552943981454786,0.2756287614085396,0.6670931944947459,0.17885470096201725,0.43613462242332857,0.5183252552202148,0,0.16088421906555922,top_0.05_by_train_threshold,,,,,,,,,,,,,,,,
fold_2023,p1_promotion_eligible,validation,lgbm_score_bucket,launch_winner_score_lgbm,4c1f5cc0e3666e89019f,,,launch_top_2pct_by_train_threshold,7,5.288898601398602,False,0.0,0.0,0.0,False,1.0,0.1128005949921494,0.05121481092011883,2.202499491174294,0.07325565919364191,1.5398208989420945,0.791752747706801,-0.2874913519028801,0.018867924528301886,4,0.7090323113792248,0.5314035277865176,0.7090323113792248,1.0,0.7090323113792248,1.0,0.5471943060624205,0.5873890144010824,0.7090323113792248,0,0.175234746542474,top_0.02_by_train_threshold,,,,,,,,,,,,,,,,
fold_2020,p1_promotion_eligible,validation,lgbm_score_bucket,failure_reject_score_lgbm,07f6f21646260420f007,,,failure_top_risk_10pct_by_train_threshold,660,557.4766788628638,False,0.0,0.0,0.0,False,,,,,,,,,,108,0.06303774944266213,0.017487873873805813,0.06303774944266213,0.1816070281836392,0.33341287720422935,0.5750231731661894,0.1601834322338502,0.6547451616797016,0.7815882456490938,14,0.5389769363249198,top_0.10_by_train_threshold,660.0,306.0,0.521549153536484,1.690707645842906,0.6771610701895978,0.8691193792521162,0.3228389298104021,0.1996285216864948,0.28558405326645564,0.18240147792800215,1.0,0.06805846326855047,0.2083701551277159,0.9566666666666667,0.8691193792521162,True
fold_2020,p1_promotion_eligible,validation,lgbm_score_bucket,failure_reject_score_lgbm,acf010c4d16e7645f833,,,failure_top_risk_5pct_by_train_threshold,385,305.36916284179955,False,0.0,0.0,0.0,False,,,,,,,,,,87,0.08086746871693885,0.023746685411010313,0.08086746871693885,0.24645378946385235,0.354766613738122,0.59599263234403,0.1731823661619872,0.7128472898967569,0.8287413510942659,9,0.5547105229779725,top_0.05_by_train_threshold,385.0,222.0,0.6207441730401745,2.0122684743232724,0.6746926659797486,0.8659512438866164,0.32530733402025147,0.2190649521975693,0.26785811459946585,0.2049936710562925,1.0,0.0375654476602537,0.20423598749835437,0.9656862745098039,0.8659512438866164,True
fold_2020,p1_promotion_eligible,validation,lgbm_score_bucket,failure_reject_score_lgbm,24524f3dfc8ad9398607,,,failure_top_risk_2pct_by_train_threshold,179,125.36906671864763,False,0.0,0.0,0.0,False,,,,,,,,,,49,0.06862890763723462,0.03132734424573927,0.06862890763723462,0.2676436583761294,0.37241850954330696,0.6107216639855848,0.1878728495477452,0.7012670399500873,0.8221370088891091,6,0.5732245902107532,top_0.02_by_train_threshold,179.0,122.0,0.6840812354935207,2.217588442784522,0.6558123696416381,0.8417188534615729,0.3441876303583619,0.2472156495086607,0.2612948240681415,0.2342381110815793,1.0,0.016317558816849865,0.19537269832378001,0.9803921568627451,0.8417188534615729,True
fold_2021,p1_promotion_eligible,validation,lgbm_score_bucket,failure_reject_score_lgbm,07f6f21646260420f007,,,failure_top_risk_10pct_by_train_threshold,564,498.87659965877293,False,0.0,0.0,0.0,False,,,,,,,,,,100,0.05268318435828325,0.016351358302232614,0.05268318435828325,0.16016848591171517,0.1753961488322257,0.42101498515197133,0.09544297117687796,0.37468209195489,0.4938564326896011,14,0.5286304375590067,top_0.10_by_train_threshold,564.0,314.0,0.6728346166888773,1.604495068569049,0.8012721351182838,0.9088462504193536,0.19872786488171623,0.1454777566868753,0.16032116575854546,0.1351105504925855,1.0,0.057681694651986276,0.20752684900874274,0.9476923076923077,0.9088462504193536,True
fold_2021,p1_promotion_eligible,validation,lgbm_score_bucket,failure_reject_score_lgbm,acf010c4d16e7645f833,,,failure_top_risk_5pct_by_train_threshold,199,194.61170594028277,False,0.0,0.0,0.0,False,,,,,,,,,,58,0.053741893107584475,0.026848321868667722,0.053741893107584475,0.2223787528508193,0.2328232766288413,0.5986783242021457,0.14323801814721301,0.46017283996934566,0.6094152977095062,6,0.5733156579451495,top_0.05_by_train_threshold,199.0,105.0,0.6510229443076953,1.5524812156774208,0.7646559995036529,0.8673142463726995,0.23534400049634713,0.21328950737881958,0.1804502248716374,0.19564832383070113,1.0,0.026647606246989863,0.20814985409503617,0.9238095238095239,0.8673142463726995,True
fold_2021,p1_promotion_eligible,validation,lgbm_score_bucket,failure_reject_score_lgbm,24524f3dfc8ad9398607,,,failure_top_risk_2pct_by_train_threshold,28,49.02883182659529,False,0.0,0.0,0.0,False,,,,,,,,,,18,0.14932358728395878,0.0741337215255088,0.14932358728395878,0.450985057868478,0.32998712041485234,0.7174842585197424,0.2160380855472839,0.9036405252204023,0.9499077611451684,0,0.6237006812894911,top_0.02_by_train_threshold,28.0,23.0,0.7729473052252129,1.8432317671179823,0.910551292682174,1.0327965891969104,0.08944870731782596,0.13820742969626149,0.020119898935987954,0.1287535012805563,1.0,0.002551594901716074,0.22663236502092043,0.9565217391304348,1.0327965891969104,True
fold_2022,p1_promotion_eligible,validation,lgbm_score_bucket,failure_reject_score_lgbm,07f6f21646260420f007,,,failure_top_risk_10pct_by_train_threshold,539,413.6500897705592,False,0.0,0.0,0.0,False,,,,,,,,,,100,0.04383163429444645,0.018857302534989004,0.04383163429444645,0.18362588911326552,0.23458624819664944,0.4772059847272407,0.11143550306635873,0.7952109300056056,0.8882372441740699,13,0.514535905436968,top_0.10_by_train_threshold,539.0,216.0,0.43643921615644715,0.9707527222592094,0.9121571365633131,0.9786073733407143,0.08784286343668692,0.015186747621262833,0.05629572613628229,0.012325476330300272,1.0,0.0338063340728395,0.17159165053634207,0.994475138121547,0.9786073733407143,True
fold_2022,p1_promotion_eligible,validation,lgbm_score_bucket,failure_reject_score_lgbm,acf010c4d16e7645f833,,,failure_top_risk_5pct_by_train_threshold,241,172.57321656530792,False,0.0,0.0,0.0,False,,,,,,,,,,51,0.0754416974379308,0.0327271019546476,0.0754416974379308,0.2630303797210934,0.3481596691325282,0.5736276637983393,0.17786217331454657,0.8206582188662276,0.9013740485886879,7,0.5614765874113824,top_0.05_by_train_threshold,241.0,95.0,0.39913587360628777,0.8877805236358982,0.9197778589410022,0.9867832619130354,0.08022214105899772,0.020926717937328122,0.044861581423317684,0.014068381806607142,1.0,0.012880304032827321,0.16699187736201093,1.0,0.9867832619130354,True
fold_2022,p1_promotion_eligible,validation,lgbm_score_bucket,failure_reject_score_lgbm,24524f3dfc8ad9398607,,,failure_top_risk_2pct_by_train_threshold,48,27.62263293351186,False,0.0,0.0,0.0,False,,,,,,,,,,16,0.15914844364634753,0.10420121283016892,0.15914844364634753,0.6613665899707393,0.6394386709253489,0.9029453463118243,0.449390344026759,0.8739524818473097,0.9324074940650946,1,0.629039077923938,top_0.02_by_train_threshold,48.0,21.0,0.42289070287216984,0.9406173547981821,1.0,1.0728495498349795,0.0,0.0,0.0,0.0,,0.0,0.15019767067251755,1.0,1.0728495498349795,True
fold_2023,p1_promotion_eligible,validation,lgbm_score_bucket,failure_reject_score_lgbm,07f6f21646260420f007,,,failure_top_risk_10pct_by_train_threshold,194,139.17163901397544,False,0.0,0.0,0.0,False,,,,,,,,,,50,0.06382160516160931,0.027904604447569877,0.06382160516160931,0.2322700345494561,0.2997629596325876,0.6198400630480159,0.16589166398575633,0.47297002034824387,0.5606549365913674,6,0.4717963497027022,top_0.10_by_train_threshold,194.0,105.0,0.5885677941997105,1.6103314634402477,0.9185221563860468,0.971279960046859,0.08147784361395302,0.013904489141962812,0.05002139968821121,0.013904489141962812,1.0,0.014350748403947476,0.17445478941800552,1.0,0.971279960046859,True
fold_2023,p1_promotion_eligible,validation,lgbm_score_bucket,failure_reject_score_lgbm,acf010c4d16e7645f833,,,failure_top_risk_5pct_by_train_threshold,98,63.076572067900116,False,0.0,0.0,0.0,False,,,,,,,,,,30,0.1408154740128011,0.05416685170768049,0.1408154740128011,0.38898101617733627,0.28016584093466407,0.6522736216141173,0.18836688758311132,0.5013110453010261,0.5256031765707507,5,0.49715390356891037,top_0.05_by_train_threshold,98.0,42.0,0.44950540531714844,1.2298544098100117,0.8680867980238295,0.9179477105040241,0.1319132019761706,0.030678752508235523,0.06946180880406327,0.030678752508235523,1.0,0.01053029717748683,0.19210133315816152,1.0,0.9179477105040241,True
fold_2023,p1_promotion_eligible,validation,lgbm_score_bucket,failure_reject_score_lgbm,24524f3dfc8ad9398607,,,failure_top_risk_2pct_by_train_threshold,22,13.687726213280424,False,0.0,0.0,0.0,False,,,,,,,,,,11,0.24033852465754935,0.1294128855372697,0.24033852465754935,0.7075460522610709,0.4354705172961787,0.868343969948622,0.3039465649797569,0.5056926245337433,0.5533508412948814,0,0.5243020913549183,top_0.02_by_train_threshold,22.0,8.0,0.4869716297227965,1.33236263498187,0.8983862855308156,0.9499875310033098,0.10161371446918448,0.0,0.10161371446918448,0.0,1.0,0.0017602239224478128,0.14285710340563917,1.0,0.9499875310033098,True
fold_2024,robustness_audit_only,validation,lgbm_score_bucket,failure_reject_score_lgbm,07f6f21646260420f007,,,failure_top_risk_10pct_by_train_threshold,0,0.0,False,0.0,0.0,0.0,False,,,,,,,,,,0,,,,,,,,,,0,0.5434842029265119,top_0.10_by_train_threshold,0.0,0.0,,0.0,,0.0,,,,,,0.0,,,0.0,True
fold_2024,robustness_audit_only,validation,lgbm_score_bucket,failure_reject_score_lgbm,acf010c4d16e7645f833,,,failure_top_risk_5pct_by_train_threshold,0,0.0,False,0.0,0.0,0.0,False,,,,,,,,,,0,,,,,,,,,,0,0.5702231487126034,top_0.05_by_train_threshold,0.0,0.0,,0.0,,0.0,,,,,,0.0,,,0.0,True
fold_2024,robustness_audit_only,validation,lgbm_score_bucket,failure_reject_score_lgbm,24524f3dfc8ad9398607,,,failure_top_risk_2pct_by_train_threshold,0,0.0,False,0.0,0.0,0.0,False,,,,,,,,,,0,,,,,,,,,,0,0.6012436965493532,top_0.02_by_train_threshold,0.0,0.0,,0.0,,0.0,,,,,,0.0,,,0.0,True
