candidate_type,model_task,stable_candidate_id,included_fold_ids,p1_promotion_eligible_fold_ids,oof_validation_fold_count,p1_promotion_eligible_oof_validation_fold_count,p1_promotion_eligible_oof_validation_distinct_years,positive_validation_fold_count,candidate_baseline_missing_row_rate,candidate_baseline_missing_weight_share,candidate_weighted_baseline_missing_rate,fold_2024_used_for_p1_promotion,search_bias_pass,candidate_lift_exceeds_null_p95,empirical_p_value,fdr_q_value,candidate_for_p1_refine,p1_rejected_due_to_fold2024_audit_only_dependence,p1_promotion_eligible_oof_event_level_dedup_reject_count,p1_promotion_eligible_oof_nonwinner_precision_lift,p1_promotion_eligible_oof_failure_precision_lift,p1_promotion_eligible_oof_winner_false_reject_from_launch_rate,p1_promotion_eligible_oof_big_winner_false_reject_from_launch_rate,p1_promotion_eligible_oof_winner_false_reject_from_decision_rate,p1_promotion_eligible_oof_big_winner_false_reject_from_decision_rate,secondary_decision_reference_veto_pass,p1_promotion_eligible_oof_pending_winner_coverage_loss_from_launch,p1_promotion_eligible_oof_total_winner_coverage_loss_from_launch,p1_promotion_eligible_oof_median_drawdown_avoided_vs_matched_delay,p1_promotion_eligible_oof_before_12pct_drawdown_rate,p1_promotion_eligible_oof_instrument_year_filter_effect_lift,oof_top1_instrument_contribution,oof_top5_instrument_contribution,oof_top_instrument_year_weight_share,oof_instrument_year_weight_hhi,oof_top1_industry_contribution,oof_top3_industry_contribution,oof_industry_hhi,oof_regime_hhi,oof_top1_regime_contribution,industry_count_with_min_events,industry_regime_ablation_lift_ratio,lift_vs_industry_only_baseline,without_industry_regime_ablation_lift,p1_promotion_eligible_oof_event_count,p1_promotion_eligible_oof_lift_vs_all_launch_baseline,p1_promotion_eligible_oof_lift_vs_candidate_weighted_same_family_baseline,p1_promotion_eligible_oof_winner_episode_coverage,p1_promotion_eligible_oof_false_positive_rate,p1_promotion_eligible_oof_median_drawdown_60d,p1_promotion_eligible_oof_distinct_instrument_year,p1_promotion_eligible_oof_instrument_year_lift
gate,failure_reject_gate,2665f5861d1f58b4f70d,fold_2021;fold_2022;fold_2023;fold_2024,fold_2021;fold_2022;fold_2023,4,3,3,2,0.0,0.0,0.0,False,False,False,,,False,True,140.0,0.9924247223300501,1.63523791485406,0.08654489613642202,0.16883842658936796,0.08364898550882723,0.17172170749974147,True,1.0,0.0030379648934827507,0.1947267697892458,0.962121212121212,0.9924247223300501,0.423500542949414,0.8946678136766842,0.423500542949414,0.2566906212164898,0.4799672820093359,0.9394999224357979,0.3553137080703966,0.7135287605409003,0.8330210701494971,2.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,267b410029ec217d6309,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,3,0.0,0.0,0.0,False,False,False,,,False,True,2695.0,0.9745780610860908,1.0724301056179417,0.13630292113361614,0.07587974159255577,0.12455448466596945,0.07543070275637385,True,1.0,0.050795039584624495,0.18098085258168556,0.9743479641092083,0.9745780610860908,0.03996384495154521,0.14530444138792592,0.03996384495154521,0.012311555655253777,0.19264374876235055,0.47599700887352886,0.09721868900166852,0.7168750797974707,0.8323735313789897,21.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,2824c0a355e9cad067eb,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,3,0.0,0.0,0.0,False,False,False,,,False,True,298.0,1.0261693355422452,1.0427931434579996,0.09514585986477922,0.07683105648027393,0.11810292515546092,0.07683105648027393,True,1.0,0.0048101400081646565,0.19823194959973234,0.7430390492359933,1.0261693355422452,0.15943168826036858,0.5367533504765741,0.15943168826036858,0.07979485428836128,0.25636770871875664,0.609981498201358,0.15324506139189442,0.6626042981136719,0.7851353170984542,3.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,289760e5a4eaf856d31a,fold_2024,,1,0,0,0,0.0,0.0,0.0,False,False,False,,,False,True,0.0,,,,,,,False,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,2996246575f453a00e48,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,4,0.0,0.0,0.0,False,False,False,,,False,True,2266.0,0.9120406659901925,1.4055852315420378,0.18842804194361185,0.11109946957880205,0.19432552479663434,0.11839702569840285,False,1.0,0.04589015294692947,0.19897594804801413,0.9414658237281801,0.9120406659901925,0.07382614291936267,0.2865515916535832,0.07382614291936267,0.03406717958925957,0.22475126542785098,0.4851332713022339,0.10964656416870759,0.5920709663414367,0.7385349332622274,23.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,2cd2e5d64e8f1347c752,fold_2021;fold_2022;fold_2023;fold_2024,fold_2021;fold_2022;fold_2023,4,3,3,2,0.0,0.0,0.0,False,False,False,,,False,True,86.0,1.0497287824809696,1.201312324906036,0.03450770031690536,0.006040266636934465,0.03603174292720613,0.006040266636934465,True,1.0,0.0008376296535446627,0.19149844877464317,0.9848484848484849,1.0497287824809696,0.3565621142957898,0.7584716154353519,0.3565621142957898,0.1836330494326592,0.3565621142957899,0.6180409981127024,0.188173640195198,0.8429434757900895,0.9161976452304302,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,2ce3f845757364d76bd5,fold_2022;fold_2023;fold_2024,fold_2022;fold_2023,3,2,2,1,0.0,0.0,0.0,False,False,False,,,False,True,56.0,0.9569678377866206,1.5115435547372198,0.1019258885970967,0.03136359818774394,0.1019258885970967,0.03136359818774394,True,1.0,0.0017124284794376122,0.22670374757243195,0.96875,0.9569678377866206,0.1646313785574208,0.563998156761274,0.1646313785574208,0.08615061693595771,0.26487087745092736,0.6200202427326033,0.16128359047788104,0.4752903760467643,0.631126325197175,0.0,1.0,1.0,1.0,,,,,,,,
gate,launch_winner_gate,2d420c4d0f7a25063855,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,3,0.0,0.0,0.0,False,False,False,,,False,True,,,,,,,,,,,,,,0.5172413793103448,1.0,0.5172413793103448,0.5005945303210464,0.5172413793103448,1.0,0.5005945303210464,1.0,1.0,3.0,1.0,1.0,1.0,228.0,2.32530175154459,1.0943263633459612,0.09485485419027506,0.38480872899222573,-0.11564256200726891,147.0,1.0
gate,failure_reject_gate,2fec0e8540184d986212,fold_2023;fold_2024,fold_2023,2,1,1,0,0.0,0.0,0.0,False,False,False,,,False,True,1.0,1.0574377039182041,0.0,0.0,0.0,0.0,0.0,True,,0.0,,1.0,1.0574377039182041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,319ed92dabd8f11ce6d4,fold_2021;fold_2022;fold_2023;fold_2024,fold_2021;fold_2022;fold_2023,4,3,3,2,0.0,0.0,0.0,False,False,False,,,False,True,256.0,0.9665645236186027,1.6635693820940407,0.11089117385585023,0.03729151578765079,0.113481414708732,0.03729151578765079,True,1.0,0.006793059075560895,0.18889560483326984,0.819679633867277,0.9665645236186027,0.5199674275561041,0.8466482619117823,0.5199674275561041,0.30658341102013326,0.5199674275561041,0.8774362492189184,0.3483158630166982,0.4874577949826919,0.6111305479717848,4.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,329511ea9b1983410ace,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,3,0.0,0.0,0.0,False,False,False,,,False,True,512.0,1.0454270864570112,1.0390149722410253,0.07824661802900491,0.04599860759368728,0.08366309107170543,0.04599860759368728,True,1.0,0.0061965755900606255,0.20300215868727298,0.947430114455798,1.0454270864570112,0.11390341725389919,0.42436339549420715,0.11390341725389919,0.05430675696938737,0.24498274663338634,0.5317039749139234,0.1260056465965237,0.7718944046774823,0.8727882536306103,6.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,3376a5a8496844458d90,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,1,0.0,0.0,0.0,False,False,False,,,False,True,2941.0,0.9757000862680525,0.9440033364322598,0.13663107964467816,0.07649902090002585,0.14487974279256005,0.07753650133104115,True,1.0,0.05763003684595749,0.17321432221984417,0.9787228165825346,0.9757000862680525,0.16402506072048606,0.5795820160262273,0.16402506072048606,0.08917799802396667,0.20276565519468176,0.44540199964741534,0.10157691922637557,1.0,1.0,25.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,345fc1daef207cd8e707,fold_2022;fold_2023;fold_2024,fold_2022;fold_2023,3,2,2,1,0.0,0.0,0.0,False,False,False,,,False,True,83.0,0.9172888383254939,1.7713936160615373,0.13945291725034287,0.17401891968311,0.14168837154031302,0.1767986584958555,True,1.0,0.003546951079296694,0.21299235759618465,0.9888888888888889,0.9172888383254939,0.3420507096156913,0.90774996013395,0.3420507096156913,0.2182724028447641,0.3876574708977834,0.8859830967947694,0.2883352535067566,0.6906059997326225,0.8139190570155116,2.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,34a5ca5c276a9b95a106,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,1,0.0,0.0,0.0,False,False,False,,,False,True,125.0,0.7778975763996916,1.1627997124205656,0.29921112775841374,0.23375970849035665,0.31370422763614464,0.23375970849035665,False,1.0,0.0040340154188124085,0.23326982869558152,0.9375,0.7778975763996916,0.3040062016434913,0.563998156761274,0.3040062016434913,0.11664513887047853,0.3184826874360385,0.6200202427326033,0.16128359047788104,0.6902716990540927,0.8084409984535882,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,34c3b44666cb2a7b1bdb,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,3,0.0,0.0,0.0,False,False,False,,,False,True,312.0,0.9916347630068858,1.6208537159997758,0.12536429587738693,0.05493248133645813,0.1540626814399572,0.07333201957295911,True,1.0,0.005799498605813652,0.18542148832524596,0.7782212638619961,0.9916347630068858,0.5199674275561041,0.8466482619117823,0.5199674275561041,0.30658341102013326,0.5199674275561041,0.8774362492189184,0.3483158630166982,0.7622660484308854,0.8621229407472588,4.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,34c3f869f27ba1e1996f,fold_2022;fold_2023;fold_2024,fold_2022;fold_2023,3,2,2,1,0.0,0.0,0.0,False,False,False,,,False,True,69.0,1.0089868774106234,1.911206216954826,0.0526945300453385,0.211750271474707,0.0526945300453385,0.21607519284026727,True,1.0,0.0017821242660297485,0.21587976474019774,1.0,1.0089868774106234,0.423500542949414,0.8946678136766842,0.423500542949414,0.2566906212164898,0.4799672820093359,0.9394999224357979,0.3553137080703966,0.7135287605409003,0.8330210701494971,2.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,39bffe8ae8a1872de98b,fold_2022;fold_2023;fold_2024,fold_2022;fold_2023,3,2,2,0,0.0,0.0,0.0,False,False,False,,,False,True,27.0,1.025710304684135,1.4471898250914774,0.03675568694466273,0.019791523739433776,0.0565472106840965,0.019791523739433776,True,1.0,0.0004719259369236703,0.25129708683034546,1.0,1.025710304684135,0.332213785046729,1.0,0.332213785046729,0.22901951555539785,0.332213785046729,0.7247371495327103,0.22901951555539785,0.6842162157845171,0.8169422650206993,0.0,1.0,1.0,1.0,,,,,,,,
gate,launch_winner_gate,3b828e7972cf7a59ca45,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,2,0.0,0.0,0.0,False,False,False,,,False,True,,,,,,,,,,,,,,0.4814814814814814,1.0,0.4814814814814814,0.3662551440329217,0.4814814814814814,1.0,0.3662551440329217,1.0,1.0,7.0,1.0,1.0,1.0,414.0,1.5834757827179586,1.315128191079474,0.16995291052545097,0.2656333134074332,-0.06846132249769094,326.0,1.0
gate,failure_reject_gate,3d39b7c7f3b254c673d8,fold_2021;fold_2022;fold_2023;fold_2024,fold_2021;fold_2022;fold_2023,4,3,3,2,0.0,0.0,0.0,False,False,False,,,False,True,256.0,0.9665645236186027,1.6635693820940407,0.11089117385585023,0.03729151578765079,0.113481414708732,0.03729151578765079,True,1.0,0.006793059075560895,0.18889560483326984,0.819679633867277,0.9665645236186027,0.5199674275561041,0.8466482619117823,0.5199674275561041,0.30658341102013326,0.5199674275561041,0.8774362492189184,0.3483158630166982,0.4874577949826919,0.6111305479717848,4.0,1.0,1.0,1.0,,,,,,,,
gate,launch_winner_gate,3e541384793d4d978de3,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,3,0.0,0.0,0.0,False,False,False,,,False,True,,,,,,,,,,,,,,0.4814814814814814,1.0,0.4814814814814814,0.3662551440329217,0.4814814814814814,1.0,0.3662551440329217,1.0,1.0,10.0,1.0,1.0,1.0,458.0,1.5665903195009545,1.3021576992859436,0.1751756040567341,0.27598609757531917,-0.07399509254324238,356.0,1.0
gate,failure_reject_gate,3e595223e73aad9dd51a,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,4,0.0,0.0,0.0,False,False,False,,,False,True,1213.0,0.8797658938332388,1.3691713572688184,0.21389746764788986,0.1506973377009318,0.20809235717450103,0.15544300430799338,False,1.0,0.027393935275256708,0.21055370869274004,0.9515997019334803,0.8797658938332388,0.10872504206680222,0.452345595471564,0.10872504206680222,0.05860005140389151,0.2135102269492694,0.49800393558041245,0.11747049414126534,0.573393636421578,0.7197858652178081,19.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,3e7070744a7200d4b84e,fold_2021;fold_2022;fold_2023;fold_2024,fold_2021;fold_2022;fold_2023,4,3,3,1,0.0,0.0,0.0,False,False,False,,,False,True,77.0,1.0461404428244352,1.147140454858531,0.0377629968664684,0.006952197600150783,0.039896135939756425,0.006952197600150783,True,1.0,0.0008376296535446627,0.21869268700027633,0.9814814814814815,1.0461404428244352,0.3565621142957898,0.7584716154353519,0.3565621142957898,0.1836330494326592,0.3565621142957899,0.6180409981127024,0.188173640195198,0.8487598314788093,0.9194947202268253,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,41216c8daff720b5e512,fold_2021;fold_2022;fold_2023;fold_2024,fold_2021;fold_2022;fold_2023,4,3,3,2,0.0,0.0,0.0,False,False,False,,,False,True,244.0,0.9626946558268741,1.6388715338528212,0.1143759796495347,0.03878730135014561,0.1143759796495347,0.03878730135014561,True,1.0,0.006793059075560895,0.19764795206089397,0.8271062013322075,0.9626946558268741,0.5199674275561041,0.8466482619117823,0.5199674275561041,0.30658341102013326,0.5199674275561041,0.8774362492189184,0.3483158630166982,0.4874577949826919,0.6111305479717848,4.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,44745d9ecfa5f2ddbc41,fold_2021;fold_2022;fold_2023;fold_2024,fold_2021;fold_2022;fold_2023,4,3,3,2,0.0,0.0,0.0,False,False,False,,,False,True,256.0,0.9665645236186027,1.6635693820940407,0.11089117385585023,0.03729151578765079,0.113481414708732,0.03729151578765079,True,1.0,0.006793059075560895,0.18889560483326984,0.819679633867277,0.9665645236186027,0.5199674275561041,0.8466482619117823,0.5199674275561041,0.30658341102013326,0.5199674275561041,0.8774362492189184,0.3483158630166982,0.4874577949826919,0.6111305479717848,4.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,44b09a13a77e81f3ecbc,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,2,0.0,0.0,0.0,False,False,False,,,False,True,226.0,0.8247224605166908,0.7952025357058445,0.262348183325291,0.07345549814419143,0.26030933500868203,0.06861056848354098,False,1.0,0.005221540250964275,0.21312681760454744,0.9176607706019472,0.8247224605166908,0.5172413793103448,1.0,0.5172413793103448,0.5005945303210464,0.5172413793103448,1.0,0.5005945303210464,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,4511c011ca767df9a022,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,1,0.0,0.0,0.0,False,False,False,,,False,True,110.0,0.7507722620799061,0.9079511758552085,0.07762831910116129,0.05881866323832858,0.07762831910116129,0.05881866323832858,False,1.0,0.0017198732383901902,0.2161684634494787,0.7115975422427036,0.7507722620799061,0.53125,1.0,0.53125,0.501953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,4552ea0521f556693bfa,fold_2022;fold_2023;fold_2024,fold_2022;fold_2023,3,2,2,1,0.0,0.0,0.0,False,False,False,,,False,True,58.0,1.025359351581901,1.4921015166281575,0.03708280932849365,0.0,0.03708280932849365,0.0,True,1.0,0.001228973794072058,0.24127468441428884,0.8891129032258065,1.025359351581901,0.27026004012263904,1.0,0.27026004012263904,0.21647256309989515,0.47878420833491053,1.0,0.3652535966702136,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,45b543485478c5326262,fold_2023;fold_2024,fold_2023,2,1,1,0,0.0,0.0,0.0,False,False,False,,,False,True,4.0,0.8891239713592177,1.7613368364060806,0.1591712986356746,0.0,0.1591712986356746,0.0,True,1.0,0.00048038218084194494,0.23065845195233536,1.0,0.8891239713592177,0.4598281960586155,1.0,0.4598281960586155,0.3094444675663441,0.4598281960586155,0.8408287013643255,0.3094444675663441,0.47859804347876056,0.6437594744820617,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,46ebfa6d34ad88c15a80,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,4,0.0,0.0,0.0,False,False,False,,,False,True,1207.0,0.8754514734830109,1.3537333969478287,0.21725898226987675,0.15273995618441727,0.2112372737719866,0.15762243254862413,False,1.0,0.02719639397647241,0.21055370869274004,0.9510607539599247,0.8754514734830109,0.10872504206680222,0.452345595471564,0.10872504206680222,0.05860005140389151,0.2135102269492694,0.49800393558041245,0.11747049414126534,0.5721612679054227,0.7197858652178081,19.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,473da1ca33688e60f1d1,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,2,0.0,0.0,0.0,False,False,False,,,False,True,139.0,0.882203578259639,1.2858557253789389,0.21576020209508556,0.17120975688136933,0.23985185596632208,0.17120975688136933,False,1.0,0.003087932463846626,0.23149962419364029,0.9529735132433783,0.882203578259639,0.14862181176361441,0.5250562888646492,0.14862181176361441,0.07306208531649605,0.20892885551064833,0.4854844952797109,0.11383184252586635,0.7062586004644045,0.8211375098492891,1.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,4852d50a039e94cf27c8,fold_2022;fold_2023;fold_2024,fold_2022;fold_2023,3,2,2,1,0.0,0.0,0.0,False,False,False,,,False,True,50.0,1.0470913699944189,1.055102965276003,0.016826457060031726,0.009060399955401697,0.025886857015433418,0.009060399955401697,True,1.0,0.0004719259369236703,0.21472929392111706,1.0,1.0470913699944189,0.3565621142957898,0.7584716154353519,0.3565621142957898,0.1836330494326592,0.3565621142957899,0.6180409981127024,0.188173640195198,0.8429434757900895,0.9161976452304302,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,48a2d69731d32bcab821,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,1,0.0,0.0,0.0,False,False,False,,,False,True,708.0,0.890755040930566,0.6044224673547273,0.20388456326139143,0.1450818944066896,0.19922844974620632,0.15080048796627302,False,1.0,0.015972819860316685,0.18587895550676492,0.9880071619202054,0.890755040930566,0.5374015748031497,1.0,0.5374015748031497,0.37802250604501214,0.8622047244094488,1.0,0.7623845247690495,1.0,1.0,17.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,48d58631be9814b6937f,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,3,0.0,0.0,0.0,False,False,False,,,False,True,283.0,1.0234471135206669,1.0833294578634205,0.09734390573897857,0.07823983390174472,0.12247861168816787,0.07823983390174472,True,1.0,0.0048101400081646565,0.19823194959973234,0.7417169974115616,1.0234471135206669,0.16919402930772057,0.5696198986693258,0.16919402930772057,0.08798617234017445,0.2669505795744035,0.6183272707427604,0.16231956843039333,0.6811819981852091,0.800983386738545,2.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,49db007af295278241f1,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,4,0.0,0.0,0.0,False,False,False,,,False,True,209.0,0.9615990332879945,1.2387255365252237,0.1436420692066889,0.1075331561707909,0.12747715967653434,0.10922600727259171,False,1.0,0.003776038576784808,0.18666240978645188,0.9765625,0.9615990332879945,0.1230460265495465,0.37919864680338183,0.1230460265495465,0.045118783799081345,0.23644712818365013,0.46697823454079795,0.1080531754004922,0.7419187474364587,0.85445448820662,1.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,4d72e7ace956c7ee06da,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,4,0.0,0.0,0.0,False,False,False,,,False,True,272.0,0.9213045013860067,1.3578314020066562,0.18081918944373765,0.13647657644999256,0.2013666038492537,0.13647657644999256,False,1.0,0.004642636153583984,0.2200997849678487,0.9126352813852814,0.9213045013860067,0.1441305032649733,0.43908328316079354,0.1441305032649733,0.05821963426205377,0.23193938152413682,0.5535542226438401,0.12877993063062965,0.7128876608333368,0.8286702708659379,3.0,1.0,1.0,1.0,,,,,,,,
gate,launch_winner_gate,4d908b1dc76e9d778433,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,0,0.0,0.0,0.0,False,False,False,,,False,True,,,,,,,,,,,,,,0.05130073930931309,0.17841664264074672,0.05130073930931309,0.017579887841992353,0.28010729955624736,0.4948556117935192,0.12262179089005275,0.7626082792884875,0.862718262941351,13.0,1.0,1.0,1.0,1094.0,0.6092171038863282,0.5710147683766488,0.25048655283704,0.3126429529756806,-0.07601182223139569,580.0,1.0
gate,failure_reject_gate,4edec846ffa0cc15e25e,fold_2021;fold_2022;fold_2023;fold_2024,fold_2021;fold_2022;fold_2023,4,3,3,1,0.0,0.0,0.0,False,False,False,,,False,True,91.0,1.0048370621799905,1.0654189450762068,0.07594826758056154,0.03581630002113215,0.03860041549386651,0.03883344137387905,True,1.0,0.0018452538228693946,0.18187698515273454,1.0,1.0048370621799905,0.1851976721961116,0.5068797472614787,0.1851976721961116,0.07207523906615229,0.2591672761270859,0.504049439739125,0.12680396529030968,0.6248879590845917,0.7682886482790271,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,521dca06db2c4f54031e,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,4,0.0,0.0,0.0,False,False,False,,,False,True,1207.0,0.8754514734830109,1.3537333969478287,0.21725898226987675,0.15273995618441727,0.2112372737719866,0.15762243254862413,False,1.0,0.02719639397647241,0.21055370869274004,0.9510607539599247,0.8754514734830109,0.10872504206680222,0.452345595471564,0.10872504206680222,0.05860005140389151,0.2135102269492694,0.49800393558041245,0.11747049414126534,0.5721612679054227,0.7197858652178081,19.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,52cd700fc0d6e8c08ab2,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,3,0.0,0.0,0.0,False,False,False,,,False,True,298.0,1.0261693355422452,1.0427931434579996,0.09514585986477922,0.07683105648027393,0.11810292515546092,0.07683105648027393,True,1.0,0.0048101400081646565,0.19823194959973234,0.7430390492359933,1.0261693355422452,0.15943168826036858,0.5367533504765741,0.15943168826036858,0.07979485428836128,0.25636770871875664,0.609981498201358,0.15324506139189442,0.6626042981136719,0.7851353170984542,3.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,52f8c810d8ff4416501e,fold_2021;fold_2022;fold_2023;fold_2024,fold_2021;fold_2022;fold_2023,4,3,3,2,0.0,0.0,0.0,False,False,False,,,False,True,86.0,1.0497287824809696,1.201312324906036,0.03450770031690536,0.006040266636934465,0.03603174292720613,0.006040266636934465,True,1.0,0.0008376296535446627,0.19149844877464317,0.9848484848484849,1.0497287824809696,0.3565621142957898,0.7584716154353519,0.3565621142957898,0.1836330494326592,0.3565621142957899,0.6180409981127024,0.188173640195198,0.8429434757900895,0.9161976452304302,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,57a2260e1b1e9d5819f2,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,3,0.0,0.0,0.0,False,False,False,,,False,True,298.0,1.0261693355422452,1.0427931434579996,0.09514585986477922,0.07683105648027393,0.11810292515546092,0.07683105648027393,True,1.0,0.0048101400081646565,0.19823194959973234,0.7430390492359933,1.0261693355422452,0.15943168826036858,0.5367533504765741,0.15943168826036858,0.07979485428836128,0.25636770871875664,0.609981498201358,0.15324506139189442,0.6626042981136719,0.7851353170984542,3.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,57d4c7325b41ee6c398d,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,3,0.0,0.0,0.0,False,False,False,,,False,True,246.0,0.8344894827389331,1.231255751894452,0.251856784907279,0.17676405200737522,0.26627470684167964,0.17676405200737522,False,1.0,0.006477949855376873,0.22376134455369293,0.9020743145743146,0.8344894827389331,0.2063786897479046,0.42571188599513654,0.2063786897479046,0.06444723954075167,0.2583352295810795,0.5523036605552512,0.13499869700816317,0.7012749998147826,0.8196985483044088,2.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,58702a7f3607c50f3561,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,2,0.0,0.0,0.0,False,False,False,,,False,True,417.0,1.0732757350876456,0.9928158266615231,0.05685644840641453,0.042031072932570884,0.07817108300749886,0.042031072932570884,True,1.0,0.00542130960943809,0.16454195674937047,0.890633325008325,1.0732757350876456,0.3361344537815126,1.0,0.3361344537815126,0.28197161217428146,0.3361344537815126,0.9075630252100839,0.28197161217428146,1.0,1.0,7.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,59e48cdad6c8c7a35411,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,4,0.0,0.0,0.0,False,False,False,,,False,True,953.0,0.8924379665799952,1.4280030373588029,0.20476239027777382,0.1295294646226442,0.18916365969593268,0.13167342538003413,False,1.0,0.02075658515175514,0.18838847991249474,0.9024412061353471,0.8924379665799952,0.133444889420121,0.4517123948958695,0.133444889420121,0.05887385568963645,0.19375127797700648,0.4715056190323607,0.111707080950673,0.5612092517392571,0.6838247649838164,15.0,1.0,1.0,1.0,,,,,,,,
