fold_id,model_task,industry,row_count,positive_rate,avg_prediction_score,auc
fold_2023,launch_winner_score_lgbm,有色金属,237,0.0970464135021097,0.12188624612996382,0.19869971556277935
fold_2023,launch_winner_score_lgbm,机械设备,122,0.05737704918032787,0.11535797777459915,0.1565217391304348
fold_2023,launch_winner_score_lgbm,汽车,256,0.1171875,0.12315696426599185,0.6911504424778762
fold_2023,launch_winner_score_lgbm,煤炭,138,0.12318840579710146,0.11705417669597411,0.3609625668449198
fold_2023,launch_winner_score_lgbm,电力设备,232,0.0,0.12613512146488307,
fold_2023,launch_winner_score_lgbm,电子,372,0.08333333333333333,0.13348609941123388,0.631728313309999
fold_2023,launch_winner_score_lgbm,石油石化,180,0.1,0.11351170072124428,0.21707818930041153
fold_2023,launch_winner_score_lgbm,计算机,220,0.3409090909090909,0.1323940031247265,0.5594482758620689
fold_2023,launch_winner_score_lgbm,轻工制造,29,0.0,0.12251817585708422,
fold_2023,launch_winner_score_lgbm,通信,112,0.13392857142857142,0.10543741351850369,0.5996563573883161
fold_2023,launch_winner_score_lgbm,钢铁,71,0.0,0.11622633092482379,
fold_2023,launch_winner_score_lgbm,银行,513,0.017543859649122806,0.09803936091616496,0.14947089947089948
fold_2023,launch_winner_score_lgbm,非银金融,572,0.022727272727272728,0.11126086216535137,0.32269161965047477
fold_2023,launch_winner_score_lgbm,食品饮料,249,0.0,0.12462721788974866,
fold_2020,failure_reject_score_lgbm,UNKNOWN,2,0.0,0.5297743595188837,
fold_2020,failure_reject_score_lgbm,交通运输,613,0.3278955954323002,0.43406912747349885,0.706214075254794
fold_2020,failure_reject_score_lgbm,传媒,189,0.5714285714285714,0.5241454960731827,0.39746227709190673
fold_2020,failure_reject_score_lgbm,公用事业,437,0.10755148741418764,0.3898233090683831,0.6880250954719039
fold_2020,failure_reject_score_lgbm,农林牧渔,191,0.29842931937172773,0.5089863356634656,0.5449070437287248
fold_2020,failure_reject_score_lgbm,医药生物,961,0.2518210197710718,0.4704967773086524,0.6185358452396005
fold_2020,failure_reject_score_lgbm,商贸零售,88,0.4090909090909091,0.47559033600112355,0.7104700854700855
fold_2020,failure_reject_score_lgbm,国防军工,290,0.28620689655172415,0.4546890086817341,0.6540946394272743
fold_2020,failure_reject_score_lgbm,基础化工,363,0.0743801652892562,0.4644407123329061,0.6565255731922398
fold_2020,failure_reject_score_lgbm,家用电器,314,0.25477707006369427,0.47186592164602165,0.4949252136752137
fold_2020,failure_reject_score_lgbm,建筑材料,163,0.39263803680981596,0.467580523608565,0.47474747474747475
fold_2020,failure_reject_score_lgbm,建筑装饰,452,0.48451327433628316,0.4760448013110875,0.7439002880827797
fold_2020,failure_reject_score_lgbm,房地产,334,0.3712574850299401,0.49551984135528315,0.567741935483871
fold_2020,failure_reject_score_lgbm,有色金属,370,0.3837837837837838,0.5113018123619617,0.6367834198171485
fold_2020,failure_reject_score_lgbm,机械设备,156,0.15384615384615385,0.45927740539401807,0.37058080808080807
fold_2020,failure_reject_score_lgbm,汽车,605,0.26611570247933886,0.4917860653022427,0.499419450506407
fold_2020,failure_reject_score_lgbm,煤炭,205,0.2048780487804878,0.46026860318265067,0.7006281040023371
fold_2020,failure_reject_score_lgbm,电力设备,627,0.22647527910685805,0.49111992611227545,0.5793015826920285
fold_2020,failure_reject_score_lgbm,电子,1027,0.3563777994157741,0.5111055778758129,0.5411468796243479
fold_2020,failure_reject_score_lgbm,石油石化,124,0.21774193548387097,0.4615099144696957,0.473463153875525
fold_2020,failure_reject_score_lgbm,社会服务,45,0.0,0.49099412389940916,
fold_2020,failure_reject_score_lgbm,计算机,615,0.34959349593495936,0.5257595092776125,0.5068837209302326
fold_2020,failure_reject_score_lgbm,轻工制造,120,0.03333333333333333,0.4668216757122536,0.9827586206896551
fold_2020,failure_reject_score_lgbm,通信,159,0.6855345911949685,0.4927480849630055,0.8339449541284404
fold_2020,failure_reject_score_lgbm,钢铁,136,0.051470588235294115,0.4798634709939021,0.4706533776301218
fold_2020,failure_reject_score_lgbm,银行,1257,0.12569610182975338,0.4157438778698254,0.6897208048743968
fold_2020,failure_reject_score_lgbm,非银金融,1505,0.39335548172757473,0.528780653402967,0.6076575959859093
fold_2020,failure_reject_score_lgbm,食品饮料,625,0.112,0.4655813930587844,0.5252767052767052
fold_2021,failure_reject_score_lgbm,交通运输,702,0.198005698005698,0.3853329088068625,0.6655762423808733
fold_2021,failure_reject_score_lgbm,传媒,169,0.7041420118343196,0.3918317348835696,0.8269747899159664
fold_2021,failure_reject_score_lgbm,公用事业,725,0.2731034482758621,0.4036875921597114,0.7290456749659786
fold_2021,failure_reject_score_lgbm,农林牧渔,236,0.5466101694915254,0.39401475066056735,0.4677244077374484
fold_2021,failure_reject_score_lgbm,医药生物,970,0.47525773195876286,0.46752077911812495,0.5433264151988715
fold_2021,failure_reject_score_lgbm,商贸零售,2,1.0,0.3923279053121847,
fold_2021,failure_reject_score_lgbm,国防军工,506,0.5237154150197628,0.40420196741757747,0.6521020903468253
fold_2021,failure_reject_score_lgbm,基础化工,681,0.4199706314243759,0.44657619468881166,0.5916969106842525
fold_2021,failure_reject_score_lgbm,家用电器,285,0.5368421052631579,0.3964552745157393,0.4979203802733215
fold_2021,failure_reject_score_lgbm,建筑材料,293,0.590443686006826,0.38840092000307636,0.5804431599229287
fold_2021,failure_reject_score_lgbm,建筑装饰,597,0.24288107202680068,0.46489228351219986,0.864372902044553
fold_2021,failure_reject_score_lgbm,房地产,398,0.4648241206030151,0.45810329112508275,0.5769572389290699
fold_2021,failure_reject_score_lgbm,有色金属,424,0.35141509433962265,0.5238963930372906,0.5193166564978645
fold_2021,failure_reject_score_lgbm,机械设备,398,0.542713567839196,0.4180861893954376,0.5635683760683761
fold_2021,failure_reject_score_lgbm,汽车,635,0.5039370078740157,0.467497313398429,0.6518948412698413
fold_2021,failure_reject_score_lgbm,煤炭,267,0.2397003745318352,0.5002364836904949,0.8569119458128078
fold_2021,failure_reject_score_lgbm,电力设备,697,0.32281205164992827,0.520108487530778,0.5701600753295668
fold_2021,failure_reject_score_lgbm,电子,1216,0.5337171052631579,0.39274754211679347,0.5195036183736749
fold_2021,failure_reject_score_lgbm,石油石化,239,0.694560669456067,0.4069580623408189,0.8030203003796006
fold_2021,failure_reject_score_lgbm,社会服务,96,0.71875,0.3682327508746486,0.6296296296296297
fold_2021,failure_reject_score_lgbm,计算机,552,0.5126811594202898,0.4702802977375157,0.5537457143983081
fold_2021,failure_reject_score_lgbm,轻工制造,177,0.4406779661016949,0.4704367412316754,0.5954415954415955
fold_2021,failure_reject_score_lgbm,通信,95,0.3263157894736842,0.4209722021579897,0.84375
fold_2021,failure_reject_score_lgbm,钢铁,290,0.46551724137931033,0.5130434077664852,0.5537873357228196
fold_2021,failure_reject_score_lgbm,银行,1155,0.16796536796536796,0.2982297584612164,0.8033995944945664
fold_2021,failure_reject_score_lgbm,非银金融,1924,0.45374220374220375,0.4422135174388084,0.6501613583528696
fold_2021,failure_reject_score_lgbm,食品饮料,792,0.5025252525252525,0.41695056167912287,0.5470244624135908
fold_2022,failure_reject_score_lgbm,交通运输,905,0.41104972375690607,0.3896931887597195,0.6778228328188989
fold_2022,failure_reject_score_lgbm,传媒,87,0.5402298850574713,0.4497973608394412,0.16702127659574467
fold_2022,failure_reject_score_lgbm,公用事业,756,0.32936507936507936,0.2871943462257514,0.5962627630838938
fold_2022,failure_reject_score_lgbm,农林牧渔,157,0.40764331210191085,0.29751389376602433,0.9425403225806451
fold_2022,failure_reject_score_lgbm,医药生物,1111,0.5346534653465347,0.4159953434691864,0.5395899680232369
fold_2022,failure_reject_score_lgbm,商贸零售,106,0.660377358490566,0.4443635719043125,0.41984126984126985
fold_2022,failure_reject_score_lgbm,国防军工,365,0.473972602739726,0.32930771608300907,0.4073940269749518
fold_2022,failure_reject_score_lgbm,基础化工,433,0.628175519630485,0.3536185384793496,0.7086682499086591
fold_2022,failure_reject_score_lgbm,家用电器,381,0.35170603674540685,0.39831806474539233,0.28124055834189376
fold_2022,failure_reject_score_lgbm,建筑材料,297,0.4983164983164983,0.40076235206838334,0.18302194812261927
fold_2022,failure_reject_score_lgbm,建筑装饰,663,0.3951734539969834,0.42668615491733064,0.6364242066589252
fold_2022,failure_reject_score_lgbm,房地产,221,0.583710407239819,0.4910932167155013,0.5889787664307381
fold_2022,failure_reject_score_lgbm,有色金属,846,0.5153664302600472,0.4528933859228723,0.5360483329603938
fold_2022,failure_reject_score_lgbm,机械设备,378,0.43915343915343913,0.3076211844007949,0.4123948624687429
fold_2022,failure_reject_score_lgbm,汽车,642,0.3598130841121495,0.46013291609769413,0.39067420819245635
fold_2022,failure_reject_score_lgbm,煤炭,255,0.40784313725490196,0.43901299838441765,0.7595517065715741
fold_2022,failure_reject_score_lgbm,电力设备,1005,0.618905472636816,0.39262830319277514,0.47805235364737686
fold_2022,failure_reject_score_lgbm,电子,1039,0.5832531280076997,0.40282088860459087,0.40255451642161905
fold_2022,failure_reject_score_lgbm,石油石化,514,0.42023346303501946,0.3439325460174968,0.6801516281382053
fold_2022,failure_reject_score_lgbm,社会服务,27,0.4444444444444444,0.39267166257978137,0.15555555555555556
fold_2022,failure_reject_score_lgbm,计算机,662,0.4697885196374622,0.4592856369248715,0.44700030230576854
fold_2022,failure_reject_score_lgbm,轻工制造,135,0.4074074074074074,0.3219725800547474,0.49022727272727273
fold_2022,failure_reject_score_lgbm,通信,341,0.1906158357771261,0.42334724712819355,0.5769788182831661
fold_2022,failure_reject_score_lgbm,钢铁,250,0.476,0.48324739769940017,0.27496952979665146
fold_2022,failure_reject_score_lgbm,银行,1506,0.25166002656042497,0.23285205527618377,0.6786668321108413
fold_2022,failure_reject_score_lgbm,非银金融,1565,0.35654952076677315,0.4273009357618526,0.38350898548867607
fold_2022,failure_reject_score_lgbm,食品饮料,1182,0.428087986463621,0.3421867008248639,0.24220303108262975
fold_2023,failure_reject_score_lgbm,交通运输,903,0.4141749723145072,0.33337912542883424,0.6827633614023028
fold_2023,failure_reject_score_lgbm,传媒,6,0.0,0.46608620841310905,
fold_2023,failure_reject_score_lgbm,公用事业,1029,0.1282798833819242,0.2950092319710999,0.7343544137022397
fold_2023,failure_reject_score_lgbm,农林牧渔,136,0.375,0.39058629605443296,0.12318339100346021
fold_2023,failure_reject_score_lgbm,医药生物,799,0.4380475594493116,0.35613226268088277,0.6029716831053133
fold_2023,failure_reject_score_lgbm,商贸零售,67,0.8955223880597015,0.4048351192847571,0.6047619047619047
fold_2023,failure_reject_score_lgbm,国防军工,633,0.315955766192733,0.34643467811098366,0.4528233256351039
fold_2023,failure_reject_score_lgbm,基础化工,420,0.32857142857142857,0.3468853480369779,0.6224560592044404
fold_2023,failure_reject_score_lgbm,家用电器,366,0.3469945355191257,0.37969304747195787,0.6567060916548612
fold_2023,failure_reject_score_lgbm,建筑材料,114,0.6140350877192983,0.37236486689512605,0.4444805194805195
fold_2023,failure_reject_score_lgbm,建筑装饰,424,0.45754716981132076,0.39552238971651965,0.5508740475123263
fold_2023,failure_reject_score_lgbm,房地产,174,0.8505747126436781,0.3850612892289827,0.5446985446985447
fold_2023,failure_reject_score_lgbm,有色金属,671,0.4336810730253353,0.4021869131771862,0.5940224272020257
fold_2023,failure_reject_score_lgbm,机械设备,331,0.3776435045317221,0.34422629080056133,0.3980776699029126
fold_2023,failure_reject_score_lgbm,汽车,751,0.4047936085219707,0.3881184517367418,0.6367927999529024
fold_2023,failure_reject_score_lgbm,煤炭,407,0.24078624078624078,0.34245680030216974,0.8470708671818242
fold_2023,failure_reject_score_lgbm,电力设备,699,0.5336194563662375,0.3531403734001148,0.7055296962121087
fold_2023,failure_reject_score_lgbm,电子,1043,0.5186960690316395,0.39857003872822605,0.6470826490709988
fold_2023,failure_reject_score_lgbm,石油石化,513,0.37816764132553604,0.37210803964518263,0.560514494392916
fold_2023,failure_reject_score_lgbm,计算机,682,0.40175953079178883,0.4322375584245209,0.5031039788178044
fold_2023,failure_reject_score_lgbm,轻工制造,84,0.25,0.30894520269105347,0.35374149659863946
fold_2023,failure_reject_score_lgbm,通信,302,0.32450331125827814,0.4282670665549114,0.4021608643457383
fold_2023,failure_reject_score_lgbm,钢铁,201,0.26865671641791045,0.3673272576855092,0.7288989669942051
fold_2023,failure_reject_score_lgbm,银行,1483,0.12744436952124072,0.26485274211345067,0.6144721670223988
fold_2023,failure_reject_score_lgbm,非银金融,1613,0.43769373837569747,0.39909269918595225,0.638508796861677
fold_2023,failure_reject_score_lgbm,食品饮料,696,0.39798850574712646,0.32714648676253033,0.6025434462317879
fold_2024,failure_reject_score_lgbm,交通运输,5,0.0,0.2587052707600229,
fold_2024,failure_reject_score_lgbm,传媒,2,0.0,0.4061347953881641,
fold_2024,failure_reject_score_lgbm,公用事业,11,0.0,0.1953625917251191,
fold_2024,failure_reject_score_lgbm,农林牧渔,5,1.0,0.2813972534646103,
fold_2024,failure_reject_score_lgbm,医药生物,4,1.0,0.3546261468944385,
fold_2024,failure_reject_score_lgbm,商贸零售,1,0.0,0.501880414662038,
fold_2024,failure_reject_score_lgbm,国防军工,7,1.0,0.35949866354828686,
fold_2024,failure_reject_score_lgbm,基础化工,16,0.8125,0.3506046961743786,1.0
fold_2024,failure_reject_score_lgbm,家用电器,7,0.0,0.3445980823321433,
fold_2024,failure_reject_score_lgbm,建筑材料,2,0.0,0.4223776072161436,
fold_2024,failure_reject_score_lgbm,建筑装饰,27,0.0,0.35241087551609274,
fold_2024,failure_reject_score_lgbm,房地产,1,0.0,0.4051721067699043,
fold_2024,failure_reject_score_lgbm,有色金属,18,0.3888888888888889,0.40120797833247157,1.0
fold_2024,failure_reject_score_lgbm,机械设备,14,0.21428571428571427,0.32475769915684943,1.0
fold_2024,failure_reject_score_lgbm,汽车,6,1.0,0.3636750958726209,
fold_2024,failure_reject_score_lgbm,煤炭,3,0.0,0.36137697352181225,
fold_2024,failure_reject_score_lgbm,电力设备,15,0.26666666666666666,0.3988706257798207,0.36363636363636365
fold_2024,failure_reject_score_lgbm,电子,16,0.125,0.3672722939233456,0.8928571428571429
fold_2024,failure_reject_score_lgbm,石油石化,9,0.3333333333333333,0.20762489091794065,1.0
fold_2024,failure_reject_score_lgbm,计算机,3,0.0,0.27322674778117445,
fold_2024,failure_reject_score_lgbm,轻工制造,1,0.0,0.21783656443718524,
fold_2024,failure_reject_score_lgbm,通信,11,0.2727272727272727,0.3306224771845812,1.0
fold_2024,failure_reject_score_lgbm,钢铁,4,1.0,0.3527223931332776,
fold_2024,failure_reject_score_lgbm,银行,41,0.0,0.17347426051354775,
fold_2024,failure_reject_score_lgbm,非银金融,29,0.2413793103448276,0.38346757428520484,1.0
fold_2024,failure_reject_score_lgbm,食品饮料,22,0.3181818181818182,0.2931285641337082,0.9238095238095239
