lead_id,lead_name,primary_combo_family,lifecycle_bucket,winner_episode_coverage,winner_episode_covered_count,winner_episode_denominator_count,covered_winner_episode_ids,dedup_trigger_event_lift,qualified_lead,failure_reason
rank_stock_leads_industry,个股领先滞后行业,rank_jump_leadership,early_entry_discovery,0.1226158038147139,90,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SZ000063_2017-08-14_2017-11-22;in_year_episode_SH601186_2018-07-06_2018-12-13;in_year_episode_SZ000063_2018-07-11_2018-11-16;in_year_episode_SZ002304_2018-03-29_2018-06-13;in_year_episode_SZ002594_2018-08-07_2018-11-29;in_year_episode_SH600030_2019-01-11_2019-03-07;in_year_episode_SH600048_2019-01-15_2019-12-31;in_year_episode_SH600276_2019-01-04_2019-11-20;in_year_episode_SH600309_2019-01-04_2019-12-31;in_year_episode_SH600547_2019-04-29_2019-09-04;in_year_episode_SH600690_2019-01-04_2019-12-26;in_year_episode_SH601012_2019-01-04_2019-09-02;in_year_episode_SH601633_2019-01-04_2019-04-18;in_year_episode_SH601899_2019-01-29_2019-12-31;in_year_episode_SH603259_2019-01-04_2019-11-20;in_year_episode_SZ000651_2019-01-04_2019-12-18;in_year_episode_SZ000661_2019-05-10_2019-11-15,1.1662336248996747,False,instrument_year_lift_not_positive
rank_isolated_weak_market,弱市孤立强势,rank_jump_leadership,early_entry_discovery,0.20572207084468666,151,734,in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SH600332_2018-04-23_2018-05-29;in_year_episode_SH601186_2018-07-06_2018-12-13;in_year_episode_SZ000063_2018-07-11_2018-11-16;in_year_episode_SZ000938_2018-02-07_2018-04-03;in_year_episode_SZ002304_2018-03-29_2018-06-13;in_year_episode_SZ002594_2018-08-07_2018-11-29;in_year_episode_SH600030_2019-01-11_2019-03-07;in_year_episode_SH600036_2019-01-03_2019-11-08;in_year_episode_SH600048_2019-01-15_2019-12-31;in_year_episode_SH600276_2019-01-04_2019-11-20;in_year_episode_SH600309_2019-01-04_2019-12-31;in_year_episode_SH600383_2019-02-12_2019-12-31;in_year_episode_SH600547_2019-04-29_2019-09-04;in_year_episode_SH600585_2019-01-04_2019-12-31;in_year_episode_SH600690_2019-01-04_2019-12-26;in_year_episode_SH600741_2019-01-04_2019-11-28;in_year_episode_SH600745_2019-11-04_2019-12-18;in_year_episode_SH600887_2019-01-04_2019-07-02;in_year_episode_SH601009_2019-01-04_2019-10-16,1.079753533907236,False,instrument_year_lift_not_positive
rank_market_turn_front,市场转折前排个股,rank_jump_leadership,early_entry_discovery,0.04632152588555858,34,734,in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SH600036_2019-01-03_2019-11-08;in_year_episode_SH600585_2019-01-04_2019-12-31;in_year_episode_SH600745_2019-11-04_2019-12-18;in_year_episode_SH601009_2019-01-04_2019-10-16;in_year_episode_SH601012_2019-01-04_2019-09-02;in_year_episode_SZ000333_2019-01-04_2019-11-08;in_year_episode_SZ000661_2019-05-10_2019-11-15;in_year_episode_SZ000708_2019-10-23_2019-12-13;in_year_episode_SZ000725_2019-01-04_2019-12-26;in_year_episode_SZ000895_2019-08-07_2019-11-11;in_year_episode_SH600104_2020-03-23_2020-11-06;in_year_episode_SH600176_2020-08-19_2020-12-31;in_year_episode_SH600276_2020-03-19_2020-12-25;in_year_episode_SH600690_2020-03-23_2020-11-23;in_year_episode_SH601166_2020-03-19_2020-11-30;in_year_episode_SH603799_2020-02-10_2020-12-31;in_year_episode_SZ000895_2020-02-03_2020-08-31;in_year_episode_SZ002142_2020-03-19_2020-11-30,1.3443176266820624,False,instrument_year_lift_not_positive
rank_industry_width_front,行业宽度刚改善的前排个股,rank_jump_leadership,early_entry_discovery,0.16348773841961853,120,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SZ002027_2017-07-17_2017-12-29;in_year_episode_SZ002594_2017-08-16_2017-11-22;in_year_episode_SH600332_2018-04-23_2018-05-29;in_year_episode_SH601186_2018-07-06_2018-12-13;in_year_episode_SZ000063_2018-07-11_2018-11-16;in_year_episode_SZ002594_2018-08-07_2018-11-29;in_year_episode_SH600030_2019-01-11_2019-03-07;in_year_episode_SH600036_2019-01-03_2019-11-08;in_year_episode_SH600276_2019-01-04_2019-11-20;in_year_episode_SH600309_2019-01-04_2019-12-31;in_year_episode_SH600346_2019-01-31_2019-09-16;in_year_episode_SH600547_2019-04-29_2019-09-04;in_year_episode_SH600585_2019-01-04_2019-12-31;in_year_episode_SH600741_2019-01-04_2019-11-28;in_year_episode_SH600745_2019-11-04_2019-12-18,1.1216683217477657,False,instrument_year_lift_not_positive
money_up_day_quality,上涨日放量,money_quality,confirmation_continuation,0.6852861035422343,503,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600276_2017-07-10_2017-11-07;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH600519_2017-07-07_2017-12-29;in_year_episode_SH600690_2017-08-07_2017-11-21;in_year_episode_SH600703_2017-07-13_2017-11-13;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601318_2017-07-04_2017-11-22;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601601_2017-07-04_2017-11-20;in_year_episode_SH601888_2017-07-10_2017-11-13;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603288_2017-07-17_2017-11-10;in_year_episode_SH603993_2017-07-04_2017-09-12;in_year_episode_SZ000001_2017-07-05_2017-11-22;in_year_episode_SZ000002_2017-08-17_2017-11-29,1.0171688796856622,False,instrument_year_lift_not_positive
money_down_day_warning,下跌日放量警示,money_quality,early_entry_discovery,0.2615803814713896,192,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SZ000001_2017-07-05_2017-11-22;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SZ000063_2017-08-14_2017-11-22;in_year_episode_SZ000725_2017-08-10_2017-11-08;in_year_episode_SZ002027_2017-07-17_2017-12-29;in_year_episode_SZ002304_2017-07-17_2017-11-22;in_year_episode_SZ002475_2017-07-04_2017-11-22;in_year_episode_SH600009_2018-02-09_2018-07-23;in_year_episode_SH600332_2018-04-23_2018-05-29;in_year_episode_SH600340_2018-01-02_2018-02-02;in_year_episode_SZ000063_2018-07-11_2018-11-16;in_year_episode_SZ000938_2018-02-07_2018-04-03;in_year_episode_SZ002120_2018-02-13_2018-06-07;in_year_episode_SZ002594_2018-08-07_2018-11-29;in_year_episode_SH600030_2019-01-11_2019-03-07;in_year_episode_SH600036_2019-01-03_2019-11-08,0.9992753445040325,False,dedup_trigger_event_lift_not_positive
money_pullback_contraction,回撤缩量,money_quality,early_entry_discovery,0.1566757493188011,115,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SZ000063_2017-08-14_2017-11-22;in_year_episode_SZ000725_2017-08-10_2017-11-08;in_year_episode_SZ002027_2017-07-17_2017-12-29;in_year_episode_SZ002304_2017-07-17_2017-11-22;in_year_episode_SZ002475_2017-07-04_2017-11-22;in_year_episode_SZ000063_2018-07-11_2018-11-16;in_year_episode_SH600036_2019-01-03_2019-11-08;in_year_episode_SH600048_2019-01-15_2019-12-31;in_year_episode_SH600309_2019-01-04_2019-12-31;in_year_episode_SH600383_2019-02-12_2019-12-31;in_year_episode_SH600585_2019-01-04_2019-12-31;in_year_episode_SH600690_2019-01-04_2019-12-26;in_year_episode_SH600741_2019-01-04_2019-11-28;in_year_episode_SH600887_2019-01-04_2019-07-02;in_year_episode_SH601009_2019-01-04_2019-10-16;in_year_episode_SH601012_2019-01-04_2019-09-02,0.6921504982241126,False,dedup_trigger_event_lift_not_positive
money_hold_3d,放量后3日价格保持,money_quality,confirmation_continuation,0.6907356948228883,507,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600276_2017-07-10_2017-11-07;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH600519_2017-07-07_2017-12-29;in_year_episode_SH600690_2017-08-07_2017-11-21;in_year_episode_SH600703_2017-07-13_2017-11-13;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SH601318_2017-07-04_2017-11-22;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601601_2017-07-04_2017-11-20;in_year_episode_SH601888_2017-07-10_2017-11-13;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603288_2017-07-17_2017-11-10;in_year_episode_SH603993_2017-07-04_2017-09-12;in_year_episode_SZ000001_2017-07-05_2017-11-22,1.060290585020426,False,instrument_year_lift_not_positive
money_hold_5d,放量后5日价格保持,money_quality,confirmation_continuation,0.6866485013623979,504,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600276_2017-07-10_2017-11-07;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH600519_2017-07-07_2017-12-29;in_year_episode_SH600690_2017-08-07_2017-11-21;in_year_episode_SH600703_2017-07-13_2017-11-13;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SH601318_2017-07-04_2017-11-22;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601601_2017-07-04_2017-11-20;in_year_episode_SH601888_2017-07-10_2017-11-13;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603288_2017-07-17_2017-11-10;in_year_episode_SH603993_2017-07-04_2017-09-12;in_year_episode_SZ000001_2017-07-05_2017-11-22,1.065342046349569,False,instrument_year_lift_not_positive
money_spike_failed,放量后快速跌破,money_quality,early_entry_discovery,0.055858310626702996,41,734,in_year_episode_SH600332_2018-04-23_2018-05-29;in_year_episode_SH600346_2019-01-31_2019-09-16;in_year_episode_SH600741_2019-01-04_2019-11-28;in_year_episode_SH600958_2019-01-02_2019-03-07;in_year_episode_SH601009_2019-01-04_2019-10-16;in_year_episode_SH601901_2019-01-04_2019-12-31;in_year_episode_SH600011_2020-04-28_2020-08-21;in_year_episode_SH600019_2020-03-23_2020-11-10;in_year_episode_SH600660_2020-03-25_2020-12-29;in_year_episode_SH600893_2020-01-02_2020-12-31;in_year_episode_SH600958_2020-02-04_2020-07-09;in_year_episode_SH601088_2020-03-19_2020-11-30;in_year_episode_SH601166_2020-03-19_2020-11-30;in_year_episode_SH601607_2020-03-17_2020-08-07;in_year_episode_SH601633_2020-02-04_2020-12-31;in_year_episode_SH601788_2020-02-04_2020-07-13;in_year_episode_SH601919_2020-03-31_2020-12-30;in_year_episode_SH603259_2020-03-19_2020-12-31;in_year_episode_SZ000001_2020-03-19_2020-11-30;in_year_episode_SZ000725_2020-04-28_2020-12-30,1.2343946728606783,False,instrument_year_lift_not_positive
money_rank_ret_rank,成交排名跃迁 + 收益排名跃迁,money_quality,early_entry_discovery,0.01634877384196185,12,734,in_year_episode_SH603259_2019-01-04_2019-11-20;in_year_episode_SH600019_2020-03-23_2020-11-10;in_year_episode_SH600346_2020-03-30_2020-12-28;in_year_episode_SH600406_2020-02-03_2020-12-28;in_year_episode_SH600018_2021-02-04_2021-09-23;in_year_episode_SH600150_2021-02-04_2021-09-23;in_year_episode_SH601727_2021-07-29_2021-09-27;in_year_episode_SH601877_2021-06-18_2021-09-03;in_year_episode_SH600085_2023-01-06_2023-05-08;in_year_episode_SH601390_2023-01-12_2023-05-05;in_year_episode_SH601688_2023-01-03_2023-08-28;in_year_episode_SH603501_2023-01-03_2023-11-07,1.0404713984335217,False,instrument_year_lift_not_positive
money_persistent_quality,高成交额持续,money_quality,confirmation_continuation,0.662125340599455,486,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600276_2017-07-10_2017-11-07;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH600519_2017-07-07_2017-12-29;in_year_episode_SH600690_2017-08-07_2017-11-21;in_year_episode_SH600703_2017-07-13_2017-11-13;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601318_2017-07-04_2017-11-22;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601601_2017-07-04_2017-11-20;in_year_episode_SH601888_2017-07-10_2017-11-13;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603288_2017-07-17_2017-11-10;in_year_episode_SH603993_2017-07-04_2017-09-12;in_year_episode_SZ000001_2017-07-05_2017-11-22;in_year_episode_SZ000002_2017-08-17_2017-11-29,1.0476095347113428,False,instrument_year_lift_not_positive
money_industry_improve,成交放大 + 行业宽度改善,money_quality,confirmation_continuation,0.6376021798365122,468,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600276_2017-07-10_2017-11-07;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH600519_2017-07-07_2017-12-29;in_year_episode_SH600690_2017-08-07_2017-11-21;in_year_episode_SH600703_2017-07-13_2017-11-13;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SH601318_2017-07-04_2017-11-22;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601601_2017-07-04_2017-11-20;in_year_episode_SH601888_2017-07-10_2017-11-13;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603288_2017-07-17_2017-11-10;in_year_episode_SH603993_2017-07-04_2017-09-12;in_year_episode_SZ000002_2017-08-17_2017-11-29,0.9789282050491609,False,dedup_trigger_event_lift_not_positive
sparse_first_limit,首次涨停诊断,sparse_strong_day_diagnostic,confirmation_continuation,0.40463215258855584,297,734,in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603993_2017-07-04_2017-09-12;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SZ000725_2017-08-10_2017-11-08;in_year_episode_SZ002230_2017-07-17_2017-11-22;in_year_episode_SZ002460_2017-08-22_2017-09-12;in_year_episode_SH600332_2018-04-23_2018-05-29;in_year_episode_SH600340_2018-01-02_2018-02-02;in_year_episode_SH600600_2018-03-08_2018-05-28;in_year_episode_SH601186_2018-07-06_2018-12-13;in_year_episode_SH603799_2018-01-03_2018-03-15;in_year_episode_SH603993_2018-02-09_2018-03-19;in_year_episode_SZ000938_2018-02-07_2018-04-03;in_year_episode_SZ002120_2018-02-13_2018-06-07,1.6447120558528905,False,instrument_year_lift_not_positive
sparse_first_near_limit,首次接近涨停诊断,sparse_strong_day_diagnostic,confirmation_continuation,0.44005449591280654,323,734,in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601888_2017-07-10_2017-11-13;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603993_2017-07-04_2017-09-12;in_year_episode_SZ000001_2017-07-05_2017-11-22;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SZ000063_2017-08-14_2017-11-22;in_year_episode_SZ000333_2017-08-07_2017-12-25;in_year_episode_SZ000725_2017-08-10_2017-11-08;in_year_episode_SZ002230_2017-07-17_2017-11-22;in_year_episode_SZ002460_2017-08-22_2017-09-12;in_year_episode_SZ002466_2017-07-05_2017-09-12;in_year_episode_SZ002594_2017-08-16_2017-11-22;in_year_episode_SH600332_2018-04-23_2018-05-29;in_year_episode_SH600340_2018-01-02_2018-02-02,1.5452182587789893,False,instrument_year_lift_not_positive
sparse_gap_upper_hold,Gap up 上半区且守住,sparse_strong_day_diagnostic,confirmation_continuation,0.3692098092643052,271,734,in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600519_2017-07-07_2017-12-29;in_year_episode_SZ002230_2017-07-17_2017-11-22;in_year_episode_SZ002460_2017-08-22_2017-09-12;in_year_episode_SZ002466_2017-07-05_2017-09-12;in_year_episode_SH600009_2018-02-09_2018-07-23;in_year_episode_SH600332_2018-04-23_2018-05-29;in_year_episode_SH600340_2018-01-02_2018-02-02;in_year_episode_SH601186_2018-07-06_2018-12-13;in_year_episode_SH603799_2018-01-03_2018-03-15;in_year_episode_SH603993_2018-02-09_2018-03-19;in_year_episode_SZ000063_2018-07-11_2018-11-16;in_year_episode_SH600009_2019-01-24_2019-08-27;in_year_episode_SH600030_2019-01-11_2019-03-07;in_year_episode_SH600048_2019-01-15_2019-12-31;in_year_episode_SH600519_2019-01-04_2019-11-19;in_year_episode_SH600547_2019-04-29_2019-09-04;in_year_episode_SH600588_2019-02-11_2019-09-05;in_year_episode_SH600600_2019-01-29_2019-11-14;in_year_episode_SH600663_2019-02-22_2019-04-04,1.6481870686638138,False,instrument_year_lift_not_positive
sparse_strong_body,极强实体日诊断,sparse_strong_day_diagnostic,confirmation_continuation,0.6811989100817438,500,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600276_2017-07-10_2017-11-07;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH600519_2017-07-07_2017-12-29;in_year_episode_SH600690_2017-08-07_2017-11-21;in_year_episode_SH600703_2017-07-13_2017-11-13;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SH601318_2017-07-04_2017-11-22;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601601_2017-07-04_2017-11-20;in_year_episode_SH601888_2017-07-10_2017-11-13;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603288_2017-07-17_2017-11-10;in_year_episode_SH603993_2017-07-04_2017-09-12;in_year_episode_SZ000001_2017-07-05_2017-11-22,1.2647275162684732,False,instrument_year_lift_not_positive
sparse_upper_shadow_fail,长上影强势失败,sparse_strong_day_diagnostic,hold_exit_tolerance,0.6307901907356949,463,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600276_2017-07-10_2017-11-07;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH600519_2017-07-07_2017-12-29;in_year_episode_SH600690_2017-08-07_2017-11-21;in_year_episode_SH600703_2017-07-13_2017-11-13;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601318_2017-07-04_2017-11-22;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601601_2017-07-04_2017-11-20;in_year_episode_SH601888_2017-07-10_2017-11-13;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603993_2017-07-04_2017-09-12;in_year_episode_SZ000001_2017-07-05_2017-11-22;in_year_episode_SZ000063_2017-08-14_2017-11-22;in_year_episode_SZ000333_2017-08-07_2017-12-25,0.9791364244442547,False,dedup_trigger_event_lift_not_positive
sparse_strong_pullback_hold,强势日后缩量回撤守住,sparse_strong_day_diagnostic,hold_exit_tolerance,0.5926430517711172,435,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600276_2017-07-10_2017-11-07;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH600519_2017-07-07_2017-12-29;in_year_episode_SH600690_2017-08-07_2017-11-21;in_year_episode_SH600703_2017-07-13_2017-11-13;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601318_2017-07-04_2017-11-22;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601601_2017-07-04_2017-11-20;in_year_episode_SH601888_2017-07-10_2017-11-13;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603288_2017-07-17_2017-11-10;in_year_episode_SZ000001_2017-07-05_2017-11-22;in_year_episode_SZ000063_2017-08-14_2017-11-22;in_year_episode_SZ000333_2017-08-07_2017-12-25;in_year_episode_SZ000568_2017-07-17_2017-11-16,0.9965725262950436,False,dedup_trigger_event_lift_not_positive
