lead_id,lead_name,primary_combo_family,lifecycle_bucket,formula_or_bin,direction,target_horizon,positive_label,baseline_scope,baseline_stock_day_count,stock_day_count,positive_stock_day_count,baseline_stock_day_precision,stock_day_precision,stock_day_lift,lead_future_50pct_precision,lead_future_100pct_240d_precision,unique_instrument_count,unique_instrument_year_count,positive_unique_instrument_count,positive_unique_instrument_year_count,distinct_year_count,distinct_industry_count,top1_industry_contribution,top1_instrument_contribution,top5_instrument_contribution,top1_episode_contribution,top5_episode_contribution,avg_lead_time_to_50pct_high,median_lead_time_to_50pct_high,avg_lead_time_to_50pct_close,avg_lead_time_to_100pct_high,trend_speed_not_fast_rate,repair_signal_rate,label_horizon_truncated_rate,observed_reference_overlap_rate,false_positive_stock_day_count,false_positive_rate,false_positive_avg_future_drawdown_120d,sparse_diagnostic,generalizable_entry_lead,path_explanation_only,diagnostic_only_not_p1_ready,recommended_next_phase,instrument_year_hit_rate,baseline_instrument_year_hit_rate,instrument_year_hit_lift,mean_trigger_count_per_instrument_year,median_trigger_count_per_instrument_year,p95_trigger_count_per_instrument_year,lead_trigger_event_count,positive_lead_trigger_event_count,dedup_trigger_event_precision,baseline_trigger_event_precision,dedup_trigger_event_lift,winner_episode_coverage,winner_episode_covered_count,winner_episode_denominator_count,stock_day_vs_dedup_lift_gap,qualified_lead,failure_reason,feature_name,bin_value,lead_type
p0_5_uni_trend_age_close_above_ema60_p80_90,trend_age_close_above_ema60,trend_age_stage,early_entry_discovery,trend_age_close_above_ema60 == p80_90,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163146,6951,484,0.09228543758351415,0.06963026902603942,0.7545098213683732,0.06963026902603942,0.0333764925909941,202,546,48,60,8,26,0.2675873974967631,0.09710743801652892,0.3367768595041322,0.03512396694214876,0.13636363636363635,73.85123966942149,73.0,76.9795918367347,141.35238095238094,0.9843188030499209,0.9352611135088477,0.0,0.0,6467,0.9303697309739606,-0.12204270835599937,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,trend_age_close_above_ema60,p80_90,univariate_primitive
p0_5_uni_trend_age_close_above_ema60_p90_100,trend_age_close_above_ema60,trend_age_stage,early_entry_discovery,trend_age_close_above_ema60 == p90_100,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163146,3244,346,0.09228543758351415,0.10665844636251541,1.155745144145785,0.10665844636251541,0.051787916152897656,128,237,25,29,7,25,0.31011097410604194,0.17052023121387283,0.5809248554913294,0.07514450867052024,0.2745664739884393,69.60982658959537,70.0,73.54896142433235,149.1315789473684,0.9617755856966708,0.934956843403206,0.0,0.0,2898,0.8933415536374846,-0.1171352563675743,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,trend_age_close_above_ema60,p90_100,univariate_primitive
p0_5_uni_trend_speed20_p0_10,trend_speed20,trend_age_stage,early_entry_discovery,trend_speed20 == p0_10,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,18683,2720,0.09227356021744593,0.14558689717925385,1.5777747909170639,0.14558689717925385,0.08376599047262218,264,1073,171,358,8,28,0.1076379596424557,0.025735294117647058,0.10404411764705883,0.008088235294117648,0.03308823529411765,72.87242647058824,72.0,78.96335697399527,129.31967943009795,1.0,0.5074131563453407,0.0,0.0,15963,0.8544131028207461,-0.16599524849831818,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,trend_speed20,p0_10,univariate_primitive
p0_5_uni_trend_speed20_p10_20,trend_speed20,trend_age_stage,early_entry_discovery,trend_speed20 == p10_20,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,20204,2008,0.09227356021744593,0.09938626014650564,1.0770827516820463,0.09938626014650564,0.054989111067115425,265,1201,180,359,8,28,0.1415066323500297,0.02091633466135458,0.09412350597609562,0.0069721115537848604,0.029880478087649404,73.31972111553785,73.0,81.01325556733828,133.89166666666668,1.0,0.584636705602851,0.0,0.0,18196,0.9006137398534944,-0.1522386515708999,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,trend_speed20,p10_20,univariate_primitive
p0_5_uni_trend_speed20_p20_40,trend_speed20,trend_age_stage,early_entry_discovery,trend_speed20 == p20_40,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,42116,3693,0.09227356021744593,0.08768638997055751,0.9502872736667082,0.08768638997055751,0.04413999430145313,265,1297,197,414,8,28,0.16471174850413145,0.018142431627403196,0.08746276739777958,0.011914432710533442,0.050365556458164096,71.14595180070404,72.0,78.76335422262011,129.23356401384083,1.0,0.6748504131446481,0.0,0.0,38423,0.9123136100294424,-0.13581732800837495,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,trend_speed20,p20_40,univariate_primitive
p0_5_uni_trend_speed20_p40_60,trend_speed20,trend_age_stage,early_entry_discovery,trend_speed20 == p40_60,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,40803,3146,0.09227356021744593,0.07710217385976521,0.8355825187417847,0.07710217385976521,0.040536235080753866,265,1297,176,373,8,28,0.2531676592407421,0.024475524475524476,0.09949141767323585,0.020025429116338207,0.07279084551811825,71.91068022886205,74.0,80.13081497026933,125.90310077519379,1.0,0.8341298433938681,0.0,0.0,37657,0.9228978261402347,-0.12457908910115618,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,trend_speed20,p40_60,univariate_primitive
p0_5_uni_trend_speed20_p60_80,trend_speed20,trend_age_stage,early_entry_discovery,trend_speed20 == p60_80,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,30401,2414,0.09227356021744593,0.07940528272096313,0.8605420938982061,0.07940528272096313,0.04134732410118088,264,1242,170,317,8,28,0.18348080655241603,0.0231980115990058,0.09569179784589893,0.013256006628003313,0.05178127589063795,70.48301574150787,70.0,75.8623935454953,126.48679245283019,1.0,0.944541297983619,0.0,0.0,27987,0.9205947172790369,-0.13626924849756344,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,trend_speed20,p60_80,univariate_primitive
p0_5_uni_trend_speed20_p80_90,trend_speed20,trend_age_stage,early_entry_discovery,trend_speed20 == p80_90,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,8026,670,0.09227356021744593,0.08347869424370795,0.9046870419542439,0.08347869424370795,0.04610017443309245,256,957,119,176,8,27,0.13169698479940195,0.050746268656716415,0.1761194029850746,0.023880597014925373,0.08955223880597014,70.7179104477612,76.0,76.18739903069466,125.77826086956522,1.0,0.9099177672564166,0.0,0.0,7356,0.9165213057562921,-0.15242678210306532,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,trend_speed20,p80_90,univariate_primitive
p0_5_uni_trend_speed20_p90_100,trend_speed20,trend_age_stage,early_entry_discovery,trend_speed20 == p90_100,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,2934,405,0.09227356021744593,0.13803680981595093,1.4959519226381022,0.13803680981595093,0.09168370824812543,221,468,52,62,7,28,0.10122699386503067,0.11358024691358025,0.4148148148148148,0.03950617283950617,0.14320987654320988,65.39506172839506,62.0,71.05912596401028,109.32085561497327,0.7699386503067485,0.7058623040218133,0.0,0.0,2529,0.8619631901840491,-0.19955517303262968,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,trend_speed20,p90_100,univariate_primitive
p0_5_uni_market_width_state_width_neutral,market_width_state,market_industry_regime,early_entry_discovery,market_width_state == width_neutral,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163146,66575,5839,0.09228543758351415,0.08770559519339091,0.9503730760773748,0.08770559519339091,0.049357867067217426,267,1263,183,397,7,28,0.1621779947427713,0.0198664154821031,0.08768624764514471,0.011303305360506936,0.04761089227607467,70.04058914197637,72.0,76.97320089955022,124.88352668213457,0.9965602703717612,0.7655576417574165,0.0,0.0,60736,0.9122944048066091,-0.14625418051294758,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,market_width_state,width_neutral,univariate_primitive
p0_5_uni_market_width_state_width_strong,market_width_state,market_industry_regime,early_entry_discovery,market_width_state == width_strong,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163146,35939,2742,0.09228543758351415,0.0762959459083447,0.8267387348009301,0.0762959459083447,0.048081471382064055,260,1156,158,267,7,28,0.1897659923759704,0.028811086797957696,0.12363238512035012,0.018599562363238512,0.06199854121079504,72.14733770970095,72.0,80.9127015336217,139.33798283261802,0.9888978546982387,0.848131556248087,0.0,0.0,33197,0.9237040540916553,-0.1392635221977671,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,market_width_state,width_strong,univariate_primitive
p0_5_uni_market_width_state_width_weak,market_width_state,market_industry_regime,early_entry_discovery,market_width_state == width_weak,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163146,60632,6475,0.09228543758351415,0.10679179311254783,1.1571900823020542,0.10679179311254783,0.05064982187623697,261,1325,202,457,8,28,0.15066301622905395,0.019613899613899612,0.08957528957528957,0.008030888030888032,0.03166023166023166,72.8384555984556,73.0,79.04421087754422,126.1113172541744,0.9992248317720016,0.6661498878480011,0.0,0.0,54157,0.8932082068874522,-0.13405148874832418,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,market_width_state,width_weak,univariate_primitive
p0_5_uni_industry_width_state_industry_width_neutral,industry_width_state,market_industry_regime,early_entry_discovery,industry_width_state == industry_width_neutral,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,32604,2693,0.09209065538074647,0.08259722733406943,0.8969121458911689,0.08259722733406943,0.04984051036682616,265,1244,170,341,8,27,0.14817200343516132,0.028221314519123655,0.11214259190493873,0.013739324173783884,0.051986632008911994,70.21797252135165,70.0,78.24669073405535,131.0895061728395,0.9984664458348669,0.8036743957796589,0.0,0.0,29911,0.9174027726659306,-0.1410411597475065,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,industry_width_state,industry_width_neutral,univariate_primitive
p0_5_uni_industry_width_state_industry_width_strong,industry_width_state,market_industry_regime,early_entry_discovery,industry_width_state == industry_width_strong,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,44725,3898,0.09209065538074647,0.08715483510340973,0.9464025936515521,0.08715483510340973,0.05269983230855226,262,1197,164,296,8,27,0.20272778088317495,0.03745510518214469,0.13211903540277065,0.022062596203181118,0.055413032324268856,71.54181631605952,73.0,79.6474622770919,133.53735255570118,0.9868529904974847,0.8622247065399664,0.0,0.0,40827,0.9128451648965903,-0.14197466916648832,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,industry_width_state,industry_width_strong,univariate_primitive
p0_5_uni_industry_width_state_industry_width_weak,industry_width_state,market_industry_regime,early_entry_discovery,industry_width_state == industry_width_weak,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,85706,8423,0.09209065538074647,0.09827783352390732,1.067185732554298,0.09827783352390732,0.047312906914335054,265,1306,202,479,8,27,0.15907871094205772,0.01994538762911077,0.0886857414222961,0.007954410542562032,0.03716015671375994,72.11884126795678,73.0,78.23098921097102,122.81761006289308,0.9995799593960749,0.6647492590950459,0.0,0.0,77283,0.9017221664760927,-0.13890984290883585,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,industry_width_state,industry_width_weak,univariate_primitive
p0_5_uni_market_regime_state_market_choppy,market_regime_state,market_industry_regime,early_entry_discovery,market_regime_state == market_choppy,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,41315,2630,0.09233071271754995,0.06365726733631853,0.6894484561280632,0.06365726733631853,0.038170156117632824,261,1142,165,249,7,28,0.15730364274476583,0.03460076045627376,0.12243346007604562,0.02053231939163498,0.06653992395437262,73.68821292775665,76.0,80.53084832904884,131.62146341463415,0.9979910444148614,0.767784097785308,0.0,0.0,38685,0.9363427326636815,-0.1568603161395696,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,market_regime_state,market_choppy,univariate_primitive
p0_5_uni_market_regime_state_market_drawdown,market_regime_state,market_industry_regime,early_entry_discovery,market_regime_state == market_drawdown,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,71586,7870,0.09233071271754995,0.10993769731511747,1.1906947761946698,0.10993769731511747,0.046028553069035846,259,1185,196,418,7,28,0.15375911491073674,0.020457433290978398,0.09110546378653113,0.008259212198221092,0.03697585768742059,72.30038119440916,73.0,78.48211103495545,120.96031746031746,0.9979884334925824,0.6930405386528092,0.0,0.0,63716,0.8900623026848825,-0.13287877305988438,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,market_regime_state,market_drawdown,univariate_primitive
p0_5_uni_market_regime_state_market_trend_on,market_regime_state,market_industry_regime,early_entry_discovery,market_regime_state == market_trend_on,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,50165,4556,0.09233071271754995,0.09082029303299113,0.9836411997687123,0.09082029303299113,0.06404863948968405,262,1152,156,263,7,28,0.18431177115518788,0.02787532923617208,0.11918349429323968,0.023266022827041263,0.05662862159789289,69.2756804214223,69.0,77.70852968897266,135.08333333333334,0.9910694707465364,0.8065583574205123,0.0,0.0,45609,0.9091797069670089,-0.1361751589018434,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,market_regime_state,market_trend_on,univariate_primitive
p0_5_uni_industry_regime_state_industry_lagging,industry_regime_state,market_industry_regime,early_entry_discovery,industry_regime_state == industry_lagging,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,96454,8732,0.09209065538074647,0.09053020092479316,0.983055235631654,0.09053020092479316,0.05196259356791839,269,1286,197,431,8,27,0.13955875339540091,0.02049931287219423,0.08818140174072378,0.00858909757214842,0.038135593220338986,70.84138799816766,71.0,77.88339354677962,128.44688408136906,0.9980508843593837,0.724998444854542,0.0,0.0,87722,0.9094697990752069,-0.14015574496821692,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,industry_regime_state,industry_lagging,univariate_primitive
p0_5_uni_industry_regime_state_industry_mixed,industry_regime_state,market_industry_regime,early_entry_discovery,industry_regime_state == industry_mixed,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,41680,3982,0.09209065538074647,0.09553742802303263,1.0374280390125965,0.09553742802303263,0.040547024952015356,257,1183,182,342,8,27,0.18613243761996162,0.024359618282270217,0.10572576594676042,0.010045203415369162,0.045203415369161226,74.27975891511804,76.0,80.21715378311937,123.44481887110362,0.9990163147792707,0.7321257197696737,0.0,0.0,37698,0.9044625719769673,-0.13780339123497498,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,industry_regime_state,industry_mixed,univariate_primitive
p0_5_uni_industry_regime_state_industry_sync_on,industry_regime_state,market_industry_regime,early_entry_discovery,industry_regime_state == industry_sync_on,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,24901,2300,0.09209065538074647,0.09236576844303442,1.0029874156194296,0.09236576844303442,0.053612304726717804,253,1001,141,210,8,27,0.22219991165013453,0.03826086956521739,0.14695652173913043,0.01652173913043478,0.06913043478260869,70.02391304347826,71.0,78.56742883807746,129.6008724100327,0.9821292317577607,0.8551865386932251,0.0,0.0,22601,0.9076342315569655,-0.14427666182529233,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,industry_regime_state,industry_sync_on,univariate_primitive
p0_5_uni_market_cap_bucket_cap_150_300b,market_cap_bucket,industry_style_layer,early_entry_discovery,market_cap_bucket == cap_150_300b,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,32699,1748,0.09227356021744593,0.05345729227193492,0.579334883643385,0.05345729227193492,0.022171931863359737,96,367,41,82,8,26,0.18428698125324933,0.10068649885583524,0.3524027459954233,0.028604118993135013,0.13215102974828374,77.9525171624714,80.0,84.4354539839407,127.2451923076923,0.9963607449769106,0.7386158598122267,0.0,0.0,30951,0.946542707728065,-0.14812977783840114,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,market_cap_bucket,cap_150_300b,univariate_primitive
p0_5_uni_market_cap_bucket_cap_300b_plus,market_cap_bucket,industry_style_layer,early_entry_discovery,market_cap_bucket == cap_300b_plus,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,25681,1155,0.09227356021744593,0.04497488415560142,0.48740813781994,0.04497488415560142,0.017172228495775085,53,233,24,45,8,24,0.42778707994236986,0.1497835497835498,0.5229437229437229,0.048484848484848485,0.18528138528138527,78.6051948051948,80.0,84.63393708293613,158.4548736462094,0.9983256103734278,0.7929597757096686,0.0,0.0,24526,0.9550251158443985,-0.12038206626726537,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,market_cap_bucket,cap_300b_plus,univariate_primitive
p0_5_uni_market_cap_bucket_cap_50_80b,market_cap_bucket,industry_style_layer,early_entry_discovery,market_cap_bucket == cap_50_80b,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,45673,6661,0.09227356021744593,0.1458410877323583,1.5805295405171165,0.1458410877323583,0.1106780811420314,196,643,153,292,8,28,0.09686247892628029,0.03377871190511935,0.12415553220237202,0.01666416453985888,0.06335385077315718,69.56853325326527,70.0,76.56134671414698,121.99436795994994,0.992752829899503,0.7298184923258818,0.0,0.0,39012,0.8541589122676417,-0.13110928853118645,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,market_cap_bucket,cap_50_80b,univariate_primitive
p0_5_uni_market_cap_bucket_cap_80_150b,market_cap_bucket,industry_style_layer,early_entry_discovery,market_cap_bucket == cap_80_150b,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,59114,5492,0.09227356021744593,0.09290523395473153,1.006845663435951,0.09290523395473153,0.03153229353452651,171,663,101,207,8,28,0.1561051527556924,0.03860160233066278,0.16041514930808448,0.014566642388929352,0.05863073561544064,70.6442097596504,71.0,77.93972548239506,136.01403249630724,0.9969212030990967,0.7441384443617417,0.0,0.0,53622,0.9070947660452685,-0.15138009832225213,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,market_cap_bucket,cap_80_150b,univariate_primitive
p0_5_uni_listing_age_bucket_listing_mature,listing_age_bucket,industry_style_layer,early_entry_discovery,listing_age_bucket == listing_mature,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,77701,8790,0.09227356021744593,0.11312595719488809,1.225984528269016,0.11312595719488809,0.05591948623569838,244,761,179,309,5,28,0.16340845034169443,0.024118316268486917,0.09806598407281002,0.012627986348122866,0.049146757679180884,67.06882821387941,66.0,72.5869700360562,114.00154368632293,0.9954955534677803,0.7598743902909872,0.0,0.0,68911,0.886874042805112,-0.13583897953317536,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,listing_age_bucket,listing_mature,univariate_primitive
p0_5_uni_listing_age_bucket_listing_mid,listing_age_bucket,industry_style_layer,early_entry_discovery,listing_age_bucket == listing_mid,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,49833,4341,0.09227356021744593,0.08711095057492023,0.9440510409443418,0.08711095057492023,0.06481648706680312,200,507,129,217,7,28,0.17552625770072042,0.03248099516240498,0.1400598940336328,0.01428242340474545,0.06427090532135453,77.65376641326883,81.0,86.93913468589587,149.90136830102622,0.9950635121305159,0.7446872554331467,0.0,0.0,45492,0.9128890494250798,-0.14425194757254808,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,listing_age_bucket,listing_mid,univariate_primitive
p0_5_uni_listing_age_bucket_listing_old,listing_age_bucket,industry_style_layer,early_entry_discovery,listing_age_bucket == listing_old,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,23945,889,0.09227356021744593,0.0371267487993318,0.4023552219275088,0.0371267487993318,0.00668197953643767,176,309,35,46,2,25,0.1336395907287534,0.07761529808773904,0.33970753655793023,0.05849268841394826,0.17885264341957255,88.86164229471316,92.0,98.54275092936803,138.05172413793105,1.0,0.7204844435163917,0.0,0.0,23056,0.9628732512006682,-0.14616767309654766,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,listing_age_bucket,listing_old,univariate_primitive
p0_5_uni_listing_age_bucket_listing_young,listing_age_bucket,industry_style_layer,early_entry_discovery,listing_age_bucket == listing_young,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,11688,1036,0.09227356021744593,0.08863791923340178,0.9605993203743669,0.08863791923340178,0.029945242984257357,155,255,43,48,7,25,0.18035592060232716,0.07625482625482626,0.30984555984555984,0.03957528957528957,0.14864864864864866,70.26640926640927,71.0,76.47210300429184,159.88541666666666,0.9932409308692677,0.7215092402464066,0.0,0.0,10652,0.9113620807665982,-0.13858835139567677,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,listing_age_bucket,listing_young,univariate_primitive
p0_5_uni_trend_speed_bucket_speed_fast,trend_speed_bucket,industry_style_layer,early_entry_discovery,trend_speed_bucket == speed_fast,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,675,174,0.09227356021744593,0.2577777777777778,2.793625575628764,0.2577777777777778,0.16148148148148148,52,66,20,22,7,20,0.1748148148148148,0.19540229885057472,0.6091954022988506,0.06321839080459771,0.22413793103448276,60.9367816091954,57.0,67.2638036809816,98.69662921348315,0.0,0.3585185185185185,0.0,0.0,501,0.7422222222222222,-0.2361740794022671,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,trend_speed_bucket,speed_fast,univariate_primitive
p0_5_uni_trend_speed_bucket_speed_mid,trend_speed_bucket,industry_style_layer,early_entry_discovery,trend_speed_bucket == speed_mid,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,5696,658,0.09227356021744593,0.11551966292134831,1.2519259325111345,0.11551966292134831,0.08444522471910113,251,885,104,143,8,28,0.1309691011235955,0.06534954407294832,0.22644376899696048,0.019756838905775075,0.08206686930091185,66.91641337386018,68.5,73.879173290938,121.68041237113403,1.0,0.8325140449438202,0.0,0.0,5038,0.8844803370786517,-0.1712275409863716,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,trend_speed_bucket,speed_mid,univariate_primitive
p0_5_uni_trend_speed_bucket_speed_negative,trend_speed_bucket,industry_style_layer,early_entry_discovery,trend_speed_bucket == speed_negative,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,102666,9978,0.09227356021744593,0.09718894278534276,1.0532696750435722,0.09718894278534276,0.050279547269787464,268,1372,212,532,8,28,0.14748797070110845,0.014932852275005012,0.07255963118861496,0.007716977350170375,0.02996592503507717,72.73451593505713,73.0,79.90867530205726,129.21621621621622,1.0,0.6512379950519159,0.0,0.0,92688,0.9028110572146573,-0.14240997807646028,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,trend_speed_bucket,speed_negative,univariate_primitive
p0_5_uni_trend_speed_bucket_speed_slow,trend_speed_bucket,industry_style_layer,early_entry_discovery,trend_speed_bucket == speed_slow,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,54130,4246,0.09227356021744593,0.07844079068908184,0.8500895652474374,0.07844079068908184,0.043099944577868095,265,1318,178,374,8,28,0.20513578422316645,0.0209609043805935,0.08737635421573245,0.009185115402731984,0.04215732454074423,70.19430051813471,70.0,76.71443246019517,128.05894448252226,1.0,0.9235913541474229,0.0,0.0,49884,0.9215592093109182,-0.13208104591333755,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,trend_speed_bucket,speed_slow,univariate_primitive
p0_5_uni_observable_state_stage_observable_20pct_from_recent_low,observable_state_stage,lifecycle_observable_stage,early_entry_discovery,observable_state_stage == observable_20pct_from_recent_low,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,0,0,0.09227356021744593,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,observable_state_stage,observable_20pct_from_recent_low,univariate_primitive
p0_5_uni_observable_state_stage_observable_30pct_from_recent_low,observable_state_stage,lifecycle_observable_stage,early_entry_discovery,observable_state_stage == observable_30pct_from_recent_low,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,0,0,0.09227356021744593,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,observable_state_stage,observable_30pct_from_recent_low,univariate_primitive
p0_5_uni_observable_state_stage_observable_base_building,observable_state_stage,lifecycle_observable_stage,early_entry_discovery,observable_state_stage == observable_base_building,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,15367,1233,0.09227356021744593,0.08023687121754408,0.8695543016706306,0.08023687121754408,0.03566083165224182,230,724,95,132,8,28,0.2079130604542201,0.072992700729927,0.21654501216545013,0.034874290348742905,0.1362530413625304,72.34144363341444,76.0,80.12180052956752,116.0,1.0,0.5104444589054468,0.0,0.0,14134,0.9197631287824559,-0.1458524285362835,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,observable_state_stage,observable_base_building,univariate_primitive
p0_5_uni_observable_state_stage_observable_downtrend,observable_state_stage,lifecycle_observable_stage,early_entry_discovery,observable_state_stage == observable_downtrend,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,62375,5855,0.09227356021744593,0.09386773547094189,1.0172766201904342,0.09386773547094189,0.04705410821643287,262,1238,190,433,8,28,0.16432865731462926,0.02322801024765158,0.09530315969257046,0.009735269000853971,0.04372331340734415,73.26951323654995,74.0,80.23389382202909,130.29457768508863,1.0,0.5525130260521042,0.0,0.0,56520,0.9061322645290582,-0.13913948106121202,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,observable_state_stage,observable_downtrend,univariate_primitive
