feature_name,bin_value,horizon,positive_label,industry_name,stock_day_count,positive_rate,industry_baseline_positive_rate,lift_vs_industry_baseline
gap_pct,p90_100,120d,future_50pct_high_120d,商贸零售,243,0.053497942386831275,0.04101077050538525,1.304485181028391
gap_pct,p90_100,120d,future_50pct_high_120d,国防军工,635,0.22677165354330708,0.1714582611707655,1.3226055833929848
gap_pct,p90_100,120d,future_50pct_high_120d,基础化工,1387,0.25234318673395817,0.1691588785046729,1.4917525403609682
gap_pct,p90_100,120d,future_50pct_high_120d,家用电器,915,0.17049180327868851,0.1412981859410431,1.2066099939161745
gap_pct,p90_100,120d,future_50pct_high_120d,建筑材料,510,0.13725490196078433,0.11421077730090605,1.2017683900282452
gap_pct,p90_100,120d,future_50pct_high_120d,建筑装饰,711,0.06047819971870605,0.06039518900343643,1.0013744590693292
gap_pct,p90_100,120d,future_50pct_high_120d,房地产,1060,0.1169811320754717,0.11823043266893535,0.9894333416087387
gap_pct,p90_100,120d,future_50pct_high_120d,有色金属,2084,0.22888675623800384,0.2195850361521534,1.0423604460888907
gap_pct,p90_100,120d,future_50pct_high_120d,机械设备,597,0.17252931323283083,0.12780141843971632,1.349979642942794
gap_pct,p90_100,120d,future_50pct_high_120d,汽车,1824,0.23190789473684212,0.18342962184873948,1.264288136231775
gap_pct,p90_100,120d,future_50pct_high_120d,煤炭,804,0.26119402985074625,0.1928270042194093,1.3545510957248765
gap_pct,p90_100,120d,future_50pct_high_120d,电力设备,1937,0.20702116675271037,0.17062730627306272,1.2132944677764816
gap_pct,p90_100,120d,future_50pct_high_120d,电子,2955,0.2074450084602369,0.1773873749250703,1.1694462954190687
gap_pct,p90_100,120d,future_50pct_high_120d,石油石化,710,0.1267605633802817,0.11713286713286714,1.0821946605003152
gap_pct,p90_100,120d,future_50pct_high_120d,社会服务,207,0.38164251207729466,0.2883845126835781,1.323380747897656
gap_pct,p90_100,120d,future_50pct_high_120d,综合,10,0.0,0.0,
gap_pct,p90_100,120d,future_50pct_high_120d,计算机,1499,0.19079386257505004,0.18568133427963093,1.0275338838728927
gap_pct,p90_100,120d,future_50pct_high_120d,轻工制造,180,0.17222222222222222,0.11443014705882353,1.5050423917893798
gap_pct,p90_100,120d,future_50pct_high_120d,通信,384,0.18229166666666666,0.1668757841907152,1.0923793859649122
gap_pct,p90_100,120d,future_50pct_high_120d,钢铁,375,0.13333333333333333,0.12877131613467424,1.0354272778720996
gap_pct,p90_100,120d,future_50pct_high_120d,银行,1297,0.025443330763299923,0.017711522504220437,1.4365411419169127
gap_pct,p90_100,120d,future_50pct_high_120d,非银金融,2906,0.11321403991741225,0.10667823070251518,1.0612665693071246
gap_pct,p90_100,120d,future_50pct_high_120d,食品饮料,1895,0.15092348284960422,0.15123163125066075,0.9979624077416333
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,交通运输,3127,0.030380556443875918,0.06040938592111832,0.5029111946866401
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,传媒,1050,0.29904761904761906,0.19902912621359223,1.5025319396051104
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,公用事业,4462,0.07238906320035858,0.05960437272254034,1.2144924926453173
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,农林牧渔,1171,0.2237403928266439,0.19814323607427056,1.129185115068872
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,医药生物,4640,0.18491379310344827,0.13155291790306628,1.4056228934404977
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,商贸零售,237,0.016877637130801686,0.04095986760446835,0.4120530196479563
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,国防军工,2322,0.15590008613264428,0.1714945181765724,0.9090674605244702
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,基础化工,3365,0.237741456166419,0.1693126634292118,1.4041563776227328
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,家用电器,2985,0.0964824120603015,0.14158289678606825,0.6814552763819095
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,建筑材料,1179,0.1255301102629347,0.11421077730090605,1.0991091491497875
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,建筑装饰,1658,0.09529553679131483,0.06038481360590964,1.57813746703341
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,房地产,1541,0.06489292667099286,0.11827016520894072,0.5486838253447137
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,有色金属,3786,0.2665081880612784,0.21952560477536914,1.214018694238353
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,机械设备,1580,0.17848101265822786,0.1277832931499078,1.3967476362410263
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,汽车,4003,0.23407444416687484,0.1834591401378405,1.2758941527307113
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,煤炭,2623,0.2634388105223027,0.19279988749824217,1.3663846693100616
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,电力设备,4565,0.24359255202628696,0.17086689823368562,1.4256275179358515
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,电子,6383,0.2230925896913677,0.17751452014381858,1.2567568529640432
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,石油石化,1462,0.07181942544459645,0.11711425393294136,0.6132423939251634
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,社会服务,603,0.22388059701492538,0.2883845126835781,0.7763266998341625
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,综合,12,0.0,0.0,
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,计算机,2531,0.2686685104701699,0.18572062084257207,1.4466272471591046
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,轻工制造,583,0.29845626072041165,0.11443014705882353,2.608196077620947
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,通信,1374,0.21470160116448325,0.16677115987460814,1.2874024581103414
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,钢铁,749,0.24833110814419226,0.1287431693989071,1.9288876396598977
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,银行,9852,0.009947218838814454,0.017709495608388408,0.5616884330744453
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,非银金融,7271,0.07082932196396644,0.106685550770298,0.6639073562685849
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,食品饮料,8493,0.1819145178382197,0.15129736299741056,1.20236410096145
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,交通运输,8158,0.05467026231919588,0.06040938592111832,0.9049961605400773
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,传媒,1593,0.2755806654111739,0.19902912621359223,1.3846248067000444
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,公用事业,7065,0.05562632696390658,0.05960437272254034,0.9332591624250179
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,农林牧渔,1988,0.24446680080482897,0.19814323607427056,1.2337882717994715
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,医药生物,7602,0.16666666666666666,0.13155291790306628,1.2669172932330826
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,商贸零售,620,0.09032258064516129,0.04095986760446835,2.2051482567611598
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,国防军工,3159,0.1611269389047167,0.1714945181765724,0.9395457103696973
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,基础化工,5480,0.2198905109489051,0.1693126634292118,1.2987245401218288
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,家用电器,3863,0.1371990680818017,0.14158289678606825,0.9690370178617654
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,建筑材料,2057,0.14049586776859505,0.11421077730090605,1.2301454476440243
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,建筑装饰,3935,0.05997458703939009,0.06038481360590964,0.9932064613265711
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,房地产,3438,0.09220477021524141,0.11827016520894072,0.7796114096259935
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,有色金属,5439,0.23883066740209596,0.21952560477536914,1.0879399131890826
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,机械设备,3276,0.1517094017094017,0.1277832931499078,1.1872397241431647
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,汽车,6441,0.19841639496972518,0.1834591401378405,1.081529079557697
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,煤炭,4016,0.22833665338645417,0.19279988749824217,1.1843194326995445
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,电力设备,5544,0.21338383838383837,0.17086689823368562,1.248830760022369
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,电子,9246,0.20938784339173697,0.17751452014381858,1.1795533301844563
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,石油石化,2200,0.08772727272727272,0.11711425393294136,0.749074256815098
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,社会服务,930,0.3365591397849462,0.2883845126835781,1.1670499800876144
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,综合,34,0.0,0.0,
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,计算机,4467,0.19923886277143496,0.18572062084257207,1.0727880505004437
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,轻工制造,1121,0.20428189116859946,0.11443014705882353,1.7852104224211744
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,通信,2088,0.2246168582375479,0.16677115987460814,1.346856725146199
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,钢铁,1741,0.19988512349224583,0.1287431693989071,1.5525881833226227
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,银行,14768,0.013271939328277357,0.017709495608388408,0.7494250328615161
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,非银金融,11889,0.0871393725292287,0.106685550770298,0.8167870147368532
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,食品饮料,10168,0.1763375295043273,0.15129736299741056,1.1655029936466592
limit_up_like,true,120d,future_50pct_high_120d,交通运输,75,0.18666666666666668,0.06040938592111832,3.0900275482093664
limit_up_like,true,120d,future_50pct_high_120d,传媒,27,0.2222222222222222,0.19902912621359223,1.116531165311653
limit_up_like,true,120d,future_50pct_high_120d,公用事业,63,0.14285714285714285,0.05960437272254034,2.396756082345602
limit_up_like,true,120d,future_50pct_high_120d,农林牧渔,33,0.3333333333333333,0.19814323607427056,1.682284694332887
limit_up_like,true,120d,future_50pct_high_120d,医药生物,130,0.17692307692307693,0.13155291790306628,1.3448814343551185
limit_up_like,true,120d,future_50pct_high_120d,商贸零售,12,0.0,0.04095986760446835,0.0
limit_up_like,true,120d,future_50pct_high_120d,国防军工,84,0.40476190476190477,0.1714945181765724,2.3602031660578096
limit_up_like,true,120d,future_50pct_high_120d,基础化工,107,0.38317757009345793,0.1693126634292118,2.2631359186766393
limit_up_like,true,120d,future_50pct_high_120d,家用电器,29,0.3448275862068966,0.14158289678606825,2.4355172413793102
limit_up_like,true,120d,future_50pct_high_120d,建筑材料,42,0.2857142857142857,0.11421077730090605,2.5016403220996124
limit_up_like,true,120d,future_50pct_high_120d,建筑装饰,55,0.2,0.06038481360590964,3.312091038406828
limit_up_like,true,120d,future_50pct_high_120d,房地产,68,0.07352941176470588,0.11827016520894072,0.6217071873942674
limit_up_like,true,120d,future_50pct_high_120d,有色金属,137,0.40145985401459855,0.21952560477536914,1.8287609521695416
limit_up_like,true,120d,future_50pct_high_120d,机械设备,43,0.18604651162790697,0.1277832931499078,1.4559533335054076
limit_up_like,true,120d,future_50pct_high_120d,汽车,157,0.4267515923566879,0.1834591401378405,2.3261397171928944
limit_up_like,true,120d,future_50pct_high_120d,煤炭,70,0.2857142857142857,0.19279988749824217,1.4819214337813897
limit_up_like,true,120d,future_50pct_high_120d,电力设备,142,0.29577464788732394,0.1706021251475797,1.7337102197962864
limit_up_like,true,120d,future_50pct_high_120d,电子,258,0.2713178294573643,0.17751452014381858,1.5284261210719452
limit_up_like,true,120d,future_50pct_high_120d,石油石化,30,0.26666666666666666,0.11711425393294136,2.2769787426503845
limit_up_like,true,120d,future_50pct_high_120d,社会服务,11,0.36363636363636365,0.2883845126835781,1.2609427609427608
limit_up_like,true,120d,future_50pct_high_120d,计算机,125,0.168,0.18572062084257207,0.9045845272206304
limit_up_like,true,120d,future_50pct_high_120d,轻工制造,5,0.2,0.11443014705882353,1.7477911646586346
limit_up_like,true,120d,future_50pct_high_120d,通信,39,0.2564102564102564,0.16677115987460814,1.537497590129169
limit_up_like,true,120d,future_50pct_high_120d,钢铁,32,0.4375,0.1287431693989071,3.3982385398981325
limit_up_like,true,120d,future_50pct_high_120d,银行,27,0.037037037037037035,0.017709495608388408,2.0913660025130136
limit_up_like,true,120d,future_50pct_high_120d,非银金融,248,0.12903225806451613,0.106685550770298,1.209463297821204
limit_up_like,true,120d,future_50pct_high_120d,食品饮料,87,0.1839080459770115,0.15129736299741056,1.2155403262392555
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,UNKNOWN,1,0.0,0.6618705035971223,0.0
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,交通运输,8606,0.05798280269579363,0.06040938592111832,0.959831023137807
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,传媒,1957,0.1829330608073582,0.19902912621359223,0.9191270860077021
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,公用事业,5861,0.09332878348404709,0.05960437272254034,1.5658043063131395
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,农林牧渔,2243,0.13464110566205975,0.19814323607427056,0.6795140138500204
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,医药生物,9427,0.15296488808740852,0.13155291790306628,1.162763171852406
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,商贸零售,818,0.02444987775061125,0.04095986760446835,0.5969227729618928
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,国防军工,4686,0.2095603926589842,0.1714945181765724,1.2219655466958939
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,基础化工,6345,0.2389282899921198,0.1693126634292118,1.4111660944487692
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,家用电器,3304,0.14769975786924938,0.14158289678606825,1.0432033898305084
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,建筑材料,2648,0.11329305135951662,0.11421077730090605,0.9919646292313418
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,建筑装饰,5083,0.13633680897108008,0.06038481360590964,2.2577996159904896
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,房地产,4070,0.0972972972972973,0.11827016520894072,0.8226698349952253
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,有色金属,6277,0.2915405448462641,0.21952560477536914,1.328048020387347
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,机械设备,3511,0.16348618627171746,0.1277832931499078,1.2794018861286125
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,汽车,7146,0.2707808564231738,0.1834591401378405,1.475973648517729
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,煤炭,3084,0.3229571984435798,0.19279988749824217,1.6750901809863572
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,电力设备,8687,0.23437320133532866,0.1706021251475797,1.3738000105953174
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,电子,12481,0.15655796811152953,0.17751452014381858,0.8819445754898783
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,石油石化,2925,0.15692307692307692,0.11711425393294136,1.3399144139442647
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,社会服务,868,0.24308755760368664,0.2883845126835781,0.8429286140979689
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,计算机,6430,0.22426127527216175,0.18572062084257207,1.2075195218212147
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,轻工制造,1360,0.11470588235294117,0.11443014705882353,1.002409638554217
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,通信,1803,0.16694398225180254,0.16677115987460814,1.0010362845549814
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,钢铁,2280,0.22456140350877193,0.1287431693989071,1.7442587793762847
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,银行,15364,0.030851340796667535,0.017709495608388408,1.7420790224005176
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,非银金融,15209,0.09540403708330594,0.106685550770298,0.8942545302007954
listing_age_bucket,listing_mature,120d,future_50pct_high_120d,食品饮料,9366,0.190903267136451,0.15129736299741056,1.261775244157549
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,UNKNOWN,216,0.6018518518518519,0.6618705035971223,0.9093196457326892
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,交通运输,6820,0.0532258064516129,0.06040938592111832,0.8810850439882697
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,传媒,1202,0.3036605657237937,0.19902912621359223,1.5257091838805243
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,公用事业,7132,0.08454851374088615,0.05960437272254034,1.418495151932247
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,农林牧渔,1291,0.26336173508907823,0.19814323607427056,1.3291482480399262
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,医药生物,8833,0.13325031133250312,0.13155291790306628,1.0129027425350425
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,商贸零售,493,0.17849898580121704,0.04095986760446835,4.357899481631733
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,国防军工,3362,0.28762641284949436,0.1714945181765724,1.6771755500275025
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,基础化工,4364,0.18102658111824016,0.1693126634292118,1.0691851244424244
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,家用电器,1195,0.24518828451882846,0.14158289678606825,1.7317648535564854
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,建筑材料,1466,0.19918144611186903,0.11421077730090605,1.7439811795264692
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,建筑装饰,2789,0.09394048045894586,0.06038481360590964,1.5556971173585317
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,房地产,3879,0.20752771332817738,0.11827016520894072,1.7546920050508998
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,有色金属,4826,0.29569001243265647,0.21952560477536914,1.3469499958112996
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,机械设备,2818,0.19268985095812632,0.1277832931499078,1.5079424407389
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,汽车,4745,0.24805057955742887,0.1834591401378405,1.3520753415232303
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,煤炭,2412,0.23839137645107794,0.19279988749824217,1.2364705163702516
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,电力设备,6002,0.19693435521492836,0.1706021251475797,1.1543487810868118
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,电子,8900,0.17685393258426965,0.17751452014381858,0.9962786843633201
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,石油石化,1773,0.1787930062041737,0.11711425393294136,1.5266545292304818
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,社会服务,505,0.16831683168316833,0.2883845126835781,0.5836541987532087
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,综合,71,0.0,0.0,
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,计算机,6160,0.2836038961038961,0.18572062084257207,1.5270458111611405
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,轻工制造,934,0.21092077087794434,0.11443014705882353,1.8432272989172966
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,通信,442,0.3665158371040724,0.16677115987460814,2.197717143537577
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,钢铁,1287,0.1958041958041958,0.1287431693989071,1.520889975898465
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,银行,3984,0.02961847389558233,0.017709495608388408,1.6724628724915818
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,非银金融,7723,0.1417842807199275,0.106685550770298,1.3289923489751643
market_cap_bucket,cap_50_80b,120d,future_50pct_high_120d,食品饮料,4183,0.1821659096342338,0.15129736299741056,1.2040256751689158
market_regime_state,market_trend_on,120d,future_50pct_high_120d,UNKNOWN,189,0.6984126984126984,0.6618705035971223,1.0552104899930987
market_regime_state,market_trend_on,120d,future_50pct_high_120d,交通运输,7964,0.06692616775489704,0.06040938592111832,1.1078769753145352
market_regime_state,market_trend_on,120d,future_50pct_high_120d,传媒,1769,0.22498586772187676,0.19902912621359223,1.1304167987977223
market_regime_state,market_trend_on,120d,future_50pct_high_120d,公用事业,5490,0.029690346083788708,0.05960437272254034,0.4981236229428656
market_regime_state,market_trend_on,120d,future_50pct_high_120d,农林牧渔,1505,0.26179401993355483,0.19814323607427056,1.321236218406294
market_regime_state,market_trend_on,120d,future_50pct_high_120d,医药生物,7289,0.17080532308958704,0.13155291790306628,1.2983773055907706
market_regime_state,market_trend_on,120d,future_50pct_high_120d,商贸零售,1152,0.0625,0.04095986760446835,1.5258838383838385
market_regime_state,market_trend_on,120d,future_50pct_high_120d,国防军工,3057,0.22309453712790317,0.1714945181765724,1.3008843635351823
market_regime_state,market_trend_on,120d,future_50pct_high_120d,基础化工,3905,0.2765685019206146,0.1693126634292118,1.6334779473612473
market_regime_state,market_trend_on,120d,future_50pct_high_120d,家用电器,2913,0.1644352900789564,0.14158289678606825,1.161406453827669
market_regime_state,market_trend_on,120d,future_50pct_high_120d,建筑材料,1535,0.2006514657980456,0.11421077730090605,1.7568522913507376
market_regime_state,market_trend_on,120d,future_50pct_high_120d,建筑装饰,4462,0.043030031376064544,0.06038481360590964,0.71259690651514
market_regime_state,market_trend_on,120d,future_50pct_high_120d,房地产,4648,0.15705679862306368,0.11827016520894072,1.327949431250062
market_regime_state,market_trend_on,120d,future_50pct_high_120d,有色金属,4725,0.2634920634920635,0.21952560477536914,1.2002794105119687
market_regime_state,market_trend_on,120d,future_50pct_high_120d,机械设备,2713,0.16771102100995208,0.1277832931499078,1.3124643830645641
market_regime_state,market_trend_on,120d,future_50pct_high_120d,汽车,6120,0.21683006535947713,0.1834591401378405,1.1818984063512108
market_regime_state,market_trend_on,120d,future_50pct_high_120d,煤炭,2574,0.1623931623931624,0.19279988749824217,0.8422886781748926
market_regime_state,market_trend_on,120d,future_50pct_high_120d,电力设备,4540,0.2251101321585903,0.17166617166617168,1.3113249394082587
market_regime_state,market_trend_on,120d,future_50pct_high_120d,电子,9132,0.2162724485326325,0.17751452014381858,1.218336665402994
market_regime_state,market_trend_on,120d,future_50pct_high_120d,石油石化,2085,0.11654676258992806,0.11711425393294136,0.9951543785324523
market_regime_state,market_trend_on,120d,future_50pct_high_120d,社会服务,597,0.541038525963149,0.2883845126835781,1.8761011849370306
market_regime_state,market_trend_on,120d,future_50pct_high_120d,综合,71,0.0,0.0,
market_regime_state,market_trend_on,120d,future_50pct_high_120d,计算机,4171,0.18772476624310716,0.18572062084257207,1.0107911840453836
market_regime_state,market_trend_on,120d,future_50pct_high_120d,轻工制造,836,0.24880382775119617,0.11443014705882353,2.1742856593839472
market_regime_state,market_trend_on,120d,future_50pct_high_120d,通信,1683,0.14319667260843733,0.16677115987460814,0.8586417022949532
market_regime_state,market_trend_on,120d,future_50pct_high_120d,钢铁,1768,0.21832579185520362,0.1287431693989071,1.6958242745968704
market_regime_state,market_trend_on,120d,future_50pct_high_120d,银行,13762,0.027539601802063652,0.017709495608388408,1.5550754471527153
market_regime_state,market_trend_on,120d,future_50pct_high_120d,非银金融,14079,0.0907734924355423,0.106737998843262,0.8504327738881204
market_regime_state,market_trend_on,120d,future_50pct_high_120d,食品饮料,7159,0.21455510546165665,0.15129736299741056,1.4181020819598074
market_width_state,width_neutral,120d,future_50pct_high_120d,UNKNOWN,113,0.672566371681416,0.6618705035971223,1.0161600615621393
market_width_state,width_neutral,120d,future_50pct_high_120d,交通运输,7732,0.052509053285049144,0.06040938592111832,0.8692201134706895
market_width_state,width_neutral,120d,future_50pct_high_120d,传媒,1443,0.158004158004158,0.19902912621359223,0.793874549972111
market_width_state,width_neutral,120d,future_50pct_high_120d,公用事业,6041,0.07995365005793743,0.05960437272254034,1.3414057795746535
market_width_state,width_neutral,120d,future_50pct_high_120d,农林牧渔,1609,0.1889372280919826,0.19814323607427056,0.9535386210264717
market_width_state,width_neutral,120d,future_50pct_high_120d,医药生物,7480,0.12967914438502673,0.13155291790306628,0.985756503558361
market_width_state,width_neutral,120d,future_50pct_high_120d,商贸零售,800,0.0275,0.04095986760446835,0.6713888888888889
market_width_state,width_neutral,120d,future_50pct_high_120d,国防军工,3610,0.17423822714681442,0.1714945181765724,1.0159988144193453
market_width_state,width_neutral,120d,future_50pct_high_120d,基础化工,4810,0.17380457380457381,0.1693126634292118,1.02653026822911
market_width_state,width_neutral,120d,future_50pct_high_120d,家用电器,2818,0.10326472675656494,0.14158289678606825,0.7293587650816181
market_width_state,width_neutral,120d,future_50pct_high_120d,建筑材料,1910,0.11518324607329843,0.11421077730090605,1.0085146848254982
market_width_state,width_neutral,120d,future_50pct_high_120d,建筑装饰,4508,0.08806566104702751,0.06038481360590964,1.4584074337261654
market_width_state,width_neutral,120d,future_50pct_high_120d,房地产,3935,0.12706480304955528,0.11827016520894072,1.0743605779621395
market_width_state,width_neutral,120d,future_50pct_high_120d,有色金属,5179,0.22668468816373818,0.21952560477536914,1.0326116099108102
market_width_state,width_neutral,120d,future_50pct_high_120d,机械设备,2986,0.11352980576021433,0.1277832931499078,0.8884557829248295
market_width_state,width_neutral,120d,future_50pct_high_120d,汽车,5999,0.19619936656109352,0.1834591401378405,1.0694444900029552
market_width_state,width_neutral,120d,future_50pct_high_120d,煤炭,2736,0.25584795321637427,0.19279988749824217,1.3270129798115518
market_width_state,width_neutral,120d,future_50pct_high_120d,电力设备,6008,0.19440745672436752,0.17086689823368562,1.137771322204765
market_width_state,width_neutral,120d,future_50pct_high_120d,电子,9547,0.15879333822143082,0.17751452014381858,0.8945371797911503
market_width_state,width_neutral,120d,future_50pct_high_120d,石油石化,2367,0.09801436417406,0.11711425393294136,0.8369123388702301
market_width_state,width_neutral,120d,future_50pct_high_120d,社会服务,655,0.2198473282442748,0.2883845126835781,0.7623409669211195
market_width_state,width_neutral,120d,future_50pct_high_120d,综合,5,0.0,0.0,
market_width_state,width_neutral,120d,future_50pct_high_120d,计算机,4685,0.1810032017075774,0.18572062084257207,0.974599378821841
market_width_state,width_neutral,120d,future_50pct_high_120d,轻工制造,1035,0.06859903381642513,0.11443014705882353,0.5994839260423337
market_width_state,width_neutral,120d,future_50pct_high_120d,通信,1832,0.14465065502183405,0.16677115987460814,0.8673601306760351
market_width_state,width_neutral,120d,future_50pct_high_120d,钢铁,1846,0.18797399783315277,0.1287431693989071,1.4600696775665094
market_width_state,width_neutral,120d,future_50pct_high_120d,银行,13593,0.014124917236813066,0.017709495608388408,0.7975900358292844
market_width_state,width_neutral,120d,future_50pct_high_120d,非银金融,13704,0.10245183887915937,0.106685550770298,0.9603159766194194
market_width_state,width_neutral,120d,future_50pct_high_120d,食品饮料,7742,0.13601136657194524,0.15129736299741056,0.8989671986171567
money_industry_pctile,p90_100,120d,future_50pct_high_120d,交通运输,1701,0.1675485008818342,0.06040938592111832,2.773550803853834
money_industry_pctile,p90_100,120d,future_50pct_high_120d,传媒,1562,0.12612035851472472,0.19902912621359223,0.6336778988788608
money_industry_pctile,p90_100,120d,future_50pct_high_120d,公用事业,1680,0.009523809523809525,0.05960437272254034,0.15978373882304014
money_industry_pctile,p90_100,120d,future_50pct_high_120d,农林牧渔,1558,0.21245186136071886,0.19814323607427056,1.0722135439490095
money_industry_pctile,p90_100,120d,future_50pct_high_120d,医药生物,1579,0.10702976567447751,0.13155291790306628,0.8135871661420809
