row_type,date,instrument,industry_name,status,width_ok_entry,industry_ok_entry,filtered_out,combined_entry,combined_without_industry,score_pct_without_industry,trend_score_pct
filtered_candidate_trigger,2023-01-13,SH600426,基础化工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.19753086419753085,
filtered_candidate_trigger,2023-02-21,SH600426,基础化工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.02727272727272727,
filtered_candidate_trigger,2023-02-24,SH600426,基础化工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16666666666666666,
filtered_candidate_trigger,2023-03-01,SH600426,基础化工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.19469026548672566,
filtered_candidate_trigger,2017-03-13,SH600436,医药生物,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.125,
filtered_candidate_trigger,2017-03-21,SH600436,医药生物,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.05333333333333334,
filtered_candidate_trigger,2017-04-13,SH600436,医药生物,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.09090909090909091,
filtered_candidate_trigger,2018-01-26,SH600436,医药生物,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14285714285714285,
filtered_candidate_trigger,2023-02-01,SH600436,医药生物,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.17777777777777778,
filtered_candidate_trigger,2017-08-17,SH600438,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.031578947368421054,
filtered_candidate_trigger,2017-08-25,SH600438,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.0625,
filtered_candidate_trigger,2017-08-29,SH600438,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.10638297872340426,
filtered_candidate_trigger,2017-08-31,SH600438,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.12264150943396226,
filtered_candidate_trigger,2017-09-08,SH600438,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.04854368932038835,
filtered_candidate_trigger,2019-04-09,SH600438,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.19117647058823528,
filtered_candidate_trigger,2019-04-10,SH600438,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18439716312056736,
filtered_candidate_trigger,2017-02-14,SH600487,通信,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.029411764705882353,
filtered_candidate_trigger,2017-02-16,SH600487,通信,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.09278350515463918,
filtered_candidate_trigger,2017-02-22,SH600487,通信,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.13829787234042554,
filtered_candidate_trigger,2017-08-29,SH600487,通信,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.09574468085106383,
filtered_candidate_trigger,2024-05-24,SH600487,通信,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1,
filtered_candidate_trigger,2024-05-29,SH600487,通信,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.17592592592592593,
filtered_candidate_trigger,2024-06-04,SH600487,通信,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1919191919191919,
filtered_candidate_trigger,2023-01-20,SH600489,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14285714285714285,
filtered_candidate_trigger,2021-06-08,SH600515,房地产,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.075,
filtered_candidate_trigger,2025-12-01,SH600515,房地产,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1917808219178082,
filtered_candidate_trigger,2017-02-09,SH600522,通信,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14285714285714285,
filtered_candidate_trigger,2017-03-13,SH600522,通信,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18181818181818182,
filtered_candidate_trigger,2019-02-12,SH600547,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.10714285714285714,
filtered_candidate_trigger,2019-03-01,SH600547,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1891891891891892,
filtered_candidate_trigger,2019-07-24,SH600547,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.0625,
filtered_candidate_trigger,2019-07-25,SH600547,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.06493506493506493,
filtered_candidate_trigger,2019-09-09,SH600547,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.01694915254237288,
filtered_candidate_trigger,2019-09-11,SH600547,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.022988505747126436,
filtered_candidate_trigger,2019-09-20,SH600547,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.12037037037037036,
filtered_candidate_trigger,2017-03-03,SH600549,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.0594059405940594,
filtered_candidate_trigger,2017-03-06,SH600549,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.0970873786407767,
filtered_candidate_trigger,2022-06-23,SH600549,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18055555555555555,
filtered_candidate_trigger,2017-08-30,SH600570,计算机,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.056074766355140186,
filtered_candidate_trigger,2017-03-21,SH600584,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18666666666666668,
filtered_candidate_trigger,2023-02-09,SH600584,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1206896551724138,
filtered_candidate_trigger,2023-02-21,SH600584,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.17272727272727273,
filtered_candidate_trigger,2023-03-03,SH600584,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.13861386138613863,
filtered_candidate_trigger,2017-02-08,SH600585,建筑材料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.019417475728155338,
filtered_candidate_trigger,2017-02-27,SH600585,建筑材料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.13793103448275862,
filtered_candidate_trigger,2017-03-02,SH600585,建筑材料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.19642857142857142,
filtered_candidate_trigger,2017-07-14,SH600585,建筑材料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16049382716049382,
filtered_candidate_trigger,2017-07-18,SH600585,建筑材料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14492753623188406,
filtered_candidate_trigger,2017-08-01,SH600585,建筑材料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.09433962264150944,
filtered_candidate_trigger,2017-02-16,SH600600,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.07216494845360824,
filtered_candidate_trigger,2017-02-17,SH600600,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.08620689655172414,
filtered_candidate_trigger,2024-12-24,SH600600,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.12612612612612611,
filtered_candidate_trigger,2024-12-26,SH600600,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.07368421052631578,
filtered_candidate_trigger,2023-08-10,SH600601,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.009009009009009009,
filtered_candidate_trigger,2017-04-12,SH600660,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.08536585365853659,
filtered_candidate_trigger,2017-04-13,SH600660,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.13636363636363635,
filtered_candidate_trigger,2017-06-21,SH600660,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.05194805194805195,
filtered_candidate_trigger,2017-06-23,SH600660,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14666666666666667,
filtered_candidate_trigger,2017-06-26,SH600660,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1076923076923077,
filtered_candidate_trigger,2017-11-21,SH600660,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11864406779661017,
filtered_candidate_trigger,2020-07-13,SH600660,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.125,
filtered_candidate_trigger,2024-03-14,SH600660,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1693548387096774,
filtered_candidate_trigger,2024-10-17,SH600660,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1724137931034483,
filtered_candidate_trigger,2019-12-13,SH600673,综合,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1935483870967742,
filtered_candidate_trigger,2019-12-16,SH600673,综合,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1111111111111111,
filtered_candidate_trigger,2017-02-13,SH600690,家用电器,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.19047619047619047,
filtered_candidate_trigger,2017-03-10,SH600690,家用电器,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1511627906976744,
filtered_candidate_trigger,2017-03-13,SH600690,家用电器,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.10227272727272728,
filtered_candidate_trigger,2017-03-21,SH600690,家用电器,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.2,
filtered_candidate_trigger,2020-08-27,SH600690,家用电器,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.06557377049180328,
filtered_candidate_trigger,2020-08-28,SH600690,家用电器,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.04,
filtered_candidate_trigger,2017-03-10,SH600703,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1744186046511628,
filtered_candidate_trigger,2017-03-29,SH600703,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16,
filtered_candidate_trigger,2017-07-11,SH600741,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.08888888888888889,
filtered_candidate_trigger,2018-01-10,SH600741,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1875,
filtered_candidate_trigger,2019-02-12,SH600741,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.08928571428571429,
filtered_candidate_trigger,2022-06-28,SH600795,公用事业,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.07246376811594203,
filtered_candidate_trigger,2024-03-14,SH600795,公用事业,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.13709677419354838,
filtered_candidate_trigger,2024-03-20,SH600795,公用事业,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1092436974789916,
filtered_candidate_trigger,2024-03-25,SH600795,公用事业,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18487394957983194,
filtered_candidate_trigger,2025-10-27,SH600795,公用事业,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.2,
filtered_candidate_trigger,2017-09-07,SH600809,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.05660377358490566,
filtered_candidate_trigger,2020-11-26,SH600809,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11627906976744186,
filtered_candidate_trigger,2020-11-27,SH600809,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.0963855421686747,
filtered_candidate_trigger,2020-12-01,SH600809,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.10344827586206896,
filtered_candidate_trigger,2020-12-03,SH600809,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1509433962264151,
filtered_candidate_trigger,2019-02-22,SH600845,计算机,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.10126582278481013,
filtered_candidate_trigger,2019-07-29,SH600845,计算机,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16883116883116883,
filtered_candidate_trigger,2019-07-30,SH600845,计算机,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.08139534883720931,
filtered_candidate_trigger,2020-07-28,SH600845,计算机,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.08928571428571429,
filtered_candidate_trigger,2020-07-31,SH600845,计算机,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.05128205128205128,
filtered_candidate_trigger,2017-08-21,SH600875,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1619047619047619,
filtered_candidate_trigger,2017-08-21,SH600879,国防军工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11428571428571428,
filtered_candidate_trigger,2017-08-24,SH600879,国防军工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.13095238095238096,
filtered_candidate_trigger,2017-08-25,SH600879,国防军工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14583333333333334,
filtered_candidate_trigger,2017-08-28,SH600879,国防军工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11578947368421053,
filtered_candidate_trigger,2017-08-30,SH600879,国防军工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14953271028037382,
filtered_candidate_trigger,2023-02-22,SH600879,国防军工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.05217391304347826,
filtered_candidate_trigger,2023-03-03,SH600879,国防军工,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1188118811881188,
filtered_candidate_trigger,2017-02-08,SH600886,公用事业,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.10679611650485436,
filtered_candidate_trigger,2019-02-12,SH600886,公用事业,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.17857142857142858,
filtered_candidate_trigger,2019-07-26,SH600886,公用事业,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16216216216216217,
filtered_candidate_trigger,2024-04-30,SH600886,公用事业,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.12727272727272726,
filtered_candidate_trigger,2024-05-06,SH600886,公用事业,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1574074074074074,
filtered_candidate_trigger,2017-02-13,SH600887,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.06666666666666667,
filtered_candidate_trigger,2024-11-27,SH600887,食品饮料,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16793893129770993,
filtered_candidate_trigger,2017-08-29,SH600895,房地产,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14893617021276595,
filtered_candidate_trigger,2020-08-14,SH600895,房地产,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.15328467153284672,
filtered_candidate_trigger,2019-07-25,SH600900,公用事业,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.15584415584415584,
filtered_candidate_trigger,2021-06-08,SH600919,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.2,
filtered_candidate_trigger,2024-11-07,SH600919,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.17,
filtered_candidate_trigger,2020-08-27,SH600926,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.09836065573770492,
filtered_candidate_trigger,2020-10-15,SH600926,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18666666666666668,
filtered_candidate_trigger,2022-12-13,SH600941,通信,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16853932584269662,
filtered_candidate_trigger,2019-12-30,SH600958,非银金融,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.0821917808219178,
filtered_candidate_trigger,2020-07-29,SH600999,非银金融,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.12949640287769784,
filtered_candidate_trigger,2020-07-31,SH600999,非银金融,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.10256410256410256,
filtered_candidate_trigger,2020-08-28,SH600999,非银金融,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.2,
filtered_candidate_trigger,2018-01-19,SH601006,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14035087719298245,
filtered_candidate_trigger,2024-12-03,SH601006,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.12121212121212122,
filtered_candidate_trigger,2019-04-01,SH601009,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1984732824427481,
filtered_candidate_trigger,2019-04-23,SH601009,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1610738255033557,
filtered_candidate_trigger,2021-06-10,SH601009,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.025,
filtered_candidate_trigger,2017-02-09,SH601012,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.17142857142857143,
filtered_candidate_trigger,2017-08-07,SH601012,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.020833333333333332,
filtered_candidate_trigger,2017-08-09,SH601012,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.020833333333333332,
filtered_candidate_trigger,2017-08-10,SH601012,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.019417475728155338,
filtered_candidate_trigger,2017-08-15,SH601012,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.023809523809523808,
filtered_candidate_trigger,2017-08-18,SH601012,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.0425531914893617,
filtered_candidate_trigger,2017-08-24,SH601012,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.10714285714285714,
filtered_candidate_trigger,2017-08-25,SH601012,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16666666666666666,
filtered_candidate_trigger,2020-06-11,SH601012,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.08823529411764706,
filtered_candidate_trigger,2020-06-19,SH601012,电力设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.0641025641025641,
filtered_candidate_trigger,2019-04-01,SH601018,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1450381679389313,
filtered_candidate_trigger,2019-04-16,SH601021,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1643835616438356,
filtered_candidate_trigger,2019-04-18,SH601021,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18471337579617833,
filtered_candidate_trigger,2019-07-01,SH601021,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.0784313725490196,
filtered_candidate_trigger,2019-07-02,SH601021,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.05084745762711865,
filtered_candidate_trigger,2019-07-05,SH601021,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14772727272727273,
filtered_candidate_trigger,2020-09-02,SH601021,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.2,
filtered_candidate_trigger,2023-01-09,SH601021,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.028169014084507043,
filtered_candidate_trigger,2023-01-10,SH601021,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.0821917808219178,
filtered_candidate_trigger,2024-03-13,SH601058,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.06299212598425197,
filtered_candidate_trigger,2024-03-15,SH601058,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.10743801652892562,
filtered_candidate_trigger,2024-03-29,SH601058,汽车,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18518518518518517,
filtered_candidate_trigger,2025-10-29,SH601059,非银金融,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.2,
filtered_candidate_trigger,2019-07-02,SH601088,煤炭,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.06779661016949153,
filtered_candidate_trigger,2018-01-02,SH601100,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.06779661016949153,
filtered_candidate_trigger,2019-11-05,SH601100,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.08955223880597014,
filtered_candidate_trigger,2019-12-13,SH601100,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.12903225806451613,
filtered_candidate_trigger,2019-12-17,SH601100,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11320754716981132,
filtered_candidate_trigger,2019-12-18,SH601100,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.10294117647058823,
filtered_candidate_trigger,2019-12-20,SH601100,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14285714285714285,
filtered_candidate_trigger,2020-06-05,SH601100,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.17307692307692307,
filtered_candidate_trigger,2020-06-17,SH601100,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.13636363636363635,
filtered_candidate_trigger,2020-11-27,SH601100,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.10843373493975904,
filtered_candidate_trigger,2020-12-21,SH601100,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.015151515151515152,
filtered_candidate_trigger,2021-01-18,SH601100,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.0379746835443038,
filtered_candidate_trigger,2023-01-13,SH601100,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.06172839506172839,
filtered_candidate_trigger,2023-01-17,SH601100,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16901408450704225,
filtered_candidate_trigger,2023-08-09,SH601100,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.018518518518518517,
filtered_candidate_trigger,2023-08-10,SH601100,机械设备,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.04504504504504504,
filtered_candidate_trigger,2017-03-15,SH601111,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.07954545454545454,
filtered_candidate_trigger,2024-12-06,SH601111,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.10852713178294573,
filtered_candidate_trigger,2025-12-29,SH601111,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14634146341463414,
filtered_candidate_trigger,2025-09-16,SH601136,非银金融,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18181818181818182,
filtered_candidate_trigger,2023-08-10,SH601168,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14414414414414414,
filtered_candidate_trigger,2024-03-06,SH601168,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.05263157894736842,
filtered_candidate_trigger,2023-04-12,SH601169,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.15714285714285714,
filtered_candidate_trigger,2017-02-22,SH601186,建筑装饰,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11702127659574468,
filtered_candidate_trigger,2017-02-07,SH601225,煤炭,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.07,
filtered_candidate_trigger,2017-02-08,SH601225,煤炭,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.08737864077669903,
filtered_candidate_trigger,2017-02-09,SH601225,煤炭,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.08571428571428572,
filtered_candidate_trigger,2017-02-10,SH601225,煤炭,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.058823529411764705,
filtered_candidate_trigger,2017-02-14,SH601225,煤炭,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.0392156862745098,
filtered_candidate_trigger,2017-03-03,SH601225,煤炭,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18811881188118812,
filtered_candidate_trigger,2017-03-14,SH601225,煤炭,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11956521739130435,
filtered_candidate_trigger,2017-03-24,SH601225,煤炭,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.15492957746478872,
filtered_candidate_trigger,2017-03-27,SH601225,煤炭,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.18181818181818182,
filtered_candidate_trigger,2020-09-08,SH601225,煤炭,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1414141414141414,
filtered_candidate_trigger,2022-07-20,SH601225,煤炭,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1875,
filtered_candidate_trigger,2024-11-27,SH601229,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.08396946564885496,
filtered_candidate_trigger,2017-06-29,SH601231,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.029411764705882353,
filtered_candidate_trigger,2017-06-30,SH601231,电子,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.06578947368421052,
filtered_candidate_trigger,2025-07-28,SH601288,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1,
filtered_candidate_trigger,2025-08-29,SH601288,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.07766990291262135,
filtered_candidate_trigger,2025-09-01,SH601288,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.042105263157894736,
filtered_candidate_trigger,2025-09-08,SH601288,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.13131313131313133,
filtered_candidate_trigger,2025-11-03,SH601288,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.05434782608695652,
filtered_candidate_trigger,2025-11-10,SH601288,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.06976744186046512,
filtered_candidate_trigger,2025-11-11,SH601288,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.11702127659574468,
filtered_candidate_trigger,2019-03-15,SH601298,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14193548387096774,
filtered_candidate_trigger,2019-04-18,SH601298,交通运输,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.07006369426751592,
filtered_candidate_trigger,2024-05-07,SH601328,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.16822429906542055,
filtered_candidate_trigger,2024-04-15,SH601390,建筑装饰,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1686746987951807,
filtered_candidate_trigger,2017-08-18,SH601398,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1702127659574468,
filtered_candidate_trigger,2017-08-21,SH601398,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.19047619047619047,
filtered_candidate_trigger,2017-10-12,SH601398,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.17721518987341772,
filtered_candidate_trigger,2017-10-18,SH601398,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.14705882352941177,
filtered_candidate_trigger,2017-10-24,SH601398,银行,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.1780821917808219,
filtered_candidate_trigger,2017-02-08,SH601600,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.009708737864077669,
filtered_candidate_trigger,2017-02-20,SH601600,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.056818181818181816,
filtered_candidate_trigger,2023-02-09,SH601600,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.034482758620689655,
filtered_candidate_trigger,2023-02-13,SH601600,有色金属,industry_filtered_out_but_triggered_without_industry,True,False,True,False,True,0.045454545454545456,
