datetime,instruments,ema_state,market_ok_entry,width_ok_entry,industry_ok_entry,trend_score_top20_entry,breakout_entry,pullback_entry,combined_entry,trend_score_median,trend_score_p90,theme_positive_count
2020-05-29,262,45,0,0,0,0,0,0,0,,,0
2020-06-01,262,54,54,0,0,0,0,0,0,,,0
2020-06-02,262,58,58,0,0,0,0,0,0,,,0
2020-06-03,263,56,56,0,0,0,0,0,0,,,0
2020-06-04,263,59,59,0,0,0,0,0,0,,,0
2020-06-05,263,52,52,52,15,3,0,2,2,0.3829778177512864,1.0959437232336497,0
2020-06-08,263,56,56,56,14,2,0,0,0,0.3594305028506085,1.114823778787487,0
2020-06-09,263,58,58,58,12,2,0,1,1,0.48385488782215125,0.9364275110599583,0
2020-06-10,263,64,64,64,18,3,0,0,0,0.3943538277031239,1.0989277348285158,0
2020-06-11,263,68,68,68,22,4,0,0,0,0.38522882495808863,1.0069908900172952,1
2020-06-12,263,67,67,0,0,0,0,0,0,,,1
2020-06-15,263,57,57,0,0,0,0,0,0,,,1
2020-06-16,263,66,66,0,0,0,0,0,0,,,1
2020-06-17,263,66,66,66,20,4,0,0,0,0.5529905717760818,1.0354458286107413,1
2020-06-18,263,74,74,74,27,5,0,3,3,0.24859287254314766,0.8836336562636373,1
2020-06-19,263,78,78,78,23,4,4,0,4,0.1470708780856365,0.7382959060783836,1
2020-06-22,263,72,72,72,31,6,1,0,1,0.24736530458533063,0.767186612926719,1
2020-06-23,263,65,65,65,25,5,1,0,1,0.0271730182857806,0.7313878200534351,1
2020-06-24,263,69,69,69,23,4,0,0,0,0.18149764729026896,0.7950492461778945,1
2020-06-29,263,62,62,62,22,4,0,0,0,0.22828525014431483,0.8905524948200298,2
2020-06-30,263,66,66,66,32,6,0,1,1,0.17018769938839326,0.6954155842561819,2
2020-07-01,263,65,65,65,28,5,0,0,0,0.04757917777115205,0.6728374436632607,2
2020-07-02,263,63,63,63,29,5,1,0,1,0.08783270878883637,1.0114153274762574,2
2020-07-03,263,59,59,59,29,5,0,1,1,0.10238987223584838,0.7505091588597136,1
2020-07-06,263,31,31,31,12,2,0,0,0,0.25213440409495685,0.9271141576888209,1
2020-07-07,263,31,31,31,8,1,0,0,0,0.09413363755849237,0.6654371541221615,1
2020-07-08,263,27,27,27,11,2,0,0,0,0.08259893722109328,0.7532417722034934,2
2020-07-09,263,17,17,17,4,0,0,0,0,0.35628889963640653,0.8205779035905767,2
2020-07-10,263,66,66,66,17,3,0,0,0,-0.18068187116080492,0.1943835545743284,2
2020-07-13,263,48,48,48,7,1,0,0,0,-0.4347458898890694,0.06404418132918777,2
2020-07-14,263,87,87,87,34,6,0,0,0,-0.12780181887220513,0.2748094461765741,2
2020-07-15,263,125,125,125,48,9,0,0,0,-0.1127656719130587,0.3527638408443154,2
2020-07-16,263,153,153,153,63,12,0,0,0,0.12580831238009307,0.8746539417359076,2
2020-07-17,263,144,144,144,68,13,0,2,2,0.060002918654062966,0.8257080461838857,2
2020-07-20,263,130,130,130,63,12,0,0,0,-0.04273163540592158,0.6585634351819087,1
2020-07-21,263,134,134,134,61,12,0,4,4,-0.08249838248303396,0.6667876456775279,1
2020-07-22,263,140,140,140,62,12,0,2,2,-0.07817809912511686,0.6075727580288846,1
2020-07-23,263,135,135,135,60,12,0,2,2,0.00030680745545251,0.6199017802675971,1
2020-07-24,263,111,111,111,61,12,0,0,0,0.23346810267845505,0.7878190508223996,2
2020-07-27,263,102,102,102,53,10,0,5,5,0.24948484651165515,0.7255170470467089,2
2020-07-28,263,112,112,112,68,13,0,4,4,0.14201835592039935,0.6532958157064671,2
2020-07-29,263,139,139,139,76,15,0,7,7,0.07214362516258313,0.6053162795108995,2
2020-07-30,263,114,114,114,68,13,0,1,1,0.09475502337855701,0.6153967961922374,1
2020-07-31,264,117,117,117,59,11,0,2,2,0.15231497725696122,0.6056960980935654,1
2020-08-03,264,127,127,127,60,12,1,0,1,0.07930128891317902,0.5106350242660659,1
2020-08-04,264,131,131,131,63,12,0,0,0,0.05414194194386634,0.5383959697066817,1
2020-08-05,264,121,121,121,58,11,1,3,4,0.052365198396004196,0.4697198009906118,1
2020-08-06,264,114,114,114,75,15,1,1,2,-0.0408404152871834,0.4753110684325215,1
2020-08-07,264,112,112,112,63,12,0,0,0,0.06900245007279705,0.401120083309778,1
2020-08-10,264,122,122,122,87,17,0,1,1,-0.022552403366942357,0.46319950497341145,1
2020-08-11,264,131,131,131,79,15,1,1,2,0.02141539675022555,0.5997413388381369,1
2020-08-12,264,136,136,136,93,18,0,0,0,-0.00425407716027839,0.6025758313144993,1
2020-08-13,264,135,135,135,96,19,0,1,1,0.010281757696242214,0.6315442303344592,1
2020-08-14,264,137,137,137,88,17,0,7,7,0.010120281658954983,0.5870414465704008,1
2020-08-17,264,131,131,131,92,18,0,8,8,-0.07653768885563755,0.48005391128039293,1
2020-08-18,264,134,134,134,91,18,1,5,6,-0.0165530461060216,0.4458597378416364,1
2020-08-19,264,137,137,137,92,18,0,1,1,-0.06165674003874569,0.4791981424919126,1
2020-08-20,264,140,140,140,96,19,0,4,4,-0.009196446943705486,0.5280478536412453,1
2020-08-21,264,137,137,137,85,16,0,4,4,-0.01761789907867506,0.7945657716637116,1
2020-08-24,264,140,140,140,92,18,1,3,4,0.0013830826433436222,0.7400183587929371,1
2020-08-25,264,136,136,136,91,18,0,4,4,0.010702845454956153,0.7376449709021016,1
2020-08-26,264,115,115,115,70,13,0,1,1,0.020220193964638394,0.8242431763100481,1
2020-08-27,264,122,122,122,67,13,0,5,5,0.028411330589517142,0.8157393812523193,1
2020-08-28,264,125,125,125,54,10,0,4,4,0.026035365216057975,0.7265175842042454,1
2020-08-31,264,123,123,123,50,10,0,0,0,0.019134766587600733,0.7318772602005059,1
2020-09-01,264,119,119,119,56,11,1,1,2,0.022730921299265554,0.8456147110630424,1
2020-09-02,264,110,110,110,54,10,0,0,0,-0.04305771405080611,0.7370654825969569,1
2020-09-03,264,106,106,106,55,11,0,3,3,0.02266377751529096,0.7265812950215715,1
2020-09-04,264,116,116,116,64,12,0,2,2,0.1827063957587199,0.7615002016127894,1
2020-09-07,264,91,91,91,47,9,0,0,0,0.25429909138319595,1.1109739071836155,1
2020-09-08,264,99,99,99,67,13,0,1,1,0.23286048393753,1.1002617355129123,1
2020-09-09,264,80,80,0,0,0,0,0,0,,,1
2020-09-10,264,75,75,0,0,0,0,0,0,,,1
2020-09-11,264,80,80,0,0,0,0,0,0,,,1
2020-09-14,264,82,82,0,0,0,0,0,0,,,1
2020-09-15,264,82,82,0,0,0,0,0,0,,,1
2020-09-16,264,78,78,0,0,0,0,0,0,,,1
2020-09-17,264,74,74,0,0,0,0,0,0,,,1
2020-09-18,264,76,76,76,45,9,1,3,4,0.27916603460712675,0.9560038102487896,2
2020-09-21,264,83,83,83,48,9,0,1,1,0.3258508005065335,0.8149511804001415,2
2020-09-22,264,84,84,0,0,0,0,0,0,,,2
2020-09-23,264,81,81,0,0,0,0,0,0,,,2
2020-09-24,264,63,0,0,0,0,0,0,0,,,1
2020-09-25,264,65,0,0,0,0,0,0,0,,,1
2020-09-28,264,69,0,0,0,0,0,0,0,,,1
2020-09-29,264,70,0,0,0,0,0,0,0,,,1
2020-09-30,264,70,0,0,0,0,0,0,0,,,1
2020-10-09,264,74,74,0,0,0,0,0,0,,,1
2020-10-12,264,69,69,69,28,5,1,0,1,0.4298772145060942,0.8766289156057886,1
2020-10-13,264,72,72,72,25,5,0,0,0,0.40793638100803875,0.8659560963098208,1
2020-10-14,264,77,77,77,29,5,1,1,2,0.3566797149779259,0.9388213319091913,1
2020-10-15,264,75,75,75,32,6,0,0,0,0.5134749121403822,0.9975850462889254,1
2020-10-16,264,82,82,82,37,7,0,0,0,0.4300151813891666,1.2101051266870697,1
2020-10-19,264,75,75,0,0,0,0,0,0,,,1
2020-10-20,264,72,72,0,0,0,0,0,0,,,1
2020-10-21,264,67,67,0,0,0,0,0,0,,,1
2020-10-22,264,79,79,0,0,0,0,0,0,,,1
2020-10-23,264,77,77,0,0,0,0,0,0,,,1
2020-10-26,264,66,66,0,0,0,0,0,0,,,1
2020-10-27,264,63,63,0,0,0,0,0,0,,,1
2020-10-28,264,60,60,0,0,0,0,0,0,,,1
2020-10-29,264,51,51,0,0,0,0,0,0,,,1
2020-10-30,264,51,51,0,0,0,0,0,0,,,1
2020-11-02,265,46,46,0,0,0,0,0,0,,,1
2020-11-03,265,55,55,0,0,0,0,0,0,,,1
2020-11-04,265,48,48,0,0,0,0,0,0,,,1
2020-11-05,265,47,47,47,20,4,1,0,1,0.3708137867910045,1.0099616224383312,1
2020-11-06,265,47,47,0,0,0,0,0,0,,,1
2020-11-09,265,46,46,46,22,4,1,1,2,0.039657187630081435,0.7992541434629751,1
2020-11-10,265,54,54,54,21,4,0,1,1,0.04807924726644271,0.5713667141674126,1
2020-11-11,265,65,65,65,25,5,0,0,0,0.0919604176933117,0.934086862269206,1
2020-11-12,265,62,62,62,18,3,0,0,0,0.05124747206789227,0.8800213147594145,1
2020-11-13,265,65,65,0,0,0,0,0,0,,,1
2020-11-16,265,59,59,59,25,5,0,0,0,0.21000847112705878,1.2940929260724032,1
2020-11-17,265,60,60,60,26,5,0,0,0,0.3581851565733125,1.3041574791004469,1
2020-11-18,265,70,70,70,41,8,0,2,2,0.28146295755061235,1.1503857486229163,1
2020-11-19,265,80,80,80,36,7,0,2,2,0.3095273068735711,1.2071744962823958,1
2020-11-20,265,76,76,76,45,9,0,3,3,0.2749742876738259,1.2032494063501482,1
2020-11-23,265,70,70,70,37,7,0,0,0,0.23676714900303977,1.000784940159843,1
2020-11-24,265,72,72,72,39,7,0,0,0,0.3037683054809768,1.036848622134883,1
2020-11-25,265,84,84,84,50,10,0,0,0,0.38896579222319994,0.977053294406769,1
2020-11-26,265,86,86,86,48,9,0,2,2,0.3296091166749614,0.9400251812792152,1
2020-11-27,265,83,83,83,40,8,0,1,1,0.3725284896036182,0.8338106072636572,1
2020-11-30,265,92,92,92,54,10,0,0,0,0.2923958107662351,0.6892686696496747,1
2020-12-01,265,87,87,87,50,10,0,4,4,0.21019134101778023,0.71791628034568,1
2020-12-02,265,91,91,91,51,10,2,1,3,0.11569360094288608,0.5371895655193881,1
2020-12-03,265,106,106,106,58,11,0,0,0,0.13821485690983348,0.6434837813463029,1
2020-12-04,265,113,113,113,66,13,0,6,6,0.16900498151461585,0.5647690089884212,1
2020-12-07,265,104,104,104,65,13,0,0,0,0.23768370860948929,0.6912213388226787,1
2020-12-08,265,100,100,100,51,10,0,1,1,0.2518899022006406,0.660981480618971,1
2020-12-09,265,89,89,0,0,0,0,0,0,,,1
2020-12-10,265,90,90,0,0,0,0,0,0,,,1
2020-12-11,265,81,81,0,0,0,0,0,0,,,1
2020-12-14,265,68,68,0,0,0,0,0,0,,,1
2020-12-15,265,68,68,0,0,0,0,0,0,,,1
2020-12-16,265,68,68,0,0,0,0,0,0,,,1
2020-12-17,265,78,78,0,0,0,0,0,0,,,1
2020-12-18,265,77,77,0,0,0,0,0,0,,,1
2020-12-21,265,66,66,66,34,6,0,1,1,0.1729189884335858,0.7158486168376955,1
2020-12-22,265,60,60,0,0,0,0,0,0,,,1
2020-12-23,265,64,64,0,0,0,0,0,0,,,1
2020-12-24,265,64,64,0,0,0,0,0,0,,,1
2020-12-25,265,58,58,0,0,0,0,0,0,,,1
2020-12-28,265,63,63,0,0,0,0,0,0,,,1
2020-12-29,265,71,71,0,0,0,0,0,0,,,1
2020-12-30,265,63,63,0,0,0,0,0,0,,,1
2020-12-31,265,60,60,60,24,4,1,0,1,0.07951073653232592,0.6653185410606954,1
2021-01-04,265,52,52,52,18,3,1,0,1,0.056699090909784304,0.5618406471878606,1
2021-01-05,265,35,35,35,11,2,1,0,1,0.0962914146694488,0.42570818309795666,1
2021-01-06,265,43,43,43,13,2,0,0,0,0.05446078220461231,0.589845402867524,1
2021-01-07,265,47,47,47,12,2,1,0,1,0.09897599528361753,0.5056987848706652,1
2021-01-08,265,47,47,47,16,3,0,0,0,0.09472329208867389,0.9355590939940891,1
2021-01-11,265,56,56,56,27,5,0,0,0,0.31166433398711874,0.9992648074784999,1
2021-01-12,265,48,48,48,20,4,0,1,1,0.04100399375558748,0.9215004884136366,1
2021-01-13,265,59,59,59,21,4,0,0,0,0.18757081426339628,0.7733620651875018,1
2021-01-14,265,78,78,78,29,5,0,0,0,0.46255744981785996,1.1193399814406957,1
2021-01-15,265,86,86,86,34,6,0,1,1,0.38477054425514956,1.145836651379224,1
2021-01-18,265,79,79,79,36,7,0,3,3,0.25042809156189794,0.7653269247639946,1
2021-01-19,265,87,87,87,28,5,0,0,0,0.33654906759920955,0.861429216615822,1
2021-01-20,265,88,88,88,32,6,0,3,3,0.34209362152935296,0.8102161307744162,1
2021-01-21,265,83,83,83,28,5,0,2,2,0.3553900931326356,0.7303391842117973,1
2021-01-22,265,74,74,0,0,0,0,0,0,,,1
2021-01-25,265,71,71,71,24,4,1,0,1,0.24954224546517884,0.636408479972282,1
2021-01-26,265,69,69,0,0,0,0,0,0,,,1
2021-01-27,265,68,68,0,0,0,0,0,0,,,1
2021-01-28,265,72,72,0,0,0,0,0,0,,,1
2021-01-29,265,72,72,0,0,0,0,0,0,,,1
2021-02-01,265,64,64,0,0,0,0,0,0,,,1
2021-02-02,265,64,64,0,0,0,0,0,0,,,1
2021-02-03,265,55,55,0,0,0,0,0,0,,,1
2021-02-04,265,56,56,0,0,0,0,0,0,,,1
2021-02-05,265,53,53,0,0,0,0,0,0,,,1
2021-02-08,265,48,48,0,0,0,0,0,0,,,1
2021-02-09,265,54,54,0,0,0,0,0,0,,,1
2021-02-10,265,51,51,0,0,0,0,0,0,,,1
2021-02-18,265,55,55,55,11,2,0,0,0,0.07812105366691462,0.5850803256324401,1
2021-02-19,265,57,57,57,12,2,0,0,0,0.08402491264253936,0.8963303289746413,1
2021-02-22,265,62,62,62,16,3,0,0,0,0.5715710742949708,1.191779962500978,1
2021-02-23,265,62,62,62,33,6,0,1,1,0.3415741266535862,0.913472381975867,1
2021-02-24,265,69,69,0,0,0,0,0,0,,,1
2021-02-25,265,65,65,65,27,5,0,1,1,0.3139134463966238,0.9065602692815652,1
2021-02-26,265,72,72,0,0,0,0,0,0,,,1
2021-03-01,265,69,69,0,0,0,0,0,0,,,1
2021-03-02,265,71,71,0,0,0,0,0,0,,,1
2021-03-03,265,76,76,76,26,5,0,0,0,0.5845828152341914,0.9359050215952476,1
2021-03-04,265,66,0,0,0,0,0,0,0,,,0
2021-03-05,265,65,0,0,0,0,0,0,0,,,0
2021-03-08,265,61,0,0,0,0,0,0,0,,,0
2021-03-09,265,49,0,0,0,0,0,0,0,,,0
2021-03-10,265,49,0,0,0,0,0,0,0,,,0
2021-03-11,265,56,0,0,0,0,0,0,0,,,0
2021-03-12,265,60,0,0,0,0,0,0,0,,,1
2021-03-15,265,62,0,0,0,0,0,0,0,,,1
2021-03-16,265,56,0,0,0,0,0,0,0,,,1
2021-03-17,265,65,0,0,0,0,0,0,0,,,1
2021-03-18,265,66,0,0,0,0,0,0,0,,,1
2021-03-19,265,57,0,0,0,0,0,0,0,,,0
2021-03-22,265,64,0,0,0,0,0,0,0,,,1
2021-03-23,265,55,0,0,0,0,0,0,0,,,0
2021-03-24,265,46,0,0,0,0,0,0,0,,,0
2021-03-25,265,45,0,0,0,0,0,0,0,,,0
2021-03-26,265,56,0,0,0,0,0,0,0,,,0
2021-03-29,265,59,0,0,0,0,0,0,0,,,0
2021-03-30,265,60,0,0,0,0,0,0,0,,,0
2021-03-31,265,59,0,0,0,0,0,0,0,,,0
2021-04-01,265,63,0,0,0,0,0,0,0,,,0
2021-04-02,265,60,0,0,0,0,0,0,0,,,0
2021-04-06,265,62,0,0,0,0,0,0,0,,,0
2021-04-07,265,61,0,0,0,0,0,0,0,,,0
2021-04-08,265,63,0,0,0,0,0,0,0,,,1
2021-04-09,265,60,0,0,0,0,0,0,0,,,0
2021-04-12,265,57,0,0,0,0,0,0,0,,,0
2021-04-13,265,48,0,0,0,0,0,0,0,,,0
2021-04-14,265,52,0,0,0,0,0,0,0,,,0
2021-04-15,265,50,0,0,0,0,0,0,0,,,0
2021-04-16,265,56,0,0,0,0,0,0,0,,,0
2021-04-19,265,58,0,0,0,0,0,0,0,,,0
2021-04-20,266,58,0,0,0,0,0,0,0,,,0
2021-04-21,266,61,0,0,0,0,0,0,0,,,0
2021-04-22,266,60,0,0,0,0,0,0,0,,,0
2021-04-23,266,52,0,0,0,0,0,0,0,,,0
2021-04-26,266,57,0,0,0,0,0,0,0,,,0
2021-04-27,266,56,0,0,0,0,0,0,0,,,0
2021-04-28,266,53,0,0,0,0,0,0,0,,,0
2021-04-29,266,56,0,0,0,0,0,0,0,,,0
2021-04-30,266,48,0,0,0,0,0,0,0,,,0
2021-05-06,266,51,0,0,0,0,0,0,0,,,0
2021-05-07,266,53,0,0,0,0,0,0,0,,,0
2021-05-10,266,40,0,0,0,0,0,0,0,,,0
2021-05-11,266,53,0,0,0,0,0,0,0,,,0
2021-05-12,266,52,0,0,0,0,0,0,0,,,0
2021-05-13,266,52,0,0,0,0,0,0,0,,,0
2021-05-14,266,52,0,0,0,0,0,0,0,,,0
2021-05-17,266,54,0,0,0,0,0,0,0,,,0
2021-05-18,266,59,0,0,0,0,0,0,0,,,1
2021-05-19,266,56,0,0,0,0,0,0,0,,,1
2021-05-20,266,57,0,0,0,0,0,0,0,,,2
2021-05-21,266,59,0,0,0,0,0,0,0,,,2
2021-05-24,266,61,0,0,0,0,0,0,0,,,2
2021-05-25,266,60,0,0,0,0,0,0,0,,,2
2021-05-26,266,64,0,0,0,0,0,0,0,,,2
2021-05-27,267,69,69,69,40,8,0,3,3,0.34213412261917325,0.9764446224730178,2
2021-05-28,267,72,72,72,37,7,0,1,1,0.21227730197343797,0.8055058493786091,2
2021-05-31,267,67,67,67,41,8,1,1,2,0.19340378489245325,0.8142192344318464,2
2021-06-01,267,69,69,69,42,8,0,5,5,0.18231648199363915,0.77964412794573,2
2021-06-02,267,70,70,70,31,6,0,3,3,0.12919122663353574,0.7524516704864285,2
2021-06-03,267,72,72,0,0,0,0,0,0,,,2
2021-06-04,267,72,72,0,0,0,0,0,0,,,1
2021-06-07,267,70,70,0,0,0,0,0,0,,,2
2021-06-08,267,80,80,80,53,10,0,0,0,0.20842424507824142,0.9853718459065021,3
2021-06-09,267,78,78,0,0,0,0,0,0,,,3
2021-06-10,268,80,80,80,56,11,1,2,3,0.23618935951948547,0.7143995287634805,3
2021-06-11,268,68,68,0,0,0,0,0,0,,,2
2021-06-15,268,60,0,0,0,0,0,0,0,,,2
2021-06-16,268,53,0,0,0,0,0,0,0,,,2
2021-06-17,268,57,0,0,0,0,0,0,0,,,2
2021-06-18,268,52,0,0,0,0,0,0,0,,,2
2021-06-21,268,47,0,0,0,0,0,0,0,,,2
2021-06-22,268,51,0,0,0,0,0,0,0,,,2
2021-06-23,268,53,0,0,0,0,0,0,0,,,2
2021-06-24,268,60,0,0,0,0,0,0,0,,,3
2021-06-25,268,63,63,63,44,8,0,0,0,0.11193547952789967,0.5605152712559393,3
2021-06-28,268,58,58,0,0,0,0,0,0,,,2
2021-06-29,268,56,56,0,0,0,0,0,0,,,2
2021-06-30,268,61,61,0,0,0,0,0,0,,,2
2021-07-01,268,58,58,0,0,0,0,0,0,,,2
2021-07-02,268,47,0,0,0,0,0,0,0,,,2
2021-07-05,268,49,0,0,0,0,0,0,0,,,2
2021-07-06,268,45,0,0,0,0,0,0,0,,,2
2021-07-07,268,46,0,0,0,0,0,0,0,,,2
2021-07-08,268,42,0,0,0,0,0,0,0,,,2
2021-07-09,268,40,0,0,0,0,0,0,0,,,2
2021-07-12,268,34,0,0,0,0,0,0,0,,,2
2021-07-13,268,41,0,0,0,0,0,0,0,,,2
2021-07-14,268,51,0,0,0,0,0,0,0,,,2
2021-07-15,268,49,0,0,0,0,0,0,0,,,2
2021-07-16,268,47,0,0,0,0,0,0,0,,,2
2021-07-19,268,49,0,0,0,0,0,0,0,,,2
2021-07-20,268,48,0,0,0,0,0,0,0,,,2
2021-07-21,268,53,0,0,0,0,0,0,0,,,2
2021-07-22,268,51,0,0,0,0,0,0,0,,,2
2021-07-23,268,56,0,0,0,0,0,0,0,,,2
2021-07-26,268,53,0,0,0,0,0,0,0,,,2
2021-07-27,268,51,0,0,0,0,0,0,0,,,2
2021-07-28,268,46,0,0,0,0,0,0,0,,,2
2021-07-29,268,50,0,0,0,0,0,0,0,,,2
2021-07-30,268,53,0,0,0,0,0,0,0,,,2
2021-08-02,268,43,0,0,0,0,0,0,0,,,2
2021-08-03,268,47,0,0,0,0,0,0,0,,,2
2021-08-04,268,50,0,0,0,0,0,0,0,,,2
2021-08-05,268,42,0,0,0,0,0,0,0,,,2
2021-08-06,268,48,0,0,0,0,0,0,0,,,2
2021-08-09,268,47,0,0,0,0,0,0,0,,,2
2021-08-10,268,52,0,0,0,0,0,0,0,,,2
2021-08-11,268,55,0,0,0,0,0,0,0,,,2
2021-08-12,268,62,0,0,0,0,0,0,0,,,2
2021-08-13,268,65,0,0,0,0,0,0,0,,,2
2021-08-16,268,73,0,0,0,0,0,0,0,,,2
2021-08-17,268,72,0,0,0,0,0,0,0,,,1
2021-08-18,268,73,0,0,0,0,0,0,0,,,1
2021-08-19,269,70,0,0,0,0,0,0,0,,,1
2021-08-20,270,68,0,0,0,0,0,0,0,,,1
2021-08-23,270,68,0,0,0,0,0,0,0,,,2
2021-08-24,270,67,0,0,0,0,0,0,0,,,2
2021-08-25,270,63,0,0,0,0,0,0,0,,,3
2021-08-26,270,63,0,0,0,0,0,0,0,,,2
2021-08-27,270,58,0,0,0,0,0,0,0,,,2
2021-08-30,270,52,0,0,0,0,0,0,0,,,2
2021-08-31,270,45,0,0,0,0,0,0,0,,,2
2021-09-01,270,51,0,0,0,0,0,0,0,,,2
2021-09-02,270,48,0,0,0,0,0,0,0,,,2
2021-09-03,270,53,0,0,0,0,0,0,0,,,2
2021-09-06,270,58,0,0,0,0,0,0,0,,,2
2021-09-07,270,56,0,0,0,0,0,0,0,,,2
2021-09-08,270,60,0,0,0,0,0,0,0,,,2
2021-09-09,270,60,0,0,0,0,0,0,0,,,2
2021-09-10,270,70,0,0,0,0,0,0,0,,,2
2021-09-13,270,60,0,0,0,0,0,0,0,,,2
2021-09-14,270,81,0,0,0,0,0,0,0,,,2
2021-09-15,270,81,0,0,0,0,0,0,0,,,2
2021-09-16,270,78,0,0,0,0,0,0,0,,,2
2021-09-17,270,85,0,0,0,0,0,0,0,,,2
2021-09-22,270,65,0,0,0,0,0,0,0,,,2
2021-09-23,270,71,0,0,0,0,0,0,0,,,2
2021-09-24,270,66,0,0,0,0,0,0,0,,,2
2021-09-27,270,59,0,0,0,0,0,0,0,,,2
2021-09-28,271,56,0,0,0,0,0,0,0,,,2
2021-09-29,271,50,0,0,0,0,0,0,0,,,2
2021-09-30,271,52,0,0,0,0,0,0,0,,,2
2021-10-08,271,54,0,0,0,0,0,0,0,,,2
2021-10-11,271,49,0,0,0,0,0,0,0,,,2
2021-10-12,271,43,0,0,0,0,0,0,0,,,1
2021-10-13,271,47,0,0,0,0,0,0,0,,,1
2021-10-14,271,48,0,0,0,0,0,0,0,,,1
2021-10-15,271,46,0,0,0,0,0,0,0,,,1
2021-10-18,271,60,0,0,0,0,0,0,0,,,2
2021-10-19,271,65,0,0,0,0,0,0,0,,,2
2021-10-20,271,61,0,0,0,0,0,0,0,,,2
2021-10-21,271,63,0,0,0,0,0,0,0,,,2
2021-10-22,271,68,0,0,0,0,0,0,0,,,2
2021-10-25,271,70,0,0,0,0,0,0,0,,,2
2021-10-26,271,76,0,0,0,0,0,0,0,,,2
2021-10-27,271,70,0,0,0,0,0,0,0,,,1
2021-10-28,271,65,0,0,0,0,0,0,0,,,1
2021-10-29,271,62,0,0,0,0,0,0,0,,,1
2021-11-01,271,62,0,0,0,0,0,0,0,,,1
2021-11-02,271,59,0,0,0,0,0,0,0,,,1
2021-11-03,271,63,0,0,0,0,0,0,0,,,1
2021-11-04,271,63,0,0,0,0,0,0,0,,,1
2021-11-05,271,56,0,0,0,0,0,0,0,,,1
2021-11-08,271,61,0,0,0,0,0,0,0,,,1
2021-11-09,271,65,0,0,0,0,0,0,0,,,1
2021-11-10,271,65,0,0,0,0,0,0,0,,,1
2021-11-11,271,65,0,0,0,0,0,0,0,,,1
2021-11-12,271,64,0,0,0,0,0,0,0,,,1
2021-11-15,271,59,0,0,0,0,0,0,0,,,1
2021-11-16,271,57,0,0,0,0,0,0,0,,,1
2021-11-17,271,60,0,0,0,0,0,0,0,,,2
2021-11-18,271,56,0,0,0,0,0,0,0,,,2
2021-11-19,271,57,0,0,0,0,0,0,0,,,2
2021-11-22,271,61,0,0,0,0,0,0,0,,,2
2021-11-23,271,60,0,0,0,0,0,0,0,,,1
2021-11-24,271,57,0,0,0,0,0,0,0,,,1
2021-11-25,271,53,0,0,0,0,0,0,0,,,1
2021-11-26,271,48,0,0,0,0,0,0,0,,,1
2021-11-29,271,44,0,0,0,0,0,0,0,,,2
2021-11-30,271,43,0,0,0,0,0,0,0,,,2
2021-12-01,271,44,0,0,0,0,0,0,0,,,2
2021-12-02,271,44,0,0,0,0,0,0,0,,,2
2021-12-03,271,50,0,0,0,0,0,0,0,,,2
2021-12-06,271,53,0,0,0,0,0,0,0,,,2
2021-12-07,271,50,0,0,0,0,0,0,0,,,1
2021-12-08,271,52,0,0,0,0,0,0,0,,,2
2021-12-09,271,57,0,0,0,0,0,0,0,,,2
2021-12-10,271,66,66,66,37,7,0,0,0,0.23213237181327517,0.8275436883917042,2
2021-12-13,271,67,67,67,38,7,0,3,3,0.19054053697031187,1.101674239543692,2
2021-12-14,271,73,73,0,0,0,0,0,0,,,2
2021-12-15,271,77,77,0,0,0,0,0,0,,,2
2021-12-16,271,78,78,0,0,0,0,0,0,,,2
2021-12-17,271,79,79,0,0,0,0,0,0,,,1
2021-12-20,271,65,0,0,0,0,0,0,0,,,0
2021-12-21,271,72,0,0,0,0,0,0,0,,,1
2021-12-22,271,74,0,0,0,0,0,0,0,,,1
2021-12-23,271,75,75,0,0,0,0,0,0,,,1
2021-12-24,271,62,0,0,0,0,0,0,0,,,1
2021-12-27,271,69,0,0,0,0,0,0,0,,,2
2021-12-28,271,72,72,0,0,0,0,0,0,,,1
2021-12-29,271,69,0,0,0,0,0,0,0,,,2
2021-12-30,271,72,0,0,0,0,0,0,0,,,2
2021-12-31,271,74,74,74,51,10,1,3,4,0.3912464447165415,0.8682042698882375,2
2022-01-04,271,72,0,0,0,0,0,0,0,,,2
2022-01-05,272,64,0,0,0,0,0,0,0,,,2
2022-01-06,272,54,0,0,0,0,0,0,0,,,2
2022-01-07,272,50,0,0,0,0,0,0,0,,,1
2022-01-10,272,54,0,0,0,0,0,0,0,,,2
2022-01-11,272,52,0,0,0,0,0,0,0,,,1
2022-01-12,272,71,0,0,0,0,0,0,0,,,1
2022-01-13,272,61,0,0,0,0,0,0,0,,,0
2022-01-14,272,54,0,0,0,0,0,0,0,,,0
2022-01-17,272,61,0,0,0,0,0,0,0,,,1
2022-01-18,272,70,0,0,0,0,0,0,0,,,2
2022-01-19,272,67,0,0,0,0,0,0,0,,,2
2022-01-20,272,65,0,0,0,0,0,0,0,,,2
2022-01-21,272,61,0,0,0,0,0,0,0,,,1
2022-01-24,273,59,0,0,0,0,0,0,0,,,1
2022-01-25,273,49,0,0,0,0,0,0,0,,,0
2022-01-26,273,55,0,0,0,0,0,0,0,,,0
2022-01-27,273,43,0,0,0,0,0,0,0,,,0
2022-01-28,273,40,0,0,0,0,0,0,0,,,0
2022-02-07,273,56,0,0,0,0,0,0,0,,,0
