dimension,version,group,trades,win_rate,avg_net_return,median_net_return,max_trade_return,min_trade_return,avg_holding_days,sum_net_return
industry,market_width,传媒,3,0.6666666666666666,0.22414468232952714,0.2037972157226075,0.4897334067072468,-0.0210965754412729,65.0,0.6724340469885814
industry,market_width,公用事业,1,0.0,-0.0238302512185837,-0.0238302512185837,-0.0238302512185837,-0.0238302512185837,11.0,-0.0238302512185837
industry,market_width,农林牧渔,1,0.0,-0.0318842279069306,-0.0318842279069306,-0.0318842279069306,-0.0318842279069306,13.0,-0.0318842279069306
industry,market_width,医药生物,4,0.25,-0.0316991928555021,-0.04728866124120315,0.042477114447232,-0.0746965633868341,22.5,-0.1267967714220084
industry,market_width,商贸零售,1,1.0,0.0507612525423848,0.0507612525423848,0.0507612525423848,0.0507612525423848,64.0,0.0507612525423848
industry,market_width,国防军工,3,0.6666666666666666,0.03755557278689573,0.0714856260863,0.0802332464680707,-0.0390521541936835,62.0,0.1126667183606872
industry,market_width,基础化工,3,0.6666666666666666,0.06201635617591597,0.0355969178893624,0.1532889412161309,-0.0028367905777454,54.333333333333336,0.1860490685277479
industry,market_width,家用电器,1,0.0,-0.0067986082796347,-0.0067986082796347,-0.0067986082796347,-0.0067986082796347,11.0,-0.0067986082796347
industry,market_width,有色金属,37,0.43243243243243246,0.17603818540308072,-0.0059910197260378,1.690371722593109,-0.1318788390272495,62.13513513513514,6.513412859913987
industry,market_width,机械设备,5,0.4,0.2578145773837732,-0.0323047854216335,1.111858273269753,-0.0680918208831571,44.6,1.2890728869188661
industry,market_width,汽车,4,0.0,-0.03899326446158348,-0.0355804190067557,-0.011732467331472,-0.0730797525013505,16.25,-0.15597305784633392
industry,market_width,煤炭,1,1.0,0.0476338408072625,0.0476338408072625,0.0476338408072625,0.0476338408072625,63.0,0.0476338408072625
industry,market_width,电力设备,9,0.4444444444444444,0.08317673352538607,-0.0046013267224513,0.8084768497234649,-0.1160975002070849,51.22222222222222,0.7485906017284746
industry,market_width,电子,9,0.1111111111111111,0.058219726720101256,-0.043821669797855,0.9084291071824936,-0.0926530004004846,37.44444444444444,0.5239775404809113
industry,market_width,石油石化,3,0.0,-0.03504094884475503,-0.0399997990028634,-0.0219590294475708,-0.0431640180838309,13.0,-0.1051228465342651
industry,market_width,综合,1,1.0,0.7736404521832896,0.7736404521832896,0.7736404521832896,0.7736404521832896,117.0,0.7736404521832896
industry,market_width,计算机,2,0.0,-0.08945213457147824,-0.08945213457147824,-0.0860240304091609,-0.0928802387337956,7.0,-0.17890426914295648
industry,market_width,通信,1,0.0,-0.0725647398757996,-0.0725647398757996,-0.0725647398757996,-0.0725647398757996,2.0,-0.0725647398757996
industry,market_width,钢铁,1,0.0,-0.0281174910001736,-0.0281174910001736,-0.0281174910001736,-0.0281174910001736,13.0,-0.0281174910001736
industry,market_width,银行,15,0.26666666666666666,-0.0013858401407623798,-0.0038202118837952,0.0945548801705461,-0.0469792849453838,35.733333333333334,-0.020787602111435696
industry,market_width,非银金融,8,0.375,0.023273922662301827,-0.0039324692859169005,0.1019594328172556,-0.0555927332263015,51.75,0.18619138129841462
industry,pullback_entry,传媒,4,0.5,0.13773489316839932,0.07280604249943645,0.4897334067072468,-0.0844059190325224,52.25,0.5509395726735973
industry,pullback_entry,农林牧渔,1,0.0,-0.0318842279069306,-0.0318842279069306,-0.0318842279069306,-0.0318842279069306,13.0,-0.0318842279069306
industry,pullback_entry,医药生物,3,0.3333333333333333,0.0974215200880401,-0.0197926278051101,0.3867537514560645,-0.0746965633868341,41.333333333333336,0.2922645602641203
industry,pullback_entry,国防军工,5,0.2,-0.0054183726295107815,-0.0139391808503235,0.0609291774629894,-0.0486699540690574,27.2,-0.027091863147553907
industry,pullback_entry,基础化工,3,0.6666666666666666,0.012634623536564832,0.0016761320810664,0.0390645291063734,-0.0028367905777453,53.333333333333336,0.037903870609694496
industry,pullback_entry,建筑材料,1,0.0,-0.0138576480195369,-0.0138576480195369,-0.0138576480195369,-0.0138576480195369,22.0,-0.0138576480195369
industry,pullback_entry,有色金属,29,0.4482758620689655,0.15651150096998204,-0.0053621009457627,1.6890744197673366,-0.1318788390272495,58.758620689655174,4.538833528129479
industry,pullback_entry,机械设备,7,0.42857142857142855,0.1688116883529235,-0.058432004188052,1.111858273269753,-0.0924844650632041,34.285714285714285,1.1816818184704645
industry,pullback_entry,汽车,2,0.0,-0.02156088026230795,-0.02156088026230795,-0.011732467331472,-0.0313892931931439,15.0,-0.0431217605246159
industry,pullback_entry,煤炭,1,0.0,-0.0669536444042217,-0.0669536444042217,-0.0669536444042217,-0.0669536444042217,11.0,-0.0669536444042217
industry,pullback_entry,电力设备,10,0.4,0.040845641270599184,-0.01228846937932075,0.4586572743668706,-0.0885402318992994,40.8,0.4084564127059918
industry,pullback_entry,电子,10,0.1,-0.038998629877210124,-0.062141315639313105,0.1469563697330251,-0.098755453541452,20.7,-0.3899862987721012
industry,pullback_entry,石油石化,1,0.0,-0.043164018083831,-0.043164018083831,-0.043164018083831,-0.043164018083831,13.0,-0.043164018083831
industry,pullback_entry,综合,1,1.0,0.7355794970275021,0.7355794970275021,0.7355794970275021,0.7355794970275021,113.0,0.7355794970275021
industry,pullback_entry,计算机,1,1.0,0.0158755988098461,0.0158755988098461,0.0158755988098461,0.0158755988098461,46.0,0.0158755988098461
industry,pullback_entry,钢铁,1,0.0,-0.0281174910001736,-0.0281174910001736,-0.0281174910001736,-0.0281174910001736,13.0,-0.0281174910001736
industry,pullback_entry,银行,10,0.4,0.013374199119295039,-0.004331485250138449,0.1262163609342284,-0.0398317126796647,38.8,0.13374199119295038
industry,pullback_entry,非银金融,8,0.625,0.03108166554510182,0.0040425213279183005,0.2069378848876872,-0.0406993817965579,54.375,0.24865332436081455
industry,trend_score_top20,交通运输,2,0.0,-0.03798482650241445,-0.03798482650241445,-0.0163048198460304,-0.0596648331587985,12.0,-0.0759696530048289
industry,trend_score_top20,传媒,5,0.4,0.11201313852156339,-0.0210965754412729,0.4897334067072468,-0.085259487617483,43.8,0.5600656926078169
industry,trend_score_top20,农林牧渔,1,0.0,-0.0318842279069306,-0.0318842279069306,-0.0318842279069306,-0.0318842279069306,13.0,-0.0318842279069306
industry,trend_score_top20,医药生物,3,0.3333333333333333,0.10856897908860615,-0.0506148846417056,0.4510183852943581,-0.0746965633868341,46.666666666666664,0.32570693726581845
industry,trend_score_top20,商贸零售,1,1.0,0.0507612525423848,0.0507612525423848,0.0507612525423848,0.0507612525423848,64.0,0.0507612525423848
industry,trend_score_top20,国防军工,4,0.5,0.05709190261608288,0.029793400058462198,0.1898818253685118,-0.0211010150211047,44.75,0.22836761046433152
industry,trend_score_top20,基础化工,3,0.6666666666666666,0.16794277877751929,0.1532889412161309,0.4444179133825332,-0.0938785182661063,71.0,0.5038283363325579
industry,trend_score_top20,家用电器,1,0.0,-0.0067986082796347,-0.0067986082796347,-0.0067986082796347,-0.0067986082796347,11.0,-0.0067986082796347
industry,trend_score_top20,有色金属,33,0.5151515151515151,0.1694580642719382,0.0028742665293643,1.529765574944823,-0.1318788390272495,69.24242424242425,5.592116120973961
industry,trend_score_top20,机械设备,4,0.25,0.22134611847900382,-0.049724710939339695,1.0529257166778518,-0.0680918208831571,35.5,0.8853844739160153
industry,trend_score_top20,汽车,5,0.0,-0.049539107191778786,-0.0486606813150476,-0.011732467331472,-0.0917224781125599,14.0,-0.24769553595889393
industry,trend_score_top20,电力设备,9,0.5555555555555556,0.12555115398685293,0.0038995804245042,0.7816551215018841,-0.1433708054180562,66.0,1.1299603858816765
industry,trend_score_top20,电子,10,0.1,-0.016820588684653408,-0.0381476981107287,0.2061548834890416,-0.0926530004004846,25.0,-0.1682058868465341
industry,trend_score_top20,石油石化,3,0.0,-0.03682669043677756,-0.043164018083831,-0.0219590294475709,-0.0453570237789308,13.0,-0.11048007131033269
industry,trend_score_top20,综合,1,1.0,0.3925275372486808,0.3925275372486808,0.3925275372486808,0.3925275372486808,82.0,0.3925275372486808
industry,trend_score_top20,计算机,2,0.5,-0.021531300430954102,-0.021531300430954102,0.0429614295472527,-0.0860240304091609,25.5,-0.043062600861908204
industry,trend_score_top20,通信,2,0.0,-0.0655873435119922,-0.0655873435119922,-0.0200468656199033,-0.1111278214040811,13.5,-0.1311746870239844
industry,trend_score_top20,钢铁,1,0.0,-0.0281174910001736,-0.0281174910001736,-0.0281174910001736,-0.0281174910001736,13.0,-0.0281174910001736
industry,trend_score_top20,银行,13,0.38461538461538464,0.00552349972024914,-0.0011197682252142,0.094554880170546,-0.0469792849453838,41.76923076923077,0.07180549636323882
industry,trend_score_top20,非银金融,9,0.3333333333333333,0.011266360295571147,-0.0079572099095608,0.1019594328172556,-0.0555927332263015,45.44444444444444,0.10139724266014032
market_state,atr_structure_stop,market_ok,100,0.4,0.08503488097283278,-0.00645077492157245,1.689074419767337,-0.1581685806750161,45.46,8.503488097283277
market_state,breakout_entry,market_ok,45,0.4,0.1020375564219174,-0.0079572099095607,1.1950321166495177,-0.1321730810572522,51.15555555555556,4.591690038986283
market_state,ema_state_only,market_not_ok,162,0.38271604938271603,0.03409499144135869,-0.007918899760916101,1.6227658465745196,-0.15074656140381,28.061728395061728,5.523388613500107
market_state,ema_state_only,market_ok,127,0.2283464566929134,0.05334440153592437,-0.0175864971507999,1.529765574944823,-0.2097954024251515,36.425196850393704,6.774738995062394
market_state,industry_theme_state,market_ok,116,0.3448275862068966,0.0884680320719842,-0.01142281164007005,1.690371722593109,-0.1318788390272495,46.06896551724138,10.262291720350166
market_state,layered_exit,market_ok,134,0.4253731343283582,0.06380150854249837,-0.00687329886896395,1.1622305142142564,-0.1550570629381005,23.432835820895523,8.549402144694781
market_state,market_filter,market_ok,191,0.31413612565445026,0.05010992547462048,-0.0131033127317634,1.2398069417893116,-0.2097954024251515,35.27225130890052,9.570995765652512
market_state,market_width,market_ok,116,0.3448275862068966,0.0884680320719842,-0.01142281164007005,1.690371722593109,-0.1318788390272495,46.06896551724138,10.262291720350166
market_state,pullback_entry,market_ok,98,0.3877551020408163,0.07652809410597444,-0.00926203342971125,1.6890744197673366,-0.1318788390272495,43.59183673469388,7.499753222385495
market_state,trend_score_top20,market_ok,112,0.375,0.08034403860770896,-0.01009004253429735,1.529765574944823,-0.1433708054180562,47.92857142857143,8.998532324063403
width_state,atr_structure_stop,width_ok,100,0.4,0.08503488097283278,-0.00645077492157245,1.689074419767337,-0.1581685806750161,45.46,8.503488097283277
width_state,breakout_entry,width_ok,45,0.4,0.1020375564219174,-0.0079572099095607,1.1950321166495177,-0.1321730810572522,51.15555555555556,4.591690038986283
width_state,ema_state_only,width_not_ok,222,0.3063063063063063,0.012512281243195452,-0.0135681553102699,1.6227658465745196,-0.2097954024251515,24.96846846846847,2.7777264359893903
width_state,ema_state_only,width_ok,67,0.34328358208955223,0.1420955398891509,-0.012340970187369,1.529765574944823,-0.1318788390272495,54.16417910447761,9.520401172573111
width_state,industry_theme_state,width_ok,116,0.3448275862068966,0.0884680320719842,-0.01142281164007005,1.690371722593109,-0.1318788390272495,46.06896551724138,10.262291720350166
width_state,layered_exit,width_ok,134,0.4253731343283582,0.06380150854249837,-0.00687329886896395,1.1622305142142564,-0.1550570629381005,23.432835820895523,8.549402144694781
width_state,market_filter,width_not_ok,122,0.28688524590163933,0.01806358747273242,-0.014955944203008751,0.8982955888236367,-0.2097954024251515,27.016393442622952,2.2037576716733556
width_state,market_filter,width_ok,69,0.36231884057971014,0.10677156657940796,-0.0099448983757821,1.2398069417893116,-0.1433708054180562,49.869565217391305,7.367238093979149
width_state,market_width,width_ok,116,0.3448275862068966,0.0884680320719842,-0.01142281164007005,1.690371722593109,-0.1318788390272495,46.06896551724138,10.262291720350166
width_state,pullback_entry,width_ok,98,0.3877551020408163,0.07652809410597444,-0.00926203342971125,1.6890744197673366,-0.1318788390272495,43.59183673469388,7.499753222385495
width_state,trend_score_top20,width_ok,112,0.375,0.08034403860770896,-0.01009004253429735,1.529765574944823,-0.1433708054180562,47.92857142857143,8.998532324063403
trend_score_bucket,atr_structure_stop,0-20%,100,0.4,0.08503488097283278,-0.00645077492157245,1.689074419767337,-0.1581685806750161,45.46,8.503488097283277
trend_score_bucket,breakout_entry,0-20%,45,0.4,0.1020375564219174,-0.0079572099095607,1.1950321166495177,-0.1321730810572522,51.15555555555556,4.591690038986283
trend_score_bucket,ema_state_only,0-20%,67,0.34328358208955223,0.1420955398891509,-0.012340970187369,1.529765574944823,-0.1318788390272495,54.16417910447761,9.520401172573111
trend_score_bucket,ema_state_only,NA,222,0.3063063063063063,0.012512281243195452,-0.0135681553102699,1.6227658465745196,-0.2097954024251515,24.96846846846847,2.7777264359893903
trend_score_bucket,industry_theme_state,0-20%,98,0.3673469387755102,0.10628476969809893,-0.01067417132074035,1.690371722593109,-0.1318788390272495,49.40816326530612,10.415907430413695
trend_score_bucket,industry_theme_state,20-40%,18,0.2222222222222222,-0.008534206114640407,-0.01937186315527485,0.1999727110478833,-0.106073584210077,27.88888888888889,-0.15361571006352734
trend_score_bucket,layered_exit,0-20%,134,0.4253731343283582,0.06380150854249837,-0.00687329886896395,1.1622305142142564,-0.1550570629381005,23.432835820895523,8.549402144694781
trend_score_bucket,market_filter,0-20%,68,0.36764705882352944,0.10887617671033888,-0.00937645228146845,1.2398069417893116,-0.1433708054180562,50.4264705882353,7.403580016303043
trend_score_bucket,market_filter,20-40%,1,0.0,-0.0363419223238937,-0.0363419223238937,-0.0363419223238937,-0.0363419223238937,12.0,-0.0363419223238937
trend_score_bucket,market_filter,NA,122,0.28688524590163933,0.01806358747273242,-0.014955944203008751,0.8982955888236367,-0.2097954024251515,27.016393442622952,2.2037576716733556
trend_score_bucket,market_width,0-20%,98,0.3673469387755102,0.10628476969809893,-0.01067417132074035,1.690371722593109,-0.1318788390272495,49.40816326530612,10.415907430413695
trend_score_bucket,market_width,20-40%,18,0.2222222222222222,-0.008534206114640407,-0.01937186315527485,0.1999727110478833,-0.106073584210077,27.88888888888889,-0.15361571006352734
trend_score_bucket,pullback_entry,0-20%,98,0.3877551020408163,0.07652809410597444,-0.00926203342971125,1.6890744197673366,-0.1318788390272495,43.59183673469388,7.499753222385495
trend_score_bucket,trend_score_top20,0-20%,112,0.375,0.08034403860770896,-0.01009004253429735,1.529765574944823,-0.1433708054180562,47.92857142857143,8.998532324063403
