record_source,record_unit,selection_rule,source_relative_path,episode_id,instrument,episode_low_date,episode_high_date,first_50pct_date,pre120_calendar_start_date,low_to_high_sessions,low_to_high_calendar_days,mfe_120,split,duration_bucket,board_bucket,liquidity_money_20d,total_market_cap_cny,cluster_union_start_date,cluster_union_end_date,lineage_status
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300146_20210208_0000,SZ300146,2021-02-08,2021-05-25,2021-05-25,2020-10-11,67,106,0.8205128205128205,train,medium,chinext,388612965.25,34150043966.4,2021-02-08,2021-05-25,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300166_20210208_0001,SZ300166,2021-02-08,2021-07-01,2021-07-01,2020-10-11,93,143,0.5595375722543352,train,long,chinext,143855853.85,9262790641.15,2021-02-08,2021-07-01,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300171_20201119_0002,SZ300171,2020-11-19,2021-05-17,2021-05-17,2020-07-22,117,179,1.3698996655518396,train,long,chinext,144242818.3,10267027233.6,2020-11-19,2021-07-14,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300223_20240410_0005,SZ300223,2024-04-10,2024-10-09,2024-10-09,2023-12-12,119,182,0.5318745692625775,robustness,long,chinext,934106047.25,29852518782.89,2024-04-10,2025-03-05,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300226_20191030_0000,SZ300226,2019-10-30,2020-02-21,2020-02-21,2019-07-02,75,114,0.5754451733833179,train,medium,chinext,157525071.45,11069202694.499998,2019-10-30,2020-07-14,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300236_20210204_0002,SZ300236,2021-02-04,2021-07-30,2021-07-30,2020-10-07,116,176,0.6515469323544836,train,long,chinext,334822647.0,12064836503.16,2021-02-04,2021-07-30,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300244_20191230_0002,SZ300244,2019-12-30,2020-07-01,2020-07-01,2019-09-01,119,184,0.7982599238716694,train,long,chinext,127529285.4,12967578386.4,2019-12-30,2020-08-20,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300244_20201126_0003,SZ300244,2020-11-26,2021-01-25,2021-01-25,2020-07-29,41,60,0.6168608636052091,train,medium,chinext,348026554.8,20555783346.480003,2020-11-26,2021-01-25,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300251_20210806_0003,SZ300251,2021-08-06,2021-12-27,2021-12-27,2021-04-08,94,143,0.5449999999999999,train,long,chinext,229913098.4,25522393358.4,2021-08-06,2021-12-27,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300251_20251017_0008,SZ300251,2025-10-17,2026-02-11,2026-02-11,2025-06-19,81,117,0.8537350910232266,robustness,long,chinext,1391685177.1,48404209128.0,2025-10-17,2026-02-11,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300255_20250716_0002,SZ300255,2025-07-16,2025-11-03,2025-11-03,2025-03-18,72,110,0.8777166797590992,robustness,medium,chinext,2264104417.55,40071054280.8,2025-07-16,2025-11-03,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300257_20210618_0002,SZ300257,2021-06-18,2021-09-27,2021-09-27,2021-02-18,69,101,0.5201581027667983,train,medium,chinext,48432212.95,14656116515.5,2021-06-18,2021-09-27,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300274_20240419_0001,SZ300274,2024-04-19,2024-10-08,2024-10-08,2023-12-21,111,172,0.8130475594493116,robustness,long,chinext,1588383608.2,144237863566.08002,2024-04-19,2024-10-08,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300276_20200612_0001,SZ300276,2020-06-12,2020-09-09,2020-09-09,2020-02-13,61,89,0.615866388308977,train,medium,chinext,247811185.75,7148570721.43,2020-06-12,2020-09-09,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300292_20190201_0001,SZ300292,2019-02-01,2019-05-16,2019-05-16,2018-10-04,65,104,1.723529411764706,train,medium,chinext,255491127.75,4372737132.68,2019-02-01,2019-05-16,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300296_20210108_0000,SZ300296,2021-01-08,2021-07-08,2021-07-08,2020-09-10,119,181,0.5091911764705883,train,long,chinext,261829087.0,15028547734.98,2021-01-08,2021-08-23,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300308_20251015_0004,SZ300308,2025-10-15,2026-04-14,2026-04-14,2025-06-17,120,181,1.333006535947712,robustness,long,chinext,18216842159.5,384558055397.4,2025-10-15,2026-05-27,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300315_20190201_0000,SZ300315,2019-02-01,2019-03-12,2019-03-12,2018-10-04,22,39,0.591973244147157,train,fast,chinext,96213553.9,8327602259.84,2019-02-01,2019-03-12,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300316_20200724_0000,SZ300316,2020-07-24,2021-01-19,2021-01-19,2020-03-26,120,179,0.7325791855203618,train,long,chinext,868938093.85,32369131972.8,2020-07-24,2021-01-21,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300323_20210524_0000,SZ300323,2021-05-24,2021-07-30,2021-07-30,2021-01-24,48,67,0.6317016317016317,train,medium,chinext,122814818.15,10852068963.75,2021-05-24,2021-07-30,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300346_20251114_0002,SZ300346,2025-11-14,2026-01-16,2026-01-16,2025-07-17,43,63,0.8017817371937639,robustness,medium,chinext,1343067580.7,25966764845.71,2025-11-14,2026-01-16,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300357_20190422_0002,SZ300357,2019-04-22,2019-10-18,2019-10-18,2018-12-23,119,179,0.9541684853775644,train,long,chinext,113996989.4,13185590400.0,2019-04-22,2019-10-18,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300364_20240422_0001,SZ300364,2024-04-22,2024-10-22,2024-10-22,2023-12-24,120,183,0.5663099115867845,robustness,long,chinext,2501165075.75,16861605175.8,2024-04-22,2024-10-22,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300369_20210205_0000,SZ300369,2021-02-05,2021-08-03,2021-08-03,2020-10-08,117,179,1.170464135021097,train,long,chinext,191046973.15,10327907958.62,2021-02-05,2021-08-03,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300373_20210917_0002,SZ300373,2021-09-17,2022-03-16,2022-03-16,2021-05-20,115,180,1.027729636048527,train,long,chinext,635520040.5,22504612787.280003,2021-09-17,2022-03-16,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300373_20240419_0003,SZ300373,2024-04-19,2024-10-08,2024-10-08,2023-12-21,111,172,0.6235544735240415,robustness,long,chinext,268374484.8,19195579790.45,2024-04-19,2024-10-08,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300376_20200612_0001,SZ300376,2020-06-12,2020-10-14,2020-10-14,2020-02-13,80,124,1.9258426966292133,train,medium,chinext,43849642.7,11111961922.44,2020-06-12,2020-10-14,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300376_20210208_0002,SZ300376,2021-02-08,2021-07-21,2021-07-21,2020-10-11,107,163,0.9982728842832472,train,long,chinext,285182491.05,14019243244.56,2021-02-08,2021-08-12,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300383_20191107_0001,SZ300383,2019-11-07,2020-03-05,2020-03-05,2019-07-10,78,119,0.8606755126658627,train,medium,chinext,401382820.95,26806308549.02,2019-11-07,2020-03-05,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300383_20240422_0004,SZ300383,2024-04-22,2024-10-08,2024-10-08,2023-12-24,110,169,0.5090252707581226,robustness,long,chinext,241375906.45,15728937411.25,2024-04-22,2025-02-25,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300383_20251023_0005,SZ300383,2025-10-23,2026-04-14,2026-04-14,2025-06-25,114,173,0.5015698587127158,robustness,long,chinext,1003549455.1,23818105222.75,2025-10-23,2026-04-14,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300394_20250304_0003,SZ300394,2025-03-04,2025-08-26,2025-08-26,2024-11-04,120,175,1.6732964372189554,robustness,long,chinext,2646856590.5,48433786036.23,2025-03-04,2025-09-01,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300394_20251017_0004,SZ300394,2025-10-17,2026-03-02,2026-03-02,2025-06-19,88,136,1.660328317373461,robustness,long,chinext,5251329017.85,117195445568.25,2025-10-17,2026-05-27,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300395_20241125_0002,SZ300395,2024-11-25,2025-04-11,2025-04-11,2024-07-28,91,137,0.5004077194889918,robustness,long,chinext,559146544.05,20039410613.01,2024-11-25,2025-08-29,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300395_20250613_0003,SZ300395,2025-06-13,2025-08-29,2025-08-29,2025-02-13,55,77,1.555058823529412,robustness,medium,chinext,247284135.5,22415728525.16,2025-06-13,2025-08-29,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300395_20251015_0004,SZ300395,2025-10-15,2026-03-02,2026-03-02,2025-06-17,90,138,0.9982352941176468,robustness,long,chinext,1944626750.8,35817117014.34,2025-10-15,2026-05-25,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300413_20200820_0003,SZ300413,2020-08-20,2021-01-22,2021-01-22,2020-04-22,104,155,0.5730454466306809,train,long,chinext,666389792.3,108656439496.33,2020-08-20,2021-01-22,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300413_20250623_0007,SZ300413,2025-06-23,2025-09-26,2025-09-26,2025-02-23,69,95,0.7577220077220079,robustness,medium,chinext,278476290.4,39547038029.1,2025-06-23,2025-09-26,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300418_20251114_0004,SZ300418,2025-11-14,2026-01-13,2026-01-13,2025-07-17,40,60,0.8437340153452686,robustness,fast,chinext,2517857630.85,51005153000.39001,2025-11-14,2026-01-13,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300433_20251017_0003,SZ300433,2025-10-17,2026-01-12,2026-01-12,2025-06-19,59,87,0.602360752489856,robustness,medium,chinext,3441460178.95,151078925826.69,2025-10-17,2026-01-12,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300442_20240422_0002,SZ300442,2024-04-22,2024-10-08,2024-10-08,2023-12-24,110,169,0.5540875309661437,robustness,long,chinext,1544518838.2,48864405231.6,2024-04-22,2025-02-05,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300442_20241125_0003,SZ300442,2024-11-25,2025-02-24,2025-02-24,2024-07-28,58,91,1.4599800730654264,robustness,medium,chinext,885949570.85,55035768318.53,2024-11-25,2025-02-24,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300442_20251023_0005,SZ300442,2025-10-23,2026-02-27,2026-02-27,2025-06-25,77,127,1.3707915273132665,robustness,medium,chinext,1354448615.55,75081743743.62,2025-10-23,2026-02-27,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300454_20240422_0001,SZ300454,2024-04-22,2024-10-08,2024-10-08,2023-12-24,110,169,0.6221837088388213,robustness,long,chinext,553598814.0,22428298429.64,2024-04-22,2025-03-07,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300454_20251017_0004,SZ300454,2025-10-17,2026-01-28,2026-01-28,2025-06-19,71,103,0.825242718446602,robustness,medium,chinext,1044358958.85,44728110616.14,2025-10-17,2026-01-28,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300456_20210209_0000,SZ300456,2021-02-09,2021-08-06,2021-08-06,2020-10-12,118,178,0.8788853161843517,train,long,chinext,284284926.3,12456478756.13,2021-02-09,2021-08-16,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300457_20210702_0000,SZ300457,2021-07-02,2021-11-15,2021-11-15,2021-03-04,89,136,1.1956882255389716,train,long,chinext,295018331.95,12601036482.2,2021-07-02,2021-11-15,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300476_20210615_0000,SZ300476,2021-06-15,2021-12-08,2021-12-08,2021-02-15,119,176,0.6849680170575692,train,long,chinext,122184082.9,15551229100.0,2021-06-15,2021-12-08,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300476_20240422_0002,SZ300476,2024-04-22,2024-10-21,2024-10-21,2023-12-24,119,182,1.36367692994199,robustness,long,chinext,921678194.3,22550681075.74,2024-04-22,2025-03-14,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300476_20241125_0003,SZ300476,2024-11-25,2025-03-19,2025-03-19,2024-07-28,75,114,1.5412869373101352,robustness,medium,chinext,1557272875.4,33627603226.18,2024-11-25,2025-07-04,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300487_20240422_0000,SZ300487,2024-04-22,2024-10-08,2024-10-08,2023-12-24,110,169,0.642909805849103,robustness,long,chinext,192365919.85,24488006131.81,2024-04-22,2024-10-08,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300496_20240422_0001,SZ300496,2024-04-22,2024-10-09,2024-10-09,2023-12-24,111,170,0.7027713625866052,robustness,long,chinext,719808127.9,20746374059.4,2024-04-22,2025-02-07,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300502_20250304_0002,SZ300502,2025-03-04,2025-08-25,2025-08-25,2024-11-04,119,174,3.890318430363461,robustness,long,chinext,3943735395.0,65068450653.6,2025-03-04,2025-09-02,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300548_20251105_0000,SZ300548,2025-11-05,2026-04-23,2026-04-23,2025-07-08,112,169,2.201236339551827,robustness,long,chinext,2003316702.2,28310250860.5,2025-11-05,2026-04-23,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300558_20240419_0002,SZ300558,2024-04-19,2024-10-08,2024-10-08,2023-12-21,111,172,0.5491362220334184,robustness,long,chinext,176486051.15,15237071072.849998,2024-04-19,2024-12-02,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300558_20250219_0003,SZ300558,2025-02-19,2025-08-06,2025-08-06,2024-10-22,115,168,0.5118532261389406,robustness,long,chinext,311097057.15,20966142838.5,2025-02-19,2025-09-02,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300579_20191021_0000,SZ300579,2019-10-21,2020-02-24,2020-02-24,2019-06-23,83,126,0.6368371212121211,train,long,chinext,379959688.8,5948999999.999999,2019-10-21,2020-02-24,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300595_20240422_0001,SZ300595,2024-04-22,2024-10-08,2024-10-08,2023-12-24,110,169,0.5153605015673983,robustness,long,chinext,128257358.55,15054097613.820002,2024-04-22,2024-10-08,frozen_06_risk_on_episode
