bridge_direction,row_id,instrument,event_t0_date,nearest_any_06_episode_id,nearest_any_06_episode_low_date,nearest_any_06_episode_high_date,nearest_any_market_regime_bucket,nearest_any_event_minus_episode_low_days,nearest_any_abs_event_minus_episode_low_days,nearest_any_event_vs_episode_window,inside_any_pre120_calendar_to_high_flag,nearest_risk_on_06_episode_id,nearest_risk_on_event_minus_episode_low_days,nearest_risk_on_abs_event_minus_episode_low_days,nearest_risk_on_event_vs_episode_window,inside_risk_on_pre120_calendar_to_high_flag,episode_id,episode_low_date,episode_high_date,matching_11a2_winner_row_n_pre120_to_high,matching_11a2_row_ids,matching_11a2_event_t0_dates,matching_11a2_event_minus_low_days,episode_has_any_11a2_row_pre120_to_high_flag
11a2_row_to_06_episode,14623.0,SZ300475,2025-09-09,,,,,,,no_same_instrument_episode,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,14624.0,SZ300475,2025-10-15,,,,,,,no_same_instrument_episode,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,14635.0,SZ300476,2024-03-28,SZ300476_20240422_0002,2024-04-22,2024-10-21,risk_on,-25.0,25.0,pre120_before_episode_low,True,SZ300476_20240422_0002,-25.0,25.0,pre120_before_episode_low,True,,,,,,,,
11a2_row_to_06_episode,14636.0,SZ300476,2024-04-18,SZ300476_20240422_0002,2024-04-22,2024-10-21,risk_on,-4.0,4.0,pre120_before_episode_low,True,SZ300476_20240422_0002,-4.0,4.0,pre120_before_episode_low,True,,,,,,,,
11a2_row_to_06_episode,14637.0,SZ300476,2024-05-21,SZ300476_20240422_0002,2024-04-22,2024-10-21,risk_on,29.0,29.0,inside_low_to_high,True,SZ300476_20240422_0002,29.0,29.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,14638.0,SZ300476,2024-10-08,SZ300476_20241125_0003,2024-11-25,2025-03-19,risk_on,-48.0,48.0,pre120_before_episode_low,True,SZ300476_20241125_0003,-48.0,48.0,pre120_before_episode_low,True,,,,,,,,
11a2_row_to_06_episode,14639.0,SZ300476,2024-11-13,SZ300476_20241125_0003,2024-11-25,2025-03-19,risk_on,-12.0,12.0,pre120_before_episode_low,True,SZ300476_20241125_0003,-12.0,12.0,pre120_before_episode_low,True,,,,,,,,
11a2_row_to_06_episode,14640.0,SZ300476,2024-12-13,SZ300476_20241125_0003,2024-11-25,2025-03-19,risk_on,18.0,18.0,inside_low_to_high,True,SZ300476_20241125_0003,18.0,18.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,14641.0,SZ300476,2025-02-10,SZ300476_20250409_0004,2025-04-09,2025-09-16,risk_off,-58.0,58.0,pre120_before_episode_low,True,SZ300476_20241125_0003,77.0,77.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,14642.0,SZ300476,2025-03-06,SZ300476_20250409_0004,2025-04-09,2025-09-16,risk_off,-34.0,34.0,pre120_before_episode_low,True,SZ300476_20241125_0003,101.0,101.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,14643.0,SZ300476,2025-03-24,SZ300476_20250409_0004,2025-04-09,2025-09-16,risk_off,-16.0,16.0,pre120_before_episode_low,True,SZ300476_20241125_0003,119.0,119.0,after_episode_high,False,,,,,,,,
11a2_row_to_06_episode,14706.0,SZ300502,2025-03-31,SZ300502_20250304_0002,2025-03-04,2025-08-25,risk_on,27.0,27.0,inside_low_to_high,True,SZ300502_20250304_0002,27.0,27.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,14707.0,SZ300502,2025-05-20,SZ300502_20250304_0002,2025-03-04,2025-08-25,risk_on,77.0,77.0,inside_low_to_high,True,SZ300502_20250304_0002,77.0,77.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,14708.0,SZ300502,2025-06-06,SZ300502_20250304_0002,2025-03-04,2025-08-25,risk_on,94.0,94.0,inside_low_to_high,True,SZ300502_20250304_0002,94.0,94.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,14709.0,SZ300502,2025-07-04,SZ300502_20250304_0002,2025-03-04,2025-08-25,risk_on,122.0,122.0,inside_low_to_high,True,SZ300502_20250304_0002,122.0,122.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,14710.0,SZ300502,2025-08-06,SZ300502_20251124_0003,2025-11-24,2026-05-27,transition,-110.0,110.0,pre120_before_episode_low,True,SZ300502_20250304_0002,155.0,155.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,14711.0,SZ300502,2025-08-25,SZ300502_20251124_0003,2025-11-24,2026-05-27,transition,-91.0,91.0,pre120_before_episode_low,True,SZ300502_20250304_0002,174.0,174.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,14713.0,SZ300502,2025-10-24,SZ300502_20251124_0003,2025-11-24,2026-05-27,transition,-31.0,31.0,pre120_before_episode_low,True,SZ300502_20250304_0002,234.0,234.0,after_episode_high,False,,,,,,,,
11a2_row_to_06_episode,14737.0,SZ300548,2025-07-11,SZ300548_20251105_0000,2025-11-05,2026-04-23,risk_on,-117.0,117.0,pre120_before_episode_low,True,SZ300548_20251105_0000,-117.0,117.0,pre120_before_episode_low,True,,,,,,,,
11a2_row_to_06_episode,14738.0,SZ300548,2025-08-18,SZ300548_20251105_0000,2025-11-05,2026-04-23,risk_on,-79.0,79.0,pre120_before_episode_low,True,SZ300548_20251105_0000,-79.0,79.0,pre120_before_episode_low,True,,,,,,,,
11a2_row_to_06_episode,14739.0,SZ300548,2025-09-15,SZ300548_20251105_0000,2025-11-05,2026-04-23,risk_on,-51.0,51.0,pre120_before_episode_low,True,SZ300548_20251105_0000,-51.0,51.0,pre120_before_episode_low,True,,,,,,,,
11a2_row_to_06_episode,14789.0,SZ300570,2025-06-09,SZ300570_20200204_0002,2020-02-04,2020-02-26,risk_off,1952.0,1952.0,after_episode_high,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,14790.0,SZ300570,2025-07-08,SZ300570_20200204_0002,2020-02-04,2020-02-26,risk_off,1981.0,1981.0,after_episode_high,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,14880.0,SZ300604,2025-10-21,SZ300604_20251124_0005,2025-11-24,2026-05-25,transition,-34.0,34.0,pre120_before_episode_low,True,SZ300604_20230113_0001,1012.0,1012.0,after_episode_high,False,,,,,,,,
11a2_row_to_06_episode,14907.0,SZ300620,2025-08-19,SZ300620_20251114_0000,2025-11-14,2026-05-14,risk_on,-87.0,87.0,pre120_before_episode_low,True,SZ300620_20251114_0000,-87.0,87.0,pre120_before_episode_low,True,,,,,,,,
11a2_row_to_06_episode,14908.0,SZ300620,2025-09-17,SZ300620_20251114_0000,2025-11-14,2026-05-14,risk_on,-58.0,58.0,pre120_before_episode_low,True,SZ300620_20251114_0000,-58.0,58.0,pre120_before_episode_low,True,,,,,,,,
11a2_row_to_06_episode,14909.0,SZ300620,2025-10-22,SZ300620_20251114_0000,2025-11-14,2026-05-14,risk_on,-23.0,23.0,pre120_before_episode_low,True,SZ300620_20251114_0000,-23.0,23.0,pre120_before_episode_low,True,,,,,,,,
11a2_row_to_06_episode,15027.0,SZ300672,2021-07-23,SZ300672_20210611_0000,2021-06-11,2021-11-24,risk_on,42.0,42.0,inside_low_to_high,True,SZ300672_20210611_0000,42.0,42.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15028.0,SZ300672,2021-10-22,SZ300672_20210611_0000,2021-06-11,2021-11-24,risk_on,133.0,133.0,inside_low_to_high,True,SZ300672_20210611_0000,133.0,133.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15036.0,SZ300672,2025-11-18,SZ300672_20230320_0002,2023-03-20,2023-04-06,transition,974.0,974.0,after_episode_high,False,SZ300672_20210611_0000,1621.0,1621.0,after_episode_high,False,,,,,,,,
11a2_row_to_06_episode,15041.0,SZ300676,2020-01-02,SZ300676_20200324_0000,2020-03-24,2020-07-13,risk_off,-82.0,82.0,pre120_before_episode_low,True,SZ300676_20240419_0002,-1569.0,1569.0,before_pre120_calendar_start,False,,,,,,,,
11a2_row_to_06_episode,15042.0,SZ300676,2020-01-20,SZ300676_20200324_0000,2020-03-24,2020-07-13,risk_off,-64.0,64.0,pre120_before_episode_low,True,SZ300676_20240419_0002,-1551.0,1551.0,before_pre120_calendar_start,False,,,,,,,,
11a2_row_to_06_episode,15063.0,SZ300677,2025-07-23,SZ300677_20250904_0000,2025-09-04,2026-03-11,risk_on,-43.0,43.0,pre120_before_episode_low,True,SZ300677_20250904_0000,-43.0,43.0,pre120_before_episode_low,True,,,,,,,,
11a2_row_to_06_episode,15065.0,SZ300677,2025-10-13,SZ300677_20250904_0000,2025-09-04,2026-03-11,risk_on,39.0,39.0,inside_low_to_high,True,SZ300677_20250904_0000,39.0,39.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15148.0,SZ300718,2025-02-17,SZ300718_20250409_0000,2025-04-09,2025-08-06,risk_off,-51.0,51.0,pre120_before_episode_low,True,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15154.0,SZ300723,2025-05-21,,,,,,,no_same_instrument_episode,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15155.0,SZ300723,2025-06-24,,,,,,,no_same_instrument_episode,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15169.0,SZ300724,2025-09-17,SZ300724_20251023_0002,2025-10-23,2026-02-04,risk_on,-36.0,36.0,pre120_before_episode_low,True,SZ300724_20251023_0002,-36.0,36.0,pre120_before_episode_low,True,,,,,,,,
11a2_row_to_06_episode,15170.0,SZ300724,2025-10-29,SZ300724_20251023_0002,2025-10-23,2026-02-04,risk_on,6.0,6.0,inside_low_to_high,True,SZ300724_20251023_0002,6.0,6.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15213.0,SZ300741,2021-09-13,SZ300741_20210809_0002,2021-08-09,2021-11-29,risk_on,35.0,35.0,inside_low_to_high,True,SZ300741_20210809_0002,35.0,35.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15214.0,SZ300741,2021-11-12,SZ300741_20210809_0002,2021-08-09,2021-11-29,risk_on,95.0,95.0,inside_low_to_high,True,SZ300741_20210809_0002,95.0,95.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15234.0,SZ300748,2025-06-11,SZ300748_20250106_0002,2025-01-06,2025-06-11,risk_off,156.0,156.0,inside_low_to_high,True,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15235.0,SZ300748,2025-07-11,SZ300748_20250106_0002,2025-01-06,2025-06-11,risk_off,186.0,186.0,after_episode_high,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15236.0,SZ300748,2025-08-06,SZ300748_20250106_0002,2025-01-06,2025-06-11,risk_off,212.0,212.0,after_episode_high,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15254.0,SZ300751,2025-09-24,SZ300751_20251124_0004,2025-11-24,2026-01-26,transition,-61.0,61.0,pre120_before_episode_low,True,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15255.0,SZ300751,2025-10-30,SZ300751_20251124_0004,2025-11-24,2026-01-26,transition,-25.0,25.0,pre120_before_episode_low,True,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15256.0,SZ300751,2025-11-14,SZ300751_20251124_0004,2025-11-24,2026-01-26,transition,-10.0,10.0,pre120_before_episode_low,True,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15276.0,SZ300757,2025-03-31,SZ300757_20250409_0000,2025-04-09,2025-09-18,risk_off,-9.0,9.0,pre120_before_episode_low,True,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15301.0,SZ300760,2020-01-22,SZ300760_20191224_0000,2019-12-24,2020-06-24,risk_on,29.0,29.0,inside_low_to_high,True,SZ300760_20191224_0000,29.0,29.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15356.0,SZ300763,2024-05-22,SZ300763_20240426_0000,2024-04-26,2024-10-08,risk_on,26.0,26.0,inside_low_to_high,True,SZ300763_20240426_0000,26.0,26.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15357.0,SZ300763,2024-09-26,SZ300763_20240426_0000,2024-04-26,2024-10-08,risk_on,153.0,153.0,inside_low_to_high,True,SZ300763_20240426_0000,153.0,153.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15360.0,SZ300763,2025-03-25,SZ300763_20250409_0001,2025-04-09,2025-09-08,risk_off,-15.0,15.0,pre120_before_episode_low,True,SZ300763_20251023_0002,-212.0,212.0,before_pre120_calendar_start,False,,,,,,,,
11a2_row_to_06_episode,15375.0,SZ300765,2024-10-24,SZ300765_20241118_0002,2024-11-18,2025-04-23,risk_on,-25.0,25.0,pre120_before_episode_low,True,SZ300765_20241118_0002,-25.0,25.0,pre120_before_episode_low,True,,,,,,,,
11a2_row_to_06_episode,15376.0,SZ300765,2024-11-27,SZ300765_20241118_0002,2024-11-18,2025-04-23,risk_on,9.0,9.0,inside_low_to_high,True,SZ300765_20241118_0002,9.0,9.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15377.0,SZ300765,2025-02-10,SZ300765_20241118_0002,2024-11-18,2025-04-23,risk_on,84.0,84.0,inside_low_to_high,True,SZ300765_20241118_0002,84.0,84.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15378.0,SZ300765,2025-02-26,SZ300765_20241118_0002,2024-11-18,2025-04-23,risk_on,100.0,100.0,inside_low_to_high,True,SZ300765_20241118_0002,100.0,100.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15379.0,SZ300765,2025-03-18,SZ300765_20241118_0002,2024-11-18,2025-04-23,risk_on,120.0,120.0,inside_low_to_high,True,SZ300765_20241118_0002,120.0,120.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15443.0,SZ300779,2025-05-29,,,,,,,no_same_instrument_episode,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15453.0,SZ300782,2024-09-27,SZ300782_20240422_0003,2024-04-22,2024-10-09,risk_on,158.0,158.0,inside_low_to_high,True,SZ300782_20240422_0003,158.0,158.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15483.0,SZ300803,2025-07-04,SZ300803_20250108_0002,2025-01-08,2025-06-26,risk_off,177.0,177.0,after_episode_high,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15484.0,SZ300803,2025-07-28,SZ300803_20250108_0002,2025-01-08,2025-06-26,risk_off,201.0,201.0,after_episode_high,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15485.0,SZ300803,2025-08-15,SZ300803_20250108_0002,2025-01-08,2025-06-26,risk_off,219.0,219.0,after_episode_high,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15533.0,SZ300857,2024-11-08,SZ300857_20250205_0000,2025-02-05,2025-03-18,transition,-89.0,89.0,pre120_before_episode_low,True,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15540.0,SZ300857,2025-11-11,SZ300857_20251121_0002,2025-11-21,2026-05-14,transition,-10.0,10.0,pre120_before_episode_low,True,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15613.0,SZ300953,2025-03-27,SZ300953_20251124_0000,2025-11-24,2026-05-21,transition,-242.0,242.0,before_pre120_calendar_start,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15692.0,SZ301165,2025-03-18,SZ301165_20250409_0003,2025-04-09,2025-09-01,risk_off,-22.0,22.0,pre120_before_episode_low,True,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15700.0,SZ301200,2025-08-06,SZ301200_20250904_0000,2025-09-04,2026-01-22,risk_on,-29.0,29.0,pre120_before_episode_low,True,SZ301200_20250904_0000,-29.0,29.0,pre120_before_episode_low,True,,,,,,,,
11a2_row_to_06_episode,15701.0,SZ301200,2025-08-28,SZ301200_20250904_0000,2025-09-04,2026-01-22,risk_on,-7.0,7.0,pre120_before_episode_low,True,SZ301200_20250904_0000,-7.0,7.0,pre120_before_episode_low,True,,,,,,,,
11a2_row_to_06_episode,15702.0,SZ301200,2025-09-12,SZ301200_20250904_0000,2025-09-04,2026-01-22,risk_on,8.0,8.0,inside_low_to_high,True,SZ301200_20250904_0000,8.0,8.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15703.0,SZ301200,2025-09-30,SZ301200_20250904_0000,2025-09-04,2026-01-22,risk_on,26.0,26.0,inside_low_to_high,True,SZ301200_20250904_0000,26.0,26.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15704.0,SZ301200,2025-10-29,SZ301200_20250904_0000,2025-09-04,2026-01-22,risk_on,55.0,55.0,inside_low_to_high,True,SZ301200_20250904_0000,55.0,55.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15711.0,SZ301217,2025-10-29,SZ301217_20251017_0000,2025-10-17,2026-03-03,risk_on,12.0,12.0,inside_low_to_high,True,SZ301217_20251017_0000,12.0,12.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15727.0,SZ301269,2024-10-31,SZ301269_20240423_0000,2024-04-23,2024-10-09,transition,191.0,191.0,after_episode_high,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15760.0,SZ301308,2025-10-22,SZ301308_20250409_0003,2025-04-09,2025-09-30,risk_off,196.0,196.0,after_episode_high,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15761.0,SZ301308,2025-11-19,SZ301308_20250409_0003,2025-04-09,2025-09-30,risk_off,224.0,224.0,after_episode_high,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15778.0,SZ301377,2025-07-29,,,,,,,no_same_instrument_episode,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15779.0,SZ301377,2025-08-15,,,,,,,no_same_instrument_episode,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15780.0,SZ301377,2025-09-17,,,,,,,no_same_instrument_episode,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15781.0,SZ301377,2025-10-23,,,,,,,no_same_instrument_episode,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15783.0,SZ301498,2024-10-29,SZ301498_20241120_0000,2024-11-20,2025-05-20,risk_on,-22.0,22.0,pre120_before_episode_low,True,SZ301498_20241120_0000,-22.0,22.0,pre120_before_episode_low,True,,,,,,,,
11a2_row_to_06_episode,15784.0,SZ301498,2024-11-29,SZ301498_20241120_0000,2024-11-20,2025-05-20,risk_on,9.0,9.0,inside_low_to_high,True,SZ301498_20241120_0000,9.0,9.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15785.0,SZ301498,2024-12-17,SZ301498_20241120_0000,2024-11-20,2025-05-20,risk_on,27.0,27.0,inside_low_to_high,True,SZ301498_20241120_0000,27.0,27.0,inside_low_to_high,True,,,,,,,,
11a2_row_to_06_episode,15791.0,SZ301526,2025-07-10,,,,,,,no_same_instrument_episode,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15792.0,SZ301526,2025-08-18,,,,,,,no_same_instrument_episode,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15793.0,SZ301526,2025-09-18,,,,,,,no_same_instrument_episode,False,,,,no_same_instrument_episode,False,,,,,,,,
11a2_row_to_06_episode,15800.0,SZ301611,2025-08-28,SZ301611_20250909_0000,2025-09-09,2026-01-16,risk_on,-12.0,12.0,pre120_before_episode_low,True,SZ301611_20250909_0000,-12.0,12.0,pre120_before_episode_low,True,,,,,,,,
11a2_row_to_06_episode,15801.0,SZ301611,2025-10-09,SZ301611_20250909_0000,2025-09-09,2026-01-16,risk_on,30.0,30.0,inside_low_to_high,True,SZ301611_20250909_0000,30.0,30.0,inside_low_to_high,True,,,,,,,,
06_episode_to_11a2_rows,,SH600009,,,,,,,,,,,,,,,SH600009_20210802_0002,2021-08-02,2022-01-21,0.0,,,,False
06_episode_to_11a2_rows,,SH600010,,,,,,,,,,,,,,,SH600010_20250929_0005,2025-09-29,2026-03-02,0.0,,,,False
06_episode_to_11a2_rows,,SH600011,,,,,,,,,,,,,,,SH600011_20211129_0002,2021-11-29,2021-12-24,0.0,,,,False
06_episode_to_11a2_rows,,SH600019,,,,,,,,,,,,,,,SH600019_20201215_0000,2020-12-15,2021-03-15,2.0,186;187,2020-10-16;2020-11-12,-60;-33,True
06_episode_to_11a2_rows,,SH600019,,,,,,,,,,,,,,,SH600019_20210618_0001,2021-06-18,2021-09-13,0.0,,,,False
06_episode_to_11a2_rows,,SH600025,,,,,,,,,,,,,,,SH600025_20210531_0001,2021-05-31,2021-10-08,2.0,264;265,2021-06-16;2021-08-16,16;77,True
06_episode_to_11a2_rows,,SH600026,,,,,,,,,,,,,,,SH600026_20210802_0002,2021-08-02,2021-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SH600027,,,,,,,,,,,,,,,SH600027_20211115_0002,2021-11-15,2021-12-27,0.0,,,,False
06_episode_to_11a2_rows,,SH600028,,,,,,,,,,,,,,,SH600028_20250923_0001,2025-09-23,2026-03-04,0.0,,,,False
06_episode_to_11a2_rows,,SH600030,,,,,,,,,,,,,,,SH600030_20240415_0002,2024-04-15,2024-10-09,0.0,,,,False
06_episode_to_11a2_rows,,SH600031,,,,,,,,,,,,,,,SH600031_20200812_0000,2020-08-12,2021-01-13,6.0,384;385;386;387;388;389,2020-07-17;2020-08-24;2020-10-12;2020-11-05;2020-11-20;2020-12-16,-26;12;61;85;100;126,True
06_episode_to_11a2_rows,,SH600048,,,,,,,,,,,,,,,SH600048_20210802_0000,2021-08-02,2022-01-11,0.0,,,,False
06_episode_to_11a2_rows,,SH600061,,,,,,,,,,,,,,,SH600061_20240412_0000,2024-04-12,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SH600085,,,,,,,,,,,,,,,SH600085_20201225_0000,2020-12-25,2021-05-28,0.0,,,,False
06_episode_to_11a2_rows,,SH600085,,,,,,,,,,,,,,,SH600085_20210922_0001,2021-09-22,2022-01-07,0.0,,,,False
06_episode_to_11a2_rows,,SH600085,,,,,,,,,,,,,,,SH600085_20230106_0003,2023-01-06,2023-05-08,0.0,,,,False
06_episode_to_11a2_rows,,SH600089,,,,,,,,,,,,,,,SH600089_20200908_0001,2020-09-08,2021-02-22,0.0,,,,False
06_episode_to_11a2_rows,,SH600096,,,,,,,,,,,,,,,SH600096_20210709_0000,2021-07-09,2021-09-14,0.0,,,,False
06_episode_to_11a2_rows,,SH600096,,,,,,,,,,,,,,,SH600096_20250923_0003,2025-09-23,2026-02-27,2.0,678;679,2025-10-09;2025-10-29,16;36,True
06_episode_to_11a2_rows,,SH600104,,,,,,,,,,,,,,,SH600104_20200617_0000,2020-06-17,2020-11-06,0.0,,,,False
06_episode_to_11a2_rows,,SH600132,,,,,,,,,,,,,,,SH600132_20190311_0001,2019-03-11,2019-07-01,0.0,,,,False
06_episode_to_11a2_rows,,SH600132,,,,,,,,,,,,,,,SH600132_20200812_0004,2020-08-12,2021-01-22,5.0,810;811;812;813;814,2020-10-20;2020-11-20;2020-12-07;2020-12-31;2021-01-20,69;100;117;141;161,True
06_episode_to_11a2_rows,,SH600153,,,,,,,,,,,,,,,SH600153_20220822_0002,2022-08-22,2022-11-30,0.0,,,,False
06_episode_to_11a2_rows,,SH600183,,,,,,,,,,,,,,,SH600183_20250304_0003,2025-03-04,2025-08-26,5.0,1065;1066;1067;1068;1069,2025-03-14;2025-05-12;2025-06-11;2025-07-09;2025-08-06,10;69;99;127;155,True
06_episode_to_11a2_rows,,SH600188,,,,,,,,,,,,,,,SH600188_20210520_0000,2021-05-20,2021-09-17,5.0,1076;1077;1078;1079;1080,2021-03-01;2021-06-09;2021-07-14;2021-08-05;2021-08-27,-80;20;55;77;99,True
06_episode_to_11a2_rows,,SH600188,,,,,,,,,,,,,,,SH600188_20250904_0004,2025-09-04,2026-03-09,3.0,1091;1092;1093,2025-09-15;2025-10-10;2025-11-06,11;36;63,True
06_episode_to_11a2_rows,,SH600196,,,,,,,,,,,,,,,SH600196_20191028_0001,2019-10-28,2020-04-23,1.0,1103,2020-02-25,120,True
06_episode_to_11a2_rows,,SH600196,,,,,,,,,,,,,,,SH600196_20200528_0002,2020-05-28,2020-08-06,2.0,1103;1104,2020-02-25;2020-07-14,-93;47,True
06_episode_to_11a2_rows,,SH600219,,,,,,,,,,,,,,,SH600219_20250923_0003,2025-09-23,2026-01-29,1.0,1193,2025-10-29,36,True
06_episode_to_11a2_rows,,SH600236,,,,,,,,,,,,,,,SH600236_20250919_0002,2025-09-19,2026-03-05,1.0,1249,2025-10-10,21,True
06_episode_to_11a2_rows,,SH600256,,,,,,,,,,,,,,,SH600256_20211201_0001,2021-12-01,2022-05-27,0.0,,,,False
06_episode_to_11a2_rows,,SH600276,,,,,,,,,,,,,,,SH600276_20250324_0004,2025-03-24,2025-09-09,1.0,1343,2025-03-27,3,True
06_episode_to_11a2_rows,,SH600298,,,,,,,,,,,,,,,SH600298_20191210_0001,2019-12-10,2020-06-10,0.0,,,,False
06_episode_to_11a2_rows,,SH600298,,,,,,,,,,,,,,,SH600298_20201126_0002,2020-11-26,2021-05-26,0.0,,,,False
06_episode_to_11a2_rows,,SH600298,,,,,,,,,,,,,,,SH600298_20210901_0003,2021-09-01,2021-12-27,0.0,,,,False
06_episode_to_11a2_rows,,SH600299,,,,,,,,,,,,,,,SH600299_20190222_0000,2019-02-22,2019-04-11,0.0,,,,False
06_episode_to_11a2_rows,,SH600299,,,,,,,,,,,,,,,SH600299_20200528_0001,2020-05-28,2020-08-06,0.0,,,,False
06_episode_to_11a2_rows,,SH600309,,,,,,,,,,,,,,,SH600309_20201214_0002,2020-12-14,2021-02-18,5.0,1451;1452;1453;1454;1455,2020-08-21;2020-09-18;2020-10-20;2020-11-18;2020-12-24,-115;-87;-55;-26;10,True
06_episode_to_11a2_rows,,SH600309,,,,,,,,,,,,,,,SH600309_20251021_0003,2025-10-21,2026-03-09,0.0,,,,False
06_episode_to_11a2_rows,,SH600346,,,,,,,,,,,,,,,SH600346_20250717_0004,2025-07-17,2026-01-08,4.0,1608;1609;1610;1611,2025-07-22;2025-08-20;2025-09-11;2025-10-23,5;34;56;98,True
06_episode_to_11a2_rows,,SH600362,,,,,,,,,,,,,,,SH600362_20200812_0000,2020-08-12,2021-01-08,3.0,1685;1686;1687,2020-07-28;2020-09-18;2020-11-16,-15;37;96,True
06_episode_to_11a2_rows,,SH600362,,,,,,,,,,,,,,,SH600362_20210129_0001,2021-01-29,2021-02-23,1.0,1687,2020-11-16,-74,True
06_episode_to_11a2_rows,,SH600392,,,,,,,,,,,,,,,SH600392_20250916_0004,2025-09-16,2026-02-27,0.0,,,,False
06_episode_to_11a2_rows,,SH600399,,,,,,,,,,,,,,,SH600399_20210119_0000,2021-01-19,2021-07-21,0.0,,,,False
06_episode_to_11a2_rows,,SH600406,,,,,,,,,,,,,,,SH600406_20250904_0000,2025-09-04,2026-03-09,0.0,,,,False
06_episode_to_11a2_rows,,SH600415,,,,,,,,,,,,,,,SH600415_20230216_0002,2023-02-16,2023-05-05,0.0,,,,False
