oracle_id,oracle_variant_id,split_bucket,cost_bps,q_defend,primary_variant,matched_family,matched_family_status,matched_gate_in_primary_decision,matched_min_bucket_step_n,family_evaluable_bucket_n,family_pass_bucket_n,family_pass_share,family_pass_share_weighting,matched_bucket,matched_bucket_evaluable,bucket_step_n,bucket_mean_incremental_return,bucket_trimmed_mean_incremental_return,bucket_sum_incremental_return,bucket_positive_sacrifice,bucket_negative_avoidance,bucket_neutral_contribution,bucket_gate,matched_base_gate,blocking_reason
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2022-07,False,13,0.02063358056908443,0.02063358056908443,0.2682365473980976,0.0,0.19250158244634907,0.07573496495174853,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2022-08,True,20,0.022941580152169773,0.022941580152169773,0.45883160304339543,0.0,0.3781414552303022,0.08069014781309325,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2022-09,False,18,0.018072510309095575,0.018072510309095575,0.32530518556372034,0.0,0.3137730603577895,0.011532125205930832,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2022-10,False,14,0.010176633185874608,0.010176633185874608,0.1424728646022445,0.0,0.11900579420103324,0.023467070401211265,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2022-11,True,22,0.013960399375356541,0.013960399375356541,0.3071287862578439,-0.07578073815243502,0.3187032007172676,0.06420632369301132,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2022-12,True,25,0.006377919958237623,0.006377919958237623,0.15944799895594058,-0.07550498227104951,0.20159547578826637,0.033357505438723734,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2023-01,True,25,0.004688056385825232,0.004688056385825232,0.1172014096456308,0.0,0.06730909090909093,0.049892318736539876,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2023-02,True,27,0.008492259890157047,0.008492259890157047,0.22929101703424026,-0.1675615431135663,0.27664728273727063,0.12020527741053594,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2023-03,True,22,0.001099828619556628,0.001099828619556628,0.024196229630245814,-0.14569703069954698,0.07538358905937292,0.09450967127041987,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2023-04,False,18,0.030693438343541872,0.03069343834354188,0.5524818901837537,-0.12259912310040966,0.6750810132841635,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2023-05,False,18,0.007985613974759526,0.007985613974759526,0.14374105154567146,0.0,0.14374105154567146,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2023-06,False,14,0.022011509538804663,0.022011509538804663,0.3081611335432653,0.0,0.3081611335432653,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2023-07,False,16,0.026473652273188118,0.026473652273188118,0.4235784363710099,0.0,0.28872392053660584,0.13485451583440405,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2023-08,False,15,0.01807676628176895,0.01807676628176895,0.27115149422653423,0.0,0.27115149422653423,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2023-09,False,15,0.010729565327188136,0.010729565327188136,0.16094347990782204,0.0,0.13645055989251403,0.024492920015308006,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2023-10,False,13,0.007009440230581327,0.007009440230581327,0.09112272299755725,0.0,0.04515595052507798,0.04596677247247927,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2023-11,False,15,0.012487536816355616,0.012487536816355616,0.18731305224533423,0.0,0.11557937435974874,0.07173367788558549,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2023-12,False,14,0.03456787285764619,0.03456787285764619,0.4839502200070467,0.0,0.4839502200070467,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2024-01,False,15,0.05935479070390303,0.05935479070390303,0.8903218605585455,-0.00351887396033268,0.8938407345188781,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2024-02,False,12,0.0,0.0,0.0,0.0,0.0,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2024-03,False,13,0.06981614766838351,0.06981614766838351,0.9076099196889856,0.0,0.8658623468734516,0.04174757281553404,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2024-04,False,13,0.0017621820410665017,0.0017621820410665017,0.02290836653386452,0.0,0.02290836653386452,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2024-05,False,13,0.0211283997602223,0.0211283997602223,0.27466919688288993,0.0,0.18717080057780294,0.08749839630508699,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2024-06,False,13,0.040782084160934616,0.04078208416093461,0.53016709409215,-0.006557377049180357,0.4939894284062876,0.042735042735042694,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2024-07,False,13,0.02137149893737568,0.02137149893737568,0.2778294861858838,0.0,0.19952512350714802,0.0783043626787358,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2024-08,False,14,0.011669019500786026,0.011669019500786026,0.16336627301100437,0.0,0.11548665604794012,0.04787961696306425,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2024-09,False,13,-0.009052988978272383,-0.009052988978272383,-0.11768885671754098,-0.14351045296167242,0.02582159624413144,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2024-10,False,12,0.0025262174669893472,0.0025262174669893472,0.030314609603872167,0.0,0.030314609603872167,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2024-11,False,13,0.02213289741317209,0.02213289741317209,0.28772766637123715,-0.022499999999999964,0.3102276663712371,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2024-12,False,14,0.0441227718806373,0.0441227718806373,0.6177188063289222,0.0,0.5780738359147211,0.03964497041420112,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2025-01,False,12,0.0,0.0,0.0,0.0,0.0,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2025-02,False,13,0.01322837998037976,0.01322837998037976,0.17196893974493688,0.0,0.17196893974493688,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2025-03,False,13,0.050188849562416975,0.05018884956241697,0.6524550443114207,0.0,0.6489666722183973,0.003488372093023273,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2025-04,False,13,0.00023445181228844467,0.00023445181228844467,0.003047873559749781,0.0,0.003047873559749781,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2025-05,False,13,0.0087890534486484,0.0087890534486484,0.1142576948324292,0.0,0.06989394364834328,0.04436375118408592,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2025-06,False,13,0.0008274762770311097,0.0008274762770311097,0.010757191601404426,0.0,0.010757191601404426,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2025-07,False,14,0.002538795070743949,0.002538795070743949,0.035543130990415284,0.0,0.0,0.035543130990415284,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2025-08,False,13,0.0026724501861341695,0.0026724501861341695,0.0347418524197442,0.0,-0.005640185113767848,0.04038203753351205,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2025-09,False,11,0.010938719796006514,0.010938719796006514,0.12032591775607165,0.0,0.07299582066869303,0.04733009708737862,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2025-10,False,11,0.012799471340979494,0.012799471340979494,0.14079418475077443,-0.025906735751295318,0.11188770636436324,0.05481321413770651,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2025-11,False,11,0.026753548503433113,0.026753548503433113,0.29428903353776426,0.0,0.2240376940724209,0.07025133946534334,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2025-12,False,11,-0.0033585299339275606,-0.0033585299339275606,-0.036943829273203166,-0.036943829273203166,0.0,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2026-01,False,7,0.0,0.0,0.0,0.0,0.0,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2026-02,False,8,-0.010755082307364425,-0.010755082307364425,-0.0860406584589154,0.0,-0.0860406584589154,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2026-03,False,7,0.012505062678474827,0.012505062678474827,0.08753543874932379,-0.0490373044524669,0.1365727432017907,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,evaluable,False,20,6,6,1.0,equal_bucket_weight,2026-04,False,2,0.0,0.0,0.0,0.0,0.0,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,evaluable,False,20,15,15,1.0,equal_bucket_weight,2022Q1,False,3,0.06152112774163639,0.06152112774163639,0.18456338322490917,0.0,0.18456338322490917,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,evaluable,False,20,15,15,1.0,equal_bucket_weight,2022Q2,False,7,0.00805415726436383,0.00805415726436383,0.056379100850546815,0.0,0.056379100850546815,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,evaluable,False,20,15,15,1.0,equal_bucket_weight,2022Q3,True,51,0.020634771294219877,0.02063477129421987,1.0523733360052137,0.0,0.8844160980344408,0.1679572379707726,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,evaluable,False,20,15,15,1.0,equal_bucket_weight,2022Q4,True,61,0.009984420488787362,0.00998442048878736,0.609049649816029,-0.15128572042348454,0.6393044707065673,0.12103089953294632,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,evaluable,False,20,15,15,1.0,equal_bucket_weight,2023Q1,True,74,0.005009306166352931,0.005009306166352931,0.3706886563101169,-0.3132585738131133,0.4193399627057345,0.2646072674174957,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,evaluable,False,20,15,15,1.0,equal_bucket_weight,2023Q2,True,50,0.02008768150545381,0.02008768150545381,1.0043840752726905,-0.12259912310040966,1.1269831983731002,0.0,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,evaluable,False,20,15,15,1.0,equal_bucket_weight,2023Q3,True,46,0.018601595880551436,0.01860159588055144,0.855673410505366,0.0,0.696325974655654,0.15934743584971206,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,evaluable,False,20,15,15,1.0,equal_bucket_weight,2023Q4,True,42,0.01815204750595091,0.01815204750595091,0.7623859952499382,0.0,0.6446855448918734,0.11770045035806476,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,evaluable,False,20,15,15,1.0,equal_bucket_weight,2024Q1,True,40,0.04494829450618828,0.04494829450618828,1.7979317802475312,-0.00351887396033268,1.7597030813923298,0.04174757281553404,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,evaluable,False,20,15,15,1.0,equal_bucket_weight,2024Q2,True,39,0.021224221987407803,0.021224221987407806,0.8277446575089044,-0.006557377049180357,0.7040685955179551,0.13023343904012968,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,evaluable,False,20,15,15,1.0,equal_bucket_weight,2024Q3,True,40,0.00808767256198368,0.00808767256198368,0.3235069024793472,-0.14351045296167242,0.3408333757992196,0.12618397964180006,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,evaluable,False,20,15,15,1.0,equal_bucket_weight,2024Q4,True,39,0.023993873905231576,0.023993873905231573,0.9357610823040314,-0.022499999999999964,0.9186161118898304,0.03964497041420112,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,evaluable,False,20,15,15,1.0,equal_bucket_weight,2025Q1,True,38,0.02169536800148309,0.021695368001483094,0.8244239840563574,0.0,0.8209356119633342,0.003488372093023273,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,evaluable,False,20,15,15,1.0,equal_bucket_weight,2025Q2,True,39,0.003283660512655985,0.003283660512655985,0.1280627599935834,0.0,0.08369900880949749,0.04436375118408592,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,evaluable,False,20,15,15,1.0,equal_bucket_weight,2025Q3,True,38,0.005016076346479767,0.005016076346479767,0.19061090116623114,0.0,0.06735563555492519,0.12325526561130595,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,evaluable,False,20,15,15,1.0,equal_bucket_weight,2025Q4,True,33,0.012064829970161683,0.012064829970161683,0.3981393890153355,-0.06285056502449848,0.33592540043678415,0.12506455360304986,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,evaluable,False,20,15,15,1.0,equal_bucket_weight,2026Q1,True,22,6.794455865492695e-05,6.794455865492695e-05,0.0014947802904083929,-0.0490373044524669,0.050532084742875294,0.0,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,evaluable,False,20,15,15,1.0,equal_bucket_weight,2026Q2,False,2,0.0,0.0,0.0,0.0,0.0,0.0,small_sample_readout_only,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,instrument_board_bucket,evaluable,False,20,3,3,1.0,equal_bucket_weight,chinext,True,342,0.018469130222670126,0.018489426109670658,6.3164425361531835,-0.5469726408284936,6.389570334462622,0.47384484251905595,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,instrument_board_bucket,evaluable,False,20,3,3,1.0,equal_bucket_weight,sh_main,True,100,0.01027176473755891,0.01015832160258593,1.027176473755891,-0.1380838068430984,0.8489420569921224,0.31631822360686696,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,instrument_board_bucket,evaluable,False,20,3,3,1.0,equal_bucket_weight,sz_main,True,222,0.013421418172916514,0.013907630855545375,2.979554834387466,-0.19006154311356627,2.4951542480948334,0.6744621294061985,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,known_failed_context_bucket,not_evaluable_nonblocking,False,20,0,0,,equal_bucket_weight,not_available,False,0,,,,0.0,0.0,0.0,not_evaluable_nonblocking,not_evaluable_nonblocking,
O2,O2_dd_08pct_stress,validation,0,0.5,False,market_regime_bucket,not_evaluable_nonblocking,False,20,0,0,,equal_bucket_weight,not_available,False,0,,,,0.0,0.0,0.0,not_evaluable_nonblocking,not_evaluable_nonblocking,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2018-01,True,170,0.10981131498005746,0.10780859585224635,18.667923546609767,-0.14358585858585837,17.888772989682,0.9227364155136273,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2018-02,True,158,0.0024616518041967925,0.002225894235455402,0.3889409850630932,-0.6131024664359326,0.6617526063795658,0.34029084511946006,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2018-03,True,185,0.029770173595118132,0.029533279148899045,5.507482115096854,-0.18071155891794421,4.45411758937469,1.2340760846401104,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2018-04,True,174,0.012857898031739014,0.012190122226101524,2.2372742575225883,-0.4301977723209303,1.8379954699126406,0.8294765599308782,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2018-05,True,231,0.05429773068042992,0.053039225093215535,12.542775787179313,-0.06503435863959156,11.231111356445568,1.3766987893733342,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2018-06,True,226,0.08338802090571922,0.08253737555399947,18.845692724692544,-0.17041700976283602,18.060432568187185,0.9556771662681962,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2018-07,True,225,0.060753179812885506,0.05974161580587265,13.66946545789924,0.0,11.703819998696538,1.965645459202699,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2018-08,True,224,0.03127470736868739,0.029692294870276872,7.005534450585976,-0.07750582932863204,5.559985365296127,1.5230549146184815,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2018-09,True,222,0.07242267429141105,0.07125112235359207,16.077833692693254,-0.044196306076386464,14.241393179992635,1.8806368187770055,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2018-10,True,222,0.019065294108374493,0.019800822663003797,4.232495292059138,-0.3070203122179433,4.406254243306426,0.13326136097065555,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2018-11,True,228,0.013355212238962065,0.01231082780672238,3.044988390483351,0.0,2.4081214840980487,0.6368669063853027,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2018-12,True,226,0.03999932643734387,0.039103520124338015,9.039847774839714,-0.19986327128730086,8.327927464439629,0.9117835816873825,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2019-01,True,263,0.005336040306721327,0.006084623093943974,1.4033786006677091,-0.5439442973673194,0.9459962274765379,1.0013266705584907,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2019-02,True,302,0.0,0.0,0.0,0.0,0.0,0.0,fail,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2019-03,True,346,0.00601333229966971,0.00765181051323349,2.0806129756857197,-1.4537688013484817,3.0283732706727586,0.5060085063614431,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2019-04,True,342,0.12788938928945548,0.12861808249425147,43.73817113699377,-0.43249587152420466,42.905364583433126,1.265302425084859,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2019-05,True,340,0.030558356547871146,0.029130273366499385,10.38984122627619,-0.18493436097989296,8.598781936636925,1.9759936506191553,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2019-06,True,331,0.009871289642281641,0.009113027696978051,3.2673968715952233,-0.3132017128487525,2.841657247444324,0.7389413369996518,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2019-07,True,390,0.033133577817695395,0.03240918253853932,12.922095348901204,-0.32540914972014756,10.725900352725377,2.521604145895974,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2019-08,True,404,0.005385385516097194,0.00494132143889893,2.175695748503266,-0.20197553640084326,1.879194083052785,0.4984772018513245,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2019-09,True,381,0.021684614345112208,0.02217323605337719,8.261838065487751,-0.5700277293011009,6.518247978688423,2.313617816100429,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2019-10,True,341,0.019165371659236062,0.018812164186758316,6.5353917357994975,-0.3222465904004062,4.385724173144355,2.4719141530555495,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2019-11,True,437,0.017857877283430766,0.017193434045667932,7.803892372859245,-0.24338999353086432,5.439246814199471,2.608035552190638,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2019-12,True,503,0.022108163964202943,0.02073292919201186,11.12040647399408,-0.12363004319649379,10.684591572822749,0.5594449443678271,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2020-01,True,290,0.04673161803187081,0.04822328325213308,13.552169229242534,-1.0728049435568865,14.042513992535241,0.58246018026418,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2020-02,True,434,0.022140004773355346,0.021699478573199735,9.608762071636221,-0.6153843606292988,9.60824482568369,0.6159016065818321,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2020-03,True,484,0.07000904837797156,0.06983507713468379,33.88437941493824,-0.8084598917823034,32.1517045682057,2.5411347385148435,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2020-04,True,438,0.012791067869222288,0.011016340594915111,5.602487726719362,-0.5520886815180318,5.06660241563168,1.087973992605714,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2020-05,True,393,0.008366342652660688,0.00866852474362561,3.2879726624956502,-0.5711377310005898,2.6813620586543894,1.1777483348418505,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2020-06,True,442,-0.0012258854260187044,0.0010434200859178457,-0.5418413583002674,-1.7227432716506126,0.8390779076506691,0.3418240056996764,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2020-07,True,497,0.012096208343088498,0.012274415418312949,6.011815546514983,-0.4790295700796823,4.797483613452361,1.6933615031423055,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2020-08,True,453,0.03004567541706894,0.0297618983905596,13.61069096393223,-0.6180157150812053,10.62663112487128,3.6020755541421567,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2020-09,True,390,0.02578853979233809,0.02567880628521761,10.057530519011856,-0.3281358404832181,8.666636240364852,1.7190301191302237,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2020-10,True,177,0.027461902304535532,0.02832448764987759,4.860756707902789,-0.6348665105451198,4.610054401473778,0.8855688169741307,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2020-11,True,408,0.03214480926864447,0.03214959324608254,13.115082181606944,-0.5353000232221112,10.708344619169274,2.9420375856597802,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,evaluable,False,20,97,92,0.9484536082474226,equal_bucket_weight,2020-12,True,481,0.041091350108554026,0.04157932788446412,19.764939402214488,-1.2557605702531545,18.596429510216744,2.424270462250897,pass,pass,
