oracle_id,oracle_variant_id,split_bucket,cost_bps,q_defend,primary_variant,bootstrap_family,bootstrap_primary_role,cluster_key,cluster_n,bootstrap_iterations,random_seed,observed_mean_incremental_return,ci_low,ci_mid,ci_high,ci_alpha,bootstrap_family_status,bootstrap_gate,blocking_reason
O2,O2_dd_15pct_stress,robustness,0,0.5,False,instrument,primary_required,instrument,195,1000,3700657917,0.005678120017989102,0.004602896286709109,0.005625737206483324,0.006710079540179713,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,0,0.5,False,calendar_month,primary_required,calendar_month,26,1000,474839572,0.005678120017989102,0.00334817833120663,0.0055029401265179025,0.008706265869227946,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,0,0.5,False,calendar_quarter,readout_only,calendar_quarter,10,1000,2334655510,0.005678120017989102,0.003115343401455423,0.005660143525215766,0.0086726099127957,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,validation,0,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,812334572,0.008384599466832282,0.0058725048074485245,0.008349049360159072,0.011046650871357182,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,0,0.5,False,instrument,primary_required,instrument,41,1000,2994011885,0.008384599466832282,0.00574788686819557,0.008285589386302961,0.011052135794358235,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,0,0.5,False,calendar_month,primary_required,calendar_month,52,1000,729806599,0.008384599466832282,0.005220592017900019,0.008255166585233235,0.01168321997428272,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,0,0.5,False,calendar_quarter,readout_only,calendar_quarter,18,1000,229897989,0.008384599466832282,0.005079710594502292,0.00813989406058564,0.012753874321519938,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,train,25,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,3818069481,0.016219384220449887,0.01511137333939412,0.016240167965262776,0.01721454491832634,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,25,0.0,False,instrument,primary_required,instrument,590,1000,3454145026,0.016219384220449887,0.015165273761701258,0.016208705887097496,0.017238705371475743,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,25,0.0,False,calendar_month,primary_required,calendar_month,100,1000,3344194002,0.016219384220449887,0.011600699442656405,0.016139225920305922,0.021265869739611386,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,25,0.0,False,calendar_quarter,readout_only,calendar_quarter,34,1000,3899092844,0.016219384220449887,0.01110573768735063,0.016015335025625688,0.021519087486197207,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,25,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,1069353888,0.011144901894952562,0.009076718106838988,0.011195482679685023,0.013266447601960966,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,25,0.0,False,instrument,primary_required,instrument,195,1000,1558516495,0.011144901894952562,0.009019748477563207,0.011086501882299636,0.013176890507586664,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,25,0.0,False,calendar_month,primary_required,calendar_month,26,1000,1937607934,0.011144901894952562,0.006496360091003939,0.011104503381560514,0.01729594177222975,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,25,0.0,False,calendar_quarter,readout_only,calendar_quarter,10,1000,214791653,0.011144901894952562,0.00607691610411511,0.011080288021541793,0.016691863556877993,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,validation,25,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,468877736,0.016479289295110344,0.011423940871252565,0.01627793244647447,0.02189956325100887,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,25,0.0,False,instrument,primary_required,instrument,41,1000,4081480426,0.016479289295110344,0.011259071280000713,0.016415395527625245,0.02192867673752359,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,25,0.0,False,calendar_month,primary_required,calendar_month,52,1000,2667450338,0.016479289295110344,0.010254340072444051,0.016284806344873386,0.02357277826753636,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,25,0.0,False,calendar_quarter,readout_only,calendar_quarter,18,1000,234783005,0.016479289295110344,0.010321533458305382,0.0161547944806765,0.02511063165808306,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,train,25,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,1193645368,0.012096496673611063,0.011293361702245704,0.012102154553681698,0.012882016834524421,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,25,0.25,False,instrument,primary_required,instrument,590,1000,857007568,0.012096496673611063,0.01131562352644901,0.012089871114475213,0.012864722278443196,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,25,0.25,False,calendar_month,primary_required,calendar_month,100,1000,515944402,0.012096496673611063,0.008962430183229704,0.011946161173704378,0.01578471260976705,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,25,0.25,False,calendar_quarter,readout_only,calendar_quarter,34,1000,3876479033,0.012096496673611063,0.008459220232028714,0.012209632469865304,0.016354420178923343,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,25,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,2319131179,0.008305841885958011,0.0068338719092905795,0.008312424357239607,0.00992085472258536,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,25,0.25,False,instrument,primary_required,instrument,195,1000,357356811,0.008305841885958011,0.00677991079464573,0.00828915402221558,0.009916519944590039,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,25,0.25,False,calendar_month,primary_required,calendar_month,26,1000,4269022442,0.008305841885958011,0.004864314309692694,0.008245309575156654,0.012958111187938548,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,25,0.25,False,calendar_quarter,readout_only,calendar_quarter,10,1000,1001518885,0.008305841885958011,0.004722247146635414,0.008383227571360848,0.012849735284481021,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,validation,25,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,3812435460,0.012286989561694201,0.008432885133342357,0.012224381585434367,0.015905446887807116,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,25,0.25,False,instrument,primary_required,instrument,41,1000,1894722886,0.012286989561694201,0.0083977392096862,0.012127212961903874,0.01657984389208548,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,25,0.25,False,calendar_month,primary_required,calendar_month,52,1000,1364766990,0.012286989561694201,0.007927798005329365,0.012339003231091019,0.017902562029752777,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,25,0.25,False,calendar_quarter,readout_only,calendar_quarter,18,1000,3416737379,0.012286989561694201,0.007582996968899899,0.012173848893696515,0.01910110620170487,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,train,25,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,2858017813,0.007973609126772238,0.007471079981782944,0.00798781666826409,0.008489835062742677,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,25,0.5,False,instrument,primary_required,instrument,590,1000,3979565135,0.007973609126772238,0.00744290800630746,0.007965357784553598,0.008478390196179075,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,25,0.5,False,calendar_month,primary_required,calendar_month,100,1000,4283177605,0.007973609126772238,0.005811690201745336,0.007915610206427958,0.010652686526628072,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,25,0.5,False,calendar_quarter,readout_only,calendar_quarter,34,1000,1985618464,0.007973609126772238,0.005590935439131616,0.008003713818507023,0.010985306737549706,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,25,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,2124090973,0.005466781876963461,0.004509133664082414,0.005448605603473707,0.006508119179616926,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,25,0.5,False,instrument,primary_required,instrument,195,1000,3921783128,0.005466781876963461,0.004522109015101091,0.0054508889631297765,0.006534907897881063,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,25,0.5,False,calendar_month,primary_required,calendar_month,26,1000,3738433439,0.005466781876963461,0.003165709796530964,0.005369883495599479,0.008695762963494376,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,25,0.5,False,calendar_quarter,readout_only,calendar_quarter,10,1000,1057493002,0.005466781876963461,0.002950001558584426,0.005436813774690333,0.008279487789504672,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,validation,25,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,1533193803,0.008094689828278063,0.005469932302135205,0.008029079548196233,0.01052675564390877,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,25,0.5,False,instrument,primary_required,instrument,41,1000,1923716295,0.008094689828278063,0.005480359575703628,0.008002941341860359,0.010633728888579455,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,25,0.5,False,calendar_month,primary_required,calendar_month,52,1000,1996587916,0.008094689828278063,0.0051591760986586755,0.008143763041362563,0.011840128600466052,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,25,0.5,False,calendar_quarter,readout_only,calendar_quarter,18,1000,2535027442,0.008094689828278063,0.004906782034214392,0.00797175493987169,0.012367515736696968,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,train,50,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,1533494919,0.015947218253544476,0.014977170833053203,0.015957865204423757,0.01700223414890031,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,50,0.0,False,instrument,primary_required,instrument,590,1000,1976938419,0.015947218253544476,0.014898128506722822,0.015966886217516667,0.016962982058946897,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,50,0.0,False,calendar_month,primary_required,calendar_month,100,1000,3569475764,0.015947218253544476,0.011525417461574766,0.015959321819786963,0.020932339877168967,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,50,0.0,False,calendar_quarter,readout_only,calendar_quarter,34,1000,1310740367,0.015947218253544476,0.011047190273716841,0.015925645998831513,0.021447866192351745,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,50,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,4179978781,0.010933563753926921,0.008938874876081871,0.010980526289804629,0.013081052476554871,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,50,0.0,False,instrument,primary_required,instrument,195,1000,982248067,0.010933563753926921,0.008944706354467601,0.010874708400842767,0.012976318801250174,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,50,0.0,False,calendar_month,primary_required,calendar_month,26,1000,2421271224,0.010933563753926921,0.006501642237536875,0.010821876856073349,0.017046394580264825,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,50,0.0,False,calendar_quarter,readout_only,calendar_quarter,10,1000,1392847139,0.010933563753926921,0.005622767993106913,0.010978050023834373,0.01642789981912514,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,validation,50,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,814052674,0.016189379656556126,0.011291357407502324,0.016094006377524755,0.0217964900958067,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,50,0.0,False,instrument,primary_required,instrument,41,1000,162325952,0.016189379656556126,0.010882200301864816,0.016014045840941037,0.021392873764490818,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,50,0.0,False,calendar_month,primary_required,calendar_month,52,1000,298837662,0.016189379656556126,0.009863066288646943,0.016012826248677503,0.02332576802902502,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,50,0.0,False,calendar_quarter,readout_only,calendar_quarter,18,1000,3778430645,0.016189379656556126,0.009908429667259447,0.015951413257076205,0.02443026084743805,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,train,50,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,3196878989,0.011824330706705652,0.01107459669906854,0.011842575194993234,0.012624918812772707,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,50,0.25,False,instrument,primary_required,instrument,590,1000,3403231955,0.011824330706705652,0.01104935707243968,0.011818989144126196,0.012564017316308282,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,50,0.25,False,calendar_month,primary_required,calendar_month,100,1000,3318635475,0.011824330706705652,0.00867283054074214,0.011767153811721573,0.015457654203387594,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,50,0.25,False,calendar_quarter,readout_only,calendar_quarter,34,1000,3882134817,0.011824330706705652,0.00823219094769243,0.011860274927131279,0.016128360325500392,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,50,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,2825296727,0.008094503744932372,0.006551162112505751,0.00813196510559681,0.009630355893047806,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,50,0.25,False,instrument,primary_required,instrument,195,1000,2537248175,0.008094503744932372,0.006636523425196217,0.008066760708697418,0.009619992825835129,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,50,0.25,False,calendar_month,primary_required,calendar_month,26,1000,2970545786,0.008094503744932372,0.004617940971219142,0.007886055412376664,0.012516083290657854,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,50,0.25,False,calendar_quarter,readout_only,calendar_quarter,10,1000,3709799396,0.008094503744932372,0.00424337263397094,0.007980882750064588,0.012545258086169792,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,validation,50,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,478195259,0.011997079923139987,0.008186875341374628,0.01194725224356772,0.01566704454882529,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,50,0.25,False,instrument,primary_required,instrument,41,1000,2535177082,0.011997079923139987,0.008350881709983863,0.011825084384868546,0.015714344856166837,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,50,0.25,False,calendar_month,primary_required,calendar_month,52,1000,196253228,0.011997079923139987,0.007725146918386355,0.011821948085760679,0.017347430449336444,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,50,0.25,False,calendar_quarter,readout_only,calendar_quarter,18,1000,2978960474,0.011997079923139987,0.007194487202031276,0.011696113700204333,0.01815979142395986,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,train,50,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,1299013515,0.007701443159866829,0.007210145066240864,0.007689871241701237,0.008174948153129389,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,50,0.5,False,instrument,primary_required,instrument,590,1000,320206100,0.007701443159866829,0.007213686909074092,0.007702892886630883,0.008220490201626652,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,50,0.5,False,calendar_month,primary_required,calendar_month,100,1000,207511745,0.007701443159866829,0.005660357611523478,0.007635397270703292,0.01011999977311109,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,50,0.5,False,calendar_quarter,readout_only,calendar_quarter,34,1000,770665989,0.007701443159866829,0.005341783987112625,0.007620851286833289,0.010226515776983785,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,50,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,2027937319,0.00525544373593782,0.004243269147543791,0.0052289725897909055,0.006170706692321613,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,50,0.5,False,instrument,primary_required,instrument,195,1000,509714226,0.00525544373593782,0.004284619758434007,0.005206421726117325,0.006298726706406115,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,50,0.5,False,calendar_month,primary_required,calendar_month,26,1000,2676596675,0.00525544373593782,0.0029025844471517277,0.0051528303387973744,0.008157863081006356,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,50,0.5,False,calendar_quarter,readout_only,calendar_quarter,10,1000,2262288655,0.00525544373593782,0.0027422145384962972,0.005222525921143507,0.007976298249276866,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,validation,50,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,3340404658,0.007804780189723846,0.0053805922293262394,0.007835888051940479,0.01044579626977079,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,50,0.5,False,instrument,primary_required,instrument,41,1000,3308969960,0.007804780189723846,0.0052105710037155094,0.007815491325492413,0.010604193089719646,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,50,0.5,False,calendar_month,primary_required,calendar_month,52,1000,2003857316,0.007804780189723846,0.00490919688863271,0.007797390784325467,0.011627533248318308,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,50,0.5,False,calendar_quarter,readout_only,calendar_quarter,18,1000,4067511198,0.007804780189723846,0.004653282521657664,0.00779758553257351,0.012212518382528507,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,train,100,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,1630789129,0.015402886319733657,0.014417570847339616,0.015378448756691986,0.01639854917630749,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,100,0.0,False,instrument,primary_required,instrument,590,1000,903514917,0.015402886319733657,0.014419187234249684,0.015427775685342954,0.01644129963351486,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,100,0.0,False,calendar_month,primary_required,calendar_month,100,1000,2387147583,0.015402886319733657,0.011437141641599327,0.015326631255845059,0.02083743557458292,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,100,0.0,False,calendar_quarter,readout_only,calendar_quarter,34,1000,1886838531,0.015402886319733657,0.0106424904843804,0.015187816108713802,0.020099462300200478,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,100,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,1545596808,0.01051088747187564,0.008597420719936062,0.010550291364849194,0.012601467167932742,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,100,0.0,False,instrument,primary_required,instrument,195,1000,1922825834,0.01051088747187564,0.008454638431356949,0.01050924669909412,0.012583462630283176,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,100,0.0,False,calendar_month,primary_required,calendar_month,26,1000,2717388870,0.01051088747187564,0.0062207562062763615,0.010414603894452538,0.016016265100374016,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,100,0.0,False,calendar_quarter,readout_only,calendar_quarter,10,1000,2543042597,0.01051088747187564,0.0056609146286936704,0.010498007166603054,0.01581828960495375,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,validation,100,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,2894100989,0.015609560379447692,0.010351752893610375,0.015431325699271041,0.0205240780846635,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,100,0.0,False,instrument,primary_required,instrument,41,1000,4039016184,0.015609560379447692,0.010032008913828905,0.015499432694817399,0.020722659392355576,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,100,0.0,False,calendar_month,primary_required,calendar_month,52,1000,2894125721,0.015609560379447692,0.009636149798989446,0.01525814424285578,0.023036588771375783,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,100,0.0,False,calendar_quarter,readout_only,calendar_quarter,18,1000,3831607139,0.015609560379447692,0.009434312994226677,0.01530096187653521,0.02416353657838174,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,train,100,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,3770528577,0.011279998772894834,0.01054445650768847,0.011264708156087792,0.012020892826198034,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,100,0.25,False,instrument,primary_required,instrument,590,1000,4242355994,0.011279998772894834,0.010554417978731195,0.011261970622817601,0.01200908636836431,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,100,0.25,False,calendar_month,primary_required,calendar_month,100,1000,1194901621,0.011279998772894834,0.00813713192721424,0.011137516807061647,0.015063365311405253,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,100,0.25,False,calendar_quarter,readout_only,calendar_quarter,34,1000,4223104725,0.011279998772894834,0.007852997648776429,0.01115866037346511,0.015119957217343846,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,100,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,384871807,0.0076718274628810885,0.006290027596544508,0.007641335707897431,0.009133787630205076,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,100,0.25,False,instrument,primary_required,instrument,195,1000,2168272270,0.0076718274628810885,0.006221450036641578,0.0077087822984769835,0.009225419532830594,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,100,0.25,False,calendar_month,primary_required,calendar_month,26,1000,2330783175,0.0076718274628810885,0.004318836842509451,0.007584131310110638,0.011930934114996716,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,100,0.25,False,calendar_quarter,readout_only,calendar_quarter,10,1000,2406100334,0.0076718274628810885,0.004363780163484407,0.007781448638772616,0.011504978978107714,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,validation,100,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,331385848,0.011417260646031553,0.007873852254113188,0.01134319244985208,0.015208794966752294,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,100,0.25,False,instrument,primary_required,instrument,41,1000,1598993620,0.011417260646031553,0.007701106345076479,0.01126345783895119,0.01531907407740493,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,100,0.25,False,calendar_month,primary_required,calendar_month,52,1000,2996290992,0.011417260646031553,0.00699721349581911,0.011129432940303285,0.017063931742968688,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,100,0.25,False,calendar_quarter,readout_only,calendar_quarter,18,1000,2017693176,0.011417260646031553,0.00704705519890444,0.011207409128873906,0.01738036535858509,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,train,100,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,2798205238,0.007157111226056014,0.006696346839356976,0.0071468610472208635,0.007628322043576363,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,100,0.5,False,instrument,primary_required,instrument,590,1000,865383387,0.007157111226056014,0.006710981969202131,0.007151975848940648,0.007627970211000361,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,100,0.5,False,calendar_month,primary_required,calendar_month,100,1000,3700931733,0.007157111226056014,0.005348173638062493,0.007139954136031471,0.009223616654332653,0.05,pass,pass,
O2,O2_dd_15pct_stress,train,100,0.5,False,calendar_quarter,readout_only,calendar_quarter,34,1000,2960596857,0.007157111226056014,0.0049517343997411796,0.007160200309948235,0.009660877522560394,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,100,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,818808424,0.004832767453886538,0.0039415333038879605,0.004805708907079738,0.005753115906220577,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,100,0.5,False,instrument,primary_required,instrument,195,1000,736738574,0.004832767453886538,0.003976419965699517,0.004832640815391649,0.00578418605306499,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,100,0.5,False,calendar_month,primary_required,calendar_month,26,1000,3027815657,0.004832767453886538,0.002771006560171957,0.004788488588519017,0.007592348827413663,0.05,pass,pass,
O2,O2_dd_15pct_stress,robustness,100,0.5,False,calendar_quarter,readout_only,calendar_quarter,10,1000,4205471513,0.004832767453886538,0.002444547795077415,0.004803114895336396,0.007241981701417749,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_15pct_stress,validation,100,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,3242091937,0.007224960912615414,0.0048423605611896394,0.0072229999987289475,0.009643762330315421,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,100,0.5,False,instrument,primary_required,instrument,41,1000,3987227822,0.007224960912615414,0.004685381681333639,0.007100310909468612,0.009775562730663918,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,100,0.5,False,calendar_month,primary_required,calendar_month,52,1000,636051352,0.007224960912615414,0.004421217844598256,0.0072262262138750605,0.010770091469931025,0.05,pass,pass,
O2,O2_dd_15pct_stress,validation,100,0.5,False,calendar_quarter,readout_only,calendar_quarter,18,1000,235889444,0.007224960912615414,0.0043783233295597935,0.007043743644091073,0.011344517600607913,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_20pct_stress,train,0,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,2932671970,0.008680248003417596,0.007964092365875895,0.008687771248590898,0.009538621195527544,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,0,0.0,False,instrument,primary_required,instrument,590,1000,1504676644,0.008680248003417596,0.007896622263976055,0.008701704312530586,0.009479663424579843,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,0,0.0,False,calendar_month,primary_required,calendar_month,100,1000,4107323284,0.008680248003417596,0.00599480405727257,0.008629925864782721,0.012188671661760101,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,0,0.0,False,calendar_quarter,readout_only,calendar_quarter,34,1000,2083975442,0.008680248003417596,0.00565270076575255,0.008696571604687977,0.01236239914869572,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,0,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,1989449346,0.005735501440234914,0.004241512641778078,0.00572512611929678,0.007296328843468415,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,0,0.0,False,instrument,primary_required,instrument,195,1000,653660627,0.005735501440234914,0.004175392334853892,0.005725763768419706,0.007474344074522557,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,0,0.0,False,calendar_month,primary_required,calendar_month,26,1000,3523016079,0.005735501440234914,0.002533394094823131,0.005423219404667902,0.010662574257551556,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,0,0.0,False,calendar_quarter,readout_only,calendar_quarter,10,1000,1470584271,0.005735501440234914,0.0027455819070993626,0.005666038046304951,0.010024977124607178,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_20pct_stress,validation,0,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,533795604,0.008814127363951861,0.00547997259926886,0.008685712166373215,0.012105926128035115,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,0,0.0,False,instrument,primary_required,instrument,41,1000,1261243998,0.008814127363951861,0.005582749337158118,0.008753114884600247,0.012263372952501227,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,0,0.0,False,calendar_month,primary_required,calendar_month,52,1000,3232535596,0.008814127363951861,0.0036388013490980813,0.00861127026086781,0.016616565274343697,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,0,0.0,False,calendar_quarter,readout_only,calendar_quarter,18,1000,3929965307,0.008814127363951861,0.0033786452817587227,0.008506953452273577,0.018047681041298565,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_20pct_stress,train,0,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,2070499373,0.0065101860025631965,0.005967478506447134,0.006527063897791773,0.007081456511345501,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,0,0.25,False,instrument,primary_required,instrument,590,1000,2472737582,0.0065101860025631965,0.005963157975039905,0.006515056807381238,0.007102288624491148,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,0,0.25,False,calendar_month,primary_required,calendar_month,100,1000,3851358716,0.0065101860025631965,0.004395885125333043,0.006460328482087012,0.009182036637986012,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,0,0.25,False,calendar_quarter,readout_only,calendar_quarter,34,1000,2382115172,0.0065101860025631965,0.004280125825840527,0.006546956811694298,0.008977715540402794,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,0,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,2358430937,0.0043016260801761845,0.003188970266422526,0.004310380565377126,0.005503597430292312,0.05,pass,pass,
