candidate_family_id,candidate_feature_id,split_bucket,candidate_primary_dedup_group_id,residualization_control_set_id,residualization_control_set_role,raw_candidate_rank_ic,residual_candidate_rank_ic,residual_retention,residualization_fit_split,residualization_covariates,residualization_uses_target,residualization_uses_robustness_rows,residualization_uses_validation_rows,residual_rank_ic_same_sign_as_raw,orthogonal_payoff_candidate,dedup_group_representative,recommendation_eligible_residualization,target_evidence_role,orthogonality_status
M2,m2_positive_money_flow_share_trailing20,robustness,m2_positive_money_flow_share_trailing20,f2_extended_participation_money,m2_recommendation_gate,-0.007564377767163124,0.011134463618760183,-1.4719602803412013,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,False,False,True,True,robustness_diagnostic_only,diagnostic_only
M2,m2_positive_money_flow_share_trailing20,validation,m2_positive_money_flow_share_trailing20,f2_extended_participation_money,m2_recommendation_gate,-0.017255936927525136,-0.07806226814486555,4.5237919258007695,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,True,False,True,True,validation_diagnostic_only,diagnostic_only
M2,m2_money_flow_persistence_trailing20,train,m2_money_flow_persistence_trailing20,base_vol_participation,standard_orthogonality_readout,0.014097028135630041,0.02085459207310404,1.4793608888666647,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,train_priority_prior,dedup_non_representative_or_fail
M2,m2_money_flow_persistence_trailing20,robustness,m2_money_flow_persistence_trailing20,base_vol_participation,standard_orthogonality_readout,-0.0013089584001271981,0.004891744619355482,-3.737127642009193,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,False,False,False,False,robustness_diagnostic_only,diagnostic_only
M2,m2_money_flow_persistence_trailing20,validation,m2_money_flow_persistence_trailing20,base_vol_participation,standard_orthogonality_readout,-0.029823910129571602,-0.03779177356379547,1.2671636079778623,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,validation_diagnostic_only,diagnostic_only
M2,m2_money_flow_persistence_trailing20,train,m2_money_flow_persistence_trailing20,f2_extended_participation_money,m2_recommendation_gate,0.014097028135630041,0.02279026938943336,1.6166719091544743,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,True,True,True,True,train_priority_prior,pass
M2,m2_money_flow_persistence_trailing20,robustness,m2_money_flow_persistence_trailing20,f2_extended_participation_money,m2_recommendation_gate,-0.0013089584001271981,0.004976375142848488,-3.8017825030687824,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,False,False,True,True,robustness_diagnostic_only,diagnostic_only
M2,m2_money_flow_persistence_trailing20,validation,m2_money_flow_persistence_trailing20,f2_extended_participation_money,m2_recommendation_gate,-0.029823910129571602,-0.037336395982469024,1.2518947321212752,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,True,False,True,True,validation_diagnostic_only,diagnostic_only
M2,m2_turnover_compression_20_vs_60,train,m2_turnover_compression_20_vs_60,base_vol_participation,standard_orthogonality_readout,-0.04615386164982441,-0.03538880043921224,0.7667570854138243,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,train_priority_prior,dedup_non_representative_or_fail
M2,m2_turnover_compression_20_vs_60,robustness,m2_turnover_compression_20_vs_60,base_vol_participation,standard_orthogonality_readout,-0.013966155727330554,0.003903388551679438,-0.2794891184007669,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,False,False,False,False,robustness_diagnostic_only,diagnostic_only
M2,m2_turnover_compression_20_vs_60,validation,m2_turnover_compression_20_vs_60,base_vol_participation,standard_orthogonality_readout,0.022123752554938838,0.0070127452745922265,0.316978110163627,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,validation_diagnostic_only,diagnostic_only
M2,m2_turnover_compression_20_vs_60,train,m2_turnover_compression_20_vs_60,f2_extended_participation_money,m2_recommendation_gate,-0.04615386164982441,-0.021640553773315727,0.4688785076643323,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,True,True,True,True,train_priority_prior,pass
M2,m2_turnover_compression_20_vs_60,robustness,m2_turnover_compression_20_vs_60,f2_extended_participation_money,m2_recommendation_gate,-0.013966155727330554,0.005111984703356788,-0.3660266148510057,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,False,False,True,True,robustness_diagnostic_only,diagnostic_only
M2,m2_turnover_compression_20_vs_60,validation,m2_turnover_compression_20_vs_60,f2_extended_participation_money,m2_recommendation_gate,0.022123752554938838,-0.011607661891575008,-0.5246696672614768,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,False,False,True,True,validation_diagnostic_only,diagnostic_only
M2,m2_net_signed_money_flow_accel_5v20,train,m2_net_signed_money_flow_accel_5v20,base_vol_participation,standard_orthogonality_readout,-0.0009384859982824855,-0.0025525194038496157,2.7198268365441334,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,train_priority_prior,dedup_non_representative_or_fail
M2,m2_net_signed_money_flow_accel_5v20,robustness,m2_net_signed_money_flow_accel_5v20,base_vol_participation,standard_orthogonality_readout,0.019800825661819503,0.0034970138388229982,0.17660949591440708,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,robustness_diagnostic_only,diagnostic_only
M2,m2_net_signed_money_flow_accel_5v20,validation,m2_net_signed_money_flow_accel_5v20,base_vol_participation,standard_orthogonality_readout,0.013615447255188188,-0.01033996435166728,-0.7594289161325362,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,False,False,False,False,validation_diagnostic_only,diagnostic_only
M2,m2_net_signed_money_flow_accel_5v20,train,m2_net_signed_money_flow_accel_5v20,f2_extended_participation_money,m2_recommendation_gate,-0.0009384859982824855,0.007587912655444455,-8.085269966020828,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,False,False,False,True,train_priority_prior,dedup_non_representative_or_fail
M2,m2_net_signed_money_flow_accel_5v20,robustness,m2_net_signed_money_flow_accel_5v20,f2_extended_participation_money,m2_recommendation_gate,0.019800825661819503,0.009000132664743995,0.4545332007088118,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,True,False,False,True,robustness_diagnostic_only,diagnostic_only
M2,m2_net_signed_money_flow_accel_5v20,validation,m2_net_signed_money_flow_accel_5v20,f2_extended_participation_money,m2_recommendation_gate,0.013615447255188188,-0.018829858025145904,-1.3829775601363927,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,False,False,False,True,validation_diagnostic_only,diagnostic_only
M2,m2_positive_money_flow_share_accel_5v20,train,m2_positive_money_flow_share_accel_5v20,base_vol_participation,standard_orthogonality_readout,-0.000664747246746465,-0.0021427744698627148,3.2234424141661324,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,train_priority_prior,dedup_non_representative_or_fail
M2,m2_positive_money_flow_share_accel_5v20,robustness,m2_positive_money_flow_share_accel_5v20,base_vol_participation,standard_orthogonality_readout,0.018129537268124184,0.0006234594405364531,0.034389153529728274,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,robustness_diagnostic_only,diagnostic_only
M2,m2_positive_money_flow_share_accel_5v20,validation,m2_positive_money_flow_share_accel_5v20,base_vol_participation,standard_orthogonality_readout,0.01890142019518434,-0.007731096461351191,-0.40902198784623084,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,False,False,False,False,validation_diagnostic_only,diagnostic_only
M2,m2_positive_money_flow_share_accel_5v20,train,m2_positive_money_flow_share_accel_5v20,f2_extended_participation_money,m2_recommendation_gate,-0.000664747246746465,0.00770532872662385,-11.591366138538769,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,False,False,False,True,train_priority_prior,dedup_non_representative_or_fail
M2,m2_positive_money_flow_share_accel_5v20,robustness,m2_positive_money_flow_share_accel_5v20,f2_extended_participation_money,m2_recommendation_gate,0.018129537268124184,0.00635849097624365,0.3507254974137322,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,True,False,False,True,robustness_diagnostic_only,diagnostic_only
M2,m2_positive_money_flow_share_accel_5v20,validation,m2_positive_money_flow_share_accel_5v20,f2_extended_participation_money,m2_recommendation_gate,0.01890142019518434,-0.01557678172340887,-0.8241064196529257,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,False,False,False,True,validation_diagnostic_only,diagnostic_only
M2,m2_money_flow_reversal_accel_5v20,train,m2_money_flow_reversal_accel_5v20,base_vol_participation,standard_orthogonality_readout,-0.045837462081541214,-0.04475222096206006,0.9763241447017595,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,train_priority_prior,dedup_non_representative_or_fail
M2,m2_money_flow_reversal_accel_5v20,robustness,m2_money_flow_reversal_accel_5v20,base_vol_participation,standard_orthogonality_readout,-0.005221356466322555,0.0038644449167285545,-0.7401227902469404,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,False,False,False,False,robustness_diagnostic_only,diagnostic_only
M2,m2_money_flow_reversal_accel_5v20,validation,m2_money_flow_reversal_accel_5v20,base_vol_participation,standard_orthogonality_readout,-0.012183313584110692,-0.0030572480611186607,0.25093732013151837,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,validation_diagnostic_only,diagnostic_only
M2,m2_money_flow_reversal_accel_5v20,train,m2_money_flow_reversal_accel_5v20,f2_extended_participation_money,m2_recommendation_gate,-0.045837462081541214,-0.04211493186710655,0.9187884746364757,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,True,True,True,True,train_priority_prior,pass
M2,m2_money_flow_reversal_accel_5v20,robustness,m2_money_flow_reversal_accel_5v20,f2_extended_participation_money,m2_recommendation_gate,-0.005221356466322555,0.00577580649322295,-1.1061888860637203,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,False,False,True,True,robustness_diagnostic_only,diagnostic_only
M2,m2_money_flow_reversal_accel_5v20,validation,m2_money_flow_reversal_accel_5v20,f2_extended_participation_money,m2_recommendation_gate,-0.012183313584110692,-0.004339908149061472,0.3562173885700127,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,True,False,True,True,validation_diagnostic_only,diagnostic_only
M2,m2_net_signed_money_flow_curvature_5_10_20,train,m2_net_signed_money_flow_curvature_5_10_20,base_vol_participation,standard_orthogonality_readout,0.001164208313946485,0.002021926189744834,1.7367391776226186,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,train_priority_prior,dedup_non_representative_or_fail
M2,m2_net_signed_money_flow_curvature_5_10_20,robustness,m2_net_signed_money_flow_curvature_5_10_20,base_vol_participation,standard_orthogonality_readout,-0.029001157512716827,-0.029132491495645108,1.0045285772773274,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,robustness_diagnostic_only,diagnostic_only
M2,m2_net_signed_money_flow_curvature_5_10_20,validation,m2_net_signed_money_flow_curvature_5_10_20,base_vol_participation,standard_orthogonality_readout,0.02761044199751507,0.02301133189692046,0.8334285955650935,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,validation_diagnostic_only,diagnostic_only
M2,m2_net_signed_money_flow_curvature_5_10_20,train,m2_net_signed_money_flow_curvature_5_10_20,f2_extended_participation_money,m2_recommendation_gate,0.001164208313946485,-0.0033445512269842624,-2.872811666880091,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,False,False,False,True,train_priority_prior,dedup_non_representative_or_fail
M2,m2_net_signed_money_flow_curvature_5_10_20,robustness,m2_net_signed_money_flow_curvature_5_10_20,f2_extended_participation_money,m2_recommendation_gate,-0.029001157512716827,-0.03151691832382015,1.0867469103603944,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,True,False,False,True,robustness_diagnostic_only,diagnostic_only
M2,m2_net_signed_money_flow_curvature_5_10_20,validation,m2_net_signed_money_flow_curvature_5_10_20,f2_extended_participation_money,m2_recommendation_gate,0.02761044199751507,0.026480186503322643,0.9590642013520049,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,True,False,False,True,validation_diagnostic_only,diagnostic_only
M2,m2_flow_price_divergence_persistence_20,train,m2_flow_price_divergence_persistence_20,base_vol_participation,standard_orthogonality_readout,-0.008913120101847723,-0.004916525980398287,0.5516054899090918,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,train_priority_prior,dedup_non_representative_or_fail
M2,m2_flow_price_divergence_persistence_20,robustness,m2_flow_price_divergence_persistence_20,base_vol_participation,standard_orthogonality_readout,0.00569666674657914,0.021965202265557107,3.8557990563073146,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,robustness_diagnostic_only,diagnostic_only
M2,m2_flow_price_divergence_persistence_20,validation,m2_flow_price_divergence_persistence_20,base_vol_participation,standard_orthogonality_readout,-0.002205259047310842,0.005203294316359509,-2.359493467538228,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,False,False,False,False,validation_diagnostic_only,diagnostic_only
M2,m2_flow_price_divergence_persistence_20,train,m2_flow_price_divergence_persistence_20,f2_extended_participation_money,m2_recommendation_gate,-0.008913120101847723,-0.013291086923345595,1.4911822988439596,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,True,True,True,True,train_priority_prior,pass
M2,m2_flow_price_divergence_persistence_20,robustness,m2_flow_price_divergence_persistence_20,f2_extended_participation_money,m2_recommendation_gate,0.00569666674657914,0.013674788569866942,2.4004894753723622,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,True,False,True,True,robustness_diagnostic_only,diagnostic_only
M2,m2_flow_price_divergence_persistence_20,validation,m2_flow_price_divergence_persistence_20,f2_extended_participation_money,m2_recommendation_gate,-0.002205259047310842,0.005648498357562594,-2.5613763446296884,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,False,False,True,True,validation_diagnostic_only,diagnostic_only
M2,m2_high_amount_negative_bar_share_20,train,m2_high_amount_negative_bar_share_20,base_vol_participation,standard_orthogonality_readout,-0.010954831587163533,0.008714612253632863,-0.7955039914848462,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,False,False,False,False,train_priority_prior,dedup_non_representative_or_fail
M2,m2_high_amount_negative_bar_share_20,robustness,m2_high_amount_negative_bar_share_20,base_vol_participation,standard_orthogonality_readout,-0.012167137298397376,0.018600196137038633,-1.5287241099423283,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,False,False,False,False,robustness_diagnostic_only,diagnostic_only
M2,m2_high_amount_negative_bar_share_20,validation,m2_high_amount_negative_bar_share_20,base_vol_participation,standard_orthogonality_readout,0.01772398009104067,0.02231362555255817,1.2589511745072164,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,validation_diagnostic_only,diagnostic_only
M2,m2_high_amount_negative_bar_share_20,train,m2_high_amount_negative_bar_share_20,f2_extended_participation_money,m2_recommendation_gate,-0.010954831587163533,0.010010868526126577,-0.9138313488869096,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,False,False,False,True,train_priority_prior,dedup_non_representative_or_fail
M2,m2_high_amount_negative_bar_share_20,robustness,m2_high_amount_negative_bar_share_20,f2_extended_participation_money,m2_recommendation_gate,-0.012167137298397376,0.019404035119545412,-1.5947905118241135,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,False,False,False,True,robustness_diagnostic_only,diagnostic_only
M2,m2_high_amount_negative_bar_share_20,validation,m2_high_amount_negative_bar_share_20,f2_extended_participation_money,m2_recommendation_gate,0.01772398009104067,0.019637835619040388,1.1079811373161697,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,True,False,False,True,validation_diagnostic_only,diagnostic_only
M2,m2_signed_flow_volatility_20,train,m2_signed_flow_volatility_20,base_vol_participation,standard_orthogonality_readout,-0.013212864111126247,0.0032382535772504106,-0.24508339373017182,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,False,False,False,False,train_priority_prior,dedup_non_representative_or_fail
M2,m2_signed_flow_volatility_20,robustness,m2_signed_flow_volatility_20,base_vol_participation,standard_orthogonality_readout,0.0057598314876608405,0.042922466517449305,7.452035117590012,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,robustness_diagnostic_only,diagnostic_only
M2,m2_signed_flow_volatility_20,validation,m2_signed_flow_volatility_20,base_vol_participation,standard_orthogonality_readout,-0.015993388367322864,-0.02915806077189008,1.8231321657557455,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,validation_diagnostic_only,diagnostic_only
M2,m2_signed_flow_volatility_20,train,m2_signed_flow_volatility_20,f2_extended_participation_money,m2_recommendation_gate,-0.013212864111126247,0.0014993164723050793,-0.11347399471417705,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,False,False,False,True,train_priority_prior,dedup_non_representative_or_fail
M2,m2_signed_flow_volatility_20,robustness,m2_signed_flow_volatility_20,f2_extended_participation_money,m2_recommendation_gate,0.0057598314876608405,0.0419150607085461,7.277133158902271,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,True,False,False,True,robustness_diagnostic_only,diagnostic_only
M2,m2_signed_flow_volatility_20,validation,m2_signed_flow_volatility_20,f2_extended_participation_money,m2_recommendation_gate,-0.015993388367322864,-0.028352316394120235,1.7727523238320595,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,True,False,False,True,validation_diagnostic_only,diagnostic_only
M2,m2_flow_concentration_top3_share_20,train,m2_flow_concentration_top3_share_20,base_vol_participation,standard_orthogonality_readout,-0.032065520472912896,-0.030123232702079956,0.9394275301885815,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,train_priority_prior,dedup_non_representative_or_fail
M2,m2_flow_concentration_top3_share_20,robustness,m2_flow_concentration_top3_share_20,base_vol_participation,standard_orthogonality_readout,-0.011904621713964399,-0.024681490655077763,2.0732696299056523,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,robustness_diagnostic_only,diagnostic_only
M2,m2_flow_concentration_top3_share_20,validation,m2_flow_concentration_top3_share_20,base_vol_participation,standard_orthogonality_readout,0.05319783832123193,0.03410220276374145,0.6410448965579647,train,mr_volatility_20d|mr_volume_20d_zscore,False,False,False,True,False,False,False,validation_diagnostic_only,diagnostic_only
M2,m2_flow_concentration_top3_share_20,train,m2_flow_concentration_top3_share_20,f2_extended_participation_money,m2_recommendation_gate,-0.032065520472912896,-0.0246020696314419,0.7672437331003035,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,True,True,True,True,train_priority_prior,pass
M2,m2_flow_concentration_top3_share_20,robustness,m2_flow_concentration_top3_share_20,f2_extended_participation_money,m2_recommendation_gate,-0.011904621713964399,-0.02173632930206906,1.8258731629054485,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,True,False,True,True,robustness_diagnostic_only,diagnostic_only
M2,m2_flow_concentration_top3_share_20,validation,m2_flow_concentration_top3_share_20,f2_extended_participation_money,m2_recommendation_gate,0.05319783832123193,0.023715216805894272,0.44579286591856176,train,mr_volatility_20d|mr_volume_20d_zscore|mr_turnover_rate_20d_zscore|mr_money_20d_zscore,False,False,False,True,False,True,True,validation_diagnostic_only,diagnostic_only
M4,m4_regime_context_deferred,train,m4_regime_context_deferred,base_vol_participation,standard_orthogonality_readout,,,,train,not_applicable,False,False,False,False,False,False,True,train_priority_prior,dedup_non_representative_or_fail
M4,m4_regime_context_deferred,robustness,m4_regime_context_deferred,base_vol_participation,standard_orthogonality_readout,,,,train,not_applicable,False,False,False,False,False,False,True,robustness_diagnostic_only,diagnostic_only
M4,m4_regime_context_deferred,validation,m4_regime_context_deferred,base_vol_participation,standard_orthogonality_readout,,,,train,not_applicable,False,False,False,False,False,False,True,validation_diagnostic_only,diagnostic_only
