target_industry,model_task,fold_id,contract_id,feature_name,importance_gain,feature_set_version,diagnostic_only
电力设备,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,274.5455743968487,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,368.7719508744776,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,84.76921337842941,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,market_regime,137.75924015045166,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_family,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_variant,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,ret_rank_20d_market,90.9837275147438,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,money_ratio_20,261.7116691470146,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,atr20_pct,291.20065586455166,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,prelaunch_drawdown_120d,198.0801657140255,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,launch_gain_from_recent_low_60d,274.5455743968487,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,launch_gain_from_recent_low_120d,368.7719508744776,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,industry_breadth_20d,84.76921337842941,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,market_regime,137.75924015045166,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,launch_family,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,launch_variant,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,358.0017206668854,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,money_ratio_20,316.02008122205734,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,atr20_pct,798.8783627301455,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,415.66385981440544,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,194.81201776862144,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,983.3330401182175,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,246.7939811348915,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,market_regime,243.2005696296692,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_family,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_variant,2.5802600383758545,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,ret_rank_20d_market,358.0017206668854,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,money_ratio_20,316.02008122205734,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,atr20_pct,798.8783627301455,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,prelaunch_drawdown_120d,415.66385981440544,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,launch_gain_from_recent_low_60d,194.81201776862144,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,launch_gain_from_recent_low_120d,983.3330401182175,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,industry_breadth_20d,246.7939811348915,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,market_regime,243.2005696296692,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,launch_family,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,launch_variant,2.5802600383758545,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,556.7695094347,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,money_ratio_20,348.27312767878175,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,atr20_pct,785.1498686671257,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,419.24555748701096,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,308.366889744997,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,764.7963957339525,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,526.1776334047318,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,market_regime,149.00001275539398,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_family,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_variant,6.5349602699279785,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T2_pooled_inner_validation,ret_rank_20d_market,25.49489974975586,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T2_pooled_inner_validation,money_ratio_20,41.26354122161865,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T2_pooled_inner_validation,atr20_pct,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T2_pooled_inner_validation,prelaunch_drawdown_120d,14.002179622650146,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T2_pooled_inner_validation,launch_gain_from_recent_low_60d,27.68630027770996,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T2_pooled_inner_validation,launch_gain_from_recent_low_120d,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T2_pooled_inner_validation,industry_breadth_20d,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T2_pooled_inner_validation,market_regime,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T2_pooled_inner_validation,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T2_pooled_inner_validation,launch_family,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T2_pooled_inner_validation,launch_variant,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,ret_rank_20d_market,25.49489974975586,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,money_ratio_20,41.26354122161865,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,atr20_pct,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,prelaunch_drawdown_120d,14.002179622650146,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,launch_gain_from_recent_low_60d,27.68630027770996,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,launch_gain_from_recent_low_120d,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,industry_breadth_20d,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,market_regime,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,launch_family,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,launch_variant,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,ret_rank_20d_market,556.7695094347,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,money_ratio_20,348.27312767878175,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,atr20_pct,785.1498686671257,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,prelaunch_drawdown_120d,419.24555748701096,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,launch_gain_from_recent_low_60d,308.366889744997,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,launch_gain_from_recent_low_120d,764.7963957339525,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,industry_breadth_20d,526.1776334047318,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,market_regime,149.00001275539398,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,launch_family,0.0,p0_9a_industry_feature_set_v1,True
电力设备,industry_launch_winner_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,launch_variant,6.5349602699279785,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,12.725117802619934,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,33.26344794034958,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,23.88439587689936,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,210.49857115745544,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,money_ratio_20,9.10179716348648,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,atr20_pct,416.5385527610779,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,206.19859993457794,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,61.67455303668976,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,260.3997206687927,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,close_location,2.9118399620056152,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,21.9200681746006,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,lower_shadow_pct,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,rolling_range_20d,75.88909721374512,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,109.70088934898376,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,failure_decision_window,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,market_regime,2021.985694885254,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,launch_family,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,launch_variant,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,ret_rank_20d_market,12.725117802619934,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,ret_rank_20d_industry,33.26344794034958,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,relative_ret20_vs_benchmark,23.88439587689936,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,relative_ret20_vs_industry,210.49857115745544,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,money_ratio_20,9.10179716348648,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,atr20_pct,416.5385527610779,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,prelaunch_drawdown_120d,206.19859993457794,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,launch_gain_from_recent_low_60d,61.67455303668976,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,launch_gain_from_recent_low_120d,260.3997206687927,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,close_location,2.9118399620056152,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,upper_shadow_pct,21.9200681746006,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,lower_shadow_pct,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,rolling_range_20d,75.88909721374512,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,higher_low_count_20d,109.70088934898376,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,industry_breadth_20d,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,failure_decision_window,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,market_regime,2021.985694885254,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,launch_family,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,launch_variant,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,93.35780411958694,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,382.00882029533386,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,541.6913514137268,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,489.0554725974798,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,money_ratio_20,52.47539523243904,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,atr20_pct,1062.6491860747337,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,739.0254272818565,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,626.8516158461571,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,1342.7951955795288,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,close_location,73.77454775571823,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,3.3463289961218834,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,lower_shadow_pct,32.308109521865845,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,rolling_range_20d,503.98052978515625,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,218.56779956817627,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,192.90914779901505,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,failure_decision_window,4.857409954071045,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,market_regime,2109.723910331726,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_family,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_variant,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,ret_rank_20d_market,93.35780411958694,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,ret_rank_20d_industry,382.00882029533386,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,relative_ret20_vs_benchmark,541.6913514137268,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,relative_ret20_vs_industry,489.0554725974798,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,money_ratio_20,52.47539523243904,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,atr20_pct,1062.6491860747337,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,prelaunch_drawdown_120d,739.0254272818565,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,launch_gain_from_recent_low_60d,626.8516158461571,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,launch_gain_from_recent_low_120d,1342.7951955795288,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,close_location,73.77454775571823,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,upper_shadow_pct,3.3463289961218834,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,lower_shadow_pct,32.308109521865845,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,rolling_range_20d,503.98052978515625,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,higher_low_count_20d,218.56779956817627,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,industry_breadth_20d,192.90914779901505,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,failure_decision_window,4.857409954071045,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,market_regime,2109.723910331726,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,launch_family,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,launch_variant,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2022,T0_strict_p0_9_reproduction,ret_rank_20d_market,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2022,T0_strict_p0_9_reproduction,ret_rank_20d_industry,115.77698707580566,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2022,T0_strict_p0_9_reproduction,relative_ret20_vs_benchmark,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2022,T0_strict_p0_9_reproduction,relative_ret20_vs_industry,68.74420166015625,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2022,T0_strict_p0_9_reproduction,money_ratio_20,6.125279903411865,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2022,T0_strict_p0_9_reproduction,atr20_pct,198.0286979675293,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2022,T0_strict_p0_9_reproduction,prelaunch_drawdown_120d,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2022,T0_strict_p0_9_reproduction,launch_gain_from_recent_low_60d,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2022,T0_strict_p0_9_reproduction,launch_gain_from_recent_low_120d,218.31449151039124,p0_9a_industry_feature_set_v1,True
