target_industry,model_task,fold_id,stable_candidate_id,failure_event_dedup_candidate_id,launch_stratum_event_id,raw_window_hit_count,kept_failure_decision_window,kept_failure_decision_effective_date,duplicate_window_hit_count,dedup_policy,dedup_pass,phase
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00003767,3,3,2023-11-29,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00003768,3,3,2023-11-29,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00003769,3,3,2023-11-29,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00003770,3,3,2023-11-29,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00003771,3,3,2023-12-01,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00003772,3,3,2023-12-05,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008680,3,3,2023-01-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008681,3,3,2023-01-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008682,3,3,2023-01-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008683,3,3,2023-02-09,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008684,3,3,2023-02-09,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008685,3,3,2023-05-08,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008686,3,3,2023-06-08,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008687,3,3,2023-06-08,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008688,3,3,2023-06-08,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008689,3,3,2023-06-08,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008690,3,3,2023-06-08,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008691,3,3,2023-09-22,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008692,3,3,2023-09-22,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008693,3,3,2023-11-02,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008694,3,3,2023-11-02,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008695,3,3,2023-11-02,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008696,3,3,2023-12-18,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008697,3,3,2023-12-18,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00008698,3,3,2023-12-18,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009561,3,3,2023-01-13,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009562,3,3,2023-01-19,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009563,3,3,2023-01-19,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009564,3,3,2023-02-24,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009565,3,3,2023-02-24,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009566,3,3,2023-02-24,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009567,3,3,2023-02-24,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009568,3,3,2023-02-24,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009569,3,3,2023-05-08,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009570,3,3,2023-05-08,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009571,3,3,2023-05-10,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009572,3,3,2023-05-10,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009573,3,3,2023-06-14,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009574,3,3,2023-07-17,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009575,3,3,2023-07-17,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009576,3,3,2023-07-17,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009577,3,3,2023-07-17,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009578,3,3,2023-07-17,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009579,3,3,2023-07-17,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009580,3,3,2023-07-17,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009581,3,3,2023-07-24,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009582,3,3,2023-07-24,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009583,3,3,2023-07-24,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009584,3,3,2023-09-18,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009585,3,3,2023-12-01,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009586,3,3,2023-12-01,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009587,3,3,2023-12-01,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00009588,3,3,2023-12-01,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014304,3,3,2023-01-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014305,3,3,2023-01-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014306,3,3,2023-03-07,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014307,3,3,2023-03-07,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014308,3,3,2023-03-07,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014309,3,3,2023-03-20,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014310,3,3,2023-03-20,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014311,3,3,2023-03-20,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014312,3,3,2023-03-20,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014313,3,3,2023-03-23,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014314,3,3,2023-03-23,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014315,3,3,2023-03-23,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014316,3,3,2023-03-24,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014317,3,3,2023-03-24,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014318,3,3,2023-06-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014319,3,3,2023-06-28,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014320,3,3,2023-06-28,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014321,3,3,2023-07-11,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00014322,3,3,2023-07-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015953,3,3,2023-01-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015954,3,3,2023-01-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015955,3,3,2023-01-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015956,3,3,2023-01-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015957,3,3,2023-04-03,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015958,3,3,2023-04-03,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015959,3,3,2023-05-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015960,3,3,2023-05-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015961,3,3,2023-05-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015962,3,3,2023-06-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015963,3,3,2023-06-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015964,3,3,2023-06-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015965,3,3,2023-07-31,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015966,3,3,2023-07-31,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015967,3,3,2023-07-31,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015968,3,3,2023-07-31,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015969,3,3,2023-10-18,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015970,3,3,2023-10-18,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015971,3,3,2023-10-18,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015972,3,3,2023-10-18,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015973,3,3,2023-12-04,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015974,3,3,2023-12-04,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015975,3,3,2023-12-04,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015976,3,3,2023-12-04,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00015977,3,3,2023-12-04,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018739,3,3,2023-01-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018740,3,3,2023-01-18,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018741,3,3,2023-02-27,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018742,3,3,2023-02-27,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018743,3,3,2023-02-27,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018744,3,3,2023-02-27,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018745,3,3,2023-02-27,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018746,3,3,2023-02-28,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018747,3,3,2023-03-08,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018748,3,3,2023-04-20,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018749,3,3,2023-04-20,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018750,3,3,2023-04-20,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018751,3,3,2023-04-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018752,3,3,2023-04-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018753,3,3,2023-04-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018754,3,3,2023-05-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018755,3,3,2023-07-03,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018756,3,3,2023-07-04,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018757,3,3,2023-07-04,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018758,3,3,2023-07-04,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018759,3,3,2023-07-04,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018760,3,3,2023-07-31,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018761,3,3,2023-07-31,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018762,3,3,2023-07-31,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018763,3,3,2023-07-31,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018764,3,3,2023-07-31,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018765,3,3,2023-07-31,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018766,3,3,2023-08-03,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018767,3,3,2023-08-03,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018768,3,3,2023-08-04,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018769,3,3,2023-08-07,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018770,3,3,2023-08-18,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00018771,3,3,2023-10-18,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00019531,3,3,2023-01-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00019532,3,3,2023-01-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00019533,3,3,2023-01-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00019534,3,3,2023-01-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00019535,3,3,2023-01-13,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00019536,3,3,2023-01-13,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00019537,3,3,2023-01-13,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00019538,3,3,2023-01-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00019539,3,3,2023-01-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00019540,3,3,2023-01-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00019541,3,3,2023-01-17,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00019542,3,3,2023-01-17,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00019543,3,3,2023-01-17,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00019544,3,3,2023-02-03,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00019545,3,3,2023-03-27,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
汽车,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00019546,3,3,2023-05-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
