target_industry,model_task,fold_id,contract_id,score_bucket,train_score_threshold,threshold_source,validation_quantile_used_for_definition,score_bucket_used_for_strategy,validated_score_bucket,score_bucket_threshold_audit_pass
汽车,industry_failure_reject_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,top_10pct,0.6723927458333101,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,top_5pct,0.7390522683765117,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,top_2pct,0.7635284758803281,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,top_10pct,0.6581246014526617,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,top_5pct,0.7136278028924276,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,top_2pct,0.7472737909833593,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2023,T2_pooled_inner_validation,top_10pct,0.58310691919296,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2023,T2_pooled_inner_validation,top_5pct,0.6217194614944354,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2023,T2_pooled_inner_validation,top_2pct,0.6711099876307073,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2023,T3_grouped_temporal_inner_validation,top_10pct,0.58310691919296,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2023,T3_grouped_temporal_inner_validation,top_5pct,0.6217194614944354,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2023,T3_grouped_temporal_inner_validation,top_2pct,0.6711099876307073,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,top_10pct,0.6581246014526617,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,top_5pct,0.7136278028924276,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,top_2pct,0.7472737909833593,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,top_10pct,0.6339332154386195,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,top_5pct,0.7100065918381674,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,top_2pct,0.7513334803182267,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,top_10pct,0.45858793093891076,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,top_5pct,0.4611704106767888,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,top_2pct,0.46552734710387556,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,top_10pct,0.45858793093891076,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,top_5pct,0.4611704106767888,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,top_2pct,0.46552734710387556,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,top_10pct,0.6339332154386195,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,top_5pct,0.7100065918381674,train_fold_scores_only,False,False,False,True
汽车,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,top_2pct,0.7513334803182267,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,top_10pct,0.8399274609940016,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,top_5pct,0.8528345084768063,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2021,T4_diagnostic_minimal_instrument_gate,top_2pct,0.8637443063098821,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,top_10pct,0.6531812985616894,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,top_5pct,0.6975936727499941,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,top_2pct,0.7490170991171534,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,top_10pct,0.6531812985616894,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,top_5pct,0.6975936727499941,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,top_2pct,0.7490170991171534,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,top_10pct,0.55374768592031,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,top_5pct,0.6422276164755618,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,top_2pct,0.7138526938095214,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,top_10pct,0.55374768592031,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,top_5pct,0.6422276164755618,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,top_2pct,0.7138526938095214,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,top_10pct,0.8564980533631621,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,top_5pct,0.9070711530175846,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,top_2pct,0.9456708541490528,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,top_10pct,0.7117677900373065,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,top_5pct,0.7528928015114021,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,top_2pct,0.79823089862234,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,top_10pct,0.7117677900373065,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,top_5pct,0.7528928015114021,train_fold_scores_only,False,False,False,True
电力设备,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,top_2pct,0.79823089862234,train_fold_scores_only,False,False,False,True
