target_industry,model_task,fold_id,contract_id,event_instrument_year,group_weight_sum_after_cap,group_key,group_weight_sum_before_cap,cap_scale,top_instrument_year_weight_share,instrument_year_weight_hhi,group_cap_pass
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SH601689_2022,21.299999999999997,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SH601689_2022,21.299999999999997,1.0,0.02646392972291574,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SH601799_2020,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SH601799_2020,0.0,1.0,0.0,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SH601799_2021,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SH601799_2021,0.0,1.0,0.0,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ000338_2017,7.656078860898138,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ000338_2017,7.656078860898138,1.0,0.009512203423845499,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ000338_2018,34.45235487404162,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ000338_2018,34.45235487404162,1.0,0.042804915407304744,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ000338_2019,7.860240963855421,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ000338_2019,7.860240963855421,1.0,0.009765862181814713,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ000338_2020,25.966867469879517,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ000338_2020,25.966867469879517,1.0,0.032262223279209315,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ000338_2021,8.421686746987952,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ000338_2021,8.421686746987952,1.0,0.01046342376623005,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ000338_2022,21.3,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ000338_2022,21.3,1.0,0.026463929722915742,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ000625_2017,8.421686746987952,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ000625_2017,8.421686746987952,1.0,0.01046342376623005,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ000625_2020,16.843373493975903,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ000625_2020,16.843373493975903,1.0,0.0209268475324601,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ000625_2021,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ000625_2021,0.0,1.0,0.0,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ000625_2022,21.299999999999997,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ000625_2022,21.299999999999997,1.0,0.02646392972291574,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ000800_2020,8.421686746987952,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ000800_2020,8.421686746987952,1.0,0.01046342376623005,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ000800_2021,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ000800_2021,0.0,1.0,0.0,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ002594_2017,7.860240963855421,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ002594_2017,7.860240963855421,1.0,0.009765862181814713,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ002594_2018,15.533333333333333,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ002594_2018,15.533333333333333,1.0,0.01929920383549098,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ002594_2019,4.397991967871486,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ002594_2019,4.397991967871486,1.0,0.005464232411253471,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ002594_2020,5.789909638554217,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ002594_2020,5.789909638554217,1.0,0.007193603839283159,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ002594_2021,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ002594_2021,0.0,1.0,0.0,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ002594_2022,21.3,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ002594_2022,21.3,1.0,0.026463929722915742,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T2_pooled_inner_validation,SZ002607_2019,8.421686746987952,汽车|industry_launch_winner_score_lgbm|fold_2022|T2_pooled_inner_validation|SZ002607_2019,8.421686746987952,1.0,0.01046342376623005,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600104_2017,15.790662650602409,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600104_2017,15.790662650602409,1.0,0.019618919561681342,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600104_2018,34.7394578313253,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600104_2018,34.7394578313253,1.0,0.043161623035698954,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600104_2019,16.843373493975903,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600104_2019,16.843373493975903,1.0,0.0209268475324601,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600104_2020,50.53012048192771,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600104_2020,50.53012048192771,1.0,0.06278054259738029,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600104_2021,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600104_2021,0.0,1.0,0.0,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600104_2022,21.300000000000004,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600104_2022,21.300000000000004,1.0,0.02646392972291575,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600297_2017,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600297_2017,0.0,1.0,0.0,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600660_2017,16.843373493975903,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600660_2017,16.843373493975903,1.0,0.0209268475324601,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600660_2018,40.90533562822719,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600660_2018,40.90533562822719,1.0,0.05082234400740309,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600660_2019,16.36213425129088,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600660_2019,16.36213425129088,1.0,0.02032893760296124,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600660_2020,16.843373493975903,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600660_2020,16.843373493975903,1.0,0.0209268475324601,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600660_2021,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600660_2021,0.0,1.0,0.0,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600660_2022,21.3,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600660_2022,21.3,1.0,0.026463929722915742,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600733_2021,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600733_2021,0.0,1.0,0.0,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600741_2017,8.421686746987952,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600741_2017,8.421686746987952,1.0,0.01046342376623005,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600741_2018,30.00225903614458,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600741_2018,30.00225903614458,1.0,0.037275947167194554,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600741_2019,8.17605421686747,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600741_2019,8.17605421686747,1.0,0.01015824057304834,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600741_2020,32.28313253012048,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600741_2020,32.28313253012048,1.0,0.04010979110388185,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600741_2021,1.4036144578313252,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600741_2021,1.4036144578313252,1.0,0.0017439039610383413,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH600741_2022,21.299999999999997,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH600741_2022,21.299999999999997,1.0,0.02646392972291574,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH601127_2021,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH601127_2021,0.0,1.0,0.0,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH601127_2022,21.299999999999997,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH601127_2022,21.299999999999997,1.0,0.02646392972291574,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH601238_2017,25.265060240963855,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH601238_2017,25.265060240963855,1.0,0.031390271298690146,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH601238_2018,26.200803212851405,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH601238_2018,26.200803212851405,1.0,0.032552873939382374,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH601238_2019,14.85491967871486,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH601238_2019,14.85491967871486,1.0,0.018456316920989115,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH601238_2020,16.843373493975903,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH601238_2020,16.843373493975903,1.0,0.0209268475324601,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH601238_2021,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH601238_2021,0.0,1.0,0.0,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH601238_2022,21.300000000000004,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH601238_2022,21.300000000000004,1.0,0.02646392972291575,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH601633_2017,8.421686746987952,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH601633_2017,8.421686746987952,1.0,0.01046342376623005,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH601633_2018,25.265060240963855,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH601633_2018,25.265060240963855,1.0,0.031390271298690146,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH601633_2019,8.421686746987952,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH601633_2019,8.421686746987952,1.0,0.01046342376623005,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH601633_2020,17.404819277108434,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH601633_2020,17.404819277108434,1.0,0.021624409116875434,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH601633_2021,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH601633_2021,0.0,1.0,0.0,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH601633_2022,21.300000000000004,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH601633_2022,21.300000000000004,1.0,0.02646392972291575,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH601689_2022,21.299999999999997,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH601689_2022,21.299999999999997,1.0,0.02646392972291574,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH601799_2020,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH601799_2020,0.0,1.0,0.0,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SH601799_2021,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SH601799_2021,0.0,1.0,0.0,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ000338_2017,7.656078860898138,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ000338_2017,7.656078860898138,1.0,0.009512203423845499,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ000338_2018,34.45235487404162,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ000338_2018,34.45235487404162,1.0,0.042804915407304744,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ000338_2019,7.860240963855421,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ000338_2019,7.860240963855421,1.0,0.009765862181814713,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ000338_2020,25.966867469879517,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ000338_2020,25.966867469879517,1.0,0.032262223279209315,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ000338_2021,8.421686746987952,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ000338_2021,8.421686746987952,1.0,0.01046342376623005,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ000338_2022,21.3,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ000338_2022,21.3,1.0,0.026463929722915742,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ000625_2017,8.421686746987952,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ000625_2017,8.421686746987952,1.0,0.01046342376623005,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ000625_2020,16.843373493975903,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ000625_2020,16.843373493975903,1.0,0.0209268475324601,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ000625_2021,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ000625_2021,0.0,1.0,0.0,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ000625_2022,21.299999999999997,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ000625_2022,21.299999999999997,1.0,0.02646392972291574,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ000800_2020,8.421686746987952,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ000800_2020,8.421686746987952,1.0,0.01046342376623005,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ000800_2021,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ000800_2021,0.0,1.0,0.0,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ002594_2017,7.860240963855421,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ002594_2017,7.860240963855421,1.0,0.009765862181814713,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ002594_2018,15.533333333333333,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ002594_2018,15.533333333333333,1.0,0.01929920383549098,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ002594_2019,4.397991967871486,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ002594_2019,4.397991967871486,1.0,0.005464232411253471,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ002594_2020,5.789909638554217,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ002594_2020,5.789909638554217,1.0,0.007193603839283159,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ002594_2021,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ002594_2021,0.0,1.0,0.0,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ002594_2022,21.3,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ002594_2022,21.3,1.0,0.026463929722915742,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T3_grouped_temporal_inner_validation,SZ002607_2019,8.421686746987952,汽车|industry_launch_winner_score_lgbm|fold_2022|T3_grouped_temporal_inner_validation|SZ002607_2019,8.421686746987952,1.0,0.01046342376623005,0.02969640797074072,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600104_2017,15.790662650602409,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600104_2017,15.790662650602409,1.0,0.017314323081800885,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600104_2018,34.7394578313253,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600104_2018,34.7394578313253,1.0,0.03809151077996196,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600104_2019,33.68674698795181,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600104_2019,33.68674698795181,1.0,0.03693722257450856,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600104_2020,50.53012048192771,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600104_2020,50.53012048192771,1.0,0.05540583386176284,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600104_2021,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600104_2021,0.0,1.0,0.0,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600104_2022,21.300000000000004,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600104_2022,21.300000000000004,1.0,0.02335526315789474,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600297_2017,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600297_2017,0.0,1.0,0.0,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600660_2017,16.843373493975903,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600660_2017,16.843373493975903,1.0,0.01846861128725428,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600660_2018,40.90533562822719,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600660_2018,40.90533562822719,1.0,0.04485234169761754,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600660_2019,34.88984509466437,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600660_2019,34.88984509466437,1.0,0.03825640909502673,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600660_2020,16.843373493975903,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600660_2020,16.843373493975903,1.0,0.01846861128725428,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600660_2021,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600660_2021,0.0,1.0,0.0,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600660_2022,21.3,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600660_2022,21.3,1.0,0.023355263157894737,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600733_2021,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600733_2021,0.0,1.0,0.0,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600741_2017,8.421686746987952,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600741_2017,8.421686746987952,1.0,0.00923430564362714,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600741_2018,30.00225903614458,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600741_2018,30.00225903614458,1.0,0.032897213855421686,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600741_2019,12.106174698795181,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600741_2019,12.106174698795181,1.0,0.013274314362714014,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600741_2020,32.28313253012048,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600741_2020,32.28313253012048,1.0,0.03539817163390404,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600741_2021,1.4036144578313252,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600741_2021,1.4036144578313252,1.0,0.0015390509406045232,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH600741_2022,21.299999999999997,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH600741_2022,21.299999999999997,1.0,0.023355263157894733,0.027589670107581933,True
汽车,industry_launch_winner_score_lgbm,fold_2022,T4_diagnostic_minimal_instrument_gate,SH601127_2021,0.0,汽车|industry_launch_winner_score_lgbm|fold_2022|T4_diagnostic_minimal_instrument_gate|SH601127_2021,0.0,1.0,0.0,0.027589670107581933,True
