grid_rule_id,min_previous_regime_trading_day_n,min_segment_age_at_event_t0,online_confirmation_trading_day_n,outcome_max_transition_trading_day_n,candidate_event_n,unique_transition_segment_n,censored_event_share,pending_or_censored_event_share,base_direction_agreement,direction_distribution_distance,both_context_all_splits_flag,censored_share_eligible_flag,aggregate_outcome_power_flag,aggregate_outcome_power_labels,low_segment_power_cells,structural_eligible_flag,base_rule_tie_break_rank,selected_rule_flag,base_rule_flag,selection_reason
g_minprev5_age5_confirm2_outmaxnull,5,5,2,,13226,37,0.6046423710872524,0.6046423710872524,0.3953576289127476,1.2092847421745048,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev5_age5_confirm3_outmax20,5,5,3,20.0,13226,37,0.7544987146529563,0.7544987146529563,0.2455012853470437,1.5089974293059125,True,False,False,,robustness:transition_continuation;train:transition_continuation;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev5_age5_confirm3_outmax60,5,5,3,60.0,13226,37,0.6046423710872524,0.6046423710872524,0.3953576289127476,1.2092847421745048,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev5_age5_confirm3_outmax120,5,5,3,120.0,13226,37,0.6046423710872524,0.6046423710872524,0.3953576289127476,1.2092847421745048,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev5_age5_confirm3_outmax240,5,5,3,240.0,13226,37,0.6046423710872524,0.6046423710872524,0.3953576289127476,1.2092847421745048,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev5_age5_confirm3_outmaxnull,5,5,3,,13226,37,0.6046423710872524,0.6046423710872524,0.3953576289127476,1.2092847421745048,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm0_outmax20,10,1,0,20.0,26840,104,0.77075260804769,0.77075260804769,0.22924739195230998,1.5415052160953802,True,False,False,transition_continuation,robustness:transition_continuation;train:transition_conversion;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm0_outmax60,10,1,0,60.0,26840,104,0.685096870342772,0.685096870342772,0.314903129657228,1.370193740685544,True,False,False,transition_continuation,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm0_outmax120,10,1,0,120.0,26840,104,0.685096870342772,0.685096870342772,0.314903129657228,1.370193740685544,True,False,False,transition_continuation,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm0_outmax240,10,1,0,240.0,26840,104,0.685096870342772,0.685096870342772,0.314903129657228,1.370193740685544,True,False,False,transition_continuation,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm0_outmaxnull,10,1,0,,26840,104,0.685096870342772,0.685096870342772,0.314903129657228,1.370193740685544,True,False,False,transition_continuation,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm1_outmax20,10,1,1,20.0,26840,104,0.77075260804769,0.77075260804769,0.22924739195230998,1.5415052160953802,True,False,False,transition_continuation,robustness:transition_continuation;train:transition_conversion;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm1_outmax60,10,1,1,60.0,26840,104,0.685096870342772,0.685096870342772,0.314903129657228,1.370193740685544,True,False,False,transition_continuation,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm1_outmax120,10,1,1,120.0,26840,104,0.685096870342772,0.685096870342772,0.314903129657228,1.370193740685544,True,False,False,transition_continuation,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm1_outmax240,10,1,1,240.0,26840,104,0.685096870342772,0.685096870342772,0.314903129657228,1.370193740685544,True,False,False,transition_continuation,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm1_outmaxnull,10,1,1,,26840,104,0.685096870342772,0.685096870342772,0.314903129657228,1.370193740685544,True,False,False,transition_continuation,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm2_outmax20,10,1,2,20.0,20804,71,0.8014324168429148,0.8014324168429148,0.19856758315708517,1.6028648336858295,True,False,False,,robustness:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm2_outmax60,10,1,2,60.0,20804,71,0.6935685445106711,0.6935685445106711,0.306431455489329,1.3871370890213421,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm2_outmax120,10,1,2,120.0,20804,71,0.6935685445106711,0.6935685445106711,0.306431455489329,1.3871370890213421,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm2_outmax240,10,1,2,240.0,20804,71,0.6935685445106711,0.6935685445106711,0.306431455489329,1.3871370890213421,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm2_outmaxnull,10,1,2,,20804,71,0.6935685445106711,0.6935685445106711,0.306431455489329,1.3871370890213421,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm3_outmax20,10,1,3,20.0,17468,53,0.8125715594229448,0.8125715594229448,0.18742844057705518,1.6251431188458896,True,False,False,,robustness:transition_continuation;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm3_outmax60,10,1,3,60.0,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm3_outmax120,10,1,3,120.0,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm3_outmax240,10,1,3,240.0,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age1_confirm3_outmaxnull,10,1,3,,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm0_outmax20,10,2,0,20.0,20804,71,0.8014324168429148,0.8014324168429148,0.19856758315708517,1.6028648336858295,True,False,False,,robustness:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm0_outmax60,10,2,0,60.0,20804,71,0.6935685445106711,0.6935685445106711,0.306431455489329,1.3871370890213421,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm0_outmax120,10,2,0,120.0,20804,71,0.6935685445106711,0.6935685445106711,0.306431455489329,1.3871370890213421,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm0_outmax240,10,2,0,240.0,20804,71,0.6935685445106711,0.6935685445106711,0.306431455489329,1.3871370890213421,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm0_outmaxnull,10,2,0,,20804,71,0.6935685445106711,0.6935685445106711,0.306431455489329,1.3871370890213421,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm1_outmax20,10,2,1,20.0,20804,71,0.8014324168429148,0.8014324168429148,0.19856758315708517,1.6028648336858295,True,False,False,,robustness:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm1_outmax60,10,2,1,60.0,20804,71,0.6935685445106711,0.6935685445106711,0.306431455489329,1.3871370890213421,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm1_outmax120,10,2,1,120.0,20804,71,0.6935685445106711,0.6935685445106711,0.306431455489329,1.3871370890213421,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm1_outmax240,10,2,1,240.0,20804,71,0.6935685445106711,0.6935685445106711,0.306431455489329,1.3871370890213421,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm1_outmaxnull,10,2,1,,20804,71,0.6935685445106711,0.6935685445106711,0.306431455489329,1.3871370890213421,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm2_outmax20,10,2,2,20.0,20804,71,0.8014324168429148,0.8014324168429148,0.19856758315708517,1.6028648336858295,True,False,False,,robustness:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm2_outmax60,10,2,2,60.0,20804,71,0.6935685445106711,0.6935685445106711,0.306431455489329,1.3871370890213421,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm2_outmax120,10,2,2,120.0,20804,71,0.6935685445106711,0.6935685445106711,0.306431455489329,1.3871370890213421,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm2_outmax240,10,2,2,240.0,20804,71,0.6935685445106711,0.6935685445106711,0.306431455489329,1.3871370890213421,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm2_outmaxnull,10,2,2,,20804,71,0.6935685445106711,0.6935685445106711,0.306431455489329,1.3871370890213421,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm3_outmax20,10,2,3,20.0,17468,53,0.8125715594229448,0.8125715594229448,0.18742844057705518,1.6251431188458896,True,False,False,,robustness:transition_continuation;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm3_outmax60,10,2,3,60.0,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm3_outmax120,10,2,3,120.0,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm3_outmax240,10,2,3,240.0,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age2_confirm3_outmaxnull,10,2,3,,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm0_outmax20,10,3,0,20.0,17468,53,0.8125715594229448,0.8125715594229448,0.18742844057705518,1.6251431188458896,True,False,False,,robustness:transition_continuation;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm0_outmax60,10,3,0,60.0,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm0_outmax120,10,3,0,120.0,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm0_outmax240,10,3,0,240.0,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm0_outmaxnull,10,3,0,,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm1_outmax20,10,3,1,20.0,17468,53,0.8125715594229448,0.8125715594229448,0.18742844057705518,1.6251431188458896,True,False,False,,robustness:transition_continuation;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm1_outmax60,10,3,1,60.0,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm1_outmax120,10,3,1,120.0,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm1_outmax240,10,3,1,240.0,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm1_outmaxnull,10,3,1,,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm2_outmax20,10,3,2,20.0,17468,53,0.8125715594229448,0.8125715594229448,0.18742844057705518,1.6251431188458896,True,False,False,,robustness:transition_continuation;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm2_outmax60,10,3,2,60.0,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm2_outmax120,10,3,2,120.0,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm2_outmax240,10,3,2,240.0,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm2_outmaxnull,10,3,2,,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm3_outmax20,10,3,3,20.0,17468,53,0.8125715594229448,0.8125715594229448,0.18742844057705518,1.6251431188458896,True,False,False,,robustness:transition_continuation;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm3_outmax60,10,3,3,60.0,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm3_outmax120,10,3,3,120.0,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm3_outmax240,10,3,3,240.0,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age3_confirm3_outmaxnull,10,3,3,,17468,53,0.6901190748797802,0.6901190748797802,0.3098809251202198,1.3802381497595604,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm0_outmax20,10,5,0,20.0,13226,37,0.841221835778013,0.841221835778013,0.15877816422198698,1.682443671556026,False,False,False,,train:transition_continuation;train:transition_conversion;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm0_outmax60,10,5,0,60.0,13226,37,0.6913654922123091,0.6913654922123091,0.3086345077876909,1.3827309844246183,False,False,False,,robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm0_outmax120,10,5,0,120.0,13226,37,0.6913654922123091,0.6913654922123091,0.3086345077876909,1.3827309844246183,False,False,False,,robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm0_outmax240,10,5,0,240.0,13226,37,0.6913654922123091,0.6913654922123091,0.3086345077876909,1.3827309844246183,False,False,False,,robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm0_outmaxnull,10,5,0,,13226,37,0.6913654922123091,0.6913654922123091,0.3086345077876909,1.3827309844246183,False,False,False,,robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm1_outmax20,10,5,1,20.0,13226,37,0.841221835778013,0.841221835778013,0.15877816422198698,1.682443671556026,False,False,False,,train:transition_continuation;train:transition_conversion;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm1_outmax60,10,5,1,60.0,13226,37,0.6913654922123091,0.6913654922123091,0.3086345077876909,1.3827309844246183,False,False,False,,robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm1_outmax120,10,5,1,120.0,13226,37,0.6913654922123091,0.6913654922123091,0.3086345077876909,1.3827309844246183,False,False,False,,robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm1_outmax240,10,5,1,240.0,13226,37,0.6913654922123091,0.6913654922123091,0.3086345077876909,1.3827309844246183,False,False,False,,robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm1_outmaxnull,10,5,1,,13226,37,0.6913654922123091,0.6913654922123091,0.3086345077876909,1.3827309844246183,False,False,False,,robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm2_outmax20,10,5,2,20.0,13226,37,0.841221835778013,0.841221835778013,0.15877816422198698,1.682443671556026,False,False,False,,train:transition_continuation;train:transition_conversion;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm2_outmax60,10,5,2,60.0,13226,37,0.6913654922123091,0.6913654922123091,0.3086345077876909,1.3827309844246183,False,False,False,,robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm2_outmax120,10,5,2,120.0,13226,37,0.6913654922123091,0.6913654922123091,0.3086345077876909,1.3827309844246183,False,False,False,,robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm2_outmax240,10,5,2,240.0,13226,37,0.6913654922123091,0.6913654922123091,0.3086345077876909,1.3827309844246183,False,False,False,,robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm2_outmaxnull,10,5,2,,13226,37,0.6913654922123091,0.6913654922123091,0.3086345077876909,1.3827309844246183,False,False,False,,robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm3_outmax20,10,5,3,20.0,13226,37,0.841221835778013,0.841221835778013,0.15877816422198698,1.682443671556026,False,False,False,,train:transition_continuation;train:transition_conversion;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm3_outmax60,10,5,3,60.0,13226,37,0.6913654922123091,0.6913654922123091,0.3086345077876909,1.3827309844246183,False,False,False,,robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm3_outmax120,10,5,3,120.0,13226,37,0.6913654922123091,0.6913654922123091,0.3086345077876909,1.3827309844246183,False,False,False,,robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm3_outmax240,10,5,3,240.0,13226,37,0.6913654922123091,0.6913654922123091,0.3086345077876909,1.3827309844246183,False,False,False,,robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev10_age5_confirm3_outmaxnull,10,5,3,,13226,37,0.6913654922123091,0.6913654922123091,0.3086345077876909,1.3827309844246183,False,False,False,,robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation;validation:transition_conversion,False,1,False,False,
g_minprev20_age1_confirm0_outmax20,20,1,0,20.0,26840,104,0.9177347242921013,0.9177347242921013,0.08226527570789866,1.8354694485842025,True,False,False,,robustness:transition_continuation;train:transition_conversion,False,1,False,False,
g_minprev20_age1_confirm0_outmax60,20,1,0,60.0,26840,104,0.8320789865871833,0.8320789865871833,0.1679210134128167,1.6641579731743665,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age1_confirm0_outmax120,20,1,0,120.0,26840,104,0.8320789865871833,0.8320789865871833,0.1679210134128167,1.6641579731743665,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age1_confirm0_outmax240,20,1,0,240.0,26840,104,0.8320789865871833,0.8320789865871833,0.1679210134128167,1.6641579731743665,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age1_confirm0_outmaxnull,20,1,0,,26840,104,0.8320789865871833,0.8320789865871833,0.1679210134128167,1.6641579731743665,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age1_confirm1_outmax20,20,1,1,20.0,26840,104,0.9177347242921013,0.9177347242921013,0.08226527570789866,1.8354694485842025,True,False,False,,robustness:transition_continuation;train:transition_conversion,False,1,False,False,
g_minprev20_age1_confirm1_outmax60,20,1,1,60.0,26840,104,0.8320789865871833,0.8320789865871833,0.1679210134128167,1.6641579731743665,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age1_confirm1_outmax120,20,1,1,120.0,26840,104,0.8320789865871833,0.8320789865871833,0.1679210134128167,1.6641579731743665,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age1_confirm1_outmax240,20,1,1,240.0,26840,104,0.8320789865871833,0.8320789865871833,0.1679210134128167,1.6641579731743665,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age1_confirm1_outmaxnull,20,1,1,,26840,104,0.8320789865871833,0.8320789865871833,0.1679210134128167,1.6641579731743665,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age1_confirm2_outmax20,20,1,2,20.0,20804,71,0.9356854451067103,0.9356854451067103,0.06431455489328976,1.8713708902134205,True,False,False,,robustness:transition_continuation;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age1_confirm2_outmax60,20,1,2,60.0,20804,71,0.8278215727744664,0.8278215727744664,0.17217842722553356,1.6556431455489329,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age1_confirm2_outmax120,20,1,2,120.0,20804,71,0.8278215727744664,0.8278215727744664,0.17217842722553356,1.6556431455489329,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age1_confirm2_outmax240,20,1,2,240.0,20804,71,0.8278215727744664,0.8278215727744664,0.17217842722553356,1.6556431455489329,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age1_confirm2_outmaxnull,20,1,2,,20804,71,0.8278215727744664,0.8278215727744664,0.17217842722553356,1.6556431455489329,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
