membership_date,board_bucket,candidate_before_status_exclusion_count,excluded_not_listed_count,excluded_st_count,excluded_suspended_count,final_member_count,status_source
2023-11-14,main_board,198,0,2,0,196,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-15,chinext,75,0,0,0,75,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-15,main_board,201,0,2,0,199,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-16,chinext,76,0,0,0,76,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-16,main_board,198,0,2,0,196,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-17,chinext,77,0,0,0,77,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-17,main_board,197,0,2,0,195,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-20,chinext,78,0,0,0,78,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-20,main_board,199,0,2,0,197,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-21,chinext,78,0,0,0,78,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-21,main_board,199,0,2,0,197,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-22,chinext,75,0,0,0,75,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-22,main_board,197,0,2,0,195,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-23,chinext,77,0,0,0,77,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-23,main_board,199,0,2,0,197,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-24,chinext,72,0,0,0,72,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-24,main_board,195,0,2,0,193,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-27,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-27,main_board,194,0,2,0,192,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-28,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-28,main_board,195,0,2,0,193,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-29,chinext,72,0,0,0,72,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-29,main_board,195,0,2,0,193,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-11-30,chinext,73,0,0,0,73,stock_info_sz_change_name_asof;daily_bar_presence
2023-11-30,main_board,196,0,2,0,194,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-01,chinext,74,0,0,0,74,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-01,main_board,196,0,2,0,194,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-04,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-04,main_board,196,0,2,0,194,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-05,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-05,main_board,192,0,2,0,190,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-06,chinext,69,0,0,0,69,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-06,main_board,192,0,2,0,190,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-07,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-07,main_board,193,0,2,0,191,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-08,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-08,main_board,193,0,2,0,191,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-11,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-11,main_board,194,0,2,0,192,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-12,chinext,69,0,0,0,69,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-12,main_board,193,0,2,0,191,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-13,chinext,69,0,0,0,69,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-13,main_board,192,0,2,0,190,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-14,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-14,main_board,190,0,2,0,188,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-15,chinext,69,0,0,0,69,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-15,main_board,191,0,2,0,189,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-18,chinext,64,0,0,0,64,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-18,main_board,190,0,2,0,188,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-19,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-19,main_board,190,0,2,0,188,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-20,chinext,63,0,0,0,63,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-20,main_board,185,0,2,0,183,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-21,chinext,64,0,0,0,64,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-21,main_board,186,0,2,0,184,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-22,chinext,61,0,0,0,61,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-22,main_board,187,0,2,0,185,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-25,chinext,62,0,0,0,62,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-25,main_board,188,0,2,0,186,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-26,chinext,64,0,0,0,64,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-26,main_board,185,0,2,0,183,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-27,chinext,63,0,0,0,63,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-27,main_board,187,0,2,0,185,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-28,chinext,67,0,0,0,67,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-28,main_board,188,0,2,0,186,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-12-29,chinext,68,0,0,0,68,stock_info_sz_change_name_asof;daily_bar_presence
2023-12-29,main_board,189,0,2,0,187,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-02,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-02,main_board,192,0,2,0,190,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-03,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-03,main_board,193,0,2,0,191,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-04,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-04,main_board,189,0,2,0,187,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-05,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-05,main_board,187,0,2,0,185,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-08,chinext,63,0,0,0,63,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-08,main_board,186,0,2,0,184,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-09,chinext,61,0,0,0,61,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-09,main_board,188,0,2,0,186,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-10,chinext,59,0,0,0,59,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-10,main_board,186,0,2,0,184,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-11,chinext,63,0,0,0,63,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-11,main_board,187,0,2,0,185,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-12,chinext,59,0,0,0,59,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-12,main_board,185,0,2,0,183,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-15,chinext,60,0,0,0,60,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-15,main_board,184,0,2,0,182,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-16,chinext,61,0,0,0,61,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-16,main_board,185,0,2,0,183,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-17,chinext,56,0,0,0,56,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-17,main_board,180,0,2,0,178,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-18,chinext,58,0,0,0,58,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-18,main_board,183,0,2,0,181,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-19,chinext,52,0,0,0,52,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-19,main_board,183,0,2,0,181,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-22,chinext,49,0,0,0,49,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-22,main_board,179,0,2,0,177,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-23,chinext,51,0,0,0,51,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-23,main_board,180,0,2,0,178,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-24,chinext,52,0,0,0,52,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-24,main_board,182,0,2,0,180,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-25,chinext,54,0,0,0,54,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-25,main_board,186,0,2,0,184,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-26,chinext,54,0,0,0,54,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-26,main_board,183,0,2,0,181,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-29,chinext,53,0,0,0,53,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-29,main_board,181,0,2,0,179,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-30,chinext,51,0,0,0,51,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-30,main_board,179,0,2,0,177,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-01-31,chinext,48,0,0,0,48,stock_info_sz_change_name_asof;daily_bar_presence
2024-01-31,main_board,176,0,2,0,174,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-01,chinext,48,0,0,0,48,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-01,main_board,178,0,2,0,176,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-02,chinext,48,0,0,0,48,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-02,main_board,175,0,2,0,173,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-05,chinext,46,0,0,0,46,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-05,main_board,174,0,2,0,172,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-06,chinext,54,0,0,0,54,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-06,main_board,178,0,2,0,176,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-07,chinext,55,0,0,0,55,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-07,main_board,178,0,2,0,176,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-08,chinext,58,0,0,0,58,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-08,main_board,179,0,2,0,177,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-19,chinext,57,0,0,0,57,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-19,main_board,181,0,2,0,179,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-20,chinext,58,0,0,0,58,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-20,main_board,182,0,2,0,180,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-21,chinext,58,0,0,0,58,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-21,main_board,186,0,2,0,184,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-22,chinext,58,0,0,0,58,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-22,main_board,193,0,2,0,191,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-23,chinext,59,0,0,0,59,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-23,main_board,194,0,2,0,192,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-26,chinext,59,0,0,0,59,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-26,main_board,194,0,2,0,192,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-27,chinext,62,0,0,0,62,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-27,main_board,195,0,2,0,193,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-28,chinext,57,0,0,0,57,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-28,main_board,191,0,2,0,189,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-29,chinext,64,0,0,0,64,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-29,main_board,198,0,2,0,196,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-01,chinext,63,0,0,0,63,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-01,main_board,203,0,2,0,201,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-04,chinext,64,0,0,0,64,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-04,main_board,201,0,2,0,199,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-05,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-05,main_board,203,0,2,0,201,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-06,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-06,main_board,201,0,2,0,199,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-07,chinext,60,0,0,0,60,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-07,main_board,200,0,2,0,198,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-08,chinext,63,0,0,0,63,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-08,main_board,202,0,2,0,200,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-11,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-11,main_board,203,0,2,0,201,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-12,chinext,67,0,0,0,67,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-12,main_board,203,0,2,0,201,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-13,chinext,66,0,0,0,66,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-13,main_board,205,0,2,0,203,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-14,chinext,66,0,0,0,66,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-14,main_board,203,0,2,0,201,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-15,chinext,66,0,0,0,66,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-15,main_board,206,0,2,0,204,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-18,chinext,69,0,0,0,69,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-18,main_board,206,0,2,0,204,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-19,chinext,67,0,0,0,67,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-19,main_board,202,0,2,0,200,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-20,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-20,main_board,201,0,2,0,199,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-21,chinext,71,0,0,0,71,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-21,main_board,203,0,2,0,201,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-22,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-22,main_board,202,0,2,0,200,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-25,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-25,main_board,198,0,2,0,196,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-26,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-26,main_board,198,0,2,0,196,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-27,chinext,60,0,0,0,60,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-27,main_board,198,0,2,0,196,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-28,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-28,main_board,198,0,2,0,196,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-29,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-29,main_board,202,0,2,0,200,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-01,chinext,68,0,0,0,68,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-01,main_board,207,0,2,0,205,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-02,chinext,66,0,0,0,66,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-02,main_board,205,0,2,0,203,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-03,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-03,main_board,209,0,2,0,207,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-08,chinext,62,0,0,0,62,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-08,main_board,204,0,2,0,202,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-09,chinext,66,0,0,0,66,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-09,main_board,205,0,2,0,203,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-10,chinext,63,0,0,0,63,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-10,main_board,201,0,2,0,199,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-11,chinext,59,0,0,0,59,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-11,main_board,208,0,2,0,206,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-12,chinext,58,0,0,0,58,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-12,main_board,210,0,2,0,208,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-15,chinext,62,0,0,0,62,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-15,main_board,214,0,2,0,212,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-16,chinext,59,0,0,0,59,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-16,main_board,208,0,2,0,206,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-17,chinext,64,0,0,0,64,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-17,main_board,212,0,2,0,210,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-18,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-18,main_board,213,0,2,0,211,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-19,chinext,60,0,0,0,60,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-19,main_board,213,0,2,0,211,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-22,chinext,61,0,0,0,61,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-22,main_board,211,0,2,0,209,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-23,chinext,62,0,0,0,62,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-23,main_board,202,0,2,0,200,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-24,chinext,62,0,0,0,62,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-24,main_board,205,0,2,0,203,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-25,chinext,63,0,0,0,63,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-25,main_board,205,0,2,0,203,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-26,chinext,64,0,0,0,64,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-26,main_board,210,0,2,0,208,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-29,chinext,66,0,0,0,66,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-29,main_board,210,0,2,0,208,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-30,chinext,64,0,0,0,64,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-30,main_board,212,0,2,0,210,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-06,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-06,main_board,217,0,2,0,215,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-07,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-07,main_board,218,0,2,0,216,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-08,chinext,63,0,0,0,63,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-08,main_board,216,0,2,0,214,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-09,chinext,66,0,0,0,66,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-09,main_board,221,0,2,0,219,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-10,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
