threshold_id,cluster_split_bucket,instrument,episode_cluster_id,anchor_n,qfq_row_n,cluster_start_pos,cluster_end_pos,available_forward_sessions_min,cluster_start_out_of_bounds_n,cluster_end_out_of_bounds_n,cluster_end_beyond_anchor_available_forward_sessions_n,price_path_status,blocking_reason
up50pct,train,SZ002414,up50pct::SZ002414::000000,145,2281,606,979,1337,0,0,0,pass,
up50pct,cross_split,SZ002414,up50pct::SZ002414::000001,367,2281,1060,2201,125,0,0,0,pass,
up50pct,validation,SZ002415,up50pct::SZ002415::000000,23,2279,1346,1520,842,0,0,0,pass,
up50pct,train,SZ002419,up50pct::SZ002419::000000,2,2281,257,342,2019,0,0,0,pass,
up50pct,robustness,SZ002422,up50pct::SZ002422::000000,16,2281,1739,2105,308,0,0,0,pass,
up50pct,cross_split,SZ002423,up50pct::SZ002423::000000,155,2141,390,1747,1316,0,0,0,pass,
up50pct,cross_split,SZ002429,up50pct::SZ002429::000000,320,2276,251,2199,606,0,0,0,pass,
up50pct,train,SZ002434,up50pct::SZ002434::000000,5,2281,254,1171,2016,0,0,0,pass,
up50pct,cross_split,SZ002436,up50pct::SZ002436::000000,42,2212,1603,2207,125,0,0,0,pass,
up50pct,train,SZ002440,up50pct::SZ002440::000000,24,2274,244,2211,1597,0,0,0,pass,
up50pct,train,SZ002444,up50pct::SZ002444::000000,74,2281,251,1002,1312,0,0,0,pass,
up50pct,cross_split,SZ002444,up50pct::SZ002444::000001,91,2281,1150,2197,220,0,0,0,pass,
up50pct,train,SZ002458,up50pct::SZ002458::000000,8,2258,542,663,1617,0,0,0,pass,
up50pct,robustness,SZ002459,up50pct::SZ002459::000000,4,2209,1808,1828,396,0,0,0,pass,
up50pct,robustness,SZ002459,up50pct::SZ002459::000001,28,2209,1954,2077,216,0,0,0,pass,
up50pct,cross_split,SZ002460,up50pct::SZ002460::000000,261,2280,1520,2262,145,0,0,0,pass,
up50pct,train,SZ002461,up50pct::SZ002461::000000,104,2281,335,865,1439,0,0,0,pass,
up50pct,robustness,SZ002463,up50pct::SZ002463::000000,271,2281,1739,2277,125,0,0,0,pass,
up50pct,cross_split,SZ002465,up50pct::SZ002465::000000,515,2275,504,2186,166,0,0,0,pass,
up50pct,cross_split,SZ002466,up50pct::SZ002466::000000,305,2256,654,1312,1061,0,0,0,pass,
up50pct,cross_split,SZ002466,up50pct::SZ002466::000001,268,2256,1643,2238,130,0,0,0,pass,
up50pct,train,SZ002468,up50pct::SZ002468::000000,8,2281,510,624,1764,0,0,0,pass,
up50pct,cross_split,SZ002468,up50pct::SZ002468::000001,1,2281,937,2119,1344,0,0,0,pass,
up50pct,robustness,SZ002472,up50pct::SZ002472::000000,12,2281,1968,2120,247,0,0,0,pass,
up50pct,robustness,SZ002475,up50pct::SZ002475::000000,167,2280,1896,2267,163,0,0,0,pass,
up50pct,train,SZ002481,up50pct::SZ002481::000000,3,2281,768,854,1454,0,0,0,pass,
up50pct,cross_split,SZ002487,up50pct::SZ002487::000000,57,2281,1187,2253,788,0,0,0,pass,
up50pct,train,SZ002491,up50pct::SZ002491::000000,21,2281,251,2266,1748,0,0,0,pass,
up50pct,train,SZ002493,up50pct::SZ002493::000000,303,2281,251,1002,1297,0,0,0,pass,
up50pct,cross_split,SZ002493,up50pct::SZ002493::000001,258,2281,1467,2221,125,0,0,0,pass,
up50pct,train,SZ002497,up50pct::SZ002497::000000,81,2281,975,1145,1156,0,0,0,pass,
up50pct,train,SZ002498,up50pct::SZ002498::000000,21,2281,811,2224,1445,0,0,0,pass,
up50pct,train,SZ002500,up50pct::SZ002500::000000,27,2276,510,851,1432,0,0,0,pass,
up50pct,cross_split,SZ002506,up50pct::SZ002506::000000,42,2272,907,2218,911,0,0,0,pass,
up50pct,train,SZ002507,up50pct::SZ002507::000000,201,2204,251,817,1415,0,0,0,pass,
up50pct,train,SZ002508,up50pct::SZ002508::000000,167,2281,510,1097,1431,0,0,0,pass,
up50pct,cross_split,SZ002517,up50pct::SZ002517::000000,177,2245,1484,2081,184,0,0,0,pass,
up50pct,cross_split,SZ002531,up50pct::SZ002531::000000,1,2275,251,1107,2024,0,0,0,pass,
up50pct,train,SZ002531,up50pct::SZ002531::000001,4,2275,1134,1166,1138,0,0,0,pass,
up50pct,cross_split,SZ002532,up50pct::SZ002532::000000,638,2198,770,2121,125,0,0,0,pass,
up50pct,train,SZ002555,up50pct::SZ002555::000000,81,2270,642,846,1449,0,0,0,pass,
up50pct,cross_split,SZ002555,up50pct::SZ002555::000001,223,2270,929,1559,775,0,0,0,pass,
up50pct,cross_split,SZ002555,up50pct::SZ002555::000002,242,2270,1660,2181,125,0,0,0,pass,
up50pct,cross_split,SZ002558,up50pct::SZ002558::000000,517,2246,251,2162,128,0,0,0,pass,
up50pct,train,SZ002563,up50pct::SZ002563::000000,105,2281,510,1060,1283,0,0,0,pass,
up50pct,validation,SZ002568,up50pct::SZ002568::000000,19,2281,1332,1522,914,0,0,0,pass,
up50pct,train,SZ002572,up50pct::SZ002572::000000,239,2281,510,1002,1297,0,0,0,pass,
up50pct,train,SZ002583,up50pct::SZ002583::000000,26,2281,716,1892,1516,0,0,0,pass,
up50pct,robustness,SZ002583,up50pct::SZ002583::000001,1,2281,1895,1899,386,0,0,0,pass,
up50pct,train,SZ002585,up50pct::SZ002585::000000,2,2281,1086,1203,1177,0,0,0,pass,
up50pct,cross_split,SZ002594,up50pct::SZ002594::000000,575,2281,251,2034,349,0,0,0,pass,
up50pct,cross_split,SZ002595,up50pct::SZ002595::000000,387,2281,536,2224,125,0,0,0,pass,
up50pct,cross_split,SZ002600,up50pct::SZ002600::000000,383,2164,1047,2075,182,0,0,0,pass,
up50pct,cross_split,SZ002601,up50pct::SZ002601::000000,5,2241,1386,2178,247,0,0,0,pass,
up50pct,cross_split,SZ002602,up50pct::SZ002602::000000,454,2175,754,2010,375,0,0,0,pass,
up50pct,train,SZ002603,up50pct::SZ002603::000000,90,2281,335,796,1505,0,0,0,pass,
up50pct,cross_split,SZ002603,up50pct::SZ002603::000001,293,2281,817,1277,1061,0,0,0,pass,
up50pct,validation,SZ002603,up50pct::SZ002603::000002,28,2281,1332,1426,909,0,0,0,pass,
up50pct,train,SZ002607,up50pct::SZ002607::000000,192,2183,412,832,1427,0,0,0,pass,
up50pct,cross_split,SZ002608,up50pct::SZ002608::000000,12,2271,979,2270,1281,0,0,0,pass,
up50pct,train,SZ002624,up50pct::SZ002624::000000,114,2271,500,852,1454,0,0,0,pass,
up50pct,cross_split,SZ002624,up50pct::SZ002624::000001,155,2271,1089,2202,213,0,0,0,pass,
up50pct,cross_split,SZ002625,up50pct::SZ002625::000000,630,2118,88,2028,222,0,0,0,pass,
up50pct,train,SZ002626,up50pct::SZ002626::000000,2,2276,853,866,1421,0,0,0,pass,
up50pct,train,SZ002626,up50pct::SZ002626::000001,8,2276,943,1056,1308,0,0,0,pass,
up50pct,train,SZ002647,up50pct::SZ002647::000000,62,2163,701,834,1396,0,0,0,pass,
up50pct,cross_split,SZ002648,up50pct::SZ002648::000000,357,2279,1330,2247,125,0,0,0,pass,
up50pct,cross_split,SZ002653,up50pct::SZ002653::000000,197,2281,1466,2091,253,0,0,0,pass,
up50pct,cross_split,SZ002670,up50pct::SZ002670::000000,265,2202,202,2046,219,0,0,0,pass,
up50pct,train,SZ002673,up50pct::SZ002673::000000,6,2275,504,544,1766,0,0,0,pass,
up50pct,train,SZ002673,up50pct::SZ002673::000001,10,2275,805,972,1440,0,0,0,pass,
up50pct,cross_split,SZ002673,up50pct::SZ002673::000002,178,2275,1099,1900,486,0,0,0,pass,
up50pct,cross_split,SZ002683,up50pct::SZ002683::000000,3,2271,1354,2175,915,0,0,0,pass,
up50pct,train,SZ002705,up50pct::SZ002705::000000,62,2281,688,987,1383,0,0,0,pass,
up50pct,robustness,SZ002709,up50pct::SZ002709::000000,266,2281,1739,2263,126,0,0,0,pass,
up50pct,robustness,SZ002714,up50pct::SZ002714::000000,45,2281,1965,2114,242,0,0,0,pass,
up50pct,cross_split,SZ002736,up50pct::SZ002736::000000,534,2271,251,2090,242,0,0,0,pass,
up50pct,train,SZ002737,up50pct::SZ002737::000000,3,2281,328,1429,1945,0,0,0,pass,
up50pct,cross_split,SZ002738,up50pct::SZ002738::000000,62,2164,1551,2084,128,0,0,0,pass,
up50pct,train,SZ002739,up50pct::SZ002739::000000,39,1948,345,674,1427,0,0,0,pass,
up50pct,train,SZ002745,up50pct::SZ002745::000000,34,2199,428,774,1449,0,0,0,pass,
up50pct,train,SZ002755,up50pct::SZ002755::000000,67,2250,488,2051,1430,0,0,0,pass,
up50pct,cross_split,SZ002756,up50pct::SZ002756::000000,93,2159,853,1213,1069,0,0,0,pass,
up50pct,cross_split,SZ002756,up50pct::SZ002756::000001,66,2159,1371,2140,509,0,0,0,pass,
up50pct,robustness,SZ002773,up50pct::SZ002773::000000,4,2281,2042,2092,231,0,0,0,pass,
up50pct,train,SZ002791,up50pct::SZ002791::000000,158,2281,757,1121,1269,0,0,0,pass,
up50pct,train,SZ002791,up50pct::SZ002791::000001,3,2281,1150,1212,1129,0,0,0,pass,
up50pct,train,SZ002797,up50pct::SZ002797::000000,194,2264,311,841,1431,0,0,0,pass,
up50pct,cross_split,SZ002797,up50pct::SZ002797::000001,171,2264,979,1887,383,0,0,0,pass,
up50pct,robustness,SZ002812,up50pct::SZ002812::000000,121,2185,1818,2167,120,0,0,0,pass,
up50pct,robustness,SZ002821,up50pct::SZ002821::000000,127,2281,1756,2267,214,0,0,0,pass,
up50pct,cross_split,SZ002831,up50pct::SZ002831::000000,507,2281,511,2274,777,0,0,0,pass,
up50pct,robustness,SZ002837,up50pct::SZ002837::000000,118,2205,1841,2178,125,0,0,0,pass,
up50pct,train,SZ002841,up50pct::SZ002841::000000,8,2269,894,1027,1358,0,0,0,pass,
up50pct,robustness,SZ002850,up50pct::SZ002850::000000,135,2244,1744,2219,169,0,0,0,pass,
up50pct,robustness,SZ002851,up50pct::SZ002851::000000,116,2162,1818,2084,125,0,0,0,pass,
up50pct,validation,SZ002865,up50pct::SZ002865::000000,1,2208,1292,1348,916,0,0,0,pass,
up50pct,train,SZ002867,up50pct::SZ002867::000000,38,2206,531,927,1430,0,0,0,pass,
up50pct,cross_split,SZ002916,up50pct::SZ002916::000000,472,2048,884,2035,125,0,0,0,pass,
up50pct,cross_split,SZ002920,up50pct::SZ002920::000000,400,2041,88,1114,1062,0,0,0,pass,
up50pct,validation,SZ002920,up50pct::SZ002920::000001,55,2041,1186,1343,750,0,0,0,pass,
up50pct,robustness,SZ002920,up50pct::SZ002920::000002,37,2041,1500,1882,196,0,0,0,pass,
up50pct,train,SZ002926,up50pct::SZ002926::000000,29,2013,242,588,1456,0,0,0,pass,
up50pct,cross_split,SZ002938,up50pct::SZ002938::000000,390,1862,929,1855,125,0,0,0,pass,
up50pct,train,SZ002939,up50pct::SZ002939::000000,10,1840,69,87,1762,0,0,0,pass,
up50pct,train,SZ002939,up50pct::SZ002939::000001,2,1840,124,164,1715,0,0,0,pass,
up50pct,cross_split,SZ002939,up50pct::SZ002939::000002,364,1840,619,1654,190,0,0,0,pass,
up50pct,train,SZ002945,up50pct::SZ002945::000000,8,1783,61,103,1715,0,0,0,pass,
up50pct,cross_split,SZ002945,up50pct::SZ002945::000001,371,1783,182,1712,225,0,0,0,pass,
up50pct,cross_split,SZ002948,up50pct::SZ002948::000000,116,1778,359,1758,1192,0,0,0,pass,
up50pct,robustness,SZ002966,up50pct::SZ002966::000000,1,1652,1111,1432,541,0,0,0,pass,
up50pct,train,SZ002985,up50pct::SZ002985::000000,3,1473,61,68,1410,0,0,0,pass,
up50pct,train,SZ002985,up50pct::SZ002985::000001,27,1473,95,313,1187,0,0,0,pass,
up50pct,train,SZ003022,up50pct::SZ003022::000000,65,1325,96,191,1144,0,0,0,pass,
up50pct,cross_split,SZ003022,up50pct::SZ003022::000001,29,1325,241,406,930,0,0,0,pass,
up50pct,validation,SZ003031,up50pct::SZ003031::000000,6,1297,684,1265,606,0,0,0,pass,
up50pct,validation,SZ003035,up50pct::SZ003035::000000,16,1296,363,1243,752,0,0,0,pass,
up50pct,cross_split,SZ003816,up50pct::SZ003816::000000,409,1636,71,1178,606,0,0,0,pass,
up50pct,train,SZ300001,up50pct::SZ300001::000000,283,2281,510,979,1314,0,0,0,pass,
up50pct,cross_split,SZ300001,up50pct::SZ300001::000001,406,2281,1052,2279,144,0,0,0,pass,
up50pct,cross_split,SZ300002,up50pct::SZ300002::000000,326,2281,510,1570,760,0,0,0,pass,
up50pct,cross_split,SZ300002,up50pct::SZ300002::000001,68,2281,1594,1973,401,0,0,0,pass,
up50pct,robustness,SZ300002,up50pct::SZ300002::000002,2,2281,2033,2122,242,0,0,0,pass,
up50pct,robustness,SZ300003,up50pct::SZ300003::000000,146,2281,1739,2193,221,0,0,0,pass,
up50pct,train,SZ300004,up50pct::SZ300004::000000,5,2206,243,2126,1953,0,0,0,pass,
up50pct,cross_split,SZ300005,up50pct::SZ300005::000000,1,2259,270,935,1989,0,0,0,pass,
up50pct,train,SZ300006,up50pct::SZ300006::000000,24,2281,289,1124,1715,0,0,0,pass,
up50pct,cross_split,SZ300007,up50pct::SZ300007::000000,1,2281,687,1115,1594,0,0,0,pass,
up50pct,train,SZ300008,up50pct::SZ300008::000000,21,2259,241,876,1749,0,0,0,pass,
up50pct,train,SZ300008,up50pct::SZ300008::000001,71,2259,947,2198,1191,0,0,0,pass,
up50pct,cross_split,SZ300009,up50pct::SZ300009::000000,11,2281,1355,2089,401,0,0,0,pass,
up50pct,train,SZ300010,up50pct::SZ300010::000000,73,2214,627,793,1434,0,0,0,pass,
up50pct,train,SZ300010,up50pct::SZ300010::000001,2,2214,908,1834,1283,0,0,0,pass,
up50pct,train,SZ300012,up50pct::SZ300012::000000,148,2281,607,1066,1375,0,0,0,pass,
up50pct,robustness,SZ300012,up50pct::SZ300012::000001,47,2281,1757,2254,209,0,0,0,pass,
up50pct,robustness,SZ300015,up50pct::SZ300015::000000,26,2268,1744,1869,401,0,0,0,pass,
up50pct,cross_split,SZ300017,up50pct::SZ300017::000000,264,2263,1580,2195,125,0,0,0,pass,
up50pct,train,SZ300020,up50pct::SZ300020::000000,29,2271,502,894,1585,0,0,0,pass,
up50pct,cross_split,SZ300024,up50pct::SZ300024::000000,540,2281,510,1927,398,0,0,0,pass,
up50pct,train,SZ300026,up50pct::SZ300026::000000,312,2278,713,1217,1066,0,0,0,pass,
up50pct,train,SZ300027,up50pct::SZ300027::000000,136,2280,510,886,1410,0,0,0,pass,
up50pct,train,SZ300031,up50pct::SZ300031::000000,155,2271,279,1968,1375,0,0,0,pass,
up50pct,cross_split,SZ300033,up50pct::SZ300033::000000,641,2281,251,1903,400,0,0,0,pass,
up50pct,robustness,SZ300033,up50pct::SZ300033::000001,52,2281,1980,2193,192,0,0,0,pass,
up50pct,train,SZ300035,up50pct::SZ300035::000000,46,2281,1071,1172,1136,0,0,0,pass,
up50pct,train,SZ300036,up50pct::SZ300036::000000,135,2281,653,1190,1189,0,0,0,pass,
up50pct,robustness,SZ300037,up50pct::SZ300037::000000,210,2281,1880,2279,132,0,0,0,pass,
up50pct,train,SZ300039,up50pct::SZ300039::000000,48,2281,261,1264,1528,0,0,0,pass,
up50pct,train,SZ300043,up50pct::SZ300043::000000,78,2281,336,2116,1518,0,0,0,pass,
up50pct,train,SZ300045,up50pct::SZ300045::000000,102,2271,650,1615,1385,0,0,0,pass,
up50pct,robustness,SZ300045,up50pct::SZ300045::000001,18,2271,1736,2182,515,0,0,0,pass,
up50pct,train,SZ300047,up50pct::SZ300047::000000,62,2272,501,1874,1623,0,0,0,pass,
up50pct,train,SZ300053,up50pct::SZ300053::000000,228,2263,323,2172,1375,0,0,0,pass,
up50pct,robustness,SZ300054,up50pct::SZ300054::000000,271,2273,1731,2250,125,0,0,0,pass,
up50pct,train,SZ300055,up50pct::SZ300055::000000,61,2281,518,1145,1173,0,0,0,pass,
up50pct,cross_split,SZ300058,up50pct::SZ300058::000000,636,2281,677,2188,125,0,0,0,pass,
up50pct,cross_split,SZ300059,up50pct::SZ300059::000000,308,2281,849,1905,400,0,0,0,pass,
up50pct,train,SZ300066,up50pct::SZ300066::000000,27,2281,523,2096,1672,0,0,0,pass,
up50pct,cross_split,SZ300068,up50pct::SZ300068::000000,19,2214,991,1310,925,0,0,0,pass,
up50pct,train,SZ300070,up50pct::SZ300070::000000,56,2272,510,770,1525,0,0,0,pass,
up50pct,robustness,SZ300070,up50pct::SZ300070::000001,2,2272,1871,1896,400,0,0,0,pass,
up50pct,train,SZ300072,up50pct::SZ300072::000000,4,2261,490,537,1767,0,0,0,pass,
up50pct,train,SZ300072,up50pct::SZ300072::000001,211,2261,658,1188,1112,0,0,0,pass,
up50pct,cross_split,SZ300073,up50pct::SZ300073::000000,387,2259,498,1324,1141,0,0,0,pass,
up50pct,cross_split,SZ300073,up50pct::SZ300073::000001,200,2259,1572,2104,173,0,0,0,pass,
up50pct,cross_split,SZ300077,up50pct::SZ300077::000000,30,2261,1114,1879,1061,0,0,0,pass,
up50pct,train,SZ300079,up50pct::SZ300079::000000,175,2281,331,1141,1209,0,0,0,pass,
up50pct,train,SZ300081,up50pct::SZ300081::000000,24,2267,723,1196,1510,0,0,0,pass,
up50pct,train,SZ300082,up50pct::SZ300082::000000,2,2275,1005,1111,1269,0,0,0,pass,
up50pct,cross_split,SZ300082,up50pct::SZ300082::000001,1,2275,1131,1138,1144,0,0,0,pass,
up50pct,train,SZ300085,up50pct::SZ300085::000000,376,2207,177,1809,1172,0,0,0,pass,
up50pct,robustness,SZ300085,up50pct::SZ300085::000001,58,2207,1865,2042,192,0,0,0,pass,
up50pct,train,SZ300087,up50pct::SZ300087::000000,54,2206,667,1045,1174,0,0,0,pass,
up50pct,train,SZ300088,up50pct::SZ300088::000000,123,2119,813,1047,1114,0,0,0,pass,
up50pct,train,SZ300094,up50pct::SZ300094::000000,35,2281,529,1226,1715,0,0,0,pass,
up50pct,train,SZ300096,up50pct::SZ300096::000000,1,2271,501,537,1770,0,0,0,pass,
up50pct,train,SZ300098,up50pct::SZ300098::000000,6,2255,484,530,1766,0,0,0,pass,
up50pct,train,SZ300098,up50pct::SZ300098::000001,22,2255,666,750,1520,0,0,0,pass,
up50pct,train,SZ300098,up50pct::SZ300098::000002,2,2255,796,831,1454,0,0,0,pass,
up50pct,train,SZ300098,up50pct::SZ300098::000003,5,2255,892,1897,1322,0,0,0,pass,
up50pct,train,SZ300101,up50pct::SZ300101::000000,188,2281,510,1135,1172,0,0,0,pass,
up50pct,cross_split,SZ300101,up50pct::SZ300101::000001,2,2281,1193,2191,1087,0,0,0,pass,
up50pct,train,SZ300110,up50pct::SZ300110::000000,11,2266,313,536,1734,0,0,0,pass,
up50pct,cross_split,SZ300110,up50pct::SZ300110::000001,1,2266,591,883,1675,0,0,0,pass,
up50pct,train,SZ300113,up50pct::SZ300113::000000,105,2281,328,762,1564,0,0,0,pass,
up50pct,train,SZ300113,up50pct::SZ300113::000001,129,2281,811,2226,1204,0,0,0,pass,
up50pct,robustness,SZ300115,up50pct::SZ300115::000000,164,2271,1870,2174,126,0,0,0,pass,
up50pct,train,SZ300118,up50pct::SZ300118::000000,365,2197,426,1104,1112,0,0,0,pass,
up50pct,validation,SZ300118,up50pct::SZ300118::000001,1,2197,1365,1385,832,0,0,0,pass,
up50pct,robustness,SZ300118,up50pct::SZ300118::000002,44,2197,1655,2117,486,0,0,0,pass,
up50pct,train,SZ300122,up50pct::SZ300122::000000,298,2281,251,1052,1293,0,0,0,pass,
up50pct,validation,SZ300122,up50pct::SZ300122::000001,9,2281,1594,1675,675,0,0,0,pass,
up50pct,robustness,SZ300122,up50pct::SZ300122::000002,1,2281,1880,1882,401,0,0,0,pass,
up50pct,train,SZ300123,up50pct::SZ300123::000000,204,2249,297,844,1420,0,0,0,pass,
up50pct,train,SZ300123,up50pct::SZ300123::000001,9,2249,963,1079,1219,0,0,0,pass,
up50pct,cross_split,SZ300125,up50pct::SZ300125::000000,1,2278,543,1355,1735,0,0,0,pass,
up50pct,train,SZ300127,up50pct::SZ300127::000000,16,2271,251,593,1982,0,0,0,pass,
up50pct,train,SZ300127,up50pct::SZ300127::000001,45,2271,653,1191,1532,0,0,0,pass,
up50pct,train,SZ300128,up50pct::SZ300128::000000,35,2222,464,2080,1706,0,0,0,pass,
up50pct,train,SZ300131,up50pct::SZ300131::000000,122,2172,257,836,1433,0,0,0,pass,
up50pct,train,SZ300131,up50pct::SZ300131::000001,50,2172,845,2086,1250,0,0,0,pass,
up50pct,train,SZ300132,up50pct::SZ300132::000000,105,2258,318,893,1450,0,0,0,pass,
up50pct,train,SZ300132,up50pct::SZ300132::000001,1,2258,977,1027,1281,0,0,0,pass,
up50pct,cross_split,SZ300133,up50pct::SZ300133::000000,249,2281,609,2212,486,0,0,0,pass,
up50pct,train,SZ300134,up50pct::SZ300134::000000,23,2072,128,447,1715,0,0,0,pass,
up50pct,train,SZ300134,up50pct::SZ300134::000001,4,2072,538,566,1524,0,0,0,pass,
up50pct,train,SZ300134,up50pct::SZ300134::000002,27,2072,726,1682,1288,0,0,0,pass,
up50pct,cross_split,SZ300136,up50pct::SZ300136::000000,836,2281,510,2263,125,0,0,0,pass,
up50pct,train,SZ300137,up50pct::SZ300137::000000,77,2277,249,2261,1713,0,0,0,pass,
up50pct,robustness,SZ300142,up50pct::SZ300142::000000,1,2279,1880,1882,399,0,0,0,pass,
up50pct,train,SZ300143,up50pct::SZ300143::000000,43,2212,742,824,1420,0,0,0,pass,
up50pct,train,SZ300143,up50pct::SZ300143::000001,27,2212,900,1007,1271,0,0,0,pass,
up50pct,train,SZ300145,up50pct::SZ300145::000000,60,2178,559,1990,1496,0,0,0,pass,
up50pct,train,SZ300146,up50pct::SZ300146::000000,98,2161,746,946,1269,0,0,0,pass,
up50pct,train,SZ300147,up50pct::SZ300147::000000,59,2279,251,1898,1505,0,0,0,pass,
up50pct,train,SZ300149,up50pct::SZ300149::000000,77,2038,272,651,1443,0,0,0,pass,
up50pct,train,SZ300158,up50pct::SZ300158::000000,43,2281,527,1269,1529,0,0,0,pass,
up50pct,train,SZ300159,up50pct::SZ300159::000000,46,2198,431,1048,1455,0,0,0,pass,
up50pct,cross_split,SZ300166,up50pct::SZ300166::000000,280,2281,606,2273,761,0,0,0,pass,
up50pct,train,SZ300168,up50pct::SZ300168::000000,13,2229,710,835,1444,0,0,0,pass,
up50pct,robustness,SZ300170,up50pct::SZ300170::000000,15,2281,1988,2192,253,0,0,0,pass,
up50pct,train,SZ300171,up50pct::SZ300171::000000,259,2281,510,1128,1172,0,0,0,pass,
up50pct,train,SZ300176,up50pct::SZ300176::000000,19,2263,236,524,1943,0,0,0,pass,
up50pct,cross_split,SZ300176,up50pct::SZ300176::000001,1,2263,536,540,1727,0,0,0,pass,
up50pct,train,SZ300177,up50pct::SZ300177::000000,77,2223,548,1872,1436,0,0,0,pass,
up50pct,train,SZ300180,up50pct::SZ300180::000000,118,2275,860,1885,1211,0,0,0,pass,
up50pct,train,SZ300181,up50pct::SZ300181::000000,19,2281,251,1217,1739,0,0,0,pass,
up50pct,cross_split,SZ300182,up50pct::SZ300182::000000,348,2276,607,2208,519,0,0,0,pass,
up50pct,train,SZ300183,up50pct::SZ300183::000000,214,2281,251,1118,1314,0,0,0,pass,
up50pct,train,SZ300184,up50pct::SZ300184::000000,141,2279,604,2262,1426,0,0,0,pass,
up50pct,cross_split,SZ300188,up50pct::SZ300188::000000,67,2277,1105,1521,1061,0,0,0,pass,
up50pct,cross_split,SZ300189,up50pct::SZ300189::000000,1,2238,510,855,1728,0,0,0,pass,
up50pct,train,SZ300191,up50pct::SZ300191::000000,63,2281,253,623,1671,0,0,0,pass,
up50pct,train,SZ300191,up50pct::SZ300191::000001,70,2281,653,2220,1529,0,0,0,pass,
up50pct,train,SZ300194,up50pct::SZ300194::000000,6,2281,546,557,1730,0,0,0,pass,
up50pct,train,SZ300194,up50pct::SZ300194::000001,3,2281,716,793,1562,0,0,0,pass,
up50pct,train,SZ300198,up50pct::SZ300198::000000,7,2064,326,672,1711,0,0,0,pass,
up50pct,train,SZ300199,up50pct::SZ300199::000000,85,2281,510,1226,1505,0,0,0,pass,
up50pct,cross_split,SZ300199,up50pct::SZ300199::000001,13,2281,1349,2094,837,0,0,0,pass,
up50pct,train,SZ300203,up50pct::SZ300203::000000,180,2281,260,1408,1065,0,0,0,pass,
up50pct,robustness,SZ300204,up50pct::SZ300204::000000,6,2281,2071,2095,202,0,0,0,pass,
up50pct,train,SZ300205,up50pct::SZ300205::000000,47,2279,522,1267,1523,0,0,0,pass,
up50pct,train,SZ300206,up50pct::SZ300206::000000,40,2281,752,855,1431,0,0,0,pass,
up50pct,cross_split,SZ300207,up50pct::SZ300207::000000,301,2268,1413,2128,173,0,0,0,pass,
up50pct,train,SZ300209,up50pct::SZ300209::000000,6,2116,688,2099,1421,0,0,0,pass,
up50pct,cross_split,SZ300212,up50pct::SZ300212::000000,168,2204,892,1444,769,0,0,0,pass,
up50pct,robustness,SZ300212,up50pct::SZ300212::000001,26,2204,1686,1807,489,0,0,0,pass,
up50pct,train,SZ300215,up50pct::SZ300215::000000,36,2281,510,1144,1715,0,0,0,pass,
up50pct,train,SZ300219,up50pct::SZ300219::000000,47,2266,512,1174,1315,0,0,0,pass,
up50pct,train,SZ300222,up50pct::SZ300222::000000,52,2234,629,2230,1459,0,0,0,pass,
up50pct,train,SZ300223,up50pct::SZ300223::000000,130,2200,822,1031,1175,0,0,0,pass,
up50pct,cross_split,SZ300223,up50pct::SZ300223::000001,381,2200,1139,2197,125,0,0,0,pass,
up50pct,train,SZ300225,up50pct::SZ300225::000000,4,2143,242,841,1898,0,0,0,pass,
up50pct,train,SZ300225,up50pct::SZ300225::000001,1,2143,853,907,1290,0,0,0,pass,
up50pct,train,SZ300226,up50pct::SZ300226::000000,16,2281,678,857,1534,0,0,0,pass,
up50pct,train,SZ300226,up50pct::SZ300226::000001,1,2281,994,1523,1287,0,0,0,pass,
up50pct,validation,SZ300229,up50pct::SZ300229::000000,2,2203,1426,1441,775,0,0,0,pass,
up50pct,cross_split,SZ300229,up50pct::SZ300229::000001,2,2203,1527,2115,675,0,0,0,pass,
up50pct,train,SZ300230,up50pct::SZ300230::000000,3,2281,524,764,1755,0,0,0,pass,
up50pct,train,SZ300233,up50pct::SZ300233::000000,60,2276,893,1098,1184,0,0,0,pass,
up50pct,train,SZ300233,up50pct::SZ300233::000001,2,2276,1142,1267,1087,0,0,0,pass,
up50pct,train,SZ300236,up50pct::SZ300236::000000,340,2281,690,2276,1076,0,0,0,pass,
up50pct,train,SZ300238,up50pct::SZ300238::000000,41,2173,251,757,1597,0,0,0,pass,
up50pct,train,SZ300244,up50pct::SZ300244::000000,221,2278,509,986,1305,0,0,0,pass,
up50pct,train,SZ300245,up50pct::SZ300245::000000,7,2275,246,1969,1944,0,0,0,pass,
up50pct,cross_split,SZ300248,up50pct::SZ300248::000000,1,2281,289,761,1992,0,0,0,pass,
up50pct,cross_split,SZ300251,up50pct::SZ300251::000000,708,2281,251,1967,339,0,0,0,pass,
up50pct,robustness,SZ300251,up50pct::SZ300251::000001,101,2281,2026,2213,125,0,0,0,pass,
up50pct,train,SZ300252,up50pct::SZ300252::000000,25,2219,544,2129,1604,0,0,0,pass,
up50pct,robustness,SZ300253,up50pct::SZ300253::000000,71,2266,1745,2178,188,0,0,0,pass,
up50pct,train,SZ300255,up50pct::SZ300255::000000,55,2280,328,1638,1598,0,0,0,pass,
up50pct,robustness,SZ300255,up50pct::SZ300255::000001,15,2280,1930,2039,247,0,0,0,pass,
