signal_week_index,J,holding_week_end,skip_week_end,split,pit_member_count,raw_signal_valid_count,imom_signal_valid_count,raw_portfolio_status,imom_portfolio_status,raw_block_reason,imom_block_reason
260,4,2022-04-01,2022-03-25,validation,221,221,221,complete,complete,,
260,8,2022-04-01,2022-03-25,validation,221,220,221,complete,complete,,
260,13,2022-04-01,2022-03-25,validation,221,219,221,complete,complete,,
260,26,2022-04-01,2022-03-25,validation,221,218,218,complete,complete,,
260,52,2022-04-01,2022-03-25,validation,221,209,216,complete,complete,,
261,2,2022-04-08,2022-04-01,validation,228,228,228,complete,complete,,
261,3,2022-04-08,2022-04-01,validation,228,228,228,complete,complete,,
261,4,2022-04-08,2022-04-01,validation,228,228,228,complete,complete,,
261,8,2022-04-08,2022-04-01,validation,228,227,228,complete,complete,,
261,13,2022-04-08,2022-04-01,validation,228,227,227,complete,complete,,
261,26,2022-04-08,2022-04-01,validation,228,222,224,complete,complete,,
261,52,2022-04-08,2022-04-01,validation,228,213,222,complete,complete,,
262,2,2022-04-15,2022-04-08,validation,223,223,223,complete,complete,,
262,3,2022-04-15,2022-04-08,validation,223,223,223,complete,complete,,
262,4,2022-04-15,2022-04-08,validation,223,223,223,complete,complete,,
262,8,2022-04-15,2022-04-08,validation,223,223,223,complete,complete,,
262,13,2022-04-15,2022-04-08,validation,223,222,222,complete,complete,,
262,26,2022-04-15,2022-04-08,validation,223,217,219,complete,complete,,
262,52,2022-04-15,2022-04-08,validation,223,210,217,complete,complete,,
263,2,2022-04-22,2022-04-15,validation,223,222,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
263,3,2022-04-22,2022-04-15,validation,223,222,223,complete,complete,,
263,4,2022-04-22,2022-04-15,validation,223,222,223,complete,complete,,
263,8,2022-04-22,2022-04-15,validation,223,222,223,complete,complete,,
263,13,2022-04-22,2022-04-15,validation,223,221,222,complete,complete,,
263,26,2022-04-22,2022-04-15,validation,223,218,219,complete,complete,,
263,52,2022-04-22,2022-04-15,validation,223,209,217,complete,complete,,
264,2,2022-04-29,2022-04-22,validation,211,210,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
264,3,2022-04-29,2022-04-22,validation,211,210,211,complete,complete,,
264,4,2022-04-29,2022-04-22,validation,211,210,211,complete,complete,,
264,8,2022-04-29,2022-04-22,validation,211,210,211,complete,complete,,
264,13,2022-04-29,2022-04-22,validation,211,209,211,complete,complete,,
264,26,2022-04-29,2022-04-22,validation,211,207,207,complete,complete,,
264,52,2022-04-29,2022-04-22,validation,211,198,205,complete,complete,,
265,2,2022-05-13,2022-04-29,validation,212,210,210,complete,complete,,
265,3,2022-05-13,2022-04-29,validation,212,210,212,complete,complete,,
265,4,2022-05-13,2022-04-29,validation,212,210,212,complete,complete,,
265,8,2022-05-13,2022-04-29,validation,212,210,212,complete,complete,,
265,13,2022-05-13,2022-04-29,validation,212,209,212,complete,complete,,
265,26,2022-05-13,2022-04-29,validation,212,207,209,complete,complete,,
265,52,2022-05-13,2022-04-29,validation,212,199,207,complete,complete,,
266,2,2022-05-20,2022-05-13,validation,212,211,211,complete,complete,,
266,3,2022-05-20,2022-05-13,validation,212,210,211,complete,complete,,
266,4,2022-05-20,2022-05-13,validation,212,210,211,complete,complete,,
266,8,2022-05-20,2022-05-13,validation,212,210,212,complete,complete,,
266,13,2022-05-20,2022-05-13,validation,212,209,212,complete,complete,,
266,26,2022-05-20,2022-05-13,validation,212,207,209,complete,complete,,
266,52,2022-05-20,2022-05-13,validation,212,199,206,complete,complete,,
267,2,2022-05-27,2022-05-20,validation,0,0,0,blocked_insufficient_portfolio_coverage,blocked_insufficient_portfolio_coverage,insufficient_signal_eligible_universe,insufficient_signal_eligible_universe
267,3,2022-05-27,2022-05-20,validation,0,0,0,blocked_insufficient_portfolio_coverage,blocked_insufficient_portfolio_coverage,insufficient_signal_eligible_universe,insufficient_signal_eligible_universe
267,4,2022-05-27,2022-05-20,validation,0,0,0,blocked_insufficient_portfolio_coverage,blocked_insufficient_portfolio_coverage,insufficient_signal_eligible_universe,insufficient_signal_eligible_universe
267,8,2022-05-27,2022-05-20,validation,0,0,0,blocked_insufficient_portfolio_coverage,blocked_insufficient_portfolio_coverage,insufficient_signal_eligible_universe,insufficient_signal_eligible_universe
267,13,2022-05-27,2022-05-20,validation,0,0,0,blocked_insufficient_portfolio_coverage,blocked_insufficient_portfolio_coverage,insufficient_signal_eligible_universe,insufficient_signal_eligible_universe
267,26,2022-05-27,2022-05-20,validation,0,0,0,blocked_insufficient_portfolio_coverage,blocked_insufficient_portfolio_coverage,insufficient_signal_eligible_universe,insufficient_signal_eligible_universe
267,52,2022-05-27,2022-05-20,validation,0,0,0,blocked_insufficient_portfolio_coverage,blocked_insufficient_portfolio_coverage,insufficient_signal_eligible_universe,insufficient_signal_eligible_universe
268,2,2022-06-02,2022-05-27,validation,215,215,215,complete,complete,,
268,3,2022-06-02,2022-05-27,validation,215,214,215,complete,complete,,
268,4,2022-06-02,2022-05-27,validation,215,214,215,complete,complete,,
268,8,2022-06-02,2022-05-27,validation,215,213,215,complete,complete,,
268,13,2022-06-02,2022-05-27,validation,215,213,215,complete,complete,,
268,26,2022-06-02,2022-05-27,validation,215,210,214,complete,complete,,
268,52,2022-06-02,2022-05-27,validation,215,200,209,complete,complete,,
269,2,2022-06-10,2022-06-02,validation,225,225,225,complete,complete,,
269,3,2022-06-10,2022-06-02,validation,225,225,225,complete,complete,,
269,4,2022-06-10,2022-06-02,validation,225,224,225,complete,complete,,
269,8,2022-06-10,2022-06-02,validation,225,223,225,complete,complete,,
269,13,2022-06-10,2022-06-02,validation,225,223,225,complete,complete,,
269,26,2022-06-10,2022-06-02,validation,225,220,224,complete,complete,,
269,52,2022-06-10,2022-06-02,validation,225,209,219,complete,complete,,
270,2,2022-06-17,2022-06-10,validation,236,236,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
270,3,2022-06-17,2022-06-10,validation,236,236,236,complete,complete,,
270,4,2022-06-17,2022-06-10,validation,236,236,236,complete,complete,,
270,8,2022-06-17,2022-06-10,validation,236,234,236,complete,complete,,
270,13,2022-06-17,2022-06-10,validation,236,234,236,complete,complete,,
270,26,2022-06-17,2022-06-10,validation,236,231,235,complete,complete,,
270,52,2022-06-17,2022-06-10,validation,236,221,231,complete,complete,,
271,2,2022-06-24,2022-06-17,validation,232,232,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
271,3,2022-06-24,2022-06-17,validation,232,232,232,complete,complete,,
271,4,2022-06-24,2022-06-17,validation,232,232,232,complete,complete,,
271,8,2022-06-24,2022-06-17,validation,232,230,232,complete,complete,,
271,13,2022-06-24,2022-06-17,validation,232,230,232,complete,complete,,
271,26,2022-06-24,2022-06-17,validation,232,227,231,complete,complete,,
271,52,2022-06-24,2022-06-17,validation,232,217,227,complete,complete,,
272,2,2022-07-01,2022-06-24,validation,233,233,233,complete,complete,,
272,3,2022-07-01,2022-06-24,validation,233,233,233,complete,complete,,
272,4,2022-07-01,2022-06-24,validation,233,233,233,complete,complete,,
272,8,2022-07-01,2022-06-24,validation,233,232,233,complete,complete,,
272,13,2022-07-01,2022-06-24,validation,233,231,233,complete,complete,,
272,26,2022-07-01,2022-06-24,validation,233,229,233,complete,complete,,
272,52,2022-07-01,2022-06-24,validation,233,219,229,complete,complete,,
273,2,2022-07-08,2022-07-01,validation,239,239,239,complete,complete,,
273,3,2022-07-08,2022-07-01,validation,239,239,239,complete,complete,,
273,4,2022-07-08,2022-07-01,validation,239,239,239,complete,complete,,
273,8,2022-07-08,2022-07-01,validation,239,238,239,complete,complete,,
273,13,2022-07-08,2022-07-01,validation,239,237,239,complete,complete,,
273,26,2022-07-08,2022-07-01,validation,239,235,239,complete,complete,,
273,52,2022-07-08,2022-07-01,validation,239,225,235,complete,complete,,
274,2,2022-07-15,2022-07-08,validation,242,242,242,complete,complete,,
274,3,2022-07-15,2022-07-08,validation,242,242,242,complete,complete,,
274,4,2022-07-15,2022-07-08,validation,242,242,242,complete,complete,,
274,8,2022-07-15,2022-07-08,validation,242,242,242,complete,complete,,
274,13,2022-07-15,2022-07-08,validation,242,240,241,complete,complete,,
274,26,2022-07-15,2022-07-08,validation,242,238,241,complete,complete,,
274,52,2022-07-15,2022-07-08,validation,242,228,237,complete,complete,,
275,2,2022-07-22,2022-07-15,validation,233,233,233,complete,complete,,
275,3,2022-07-22,2022-07-15,validation,233,233,233,complete,complete,,
275,4,2022-07-22,2022-07-15,validation,233,233,233,complete,complete,,
275,8,2022-07-22,2022-07-15,validation,233,233,233,complete,complete,,
275,13,2022-07-22,2022-07-15,validation,233,231,232,complete,complete,,
275,26,2022-07-22,2022-07-15,validation,233,229,232,complete,complete,,
275,52,2022-07-22,2022-07-15,validation,233,220,228,complete,complete,,
276,2,2022-07-29,2022-07-22,validation,234,234,234,complete,complete,,
276,3,2022-07-29,2022-07-22,validation,234,234,234,complete,complete,,
276,4,2022-07-29,2022-07-22,validation,234,234,234,complete,complete,,
276,8,2022-07-29,2022-07-22,validation,234,234,234,complete,complete,,
276,13,2022-07-29,2022-07-22,validation,234,232,233,complete,complete,,
276,26,2022-07-29,2022-07-22,validation,234,230,233,complete,complete,,
276,52,2022-07-29,2022-07-22,validation,234,224,229,complete,complete,,
277,2,2022-08-05,2022-07-29,validation,233,233,233,complete,complete,,
277,3,2022-08-05,2022-07-29,validation,233,233,233,complete,complete,,
277,4,2022-08-05,2022-07-29,validation,233,233,233,complete,complete,,
277,8,2022-08-05,2022-07-29,validation,233,233,233,complete,complete,,
277,13,2022-08-05,2022-07-29,validation,233,232,232,complete,complete,,
277,26,2022-08-05,2022-07-29,validation,233,229,231,complete,complete,,
277,52,2022-08-05,2022-07-29,validation,233,222,227,complete,complete,,
278,2,2022-08-12,2022-08-05,validation,227,227,227,complete,complete,,
278,3,2022-08-12,2022-08-05,validation,227,227,227,complete,complete,,
278,4,2022-08-12,2022-08-05,validation,227,227,227,complete,complete,,
278,8,2022-08-12,2022-08-05,validation,227,227,227,complete,complete,,
278,13,2022-08-12,2022-08-05,validation,227,226,226,complete,complete,,
278,26,2022-08-12,2022-08-05,validation,227,223,225,complete,complete,,
278,52,2022-08-12,2022-08-05,validation,227,216,221,complete,complete,,
279,2,2022-08-19,2022-08-12,validation,233,233,233,complete,complete,,
279,3,2022-08-19,2022-08-12,validation,233,233,233,complete,complete,,
279,4,2022-08-19,2022-08-12,validation,233,233,233,complete,complete,,
279,8,2022-08-19,2022-08-12,validation,233,233,233,complete,complete,,
279,13,2022-08-19,2022-08-12,validation,233,233,232,complete,complete,,
279,26,2022-08-19,2022-08-12,validation,233,229,231,complete,complete,,
279,52,2022-08-19,2022-08-12,validation,233,221,227,complete,complete,,
280,2,2022-08-26,2022-08-19,validation,238,238,238,complete,complete,,
280,3,2022-08-26,2022-08-19,validation,238,238,238,complete,complete,,
280,4,2022-08-26,2022-08-19,validation,238,238,238,complete,complete,,
280,8,2022-08-26,2022-08-19,validation,238,238,238,complete,complete,,
280,13,2022-08-26,2022-08-19,validation,238,238,238,complete,complete,,
280,26,2022-08-26,2022-08-19,validation,238,236,236,complete,complete,,
280,52,2022-08-26,2022-08-19,validation,238,225,232,complete,complete,,
281,2,2022-09-02,2022-08-26,validation,238,237,237,complete,complete,,
281,3,2022-09-02,2022-08-26,validation,238,237,238,complete,complete,,
281,4,2022-09-02,2022-08-26,validation,238,237,238,complete,complete,,
281,8,2022-09-02,2022-08-26,validation,238,237,238,complete,complete,,
281,13,2022-09-02,2022-08-26,validation,238,237,238,complete,complete,,
281,26,2022-09-02,2022-08-26,validation,238,235,236,complete,complete,,
281,52,2022-09-02,2022-08-26,validation,238,224,233,complete,complete,,
282,2,2022-09-09,2022-09-02,validation,233,231,231,complete,complete,,
282,3,2022-09-09,2022-09-02,validation,233,231,231,complete,complete,,
282,4,2022-09-09,2022-09-02,validation,233,231,232,complete,complete,,
282,8,2022-09-09,2022-09-02,validation,233,231,233,complete,complete,,
282,13,2022-09-09,2022-09-02,validation,233,231,233,complete,complete,,
282,26,2022-09-09,2022-09-02,validation,233,229,231,complete,complete,,
282,52,2022-09-09,2022-09-02,validation,233,217,230,complete,complete,,
283,2,2022-09-16,2022-09-09,validation,234,233,233,complete,complete,,
283,3,2022-09-16,2022-09-09,validation,234,232,233,complete,complete,,
283,4,2022-09-16,2022-09-09,validation,234,232,234,complete,complete,,
283,8,2022-09-16,2022-09-09,validation,234,232,234,complete,complete,,
283,13,2022-09-16,2022-09-09,validation,234,232,234,complete,complete,,
283,26,2022-09-16,2022-09-09,validation,234,230,232,complete,complete,,
283,52,2022-09-16,2022-09-09,validation,234,219,231,complete,complete,,
284,2,2022-09-23,2022-09-16,validation,227,227,227,complete,complete,,
284,3,2022-09-23,2022-09-16,validation,227,226,227,complete,complete,,
284,4,2022-09-23,2022-09-16,validation,227,225,227,complete,complete,,
284,8,2022-09-23,2022-09-16,validation,227,225,227,complete,complete,,
284,13,2022-09-23,2022-09-16,validation,227,225,227,complete,complete,,
284,26,2022-09-23,2022-09-16,validation,227,223,225,complete,complete,,
284,52,2022-09-23,2022-09-16,validation,227,216,224,complete,complete,,
285,2,2022-09-30,2022-09-23,validation,222,222,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
285,3,2022-09-30,2022-09-23,validation,222,222,222,complete,complete,,
285,4,2022-09-30,2022-09-23,validation,222,222,222,complete,complete,,
285,8,2022-09-30,2022-09-23,validation,222,221,222,complete,complete,,
285,13,2022-09-30,2022-09-23,validation,222,221,222,complete,complete,,
285,26,2022-09-30,2022-09-23,validation,222,219,221,complete,complete,,
285,52,2022-09-30,2022-09-23,validation,222,212,219,complete,complete,,
286,2,2022-10-14,2022-09-30,validation,220,220,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
286,3,2022-10-14,2022-09-30,validation,220,220,220,complete,complete,,
286,4,2022-10-14,2022-09-30,validation,220,220,220,complete,complete,,
286,8,2022-10-14,2022-09-30,validation,220,219,220,complete,complete,,
286,13,2022-10-14,2022-09-30,validation,220,219,220,complete,complete,,
286,26,2022-10-14,2022-09-30,validation,220,217,219,complete,complete,,
286,52,2022-10-14,2022-09-30,validation,220,210,217,complete,complete,,
287,2,2022-10-21,2022-10-14,validation,221,221,221,complete,complete,,
287,3,2022-10-21,2022-10-14,validation,221,221,221,complete,complete,,
287,4,2022-10-21,2022-10-14,validation,221,221,221,complete,complete,,
287,8,2022-10-21,2022-10-14,validation,221,220,221,complete,complete,,
287,13,2022-10-21,2022-10-14,validation,221,220,221,complete,complete,,
287,26,2022-10-21,2022-10-14,validation,221,218,220,complete,complete,,
287,52,2022-10-21,2022-10-14,validation,221,211,218,complete,complete,,
288,2,2022-10-28,2022-10-21,validation,222,222,222,complete,complete,,
288,3,2022-10-28,2022-10-21,validation,222,222,222,complete,complete,,
288,4,2022-10-28,2022-10-21,validation,222,222,222,complete,complete,,
288,8,2022-10-28,2022-10-21,validation,222,221,222,complete,complete,,
288,13,2022-10-28,2022-10-21,validation,222,221,221,complete,complete,,
288,26,2022-10-28,2022-10-21,validation,222,218,221,complete,complete,,
288,52,2022-10-28,2022-10-21,validation,222,210,219,complete,complete,,
289,2,2022-11-04,2022-10-28,validation,214,214,214,complete,complete,,
289,3,2022-11-04,2022-10-28,validation,214,214,214,complete,complete,,
289,4,2022-11-04,2022-10-28,validation,214,214,214,complete,complete,,
289,8,2022-11-04,2022-10-28,validation,214,214,214,complete,complete,,
289,13,2022-11-04,2022-10-28,validation,214,213,213,complete,complete,,
289,26,2022-11-04,2022-10-28,validation,214,210,213,complete,complete,,
289,52,2022-11-04,2022-10-28,validation,214,202,211,complete,complete,,
290,2,2022-11-11,2022-11-04,validation,225,225,223,complete,complete,,
290,3,2022-11-11,2022-11-04,validation,225,225,225,complete,complete,,
290,4,2022-11-11,2022-11-04,validation,225,225,225,complete,complete,,
290,8,2022-11-11,2022-11-04,validation,225,225,225,complete,complete,,
290,13,2022-11-11,2022-11-04,validation,225,223,224,complete,complete,,
290,26,2022-11-11,2022-11-04,validation,225,221,224,complete,complete,,
290,52,2022-11-11,2022-11-04,validation,225,214,222,complete,complete,,
291,2,2022-11-18,2022-11-11,validation,226,226,224,complete,complete,,
291,3,2022-11-18,2022-11-11,validation,226,226,226,complete,complete,,
291,4,2022-11-18,2022-11-11,validation,226,226,226,complete,complete,,
291,8,2022-11-18,2022-11-11,validation,226,226,226,complete,complete,,
291,13,2022-11-18,2022-11-11,validation,226,224,226,complete,complete,,
291,26,2022-11-18,2022-11-11,validation,226,223,225,complete,complete,,
291,52,2022-11-18,2022-11-11,validation,226,214,223,complete,complete,,
292,2,2022-11-25,2022-11-18,validation,225,225,225,complete,complete,,
292,3,2022-11-25,2022-11-18,validation,225,225,225,complete,complete,,
292,4,2022-11-25,2022-11-18,validation,225,225,225,complete,complete,,
292,8,2022-11-25,2022-11-18,validation,225,225,225,complete,complete,,
292,13,2022-11-25,2022-11-18,validation,225,223,225,complete,complete,,
292,26,2022-11-25,2022-11-18,validation,225,223,224,complete,complete,,
292,52,2022-11-25,2022-11-18,validation,225,214,222,complete,complete,,
293,2,2022-12-02,2022-11-25,validation,224,224,224,complete,complete,,
293,3,2022-12-02,2022-11-25,validation,224,224,224,complete,complete,,
293,4,2022-12-02,2022-11-25,validation,224,224,224,complete,complete,,
293,8,2022-12-02,2022-11-25,validation,224,224,224,complete,complete,,
293,13,2022-12-02,2022-11-25,validation,224,222,224,complete,complete,,
293,26,2022-12-02,2022-11-25,validation,224,222,223,complete,complete,,
293,52,2022-12-02,2022-11-25,validation,224,214,221,complete,complete,,
294,2,2022-12-09,2022-12-02,validation,228,228,228,complete,complete,,
294,3,2022-12-09,2022-12-02,validation,228,228,228,complete,complete,,
294,4,2022-12-09,2022-12-02,validation,228,228,228,complete,complete,,
294,8,2022-12-09,2022-12-02,validation,228,228,228,complete,complete,,
294,13,2022-12-09,2022-12-02,validation,228,227,228,complete,complete,,
294,26,2022-12-09,2022-12-02,validation,228,226,227,complete,complete,,
294,52,2022-12-09,2022-12-02,validation,228,218,225,complete,complete,,
295,2,2022-12-16,2022-12-09,validation,228,228,228,complete,complete,,
295,3,2022-12-16,2022-12-09,validation,228,228,228,complete,complete,,
295,4,2022-12-16,2022-12-09,validation,228,228,228,complete,complete,,
295,8,2022-12-16,2022-12-09,validation,228,228,228,complete,complete,,
295,13,2022-12-16,2022-12-09,validation,228,228,228,complete,complete,,
295,26,2022-12-16,2022-12-09,validation,228,226,227,complete,complete,,
295,52,2022-12-16,2022-12-09,validation,228,218,225,complete,complete,,
296,2,2022-12-23,2022-12-16,validation,224,224,224,complete,complete,,
296,3,2022-12-23,2022-12-16,validation,224,224,224,complete,complete,,
296,4,2022-12-23,2022-12-16,validation,224,224,224,complete,complete,,
296,8,2022-12-23,2022-12-16,validation,224,224,224,complete,complete,,
296,13,2022-12-23,2022-12-16,validation,224,224,224,complete,complete,,
296,26,2022-12-23,2022-12-16,validation,224,222,223,complete,complete,,
296,52,2022-12-23,2022-12-16,validation,224,214,221,complete,complete,,
297,2,2022-12-30,2022-12-23,validation,216,215,215,complete,complete,,
297,3,2022-12-30,2022-12-23,validation,216,215,215,complete,complete,,
297,4,2022-12-30,2022-12-23,validation,216,215,215,complete,complete,,
297,8,2022-12-30,2022-12-23,validation,216,215,216,complete,complete,,
297,13,2022-12-30,2022-12-23,validation,216,215,216,complete,complete,,
297,26,2022-12-30,2022-12-23,validation,216,213,215,complete,complete,,
297,52,2022-12-30,2022-12-23,validation,216,205,213,complete,complete,,
298,2,2023-01-06,2022-12-30,validation,220,219,219,complete,complete,,
298,3,2023-01-06,2022-12-30,validation,220,219,219,complete,complete,,
298,4,2023-01-06,2022-12-30,validation,220,219,219,complete,complete,,
298,8,2023-01-06,2022-12-30,validation,220,219,220,complete,complete,,
298,13,2023-01-06,2022-12-30,validation,220,219,220,complete,complete,,
298,26,2023-01-06,2022-12-30,validation,220,218,219,complete,complete,,
298,52,2023-01-06,2022-12-30,validation,220,211,217,complete,complete,,
299,2,2023-01-13,2023-01-06,validation,223,222,222,complete,complete,,
299,3,2023-01-13,2023-01-06,validation,223,222,222,complete,complete,,
299,4,2023-01-13,2023-01-06,validation,223,222,222,complete,complete,,
299,8,2023-01-13,2023-01-06,validation,223,222,223,complete,complete,,
299,13,2023-01-13,2023-01-06,validation,223,222,223,complete,complete,,
299,26,2023-01-13,2023-01-06,validation,223,220,223,complete,complete,,
299,52,2023-01-13,2023-01-06,validation,223,213,220,complete,complete,,
300,2,2023-01-20,2023-01-13,validation,222,222,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
300,3,2023-01-20,2023-01-13,validation,222,221,222,complete,complete,,
300,4,2023-01-20,2023-01-13,validation,222,221,222,complete,complete,,
300,8,2023-01-20,2023-01-13,validation,222,221,222,complete,complete,,
300,13,2023-01-20,2023-01-13,validation,222,221,222,complete,complete,,
300,26,2023-01-20,2023-01-13,validation,222,219,222,complete,complete,,
300,52,2023-01-20,2023-01-13,validation,222,213,219,complete,complete,,
301,2,2023-02-03,2023-01-20,validation,232,232,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
301,3,2023-02-03,2023-01-20,validation,232,232,232,complete,complete,,
301,4,2023-02-03,2023-01-20,validation,232,231,232,complete,complete,,
301,8,2023-02-03,2023-01-20,validation,232,231,232,complete,complete,,
301,13,2023-02-03,2023-01-20,validation,232,231,232,complete,complete,,
301,26,2023-02-03,2023-01-20,validation,232,229,232,complete,complete,,
301,52,2023-02-03,2023-01-20,validation,232,223,230,complete,complete,,
302,2,2023-02-10,2023-02-03,validation,231,231,231,complete,complete,,
302,3,2023-02-10,2023-02-03,validation,231,231,231,complete,complete,,
302,4,2023-02-10,2023-02-03,validation,231,231,231,complete,complete,,
302,8,2023-02-10,2023-02-03,validation,231,230,231,complete,complete,,
302,13,2023-02-10,2023-02-03,validation,231,230,231,complete,complete,,
302,26,2023-02-10,2023-02-03,validation,231,228,231,complete,complete,,
302,52,2023-02-10,2023-02-03,validation,231,222,229,complete,complete,,
303,2,2023-02-17,2023-02-10,validation,234,234,234,complete,complete,,
303,3,2023-02-17,2023-02-10,validation,234,234,234,complete,complete,,
303,4,2023-02-17,2023-02-10,validation,234,234,234,complete,complete,,
303,8,2023-02-17,2023-02-10,validation,234,233,234,complete,complete,,
303,13,2023-02-17,2023-02-10,validation,234,233,234,complete,complete,,
303,26,2023-02-17,2023-02-10,validation,234,231,234,complete,complete,,
303,52,2023-02-17,2023-02-10,validation,234,226,233,complete,complete,,
304,2,2023-02-24,2023-02-17,validation,235,235,235,complete,complete,,
304,3,2023-02-24,2023-02-17,validation,235,235,235,complete,complete,,
304,4,2023-02-24,2023-02-17,validation,235,235,235,complete,complete,,
304,8,2023-02-24,2023-02-17,validation,235,234,235,complete,complete,,
304,13,2023-02-24,2023-02-17,validation,235,234,235,complete,complete,,
304,26,2023-02-24,2023-02-17,validation,235,232,235,complete,complete,,
304,52,2023-02-24,2023-02-17,validation,235,227,234,complete,complete,,
305,2,2023-03-03,2023-02-24,validation,238,238,238,complete,complete,,
305,3,2023-03-03,2023-02-24,validation,238,238,238,complete,complete,,
305,4,2023-03-03,2023-02-24,validation,238,238,238,complete,complete,,
305,8,2023-03-03,2023-02-24,validation,238,237,238,complete,complete,,
305,13,2023-03-03,2023-02-24,validation,238,237,238,complete,complete,,
305,26,2023-03-03,2023-02-24,validation,238,235,238,complete,complete,,
305,52,2023-03-03,2023-02-24,validation,238,230,237,complete,complete,,
306,2,2023-03-10,2023-03-03,validation,238,238,238,complete,complete,,
306,3,2023-03-10,2023-03-03,validation,238,238,238,complete,complete,,
306,4,2023-03-10,2023-03-03,validation,238,238,238,complete,complete,,
306,8,2023-03-10,2023-03-03,validation,238,238,238,complete,complete,,
306,13,2023-03-10,2023-03-03,validation,238,237,238,complete,complete,,
306,26,2023-03-10,2023-03-03,validation,238,235,238,complete,complete,,
306,52,2023-03-10,2023-03-03,validation,238,232,237,complete,complete,,
307,2,2023-03-17,2023-03-10,validation,231,231,231,complete,complete,,
307,3,2023-03-17,2023-03-10,validation,231,231,231,complete,complete,,
307,4,2023-03-17,2023-03-10,validation,231,231,231,complete,complete,,
307,8,2023-03-17,2023-03-10,validation,231,231,231,complete,complete,,
307,13,2023-03-17,2023-03-10,validation,231,230,231,complete,complete,,
307,26,2023-03-17,2023-03-10,validation,231,229,231,complete,complete,,
307,52,2023-03-17,2023-03-10,validation,231,225,230,complete,complete,,
308,2,2023-03-24,2023-03-17,validation,231,231,231,complete,complete,,
308,3,2023-03-24,2023-03-17,validation,231,231,231,complete,complete,,
308,4,2023-03-24,2023-03-17,validation,231,231,231,complete,complete,,
308,8,2023-03-24,2023-03-17,validation,231,231,231,complete,complete,,
308,13,2023-03-24,2023-03-17,validation,231,230,231,complete,complete,,
308,26,2023-03-24,2023-03-17,validation,231,230,231,complete,complete,,
308,52,2023-03-24,2023-03-17,validation,231,225,230,complete,complete,,
309,2,2023-03-31,2023-03-24,validation,237,237,237,complete,complete,,
309,3,2023-03-31,2023-03-24,validation,237,237,237,complete,complete,,
309,4,2023-03-31,2023-03-24,validation,237,237,237,complete,complete,,
309,8,2023-03-31,2023-03-24,validation,237,237,237,complete,complete,,
309,13,2023-03-31,2023-03-24,validation,237,236,237,complete,complete,,
309,26,2023-03-31,2023-03-24,validation,237,236,237,complete,complete,,
309,52,2023-03-31,2023-03-24,validation,237,231,236,complete,complete,,
310,2,2023-04-07,2023-03-31,validation,237,237,237,complete,complete,,
310,3,2023-04-07,2023-03-31,validation,237,237,237,complete,complete,,
310,4,2023-04-07,2023-03-31,validation,237,237,237,complete,complete,,
310,8,2023-04-07,2023-03-31,validation,237,237,237,complete,complete,,
310,13,2023-04-07,2023-03-31,validation,237,236,237,complete,complete,,
310,26,2023-04-07,2023-03-31,validation,237,236,237,complete,complete,,
310,52,2023-04-07,2023-03-31,validation,237,231,236,complete,complete,,
311,2,2023-04-14,2023-04-07,validation,241,241,241,complete,complete,,
311,3,2023-04-14,2023-04-07,validation,241,241,241,complete,complete,,
311,4,2023-04-14,2023-04-07,validation,241,241,241,complete,complete,,
311,8,2023-04-14,2023-04-07,validation,241,241,241,complete,complete,,
311,13,2023-04-14,2023-04-07,validation,241,241,241,complete,complete,,
311,26,2023-04-14,2023-04-07,validation,241,240,241,complete,complete,,
311,52,2023-04-14,2023-04-07,validation,241,235,240,complete,complete,,
312,2,2023-04-21,2023-04-14,validation,237,237,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
312,3,2023-04-21,2023-04-14,validation,237,237,237,complete,complete,,
312,4,2023-04-21,2023-04-14,validation,237,237,237,complete,complete,,
312,8,2023-04-21,2023-04-14,validation,237,237,237,complete,complete,,
312,13,2023-04-21,2023-04-14,validation,237,237,237,complete,complete,,
312,26,2023-04-21,2023-04-14,validation,237,236,237,complete,complete,,
312,52,2023-04-21,2023-04-14,validation,237,231,236,complete,complete,,
313,2,2023-04-28,2023-04-21,validation,234,234,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
313,3,2023-04-28,2023-04-21,validation,234,234,234,complete,complete,,
313,4,2023-04-28,2023-04-21,validation,234,234,234,complete,complete,,
313,8,2023-04-28,2023-04-21,validation,234,234,234,complete,complete,,
313,13,2023-04-28,2023-04-21,validation,234,233,234,complete,complete,,
313,26,2023-04-28,2023-04-21,validation,234,232,234,complete,complete,,
313,52,2023-04-28,2023-04-21,validation,234,227,233,complete,complete,,
314,2,2023-05-12,2023-04-28,validation,232,232,232,complete,complete,,
