instrument,stock_ts_code,industry_target_key,industry_ts_code,industry_name,source,source_trade_date,weight
SZ300505,300505.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300506,300506.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300507,300507.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300508,300508.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300509,300509.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300510,300510.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300511,300511.SZ,sw_801010,801010.SI,农林牧渔,tushare.index_member,20260430,
SZ300512,300512.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300513,300513.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300514,300514.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300515,300515.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300516,300516.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300517,300517.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300518,300518.SZ,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SZ300519,300519.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300520,300520.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300521,300521.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300522,300522.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300523,300523.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300525,300525.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300527,300527.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ300528,300528.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ300529,300529.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300530,300530.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300531,300531.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300532,300532.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300533,300533.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ300534,300534.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300535,300535.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300536,300536.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300537,300537.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300538,300538.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300539,300539.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300540,300540.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300541,300541.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300542,300542.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300543,300543.SZ,sw_801110,801110.SI,家用电器,tushare.index_member,20260430,
SZ300545,300545.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300546,300546.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300547,300547.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300548,300548.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300549,300549.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300550,300550.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300551,300551.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300552,300552.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300553,300553.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300554,300554.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300555,300555.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300556,300556.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300557,300557.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300558,300558.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300559,300559.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300560,300560.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300561,300561.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300562,300562.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300563,300563.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300564,300564.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300565,300565.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300566,300566.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300567,300567.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300568,300568.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300569,300569.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300570,300570.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300571,300571.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300572,300572.SZ,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SZ300573,300573.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300575,300575.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300576,300576.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300577,300577.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ300578,300578.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300579,300579.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300580,300580.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300581,300581.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ300582,300582.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300583,300583.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300584,300584.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300585,300585.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300586,300586.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300587,300587.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300588,300588.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300589,300589.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ300590,300590.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300591,300591.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ300592,300592.SZ,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SZ300593,300593.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300594,300594.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300595,300595.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300596,300596.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300597,300597.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300598,300598.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300599,300599.SZ,sw_801710,801710.SI,建筑材料,tushare.index_member,20260430,
SZ300600,300600.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ300601,300601.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300602,300602.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300603,300603.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300604,300604.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300605,300605.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300606,300606.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300607,300607.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300608,300608.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300609,300609.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300610,300610.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300611,300611.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300612,300612.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ300613,300613.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300614,300614.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ300615,300615.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300616,300616.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ300617,300617.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300618,300618.SZ,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SZ300619,300619.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300620,300620.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300621,300621.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300622,300622.SZ,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SZ300623,300623.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300624,300624.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300625,300625.SZ,sw_801110,801110.SI,家用电器,tushare.index_member,20260430,
SZ300626,300626.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300627,300627.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300628,300628.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300629,300629.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ300631,300631.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ300632,300632.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300633,300633.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300634,300634.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300635,300635.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300636,300636.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300637,300637.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300638,300638.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300639,300639.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300640,300640.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ300641,300641.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300642,300642.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300643,300643.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300644,300644.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300645,300645.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300647,300647.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300648,300648.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300649,300649.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300650,300650.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300651,300651.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ300652,300652.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300653,300653.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300654,300654.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ300655,300655.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300656,300656.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300657,300657.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300658,300658.SZ,sw_801980,801980.SI,美容护理,tushare.index_member,20260430,
SZ300659,300659.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300660,300660.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300661,300661.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300662,300662.SZ,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SZ300663,300663.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300664,300664.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ300665,300665.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300666,300666.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300667,300667.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300668,300668.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300669,300669.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300670,300670.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300671,300671.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300672,300672.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300673,300673.SZ,sw_801010,801010.SI,农林牧渔,tushare.index_member,20260430,
SZ300674,300674.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300675,300675.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300676,300676.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300677,300677.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300678,300678.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300679,300679.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300680,300680.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300681,300681.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300682,300682.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300683,300683.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300684,300684.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300685,300685.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300686,300686.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300687,300687.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300688,300688.SZ,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SZ300689,300689.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300690,300690.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300691,300691.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300692,300692.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ300693,300693.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300694,300694.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300695,300695.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300696,300696.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ300697,300697.SZ,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SZ300698,300698.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300699,300699.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ300700,300700.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300701,300701.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300702,300702.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300703,300703.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ300705,300705.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300706,300706.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300707,300707.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300708,300708.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300709,300709.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300710,300710.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300711,300711.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300712,300712.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300713,300713.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300715,300715.SZ,sw_801710,801710.SI,建筑材料,tushare.index_member,20260430,
SZ300716,300716.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300717,300717.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300718,300718.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300719,300719.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ300720,300720.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300721,300721.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300722,300722.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ300723,300723.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300724,300724.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300725,300725.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300726,300726.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ300727,300727.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300729,300729.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ300730,300730.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300731,300731.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300732,300732.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300733,300733.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300735,300735.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300736,300736.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300737,300737.SZ,sw_801710,801710.SI,建筑材料,tushare.index_member,20260430,
SZ300738,300738.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300739,300739.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300740,300740.SZ,sw_801980,801980.SI,美容护理,tushare.index_member,20260430,
SZ300741,300741.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300743,300743.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300745,300745.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300746,300746.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300747,300747.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300748,300748.SZ,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SZ300749,300749.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ300750,300750.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300751,300751.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300752,300752.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300753,300753.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300755,300755.SZ,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SZ300756,300756.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300757,300757.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300758,300758.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300759,300759.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300760,300760.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300761,300761.SZ,sw_801010,801010.SI,农林牧渔,tushare.index_member,20260430,
SZ300762,300762.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ300763,300763.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300765,300765.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300766,300766.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300767,300767.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300768,300768.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300769,300769.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300770,300770.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ300771,300771.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300772,300772.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300773,300773.SZ,sw_801790,801790.SI,非银金融,tushare.index_member,20260430,
SZ300774,300774.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ300775,300775.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ300776,300776.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300777,300777.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ300778,300778.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300779,300779.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ300780,300780.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300781,300781.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ300782,300782.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300783,300783.SZ,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SZ300784,300784.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300785,300785.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ300786,300786.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ300787,300787.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300788,300788.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ300789,300789.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300790,300790.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300791,300791.SZ,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SZ300792,300792.SZ,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SZ300793,300793.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300795,300795.SZ,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SZ300796,300796.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300797,300797.SZ,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SZ300798,300798.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300800,300800.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ300801,300801.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300802,300802.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300803,300803.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300804,300804.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300805,300805.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ300806,300806.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300807,300807.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300808,300808.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300809,300809.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300810,300810.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ300811,300811.SZ,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SZ300812,300812.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300813,300813.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300814,300814.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300815,300815.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ300816,300816.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300817,300817.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300818,300818.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300819,300819.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ300820,300820.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300821,300821.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300822,300822.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300823,300823.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300824,300824.SZ,sw_801110,801110.SI,家用电器,tushare.index_member,20260430,
SZ300825,300825.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300826,300826.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300827,300827.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300828,300828.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300829,300829.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300830,300830.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300831,300831.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300832,300832.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300833,300833.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300834,300834.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300835,300835.SZ,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SZ300836,300836.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300837,300837.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300838,300838.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300839,300839.SZ,sw_801960,801960.SI,石油石化,tushare.index_member,20260430,
SZ300840,300840.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ300841,300841.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300842,300842.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300843,300843.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300844,300844.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300845,300845.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300846,300846.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300847,300847.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300848,300848.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
