instrument,reason,detail,row_count
SH600065,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600069,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600074,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600086,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600083,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600077,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600087,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600090,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600092,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600091,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600093,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600102,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600112,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600122,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600139,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600145,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600146,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600175,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600181,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600190,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600205,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600200,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600209,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600213,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600225,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600220,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600240,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600242,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600247,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600253,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600260,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600263,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600270,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600275,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600277,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600286,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600290,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600291,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600296,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600297,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600306,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600311,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600317,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600321,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600355,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600357,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600387,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600385,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600393,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600401,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600432,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600462,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600466,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600472,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600485,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600532,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600553,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600555,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600565,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600591,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600607,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600614,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600625,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600627,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600632,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600631,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600634,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600646,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600647,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600656,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600652,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600659,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600670,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600669,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600672,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600677,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600680,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600687,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600695,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600700,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600701,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600709,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600705,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600723,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600752,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600747,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600762,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600766,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600772,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600767,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600786,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600781,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600788,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600799,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600806,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600804,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600813,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600823,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600832,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600836,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600837,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600840,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600842,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600852,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600856,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600870,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600878,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",,
SH600890,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
SH600891,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",,
