taxonomy_method,subregime_id,subregime_label,split,source_id,window,replay_policy_id,assignment_grain,readout_grain,denominator_policy,target_episode_n,target_episode_denominator_n,bridge_episode_denominator_n,e1_pre_replay_any_captured_episode_n,e1_post_replay_any_captured_episode_n,e1_pre_replay_bridge_captured_episode_n,e1_post_replay_bridge_captured_episode_n,e1_pre_replay_any_recall,e1_post_replay_any_recall,e1_pre_replay_bridge_recall,e1_post_replay_bridge_recall,source_pre_replay_any_captured_episode_n,source_post_replay_any_captured_episode_n,source_pre_replay_bridge_captured_episode_n,source_post_replay_bridge_captured_episode_n,source_pre_replay_any_recall,source_post_replay_any_recall,source_pre_replay_bridge_recall,source_post_replay_bridge_recall,post_replay_recall_ci_low,post_replay_recall_ci_high,post_replay_bridge_recall_ci_low,post_replay_bridge_recall_ci_high,e1_missed_episode_n,source_post_replay_captures_e1_missed_n,incremental_post_replay_capture_over_e1_n,incremental_post_replay_capture_over_e1_rate,episode_power_status
auto_120d_elbow_kmeans,auto_boundary_or_mixed_like,auto_boundary_or_mixed_like,train,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,947,947,947,269,269,269,269,0.2840549102428722,0.2840549102428722,0.2840549102428722,0.2840549102428722,269,269,269,269,0.2840549102428722,0.2840549102428722,0.2840549102428722,0.2840549102428722,0.2562496902083181,0.31360505741736433,0.2562496902083181,0.31360505741736433,678,0,0,0.0,sufficient_episode_power
auto_120d_elbow_kmeans,auto_boundary_or_mixed_like,auto_boundary_or_mixed_like,train,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,947,947,947,269,269,269,269,0.2840549102428722,0.2840549102428722,0.2840549102428722,0.2840549102428722,927,927,927,927,0.9788806758183738,0.9788806758183738,0.9788806758183738,0.9788806758183738,0.9676041714095593,0.9862876229755413,0.9676041714095593,0.9862876229755413,678,675,675,0.995575221238938,sufficient_episode_power
auto_120d_elbow_kmeans,auto_boundary_or_mixed_like,auto_boundary_or_mixed_like,train,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,947,947,947,269,269,269,269,0.2840549102428722,0.2840549102428722,0.2840549102428722,0.2840549102428722,825,824,825,824,0.8711721224920802,0.870116156282999,0.8711721224920802,0.870116156282999,0.8472003397383928,0.8900412786342154,0.8472003397383928,0.8900412786342154,678,590,590,0.8702064896755162,sufficient_episode_power
auto_120d_elbow_kmeans,auto_boundary_or_mixed_like,auto_boundary_or_mixed_like,train,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,947,947,947,269,269,269,269,0.2840549102428722,0.2840549102428722,0.2840549102428722,0.2840549102428722,68,68,68,68,0.07180570221752904,0.07180570221752904,0.07180570221752904,0.07180570221752904,0.057035047036374534,0.09003634739988069,0.057035047036374534,0.09003634739988069,678,44,44,0.06489675516224189,sufficient_episode_power
auto_120d_elbow_kmeans,auto_boundary_or_mixed_like,auto_boundary_or_mixed_like,train,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,947,947,947,269,269,269,269,0.2840549102428722,0.2840549102428722,0.2840549102428722,0.2840549102428722,53,53,53,53,0.0559662090813094,0.0559662090813094,0.0559662090813094,0.0559662090813094,0.04304018405185678,0.07248021387772478,0.04304018405185678,0.07248021387772478,678,35,35,0.051622418879056046,sufficient_episode_power
auto_120d_elbow_kmeans,auto_boundary_or_mixed_like,auto_boundary_or_mixed_like,train,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,947,947,947,269,269,269,269,0.2840549102428722,0.2840549102428722,0.2840549102428722,0.2840549102428722,15,15,15,15,0.01583949313621964,0.01583949313621964,0.01583949313621964,0.01583949313621964,0.009622011541634282,0.025969195237707302,0.009622011541634282,0.025969195237707302,678,9,9,0.01327433628318584,sufficient_episode_power
auto_120d_elbow_kmeans,auto_boundary_or_mixed_like,auto_boundary_or_mixed_like,validation,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,323,323,323,118,118,118,118,0.3653250773993808,0.3653250773993808,0.3653250773993808,0.3653250773993808,118,118,118,118,0.3653250773993808,0.3653250773993808,0.3653250773993808,0.3653250773993808,0.3146801290884171,0.41913588454020295,0.3146801290884171,0.41913588454020295,205,0,0,0.0,sufficient_episode_power
auto_120d_elbow_kmeans,auto_boundary_or_mixed_like,auto_boundary_or_mixed_like,validation,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,323,323,323,118,118,118,118,0.3653250773993808,0.3653250773993808,0.3653250773993808,0.3653250773993808,317,316,317,316,0.9814241486068112,0.978328173374613,0.9814241486068112,0.978328173374613,0.9559485907947638,0.9894634987311715,0.9559485907947638,0.9894634987311715,205,203,203,0.9902439024390244,sufficient_episode_power
auto_120d_elbow_kmeans,auto_boundary_or_mixed_like,auto_boundary_or_mixed_like,validation,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,323,323,323,118,118,118,118,0.3653250773993808,0.3653250773993808,0.3653250773993808,0.3653250773993808,256,255,256,255,0.7925696594427245,0.7894736842105263,0.7925696594427245,0.7894736842105263,0.7417418387601442,0.8304007526358101,0.7417418387601442,0.8304007526358101,205,155,155,0.7560975609756098,sufficient_episode_power
auto_120d_elbow_kmeans,auto_boundary_or_mixed_like,auto_boundary_or_mixed_like,validation,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,323,323,323,118,118,118,118,0.3653250773993808,0.3653250773993808,0.3653250773993808,0.3653250773993808,28,28,28,28,0.08668730650154799,0.08668730650154799,0.08668730650154799,0.08668730650154799,0.06065559760654088,0.12243492697784492,0.06065559760654088,0.12243492697784492,205,15,15,0.07317073170731707,sufficient_episode_power
auto_120d_elbow_kmeans,auto_boundary_or_mixed_like,auto_boundary_or_mixed_like,validation,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,323,323,323,118,118,118,118,0.3653250773993808,0.3653250773993808,0.3653250773993808,0.3653250773993808,28,28,28,28,0.08668730650154799,0.08668730650154799,0.08668730650154799,0.08668730650154799,0.06065559760654088,0.12243492697784492,0.06065559760654088,0.12243492697784492,205,15,15,0.07317073170731707,sufficient_episode_power
auto_120d_elbow_kmeans,auto_boundary_or_mixed_like,auto_boundary_or_mixed_like,validation,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,323,323,323,118,118,118,118,0.3653250773993808,0.3653250773993808,0.3653250773993808,0.3653250773993808,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.011753705770624056,0.0,0.011753705770624056,205,0,0,0.0,sufficient_episode_power
auto_120d_elbow_kmeans,auto_boundary_or_mixed_like,auto_boundary_or_mixed_like,robustness,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,475,475,475,155,155,155,155,0.3263157894736842,0.3263157894736842,0.3263157894736842,0.3263157894736842,155,155,155,155,0.3263157894736842,0.3263157894736842,0.3263157894736842,0.3263157894736842,0.28569014915594915,0.36972826060627706,0.28569014915594915,0.36972826060627706,320,0,0,0.0,sufficient_episode_power
auto_120d_elbow_kmeans,auto_boundary_or_mixed_like,auto_boundary_or_mixed_like,robustness,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,475,475,475,155,155,155,155,0.3263157894736842,0.3263157894736842,0.3263157894736842,0.3263157894736842,456,456,456,456,0.96,0.96,0.96,0.96,0.938373818894252,0.9742453019173064,0.938373818894252,0.9742453019173064,320,319,319,0.996875,sufficient_episode_power
auto_120d_elbow_kmeans,auto_boundary_or_mixed_like,auto_boundary_or_mixed_like,robustness,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,475,475,475,155,155,155,155,0.3263157894736842,0.3263157894736842,0.3263157894736842,0.3263157894736842,352,352,352,352,0.7410526315789474,0.7410526315789474,0.7410526315789474,0.7410526315789474,0.6998345961532834,0.7784028836312634,0.6998345961532834,0.7784028836312634,320,233,233,0.728125,sufficient_episode_power
auto_120d_elbow_kmeans,auto_boundary_or_mixed_like,auto_boundary_or_mixed_like,robustness,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,475,475,475,155,155,155,155,0.3263157894736842,0.3263157894736842,0.3263157894736842,0.3263157894736842,20,20,20,20,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.027419358028346823,0.06413826770843126,0.027419358028346823,0.06413826770843126,320,10,10,0.03125,sufficient_episode_power
auto_120d_elbow_kmeans,auto_boundary_or_mixed_like,auto_boundary_or_mixed_like,robustness,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,475,475,475,155,155,155,155,0.3263157894736842,0.3263157894736842,0.3263157894736842,0.3263157894736842,20,20,20,20,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.027419358028346823,0.06413826770843126,0.027419358028346823,0.06413826770843126,320,10,10,0.03125,sufficient_episode_power
auto_120d_elbow_kmeans,auto_boundary_or_mixed_like,auto_boundary_or_mixed_like,robustness,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,475,475,475,155,155,155,155,0.3263157894736842,0.3263157894736842,0.3263157894736842,0.3263157894736842,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.00802269477004504,0.0,0.00802269477004504,320,0,0,0.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_boundary_or_mixed,transition_boundary_or_mixed,train,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,887,887,887,210,210,210,210,0.23675310033821872,0.23675310033821872,0.23675310033821872,0.23675310033821872,210,210,210,210,0.23675310033821872,0.23675310033821872,0.23675310033821872,0.23675310033821872,0.2099503267484123,0.26582628718609647,0.2099503267484123,0.26582628718609647,677,0,0,0.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_recovery,transition_recovery,train,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,175,175,175,18,18,18,18,0.10285714285714286,0.10285714285714286,0.10285714285714286,0.10285714285714286,18,18,18,18,0.10285714285714286,0.10285714285714286,0.10285714285714286,0.10285714285714286,0.06605651863716205,0.15671939032361665,0.06605651863716205,0.15671939032361665,157,0,0,0.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_deterioration,transition_deterioration,train,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,189,189,189,41,41,41,41,0.21693121693121692,0.21693121693121692,0.21693121693121692,0.21693121693121692,41,41,41,41,0.21693121693121692,0.21693121693121692,0.21693121693121692,0.21693121693121692,0.16412519903593034,0.28101526858101533,0.16412519903593034,0.28101526858101533,148,0,0,0.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_boundary_or_mixed,transition_boundary_or_mixed,train,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,887,887,887,210,210,210,210,0.23675310033821872,0.23675310033821872,0.23675310033821872,0.23675310033821872,863,863,863,863,0.9729425028184893,0.9729425028184893,0.9729425028184893,0.9729425028184893,0.9600548329932097,0.9817512074970414,0.9600548329932097,0.9817512074970414,677,673,673,0.9940915805022157,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_recovery,transition_recovery,train,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,175,175,175,18,18,18,18,0.10285714285714286,0.10285714285714286,0.10285714285714286,0.10285714285714286,171,171,171,171,0.9771428571428571,0.9771428571428571,0.9771428571428571,0.9771428571428571,0.9427108334992591,0.9910763837924672,0.9427108334992591,0.9910763837924672,157,157,157,1.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_deterioration,transition_deterioration,train,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,189,189,189,41,41,41,41,0.21693121693121692,0.21693121693121692,0.21693121693121692,0.21693121693121692,178,178,178,178,0.9417989417989417,0.9417989417989417,0.9417989417989417,0.9417989417989417,0.8988013189581538,0.9671943998079215,0.8988013189581538,0.9671943998079215,148,146,146,0.9864864864864865,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_boundary_or_mixed,transition_boundary_or_mixed,train,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,887,887,887,210,210,210,210,0.23675310033821872,0.23675310033821872,0.23675310033821872,0.23675310033821872,707,706,707,706,0.7970687711386697,0.7959413754227734,0.7970687711386697,0.7959413754227734,0.768169308546147,0.8211610505210543,0.768169308546147,0.8211610505210543,677,540,540,0.7976366322008862,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_recovery,transition_recovery,train,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,175,175,175,18,18,18,18,0.10285714285714286,0.10285714285714286,0.10285714285714286,0.10285714285714286,142,142,142,142,0.8114285714285714,0.8114285714285714,0.8114285714285714,0.8114285714285714,0.7470195807155944,0.8624583036245144,0.7470195807155944,0.8624583036245144,157,128,128,0.8152866242038217,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_deterioration,transition_deterioration,train,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,189,189,189,41,41,41,41,0.21693121693121692,0.21693121693121692,0.21693121693121692,0.21693121693121692,84,84,84,84,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.37540850239697576,0.5156938323689669,0.37540850239697576,0.5156938323689669,148,71,71,0.4797297297297297,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_boundary_or_mixed,transition_boundary_or_mixed,train,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,887,887,887,210,210,210,210,0.23675310033821872,0.23675310033821872,0.23675310033821872,0.23675310033821872,62,62,62,62,0.06989853438556934,0.06989853438556934,0.06989853438556934,0.06989853438556934,0.05490702119049205,0.08859952363184224,0.05490702119049205,0.08859952363184224,677,43,43,0.06351550960118169,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_recovery,transition_recovery,train,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,175,175,175,18,18,18,18,0.10285714285714286,0.10285714285714286,0.10285714285714286,0.10285714285714286,1,1,1,1,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.0010093989597420756,0.031654142408709104,0.0010093989597420756,0.031654142408709104,157,1,1,0.006369426751592357,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_deterioration,transition_deterioration,train,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,189,189,189,41,41,41,41,0.21693121693121692,0.21693121693121692,0.21693121693121692,0.21693121693121692,5,5,5,5,0.026455026455026454,0.026455026455026454,0.026455026455026454,0.026455026455026454,0.011351617671279908,0.06042542628604051,0.011351617671279908,0.06042542628604051,148,3,3,0.02027027027027027,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_boundary_or_mixed,transition_boundary_or_mixed,train,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,887,887,887,210,210,210,210,0.23675310033821872,0.23675310033821872,0.23675310033821872,0.23675310033821872,48,48,48,48,0.05411499436302142,0.05411499436302142,0.05411499436302142,0.05411499436302142,0.04105679677986041,0.07101879555888982,0.04105679677986041,0.07101879555888982,677,34,34,0.050221565731166914,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_recovery,transition_recovery,train,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,175,175,175,18,18,18,18,0.10285714285714286,0.10285714285714286,0.10285714285714286,0.10285714285714286,1,1,1,1,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.0010093989597420756,0.031654142408709104,0.0010093989597420756,0.031654142408709104,157,1,1,0.006369426751592357,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_deterioration,transition_deterioration,train,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,189,189,189,41,41,41,41,0.21693121693121692,0.21693121693121692,0.21693121693121692,0.21693121693121692,4,4,4,4,0.021164021164021163,0.021164021164021163,0.021164021164021163,0.021164021164021163,0.008260183483943823,0.05314565426060923,0.008260183483943823,0.05314565426060923,148,2,2,0.013513513513513514,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_boundary_or_mixed,transition_boundary_or_mixed,train,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,887,887,887,210,210,210,210,0.23675310033821872,0.23675310033821872,0.23675310033821872,0.23675310033821872,14,14,14,14,0.015783540022547914,0.015783540022547914,0.015783540022547914,0.015783540022547914,0.009424767195352336,0.026318511968979465,0.009424767195352336,0.026318511968979465,677,9,9,0.013293943870014771,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_recovery,transition_recovery,train,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,175,175,175,18,18,18,18,0.10285714285714286,0.10285714285714286,0.10285714285714286,0.10285714285714286,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.021480460921843688,0.0,0.021480460921843688,157,0,0,0.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_deterioration,transition_deterioration,train,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,189,189,189,41,41,41,41,0.21693121693121692,0.21693121693121692,0.21693121693121692,0.21693121693121692,1,1,1,1,0.005291005291005291,0.005291005291005291,0.005291005291005291,0.005291005291005291,0.0009345796874724033,0.02935763941877853,0.0009345796874724033,0.02935763941877853,148,1,1,0.006756756756756757,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_boundary_or_mixed,transition_boundary_or_mixed,validation,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,273,273,273,60,60,60,60,0.21978021978021978,0.21978021978021978,0.21978021978021978,0.21978021978021978,60,60,60,60,0.21978021978021978,0.21978021978021978,0.21978021978021978,0.21978021978021978,0.17473380393189522,0.27260359044814025,0.17473380393189522,0.27260359044814025,213,0,0,0.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_recovery,transition_recovery,validation,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,102,102,102,26,26,26,26,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,26,26,26,26,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.18029540377477937,0.3473005509349,0.18029540377477937,0.3473005509349,76,0,0,0.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_deterioration,transition_deterioration,validation,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,124,124,124,34,34,34,34,0.27419354838709675,0.27419354838709675,0.27419354838709675,0.27419354838709675,34,34,34,34,0.27419354838709675,0.27419354838709675,0.27419354838709675,0.27419354838709675,0.2033498857097495,0.35860803721987583,0.2033498857097495,0.35860803721987583,90,0,0,0.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_boundary_or_mixed,transition_boundary_or_mixed,validation,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,273,273,273,60,60,60,60,0.21978021978021978,0.21978021978021978,0.21978021978021978,0.21978021978021978,259,258,259,258,0.9487179487179487,0.945054945054945,0.9487179487179487,0.945054945054945,0.9113347165864224,0.9664235393982273,0.9113347165864224,0.9664235393982273,213,208,208,0.9765258215962441,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_recovery,transition_recovery,validation,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,102,102,102,26,26,26,26,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,96,96,96,96,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8775625496622301,0.972764731860347,0.8775625496622301,0.972764731860347,76,76,76,1.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_deterioration,transition_deterioration,validation,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,124,124,124,34,34,34,34,0.27419354838709675,0.27419354838709675,0.27419354838709675,0.27419354838709675,123,123,123,123,0.9919354838709677,0.9919354838709677,0.9919354838709677,0.9919354838709677,0.9557309233977271,0.9985750302198744,0.9557309233977271,0.9985750302198744,90,90,90,1.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_boundary_or_mixed,transition_boundary_or_mixed,validation,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,273,273,273,60,60,60,60,0.21978021978021978,0.21978021978021978,0.21978021978021978,0.21978021978021978,180,179,180,179,0.6593406593406593,0.6556776556776557,0.6593406593406593,0.6556776556776557,0.5975040569806329,0.7095307239193476,0.5975040569806329,0.7095307239193476,213,139,139,0.6525821596244131,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_recovery,transition_recovery,validation,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,102,102,102,26,26,26,26,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,33,33,33,33,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.2405777016662478,0.41929138572472147,0.2405777016662478,0.41929138572472147,76,23,23,0.3026315789473684,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_deterioration,transition_deterioration,validation,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,124,124,124,34,34,34,34,0.27419354838709675,0.27419354838709675,0.27419354838709675,0.27419354838709675,81,81,81,81,0.6532258064516129,0.6532258064516129,0.6532258064516129,0.6532258064516129,0.5659890341563776,0.7312538038556622,0.5659890341563776,0.7312538038556622,90,56,56,0.6222222222222222,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_boundary_or_mixed,transition_boundary_or_mixed,validation,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,273,273,273,60,60,60,60,0.21978021978021978,0.21978021978021978,0.21978021978021978,0.21978021978021978,20,20,20,20,0.07326007326007326,0.07326007326007326,0.07326007326007326,0.07326007326007326,0.04792177182909248,0.11044171111566727,0.04792177182909248,0.11044171111566727,213,16,16,0.07511737089201878,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_recovery,transition_recovery,validation,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,102,102,102,26,26,26,26,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,6,6,6,6,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.02723526813965306,0.1224374503377698,0.02723526813965306,0.1224374503377698,76,3,3,0.039473684210526314,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_deterioration,transition_deterioration,validation,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,124,124,124,34,34,34,34,0.27419354838709675,0.27419354838709675,0.27419354838709675,0.27419354838709675,3,3,3,3,0.024193548387096774,0.024193548387096774,0.024193548387096774,0.024193548387096774,0.008261469015465258,0.06872129715767399,0.008261469015465258,0.06872129715767399,90,2,2,0.022222222222222223,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_boundary_or_mixed,transition_boundary_or_mixed,validation,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,273,273,273,60,60,60,60,0.21978021978021978,0.21978021978021978,0.21978021978021978,0.21978021978021978,20,20,20,20,0.07326007326007326,0.07326007326007326,0.07326007326007326,0.07326007326007326,0.04792177182909248,0.11044171111566727,0.04792177182909248,0.11044171111566727,213,16,16,0.07511737089201878,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_recovery,transition_recovery,validation,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,102,102,102,26,26,26,26,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,6,6,6,6,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.02723526813965306,0.1224374503377698,0.02723526813965306,0.1224374503377698,76,3,3,0.039473684210526314,sufficient_episode_power
