scope_id,filter_id_or_state_id,source_phase,split_bucket,cost_buffer_return,cost_tier_label,treated_n,treated_positive_n,winner_rate,lower_first_rate,fast_fail_rate,self_utility_proxy_per_entry,self_utility_proxy_total_indexed,self_utility_margin_vs_100bps,self_utility_positive,lower_first_uplift_vs_native,fast_fail_uplift_vs_native,bootstrap_ci_low,bootstrap_ci_high,ci_status
all_13a2_candidate_grid,ret_60d__top_40pct,13A2_filter,train,0.005,50bps,17344,4213,0.24290821033210333,0.4297739852398524,0.13422509225092252,-0.0017300207593372542,-0.0001384054911572522,0.000400011070417078,False,0.08517035229798131,0.05089252769655293,-0.00030002641667318614,4.130968530459956e-05,pass
all_13a2_candidate_grid,ret_60d__top_40pct,13A2_filter,train,0.0075,75bps,17344,4213,0.24290821033210333,0.4297739852398524,0.13422509225092252,-0.004230020759337254,-0.00033841102636579117,0.00020000553520853906,False,0.08517035229798131,0.05089252769655293,-0.0004995915441343431,-0.00015822016792012064,pass
all_13a2_candidate_grid,ret_60d__top_40pct,13A2_filter,train,0.01,100bps,17344,4213,0.24290821033210333,0.4297739852398524,0.13422509225092252,-0.006730020759337254,-0.0005384165615743302,0.0,False,0.08517035229798131,0.05089252769655293,-0.0007024830576260817,-0.0003577500211448409,pass
all_13a2_candidate_grid,ret_60d__top_40pct,13A2_filter,validation,0.0,0bps,12109,2295,0.18952844991328763,0.4111817656288711,0.11462548517631514,-0.00176270538622475,-0.0003481592562316782,0.0019751415009705256,False,0.011896202805702472,0.03611895248021192,-0.0008049728407577662,0.0001777939235229376,pass
all_13a2_candidate_grid,ret_60d__top_40pct,13A2_filter,validation,0.0025,25bps,12109,2295,0.18952844991328763,0.4111817656288711,0.11462548517631514,-0.00426270538622475,-0.0008419446314743097,0.0014813561257278939,False,0.011896202805702472,0.03611895248021192,-0.0013018879228576209,-0.0003291121132753841,pass
all_13a2_candidate_grid,ret_60d__top_40pct,13A2_filter,validation,0.005,50bps,12109,2295,0.18952844991328763,0.4111817656288711,0.11462548517631514,-0.00676270538622475,-0.0013357300067169408,0.0009875707504852628,False,0.011896202805702472,0.03611895248021192,-0.0017982957296388228,-0.0008290318437517277,pass
all_13a2_candidate_grid,ret_60d__top_40pct,13A2_filter,validation,0.0075,75bps,12109,2295,0.18952844991328763,0.4111817656288711,0.11462548517631514,-0.00926270538622475,-0.0018295153819595721,0.0004937853752426315,False,0.011896202805702472,0.03611895248021192,-0.002295046014749348,-0.0013280144232287855,pass
all_13a2_candidate_grid,ret_60d__top_40pct,13A2_filter,validation,0.01,100bps,12109,2295,0.18952844991328763,0.4111817656288711,0.11462548517631514,-0.01176270538622475,-0.0023233007572022036,0.0,False,0.011896202805702472,0.03611895248021192,-0.0027923516590914045,-0.001826997002705843,pass
all_13a2_candidate_grid,ret_60d__top_40pct,13A2_filter,robustness,0.0,0bps,27616,5676,0.2055330243337196,0.3351680185399768,0.0982401506373117,0.004197225812251317,0.0008874285147926897,0.0021143215888036505,True,0.06554914154363645,0.030904336712311326,0.0005488635282211366,0.0012348000438774512,pass
all_13a2_candidate_grid,ret_60d__top_40pct,13A2_filter,robustness,0.0025,25bps,27616,5676,0.2055330243337196,0.3351680185399768,0.0982401506373117,0.0016972258122513171,0.00035884811759177707,0.001585741191602738,True,0.06554914154363645,0.030904336712311326,1.365588440656511e-05,0.0007020084997544666,pass
all_13a2_candidate_grid,ret_60d__top_40pct,13A2_filter,robustness,0.005,50bps,27616,5676,0.2055330243337196,0.3351680185399768,0.0982401506373117,-0.0008027741877486829,-0.00016973227960913553,0.0010571607944018253,False,0.06554914154363645,0.030904336712311326,-0.0005135873896711653,0.00016501462558070936,pass
all_13a2_candidate_grid,ret_60d__top_40pct,13A2_filter,robustness,0.0075,75bps,27616,5676,0.2055330243337196,0.3351680185399768,0.0982401506373117,-0.0033027741877486826,-0.0006983126768100481,0.0005285803972009126,False,0.06554914154363645,0.030904336712311326,-0.0010449424573546822,-0.0003626684918972499,pass
all_13a2_candidate_grid,ret_60d__top_40pct,13A2_filter,robustness,0.01,100bps,27616,5676,0.2055330243337196,0.3351680185399768,0.0982401506373117,-0.005802774187748683,-0.0012268930740109607,0.0,False,0.06554914154363645,0.030904336712311326,-0.001576086865823617,-0.0008942994773992861,pass
all_13a2_candidate_grid,ret_60d__top_30pct,13A2_filter,train,0.0,0bps,13008,3129,0.24054428044280443,0.44026752767527677,0.13906826568265682,0.002446536321981038,0.0001467962419454844,0.000600016605625617,True,0.0956638947334057,0.05573570112828723,-4.8517401998931745e-06,0.00030879736770829803,pass
all_13a2_candidate_grid,ret_60d__top_30pct,13A2_filter,train,0.0025,25bps,13008,3129,0.24054428044280443,0.44026752767527677,0.13906826568265682,-5.346367801896184e-05,-3.2079094609198395e-06,0.0004500124542192127,False,0.0956638947334057,0.05573570112828723,-0.00015552333516730067,0.00015806365246369438,pass
all_13a2_candidate_grid,ret_60d__top_30pct,13A2_filter,train,0.005,50bps,13008,3129,0.24054428044280443,0.44026752767527677,0.13906826568265682,-0.002553463678018962,-0.00015321206086732408,0.0003000083028128085,False,0.0956638947334057,0.05573570112828723,-0.0003090838580600007,1.1622955034059548e-05,pass
all_13a2_candidate_grid,ret_60d__top_30pct,13A2_filter,train,0.0075,75bps,13008,3129,0.24054428044280443,0.44026752767527677,0.13906826568265682,-0.0050534636780189615,-0.0003032162122737283,0.00015000415140640426,False,0.0956638947334057,0.05573570112828723,-0.0004608103498945888,-0.00013811453858485992,pass
all_13a2_candidate_grid,ret_60d__top_30pct,13A2_filter,train,0.01,100bps,13008,3129,0.24054428044280443,0.44026752767527677,0.13906826568265682,-0.007553463678018962,-0.00045322036368013256,0.0,False,0.0956638947334057,0.05573570112828723,-0.0006120473991618109,-0.0002884520720741161,pass
all_13a2_candidate_grid,ret_60d__top_30pct,13A2_filter,validation,0.0,0bps,9475,1894,0.19989445910290238,0.4012664907651715,0.11292875989445911,-8.274072504403998e-05,-1.2787583306837373e-05,0.0015455005138075588,False,0.001980927942002886,0.03442222719835589,-0.00040157578577506724,0.00045062530174486387,pass
all_13a2_candidate_grid,ret_60d__top_30pct,13A2_filter,validation,0.0025,25bps,9475,1894,0.19989445910290238,0.4012664907651715,0.11292875989445911,-0.00258274072504404,-0.00039916271175872704,0.001159125385355669,False,0.001980927942002886,0.03442222719835589,-0.0007889625955855671,6.273809999318513e-05,pass
all_13a2_candidate_grid,ret_60d__top_30pct,13A2_filter,validation,0.005,50bps,9475,1894,0.19989445910290238,0.4012664907651715,0.11292875989445911,-0.00508274072504404,-0.0007855378402106167,0.0007727502569037794,False,0.001980927942002886,0.03442222719835589,-0.0011711096266666088,-0.0003320590101869976,pass
all_13a2_candidate_grid,ret_60d__top_30pct,13A2_filter,validation,0.0075,75bps,9475,1894,0.19989445910290238,0.4012664907651715,0.11292875989445911,-0.00758274072504404,-0.0011719129686625063,0.00038637512845188975,False,0.001980927942002886,0.03442222719835589,-0.0015622991924109032,-0.0007288815589987155,pass
all_13a2_candidate_grid,ret_60d__top_30pct,13A2_filter,validation,0.01,100bps,9475,1894,0.19989445910290238,0.4012664907651715,0.11292875989445911,-0.01008274072504404,-0.001558288097114396,0.0,False,0.001980927942002886,0.03442222719835589,-0.0019541526837163845,-0.0011257041078104337,pass
all_13a2_candidate_grid,ret_60d__top_30pct,13A2_filter,robustness,0.0,0bps,23138,4690,0.20269686230443426,0.33654594174085917,0.09815022906042009,0.0038669499384122834,0.0006850221850259805,0.0017714793207466275,True,0.06692706474451882,0.030814415135419715,0.0003575617996541761,0.0009932606672774698,pass
all_13a2_candidate_grid,ret_60d__top_30pct,13A2_filter,robustness,0.0025,25bps,23138,4690,0.20269686230443426,0.33654594174085917,0.09815022906042009,0.0013669499384122833,0.0002421523548393236,0.0013286094905599706,True,0.06692706474451882,0.030814415135419715,-8.646334363943105e-05,0.0005545988469519303,pass
all_13a2_candidate_grid,ret_60d__top_30pct,13A2_filter,robustness,0.005,50bps,23138,4690,0.20269686230443426,0.33654594174085917,0.09815022906042009,-0.0011330500615877167,-0.0002007174753473333,0.0008857396603733137,False,0.06692706474451882,0.030814415135419715,-0.000534165159677528,0.00011653031417665532,pass
all_13a2_candidate_grid,ret_60d__top_30pct,13A2_filter,robustness,0.0075,75bps,23138,4690,0.20269686230443426,0.33654594174085917,0.09815022906042009,-0.0036330500615877163,-0.0006435873055339901,0.00044286983018665697,False,0.06692706474451882,0.030814415135419715,-0.000981866975715625,-0.00032209443770469636,pass
all_13a2_candidate_grid,ret_60d__top_30pct,13A2_filter,robustness,0.01,100bps,23138,4690,0.20269686230443426,0.33654594174085917,0.09815022906042009,-0.006133050061587717,-0.001086457135720647,0.0,False,0.06692706474451882,0.030814415135419715,-0.0014210371537430556,-0.0007670000404939077,pass
all_13a2_candidate_grid,ret_60d__top_20pct,13A2_filter,train,0.0,0bps,8672,2055,0.23696955719557194,0.45675738007380073,0.14794741697416974,0.0010602688147971252,4.2411926353684466e-05,0.000400011070417078,True,0.11215374713192966,0.06461485241980015,-9.17549292624848e-05,0.00015523049689249602,pass
all_13a2_candidate_grid,ret_60d__top_20pct,13A2_filter,train,0.0025,25bps,8672,2055,0.23696955719557194,0.45675738007380073,0.14794741697416974,-0.0014397311852028748,-5.759084125058503e-05,0.0003000083028128085,False,0.11215374713192966,0.06461485241980015,-0.00019038541741702198,5.4537375558003556e-05,pass
all_13a2_candidate_grid,ret_60d__top_20pct,13A2_filter,train,0.005,50bps,8672,2055,0.23696955719557194,0.45675738007380073,0.14794741697416974,-0.003939731185202875,-0.00015759360885485453,0.000200005535208539,False,0.11215374713192966,0.06461485241980015,-0.00029094510814544906,-4.6988408628190954e-05,pass
all_13a2_candidate_grid,ret_60d__top_20pct,13A2_filter,train,0.0075,75bps,8672,2055,0.23696955719557194,0.45675738007380073,0.14794741697416974,-0.0064397311852028745,-0.000257596376459124,0.00010000276760426956,False,0.11215374713192966,0.06461485241980015,-0.0003917072371711601,-0.00014665855220075054,pass
all_13a2_candidate_grid,ret_60d__top_20pct,13A2_filter,train,0.01,100bps,8672,2055,0.23696955719557194,0.45675738007380073,0.14794741697416974,-0.008939731185202875,-0.00035759914406339354,0.0,False,0.11215374713192966,0.06461485241980015,-0.0004924249817201641,-0.00024713642520461594,pass
all_13a2_candidate_grid,ret_60d__top_20pct,13A2_filter,validation,0.0,0bps,6439,1347,0.20919397421959932,0.403168193818916,0.11259512346637676,0.0008744338613945433,9.184072999036757e-05,0.0010502878953463715,True,0.0038826309957473715,0.03408859077027354,-0.00025907520210037956,0.0004827261226330458,pass
all_13a2_candidate_grid,ret_60d__top_20pct,13A2_filter,validation,0.0025,25bps,6439,1347,0.20919397421959932,0.403168193818916,0.11259512346637676,-0.0016255661386054567,-0.0001707312438462253,0.0007877159215097787,False,0.0038826309957473715,0.03408859077027354,-0.0005255721172629634,0.00021615639315095443,pass
all_13a2_candidate_grid,ret_60d__top_20pct,13A2_filter,validation,0.005,50bps,6439,1347,0.20919397421959932,0.403168193818916,0.11259512346637676,-0.004125566138605457,-0.0004333032176828182,0.0005251439476731857,False,0.0038826309957473715,0.03408859077027354,-0.0007872939444940215,-5.08642155601396e-05,pass
all_13a2_candidate_grid,ret_60d__top_20pct,13A2_filter,validation,0.0075,75bps,6439,1347,0.20919397421959932,0.403168193818916,0.11259512346637676,-0.006625566138605456,-0.000695875191519411,0.0002625719738365929,False,0.0038826309957473715,0.03408859077027354,-0.0010533026478559639,-0.0003160340881507464,pass
all_13a2_candidate_grid,ret_60d__top_20pct,13A2_filter,validation,0.01,100bps,6439,1347,0.20919397421959932,0.403168193818916,0.11259512346637676,-0.009125566138605457,-0.0009584471653560039,0.0,False,0.0038826309957473715,0.03408859077027354,-0.0013186667071093173,-0.0005805586391688506,pass
all_13a2_candidate_grid,ret_60d__top_20pct,13A2_filter,robustness,0.0,0bps,17823,3462,0.19424339336811985,0.34332042865959717,0.10015148964820737,0.002591987860522251,0.00035369102575595325,0.0013645551012908264,True,0.07370155166325681,0.032815675723207,0.0001084139883295423,0.0006148951435347293,pass
all_13a2_candidate_grid,ret_60d__top_20pct,13A2_filter,robustness,0.0025,25bps,17823,3462,0.19424339336811985,0.34332042865959717,0.10015148964820737,9.198786052225108e-05,1.2552250433246673e-05,0.0010234163259681198,True,0.07370155166325681,0.032815675723207,-0.0002348503248374995,0.0002699426499276122,pass
all_13a2_candidate_grid,ret_60d__top_20pct,13A2_filter,robustness,0.005,50bps,17823,3462,0.19424339336811985,0.34332042865959717,0.10015148964820737,-0.002408012139477749,-0.00032858652488945993,0.0006822775506454132,False,0.07370155166325681,0.032815675723207,-0.0005781146380045414,-7.401750703544846e-05,pass
all_13a2_candidate_grid,ret_60d__top_20pct,13A2_filter,robustness,0.0075,75bps,17823,3462,0.19424339336811985,0.34332042865959717,0.10015148964820737,-0.004908012139477749,-0.0006697253002121665,0.0003411387753227066,False,0.07370155166325681,0.032815675723207,-0.000921378951171583,-0.0004158036335134527,pass
all_13a2_candidate_grid,ret_60d__top_20pct,13A2_filter,robustness,0.01,100bps,17823,3462,0.19424339336811985,0.34332042865959717,0.10015148964820737,-0.007408012139477749,-0.001010864075534873,0.0,False,0.07370155166325681,0.032815675723207,-0.0012658370965654207,-0.0007577760702335569,pass
all_13a2_candidate_grid,distance_to_60d_low__top_50pct,13A2_filter,train,0.0,0bps,21680,5257,0.24248154981549816,0.4462638376383764,0.13833025830258303,0.002340798831588272,0.0002340863615636675,0.0010000276760426948,True,0.10166020469650533,0.054997693748213436,3.0676752626847755e-05,0.00046797741865404026,pass
all_13a2_candidate_grid,distance_to_60d_low__top_50pct,13A2_filter,train,0.0025,25bps,21680,5257,0.24248154981549816,0.4462638376383764,0.13833025830258303,-0.000159201168411728,-1.5920557447006205e-05,0.0007500207570320212,False,0.10166020469650533,0.054997693748213436,-0.00021709779649603178,0.0002202659678153551,pass
all_13a2_candidate_grid,distance_to_60d_low__top_50pct,13A2_filter,train,0.005,50bps,21680,5257,0.24248154981549816,0.4462638376383764,0.13833025830258303,-0.002659201168411728,-0.00026592747645767995,0.0005000138380213474,False,0.10166020469650533,0.054997693748213436,-0.00046637930487473136,-3.149452559871088e-05,pass
all_13a2_candidate_grid,distance_to_60d_low__top_50pct,13A2_filter,train,0.0075,75bps,21680,5257,0.24248154981549816,0.4462638376383764,0.13833025830258303,-0.005159201168411728,-0.0005159343954683536,0.00025000691901067376,False,0.10166020469650533,0.054997693748213436,-0.0007189780738164483,-0.0002807269965973042,pass
all_13a2_candidate_grid,distance_to_60d_low__top_50pct,13A2_filter,train,0.01,100bps,21680,5257,0.24248154981549816,0.4462638376383764,0.13833025830258303,-0.007659201168411728,-0.0007659413144790274,0.0,False,0.10166020469650533,0.054997693748213436,-0.0009698535878096134,-0.0005302951350144191,pass
all_13a2_candidate_grid,distance_to_60d_low__top_50pct,13A2_filter,validation,0.0,0bps,13649,2161,0.15832661733460326,0.47219576525752804,0.11898307568320024,-0.008907654344203486,-0.0019831434280593307,0.0022263363074363452,False,0.07291020243435942,0.04047654298709702,-0.0024093371110796187,-0.001504218493737136,pass
all_13a2_candidate_grid,distance_to_60d_low__top_50pct,13A2_filter,validation,0.0025,25bps,13649,2161,0.15832661733460326,0.47219576525752804,0.11898307568320024,-0.011407654344203487,-0.002539727504918417,0.0016697522305772592,False,0.07291020243435942,0.04047654298709702,-0.002961694430314234,-0.0020585577209053223,pass
all_13a2_candidate_grid,distance_to_60d_low__top_50pct,13A2_filter,validation,0.005,50bps,13649,2161,0.15832661733460326,0.47219576525752804,0.11898307568320024,-0.013907654344203487,-0.0030963115817775034,0.0011131681537181726,False,0.07291020243435942,0.04047654298709702,-0.003526921386068726,-0.0026142657897848406,pass
all_13a2_candidate_grid,distance_to_60d_low__top_50pct,13A2_filter,validation,0.0075,75bps,13649,2161,0.15832661733460326,0.47219576525752804,0.11898307568320024,-0.016407654344203486,-0.003652895658636589,0.000556584076859087,False,0.07291020243435942,0.04047654298709702,-0.00408767886523548,-0.003166347992170012,pass
all_13a2_candidate_grid,distance_to_60d_low__top_50pct,13A2_filter,validation,0.01,100bps,13649,2161,0.15832661733460326,0.47219576525752804,0.11898307568320024,-0.018907654344203488,-0.004209479735495676,0.0,False,0.07291020243435942,0.04047654298709702,-0.004648064118432937,-0.0037202639699606666,pass
all_13a2_candidate_grid,distance_to_60d_low__top_50pct,13A2_filter,robustness,0.0,0bps,30566,6448,0.21095334685598377,0.33396584440227706,0.10243407707910751,0.004972889030334073,0.0011637445151453235,0.002340177928859081,True,0.0643469674059367,0.035098263154107134,0.0007754833242292798,0.001566812276901387,pass
all_13a2_candidate_grid,distance_to_60d_low__top_50pct,13A2_filter,robustness,0.0025,25bps,30566,6448,0.21095334685598377,0.33396584440227706,0.10243407707910751,0.002472889030334073,0.0005787000329305533,0.0017551334466443108,True,0.0643469674059367,0.035098263154107134,0.00019943495103147307,0.000982837099718397,pass
all_13a2_candidate_grid,distance_to_60d_low__top_50pct,13A2_filter,robustness,0.005,50bps,30566,6448,0.21095334685598377,0.33396584440227706,0.10243407707910751,-2.7110969665926875e-05,-6.344449284217013e-06,0.0011700889644295405,False,0.0643469674059367,0.035098263154107134,-0.0003835712036071474,0.0003888176990415936,pass
all_13a2_candidate_grid,distance_to_60d_low__top_50pct,13A2_filter,robustness,0.0075,75bps,30566,6448,0.21095334685598377,0.33396584440227706,0.10243407707910751,-0.0025271109696659265,-0.0005913889314989872,0.0005850444822147702,False,0.0643469674059367,0.035098263154107134,-0.0009717681043987929,-0.00020198410182108558,pass
all_13a2_candidate_grid,distance_to_60d_low__top_50pct,13A2_filter,robustness,0.01,100bps,30566,6448,0.21095334685598377,0.33396584440227706,0.10243407707910751,-0.005027110969665927,-0.0011764334137137574,0.0,False,0.0643469674059367,0.035098263154107134,-0.0015595032768321666,-0.0007941518398325965,pass
all_13a2_candidate_grid,distance_to_60d_low__top_40pct,13A2_filter,train,0.0,0bps,17348,4263,0.24573437860272077,0.45509568826377683,0.14433940511874568,0.0022338997838297382,0.0001787581457507048,0.0008002066477854553,True,0.11049205532190576,0.061006840564376094,-4.359885678452221e-05,0.00037233253717932095,pass
all_13a2_candidate_grid,distance_to_60d_low__top_40pct,13A2_filter,train,0.0025,25bps,17348,4263,0.24573437860272077,0.45509568826377683,0.14433940511874568,-0.00026610021617026183,-2.129351619565902e-05,0.0006001549858390914,False,0.11049205532190576,0.061006840564376094,-0.00024332013597121556,0.00017150978177363186,pass
all_13a2_candidate_grid,distance_to_60d_low__top_40pct,13A2_filter,train,0.005,50bps,17348,4263,0.24573437860272077,0.45509568826377683,0.14433940511874568,-0.002766100216170262,-0.00022134517814202285,0.00040010332389272765,False,0.11049205532190576,0.061006840564376094,-0.0004435523081507487,-3.056280053086521e-05,pass
all_13a2_candidate_grid,distance_to_60d_low__top_40pct,13A2_filter,train,0.0075,75bps,17348,4263,0.24573437860272077,0.45509568826377683,0.14433940511874568,-0.0052661002161702615,-0.0004213968400883866,0.0002000516619463639,False,0.11049205532190576,0.061006840564376094,-0.0006452783706801544,-0.0002320812927400592,pass
all_13a2_candidate_grid,distance_to_60d_low__top_40pct,13A2_filter,train,0.01,100bps,17348,4263,0.24573437860272077,0.45509568826377683,0.14433940511874568,-0.007766100216170262,-0.0006214485020347505,0.0,False,0.11049205532190576,0.061006840564376094,-0.0008470044332095602,-0.0004296653533767066,pass
all_13a2_candidate_grid,distance_to_60d_low__top_40pct,13A2_filter,validation,0.0,0bps,11524,1833,0.15905935439083652,0.4737070461645262,0.1181881291218327,-0.009061441533237822,-0.001703297375977175,0.0018797200972156523,False,0.07442148334135756,0.03968159642572948,-0.0021540584495416877,-0.0011874158143350088,pass
all_13a2_candidate_grid,distance_to_60d_low__top_40pct,13A2_filter,validation,0.0025,25bps,11524,1833,0.15905935439083652,0.4737070461645262,0.1181881291218327,-0.011561441533237822,-0.002173227400281088,0.0014097900729117393,False,0.07442148334135756,0.03968159642572948,-0.0026239584934605368,-0.0016565980041071148,pass
all_13a2_candidate_grid,distance_to_60d_low__top_40pct,13A2_filter,validation,0.005,50bps,11524,1833,0.15905935439083652,0.4737070461645262,0.1181881291218327,-0.014061441533237823,-0.0026431574245850014,0.0009398600486078259,False,0.07442148334135756,0.03968159642572948,-0.0030938110388468707,-0.002138455278981132,pass
all_13a2_candidate_grid,distance_to_60d_low__top_40pct,13A2_filter,validation,0.0075,75bps,11524,1833,0.15905935439083652,0.4737070461645262,0.1181881291218327,-0.01656144153323782,-0.0031130874488889144,0.00046993002430391296,False,0.07442148334135756,0.03968159642572948,-0.003563663584233205,-0.0026277455508601317,pass
all_13a2_candidate_grid,distance_to_60d_low__top_40pct,13A2_filter,validation,0.01,100bps,11524,1833,0.15905935439083652,0.4737070461645262,0.1181881291218327,-0.01906144153323782,-0.0035830174731928273,0.0,False,0.07442148334135756,0.03968159642572948,-0.004033308057518744,-0.0030951483370437976,pass
all_13a2_candidate_grid,distance_to_60d_low__top_40pct,13A2_filter,robustness,0.0,0bps,26837,5725,0.21332488728248314,0.333792897864888,0.10109177627901778,0.005305455525762389,0.0010901014435273802,0.0020546802027347757,True,0.06417402086854768,0.0337559623540174,0.0007580841900613764,0.001486947362294651,pass
all_13a2_candidate_grid,distance_to_60d_low__top_40pct,13A2_filter,robustness,0.0025,25bps,26837,5725,0.21332488728248314,0.333792897864888,0.10109177627901778,0.002805455525762389,0.0005764313928436863,0.001541010152051082,True,0.06417402086854768,0.0337559623540174,0.0002472944073971912,0.0009805295969708726,pass
all_13a2_candidate_grid,distance_to_60d_low__top_40pct,13A2_filter,robustness,0.005,50bps,26837,5725,0.21332488728248314,0.333792897864888,0.10109177627901778,0.00030545552576238897,6.276134215999229e-05,0.0010273401013673879,True,0.06417402086854768,0.0337559623540174,-0.000266152646948588,0.0004642394922475802,pass
all_13a2_candidate_grid,distance_to_60d_low__top_40pct,13A2_filter,robustness,0.0075,75bps,26837,5725,0.21332488728248314,0.333792897864888,0.10109177627901778,-0.0021945444742376106,-0.0004509087085237016,0.000513670050683694,False,0.06417402086854768,0.0337559623540174,-0.0007795924965172525,-5.318931951440278e-05,pass
all_13a2_candidate_grid,distance_to_60d_low__top_40pct,13A2_filter,robustness,0.01,100bps,26837,5725,0.21332488728248314,0.333792897864888,0.10109177627901778,-0.004694544474237611,-0.0009645787592073956,0.0,False,0.06417402086854768,0.0337559623540174,-0.0012935439106076256,-0.0005668861188632585,pass
all_13a2_candidate_grid,distance_to_60d_low__top_30pct,13A2_filter,train,0.0,0bps,13008,3248,0.24969249692496925,0.461869618696187,0.15113776137761378,0.0023354993930993218,0.00014013384182881436,0.000600016605625617,True,0.1172659857543159,0.0678051968232442,-2.9247196291526073e-05,0.0003102902106314044,pass
all_13a2_candidate_grid,distance_to_60d_low__top_30pct,13A2_filter,train,0.0025,25bps,13008,3248,0.24969249692496925,0.461869618696187,0.15113776137761378,-0.0001645006069006783,-9.870309577589894e-06,0.0004500124542192127,False,0.1172659857543159,0.0678051968232442,-0.00017778163451398612,0.00016025088277148925,pass
all_13a2_candidate_grid,distance_to_60d_low__top_30pct,13A2_filter,train,0.005,50bps,13008,3248,0.24969249692496925,0.461869618696187,0.15113776137761378,-0.0026645006069006784,-0.00015987446098399415,0.00030000830281280846,False,0.1172659857543159,0.0678051968232442,-0.0003299798698457804,1.4303577956780292e-05,pass
all_13a2_candidate_grid,distance_to_60d_low__top_30pct,13A2_filter,train,0.0075,75bps,13008,3248,0.24969249692496925,0.461869618696187,0.15113776137761378,-0.005164500606900678,-0.00030987861239039835,0.00015000415140640426,False,0.1172659857543159,0.0678051968232442,-0.0004799685089333655,-0.00013530345767687982,pass
all_13a2_candidate_grid,distance_to_60d_low__top_30pct,13A2_filter,train,0.01,100bps,13008,3248,0.24969249692496925,0.461869618696187,0.15113776137761378,-0.0076645006069006785,-0.0004598827637968026,0.0,False,0.1172659857543159,0.0678051968232442,-0.0006285721372625627,-0.00028692899762926304,pass
all_13a2_candidate_grid,distance_to_60d_low__top_30pct,13A2_filter,validation,0.0,0bps,9020,1470,0.1629711751662971,0.48702882483370286,0.12239467849223946,-0.009571939338557395,-0.0014083039919387298,0.0014712838664426573,False,0.08774326201053423,0.043888145796136244,-0.0017765662780620058,-0.0010272962154548241,pass
all_13a2_candidate_grid,distance_to_60d_low__top_30pct,13A2_filter,validation,0.0025,25bps,9020,1470,0.1629711751662971,0.48702882483370286,0.12239467849223946,-0.012071939338557396,-0.0017761249585493944,0.0011034628998319927,False,0.08774326201053423,0.043888145796136244,-0.002146877387210473,-0.0013962576224266052,pass
all_13a2_candidate_grid,distance_to_60d_low__top_30pct,13A2_filter,validation,0.005,50bps,9020,1470,0.1629711751662971,0.48702882483370286,0.12239467849223946,-0.014571939338557396,-0.0021439459251600588,0.0007356419332213283,False,0.08774326201053423,0.043888145796136244,-0.0025199167630476087,-0.0017669636592576355,pass
all_13a2_candidate_grid,distance_to_60d_low__top_30pct,13A2_filter,validation,0.0075,75bps,9020,1470,0.1629711751662971,0.48702882483370286,0.12239467849223946,-0.017071939338557395,-0.002511766891770723,0.00036782096661066395,False,0.08774326201053423,0.043888145796136244,-0.0029035611276379005,-0.002131508548325789,pass
all_13a2_candidate_grid,distance_to_60d_low__top_30pct,13A2_filter,validation,0.01,100bps,9020,1470,0.1629711751662971,0.48702882483370286,0.12239467849223946,-0.019571939338557394,-0.002879587858381387,0.0,False,0.08774326201053423,0.043888145796136244,-0.0032812960810651762,-0.002496369810995216,pass
all_13a2_candidate_grid,distance_to_60d_low__top_30pct,13A2_filter,robustness,0.0,0bps,22510,4856,0.21572634384717904,0.33651710350955133,0.10133274100399822,0.005496543284573514,0.0009472735643633132,0.0017233987168297428,True,0.06689822651321098,0.033996927078997846,0.0005939188044979813,0.0013019359784237198,pass
all_13a2_candidate_grid,distance_to_60d_low__top_30pct,13A2_filter,robustness,0.0025,25bps,22510,4856,0.21572634384717904,0.33651710350955133,0.10133274100399822,0.0029965432845735136,0.0005164238851558775,0.001292549037622307,True,0.06689822651321098,0.033996927078997846,0.00016912024813870062,0.0008746877116255538,pass
all_13a2_candidate_grid,distance_to_60d_low__top_30pct,13A2_filter,robustness,0.005,50bps,22510,4856,0.21572634384717904,0.33651710350955133,0.10133274100399822,0.0004965432845735135,8.55742059484419e-05,0.0008616993584148714,True,0.06689822651321098,0.033996927078997846,-0.0002535727633302078,0.00044741728119696255,pass
all_13a2_candidate_grid,distance_to_60d_low__top_30pct,13A2_filter,robustness,0.0075,75bps,22510,4856,0.21572634384717904,0.33651710350955133,0.10133274100399822,-0.002003456715426486,-0.0003452754732589937,0.00043084967920743576,False,0.06689822651321098,0.033996927078997846,-0.0006829877328902597,1.5397130483697745e-05,pass
all_13a2_candidate_grid,distance_to_60d_low__top_30pct,13A2_filter,robustness,0.01,100bps,22510,4856,0.21572634384717904,0.33651710350955133,0.10133274100399822,-0.004503456715426487,-0.0007761251524664295,0.0,False,0.06689822651321098,0.033996927078997846,-0.001106398595212169,-0.0004208727249290455,pass
all_13a2_candidate_grid,distance_to_60d_low__top_20pct,13A2_filter,train,0.0,0bps,8673,2260,0.26057880779430415,0.46131673008186325,0.15830739075291134,0.003798911491710903,0.00015197818836134146,0.00040005719715490275,True,0.11671309713999217,0.07497482619854175,3.0366354784337437e-05,0.0002777628334684982,pass
all_13a2_candidate_grid,distance_to_60d_low__top_20pct,13A2_filter,train,0.0025,25bps,8673,2260,0.26057880779430415,0.46131673008186325,0.15830739075291134,0.0012989114917109031,5.196388907261577e-05,0.00030004289786617706,True,0.11671309713999217,0.07497482619854175,-7.096807743900095e-05,0.00017908323818412067,pass
