policy_id,decision_date,vol_proxy,realized_capital_weight
F_MIX403030_XD6_R050_C030,2024-10-31,low,0.517307354311
F_MIX403030_XD6_R050_C030,2024-10-31,middle,0.357651407679
F_MIX403030_XD6_R050_C030,2024-10-31,missing,0.0208215291212
F_MIX403030_XD6_R050_C030,2024-11-29,high,0
F_MIX403030_XD6_R050_C030,2024-11-29,low,0.525198610412
F_MIX403030_XD6_R050_C030,2024-11-29,middle,0.341191752141
F_MIX403030_XD6_R050_C030,2024-11-29,missing,0.0171810877837
F_MIX403030_XD6_R050_C030,2024-12-31,high,0
F_MIX403030_XD6_R050_C030,2024-12-31,low,0.504528685731
F_MIX403030_XD6_R050_C030,2024-12-31,middle,0.367575449742
F_MIX403030_XD6_R050_C030,2024-12-31,missing,0.00893044623622
F_MIX403030_XD6_R050_C030,2025-01-27,high,0
F_MIX403030_XD6_R050_C030,2025-01-27,low,0.458822035089
F_MIX403030_XD6_R050_C030,2025-01-27,middle,0.402378406179
F_MIX403030_XD6_R050_C030,2025-01-27,missing,0.00991325427087
F_MIX403030_XD6_R050_C030,2025-02-28,high,0
F_MIX403030_XD6_R050_C030,2025-02-28,low,0.475426253023
F_MIX403030_XD6_R050_C030,2025-02-28,middle,0.343011974241
F_MIX403030_XD6_R050_C030,2025-02-28,missing,0.0188990657319
F_MIX403030_XD6_R050_C030,2025-03-31,high,0
F_MIX403030_XD6_R050_C030,2025-03-31,low,0.477480189812
F_MIX403030_XD6_R050_C030,2025-03-31,middle,0.335712022514
F_MIX403030_XD6_R050_C030,2025-03-31,missing,0.0076150907738
F_MIX403030_XD6_R050_C030,2025-04-30,high,0
F_MIX403030_XD6_R050_C030,2025-04-30,low,0.454166586081
F_MIX403030_XD6_R050_C030,2025-04-30,middle,0.352496652576
F_MIX403030_XD6_R050_C030,2025-04-30,missing,0.00878812547674
F_MIX403030_XD6_R050_C030,2025-05-30,high,0
F_MIX403030_XD6_R050_C030,2025-05-30,low,0.44087852703
F_MIX403030_XD6_R050_C030,2025-05-30,middle,0.339553957327
F_MIX403030_XD6_R050_C030,2025-05-30,missing,0.00424579554001
F_MIX403030_XD6_R050_C030,2025-06-30,high,0
F_MIX403030_XD6_R050_C030,2025-06-30,low,0.429694914769
F_MIX403030_XD6_R050_C030,2025-06-30,middle,0.350328876537
F_MIX403030_XD6_R050_C030,2025-06-30,missing,0.00396792317254
F_MIX403030_XD6_R050_C030,2025-07-31,high,0
F_MIX403030_XD6_R050_C030,2025-07-31,low,0.442350904869
F_MIX403030_XD6_R050_C030,2025-07-31,middle,0.328836086052
F_MIX403030_XD6_R050_C030,2025-07-31,missing,0.00565383339628
F_MIX403030_XD6_R050_C030,2025-08-29,high,0
F_MIX403030_XD6_R050_C030,2025-08-29,low,0.447769870905
F_MIX403030_XD6_R050_C030,2025-08-29,middle,0.337598250321
F_MIX403030_XD6_R050_C030,2025-08-29,missing,0.0235471607
F_MIX403030_XD6_R050_C030,2025-09-30,high,0
F_MIX403030_XD6_R050_C030,2025-09-30,low,0.473174473498
F_MIX403030_XD6_R050_C030,2025-09-30,middle,0.308724072544
F_MIX403030_XD6_R050_C030,2025-09-30,missing,0.025818238164
F_MIX403030_XD6_R050_C030,2025-10-31,high,0
F_MIX403030_XD6_R050_C030,2025-10-31,low,0.43640396726
F_MIX403030_XD6_R050_C030,2025-10-31,middle,0.302986969896
F_MIX403030_XD6_R050_C030,2025-10-31,missing,0.0136076563819
F_MIX403030_XD6_R050_C030,2025-11-28,high,0
F_MIX403030_XD6_R050_C030,2025-11-28,low,0.436329534894
F_MIX403030_XD6_R050_C030,2025-11-28,middle,0.296141213975
F_MIX403030_XD6_R050_C030,2025-11-28,missing,0.0141538003673
F_MIX403030_XD6_R050_C030,2025-12-31,high,0
F_MIX403030_XD6_R050_C030,2025-12-31,low,0.456364708926
F_MIX403030_XD6_R050_C030,2025-12-31,middle,0.278300774311
F_MIX403030_XD6_R050_C030,2025-12-31,missing,0.0134728384402
F_MIX403030_XD6_R050_C030,2026-01-30,high,0
F_MIX403030_XD6_R050_C030,2026-01-30,low,0.442749828951
F_MIX403030_XD6_R050_C030,2026-01-30,middle,0.259045011574
F_MIX403030_XD6_R050_C030,2026-01-30,missing,0.0226361244961
F_MIX403030_XD6_R050_C030,2026-02-27,high,0
F_MIX403030_XD6_R050_C030,2026-02-27,low,0.454561119609
F_MIX403030_XD6_R050_C030,2026-02-27,middle,0.257276810804
F_MIX403030_XD6_R050_C030,2026-02-27,missing,0.00737925742806
F_MIX403030_XD6_R050_C030,2026-03-31,high,0
F_MIX403030_XD6_R050_C030,2026-03-31,low,0.425144335947
F_MIX403030_XD6_R050_C030,2026-03-31,middle,0.259138973755
F_MIX403030_XD6_R050_C030,2026-03-31,missing,0.0117243862898
F_MIX403030_XD6_R050_C040,2024-07-31,high,0
F_MIX403030_XD6_R050_C040,2024-07-31,low,0.55190523122
F_MIX403030_XD6_R050_C040,2024-07-31,middle,0.43066896482
F_MIX403030_XD6_R050_C040,2024-07-31,missing,0
F_MIX403030_XD6_R050_C040,2024-08-30,high,0
F_MIX403030_XD6_R050_C040,2024-08-30,low,0.528789831396
F_MIX403030_XD6_R050_C040,2024-08-30,middle,0.390338518161
F_MIX403030_XD6_R050_C040,2024-08-30,missing,0.018626444065
F_MIX403030_XD6_R050_C040,2024-09-30,high,0
F_MIX403030_XD6_R050_C040,2024-09-30,low,0.505353848178
F_MIX403030_XD6_R050_C040,2024-09-30,middle,0.388130618756
F_MIX403030_XD6_R050_C040,2024-09-30,missing,0.0136289578028
F_MIX403030_XD6_R050_C040,2024-10-31,high,0
F_MIX403030_XD6_R050_C040,2024-10-31,low,0.517307354311
F_MIX403030_XD6_R050_C040,2024-10-31,middle,0.357651407679
F_MIX403030_XD6_R050_C040,2024-10-31,missing,0.0208215291212
F_MIX403030_XD6_R050_C040,2024-11-29,high,0
F_MIX403030_XD6_R050_C040,2024-11-29,low,0.525198610412
F_MIX403030_XD6_R050_C040,2024-11-29,middle,0.341191752141
F_MIX403030_XD6_R050_C040,2024-11-29,missing,0.0171810877837
F_MIX403030_XD6_R050_C040,2024-12-31,high,0
F_MIX403030_XD6_R050_C040,2024-12-31,low,0.504528685731
F_MIX403030_XD6_R050_C040,2024-12-31,middle,0.367575449742
F_MIX403030_XD6_R050_C040,2024-12-31,missing,0.00893044623622
F_MIX403030_XD6_R050_C040,2025-01-27,high,0
F_MIX403030_XD6_R050_C040,2025-01-27,low,0.458822035089
F_MIX403030_XD6_R050_C040,2025-01-27,middle,0.402378406179
F_MIX403030_XD6_R050_C040,2025-01-27,missing,0.00991325427087
F_MIX403030_XD6_R050_C040,2025-02-28,high,0
F_MIX403030_XD6_R050_C040,2025-02-28,low,0.475426253023
F_MIX403030_XD6_R050_C040,2025-02-28,middle,0.343011974241
F_MIX403030_XD6_R050_C040,2025-02-28,missing,0.0188990657319
F_MIX403030_XD6_R050_C040,2025-03-31,high,0
F_MIX403030_XD6_R050_C040,2025-03-31,low,0.477480189812
F_MIX403030_XD6_R050_C040,2025-03-31,middle,0.335712022514
F_MIX403030_XD6_R050_C040,2025-03-31,missing,0.0076150907738
F_MIX403030_XD6_R050_C040,2025-04-30,high,0
F_MIX403030_XD6_R050_C040,2025-04-30,low,0.454166586081
F_MIX403030_XD6_R050_C040,2025-04-30,middle,0.352496652576
F_MIX403030_XD6_R050_C040,2025-04-30,missing,0.00878812547674
F_MIX403030_XD6_R050_C040,2025-05-30,high,0
F_MIX403030_XD6_R050_C040,2025-05-30,low,0.44087852703
F_MIX403030_XD6_R050_C040,2025-05-30,middle,0.339553957327
F_MIX403030_XD6_R050_C040,2025-05-30,missing,0.00424579554001
F_MIX403030_XD6_R050_C040,2025-06-30,high,0
F_MIX403030_XD6_R050_C040,2025-06-30,low,0.429694914769
F_MIX403030_XD6_R050_C040,2025-06-30,middle,0.350328876537
F_MIX403030_XD6_R050_C040,2025-06-30,missing,0.00396792317254
F_MIX403030_XD6_R050_C040,2025-07-31,high,0
F_MIX403030_XD6_R050_C040,2025-07-31,low,0.442350904869
F_MIX403030_XD6_R050_C040,2025-07-31,middle,0.328836086052
F_MIX403030_XD6_R050_C040,2025-07-31,missing,0.00565383339628
F_MIX403030_XD6_R050_C040,2025-08-29,high,0
F_MIX403030_XD6_R050_C040,2025-08-29,low,0.447769870905
F_MIX403030_XD6_R050_C040,2025-08-29,middle,0.337598250321
F_MIX403030_XD6_R050_C040,2025-08-29,missing,0.0235471607
F_MIX403030_XD6_R050_C040,2025-09-30,high,0
F_MIX403030_XD6_R050_C040,2025-09-30,low,0.473174473498
F_MIX403030_XD6_R050_C040,2025-09-30,middle,0.308724072544
F_MIX403030_XD6_R050_C040,2025-09-30,missing,0.025818238164
F_MIX403030_XD6_R050_C040,2025-10-31,high,0
F_MIX403030_XD6_R050_C040,2025-10-31,low,0.43640396726
F_MIX403030_XD6_R050_C040,2025-10-31,middle,0.302986969896
F_MIX403030_XD6_R050_C040,2025-10-31,missing,0.0136076563819
F_MIX403030_XD6_R050_C040,2025-11-28,high,0
F_MIX403030_XD6_R050_C040,2025-11-28,low,0.436329534894
F_MIX403030_XD6_R050_C040,2025-11-28,middle,0.296141213975
F_MIX403030_XD6_R050_C040,2025-11-28,missing,0.0141538003673
F_MIX403030_XD6_R050_C040,2025-12-31,high,0
F_MIX403030_XD6_R050_C040,2025-12-31,low,0.456364708926
F_MIX403030_XD6_R050_C040,2025-12-31,middle,0.278300774311
F_MIX403030_XD6_R050_C040,2025-12-31,missing,0.0134728384402
F_MIX403030_XD6_R050_C040,2026-01-30,high,0
F_MIX403030_XD6_R050_C040,2026-01-30,low,0.442749828951
F_MIX403030_XD6_R050_C040,2026-01-30,middle,0.259045011574
F_MIX403030_XD6_R050_C040,2026-01-30,missing,0.0226361244961
F_MIX403030_XD6_R050_C040,2026-02-27,high,0
F_MIX403030_XD6_R050_C040,2026-02-27,low,0.454561119609
F_MIX403030_XD6_R050_C040,2026-02-27,middle,0.257276810804
F_MIX403030_XD6_R050_C040,2026-02-27,missing,0.00737925742806
F_MIX403030_XD6_R050_C040,2026-03-31,high,0
F_MIX403030_XD6_R050_C040,2026-03-31,low,0.425144335947
F_MIX403030_XD6_R050_C040,2026-03-31,middle,0.259138973755
F_MIX403030_XD6_R050_C040,2026-03-31,missing,0.0117243862898
F_MIX403030_XD6_R050_CNONE,2024-07-31,high,0
F_MIX403030_XD6_R050_CNONE,2024-07-31,low,0.55190523122
F_MIX403030_XD6_R050_CNONE,2024-07-31,middle,0.43066896482
F_MIX403030_XD6_R050_CNONE,2024-07-31,missing,0
F_MIX403030_XD6_R050_CNONE,2024-08-30,high,0
F_MIX403030_XD6_R050_CNONE,2024-08-30,low,0.528789831396
F_MIX403030_XD6_R050_CNONE,2024-08-30,middle,0.390338518161
F_MIX403030_XD6_R050_CNONE,2024-08-30,missing,0.018626444065
F_MIX403030_XD6_R050_CNONE,2024-09-30,high,0
F_MIX403030_XD6_R050_CNONE,2024-09-30,low,0.505353848178
F_MIX403030_XD6_R050_CNONE,2024-09-30,middle,0.388130618756
F_MIX403030_XD6_R050_CNONE,2024-09-30,missing,0.0136289578028
F_MIX403030_XD6_R050_CNONE,2024-10-31,high,0
F_MIX403030_XD6_R050_CNONE,2024-10-31,low,0.517307354311
F_MIX403030_XD6_R050_CNONE,2024-10-31,middle,0.357651407679
F_MIX403030_XD6_R050_CNONE,2024-10-31,missing,0.0208215291212
F_MIX403030_XD6_R050_CNONE,2024-11-29,high,0
F_MIX403030_XD6_R050_CNONE,2024-11-29,low,0.525198610412
F_MIX403030_XD6_R050_CNONE,2024-11-29,middle,0.341191752141
F_MIX403030_XD6_R050_CNONE,2024-11-29,missing,0.0171810877837
F_MIX403030_XD6_R050_CNONE,2024-12-31,high,0
F_MIX403030_XD6_R050_CNONE,2024-12-31,low,0.504528685731
F_MIX403030_XD6_R050_CNONE,2024-12-31,middle,0.367575449742
F_MIX403030_XD6_R050_CNONE,2024-12-31,missing,0.00893044623622
F_MIX403030_XD6_R050_CNONE,2025-01-27,high,0
F_MIX403030_XD6_R050_CNONE,2025-01-27,low,0.458822035089
F_MIX403030_XD6_R050_CNONE,2025-01-27,middle,0.402378406179
F_MIX403030_XD6_R050_CNONE,2025-01-27,missing,0.00991325427087
F_MIX403030_XD6_R050_CNONE,2025-02-28,high,0
F_MIX403030_XD6_R050_CNONE,2025-02-28,low,0.475426253023
F_MIX403030_XD6_R050_CNONE,2025-02-28,middle,0.343011974241
F_MIX403030_XD6_R050_CNONE,2025-02-28,missing,0.0188990657319
F_MIX403030_XD6_R050_CNONE,2025-03-31,high,0
F_MIX403030_XD6_R050_CNONE,2025-03-31,low,0.477480189812
F_MIX403030_XD6_R050_CNONE,2025-03-31,middle,0.335712022514
F_MIX403030_XD6_R050_CNONE,2025-03-31,missing,0.0076150907738
F_MIX403030_XD6_R050_CNONE,2025-04-30,high,0
F_MIX403030_XD6_R050_CNONE,2025-04-30,low,0.454166586081
F_MIX403030_XD6_R050_CNONE,2025-04-30,middle,0.352496652576
F_MIX403030_XD6_R050_CNONE,2025-04-30,missing,0.00878812547674
F_MIX403030_XD6_R050_CNONE,2025-05-30,high,0
F_MIX403030_XD6_R050_CNONE,2025-05-30,low,0.44087852703
F_MIX403030_XD6_R050_CNONE,2025-05-30,middle,0.339553957327
F_MIX403030_XD6_R050_CNONE,2025-05-30,missing,0.00424579554001
F_MIX403030_XD6_R050_CNONE,2025-06-30,high,0
F_MIX403030_XD6_R050_CNONE,2025-06-30,low,0.429694914769
F_MIX403030_XD6_R050_CNONE,2025-06-30,middle,0.350328876537
F_MIX403030_XD6_R050_CNONE,2025-06-30,missing,0.00396792317254
F_MIX403030_XD6_R050_CNONE,2025-07-31,high,0
F_MIX403030_XD6_R050_CNONE,2025-07-31,low,0.442350904869
F_MIX403030_XD6_R050_CNONE,2025-07-31,middle,0.328836086052
F_MIX403030_XD6_R050_CNONE,2025-07-31,missing,0.00565383339628
F_MIX403030_XD6_R050_CNONE,2025-08-29,high,0
F_MIX403030_XD6_R050_CNONE,2025-08-29,low,0.447769870905
F_MIX403030_XD6_R050_CNONE,2025-08-29,middle,0.337598250321
F_MIX403030_XD6_R050_CNONE,2025-08-29,missing,0.0235471607
F_MIX403030_XD6_R050_CNONE,2025-09-30,high,0
F_MIX403030_XD6_R050_CNONE,2025-09-30,low,0.473174473498
F_MIX403030_XD6_R050_CNONE,2025-09-30,middle,0.308724072544
F_MIX403030_XD6_R050_CNONE,2025-09-30,missing,0.025818238164
F_MIX403030_XD6_R050_CNONE,2025-10-31,high,0
F_MIX403030_XD6_R050_CNONE,2025-10-31,low,0.43640396726
F_MIX403030_XD6_R050_CNONE,2025-10-31,middle,0.302986969896
F_MIX403030_XD6_R050_CNONE,2025-10-31,missing,0.0136076563819
F_MIX403030_XD6_R050_CNONE,2025-11-28,high,0
F_MIX403030_XD6_R050_CNONE,2025-11-28,low,0.436329534894
F_MIX403030_XD6_R050_CNONE,2025-11-28,middle,0.296141213975
F_MIX403030_XD6_R050_CNONE,2025-11-28,missing,0.0141538003673
F_MIX403030_XD6_R050_CNONE,2025-12-31,high,0
F_MIX403030_XD6_R050_CNONE,2025-12-31,low,0.456364708926
F_MIX403030_XD6_R050_CNONE,2025-12-31,middle,0.278300774311
F_MIX403030_XD6_R050_CNONE,2025-12-31,missing,0.0134728384402
F_MIX403030_XD6_R050_CNONE,2026-01-30,high,0
F_MIX403030_XD6_R050_CNONE,2026-01-30,low,0.442749828951
F_MIX403030_XD6_R050_CNONE,2026-01-30,middle,0.259045011574
F_MIX403030_XD6_R050_CNONE,2026-01-30,missing,0.0226361244961
F_MIX403030_XD6_R050_CNONE,2026-02-27,high,0
F_MIX403030_XD6_R050_CNONE,2026-02-27,low,0.454561119609
F_MIX403030_XD6_R050_CNONE,2026-02-27,middle,0.257276810804
F_MIX403030_XD6_R050_CNONE,2026-02-27,missing,0.00737925742806
F_MIX403030_XD6_R050_CNONE,2026-03-31,high,0
F_MIX403030_XD6_R050_CNONE,2026-03-31,low,0.425144335947
F_MIX403030_XD6_R050_CNONE,2026-03-31,middle,0.259138973755
F_MIX403030_XD6_R050_CNONE,2026-03-31,missing,0.0117243862898
F_MIX403030_XD6_R100_C020,2024-07-31,high,0
F_MIX403030_XD6_R100_C020,2024-07-31,low,0.55190523122
F_MIX403030_XD6_R100_C020,2024-07-31,middle,0.43066896482
F_MIX403030_XD6_R100_C020,2024-07-31,missing,0
F_MIX403030_XD6_R100_C020,2024-08-30,high,0
F_MIX403030_XD6_R100_C020,2024-08-30,low,0.565503731793
F_MIX403030_XD6_R100_C020,2024-08-30,middle,0.416506202865
F_MIX403030_XD6_R100_C020,2024-08-30,missing,0.00722045661585
F_MIX403030_XD6_R100_C020,2024-09-30,high,0
F_MIX403030_XD6_R100_C020,2024-09-30,low,0.522994945815
F_MIX403030_XD6_R100_C020,2024-09-30,middle,0.354053079942
F_MIX403030_XD6_R100_C020,2024-09-30,missing,0.00599999533065
F_MIX403030_XD6_R100_C020,2024-10-31,high,0
F_MIX403030_XD6_R100_C020,2024-10-31,low,0.534487443598
F_MIX403030_XD6_R100_C020,2024-10-31,middle,0.382027790845
F_MIX403030_XD6_R100_C020,2024-10-31,missing,0.011894779728
F_MIX403030_XD6_R100_C020,2024-11-29,high,0
F_MIX403030_XD6_R100_C020,2024-11-29,low,0.552849929991
F_MIX403030_XD6_R100_C020,2024-11-29,middle,0.436477837246
F_MIX403030_XD6_R100_C020,2024-11-29,missing,0
F_MIX403030_XD6_R100_C020,2024-12-31,high,0
F_MIX403030_XD6_R100_C020,2024-12-31,low,0.541870952425
F_MIX403030_XD6_R100_C020,2024-12-31,middle,0.449297757076
F_MIX403030_XD6_R100_C020,2024-12-31,missing,0.00626250204044
F_MIX403030_XD6_R100_C020,2025-01-27,high,0
F_MIX403030_XD6_R100_C020,2025-01-27,low,0.536797725931
F_MIX403030_XD6_R100_C020,2025-01-27,middle,0.455165345558
F_MIX403030_XD6_R100_C020,2025-01-27,missing,0
F_MIX403030_XD6_R100_C020,2025-02-28,high,0
F_MIX403030_XD6_R100_C020,2025-02-28,low,0.526200903894
F_MIX403030_XD6_R100_C020,2025-02-28,middle,0.464030448028
F_MIX403030_XD6_R100_C020,2025-02-28,missing,0
F_MIX403030_XD6_R100_C020,2025-03-31,high,0
F_MIX403030_XD6_R100_C020,2025-03-31,low,0.519051612031
F_MIX403030_XD6_R100_C020,2025-03-31,middle,0.469671893413
F_MIX403030_XD6_R100_C020,2025-03-31,missing,0
F_MIX403030_XD6_R100_C020,2025-04-30,high,0
F_MIX403030_XD6_R100_C020,2025-04-30,low,0.525346257623
F_MIX403030_XD6_R100_C020,2025-04-30,middle,0.46597588549
F_MIX403030_XD6_R100_C020,2025-04-30,missing,0
F_MIX403030_XD6_R100_C020,2025-05-30,high,0
F_MIX403030_XD6_R100_C020,2025-05-30,low,0.533318372095
F_MIX403030_XD6_R100_C020,2025-05-30,middle,0.456669368534
F_MIX403030_XD6_R100_C020,2025-05-30,missing,0
F_MIX403030_XD6_R100_C020,2025-06-30,high,0
F_MIX403030_XD6_R100_C020,2025-06-30,low,0.516249512797
F_MIX403030_XD6_R100_C020,2025-06-30,middle,0.472447909739
F_MIX403030_XD6_R100_C020,2025-06-30,missing,0
F_MIX403030_XD6_R100_C020,2025-07-31,high,0
F_MIX403030_XD6_R100_C020,2025-07-31,low,0.495262288273
F_MIX403030_XD6_R100_C020,2025-07-31,middle,0.491305488876
F_MIX403030_XD6_R100_C020,2025-07-31,missing,0
F_MIX403030_XD6_R100_C020,2025-08-29,high,0
F_MIX403030_XD6_R100_C020,2025-08-29,low,0.515057140729
F_MIX403030_XD6_R100_C020,2025-08-29,middle,0.470632609637
F_MIX403030_XD6_R100_C020,2025-08-29,missing,0
F_MIX403030_XD6_R100_C020,2025-09-30,high,0
F_MIX403030_XD6_R100_C020,2025-09-30,low,0.542440278229
F_MIX403030_XD6_R100_C020,2025-09-30,middle,0.444473320849
F_MIX403030_XD6_R100_C020,2025-09-30,missing,0
F_MIX403030_XD6_R100_C020,2025-10-31,high,0
F_MIX403030_XD6_R100_C020,2025-10-31,low,0.463265175851
F_MIX403030_XD6_R100_C020,2025-10-31,middle,0.376237284706
F_MIX403030_XD6_R100_C020,2025-10-31,missing,0.00560331187633
F_MIX403030_XD6_R100_C020,2025-11-28,high,0
F_MIX403030_XD6_R100_C020,2025-11-28,low,0.467831187738
F_MIX403030_XD6_R100_C020,2025-11-28,middle,0.340983792577
F_MIX403030_XD6_R100_C020,2025-11-28,missing,0.0163259632827
F_MIX403030_XD6_R100_C020,2025-12-31,high,0.00654161433642
F_MIX403030_XD6_R100_C020,2025-12-31,low,0.477697801578
F_MIX403030_XD6_R100_C020,2025-12-31,middle,0.314550689689
F_MIX403030_XD6_R100_C020,2025-12-31,missing,0.00568374044835
F_MIX403030_XD6_R100_C020,2026-01-30,high,0.0035878553167
F_MIX403030_XD6_R100_C020,2026-01-30,low,0.484377264146
F_MIX403030_XD6_R100_C020,2026-01-30,middle,0.295040791016
F_MIX403030_XD6_R100_C020,2026-01-30,missing,0.0150943573158
F_MIX403030_XD6_R100_C020,2026-02-27,high,0.00145737715965
F_MIX403030_XD6_R100_C020,2026-02-27,low,0.490205574638
F_MIX403030_XD6_R100_C020,2026-02-27,middle,0.292956171624
F_MIX403030_XD6_R100_C020,2026-02-27,missing,0.00693684510096
F_MIX403030_XD6_R100_C020,2026-03-31,high,0.000729839532653
F_MIX403030_XD6_R100_C020,2026-03-31,low,0.463076900082
F_MIX403030_XD6_R100_C020,2026-03-31,middle,0.262271380533
F_MIX403030_XD6_R100_C020,2026-03-31,missing,0.0132640682217
F_MIX403030_XD6_R100_C030,2024-07-31,high,0
F_MIX403030_XD6_R100_C030,2024-07-31,low,0.55190523122
F_MIX403030_XD6_R100_C030,2024-07-31,middle,0.43066896482
F_MIX403030_XD6_R100_C030,2024-07-31,missing,0
F_MIX403030_XD6_R100_C030,2024-08-30,high,0
F_MIX403030_XD6_R100_C030,2024-08-30,low,0.565732836537
F_MIX403030_XD6_R100_C030,2024-08-30,middle,0.417002049728
F_MIX403030_XD6_R100_C030,2024-08-30,missing,0.00722046041536
F_MIX403030_XD6_R100_C030,2024-09-30,high,0
F_MIX403030_XD6_R100_C030,2024-09-30,low,0.545846474011
F_MIX403030_XD6_R100_C030,2024-09-30,middle,0.37495943656
F_MIX403030_XD6_R100_C030,2024-09-30,missing,0.00527758485509
F_MIX403030_XD6_R100_C030,2024-10-31,high,0
F_MIX403030_XD6_R100_C030,2024-10-31,low,0.589316957344
F_MIX403030_XD6_R100_C030,2024-10-31,middle,0.39985681473
F_MIX403030_XD6_R100_C030,2024-10-31,missing,0.00656726032654
F_MIX403030_XD6_R100_C030,2024-11-29,high,0
F_MIX403030_XD6_R100_C030,2024-11-29,low,0.562124208626
F_MIX403030_XD6_R100_C030,2024-11-29,middle,0.425895506375
F_MIX403030_XD6_R100_C030,2024-11-29,missing,0
F_MIX403030_XD6_R100_C030,2024-12-31,high,0
F_MIX403030_XD6_R100_C030,2024-12-31,low,0.559941436628
F_MIX403030_XD6_R100_C030,2024-12-31,middle,0.430763293809
F_MIX403030_XD6_R100_C030,2024-12-31,missing,0.00619958172775
F_MIX403030_XD6_R100_C030,2025-01-27,high,0
F_MIX403030_XD6_R100_C030,2025-01-27,low,0.554028047325
F_MIX403030_XD6_R100_C030,2025-01-27,middle,0.436196001873
F_MIX403030_XD6_R100_C030,2025-01-27,missing,0
F_MIX403030_XD6_R100_C030,2025-02-28,high,0
F_MIX403030_XD6_R100_C030,2025-02-28,low,0.543861726153
F_MIX403030_XD6_R100_C030,2025-02-28,middle,0.4457144909
F_MIX403030_XD6_R100_C030,2025-02-28,missing,0
F_MIX403030_XD6_R100_C030,2025-03-31,high,0
F_MIX403030_XD6_R100_C030,2025-03-31,low,0.538056695508
F_MIX403030_XD6_R100_C030,2025-03-31,middle,0.45057991857
F_MIX403030_XD6_R100_C030,2025-03-31,missing,0
F_MIX403030_XD6_R100_C030,2025-04-30,high,0
F_MIX403030_XD6_R100_C030,2025-04-30,low,0.52565224284
F_MIX403030_XD6_R100_C030,2025-04-30,middle,0.466174471309
F_MIX403030_XD6_R100_C030,2025-04-30,missing,0
F_MIX403030_XD6_R100_C030,2025-05-30,high,0
F_MIX403030_XD6_R100_C030,2025-05-30,low,0.533828569651
F_MIX403030_XD6_R100_C030,2025-05-30,middle,0.454800048408
F_MIX403030_XD6_R100_C030,2025-05-30,missing,0
F_MIX403030_XD6_R100_C030,2025-06-30,high,0
F_MIX403030_XD6_R100_C030,2025-06-30,low,0.51634899846
F_MIX403030_XD6_R100_C030,2025-06-30,middle,0.472236558359
F_MIX403030_XD6_R100_C030,2025-06-30,missing,0
F_MIX403030_XD6_R100_C030,2025-07-31,high,0
F_MIX403030_XD6_R100_C030,2025-07-31,low,0.496216201637
F_MIX403030_XD6_R100_C030,2025-07-31,middle,0.491189034509
F_MIX403030_XD6_R100_C030,2025-07-31,missing,0
F_MIX403030_XD6_R100_C030,2025-08-29,high,0
F_MIX403030_XD6_R100_C030,2025-08-29,low,0.516176336482
F_MIX403030_XD6_R100_C030,2025-08-29,middle,0.471418625404
F_MIX403030_XD6_R100_C030,2025-08-29,missing,0
F_MIX403030_XD6_R100_C030,2025-09-30,high,0
F_MIX403030_XD6_R100_C030,2025-09-30,low,0.542933647727
F_MIX403030_XD6_R100_C030,2025-09-30,middle,0.445361976126
F_MIX403030_XD6_R100_C030,2025-09-30,missing,0
F_MIX403030_XD6_R100_C030,2025-10-31,high,0.00681540365429
F_MIX403030_XD6_R100_C030,2025-10-31,low,0.440868538325
F_MIX403030_XD6_R100_C030,2025-10-31,middle,0.537163753454
F_MIX403030_XD6_R100_C030,2025-10-31,missing,0
F_MIX403030_XD6_R100_C030,2025-11-28,high,0.00907163633741
F_MIX403030_XD6_R100_C030,2025-11-28,low,0.419432775211
F_MIX403030_XD6_R100_C030,2025-11-28,middle,0.552924015952
F_MIX403030_XD6_R100_C030,2025-11-28,missing,0.015936003758
F_MIX403030_XD6_R100_C030,2025-12-31,high,0
F_MIX403030_XD6_R100_C030,2025-12-31,low,0.48508104742
F_MIX403030_XD6_R100_C030,2025-12-31,middle,0.501650051797
F_MIX403030_XD6_R100_C030,2025-12-31,missing,0.0062759691004
F_MIX403030_XD6_R100_C030,2026-01-30,high,0.0132282515547
F_MIX403030_XD6_R100_C030,2026-01-30,low,0.471861335344
F_MIX403030_XD6_R100_C030,2026-01-30,middle,0.514869131273
F_MIX403030_XD6_R100_C030,2026-01-30,missing,0
F_MIX403030_XD6_R100_C030,2026-02-27,high,0
F_MIX403030_XD6_R100_C030,2026-02-27,low,0.493425155094
F_MIX403030_XD6_R100_C030,2026-02-27,middle,0.47753348085
F_MIX403030_XD6_R100_C030,2026-02-27,missing,0.0189278668951
F_MIX403030_XD6_R100_C030,2026-03-31,high,0
F_MIX403030_XD6_R100_C030,2026-03-31,low,0.397657474236
F_MIX403030_XD6_R100_C030,2026-03-31,middle,0.394425601875
F_MIX403030_XD6_R100_C030,2026-03-31,missing,0.00112126649507
F_MIX403030_XD6_R100_C040,2024-07-31,high,0
F_MIX403030_XD6_R100_C040,2024-07-31,low,0.55190523122
F_MIX403030_XD6_R100_C040,2024-07-31,middle,0.43066896482
F_MIX403030_XD6_R100_C040,2024-07-31,missing,0
F_MIX403030_XD6_R100_C040,2024-08-30,high,0
F_MIX403030_XD6_R100_C040,2024-08-30,low,0.565732836537
F_MIX403030_XD6_R100_C040,2024-08-30,middle,0.417002049728
F_MIX403030_XD6_R100_C040,2024-08-30,missing,0.00722046041536
F_MIX403030_XD6_R100_C040,2024-09-30,high,0
