split,state_family_id,state_variant_id,action,horizon_id,mae_mean,mae_improvement_vs_no_action,drawdown_avoided_mean
robustness,relative_strength_failure_state,relative_strength_failure_20d,exit,H5,0.0,0.017533078260002305,0.017533078260002305
robustness,relative_strength_failure_state,relative_strength_failure_20d,exit,H10,0.0,0.021976137613114944,0.021976137613114944
robustness,relative_strength_failure_state,relative_strength_failure_20d,exit,H20,0.0,0.028170017506443736,0.028170017506443736
robustness,relative_strength_failure_state,relative_strength_failure_20d,exit,H60,0.0,0.043114553842996464,0.043114553842996464
robustness,relative_strength_failure_state,relative_strength_failure_20d,reduce_to_0_50,H5,0.009783174311250281,0.007749903948752024,0.007749903948752024
robustness,relative_strength_failure_state,relative_strength_failure_20d,reduce_to_0_50,H10,0.01224226723414321,0.009733870378971735,0.009733870378971735
robustness,relative_strength_failure_state,relative_strength_failure_20d,reduce_to_0_50,H20,0.01550051668103099,0.012669500825412747,0.012669500825412747
robustness,relative_strength_failure_state,relative_strength_failure_20d,reduce_to_0_50,H60,0.02376195109952171,0.019352602743474754,0.019352602743474754
robustness,relative_strength_failure_state,relative_strength_failure_20d,reduce_to_0_30,H5,0.006683212731749472,0.010849865528252834,0.010849865528252834
robustness,relative_strength_failure_state,relative_strength_failure_20d,reduce_to_0_30,H10,0.008348719082554515,0.01362741853056043,0.01362741853056043
robustness,relative_strength_failure_state,relative_strength_failure_20d,reduce_to_0_30,H20,0.01043271635086589,0.017737301155577846,0.017737301155577846
robustness,relative_strength_failure_state,relative_strength_failure_20d,reduce_to_0_30,H60,0.01602091000213181,0.027093643840864653,0.027093643840864653
robustness,support_break_state,support_break_ema20_2d,no_action,H5,0.006248082555898097,0.0,0.0
robustness,support_break_state,support_break_ema20_2d,no_action,H10,0.00814515984646915,0.0,0.0
robustness,support_break_state,support_break_ema20_2d,no_action,H20,0.012122885158959647,0.0,0.0
robustness,support_break_state,support_break_ema20_2d,no_action,H60,0.025111898882317716,0.0,0.0
robustness,support_break_state,support_break_ema20_2d,continue,H5,0.006248082555898097,0.024231603608169776,0.024231603608169776
robustness,support_break_state,support_break_ema20_2d,continue,H10,0.00814515984646915,0.029532031984992227,0.029532031984992227
robustness,support_break_state,support_break_ema20_2d,continue,H20,0.012122885158959647,0.030968435443647958,0.030968435443647958
robustness,support_break_state,support_break_ema20_2d,continue,H60,0.025111898882317716,0.03855632951958593,0.03855632951958593
robustness,support_break_state,support_break_ema20_2d,exit,H5,0.0,0.006248082555898097,0.006248082555898097
robustness,support_break_state,support_break_ema20_2d,exit,H10,0.0,0.00814515984646915,0.00814515984646915
robustness,support_break_state,support_break_ema20_2d,exit,H20,0.0,0.012122885158959647,0.012122885158959647
robustness,support_break_state,support_break_ema20_2d,exit,H60,0.0,0.025111898882317716,0.025111898882317716
robustness,support_break_state,support_break_ema20_2d,reduce_to_0_50,H5,0.0036308692931602427,0.0026172132627378542,0.0026172132627378542
robustness,support_break_state,support_break_ema20_2d,reduce_to_0_50,H10,0.00457940793844577,0.003565751908023381,0.003565751908023381
robustness,support_break_state,support_break_ema20_2d,reduce_to_0_50,H20,0.006568270594691018,0.0055546145642686295,0.0055546145642686295
robustness,support_break_state,support_break_ema20_2d,reduce_to_0_50,H60,0.014342908697744636,0.01076899018457308,0.01076899018457308
robustness,support_break_state,support_break_ema20_2d,reduce_to_0_30,H5,0.002583983988065101,0.003664098567832996,0.003664098567832996
robustness,support_break_state,support_break_ema20_2d,reduce_to_0_30,H10,0.0031531071752364174,0.004992052671232733,0.004992052671232733
robustness,support_break_state,support_break_ema20_2d,reduce_to_0_30,H20,0.004346424768983567,0.007776460389976081,0.007776460389976081
robustness,support_break_state,support_break_ema20_2d,reduce_to_0_30,H60,0.010035312623915403,0.015076586258402313,0.015076586258402313
validation,support_break_state,support_break_ema20_2d,no_action,H5,0.01196040507893642,0.0,0.0
validation,support_break_state,support_break_ema20_2d,no_action,H10,0.01251177486455366,0.0,0.0
validation,support_break_state,support_break_ema20_2d,no_action,H20,0.012840940052941386,0.0,0.0
validation,support_break_state,support_break_ema20_2d,no_action,H60,0.01841073725665055,0.0,0.0
validation,support_break_state,support_break_ema20_2d,continue,H5,0.01196040507893642,0.012951019926056219,0.012951019926056219
validation,support_break_state,support_break_ema20_2d,continue,H10,0.01251177486455366,0.021734459958443503,0.021734459958443503
validation,support_break_state,support_break_ema20_2d,continue,H20,0.012840940052941386,0.03549454164535541,0.03549454164535541
validation,support_break_state,support_break_ema20_2d,continue,H60,0.01841073725665055,0.05729985876095877,0.05729985876095877
validation,support_break_state,support_break_ema20_2d,exit,H5,0.0,0.01196040507893642,0.01196040507893642
validation,support_break_state,support_break_ema20_2d,exit,H10,0.0,0.01251177486455366,0.01251177486455366
validation,support_break_state,support_break_ema20_2d,exit,H20,0.0,0.012840940052941386,0.012840940052941386
validation,support_break_state,support_break_ema20_2d,exit,H60,0.0,0.01841073725665055,0.01841073725665055
validation,support_break_state,support_break_ema20_2d,reduce_to_0_50,H5,0.0068222231420450585,0.005138181936891362,0.005138181936891362
validation,support_break_state,support_break_ema20_2d,reduce_to_0_50,H10,0.00717609632595117,0.005335678538602489,0.005335678538602489
validation,support_break_state,support_break_ema20_2d,reduce_to_0_50,H20,0.007340678920145033,0.005500261132796353,0.005500261132796353
validation,support_break_state,support_break_ema20_2d,reduce_to_0_50,H60,0.012808014764762798,0.005602722491887754,0.005602722491887754
validation,support_break_state,support_break_ema20_2d,reduce_to_0_30,H5,0.004766950367288514,0.007193454711647907,0.007193454711647907
validation,support_break_state,support_break_ema20_2d,reduce_to_0_30,H10,0.0050418249105101745,0.007469949954043485,0.007469949954043485
validation,support_break_state,support_break_ema20_2d,reduce_to_0_30,H20,0.0051405744670264914,0.0077003655859148945,0.0077003655859148945
validation,support_break_state,support_break_ema20_2d,reduce_to_0_30,H60,0.010566925768007699,0.007843811488642853,0.007843811488642853
validation,profit_giveback_state,profit_giveback_10_6,no_action,H5,0.021911959266168495,0.0,0.0
validation,profit_giveback_state,profit_giveback_10_6,no_action,H10,0.03384035837802325,0.0,0.0
validation,profit_giveback_state,profit_giveback_10_6,no_action,H20,0.0444462582472617,0.0,0.0
validation,profit_giveback_state,profit_giveback_10_6,no_action,H60,0.06511498087286603,0.0,0.0
validation,profit_giveback_state,profit_giveback_10_6,continue,H5,0.021911959266168495,0.002999465738824144,0.002999465738824144
validation,profit_giveback_state,profit_giveback_10_6,continue,H10,0.03384035837802325,0.00040587644497391134,0.00040587644497391134
validation,profit_giveback_state,profit_giveback_10_6,continue,H20,0.0444462582472617,0.0038892234510351023,0.0038892234510351023
validation,profit_giveback_state,profit_giveback_10_6,continue,H60,0.06511498087286603,0.01059561514474329,0.01059561514474329
validation,profit_giveback_state,profit_giveback_10_6,exit,H5,0.0,0.021911959266168495,0.021911959266168495
validation,profit_giveback_state,profit_giveback_10_6,exit,H10,0.0,0.03384035837802325,0.03384035837802325
validation,profit_giveback_state,profit_giveback_10_6,exit,H20,0.0,0.0444462582472617,0.0444462582472617
validation,profit_giveback_state,profit_giveback_10_6,exit,H60,0.0,0.06511498087286603,0.06511498087286603
validation,profit_giveback_state,profit_giveback_10_6,reduce_to_0_50,H5,0.015880905411999144,0.006031053854169351,0.006031053854169351
validation,profit_giveback_state,profit_giveback_10_6,reduce_to_0_50,H10,0.024254941408862675,0.009585416969160578,0.009585416969160578
validation,profit_giveback_state,profit_giveback_10_6,reduce_to_0_50,H20,0.030557079682944924,0.013889178564316776,0.013889178564316776
validation,profit_giveback_state,profit_giveback_10_6,reduce_to_0_50,H60,0.045888283004019356,0.019226697868846676,0.019226697868846676
validation,profit_giveback_state,profit_giveback_10_6,reduce_to_0_30,H5,0.013468483870331406,0.00844347539583709,0.00844347539583709
validation,profit_giveback_state,profit_giveback_10_6,reduce_to_0_30,H10,0.02042077462119844,0.013419583756824813,0.013419583756824813
validation,profit_giveback_state,profit_giveback_10_6,reduce_to_0_30,H20,0.025001408257218218,0.01944484999004348,0.01944484999004348
validation,profit_giveback_state,profit_giveback_10_6,reduce_to_0_30,H60,0.03819760385648068,0.02691737701638535,0.02691737701638535
robustness,volume_failure_state,volume_failure_money20_break,no_action,H5,0.002238791507415283,0.0,0.0
robustness,volume_failure_state,volume_failure_money20_break,no_action,H10,0.002238791507415283,0.0,0.0
robustness,volume_failure_state,volume_failure_money20_break,no_action,H20,0.002238791507415283,0.0,0.0
robustness,volume_failure_state,volume_failure_money20_break,no_action,H60,0.002238791507415283,0.0,0.0
robustness,volume_failure_state,volume_failure_money20_break,continue,H5,0.002238791507415283,0.02824089465665259,0.02824089465665259
robustness,volume_failure_state,volume_failure_money20_break,continue,H10,0.002238791507415283,0.0354384003240461,0.0354384003240461
robustness,volume_failure_state,volume_failure_money20_break,continue,H20,0.002238791507415283,0.040852529095192325,0.040852529095192325
robustness,volume_failure_state,volume_failure_money20_break,continue,H60,0.002238791507415283,0.06142943689448836,0.06142943689448836
robustness,volume_failure_state,volume_failure_money20_break,exit,H5,0.0,0.002238791507415283,0.002238791507415283
robustness,volume_failure_state,volume_failure_money20_break,exit,H10,0.0,0.002238791507415283,0.002238791507415283
robustness,volume_failure_state,volume_failure_money20_break,exit,H20,0.0,0.002238791507415283,0.002238791507415283
robustness,volume_failure_state,volume_failure_money20_break,exit,H60,0.0,0.002238791507415283,0.002238791507415283
robustness,volume_failure_state,volume_failure_money20_break,reduce_to_0_50,H5,0.002238791507415283,0.0,0.0
robustness,volume_failure_state,volume_failure_money20_break,reduce_to_0_50,H10,0.002238791507415283,0.0,0.0
robustness,volume_failure_state,volume_failure_money20_break,reduce_to_0_50,H20,0.002238791507415283,0.0,0.0
robustness,volume_failure_state,volume_failure_money20_break,reduce_to_0_50,H60,0.002238791507415283,0.0,0.0
robustness,volume_failure_state,volume_failure_money20_break,reduce_to_0_30,H5,0.002238791507415283,0.0,0.0
robustness,volume_failure_state,volume_failure_money20_break,reduce_to_0_30,H10,0.002238791507415283,0.0,0.0
robustness,volume_failure_state,volume_failure_money20_break,reduce_to_0_30,H20,0.002238791507415283,0.0,0.0
robustness,volume_failure_state,volume_failure_money20_break,reduce_to_0_30,H60,0.002238791507415283,0.0,0.0
validation,volume_failure_state,volume_failure_money20_break,no_action,H5,0.02675417425845128,0.0,0.0
validation,volume_failure_state,volume_failure_money20_break,no_action,H10,0.02675417425845128,0.0,0.0
validation,volume_failure_state,volume_failure_money20_break,no_action,H20,0.02675417425845128,0.0,0.0
validation,volume_failure_state,volume_failure_money20_break,no_action,H60,0.02802904695274148,0.0,0.0
validation,volume_failure_state,volume_failure_money20_break,continue,H5,0.02675417425845128,-0.0018427492534586407,-0.0018427492534586407
validation,volume_failure_state,volume_failure_money20_break,continue,H10,0.02675417425845128,0.007492060564545884,0.007492060564545884
validation,volume_failure_state,volume_failure_money20_break,continue,H20,0.02675417425845128,0.021581307439845522,0.021581307439845522
validation,volume_failure_state,volume_failure_money20_break,continue,H60,0.02802904695274148,0.04768154906486784,0.04768154906486784
validation,volume_failure_state,volume_failure_money20_break,exit,H5,0.0,0.02675417425845128,0.02675417425845128
validation,volume_failure_state,volume_failure_money20_break,exit,H10,0.0,0.02675417425845128,0.02675417425845128
validation,volume_failure_state,volume_failure_money20_break,exit,H20,0.0,0.02675417425845128,0.02675417425845128
validation,volume_failure_state,volume_failure_money20_break,exit,H60,0.0,0.02802904695274148,0.02802904695274148
validation,volume_failure_state,volume_failure_money20_break,reduce_to_0_50,H5,0.01337708712922564,0.01337708712922564,0.01337708712922564
validation,volume_failure_state,volume_failure_money20_break,reduce_to_0_50,H10,0.01337708712922564,0.01337708712922564,0.01337708712922564
validation,volume_failure_state,volume_failure_money20_break,reduce_to_0_50,H20,0.01337708712922564,0.01337708712922564,0.01337708712922564
validation,volume_failure_state,volume_failure_money20_break,reduce_to_0_50,H60,0.01401452347637074,0.01401452347637074,0.01401452347637074
validation,volume_failure_state,volume_failure_money20_break,reduce_to_0_30,H5,0.008026252277535383,0.0187279219809159,0.0187279219809159
validation,volume_failure_state,volume_failure_money20_break,reduce_to_0_30,H10,0.008026252277535383,0.0187279219809159,0.0187279219809159
validation,volume_failure_state,volume_failure_money20_break,reduce_to_0_30,H20,0.008026252277535383,0.0187279219809159,0.0187279219809159
validation,volume_failure_state,volume_failure_money20_break,reduce_to_0_30,H60,0.008408714085822444,0.019620332866919037,0.019620332866919037
