split,state_family_id,state_variant_id,state_direction,action,horizon_id,event_count,unique_launch_episode_count,unique_instrument_year_count,mean_after_cost_return,p05_after_cost_return,mae_mean,mae_improvement_vs_no_action,drawdown_avoided_mean,future_winner_retention_rate,false_reject_winner_rate,partial_winner_haircut_rate,already_hit_target_row_count,horizon_truncated_row_count,capital_occupancy_multiple,comparison_reference_scope,mean_diff_vs_no_action_reference,p05_diff_vs_no_action_reference,matched_random_p95_diff,matched_delay_mean_diff,matched_delay_p05_diff,instrument_year_positive_rate_diff,interpretation_status,top1_instrument_year_pnl_share,top5_instrument_exposure_share
validation,profit_buffer_state,profit_buffer_6pct,continuation,exit,H20,250,73,67,-0.006499199999999994,-0.008000000000000007,0.0,0.07209942046276441,0.07209942046276441,0.0,1.0,0.0,0,0,0.0,same_row_no_action,-0.01939680256531883,0.05103882338153423,-0.15557898030151068,-0.022114837063288692,0.04759551065886418,0.0,interpretable,0.0,0.0
validation,profit_buffer_state,profit_buffer_6pct,continuation,reduce_to_0_50,H20,250,73,67,0.0026340849360627938,-0.034943962386287296,0.04027766117886397,0.031821759283900436,0.031821759283900436,0.72,0.28,0.72,0,0,0.5746527777777777,same_row_no_action,-0.010263517629256045,0.024094860995246943,-0.1464456953654479,-0.012981552127225904,0.02065154827257689,0.0,interpretable,0.0,0.0
validation,profit_buffer_state,profit_buffer_6pct,continuation,reduce_to_0_30,H20,250,73,67,-0.001446849297136562,-0.027059764174335303,0.02754895746530379,0.04455046299746061,0.04455046299746061,0.0,1.0,0.72,0,0,0.4045138888888889,same_row_no_action,-0.0143444518624554,0.031979059207198936,-0.15052662959864727,-0.01706248636042526,0.028535746484528883,0.0,interpretable,0.0,0.0
validation,range_expansion_down_state,range_expansion_downside,risk,no_action,H20,63,50,47,0.03258739962392061,-0.030955090577780908,0.04249749553141957,0.0,0.0,1.0,0.0,0.0,0,0,1.0,same_row_no_action,0.0,0.0,-0.08622316137636808,0.005436785297121695,-0.026577681818850795,0.0,interpretable,0.0,0.0
validation,range_expansion_down_state,range_expansion_downside,risk,continue,H20,63,50,47,0.03258739962392061,-0.030955090577780908,0.04249749553141957,0.005837986166877231,0.005837986166877231,1.0,0.0,0.0,0,0,1.0,full_primary_exposure_no_action_universe,0.004506523430201137,0.0031619261878290776,-0.08622316137636808,0.005436785297121695,-0.026577681818850795,0.0,interpretable,0.0,0.0
validation,range_expansion_down_state,range_expansion_downside,risk,exit,H20,63,50,47,-0.005155555555555537,-0.008000000000000007,0.0,0.04249749553141957,0.04249749553141957,0.0,1.0,0.0,0,0,0.0,same_row_no_action,-0.03774295517947615,0.0229550905777809,-0.12396611655584423,-0.032306169882354456,-0.0036225912410698946,0.0,interpretable,0.0,0.0
validation,range_expansion_down_state,range_expansion_downside,risk,reduce_to_0_50,H20,63,50,47,0.014879866401300838,-0.021900827282371395,0.025689487596019984,0.016808007935399587,0.016808007935399587,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0,0.5896988214753383,same_row_no_action,-0.017707533222619774,0.009054263295409513,-0.10393069459898785,-0.01227074792549808,-0.017523418523441282,0.0,interpretable,0.0,0.0
validation,range_expansion_down_state,range_expansion_downside,risk,reduce_to_0_30,H20,63,50,47,0.007920006465714568,-0.019717190990190203,0.018966284421860144,0.023531211109559427,0.023531211109559427,0.0,1.0,0.3333333333333333,0,0,0.42557835006547357,same_row_no_action,-0.024667393158206045,0.011237899587590704,-0.11089055453457412,-0.01923060786108435,-0.01533978223126009,0.0,interpretable,0.0,0.0
validation,relative_strength_hold_state,relative_strength_hold_20d,continuation,no_action,H20,370,45,40,0.029052886716031946,-0.03554277896215797,0.04974803535361224,0.0,0.0,1.0,0.0,0.0,0,0,1.0,same_row_no_action,0.0,0.0,-0.12420812498580257,-0.006774327195539078,-0.004995213397256833,0.0,interpretable,0.0,0.0
validation,relative_strength_hold_state,relative_strength_hold_20d,continuation,continue,H20,370,45,40,0.029052886716031946,-0.03554277896215797,0.04974803535361224,-0.0014125536553154378,-0.0014125536553154378,1.0,0.0,0.0,0,0,1.0,full_primary_exposure_no_action_universe,0.0009720105223124699,-0.0014257621965479833,-0.12420812498580257,-0.006774327195539078,-0.004995213397256833,0.0,interpretable,0.0,0.0
validation,relative_strength_hold_state,relative_strength_hold_20d,continuation,exit,H20,370,45,40,-0.005517837837837823,-0.008000000000000007,0.0,0.04974803535361224,0.04974803535361224,0.0,1.0,0.0,0,0,0.0,same_row_no_action,-0.03457072455386977,0.02754277896215796,-0.15877884953967233,-0.04134505174940885,0.022547565564901128,0.0,interpretable,0.0,0.0
validation,relative_strength_hold_state,relative_strength_hold_20d,continuation,reduce_to_0_50,H20,370,45,40,0.011751219690489378,-0.02601311020797726,0.029772710620568875,0.019975324733043365,0.019975324733043365,0.8181818181818182,0.18181818181818182,0.8181818181818182,0,0,0.5763550862140088,same_row_no_action,-0.017301667025542568,0.009529668754180709,-0.14150979201134514,-0.024075994221081646,0.004534455356923876,0.0,interpretable,0.0,0.0
validation,relative_strength_hold_state,relative_strength_hold_20d,continuation,reduce_to_0_30,H20,370,45,40,0.004952520468025614,-0.02138357597386445,0.021782580727351522,0.027965454626260718,0.027965454626260718,0.0,1.0,0.8181818181818182,0,0,0.40689712069961226,same_row_no_action,-0.024100366248006332,0.01415920298829352,-0.1483084912338089,-0.03087469344354541,0.009163989591036686,0.0,interpretable,0.0,0.0
validation,relative_strength_failure_state,relative_strength_failure_20d,risk,no_action,H20,55,14,13,0.009566432445045925,-0.02216467521331682,0.03362280500500648,0.0,0.0,1.0,0.0,0.0,0,0,1.0,same_row_no_action,0.0,0.0,-0.04596392071805803,0.008265717314107348,-0.011686753314932932,0.0,interpretable,0.0,0.0
validation,relative_strength_failure_state,relative_strength_failure_20d,risk,continue,H20,55,14,13,0.009566432445045925,-0.02216467521331682,0.03362280500500648,0.014712676693290322,0.014712676693290322,1.0,0.0,0.0,0,0,1.0,full_primary_exposure_no_action_universe,-0.018514443748673552,0.011952341552293164,-0.04596392071805803,0.008265717314107348,-0.011686753314932932,0.0,interpretable,0.0,0.0
validation,relative_strength_failure_state,relative_strength_failure_20d,risk,exit,H20,55,14,13,-0.005759999999999987,-0.008000000000000007,0.0,0.03362280500500648,0.03362280500500648,0.0,1.0,0.0,0,0,0.0,same_row_no_action,-0.015326432445045913,0.014164675213316814,-0.06129035316310394,-0.007060715130938564,0.002477921898383882,0.0,interpretable,0.0,0.0
validation,relative_strength_failure_state,relative_strength_failure_20d,risk,reduce_to_0_50,H20,55,14,13,0.0028314972671133467,-0.015071624840394449,0.01979647605653662,0.01382632894846986,0.01382632894846986,0.7777777777777778,0.2222222222222222,0.7777777777777778,0,0,0.5852749301025164,same_row_no_action,-0.0067349351779325784,0.007093050372922372,-0.052698855895990604,0.0015307821361747703,-0.00459370294201056,0.0,interpretable,0.0,0.0
validation,relative_strength_failure_state,relative_strength_failure_20d,risk,reduce_to_0_30,H20,55,14,13,7.649695045601959e-05,-0.012240306646879017,0.014265944477148676,0.019356860527857803,0.019356860527857803,0.0,1.0,0.7777777777777778,0,0,0.4193849021435229,same_row_no_action,-0.009489935494589905,0.009924368566437804,-0.05545385621264793,-0.0012242181804825569,-0.0017623847484951275,0.0,interpretable,0.0,0.0
train,support_break_state,support_break_ema20_2d,risk,no_action,H20,13,7,7,0.034713592965629515,0.009066947969923113,0.0062896894206426945,0.0,0.0,1.0,0.0,0.0,0,0,1.0,same_row_no_action,0.0,0.0,-0.06020488412822069,0.016647954665016763,0.022352048505298306,0.0,too_sparse,0.0,0.0
train,support_break_state,support_break_ema20_2d,risk,continue,H20,13,7,7,0.034713592965629515,0.009066947969923113,0.0062896894206426945,0.04869299981347005,0.04869299981347005,1.0,0.0,0.0,0,0,1.0,full_primary_exposure_no_action_universe,0.0027082472223625143,0.05369726892922938,-0.06020488412822069,0.016647954665016763,0.022352048505298306,0.0,too_sparse,0.0,0.0
train,support_break_state,support_break_ema20_2d,risk,exit,H20,13,7,7,-0.0054153846153846,-0.008000000000000007,0.0,0.0062896894206426945,0.0062896894206426945,0.0,1.0,0.0,0,0,0.0,same_row_no_action,-0.040128977581014115,-0.01706694796992312,-0.1003338617092348,-0.02348102291599735,0.005285100535375186,0.0,too_sparse,0.0,0.0
train,support_break_state,support_break_ema20_2d,risk,reduce_to_0_50,H20,13,7,7,0.02479037956601663,0.004972341797422076,0.004222273860761587,0.002067415559881107,0.002067415559881107,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0,0.6962616822429907,same_row_no_action,-0.009923213399612885,-0.004094606172501037,-0.07012809752783358,0.006724741265403879,0.018257442332797268,0.0,too_sparse,0.0,0.0
train,support_break_state,support_break_ema20_2d,risk,reduce_to_0_30,H20,13,7,7,0.02083105335238996,-0.00022128789721769177,0.003395307636809145,0.0028943817838335494,0.0028943817838335494,0.0,1.0,0.6666666666666666,0,0,0.5747663551401869,same_row_no_action,-0.013882539613239556,-0.009288235867140804,-0.07408742374146024,0.0027654150517772078,0.013063812638157502,0.0,too_sparse,0.0,0.0
train,volume_failure_state,volume_failure_money20_break,risk,no_action,H20,3,1,1,0.013546664160391408,0.011571674555767708,0.0021903069622659864,0.0,0.0,,,,0,0,1.0,same_row_no_action,0.0,0.0,0.002301426835239307,-0.0019451652155362265,-0.003920154820159926,0.0,too_sparse,0.0,0.0
train,volume_failure_state,volume_failure_money20_break,risk,continue,H20,3,1,1,0.013546664160391408,0.011571674555767708,0.0021903069622659864,0.05279238227184676,0.05279238227184676,,,,0,0,1.0,full_primary_exposure_no_action_universe,-0.018458681582875593,0.056201995515073974,0.002301426835239307,-0.0019451652155362265,-0.003920154820159926,0.0,too_sparse,0.0,0.0
train,volume_failure_state,volume_failure_money20_break,risk,exit,H20,3,1,1,-0.0023999999999999577,-0.0023999999999999577,0.0,0.0021903069622659864,0.0021903069622659864,,,,0,0,0.0,same_row_no_action,-0.015946664160391366,-0.013971674555767666,-0.013645237325152059,-0.017891829375927593,-0.017891829375927593,0.0,too_sparse,0.0,0.0
train,volume_failure_state,volume_failure_money20_break,risk,reduce_to_0_50,H20,3,1,1,0.013546664160391408,0.011571674555767708,0.0021903069622659864,0.0,0.0,,,,0,0,1.0,same_row_no_action,0.0,0.0,0.002301426835239307,-0.0019451652155362265,-0.003920154820159926,0.0,too_sparse,0.0,0.0
train,volume_failure_state,volume_failure_money20_break,risk,reduce_to_0_30,H20,3,1,1,0.013546664160391408,0.011571674555767708,0.0021903069622659864,0.0,0.0,,,,0,0,1.0,same_row_no_action,0.0,0.0,0.002301426835239307,-0.0019451652155362265,-0.003920154820159926,0.0,too_sparse,0.0,0.0
train,range_compression_hold_state,range_compression_above_support,continuation,no_action,H20,1086,151,141,0.028618264789347553,-0.04269675497559722,0.050015256201296286,0.0,0.0,1.0,0.0,0.0,0,22,1.0,same_row_no_action,0.0,0.0,-0.12927277922350863,0.004918948636874421,0.014503746197595424,0.0,interpretable,0.0,0.0
train,range_compression_hold_state,range_compression_above_support,continuation,continue,H20,1086,151,141,0.028618264789347553,-0.04269675497559722,0.050015256201296286,0.004967433032816458,0.004967433032816458,1.0,0.0,0.0,0,22,1.0,full_primary_exposure_no_action_universe,-0.0033870809539194476,0.00193356598370905,-0.12927277922350863,0.004918948636874421,0.014503746197595424,0.0,interpretable,0.0,0.0
train,range_compression_hold_state,range_compression_above_support,continuation,exit,H20,1086,151,141,-0.005382156133828981,-0.008000000000000007,0.0,0.050015256201296286,0.050015256201296286,0.0,1.0,0.0,0,22,0.0,same_row_no_action,-0.03400042092317653,0.03469675497559721,-0.16327320014668517,-0.029081472286302115,0.049200501173192634,0.0,interpretable,0.0,0.0
train,range_compression_hold_state,range_compression_above_support,continuation,reduce_to_0_50,H20,1086,151,141,0.012872738107196333,-0.02959077984970057,0.03007016736602359,0.019945088835272694,0.019945088835272694,0.7058823529411765,0.29411764705882354,0.7058823529411765,0,22,0.5888374131346648,same_row_no_action,-0.01574552668215122,0.013105975125896646,-0.14501830590565987,-0.0108265780452768,0.02760972132349207,0.0,interpretable,0.0,0.0
train,range_compression_hold_state,range_compression_above_support,continuation,reduce_to_0_30,H20,1086,151,141,0.006649042005033389,-0.022932635693583114,0.022092131831914517,0.02792312436938177,0.02792312436938177,0.0,1.0,0.7058823529411765,0,22,0.42437237838853054,same_row_no_action,-0.021969222784314166,0.019764119282014103,-0.1512420020078228,-0.017050274147439745,0.03426786547960953,0.0,interpretable,0.0,0.0
train,relative_strength_hold_state,relative_strength_hold_20d,continuation,no_action,H20,507,70,65,0.03625698224544777,-0.043246995122009114,0.05453821246714828,0.0,0.0,1.0,0.0,0.0,0,12,1.0,same_row_no_action,0.0,0.0,-0.18749301298618065,-0.0011170488284187874,0.03138342161130942,0.0,interpretable,0.0,0.0
train,relative_strength_hold_state,relative_strength_hold_20d,continuation,continue,H20,507,70,65,0.03625698224544777,-0.043246995122009114,0.05453821246714828,0.00044447676696446337,0.00044447676696446337,1.0,0.0,0.0,0,12,1.0,full_primary_exposure_no_action_universe,0.004251636502180772,0.001383325837297153,-0.18749301298618065,-0.0011170488284187874,0.03138342161130942,0.0,interpretable,0.0,0.0
train,relative_strength_hold_state,relative_strength_hold_20d,continuation,exit,H20,507,70,65,-0.0050816901408450525,-0.008000000000000007,0.0,0.05453821246714828,0.05453821246714828,0.0,1.0,0.0,0,12,0.0,same_row_no_action,-0.041338672386292824,0.03524699512200911,-0.22883168537247348,-0.04245572121471161,0.06663041673331853,0.0,interpretable,0.0,0.0
train,relative_strength_hold_state,relative_strength_hold_20d,continuation,reduce_to_0_50,H20,507,70,65,0.018010955264863914,-0.029659439180576473,0.0340799837535715,0.020458228713576783,0.020458228713576783,0.5283018867924528,0.4716981132075472,0.5283018867924528,0,12,0.6050980651125932,same_row_no_action,-0.01824602698058386,0.013587555941432641,-0.20573903996676451,-0.019363075809002647,0.04497097755274206,0.0,interpretable,0.0,0.0
train,relative_strength_hold_state,relative_strength_hold_20d,continuation,reduce_to_0_30,H20,507,70,65,0.010924405055301631,-0.023726237986754793,0.025896692268140786,0.028641520199007495,0.028641520199007495,0.0,1.0,0.5283018867924528,0,12,0.44713729115763057,same_row_no_action,-0.025332577190146144,0.01952075713525432,-0.2128255901763268,-0.02644962601856493,0.05090417874656374,0.0,interpretable,0.0,0.0
train,relative_strength_failure_state,relative_strength_failure_20d,risk,no_action,H20,117,27,27,0.02159708475481319,-0.04481073790134353,0.044365772815922855,0.0,0.0,1.0,0.0,0.0,0,0,1.0,same_row_no_action,0.0,0.0,-0.16199496496465182,0.008014398312797348,-0.0021371243274331125,0.0,interpretable,0.0,0.0
train,relative_strength_failure_state,relative_strength_failure_20d,risk,continue,H20,117,27,27,0.02159708475481319,-0.04481073790134353,0.044365772815922855,0.01061691641818989,0.01061691641818989,1.0,0.0,0.0,0,0,1.0,full_primary_exposure_no_action_universe,-0.010408260988453811,-0.00018041694203726338,-0.16199496496465182,0.008014398312797348,-0.0021371243274331125,0.0,interpretable,0.0,0.0
train,relative_strength_failure_state,relative_strength_failure_20d,risk,exit,H20,117,27,27,-0.004745299145299124,-0.008000000000000007,0.0,0.044365772815922855,0.044365772815922855,0.0,1.0,0.0,0,0,0.0,same_row_no_action,-0.026342383900112315,0.036810737901343524,-0.18833734886476414,-0.018327985587314966,0.03467361357391041,0.0,interpretable,0.0,0.0
train,relative_strength_failure_state,relative_strength_failure_20d,risk,reduce_to_0_50,H20,117,27,27,0.0071080556599686885,-0.0293324664600235,0.028415233999664825,0.01595053881625803,0.01595053881625803,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0,0.5952380952380953,same_row_no_action,-0.0144890290948445,0.015478271441320031,-0.17648399405949633,-0.006474630782047154,0.013341147113886918,0.0,interpretable,0.0,0.0
train,relative_strength_failure_state,relative_strength_failure_20d,risk,reduce_to_0_30,H20,117,27,27,0.0014150820857124543,-0.024846235983677255,0.02203501847316161,0.022330754342761244,0.022330754342761244,0.0,1.0,0.6666666666666666,0,0,0.43333333333333346,same_row_no_action,-0.020182002669100738,0.019964501917666275,-0.18217696763375257,-0.012167604356303388,0.017827377590233163,0.0,interpretable,0.0,0.0
validation,range_compression_hold_state,range_compression_above_support,continuation,no_action,H20,519,71,65,0.02540481835914564,-0.03402369460561257,0.04870537049067219,0.0,0.0,1.0,0.0,0.0,0,0,1.0,same_row_no_action,0.0,0.0,-0.11786737406895646,0.0018726067065136624,0.017905076391141292,0.0,interpretable,0.0,0.0
validation,range_compression_hold_state,range_compression_above_support,continuation,continue,H20,519,71,65,0.02540481835914564,-0.03402369460561257,0.04870537049067219,-0.0003698887923753863,-0.0003698887923753863,1.0,0.0,0.0,0,0,1.0,full_primary_exposure_no_action_universe,-0.002676057834573836,9.332215999741794e-05,-0.11786737406895646,0.0018726067065136624,0.017905076391141292,0.0,interpretable,0.0,0.0
validation,range_compression_hold_state,range_compression_above_support,continuation,exit,H20,519,71,65,-0.006014643545279373,-0.008000000000000007,0.0,0.04870537049067219,0.04870537049067219,0.0,1.0,0.0,0,0,0.0,same_row_no_action,-0.03141946190442501,0.02602369460561256,-0.14928683597338147,-0.02954685519791135,0.04392877099675385,0.0,interpretable,0.0,0.0
validation,range_compression_hold_state,range_compression_above_support,continuation,reduce_to_0_50,H20,519,71,65,0.010025715207240183,-0.02176208778833004,0.028062543109584705,0.020642827381087483,0.020642827381087483,0.8076923076923077,0.19230769230769232,0.8076923076923077,0,0,0.557006092254134,same_row_no_action,-0.015379103151905457,0.012261606817282528,-0.13324647722086191,-0.013506496445391794,0.03016668320842382,0.0,interpretable,0.0,0.0
validation,range_compression_hold_state,range_compression_above_support,continuation,reduce_to_0_30,H20,519,71,65,0.003933643057247486,-0.018723209786946547,0.019805412157149708,0.02889995833352248,0.02889995833352248,0.0,1.0,0.8076923076923077,0,0,0.3798085291557876,same_row_no_action,-0.021471175301898154,0.01530048481866602,-0.1393385493708546,-0.019598568595384492,0.03320556120980731,0.0,interpretable,0.0,0.0
robustness,relative_strength_failure_state,relative_strength_failure_20d,risk,no_action,H20,170,34,34,0.020772607588501413,-0.031111313049322145,0.028170017506443736,0.0,0.0,1.0,0.0,0.0,0,14,1.0,same_row_no_action,0.0,0.0,-0.08577305667836271,-0.0018950353986231898,0.0032124605460553818,0.0,interpretable,0.0,0.0
robustness,relative_strength_failure_state,relative_strength_failure_20d,risk,continue,H20,170,34,34,0.020772607588501413,-0.031111313049322145,0.028170017506443736,0.014921303096163869,0.014921303096163869,1.0,0.0,0.0,0,14,1.0,full_primary_exposure_no_action_universe,0.009574023052645455,0.03135258561991157,-0.08577305667836271,-0.0018950353986231898,0.0032124605460553818,0.0,interpretable,0.0,0.0
robustness,relative_strength_failure_state,relative_strength_failure_20d,risk,exit,H20,170,34,34,-0.006484705882352935,-0.008000000000000007,0.0,0.028170017506443736,0.028170017506443736,0.0,1.0,0.0,0,14,0.0,same_row_no_action,-0.027257313470854347,0.023111313049322138,-0.11303037014921706,-0.029152348869477537,0.02632377359537752,0.0,interpretable,0.0,0.0
robustness,relative_strength_failure_state,relative_strength_failure_20d,risk,reduce_to_0_50,H20,170,34,34,0.007297667298721969,-0.01993238456580769,0.01550051668103099,0.012669500825412747,0.012669500825412747,0.8823529411764706,0.11764705882352941,0.8823529411764706,0,14,0.5268542199488492,same_row_no_action,-0.013474940289779445,0.011178928483514455,-0.09924799696814215,-0.015369975688402635,0.014391389029569837,0.0,interpretable,0.0,0.0
robustness,relative_strength_failure_state,relative_strength_failure_20d,risk,reduce_to_0_30,H20,170,34,34,0.002033589541753172,-0.01581558401617379,0.01043271635086589,0.017737301155577846,0.017737301155577846,0.0,1.0,0.8823529411764706,0,14,0.33759590792838867,same_row_no_action,-0.01873901804674824,0.015295729033148357,-0.10451207472511095,-0.02063405344537143,0.01850818957920374,0.0,interpretable,0.0,0.0
robustness,support_break_state,support_break_ema20_2d,risk,no_action,H20,18,11,10,0.013420369417048007,0.00017053051303531086,0.012122885158959647,0.0,0.0,1.0,0.0,0.0,0,3,1.0,same_row_no_action,0.0,0.0,0.00013192093505376076,0.021142124037845537,0.07862328310003253,0.0,too_sparse,0.0,0.0
robustness,support_break_state,support_break_ema20_2d,risk,continue,H20,18,11,10,0.013420369417048007,0.00017053051303531086,0.012122885158959647,0.030968435443647958,0.030968435443647958,1.0,0.0,0.0,0,3,1.0,full_primary_exposure_no_action_universe,0.002221784881192049,0.06263442918226902,0.00013192093505376076,0.021142124037845537,0.07862328310003253,0.0,too_sparse,0.0,0.0
robustness,support_break_state,support_break_ema20_2d,risk,exit,H20,18,11,10,-0.005511111111111096,-0.008000000000000007,0.0,0.012122885158959647,0.012122885158959647,0.0,1.0,0.0,0,3,0.0,same_row_no_action,-0.018931480528159104,-0.008170530513035318,-0.018799559593105343,0.002210643509686433,0.07045275258699721,0.0,too_sparse,0.0,0.0
robustness,support_break_state,support_break_ema20_2d,risk,reduce_to_0_50,H20,18,11,10,0.005356552131812242,-0.0011895715384982405,0.006568270594691018,0.0055546145642686295,0.0055546145642686295,0.42857142857142855,0.5714285714285714,0.42857142857142855,0,3,0.6008403361344538,same_row_no_action,-0.008063817285235765,-0.0013601020515335515,-0.007931896350182004,0.013078306752609771,0.07726318104849897,0.0,too_sparse,0.0,0.0
robustness,support_break_state,support_break_ema20_2d,risk,reduce_to_0_30,H20,18,11,10,0.0021343684933981533,-0.0038911539518868164,0.004346424768983567,0.007776460389976081,0.007776460389976081,0.0,1.0,0.42857142857142855,0,3,0.4411764705882353,same_row_no_action,-0.011286000923649854,-0.004061684464922127,-0.011154079988596093,0.009856123114195682,0.0745615986351104,0.0,too_sparse,0.0,0.0
validation,support_break_state,support_break_ema20_2d,risk,no_action,H20,10,5,5,0.06605920744024095,-0.0037974003384292293,0.012840940052941386,0.0,0.0,1.0,0.0,0.0,0,0,1.0,same_row_no_action,0.0,0.0,-0.0882671404920138,0.08809718228441371,0.01873778974061758,0.0,too_sparse,0.0,0.0
validation,support_break_state,support_break_ema20_2d,risk,continue,H20,10,5,5,0.06605920744024095,-0.0037974003384292293,0.012840940052941386,0.03549454164535541,0.03549454164535541,1.0,0.0,0.0,0,0,1.0,full_primary_exposure_no_action_universe,0.037978331246521474,0.030319616427180757,-0.0882671404920138,0.08809718228441371,0.01873778974061758,0.0,too_sparse,0.0,0.0
validation,support_break_state,support_break_ema20_2d,risk,exit,H20,10,5,5,-0.006879999999999997,-0.008000000000000007,0.0,0.012840940052941386,0.012840940052941386,0.0,1.0,0.0,0,0,0.0,same_row_no_action,-0.07293920744024095,-0.004202599661570778,-0.16120634793225475,0.015157974844172768,0.0145351900790468,0.0,too_sparse,0.0,0.0
validation,support_break_state,support_break_ema20_2d,risk,reduce_to_0_50,H20,10,5,5,0.028916766094026426,-0.006245814700297097,0.007340678920145033,0.005500261132796353,0.005500261132796353,1.0,0.0,1.0,0,0,0.5055970149253731,same_row_no_action,-0.03714244134621453,-0.0024484143618678676,-0.1254095818382283,0.05095474093819919,0.01628937537874971,0.0,too_sparse,0.0,0.0
validation,support_break_state,support_break_ema20_2d,risk,reduce_to_0_30,H20,10,5,5,0.014373764130031086,-0.007225180445044254,0.0051405744670264914,0.0077003655859148945,0.0077003655859148945,0.0,1.0,1.0,0,0,0.30783582089552236,same_row_no_action,-0.05168544331020986,-0.003427780106615025,-0.13995258380222367,0.03641173897420385,0.015310009634002553,0.0,too_sparse,0.0,0.0
validation,profit_giveback_state,profit_giveback_10_6,risk,no_action,H20,52,15,15,0.0026924228921029127,-0.021394951143922918,0.0444462582472617,0.0,0.0,1.0,0.0,0.0,0,0,1.0,same_row_no_action,0.0,0.0,-0.021610361420868383,0.0008633364228987435,-0.007179398250688562,0.0,interpretable,0.0,0.0
validation,profit_giveback_state,profit_giveback_10_6,risk,continue,H20,52,15,15,0.0026924228921029127,-0.021394951143922918,0.0444462582472617,0.0038892234510351023,0.0038892234510351023,1.0,0.0,0.0,0,0,1.0,full_primary_exposure_no_action_universe,-0.025388453301616563,0.012722065621687068,-0.021610361420868383,0.0008633364228987435,-0.007179398250688562,0.0,interpretable,0.0,0.0
validation,profit_giveback_state,profit_giveback_10_6,risk,exit,H20,52,15,15,-0.004446153846153822,-0.008000000000000007,0.0,0.0444462582472617,0.0444462582472617,0.0,1.0,0.0,0,0,0.0,same_row_no_action,-0.007138576738256734,0.01339495114392291,-0.028748938159125118,-0.006275240315357991,0.0062155528932343485,0.0,interpretable,0.0,0.0
validation,profit_giveback_state,profit_giveback_10_6,risk,reduce_to_0_50,H20,52,15,15,0.00045705461621453185,-0.015449728895951097,0.030557079682944924,0.013889178564316776,0.013889178564316776,0.0,1.0,0.0,0,0,0.698205546492659,same_row_no_action,-0.002235368275888381,0.00594522224797182,-0.023845729696756763,-0.0013720318529896374,-0.0012341760027167418,0.0,interpretable,0.0,0.0
validation,profit_giveback_state,profit_giveback_10_6,risk,reduce_to_0_30,H20,52,15,15,-0.00044668323483091656,-0.013526232161945734,0.025001408257218218,0.01944484999004348,0.01944484999004348,0.0,1.0,0.0,0,0,0.5774877650897224,same_row_no_action,-0.0031391061269338293,0.007868718981977184,-0.02474946754780221,-0.002275769704035086,0.0006893207312886219,0.0,interpretable,0.0,0.0
robustness,volume_failure_state,volume_failure_money20_break,risk,no_action,H20,1,1,1,0.003960956507962132,0.003960956507962132,0.002238791507415283,0.0,0.0,,,,0,0,1.0,same_row_no_action,0.0,0.0,0.0051531170938338144,0.0019839164472232884,0.0019839164472232884,0.0,too_sparse,0.0,0.0
robustness,volume_failure_state,volume_failure_money20_break,risk,continue,H20,1,1,1,0.003960956507962132,0.003960956507962132,0.002238791507415283,0.040852529095192325,0.040852529095192325,,,,0,0,1.0,full_primary_exposure_no_action_universe,-0.0072376280278938256,0.06642485517719585,0.0051531170938338144,0.0019839164472232884,0.0019839164472232884,0.0,too_sparse,0.0,0.0
robustness,volume_failure_state,volume_failure_money20_break,risk,exit,H20,1,1,1,-0.0023999999999999577,-0.0023999999999999577,0.0,0.002238791507415283,0.002238791507415283,,,,0,0,0.0,same_row_no_action,-0.00636095650796209,-0.00636095650796209,-0.0012078394141282756,-0.004377040060738802,-0.004377040060738802,0.0,too_sparse,0.0,0.0
robustness,volume_failure_state,volume_failure_money20_break,risk,reduce_to_0_50,H20,1,1,1,0.003960956507962132,0.003960956507962132,0.002238791507415283,0.0,0.0,,,,0,0,1.0,same_row_no_action,0.0,0.0,0.0051531170938338144,0.0019839164472232884,0.0019839164472232884,0.0,too_sparse,0.0,0.0
robustness,volume_failure_state,volume_failure_money20_break,risk,reduce_to_0_30,H20,1,1,1,0.003960956507962132,0.003960956507962132,0.002238791507415283,0.0,0.0,,,,0,0,1.0,same_row_no_action,0.0,0.0,0.0051531170938338144,0.0019839164472232884,0.0019839164472232884,0.0,too_sparse,0.0,0.0
validation,volume_failure_state,volume_failure_money20_break,risk,no_action,H20,3,2,2,0.09649097030804743,0.014330507387106995,0.02675417425845128,0.0,0.0,,,,0,0,1.0,same_row_no_action,0.0,0.0,-0.05535556841053582,0.10155941348036768,0.019398950559427242,0.0,too_sparse,0.0,0.0
validation,volume_failure_state,volume_failure_money20_break,risk,continue,H20,3,2,2,0.09649097030804743,0.014330507387106995,0.02675417425845128,0.021581307439845522,0.021581307439845522,,,,0,0,1.0,full_primary_exposure_no_action_universe,0.06841009411432795,0.048447524152716984,-0.05535556841053582,0.10155941348036768,0.019398950559427242,0.0,too_sparse,0.0,0.0
validation,volume_failure_state,volume_failure_money20_break,risk,exit,H20,3,2,2,-0.006133333333333324,-0.008000000000000007,0.0,0.02675417425845128,0.02675417425845128,,,,0,0,0.0,same_row_no_action,-0.10262430364138075,-0.022330507387107002,-0.15797987205191658,-0.0010648901610130768,-0.00293155682767976,0.0,too_sparse,0.0,0.0
