split,state_variant_id,action,gate_name,gate_value,gate_threshold,passed,gate_group,comparison
validation,profit_giveback_10_6,reduce_to_0_30,validation__profit_giveback_10_6__reduce_to_0_30__matched_delay_mean,-0.002275769704035086,-0.001,False,support,>=
validation,profit_giveback_10_6,reduce_to_0_30,validation__profit_giveback_10_6__reduce_to_0_30__matched_delay_p05,0.0006893207312886219,-0.001,True,support,>=
validation,profit_giveback_10_6,reduce_to_0_30,validation__profit_giveback_10_6__reduce_to_0_30__instrument_year,0.0,0.0,True,support,>=
robustness,volume_failure_money20_break,no_action,robustness__volume_failure_money20_break__no_action__minimum_interpretability,False,min breadth,False,interpretability,
robustness,volume_failure_money20_break,continue,robustness__volume_failure_money20_break__continue__minimum_interpretability,False,min breadth,False,interpretability,
robustness,volume_failure_money20_break,exit,robustness__volume_failure_money20_break__exit__minimum_interpretability,False,min breadth,False,interpretability,
robustness,volume_failure_money20_break,exit,robustness__volume_failure_money20_break__exit__drawdown_avoided,0.002238791507415283,0.0,True,support,>
robustness,volume_failure_money20_break,exit,robustness__volume_failure_money20_break__exit__p05_diff_vs_no_action,-0.00636095650796209,0.0,False,support,>=
robustness,volume_failure_money20_break,exit,robustness__volume_failure_money20_break__exit__mae_improvement,0.002238791507415283,0.0,True,support,>=
robustness,volume_failure_money20_break,exit,robustness__volume_failure_money20_break__exit__false_reject,,0.30000000000000004,False,support,<=
robustness,volume_failure_money20_break,exit,robustness__volume_failure_money20_break__exit__partial_haircut,,0.44999999999999996,False,support,<=
robustness,volume_failure_money20_break,exit,robustness__volume_failure_money20_break__exit__winner_retention,,0.7,False,support,>=
robustness,volume_failure_money20_break,exit,robustness__volume_failure_money20_break__exit__matched_random_p95,-0.0012078394141282756,-0.001,False,support,>=
robustness,volume_failure_money20_break,exit,robustness__volume_failure_money20_break__exit__matched_delay_mean,-0.004377040060738802,-0.003,False,support,>=
robustness,volume_failure_money20_break,exit,robustness__volume_failure_money20_break__exit__matched_delay_p05,-0.004377040060738802,-0.003,False,support,>=
robustness,volume_failure_money20_break,exit,robustness__volume_failure_money20_break__exit__instrument_year,0.0,0.0,True,support,>=
robustness,volume_failure_money20_break,reduce_to_0_50,robustness__volume_failure_money20_break__reduce_to_0_50__minimum_interpretability,False,min breadth,False,interpretability,
robustness,volume_failure_money20_break,reduce_to_0_50,robustness__volume_failure_money20_break__reduce_to_0_50__drawdown_avoided,0.0,0.0,False,support,>
robustness,volume_failure_money20_break,reduce_to_0_50,robustness__volume_failure_money20_break__reduce_to_0_50__p05_diff_vs_no_action,0.0,0.0,True,support,>=
robustness,volume_failure_money20_break,reduce_to_0_50,robustness__volume_failure_money20_break__reduce_to_0_50__mae_improvement,0.0,0.0,True,support,>=
robustness,volume_failure_money20_break,reduce_to_0_50,robustness__volume_failure_money20_break__reduce_to_0_50__false_reject,,0.30000000000000004,False,support,<=
robustness,volume_failure_money20_break,reduce_to_0_50,robustness__volume_failure_money20_break__reduce_to_0_50__partial_haircut,,0.44999999999999996,False,support,<=
robustness,volume_failure_money20_break,reduce_to_0_50,robustness__volume_failure_money20_break__reduce_to_0_50__winner_retention,,0.7,False,support,>=
robustness,volume_failure_money20_break,reduce_to_0_50,robustness__volume_failure_money20_break__reduce_to_0_50__matched_random_p95,0.0051531170938338144,-0.001,True,support,>=
robustness,volume_failure_money20_break,reduce_to_0_50,robustness__volume_failure_money20_break__reduce_to_0_50__matched_delay_mean,0.0019839164472232884,-0.003,True,support,>=
robustness,volume_failure_money20_break,reduce_to_0_50,robustness__volume_failure_money20_break__reduce_to_0_50__matched_delay_p05,0.0019839164472232884,-0.003,True,support,>=
robustness,volume_failure_money20_break,reduce_to_0_50,robustness__volume_failure_money20_break__reduce_to_0_50__instrument_year,0.0,0.0,True,support,>=
robustness,volume_failure_money20_break,reduce_to_0_30,robustness__volume_failure_money20_break__reduce_to_0_30__minimum_interpretability,False,min breadth,False,interpretability,
robustness,volume_failure_money20_break,reduce_to_0_30,robustness__volume_failure_money20_break__reduce_to_0_30__drawdown_avoided,0.0,0.0,False,support,>
robustness,volume_failure_money20_break,reduce_to_0_30,robustness__volume_failure_money20_break__reduce_to_0_30__p05_diff_vs_no_action,0.0,0.0,True,support,>=
robustness,volume_failure_money20_break,reduce_to_0_30,robustness__volume_failure_money20_break__reduce_to_0_30__mae_improvement,0.0,0.0,True,support,>=
robustness,volume_failure_money20_break,reduce_to_0_30,robustness__volume_failure_money20_break__reduce_to_0_30__false_reject,,0.30000000000000004,False,support,<=
robustness,volume_failure_money20_break,reduce_to_0_30,robustness__volume_failure_money20_break__reduce_to_0_30__partial_haircut,,0.44999999999999996,False,support,<=
robustness,volume_failure_money20_break,reduce_to_0_30,robustness__volume_failure_money20_break__reduce_to_0_30__winner_retention,,0.7,False,support,>=
robustness,volume_failure_money20_break,reduce_to_0_30,robustness__volume_failure_money20_break__reduce_to_0_30__matched_random_p95,0.0051531170938338144,-0.001,True,support,>=
robustness,volume_failure_money20_break,reduce_to_0_30,robustness__volume_failure_money20_break__reduce_to_0_30__matched_delay_mean,0.0019839164472232884,-0.003,True,support,>=
robustness,volume_failure_money20_break,reduce_to_0_30,robustness__volume_failure_money20_break__reduce_to_0_30__matched_delay_p05,0.0019839164472232884,-0.003,True,support,>=
robustness,volume_failure_money20_break,reduce_to_0_30,robustness__volume_failure_money20_break__reduce_to_0_30__instrument_year,0.0,0.0,True,support,>=
validation,volume_failure_money20_break,no_action,validation__volume_failure_money20_break__no_action__minimum_interpretability,False,min breadth,False,interpretability,
validation,volume_failure_money20_break,continue,validation__volume_failure_money20_break__continue__minimum_interpretability,False,min breadth,False,interpretability,
validation,volume_failure_money20_break,exit,validation__volume_failure_money20_break__exit__minimum_interpretability,False,min breadth,False,interpretability,
validation,volume_failure_money20_break,exit,validation__volume_failure_money20_break__exit__drawdown_avoided,0.02675417425845128,0.0,True,support,>
validation,volume_failure_money20_break,exit,validation__volume_failure_money20_break__exit__p05_diff_vs_no_action,-0.022330507387107002,0.005,False,support,>=
validation,volume_failure_money20_break,exit,validation__volume_failure_money20_break__exit__mae_improvement,0.02675417425845128,0.005,True,support,>=
validation,volume_failure_money20_break,exit,validation__volume_failure_money20_break__exit__false_reject,,0.2,False,support,<=
validation,volume_failure_money20_break,exit,validation__volume_failure_money20_break__exit__partial_haircut,,0.35,False,support,<=
validation,volume_failure_money20_break,exit,validation__volume_failure_money20_break__exit__winner_retention,,0.7,False,support,>=
validation,volume_failure_money20_break,exit,validation__volume_failure_money20_break__exit__matched_random_p95,-0.15797987205191658,-0.001,False,support,>=
validation,volume_failure_money20_break,exit,validation__volume_failure_money20_break__exit__matched_delay_mean,-0.0010648901610130768,-0.001,False,support,>=
validation,volume_failure_money20_break,exit,validation__volume_failure_money20_break__exit__matched_delay_p05,-0.00293155682767976,-0.001,False,support,>=
validation,volume_failure_money20_break,exit,validation__volume_failure_money20_break__exit__instrument_year,0.0,0.0,True,support,>=
validation,volume_failure_money20_break,reduce_to_0_50,validation__volume_failure_money20_break__reduce_to_0_50__minimum_interpretability,False,min breadth,False,interpretability,
validation,volume_failure_money20_break,reduce_to_0_50,validation__volume_failure_money20_break__reduce_to_0_50__drawdown_avoided,0.01337708712922564,0.0,True,support,>
validation,volume_failure_money20_break,reduce_to_0_50,validation__volume_failure_money20_break__reduce_to_0_50__p05_diff_vs_no_action,-0.010792605125908728,0.005,False,support,>=
validation,volume_failure_money20_break,reduce_to_0_50,validation__volume_failure_money20_break__reduce_to_0_50__mae_improvement,0.01337708712922564,0.005,True,support,>=
validation,volume_failure_money20_break,reduce_to_0_50,validation__volume_failure_money20_break__reduce_to_0_50__false_reject,,0.2,False,support,<=
validation,volume_failure_money20_break,reduce_to_0_50,validation__volume_failure_money20_break__reduce_to_0_50__partial_haircut,,0.35,False,support,<=
validation,volume_failure_money20_break,reduce_to_0_50,validation__volume_failure_money20_break__reduce_to_0_50__winner_retention,,0.7,False,support,>=
validation,volume_failure_money20_break,reduce_to_0_50,validation__volume_failure_money20_break__reduce_to_0_50__matched_random_p95,-0.10713263349746174,-0.001,False,support,>=
validation,volume_failure_money20_break,reduce_to_0_50,validation__volume_failure_money20_break__reduce_to_0_50__matched_delay_mean,0.049782348393441755,-0.001,True,support,>=
validation,volume_failure_money20_break,reduce_to_0_50,validation__volume_failure_money20_break__reduce_to_0_50__matched_delay_p05,0.008606345433518514,-0.001,True,support,>=
validation,volume_failure_money20_break,reduce_to_0_50,validation__volume_failure_money20_break__reduce_to_0_50__instrument_year,0.0,0.0,True,support,>=
validation,volume_failure_money20_break,reduce_to_0_30,validation__volume_failure_money20_break__reduce_to_0_30__minimum_interpretability,False,min breadth,False,interpretability,
validation,volume_failure_money20_break,reduce_to_0_30,validation__volume_failure_money20_break__reduce_to_0_30__drawdown_avoided,0.0187279219809159,0.0,True,support,>
validation,volume_failure_money20_break,reduce_to_0_30,validation__volume_failure_money20_break__reduce_to_0_30__p05_diff_vs_no_action,-0.015219388063889384,0.005,False,support,>=
validation,volume_failure_money20_break,reduce_to_0_30,validation__volume_failure_money20_break__reduce_to_0_30__mae_improvement,0.0187279219809159,0.005,True,support,>=
validation,volume_failure_money20_break,reduce_to_0_30,validation__volume_failure_money20_break__reduce_to_0_30__false_reject,,0.2,False,support,<=
validation,volume_failure_money20_break,reduce_to_0_30,validation__volume_failure_money20_break__reduce_to_0_30__partial_haircut,,0.35,False,support,<=
validation,volume_failure_money20_break,reduce_to_0_30,validation__volume_failure_money20_break__reduce_to_0_30__winner_retention,,0.7,False,support,>=
validation,volume_failure_money20_break,reduce_to_0_30,validation__volume_failure_money20_break__reduce_to_0_30__matched_random_p95,-0.1271527387592866,-0.001,False,support,>=
validation,volume_failure_money20_break,reduce_to_0_30,validation__volume_failure_money20_break__reduce_to_0_30__matched_delay_mean,0.029762243131616906,-0.001,True,support,>=
validation,volume_failure_money20_break,reduce_to_0_30,validation__volume_failure_money20_break__reduce_to_0_30__matched_delay_p05,0.0041795624955378585,-0.001,True,support,>=
validation,volume_failure_money20_break,reduce_to_0_30,validation__volume_failure_money20_break__reduce_to_0_30__instrument_year,0.0,0.0,True,support,>=
