instrument_id,signal_date,split,open,high,low,close,volume,money,vwap,avg_money20_D,industry_id,industry_name,liquidity_quintile,beta_bucket,market_state,base_eligible,candidate_row_id,included_factor_count,valid_included_factor_count,eligible_after_factor_coverage,active_factor_count,score_raw,eligible_count,selected_flag,canonical_unit_id,event_key,unit_role
SH601288,2023-02-17,validation,2.44,2.46,2.44,2.45,356391100.0,1040775000.0,2.920317,708388358.4,sw_801780,银行,q4,low_beta,mixed,True,36377,125,125,True,124,-0.1104492358788247,234,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601288_2023-02-17,nonselected_baseline
SZ000792,2023-02-17,validation,25.31,26.24,25.23,25.52,55804830.0,1444631300.0,25.887209,943851132.8,sw_801030,基础化工,q4,mid_beta,mixed,True,68648,125,125,True,124,-0.1150485911376534,234,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000792_2023-02-17,nonselected_baseline
SH600028,2023-02-17,validation,3.89,3.92,3.89,3.9,73961240.0,335240770.0,4.532655,388063594.4,sw_801960,石油石化,q2,low_beta,mixed,True,4702,125,125,True,124,-0.11604257979835834,234,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600028_2023-02-17,nonselected_baseline
SH600989,2023-02-17,validation,13.71,14.03,13.65,13.86,32488080.0,492306940.0,15.153463,412642751.2,sw_801030,基础化工,q2,mid_beta,mixed,True,27752,125,125,True,124,-0.11649462940066212,234,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600989_2023-02-17,nonselected_baseline
SZ000977,2023-02-17,validation,37.92,38.14,35.63,36.17,200267820.0,7388858400.0,36.894886,3074996710.4,sw_801750,计算机,q5,mid_beta,mixed,True,71115,125,125,True,124,-0.11790206159780463,234,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000977_2023-02-17,nonselected_baseline
SZ000725,2023-02-17,validation,4.03,4.07,3.96,3.97,450774850.0,1868971600.0,4.146131,1779612214.4,sw_801080,电子,q5,mid_beta,mixed,True,67456,125,125,True,124,-0.11880098403837051,234,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000725_2023-02-17,nonselected_baseline
SZ000983,2023-02-17,validation,8.91,9.8,8.91,9.57,141749100.0,1664415100.0,11.74198,563446176.0,sw_801950,煤炭,q3,mid_beta,mixed,True,71275,125,122,True,121,-0.11893887361049775,234,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000983_2023-02-17,nonselected_baseline
SZ000100,2023-02-17,validation,3.95,3.95,3.8,3.8,359120500.0,1569534100.0,4.370494,1033873257.6,sw_801080,电子,q4,mid_beta,mixed,True,62015,125,125,True,124,-0.11927631217986345,234,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000100_2023-02-17,nonselected_baseline
SH601111,2023-02-17,validation,10.81,11.06,10.81,10.88,61987828.0,677696000.0,10.932727,630409803.2,sw_801170,交通运输,q3,mid_beta,mixed,True,31673,125,125,True,124,-0.12012333222364466,234,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601111_2023-02-17,nonselected_baseline
SH601988,2023-02-17,validation,2.71,2.72,2.7,2.71,79385790.0,255695440.0,3.220922,280705189.2,sw_801780,银行,q2,low_beta,mixed,True,53344,125,125,True,124,-0.12121243603272183,234,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601988_2023-02-17,nonselected_baseline
SZ000425,2023-02-17,validation,5.68,5.8,5.66,5.71,103383860.0,637382300.0,6.165201,503244613.6,sw_801890,机械设备,q3,mid_beta,mixed,True,64124,125,124,True,123,-0.12631248234112452,234,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000425_2023-02-17,nonselected_baseline
SZ000338,2023-02-17,validation,10.77,11.03,10.76,10.84,50003240.0,615538750.0,12.309978,567763302.4,sw_801880,汽车,q3,mid_beta,mixed,True,63815,125,125,True,124,-0.12659006287163543,234,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000338_2023-02-17,nonselected_baseline
SH600031,2023-02-17,validation,16.81,17.3,16.81,17.01,121090240.0,2197090600.0,18.144241,1597316689.6,sw_801890,机械设备,q5,high_beta,mixed,True,5977,125,125,True,124,-0.1272384004607316,234,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600031_2023-02-17,nonselected_baseline
SH601728,2023-02-17,validation,5.09,5.12,4.79,4.85,405778720.0,2240731000.0,5.5220513,1502784006.4,sw_801770,通信,q5,low_beta,mixed,True,44950,125,125,True,124,-0.1316904135258688,234,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601728_2023-02-17,nonselected_baseline
SZ002493,2023-02-17,validation,13.03,13.47,12.98,13.28,37941452.0,521750800.0,13.7514715,449503100.0,sw_801960,石油石化,q2,high_beta,mixed,True,81369,125,125,True,124,-0.13655703213636675,234,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002493_2023-02-17,nonselected_baseline
SZ002603,2023-02-17,validation,29.37,32.36,28.75,31.5,180435900.0,5734154000.0,31.779453,1715958268.8,sw_801150,医药生物,q5,low_beta,mixed,True,82664,125,125,True,124,-0.13675164098611042,234,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002603_2023-02-17,nonselected_baseline
SZ000157,2023-02-17,validation,5.43,5.59,5.43,5.5,66123630.0,426058460.0,6.4433613,300424749.6,sw_801890,机械设备,q2,mid_beta,mixed,True,62301,125,125,True,124,-0.1404255228417535,234,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000157_2023-02-17,nonselected_baseline
SH600036,2023-02-24,validation,31.87,31.94,31.23,31.28,53369016.0,2011474600.0,37.68993,2430904096.0,sw_801780,银行,q5,high_beta,mixed,True,6408,125,125,True,124,0.06775114543345426,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600036_2023-02-24,nonselected_baseline
SH601865,2023-02-24,validation,33.85,34.15,33.4,33.59,3083500.0,106096850.0,34.40793,178531508.0,sw_801730,电力设备,q1,mid_beta,mixed,True,48405,125,125,True,124,0.06640629223622982,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601865_2023-02-24,nonselected_baseline
SZ000733,2023-02-24,validation,102.24,106.16,102.23,103.12,7846900.0,836230200.0,106.56822,541313481.6,sw_801740,国防军工,q3,low_beta,mixed,True,67675,125,125,True,124,0.06605085705016409,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000733_2023-02-24,nonselected_baseline
SH600196,2023-02-24,validation,32.45,32.68,32.39,32.45,10253522.0,345829820.0,33.727905,738545352.0,sw_801150,医药生物,q4,mid_beta,mixed,True,11094,125,125,True,124,0.06555378388973974,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600196_2023-02-24,nonselected_baseline
SZ002050,2023-02-24,validation,25.29,25.31,24.46,24.66,33069676.0,847425100.0,25.625443,804792048.0,sw_801110,家用电器,q4,mid_beta,mixed,True,74147,125,125,True,124,0.06496843278423071,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002050_2023-02-24,nonselected_baseline
SH600276,2023-02-24,validation,42.87,43.66,42.57,42.67,23817826.0,1035285440.0,43.46683,1731927548.8,sw_801150,医药生物,q5,mid_beta,mixed,True,11951,125,125,True,124,0.06363095800136967,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600276_2023-02-24,nonselected_baseline
SZ002074,2023-02-24,validation,29.93,29.95,29.3,29.46,12420628.0,370299650.0,29.813278,530429612.8,sw_801730,电力设备,q3,high_beta,mixed,True,74429,125,125,True,124,0.0630190959200263,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002074_2023-02-24,nonselected_baseline
SZ002027,2023-02-24,validation,5.5,5.54,5.37,5.43,131661070.0,838430140.0,6.3680944,658321416.0,sw_801760,传媒,q3,high_beta,mixed,True,73264,125,125,True,124,0.060443441274635974,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002027_2023-02-24,nonselected_baseline
SH603369,2023-02-24,validation,59.83,59.86,58.68,59.64,4984500.0,310122430.0,62.21736,570613427.2,sw_801120,食品饮料,q3,high_beta,mixed,True,56990,125,125,True,124,0.055947898823257174,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH603369_2023-02-24,nonselected_baseline
SH601100,2023-02-24,validation,68.49,68.84,66.43,67.33,4458759.0,311349440.0,69.82872,359052170.4,sw_801890,机械设备,q2,mid_beta,mixed,True,31235,125,125,True,124,0.05545622356716664,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601100_2023-02-24,nonselected_baseline
SH601628,2023-02-24,validation,34.22,34.24,33.68,33.81,11238882.0,400171000.0,35.605946,545860177.6,sw_801790,非银金融,q3,mid_beta,mixed,True,41767,125,125,True,124,0.054862443673154036,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601628_2023-02-24,nonselected_baseline
SZ002475,2023-02-24,validation,31.13,31.13,30.22,30.37,43673896.0,1359347200.0,31.124935,1557734003.2,sw_801080,电子,q5,high_beta,mixed,True,80969,125,125,True,124,0.05094686395398552,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002475_2023-02-24,nonselected_baseline
SZ002709,2023-02-24,validation,44.13,44.21,42.9,43.22,15033917.0,678599800.0,45.137924,1079143168.0,sw_801730,电力设备,q4,mid_beta,mixed,True,83315,125,125,True,124,0.05039333533720985,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002709_2023-02-24,nonselected_baseline
SZ000538,2023-02-24,validation,49.24,49.3,48.65,48.94,5577850.0,318306400.0,57.066147,355374064.8,sw_801150,医药生物,q2,low_beta,mixed,True,64552,125,125,True,124,0.05022847490955985,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000538_2023-02-24,nonselected_baseline
SZ002603,2023-02-24,validation,28.97,29.29,28.9,28.94,30315300.0,913333600.0,30.127811,1903334400.0,sw_801150,医药生物,q5,low_beta,mixed,True,82665,125,125,True,124,0.04987067318025736,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002603_2023-02-24,nonselected_baseline
SH600588,2023-02-24,validation,22.97,23.26,22.79,23.01,18947600.0,437189660.0,23.073616,811000012.8,sw_801750,计算机,q4,low_beta,mixed,True,18386,125,125,True,124,0.049813793589090626,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600588_2023-02-24,nonselected_baseline
SH600660,2023-02-24,validation,33.73,33.74,33.08,33.26,8942196.0,331325020.0,37.051865,428461568.8,sw_801880,汽车,q2,mid_beta,mixed,True,19370,125,125,True,124,0.04980817330144947,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600660_2023-02-24,nonselected_baseline
SH603288,2023-02-24,validation,62.51,63.12,62.22,62.32,4525009.0,362187300.0,80.04123,458858692.8,sw_801120,食品饮料,q3,mid_beta,mixed,True,56500,125,125,True,124,0.04948429182742632,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH603288_2023-02-24,nonselected_baseline
SH601615,2023-02-24,validation,24.91,25.03,24.52,24.7,12624200.0,323303360.0,25.60981,587198422.4,sw_801730,电力设备,q3,mid_beta,mixed,True,41047,125,125,True,124,0.04696241470294133,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601615_2023-02-24,nonselected_baseline
SH603806,2023-02-24,validation,35.47,35.64,34.47,34.78,4966300.0,343942980.0,69.25538,520288635.2,sw_801730,电力设备,q3,mid_beta,mixed,True,58545,125,125,True,124,0.04567755204475214,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH603806_2023-02-24,nonselected_baseline
SH600309,2023-02-24,validation,96.37,97.44,95.76,95.99,8344691.0,851866500.0,102.08485,1243279244.8,sw_801030,基础化工,q5,low_beta,mixed,True,12421,125,125,True,124,0.04375371138279837,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600309_2023-02-24,nonselected_baseline
SH601601,2023-02-24,validation,25.14,25.3,24.86,24.92,17706176.0,491648930.0,27.767086,610615977.6,sw_801790,非银金融,q3,high_beta,mixed,True,40426,125,125,True,124,0.04320992953369334,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601601_2023-02-24,nonselected_baseline
SH605499,2023-02-24,validation,147.13,149.39,146.32,148.6,397400.0,80510560.0,202.59326,158241027.6,sw_801120,食品饮料,q1,mid_beta,mixed,True,60005,125,125,True,124,0.04139778236182587,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH605499_2023-02-24,nonselected_baseline
SH601808,2023-02-24,validation,15.13,15.18,15.01,15.09,4356524.0,68485060.0,15.720115,106390411.8,sw_801960,石油石化,q1,low_beta,mixed,True,46635,125,125,True,124,0.038195676170289516,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601808_2023-02-24,nonselected_baseline
SH600875,2023-02-24,validation,18.8,18.83,18.39,18.55,17841700.0,353951000.0,19.838413,535772236.0,sw_801730,电力设备,q3,low_beta,mixed,True,23868,125,125,True,124,0.03793305625027466,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600875_2023-02-24,nonselected_baseline
SH603195,2023-02-24,validation,50.47,50.51,49.79,49.9,461198.0,75306670.0,163.28491,117303678.8,sw_801140,轻工制造,q1,mid_beta,mixed,True,55323,125,125,True,124,0.03705214629430444,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH603195_2023-02-24,nonselected_baseline
SH600690,2023-02-24,validation,24.47,24.51,23.83,23.96,27798812.0,737616300.0,26.534096,635123705.6,sw_801110,家用电器,q3,high_beta,mixed,True,20209,125,125,True,124,0.03632915579533625,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600690_2023-02-24,nonselected_baseline
SH600426,2023-02-24,validation,33.36,33.82,33.03,33.66,9650305.0,352434400.0,36.520546,531149899.2,sw_801030,基础化工,q3,mid_beta,mixed,True,14964,125,125,True,124,0.03541688876782333,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600426_2023-02-24,nonselected_baseline
SH601166,2023-02-24,validation,13.82,13.82,13.69,13.7,49447790.0,837087740.0,16.928719,1099148678.4,sw_801780,银行,q4,mid_beta,mixed,True,33180,125,125,True,124,0.0352215564531845,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601166_2023-02-24,nonselected_baseline
SH603833,2023-02-24,validation,130.56,131.49,128.67,130.25,1195800.0,165212720.0,138.16083,238035196.0,sw_801140,轻工制造,q1,high_beta,mixed,True,58780,125,125,True,124,0.03449687780061316,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH603833_2023-02-24,nonselected_baseline
SH600030,2023-02-24,validation,19.56,19.6,19.14,19.14,76029530.0,1576456300.0,20.73479,1554970310.4,sw_801790,非银金融,q5,mid_beta,mixed,True,5548,125,125,True,124,0.03372933162796882,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600030_2023-02-24,nonselected_baseline
SH600000,2023-02-24,validation,6.47,6.5,6.43,6.43,16681114.0,120124650.0,7.2012367,136657677.6,sw_801780,银行,q1,low_beta,mixed,True,282,125,125,True,124,0.03212427551813063,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600000_2023-02-24,nonselected_baseline
SH600048,2023-02-24,validation,13.72,13.75,13.37,13.47,93680776.0,1398604400.0,14.929471,1058273950.4,sw_801180,房地产,q4,mid_beta,mixed,True,7024,125,125,True,124,0.03025558065893429,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600048_2023-02-24,nonselected_baseline
SZ000333,2023-02-24,validation,43.73,43.94,43.37,43.53,16927800.0,898514560.0,53.079227,1288092838.4,sw_801110,家用电器,q5,high_beta,mixed,True,63386,125,125,True,124,0.029243661965724203,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000333_2023-02-24,nonselected_baseline
SZ000002,2023-02-24,validation,16.65,16.68,16.29,16.37,52214188.0,901030900.0,17.25644,1203172841.6,sw_801180,房地产,q5,high_beta,mixed,True,60863,125,125,True,124,0.0274105774174865,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000002_2023-02-24,nonselected_baseline
SH601127,2023-02-24,validation,36.56,36.99,36.23,36.59,13509523.0,499842500.0,36.99927,1090715168.0,sw_801880,汽车,q4,high_beta,mixed,True,32014,125,125,True,124,0.026956385470956804,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601127_2023-02-24,nonselected_baseline
SH603260,2023-02-24,validation,93.28,93.37,91.44,91.84,2593899.0,247520200.0,95.42399,511313607.2,sw_801030,基础化工,q3,high_beta,mixed,True,56072,125,125,True,124,0.024071810575532575,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH603260_2023-02-24,nonselected_baseline
SH601998,2023-02-24,validation,4.15,4.15,4.12,4.12,14396001.0,70765890.0,4.915663,102387012.6,sw_801780,银行,q1,low_beta,mixed,True,54652,125,125,True,124,0.022790628297614954,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601998_2023-02-24,nonselected_baseline
SZ001979,2023-02-24,validation,13.53,13.58,13.29,13.42,15936614.0,229931660.0,14.427887,578274580.0,sw_801180,房地产,q3,low_beta,mixed,True,72145,125,124,True,123,0.020248314661041992,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ001979_2023-02-24,nonselected_baseline
SH600027,2023-02-24,validation,5.11,5.15,5.06,5.09,37992932.0,216870850.0,5.7081895,479799589.6,sw_801160,公用事业,q3,low_beta,mixed,True,4281,125,125,True,124,0.014729412396498505,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600027_2023-02-24,nonselected_baseline
SH601009,2023-02-24,validation,8.2,8.2,8.13,8.15,11740506.0,116686990.0,9.938838,218528901.6,sw_801780,银行,q1,low_beta,mixed,True,29034,125,125,True,124,0.012206122744828463,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601009_2023-02-24,nonselected_baseline
SH600570,2023-02-24,validation,43.52,44.5,43.52,43.92,14965107.0,667143900.0,44.57996,883362702.4,sw_801750,计算机,q4,low_beta,mixed,True,17404,125,125,True,124,0.011194211029027018,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600570_2023-02-24,nonselected_baseline
SZ002384,2023-02-24,validation,28.9,29.1,28.52,28.67,13159627.0,386856670.0,29.397238,773139753.6,sw_801080,电子,q4,mid_beta,mixed,True,78922,125,125,True,124,0.010168956705339013,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002384_2023-02-24,nonselected_baseline
SH600547,2023-02-24,validation,18.76,18.78,18.54,18.57,12328033.0,234031200.0,18.983662,451675272.8,sw_801050,有色金属,q2,low_beta,mixed,True,17039,125,125,True,124,0.009753493655983719,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600547_2023-02-24,nonselected_baseline
SH600026,2023-02-24,validation,13.94,14.11,13.7,13.84,44674380.0,665560400.0,14.898033,772404942.4,sw_801170,交通运输,q4,low_beta,mixed,True,4122,125,125,True,124,0.0068750865907678685,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600026_2023-02-24,nonselected_baseline
SH601658,2023-02-24,validation,3.85,3.86,3.8,3.8,114600660.0,522053600.0,4.5554156,517732222.4,sw_801780,银行,q3,low_beta,mixed,True,42473,125,125,True,124,0.006801199258094834,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601658_2023-02-24,nonselected_baseline
SH601669,2023-02-24,validation,6.5,6.5,6.44,6.44,62748650.0,435104640.0,6.9340878,561968086.4,sw_801720,建筑装饰,q3,low_beta,mixed,True,43333,125,125,True,124,0.006404549450493387,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601669_2023-02-24,nonselected_baseline
SH605117,2023-02-24,validation,84.89,85.17,83.47,84.97,1446175.0,471291100.0,325.88803,638483060.8,sw_801110,家用电器,q3,low_beta,mixed,True,59827,125,125,True,124,0.006238760524279167,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH605117_2023-02-24,nonselected_baseline
SZ000776,2023-02-24,validation,15.27,15.29,14.96,15.04,45760390.0,747182100.0,16.32814,1123847964.8,sw_801790,非银金融,q5,high_beta,mixed,True,68263,125,125,True,124,0.006229842772647258,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000776_2023-02-24,nonselected_baseline
SH600999,2023-02-24,validation,13.34,13.36,13.12,13.16,11421668.0,161197740.0,14.113328,204324312.4,sw_801790,非银金融,q1,mid_beta,mixed,True,28178,125,125,True,124,0.005639351930679573,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600999_2023-02-24,nonselected_baseline
SH601012,2023-02-24,validation,44.69,44.69,43.5,43.58,62764590.0,2824730600.0,45.00516,3355422208.0,sw_801730,电力设备,q5,mid_beta,mixed,True,29427,125,125,True,124,0.004838154632447948,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601012_2023-02-24,nonselected_baseline
SH601818,2023-02-24,validation,2.47,2.47,2.43,2.44,60331788.0,179732750.0,2.979072,203710470.4,sw_801780,银行,q1,low_beta,mixed,True,47344,125,125,True,124,0.0036183897811438766,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601818_2023-02-24,nonselected_baseline
SZ002001,2023-02-24,validation,17.71,17.75,17.51,17.55,12183123.0,235674980.0,19.344381,265063991.6,sw_801150,医药生物,q2,mid_beta,mixed,True,72458,125,125,True,124,0.003547687834549335,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002001_2023-02-24,nonselected_baseline
SH600886,2023-02-24,validation,9.7,9.71,9.65,9.66,5968186.0,62610876.0,10.490771,116243741.4,sw_801160,公用事业,q1,low_beta,mixed,True,24272,125,125,True,124,0.003031958499172282,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600886_2023-02-24,nonselected_baseline
SH600845,2023-02-24,validation,31.31,32.31,31.17,32.07,5276774.0,258272320.0,48.945118,296053564.0,sw_801750,计算机,q2,low_beta,mixed,True,23591,125,125,True,124,0.00200736723584874,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600845_2023-02-24,nonselected_baseline
SH601138,2023-02-24,validation,8.94,9.03,8.9,8.91,15481494.0,149409340.0,9.650835,280847198.4,sw_801080,电子,q2,low_beta,mixed,True,32482,125,125,True,124,0.0012721001253192944,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601138_2023-02-24,nonselected_baseline
SH600176,2023-02-24,validation,14.29,14.3,13.92,13.97,15741784.0,241847300.0,15.363399,346970237.6,sw_801710,建筑材料,q2,high_beta,mixed,True,10208,125,125,True,124,-0.0037473647614880918,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600176_2023-02-24,nonselected_baseline
SH600958,2023-02-24,validation,9.77,9.82,9.56,9.58,55287852.0,566374800.0,10.244109,1030501488.0,sw_801790,非银金融,q4,high_beta,mixed,True,27407,125,124,True,123,-0.0038216961661308277,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600958_2023-02-24,nonselected_baseline
SH600941,2023-02-24,validation,68.67,68.74,67.97,68.39,5521943.0,429434000.0,77.76864,679926040.0,sw_801770,通信,q4,low_beta,mixed,True,26930,125,125,True,124,-0.004962438142918531,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600941_2023-02-24,nonselected_baseline
SZ000001,2023-02-24,validation,11.87,11.88,11.69,11.74,72998904.0,1012653000.0,13.872167,1619202070.4,sw_801780,银行,q5,high_beta,mixed,True,60435,125,125,True,124,-0.005560748023732054,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000001_2023-02-24,nonselected_baseline
SH600900,2023-02-24,validation,18.97,19.05,18.93,18.95,41600148.0,875457000.0,21.044565,917580107.2,sw_801160,公用事业,q4,low_beta,mixed,True,25541,125,124,True,123,-0.006194092337102667,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600900_2023-02-24,nonselected_baseline
SH601229,2023-02-24,validation,4.83,4.83,4.79,4.79,13872357.0,82795420.0,5.9683747,107153412.8,sw_801780,银行,q1,low_beta,mixed,True,35372,125,125,True,124,-0.007909684408185702,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601229_2023-02-24,nonselected_baseline
SH600919,2023-02-24,validation,5.88,5.88,5.8,5.84,46812376.0,338410000.0,7.2290707,519794392.0,sw_801780,银行,q3,low_beta,mixed,True,26286,125,125,True,124,-0.008677768160498912,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600919_2023-02-24,nonselected_baseline
SZ002555,2023-02-24,validation,19.69,19.79,19.28,19.42,22862710.0,519797630.0,22.73561,759605038.4,sw_801760,传媒,q4,mid_beta,mixed,True,81662,125,125,True,124,-0.009028380488856666,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002555_2023-02-24,nonselected_baseline
SH601066,2023-02-24,validation,25.92,25.92,25.45,25.5,14849645.0,395452800.0,26.630455,575162417.6,sw_801790,非银金融,q3,high_beta,mixed,True,30385,125,125,True,124,-0.009451904630799207,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601066_2023-02-24,nonselected_baseline
SH600926,2023-02-24,validation,10.68,10.68,10.58,10.63,16114686.0,197349980.0,12.246592,339989461.6,sw_801780,银行,q2,low_beta,mixed,True,26586,125,125,True,124,-0.010680120081580695,236,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600926_2023-02-24,nonselected_baseline
