threshold_id,split_bucket,phase_scheme,episode_cluster_id,cluster_anchor_n,cluster_subtype_set,cluster_phase_resolved,cluster_single_subtype_after_phase,cluster_residual_mixed_share,cluster_sparse_phase_anchor_share,cluster_outcome_only_descriptor_flag
up50pct,train,outcome,up50pct::SZ300596::000000,102,late_rescue_winner,True,True,0.0,0.0,True
up100pct,train,outcome,up100pct::SZ300598::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300598::000000,22,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8636363636363636,0.13636363636363635,True
up100pct,train,outcome,up100pct::SZ300602::000000,30,late_rescue_winner,True,True,0.0,0.0,True
up150pct,train,outcome,up150pct::SZ300602::000000,22,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ300602::000000,33,mixed_episode_winner,False,False,1.0,0.0,True
up100pct,train,outcome,up100pct::SZ300618::000000,27,mixed_episode_winner|stair_step_winner,True,True,0.48148148148148145,0.0,True
up150pct,train,outcome,up150pct::SZ300618::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300618::000000,127,jump_repricing_winner|mixed_episode_winner,True,True,0.8740157480314961,0.0,True
up50pct,train,outcome,up50pct::SZ300618::000001,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up100pct,robustness,outcome,up100pct::SZ300620::000000,27,mixed_episode_winner,False,False,1.0,0.0,True
up150pct,robustness,outcome,up150pct::SZ300620::000000,27,stair_step_winner,True,True,0.0,0.0,True
up50pct,robustness,outcome,up50pct::SZ300620::000000,22,jump_repricing_winner|mixed_episode_winner,True,True,0.5,0.0,True
up100pct,robustness,outcome,up100pct::SZ300627::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ300627::000000,122,jump_repricing_winner|mixed_episode_winner|stair_step_winner,True,False,0.4262295081967213,0.0,True
up100pct,robustness,outcome,up100pct::SZ300628::000000,6,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,validation,outcome,up50pct::SZ300628::000000,13,sparse_phase_subgroup,False,False,0.0,1.0,True
up100pct,train,outcome,up100pct::SZ300634::000000,9,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300634::000000,136,late_rescue_winner|mixed_episode_winner,True,True,0.7794117647058824,0.0,True
up100pct,train,outcome,up100pct::SZ300653::000000,15,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.13333333333333333,True
up150pct,train,outcome,up150pct::SZ300653::000000,5,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300653::000000,59,mixed_episode_winner|stair_step_winner,True,True,0.7457627118644068,0.0,True
up100pct,robustness,outcome,up100pct::SZ300661::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ300661::000000,199,mixed_episode_winner,False,False,1.0,0.0,True
up100pct,train,outcome,up100pct::SZ300671::000000,32,smooth_trend_winner|sparse_phase_subgroup,True,True,0.0,0.28125,True
up150pct,train,outcome,up150pct::SZ300671::000000,26,smooth_trend_winner|sparse_phase_subgroup,True,True,0.0,0.38461538461538464,True
up50pct,train,outcome,up50pct::SZ300671::000000,25,smooth_trend_winner|sparse_phase_subgroup,True,True,0.0,0.12,True
up100pct,train,outcome,up100pct::SZ300672::000000,113,jump_repricing_winner|mixed_episode_winner|smooth_trend_winner|sparse_phase_subgroup,True,False,0.584070796460177,0.008849557522123894,True
up50pct,train,outcome,up50pct::SZ300672::000000,100,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SZ300672::000001,6,sparse_phase_subgroup,False,False,0.0,1.0,True
up100pct,train,outcome,up100pct::SZ300676::000000,41,mixed_episode_winner|stair_step_winner,True,True,0.6585365853658537,0.0,True
up150pct,train,outcome,up150pct::SZ300676::000000,21,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.047619047619047616,True
up50pct,train,outcome,up50pct::SZ300676::000000,65,mixed_episode_winner|smooth_trend_winner|sparse_phase_subgroup,True,True,0.6307692307692307,0.09230769230769231,True
up50pct,validation,outcome,up50pct::SZ300676::000001,7,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ300676::000002,76,jump_repricing_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.6973684210526315,0.10526315789473684,True
up100pct,robustness,outcome,up100pct::SZ300677::000000,6,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ300677::000000,67,jump_repricing_winner|mixed_episode_winner,True,True,0.5074626865671642,0.0,True
up100pct,train,outcome,up100pct::SZ300695::000000,15,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ300695::000000,15,late_rescue_winner,True,True,0.0,0.0,True
up100pct,train,outcome,up100pct::SZ300697::000000,12,late_rescue_winner,True,True,0.0,0.0,True
up150pct,train,outcome,up150pct::SZ300697::000000,12,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ300697::000000,12,late_rescue_winner,True,True,0.0,0.0,True
up100pct,train,outcome,up100pct::SZ300698::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300698::000000,5,sparse_phase_subgroup,False,False,0.0,1.0,True
up100pct,train,outcome,up100pct::SZ300699::000000,170,late_rescue_winner|stair_step_winner,True,False,0.0,0.0,True
up150pct,train,outcome,up150pct::SZ300699::000000,117,late_rescue_winner|stair_step_winner,True,False,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ300699::000000,233,mixed_episode_winner,False,False,1.0,0.0,True
up100pct,train,outcome,up100pct::SZ300712::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300712::000000,8,sparse_phase_subgroup,False,False,0.0,1.0,True
up150pct,robustness,outcome,up150pct::SZ300724::000000,36,mixed_episode_winner|sparse_phase_subgroup,False,False,0.5833333333333334,0.4166666666666667,True
up50pct,validation,outcome,up50pct::SZ300726::000002,78,late_rescue_winner,True,True,0.0,0.0,True
up100pct,train,outcome,up100pct::SZ300735::000000,43,late_rescue_winner,True,True,0.0,0.0,True
up100pct,robustness,outcome,up100pct::SZ300735::000001,14,jump_repricing_winner|sparse_phase_subgroup,True,True,0.0,0.07142857142857142,True
up150pct,train,outcome,up150pct::SZ300735::000000,43,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ300735::000000,43,late_rescue_winner,True,True,0.0,0.0,True
up50pct,robustness,outcome,up50pct::SZ300735::000001,30,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7333333333333333,0.26666666666666666,True
up100pct,train,outcome,up100pct::SZ300741::000000,113,mixed_episode_winner,False,False,1.0,0.0,True
up150pct,train,outcome,up150pct::SZ300741::000000,73,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SZ300741::000000,263,jump_repricing_winner|mixed_episode_winner,True,True,0.7110266159695817,0.0,True
up100pct,train,outcome,up100pct::SZ300749::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300749::000000,8,sparse_phase_subgroup,False,False,0.0,1.0,True
up100pct,train,outcome,up100pct::SZ300755::000000,149,mixed_episode_winner,False,False,1.0,0.0,True
up150pct,train,outcome,up150pct::SZ300755::000000,33,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SZ300755::000000,303,mixed_episode_winner,False,False,1.0,0.0,True
up100pct,robustness,outcome,up100pct::SZ300757::000000,184,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9728260869565217,0.02717391304347826,True
up150pct,robustness,outcome,up150pct::SZ300757::000000,175,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.6057142857142858,0.03428571428571429,True
up50pct,robustness,outcome,up50pct::SZ300757::000000,4,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ300757::000001,178,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9662921348314607,0.033707865168539325,True
up100pct,robustness,outcome,up100pct::SZ300759::000000,9,sparse_phase_subgroup,False,False,0.0,1.0,True
up100pct,train,outcome,up100pct::SZ300760::000000,147,stair_step_winner,True,True,0.0,0.0,True
up150pct,train,outcome,up150pct::SZ300760::000000,131,stair_step_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ300760::000000,223,mixed_episode_winner|stair_step_winner,True,True,0.8968609865470852,0.0,True
up100pct,train,outcome,up100pct::SZ300762::000000,304,late_rescue_winner,True,True,0.0,0.0,True
up150pct,train,outcome,up150pct::SZ300762::000000,304,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ300762::000000,301,late_rescue_winner|mixed_episode_winner,True,True,0.7209302325581395,0.0,True
up100pct,robustness,outcome,up100pct::SZ300763::000000,124,mixed_episode_winner|stair_step_winner,True,True,0.6451612903225806,0.0,True
up100pct,train,outcome,up100pct::SZ300765::000000,195,late_rescue_winner,True,True,0.0,0.0,True
up150pct,train,outcome,up150pct::SZ300765::000000,195,late_rescue_winner|mixed_episode_winner,True,True,0.3384615384615385,0.0,True
up150pct,robustness,outcome,up150pct::SZ300765::000001,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300765::000000,77,mixed_episode_winner|sparse_phase_subgroup,False,False,0.935064935064935,0.06493506493506493,True
up50pct,train,outcome,up50pct::SZ300765::000001,118,late_rescue_winner,True,True,0.0,0.0,True
up50pct,robustness,outcome,up50pct::SZ300765::000003,4,sparse_phase_subgroup,False,False,0.0,1.0,True
up100pct,train,outcome,up100pct::SZ300766::000000,106,late_rescue_winner,True,True,0.0,0.0,True
up150pct,train,outcome,up150pct::SZ300766::000000,28,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ300766::000000,208,late_rescue_winner,True,True,0.0,0.0,True
up100pct,train,outcome,up100pct::SZ300770::000000,51,mixed_episode_winner,False,False,1.0,0.0,True
up150pct,train,outcome,up150pct::SZ300770::000000,26,stair_step_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ300770::000000,89,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8539325842696629,0.14606741573033707,True
up50pct,train,outcome,up50pct::SZ300773::000000,39,jump_repricing_winner|mixed_episode_winner,True,True,0.7435897435897436,0.0,True
up100pct,train,outcome,up100pct::SZ300777::000000,84,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SZ300777::000000,226,mixed_episode_winner,False,False,1.0,0.0,True
up100pct,robustness,outcome,up100pct::SZ300782::000000,43,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7674418604651163,0.23255813953488372,True
up50pct,train,outcome,up50pct::SZ300782::000000,15,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,validation,outcome,up50pct::SZ300782::000001,13,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,robustness,outcome,up50pct::SZ300782::000002,212,choppy_reversal_winner|mixed_episode_winner,True,True,0.8584905660377359,0.0,True
up50pct,robustness,outcome,up50pct::SZ300803::000001,117,mixed_episode_winner|smooth_trend_winner,True,True,0.8803418803418803,0.0,True
up100pct,train,outcome,up100pct::SZ300821::000000,201,mixed_episode_winner|smooth_trend_winner,True,True,0.7114427860696517,0.0,True
up150pct,train,outcome,up150pct::SZ300821::000000,165,mixed_episode_winner|smooth_trend_winner,True,True,0.7212121212121212,0.0,True
up50pct,train,outcome,up50pct::SZ300821::000000,197,mixed_episode_winner,False,False,1.0,0.0,True
up100pct,robustness,outcome,up100pct::SZ300857::000000,200,mixed_episode_winner|sparse_phase_subgroup,False,False,0.97,0.03,True
up150pct,robustness,outcome,up150pct::SZ300857::000000,194,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.030927835051546393,True
up50pct,robustness,outcome,up50pct::SZ300857::000000,196,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9693877551020408,0.030612244897959183,True
up100pct,robustness,outcome,up100pct::SZ300870::000000,10,stair_step_winner,True,True,0.0,0.0,True
up50pct,robustness,outcome,up50pct::SZ300870::000000,11,stair_step_winner,True,True,0.0,0.0,True
up100pct,robustness,outcome,up100pct::SZ300888::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ300888::000000,73,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.1232876712328767,True
up100pct,train,outcome,up100pct::SZ300896::000000,15,mixed_episode_winner,False,False,1.0,0.0,True
up150pct,train,outcome,up150pct::SZ300896::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300896::000000,25,smooth_trend_winner,True,True,0.0,0.0,True
up100pct,robustness,outcome,up100pct::SZ300919::000000,40,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.125,True
up100pct,robustness,outcome,up100pct::SZ300953::000000,5,sparse_phase_subgroup,False,False,0.0,1.0,True
up150pct,robustness,outcome,up150pct::SZ300953::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ300953::000000,49,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8979591836734694,0.10204081632653061,True
up50pct,robustness,outcome,up50pct::SZ301035::000001,31,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,robustness,outcome,up50pct::SZ301165::000001,13,stair_step_winner,True,True,0.0,0.0,True
up50pct,robustness,outcome,up50pct::SZ301200::000001,56,mixed_episode_winner,False,False,1.0,0.0,True
up100pct,validation,outcome,up100pct::SZ301205::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up150pct,validation,outcome,up150pct::SZ301205::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,validation,outcome,up50pct::SZ301205::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up100pct,robustness,outcome,up100pct::SZ301217::000000,42,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.11904761904761904,True
up150pct,robustness,outcome,up150pct::SZ301217::000000,42,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.09523809523809523,True
up50pct,robustness,outcome,up50pct::SZ301217::000000,42,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8571428571428571,0.14285714285714285,True
up50pct,validation,outcome,up50pct::SZ301236::000000,102,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8921568627450981,0.10784313725490197,True
up100pct,robustness,outcome,up100pct::SZ301269::000000,9,sparse_phase_subgroup,False,False,0.0,1.0,True
up100pct,robustness,outcome,up100pct::SZ301377::000000,37,jump_repricing_winner|mixed_episode_winner,True,True,0.35135135135135137,0.0,True
up150pct,robustness,outcome,up150pct::SZ301377::000000,37,mixed_episode_winner|stair_step_winner,True,True,0.7027027027027027,0.0,True
up50pct,robustness,outcome,up50pct::SZ301377::000000,30,jump_repricing_winner|sparse_phase_subgroup,True,True,0.0,0.2,True
up100pct,robustness,outcome,up100pct::SZ301511::000000,5,sparse_phase_subgroup,False,False,0.0,1.0,True
up150pct,robustness,outcome,up150pct::SZ301511::000000,5,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ301511::000000,5,sparse_phase_subgroup,False,False,0.0,1.0,True
up100pct,robustness,outcome,up100pct::SZ301526::000000,59,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9491525423728814,0.05084745762711865,True
up150pct,robustness,outcome,up150pct::SZ301526::000000,59,mixed_episode_winner|stair_step_winner,True,True,0.4067796610169492,0.0,True
up50pct,robustness,outcome,up50pct::SZ301526::000000,59,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9152542372881356,0.0847457627118644,True
up100pct,robustness,outcome,up100pct::SZ301536::000000,10,sparse_phase_subgroup,False,False,0.0,1.0,True
up150pct,robustness,outcome,up150pct::SZ301536::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ301536::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ301536::000001,11,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ301536::000002,109,mixed_episode_winner|stair_step_winner,True,True,0.6697247706422018,0.0,True
up100pct,robustness,outcome,up100pct::SZ301611::000000,174,jump_repricing_winner|mixed_episode_winner|smooth_trend_winner,True,False,0.6609195402298851,0.0,True
up150pct,robustness,outcome,up150pct::SZ301611::000000,110,jump_repricing_winner|mixed_episode_winner|smooth_trend_winner|sparse_phase_subgroup,True,False,0.5272727272727272,0.06363636363636363,True
up50pct,robustness,outcome,up50pct::SZ301611::000000,174,jump_repricing_winner|mixed_episode_winner,True,True,0.735632183908046,0.0,True
up50pct,train,outcome,up50pct::SH600008::000000,117,mixed_episode_winner|smooth_trend_winner,True,True,0.8717948717948718,0.0,True
up50pct,train,outcome,up50pct::SH600022::000000,69,mixed_episode_winner|stair_step_winner,True,True,0.4782608695652174,0.0,True
up50pct,robustness,outcome,up50pct::SH600029::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600032::000000,5,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SH600061::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600064::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600100::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600104::000000,73,mixed_episode_winner|smooth_trend_winner,True,True,0.863013698630137,0.0,True
up50pct,train,outcome,up50pct::SH600110::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600216::000000,12,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600226::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600258::000000,115,choppy_reversal_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.6782608695652174,0.034782608695652174,True
up50pct,train,outcome,up50pct::SH600266::000000,9,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600271::000000,12,stair_step_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600307::000000,22,late_rescue_winner|sparse_phase_subgroup,True,True,0.0,0.09090909090909091,True
up50pct,train,outcome,up50pct::SH600320::000000,22,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600332::000000,16,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9375,0.0625,True
up50pct,train,outcome,up50pct::SH600369::000000,10,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SH600372::000000,166,late_rescue_winner|mixed_episode_winner,True,True,0.8795180722891566,0.0,True
up50pct,train,outcome,up50pct::SH600372::000001,10,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SH600372::000002,15,mixed_episode_winner|sparse_phase_subgroup,False,False,0.6666666666666666,0.3333333333333333,True
up50pct,train,outcome,up50pct::SH600373::000000,162,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600376::000000,35,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600383::000000,43,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.2558139534883721,True
up50pct,robustness,outcome,up50pct::SH600438::000000,14,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8571428571428571,0.14285714285714285,True
up50pct,robustness,outcome,up50pct::SH600438::000001,30,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7,0.3,True
up50pct,train,outcome,up50pct::SH600456::000000,13,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9230769230769231,0.07692307692307693,True
up50pct,train,outcome,up50pct::SH600507::000000,23,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7391304347826086,0.2608695652173913,True
up50pct,train,outcome,up50pct::SH600517::000000,13,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SH600518::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600518::000001,22,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8636363636363636,0.13636363636363635,True
up50pct,robustness,outcome,up50pct::SH600601::000000,14,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SH600606::000000,69,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9565217391304348,0.043478260869565216,True
up50pct,robustness,outcome,up50pct::SH600606::000001,13,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8461538461538461,0.15384615384615385,True
up50pct,train,outcome,up50pct::SH600643::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600648::000000,16,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600649::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600657::000000,18,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600663::000000,57,jump_repricing_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.6666666666666666,0.15789473684210525,True
up50pct,train,outcome,up50pct::SH600682::000000,34,mixed_episode_winner|smooth_trend_winner,True,True,0.6176470588235294,0.0,True
up50pct,train,outcome,up50pct::SH600688::000000,58,mixed_episode_winner|smooth_trend_winner,True,True,0.7068965517241379,0.0,True
up50pct,robustness,outcome,up50pct::SH600688::000001,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600718::000000,11,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600729::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600741::000000,173,late_rescue_winner|mixed_episode_winner,True,True,0.930635838150289,0.0,True
up50pct,robustness,outcome,up50pct::SH600745::000000,30,smooth_trend_winner|sparse_phase_subgroup,True,True,0.0,0.23333333333333334,True
up50pct,train,outcome,up50pct::SH600748::000000,9,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600764::000000,91,mixed_episode_winner|smooth_trend_winner|sparse_phase_subgroup,True,True,0.6483516483516484,0.054945054945054944,True
up50pct,train,outcome,up50pct::SH600771::000000,16,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600820::000000,137,late_rescue_winner,True,True,0.0,0.0,True
up50pct,validation,outcome,up50pct::SH600845::000000,18,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9444444444444444,0.05555555555555555,True
up50pct,train,outcome,up50pct::SH600848::000000,38,mixed_episode_winner|smooth_trend_winner|sparse_phase_subgroup,True,True,0.42105263157894735,0.18421052631578946,True
up50pct,robustness,outcome,up50pct::SH600848::000001,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600867::000000,10,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600867::000001,32,smooth_trend_winner|sparse_phase_subgroup,True,True,0.0,0.21875,True
up50pct,train,outcome,up50pct::SH600882::000000,8,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SH600901::000000,37,stair_step_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH600917::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600959::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600984::000000,19,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH600998::000000,34,mixed_episode_winner|stair_step_winner,True,True,0.6470588235294118,0.0,True
up50pct,train,outcome,up50pct::SH601003::000000,13,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH601003::000001,7,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH601005::000000,46,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8913043478260869,0.10869565217391304,True
up50pct,robustness,outcome,up50pct::SH601012::000000,36,mixed_episode_winner|smooth_trend_winner|sparse_phase_subgroup,True,True,0.3333333333333333,0.027777777777777776,True
up50pct,train,outcome,up50pct::SH601018::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,validation,outcome,up50pct::SH601059::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SH601059::000001,9,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH601068::000000,15,smooth_trend_winner|sparse_phase_subgroup,True,True,0.0,0.13333333333333333,True
up50pct,train,outcome,up50pct::SH601111::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH601198::000000,6,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH601333::000000,26,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH601375::000000,173,jump_repricing_winner|mixed_episode_winner,True,True,0.7630057803468208,0.0,True
up50pct,robustness,outcome,up50pct::SH601606::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH601696::000000,20,jump_repricing_winner|sparse_phase_subgroup,True,True,0.0,0.45,True
up50pct,train,outcome,up50pct::SH601718::000000,10,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH601718::000001,14,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SH601801::000000,34,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH601828::000000,23,mixed_episode_winner|sparse_phase_subgroup,False,False,0.4782608695652174,0.5217391304347826,True
up50pct,robustness,outcome,up50pct::SH601865::000000,5,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH601901::000000,182,late_rescue_winner|mixed_episode_winner,True,True,0.8901098901098901,0.0,True
up50pct,train,outcome,up50pct::SH601908::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SH601919::000000,41,smooth_trend_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH601952::000000,15,late_rescue_winner,True,True,0.0,0.0,True
up50pct,robustness,outcome,up50pct::SH601998::000000,8,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH603043::000000,5,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH603087::000000,19,smooth_trend_winner|sparse_phase_subgroup,True,True,0.0,0.47368421052631576,True
up50pct,train,outcome,up50pct::SH603103::000000,12,late_rescue_winner,True,True,0.0,0.0,True
up50pct,robustness,outcome,up50pct::SH603119::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH603127::000000,15,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SH603179::000000,5,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,validation,outcome,up50pct::SH603233::000000,19,mixed_episode_winner|sparse_phase_subgroup,False,False,0.5263157894736842,0.47368421052631576,True
up50pct,robustness,outcome,up50pct::SH603298::000000,34,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9411764705882353,0.058823529411764705,True
