threshold_id,split_bucket,phase_scheme,entry_phase_value,episode_cluster_id,anchor_n,eligible_phase_subgroup,sparse_phase_subgroup,distinct_path_type_n,path_type_distribution_vector,dominant_path_type,dominant_share,internal_entropy,subgroup_earliest_anchor_path_type,subgroup_shortest_duration_anchor_path_type,subgroup_medoid_anchor_path_type,subgroup_representative_disagreement,subtype_0p70,subtype_0p75,subtype_assignment_status
up50pct,train,outcome,mid_cluster_entry,up50pct::SH601155::000000,65,True,False,4,"{""choppy_reversal_winner"": 0.13846153846153847, ""smooth_trend_winner"": 0.35384615384615387, ""stair_step_winner"": 0.03076923076923077, ""unclassified_mixed_path"": 0.47692307692307695}",unclassified_mixed_path,0.47692307692307695,0.7946351709428022,smooth_trend_winner,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,breakout_cluster_entry,up50pct::SH601155::000000,75,True,False,2,"{""stair_step_winner"": 0.6, ""unclassified_mixed_path"": 0.4}",stair_step_winner,0.6,0.9709505944546688,unclassified_mixed_path,unclassified_mixed_path,stair_step_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,late_cluster_entry,up50pct::SH601155::000000,83,True,False,4,"{""jump_repricing_winner"": 0.13253012048192772, ""smooth_trend_winner"": 0.3855421686746988, ""stair_step_winner"": 0.2289156626506024, ""unclassified_mixed_path"": 0.25301204819277107}",smooth_trend_winner,0.3855421686746988,0.9525616648373639,stair_step_winner,jump_repricing_winner,smooth_trend_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,robustness,outcome,early_cluster_entry,up50pct::SH601155::000001,1,False,True,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,outcome,early_cluster_entry,up50pct::SH601162::000000,5,False,True,1,"{""smooth_trend_winner"": 1.0}",smooth_trend_winner,1.0,0.0,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,outcome,mid_cluster_entry,up50pct::SH601162::000000,5,False,True,1,"{""smooth_trend_winner"": 1.0}",smooth_trend_winner,1.0,0.0,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,outcome,early_cluster_entry,up50pct::SH601162::000001,18,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,mid_cluster_entry,up50pct::SH601162::000001,12,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,breakout_cluster_entry,up50pct::SH601162::000001,2,False,True,1,"{""jump_repricing_winner"": 1.0}",jump_repricing_winner,1.0,0.0,jump_repricing_winner,jump_repricing_winner,jump_repricing_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,outcome,late_cluster_entry,up50pct::SH601162::000001,3,False,True,1,"{""smooth_trend_winner"": 1.0}",smooth_trend_winner,1.0,0.0,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,robustness,outcome,early_cluster_entry,up50pct::SH601162::000003,9,False,True,2,"{""jump_repricing_winner"": 0.3333333333333333, ""smooth_trend_winner"": 0.6666666666666666}",smooth_trend_winner,0.6666666666666666,0.9182958340544894,jump_repricing_winner,smooth_trend_winner,smooth_trend_winner,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,robustness,outcome,mid_cluster_entry,up50pct::SH601162::000003,6,False,True,2,"{""jump_repricing_winner"": 0.3333333333333333, ""smooth_trend_winner"": 0.6666666666666666}",smooth_trend_winner,0.6666666666666666,0.9182958340544894,smooth_trend_winner,jump_repricing_winner,smooth_trend_winner,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,outcome,early_cluster_entry,up50pct::SH601179::000000,47,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,late_cluster_entry,up50pct::SH601179::000000,6,False,True,2,"{""jump_repricing_winner"": 0.5, ""smooth_trend_winner"": 0.5}",smooth_trend_winner,0.5,1.0,smooth_trend_winner,jump_repricing_winner,jump_repricing_winner,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,outcome,early_cluster_entry,up100pct::SH601216::000000,4,False,True,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,outcome,mid_cluster_entry,up100pct::SH601216::000000,66,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,outcome,breakout_cluster_entry,up100pct::SH601216::000000,80,True,False,2,"{""stair_step_winner"": 0.2, ""unclassified_mixed_path"": 0.8}",unclassified_mixed_path,0.8,0.7219280948873623,unclassified_mixed_path,stair_step_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,outcome,late_cluster_entry,up100pct::SH601216::000000,56,True,False,4,"{""jump_repricing_winner"": 0.07142857142857142, ""smooth_trend_winner"": 0.7678571428571429, ""stair_step_winner"": 0.03571428571428571, ""unclassified_mixed_path"": 0.125}",smooth_trend_winner,0.7678571428571429,0.5556339886485034,jump_repricing_winner,smooth_trend_winner,smooth_trend_winner,True,smooth_trend_winner,smooth_trend_winner,pass
up150pct,train,outcome,early_cluster_entry,up150pct::SH601216::000000,4,False,True,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up150pct,train,outcome,mid_cluster_entry,up150pct::SH601216::000000,66,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up150pct,train,outcome,breakout_cluster_entry,up150pct::SH601216::000000,80,True,False,2,"{""stair_step_winner"": 0.2, ""unclassified_mixed_path"": 0.8}",unclassified_mixed_path,0.8,0.7219280948873623,unclassified_mixed_path,stair_step_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up150pct,train,outcome,late_cluster_entry,up150pct::SH601216::000000,62,True,False,3,"{""jump_repricing_winner"": 0.0967741935483871, ""smooth_trend_winner"": 0.7419354838709677, ""stair_step_winner"": 0.16129032258064516}",smooth_trend_winner,0.7419354838709677,0.6751687702184382,stair_step_winner,smooth_trend_winner,smooth_trend_winner,True,smooth_trend_winner,mixed_episode_winner,pass
up50pct,train,outcome,early_cluster_entry,up50pct::SH601216::000000,4,False,True,2,"{""choppy_reversal_winner"": 0.75, ""unclassified_mixed_path"": 0.25}",choppy_reversal_winner,0.75,0.8112781244591328,choppy_reversal_winner,unclassified_mixed_path,choppy_reversal_winner,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,outcome,mid_cluster_entry,up50pct::SH601216::000000,65,True,False,3,"{""jump_repricing_winner"": 0.015384615384615385, ""smooth_trend_winner"": 0.12307692307692308, ""unclassified_mixed_path"": 0.8615384615384616}",unclassified_mixed_path,0.8615384615384616,0.4100269995944202,smooth_trend_winner,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,breakout_cluster_entry,up50pct::SH601216::000000,80,True,False,2,"{""stair_step_winner"": 0.0125, ""unclassified_mixed_path"": 0.9875}",unclassified_mixed_path,0.9875,0.09694460606247313,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,late_cluster_entry,up50pct::SH601216::000000,53,True,False,3,"{""jump_repricing_winner"": 0.07547169811320754, ""smooth_trend_winner"": 0.8867924528301887, ""unclassified_mixed_path"": 0.03773584905660377}",smooth_trend_winner,0.8867924528301887,0.38705883373178684,unclassified_mixed_path,smooth_trend_winner,smooth_trend_winner,True,smooth_trend_winner,smooth_trend_winner,pass
up50pct,robustness,outcome,early_cluster_entry,up50pct::SH601225::000001,18,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up100pct,robustness,outcome,early_cluster_entry,up100pct::SH601231::000000,53,True,False,2,"{""stair_step_winner"": 0.660377358490566, ""unclassified_mixed_path"": 0.33962264150943394}",stair_step_winner,0.660377358490566,0.9244571409964927,stair_step_winner,unclassified_mixed_path,stair_step_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,robustness,outcome,mid_cluster_entry,up100pct::SH601231::000000,98,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up100pct,robustness,outcome,breakout_cluster_entry,up100pct::SH601231::000000,86,True,False,2,"{""smooth_trend_winner"": 0.011627906976744186, ""stair_step_winner"": 0.9883720930232558}",stair_step_winner,0.9883720930232558,0.09140162014739274,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up100pct,robustness,outcome,late_cluster_entry,up100pct::SH601231::000000,29,True,False,2,"{""smooth_trend_winner"": 0.41379310344827586, ""stair_step_winner"": 0.5862068965517241}",stair_step_winner,0.5862068965517241,0.9784493292686188,stair_step_winner,stair_step_winner,stair_step_winner,False,mixed_episode_winner,mixed_episode_winner,pass
up150pct,robustness,outcome,early_cluster_entry,up150pct::SH601231::000000,53,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up150pct,robustness,outcome,mid_cluster_entry,up150pct::SH601231::000000,98,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up150pct,robustness,outcome,breakout_cluster_entry,up150pct::SH601231::000000,82,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up150pct,robustness,outcome,late_cluster_entry,up150pct::SH601231::000000,2,False,True,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,robustness,outcome,early_cluster_entry,up50pct::SH601231::000000,53,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up50pct,robustness,outcome,mid_cluster_entry,up50pct::SH601231::000000,97,True,False,2,"{""stair_step_winner"": 0.29896907216494845, ""unclassified_mixed_path"": 0.7010309278350515}",unclassified_mixed_path,0.7010309278350515,0.8800270477157599,unclassified_mixed_path,stair_step_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,robustness,outcome,breakout_cluster_entry,up50pct::SH601231::000000,81,True,False,3,"{""jump_repricing_winner"": 0.2839506172839506, ""smooth_trend_winner"": 0.5925925925925926, ""unclassified_mixed_path"": 0.12345679012345678}",smooth_trend_winner,0.5925925925925926,0.8427075120590133,smooth_trend_winner,jump_repricing_winner,smooth_trend_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,robustness,outcome,late_cluster_entry,up50pct::SH601231::000000,40,True,False,3,"{""jump_repricing_winner"": 0.6, ""smooth_trend_winner"": 0.375, ""stair_step_winner"": 0.025}",jump_repricing_winner,0.6,0.6977241547344534,jump_repricing_winner,smooth_trend_winner,jump_repricing_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,outcome,early_cluster_entry,up100pct::SH601233::000000,46,True,False,2,"{""stair_step_winner"": 0.1956521739130435, ""unclassified_mixed_path"": 0.8043478260869565}",unclassified_mixed_path,0.8043478260869565,0.7131467486384921,unclassified_mixed_path,stair_step_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,outcome,mid_cluster_entry,up100pct::SH601233::000000,94,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up100pct,train,outcome,breakout_cluster_entry,up100pct::SH601233::000000,66,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up100pct,robustness,outcome,early_cluster_entry,up100pct::SH601233::000001,50,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up100pct,robustness,outcome,mid_cluster_entry,up100pct::SH601233::000001,20,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up150pct,train,outcome,early_cluster_entry,up150pct::SH601233::000000,14,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up150pct,train,outcome,mid_cluster_entry,up150pct::SH601233::000000,2,False,True,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up150pct,train,outcome,breakout_cluster_entry,up150pct::SH601233::000000,23,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up50pct,train,outcome,early_cluster_entry,up50pct::SH601233::000000,2,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,outcome,mid_cluster_entry,up50pct::SH601233::000000,119,True,False,4,"{""jump_repricing_winner"": 0.008403361344537815, ""smooth_trend_winner"": 0.07563025210084033, ""stair_step_winner"": 0.01680672268907563, ""unclassified_mixed_path"": 0.8991596638655462}",unclassified_mixed_path,0.8991596638655462,0.2883068120829485,smooth_trend_winner,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,breakout_cluster_entry,up50pct::SH601233::000000,92,True,False,3,"{""smooth_trend_winner"": 0.08695652173913043, ""stair_step_winner"": 0.6630434782608695, ""unclassified_mixed_path"": 0.25}",stair_step_winner,0.6630434782608695,0.7567782760351162,stair_step_winner,smooth_trend_winner,stair_step_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,late_cluster_entry,up50pct::SH601233::000000,73,True,False,4,"{""jump_repricing_winner"": 0.0821917808219178, ""smooth_trend_winner"": 0.3561643835616438, ""stair_step_winner"": 0.0273972602739726, ""unclassified_mixed_path"": 0.5342465753424658}",unclassified_mixed_path,0.5342465753424658,0.72606368894944,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,outcome,early_cluster_entry,up100pct::SH601236::000000,3,False,True,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,outcome,early_cluster_entry,up50pct::SH601236::000000,22,True,False,2,"{""stair_step_winner"": 0.3181818181818182, ""unclassified_mixed_path"": 0.6818181818181818}",unclassified_mixed_path,0.6818181818181818,0.9023932827949789,stair_step_winner,unclassified_mixed_path,stair_step_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,mid_cluster_entry,up50pct::SH601236::000000,16,True,False,2,"{""jump_repricing_winner"": 0.3125, ""unclassified_mixed_path"": 0.6875}",unclassified_mixed_path,0.6875,0.8960382325345574,unclassified_mixed_path,jump_repricing_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,breakout_cluster_entry,up50pct::SH601236::000000,12,True,False,3,"{""jump_repricing_winner"": 0.8333333333333334, ""smooth_trend_winner"": 0.08333333333333333, ""unclassified_mixed_path"": 0.08333333333333333}",jump_repricing_winner,0.8333333333333334,0.5152734452350943,jump_repricing_winner,smooth_trend_winner,jump_repricing_winner,True,jump_repricing_winner,jump_repricing_winner,pass
up50pct,train,outcome,late_cluster_entry,up50pct::SH601236::000000,7,False,True,2,"{""jump_repricing_winner"": 0.14285714285714285, ""smooth_trend_winner"": 0.8571428571428571}",smooth_trend_winner,0.8571428571428571,0.5916727785823274,smooth_trend_winner,jump_repricing_winner,smooth_trend_winner,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,robustness,outcome,early_cluster_entry,up50pct::SH601236::000001,3,False,True,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,outcome,early_cluster_entry,up50pct::SH601318::000000,4,False,True,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,outcome,mid_cluster_entry,up50pct::SH601318::000000,10,True,False,2,"{""stair_step_winner"": 0.1, ""unclassified_mixed_path"": 0.9}",unclassified_mixed_path,0.9,0.46899559358928117,stair_step_winner,stair_step_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,outcome,early_cluster_entry,up100pct::SH601319::000000,3,False,True,1,"{""smooth_trend_winner"": 1.0}",smooth_trend_winner,1.0,0.0,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,validation,outcome,early_cluster_entry,up100pct::SH601360::000000,28,True,False,2,"{""stair_step_winner"": 0.39285714285714285, ""unclassified_mixed_path"": 0.6071428571428571}",unclassified_mixed_path,0.6071428571428571,0.9666186325481027,unclassified_mixed_path,stair_step_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,validation,outcome,mid_cluster_entry,up100pct::SH601360::000000,12,True,False,2,"{""smooth_trend_winner"": 0.75, ""stair_step_winner"": 0.25}",smooth_trend_winner,0.75,0.8112781244591328,stair_step_winner,smooth_trend_winner,smooth_trend_winner,True,smooth_trend_winner,smooth_trend_winner,pass
up100pct,validation,outcome,breakout_cluster_entry,up100pct::SH601360::000000,27,True,False,1,"{""smooth_trend_winner"": 1.0}",smooth_trend_winner,1.0,0.0,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,smooth_trend_winner,smooth_trend_winner,pass
up100pct,validation,outcome,late_cluster_entry,up100pct::SH601360::000000,5,False,True,1,"{""smooth_trend_winner"": 1.0}",smooth_trend_winner,1.0,0.0,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up150pct,validation,outcome,early_cluster_entry,up150pct::SH601360::000000,26,True,False,2,"{""stair_step_winner"": 0.7692307692307693, ""unclassified_mixed_path"": 0.23076923076923078}",stair_step_winner,0.7692307692307693,0.7793498372920851,unclassified_mixed_path,stair_step_winner,stair_step_winner,True,stair_step_winner,stair_step_winner,pass
up150pct,validation,outcome,mid_cluster_entry,up150pct::SH601360::000000,14,True,False,2,"{""smooth_trend_winner"": 0.7857142857142857, ""stair_step_winner"": 0.21428571428571427}",smooth_trend_winner,0.7857142857142857,0.7495952572594798,stair_step_winner,smooth_trend_winner,smooth_trend_winner,True,smooth_trend_winner,smooth_trend_winner,pass
up150pct,validation,outcome,breakout_cluster_entry,up150pct::SH601360::000000,23,True,False,1,"{""smooth_trend_winner"": 1.0}",smooth_trend_winner,1.0,0.0,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,smooth_trend_winner,smooth_trend_winner,pass
up50pct,robustness,outcome,early_cluster_entry,up50pct::SH601360::000002,3,False,True,2,"{""stair_step_winner"": 0.3333333333333333, ""unclassified_mixed_path"": 0.6666666666666666}",unclassified_mixed_path,0.6666666666666666,0.9182958340544894,stair_step_winner,unclassified_mixed_path,unclassified_mixed_path,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,outcome,early_cluster_entry,up100pct::SH601377::000000,9,False,True,2,"{""late_rescue_winner"": 0.3333333333333333, ""unclassified_mixed_path"": 0.6666666666666666}",unclassified_mixed_path,0.6666666666666666,0.9182958340544894,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,outcome,mid_cluster_entry,up100pct::SH601377::000000,33,True,False,2,"{""stair_step_winner"": 0.7575757575757576, ""unclassified_mixed_path"": 0.24242424242424243}",stair_step_winner,0.7575757575757576,0.7990485210442682,stair_step_winner,unclassified_mixed_path,stair_step_winner,True,stair_step_winner,stair_step_winner,pass
up50pct,train,outcome,early_cluster_entry,up50pct::SH601377::000000,20,True,False,2,"{""late_rescue_winner"": 0.8, ""unclassified_mixed_path"": 0.2}",late_rescue_winner,0.8,0.7219280948873623,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,True,late_rescue_winner,late_rescue_winner,pass
up50pct,train,outcome,mid_cluster_entry,up50pct::SH601377::000000,156,True,False,4,"{""jump_repricing_winner"": 0.00641025641025641, ""late_rescue_winner"": 0.00641025641025641, ""smooth_trend_winner"": 0.03205128205128205, ""unclassified_mixed_path"": 0.9551282051282052}",unclassified_mixed_path,0.9551282051282052,0.15787498756157642,smooth_trend_winner,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,breakout_cluster_entry,up50pct::SH601377::000000,47,True,False,4,"{""jump_repricing_winner"": 0.19148936170212766, ""smooth_trend_winner"": 0.5106382978723404, ""stair_step_winner"": 0.23404255319148937, ""unclassified_mixed_path"": 0.06382978723404255}",smooth_trend_winner,0.5106382978723404,0.8477512307594325,jump_repricing_winner,smooth_trend_winner,smooth_trend_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,late_cluster_entry,up50pct::SH601377::000000,4,False,True,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,robustness,outcome,early_cluster_entry,up50pct::SH601377::000001,22,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up50pct,robustness,outcome,early_cluster_entry,up50pct::SH601567::000001,31,True,False,2,"{""stair_step_winner"": 0.6451612903225806, ""unclassified_mixed_path"": 0.3548387096774194}",stair_step_winner,0.6451612903225806,0.9383153522334069,stair_step_winner,unclassified_mixed_path,stair_step_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,robustness,outcome,mid_cluster_entry,up50pct::SH601567::000001,4,False,True,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,robustness,outcome,early_cluster_entry,up100pct::SH601611::000000,1,False,True,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,robustness,outcome,early_cluster_entry,up50pct::SH601611::000000,1,False,True,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,robustness,outcome,breakout_cluster_entry,up50pct::SH601611::000000,15,True,False,3,"{""jump_repricing_winner"": 0.2, ""smooth_trend_winner"": 0.26666666666666666, ""unclassified_mixed_path"": 0.5333333333333333}",unclassified_mixed_path,0.5333333333333333,0.9189900464321512,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up150pct,train,outcome,early_cluster_entry,up150pct::SH601615::000000,2,False,True,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,outcome,early_cluster_entry,up100pct::SH601618::000000,35,True,False,3,"{""late_rescue_winner"": 0.34285714285714286, ""stair_step_winner"": 0.5142857142857142, ""unclassified_mixed_path"": 0.14285714285714285}",stair_step_winner,0.5142857142857142,0.8983910626338965,unclassified_mixed_path,stair_step_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,outcome,mid_cluster_entry,up100pct::SH601618::000000,155,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up100pct,train,outcome,breakout_cluster_entry,up100pct::SH601618::000000,89,True,False,2,"{""stair_step_winner"": 0.9325842696629213, ""unclassified_mixed_path"": 0.06741573033707865}",stair_step_winner,0.9325842696629213,0.3562048039313226,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up100pct,train,outcome,late_cluster_entry,up100pct::SH601618::000000,44,True,False,2,"{""smooth_trend_winner"": 0.7727272727272727, ""unclassified_mixed_path"": 0.22727272727272727}",smooth_trend_winner,0.7727272727272727,0.7732266742876345,unclassified_mixed_path,smooth_trend_winner,smooth_trend_winner,True,smooth_trend_winner,smooth_trend_winner,pass
up150pct,train,outcome,early_cluster_entry,up150pct::SH601618::000000,17,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up150pct,train,outcome,mid_cluster_entry,up150pct::SH601618::000000,36,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up50pct,train,outcome,early_cluster_entry,up50pct::SH601618::000000,20,True,False,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,late_rescue_winner,late_rescue_winner,pass
