instrument,candidate_rows,member_rows,is_sh_lifetime_st_excluded,interval_rows,executable_rows_total
SH605108,0,0,False,5697,470682
SH605111,0,0,False,5697,470682
SH605116,0,0,False,5697,470682
SH605117,413,413,False,5697,470682
SH605118,0,0,False,5697,470682
SH605122,0,0,False,5697,470682
SH605123,0,0,False,5697,470682
SH605128,0,0,False,5697,470682
SH605133,0,0,False,5697,470682
SH605136,0,0,False,5697,470682
SH605138,0,0,False,5697,470682
SH605151,0,0,False,5697,470682
SH605155,0,0,False,5697,470682
SH605158,0,0,False,5697,470682
SH605162,0,0,False,5697,470682
SH605166,0,0,False,5697,470682
SH605167,0,0,False,5697,470682
SH605168,0,0,False,5697,470682
SH605169,0,0,False,5697,470682
SH605177,0,0,False,5697,470682
SH605178,0,0,False,5697,470682
SH605179,0,0,False,5697,470682
SH605180,0,0,False,5697,470682
SH605183,0,0,False,5697,470682
SH605186,0,0,False,5697,470682
SH605188,0,0,False,5697,470682
SH605196,0,0,False,5697,470682
SH605189,0,0,False,5697,470682
SH605198,0,0,False,5697,470682
SH605199,0,0,False,5697,470682
SH605208,0,0,False,5697,470682
SH605218,0,0,False,5697,470682
SH605222,0,0,False,5697,470682
SH605228,0,0,False,5697,470682
SH605258,0,0,False,5697,470682
SH605259,0,0,False,5697,470682
SH605255,0,0,False,5697,470682
SH605266,0,0,False,5697,470682
SH605268,0,0,False,5697,470682
SH605277,0,0,False,5697,470682
SH605286,0,0,False,5697,470682
SH605287,0,0,False,5697,470682
SH605288,0,0,False,5697,470682
SH605289,0,0,False,5697,470682
SH605296,0,0,False,5697,470682
SH605298,0,0,False,5697,470682
SH605299,0,0,False,5697,470682
SH605300,0,0,False,5697,470682
SH605303,0,0,False,5697,470682
SH605305,0,0,False,5697,470682
SH605318,0,0,False,5697,470682
SH605319,0,0,False,5697,470682
SH605333,0,0,False,5697,470682
SH605336,0,0,False,5697,470682
SH605337,0,0,False,5697,470682
SH605339,0,0,False,5697,470682
SH605338,0,0,False,5697,470682
SH605358,0,0,False,5697,470682
SH605365,0,0,False,5697,470682
SH605366,0,0,False,5697,470682
SH605368,0,0,False,5697,470682
SH605369,0,0,False,5697,470682
SH605376,0,0,False,5697,470682
SH605378,0,0,False,5697,470682
SH605377,0,0,False,5697,470682
SH605388,0,0,False,5697,470682
SH605389,0,0,False,5697,470682
SH605398,0,0,False,5697,470682
SH605399,0,0,False,5697,470682
SH605488,0,0,False,5697,470682
SH605499,1197,1197,False,5697,470682
SH605500,0,0,False,5697,470682
SH605507,0,0,False,5697,470682
SH605555,0,0,False,5697,470682
SH605566,0,0,False,5697,470682
SH605577,0,0,False,5697,470682
SH605567,0,0,False,5697,470682
SH605580,0,0,False,5697,470682
SH605588,0,0,False,5697,470682
SH605589,0,0,False,5697,470682
SH605598,0,0,False,5697,470682
SH605599,0,0,False,5697,470682
SZ000001,2281,2281,False,5697,470682
SZ000002,2230,2230,False,5697,470682
SZ000004,0,0,False,5697,470682
SZ000006,0,0,False,5697,470682
SZ000007,0,0,False,5697,470682
SZ000008,0,0,False,5697,470682
SZ000009,64,64,False,5697,470682
SZ000010,0,0,False,5697,470682
SZ000011,0,0,False,5697,470682
SZ000012,0,0,False,5697,470682
SZ000014,0,0,False,5697,470682
SZ000016,0,0,False,5697,470682
SZ000017,0,0,False,5697,470682
SZ000019,0,0,False,5697,470682
SZ000020,0,0,False,5697,470682
SZ000021,31,31,False,5697,470682
SZ000025,0,0,False,5697,470682
SZ000026,0,0,False,5697,470682
SZ000027,21,21,False,5697,470682
SZ000028,0,0,False,5697,470682
SZ000029,0,0,False,5697,470682
SZ000030,0,0,False,5697,470682
SZ000031,0,0,False,5697,470682
SZ000032,0,0,False,5697,470682
SZ000034,0,0,False,5697,470682
SZ000035,0,0,False,5697,470682
SZ000036,0,0,False,5697,470682
SZ000037,0,0,False,5697,470682
SZ000039,502,502,False,5697,470682
SZ000042,0,0,False,5697,470682
SZ000045,0,0,False,5697,470682
SZ000048,0,0,False,5697,470682
SZ000049,0,0,False,5697,470682
SZ000050,0,0,False,5697,470682
SZ000055,0,0,False,5697,470682
SZ000056,0,0,False,5697,470682
SZ000058,0,0,False,5697,470682
SZ000059,0,0,False,5697,470682
SZ000060,0,0,False,5697,470682
SZ000061,0,0,False,5697,470682
SZ000062,0,0,False,5697,470682
SZ000063,969,969,False,5697,470682
SZ000066,291,291,False,5697,470682
SZ000065,0,0,False,5697,470682
SZ000068,0,0,False,5697,470682
SZ000070,0,0,False,5697,470682
SZ000078,0,0,False,5697,470682
SZ000069,619,619,False,5697,470682
SZ000088,0,0,False,5697,470682
SZ000090,0,0,False,5697,470682
SZ000089,0,0,False,5697,470682
SZ000096,0,0,False,5697,470682
SZ000099,0,0,False,5697,470682
SZ000100,948,948,False,5697,470682
SZ000151,0,0,False,5697,470682
SZ000153,0,0,False,5697,470682
SZ000155,0,0,False,5697,470682
SZ000156,0,0,False,5697,470682
SZ000157,1247,1247,False,5697,470682
SZ000158,8,8,False,5697,470682
SZ000159,0,0,False,5697,470682
SZ000166,2264,2264,False,5697,470682
SZ000301,746,746,False,5697,470682
SZ000333,16,16,False,5697,470682
SZ000338,822,822,False,5697,470682
SZ000400,0,0,False,5697,470682
SZ000401,0,0,False,5697,470682
SZ000402,0,0,False,5697,470682
SZ000403,0,0,False,5697,470682
SZ000404,0,0,False,5697,470682
SZ000407,0,0,False,5697,470682
SZ000408,557,557,False,5697,470682
SZ000409,0,0,False,5697,470682
SZ000410,0,0,False,5697,470682
SZ000411,0,0,False,5697,470682
SZ000415,0,0,False,5697,470682
SZ000417,0,0,False,5697,470682
SZ000419,0,0,False,5697,470682
SZ000420,0,0,False,5697,470682
SZ000421,0,0,False,5697,470682
SZ000422,0,0,False,5697,470682
SZ000423,0,0,False,5697,470682
SZ000425,663,663,False,5697,470682
SZ000426,157,157,False,5697,470682
SZ000428,0,0,False,5697,470682
SZ000429,0,0,False,5697,470682
SZ000430,0,0,False,5697,470682
SZ000488,0,0,False,5697,470682
SZ000498,0,0,False,5697,470682
SZ000501,0,0,False,5697,470682
SZ000503,0,0,False,5697,470682
SZ000504,0,0,False,5697,470682
SZ000505,0,0,False,5697,470682
SZ000506,0,0,False,5697,470682
SZ000507,0,0,False,5697,470682
SZ000509,0,0,False,5697,470682
SZ000510,0,0,False,5697,470682
SZ000513,0,0,False,5697,470682
SZ000514,0,0,False,5697,470682
SZ000516,0,0,False,5697,470682
SZ000517,0,0,False,5697,470682
SZ000518,0,0,False,5697,470682
SZ000519,1,1,False,5697,470682
SZ000520,0,0,False,5697,470682
SZ000521,0,0,False,5697,470682
SZ000523,0,0,False,5697,470682
SZ000524,0,0,False,5697,470682
SZ000525,0,0,False,5697,470682
SZ000526,0,0,False,5697,470682
SZ000528,0,0,False,5697,470682
SZ000529,0,0,False,5697,470682
SZ000530,0,0,False,5697,470682
SZ000531,0,0,False,5697,470682
SZ000532,0,0,False,5697,470682
SZ000533,0,0,False,5697,470682
SZ000534,0,0,False,5697,470682
SZ000536,0,0,False,5697,470682
SZ000537,1,1,False,5697,470682
SZ000538,1065,1065,False,5697,470682
SZ000539,0,0,False,5697,470682
SZ000541,0,0,False,5697,470682
SZ000543,0,0,False,5697,470682
SZ000544,0,0,False,5697,470682
SZ000545,0,0,False,5697,470682
SZ000546,0,0,False,5697,470682
SZ000547,21,21,False,5697,470682
SZ000548,0,0,False,5697,470682
SZ000550,0,0,False,5697,470682
SZ000551,0,0,False,5697,470682
SZ000552,0,0,False,5697,470682
SZ000553,0,0,False,5697,470682
SZ000554,0,0,False,5697,470682
SZ000555,0,0,False,5697,470682
SZ000557,0,0,False,5697,470682
SZ000558,0,0,False,5697,470682
SZ000559,92,92,False,5697,470682
SZ000560,0,0,False,5697,470682
SZ000561,0,0,False,5697,470682
SZ000563,0,0,False,5697,470682
SZ000564,101,101,False,5697,470682
SZ000565,0,0,False,5697,470682
SZ000566,0,0,False,5697,470682
SZ000567,0,0,False,5697,470682
SZ000568,794,794,False,5697,470682
SZ000570,0,0,False,5697,470682
SZ000571,0,0,False,5697,470682
SZ000572,0,0,False,5697,470682
SZ000573,0,0,False,5697,470682
SZ000576,0,0,False,5697,470682
SZ000581,0,0,False,5697,470682
SZ000582,0,0,False,5697,470682
SZ000586,0,0,False,5697,470682
SZ000589,0,0,False,5697,470682
SZ000590,0,0,False,5697,470682
SZ000591,0,0,False,5697,470682
SZ000592,0,0,False,5697,470682
SZ000593,0,0,False,5697,470682
SZ000595,0,0,False,5697,470682
SZ000596,1738,1738,False,5697,470682
SZ000597,0,0,False,5697,470682
SZ000598,0,0,False,5697,470682
SZ000599,0,0,False,5697,470682
SZ000600,0,0,False,5697,470682
SZ000601,0,0,False,5697,470682
SZ000603,0,0,False,5697,470682
SZ000605,0,0,False,5697,470682
SZ000607,0,0,False,5697,470682
SZ000608,0,0,False,5697,470682
SZ000609,0,0,False,5697,470682
SZ000610,0,0,False,5697,470682
SZ000612,0,0,False,5697,470682
SZ000615,0,0,False,5697,470682
SZ000617,2272,2272,False,5697,470682
SZ000619,0,0,False,5697,470682
SZ000620,0,0,False,5697,470682
SZ000623,0,0,False,5697,470682
SZ000625,711,711,False,5697,470682
SZ000626,0,0,False,5697,470682
SZ000628,0,0,False,5697,470682
SZ000629,39,39,False,5697,470682
SZ000630,240,240,False,5697,470682
SZ000631,0,0,False,5697,470682
SZ000632,0,0,False,5697,470682
SZ000633,0,0,False,5697,470682
SZ000635,0,0,False,5697,470682
SZ000636,3,3,False,5697,470682
SZ000637,0,0,False,5697,470682
SZ000639,0,0,False,5697,470682
SZ000650,0,0,False,5697,470682
SZ000651,1363,1363,False,5697,470682
SZ000652,0,0,False,5697,470682
SZ000655,0,0,False,5697,470682
SZ000656,43,43,False,5697,470682
SZ000657,139,139,False,5697,470682
SZ000659,0,0,False,5697,470682
SZ000661,368,368,False,5697,470682
SZ000663,0,0,False,5697,470682
SZ000665,0,0,False,5697,470682
SZ000668,0,0,False,5697,470682
SZ000669,0,0,False,5697,470682
SZ000670,0,0,False,5697,470682
SZ000672,0,0,False,5697,470682
SZ000676,0,0,False,5697,470682
SZ000677,0,0,False,5697,470682
SZ000678,0,0,False,5697,470682
SZ000679,0,0,False,5697,470682
SZ000680,0,0,False,5697,470682
SZ000682,0,0,False,5697,470682
SZ000681,0,0,False,5697,470682
SZ000683,0,0,False,5697,470682
SZ000685,0,0,False,5697,470682
SZ000686,0,0,False,5697,470682
SZ000688,26,26,False,5697,470682
SZ000690,0,0,False,5697,470682
SZ000691,0,0,False,5697,470682
SZ000692,0,0,False,5697,470682
SZ000695,0,0,False,5697,470682
SZ000697,0,0,False,5697,470682
SZ000698,0,0,False,5697,470682
SZ000700,0,0,False,5697,470682
SZ000701,0,0,False,5697,470682
SZ000702,0,0,False,5697,470682
SZ000703,34,34,False,5697,470682
SZ000705,0,0,False,5697,470682
SZ000707,0,0,False,5697,470682
SZ000708,883,883,False,5697,470682
SZ000709,45,45,False,5697,470682
SZ000710,0,0,False,5697,470682
SZ000711,0,0,False,5697,470682
SZ000712,0,0,False,5697,470682
SZ000713,0,0,False,5697,470682
SZ000715,0,0,False,5697,470682
SZ000716,0,0,False,5697,470682
SZ000717,0,0,False,5697,470682
SZ000718,0,0,False,5697,470682
SZ000719,0,0,False,5697,470682
SZ000720,0,0,False,5697,470682
SZ000721,0,0,False,5697,470682
SZ000722,0,0,False,5697,470682
SZ000723,0,0,False,5697,470682
SZ000726,0,0,False,5697,470682
SZ000725,758,758,False,5697,470682
SZ000727,0,0,False,5697,470682
SZ000728,0,0,False,5697,470682
SZ000729,0,0,False,5697,470682
SZ000731,0,0,False,5697,470682
SZ000733,364,364,False,5697,470682
SZ000735,0,0,False,5697,470682
SZ000736,0,0,False,5697,470682
SZ000737,0,0,False,5697,470682
SZ000738,0,0,False,5697,470682
SZ000739,0,0,False,5697,470682
SZ000750,0,0,False,5697,470682
SZ000751,0,0,False,5697,470682
SZ000752,0,0,False,5697,470682
SZ000753,0,0,False,5697,470682
SZ000755,0,0,False,5697,470682
SZ000756,0,0,False,5697,470682
SZ000757,0,0,False,5697,470682
SZ000758,0,0,False,5697,470682
SZ000759,0,0,False,5697,470682
SZ000761,0,0,False,5697,470682
SZ000762,0,0,False,5697,470682
SZ000766,0,0,False,5697,470682
SZ000767,0,0,False,5697,470682
SZ000768,1651,1651,False,5697,470682
SZ000776,2281,2281,False,5697,470682
SZ000777,0,0,False,5697,470682
SZ000778,0,0,False,5697,470682
SZ000779,0,0,False,5697,470682
SZ000783,6,6,False,5697,470682
SZ000782,0,0,False,5697,470682
SZ000785,0,0,False,5697,470682
SZ000786,595,595,False,5697,470682
SZ000788,0,0,False,5697,470682
SZ000789,0,0,False,5697,470682
SZ000790,0,0,False,5697,470682
SZ000791,0,0,False,5697,470682
SZ000792,1176,1161,False,5697,470682
SZ000793,0,0,False,5697,470682
SZ000795,0,0,False,5697,470682
SZ000796,0,0,False,5697,470682
SZ000797,0,0,False,5697,470682
SZ000798,0,0,False,5697,470682
SZ000799,331,331,False,5697,470682
SZ000800,0,0,False,5697,470682
SZ000801,0,0,False,5697,470682
SZ000802,0,0,False,5697,470682
SZ000803,0,0,False,5697,470682
SZ000807,477,477,False,5697,470682
SZ000809,0,0,False,5697,470682
SZ000810,0,0,False,5697,470682
SZ000811,0,0,False,5697,470682
SZ000812,0,0,False,5697,470682
SZ000813,0,0,False,5697,470682
SZ000815,0,0,False,5697,470682
SZ000816,0,0,False,5697,470682
SZ000818,0,0,False,5697,470682
SZ000819,0,0,False,5697,470682
SZ000820,0,0,False,5697,470682
SZ000821,0,0,False,5697,470682
SZ000822,0,0,False,5697,470682
SZ000823,0,0,False,5697,470682
SZ000825,51,51,False,5697,470682
SZ000826,0,0,False,5697,470682
SZ000828,0,0,False,5697,470682
SZ000829,0,0,False,5697,470682
SZ000830,0,0,False,5697,470682
SZ000831,159,159,False,5697,470682
SZ000833,0,0,False,5697,470682
SZ000838,0,0,False,5697,470682
SZ000837,0,0,False,5697,470682
SZ000839,5,5,False,5697,470682
SZ000848,0,0,False,5697,470682
SZ000850,0,0,False,5697,470682
SZ000852,0,0,False,5697,470682
SZ000856,0,0,False,5697,470682
SZ000858,2281,2281,False,5697,470682
SZ000859,0,0,False,5697,470682
SZ000860,45,45,False,5697,470682
SZ000863,0,0,False,5697,470682
SZ000862,0,0,False,5697,470682
SZ000868,0,0,False,5697,470682
SZ000869,0,0,False,5697,470682
SZ000875,0,0,False,5697,470682
SZ000876,1,1,False,5697,470682
SZ000877,633,633,False,5697,470682
SZ000878,34,34,False,5697,470682
SZ000880,0,0,False,5697,470682
SZ000881,0,0,False,5697,470682
SZ000882,0,0,False,5697,470682
SZ000883,0,0,False,5697,470682
SZ000885,0,0,False,5697,470682
SZ000886,0,0,False,5697,470682
SZ000887,0,0,False,5697,470682
SZ000888,0,0,False,5697,470682
SZ000889,0,0,False,5697,470682
SZ000890,0,0,False,5697,470682
SZ000892,0,0,False,5697,470682
SZ000893,56,56,False,5697,470682
SZ000895,2266,2266,False,5697,470682
SZ000897,0,0,False,5697,470682
SZ000898,18,18,False,5697,470682
SZ000899,0,0,False,5697,470682
SZ000900,0,0,False,5697,470682
SZ000901,0,0,False,5697,470682
SZ000902,0,0,False,5697,470682
SZ000903,0,0,False,5697,470682
SZ000905,0,0,False,5697,470682
SZ000906,0,0,False,5697,470682
SZ000908,0,0,False,5697,470682
SZ000909,0,0,False,5697,470682
SZ000910,0,0,False,5697,470682
SZ000911,0,0,False,5697,470682
SZ000912,0,0,False,5697,470682
SZ000913,0,0,False,5697,470682
SZ000915,0,0,False,5697,470682
SZ000917,0,0,False,5697,470682
SZ000919,0,0,False,5697,470682
SZ000920,0,0,False,5697,470682
SZ000921,41,41,False,5697,470682
SZ000922,0,0,False,5697,470682
SZ000923,0,0,False,5697,470682
SZ000925,0,0,False,5697,470682
SZ000926,0,0,False,5697,470682
SZ000927,0,0,False,5697,470682
SZ000928,0,0,False,5697,470682
SZ000929,0,0,False,5697,470682
SZ000930,0,0,False,5697,470682
SZ000932,53,53,False,5697,470682
SZ000931,0,0,False,5697,470682
SZ000933,189,189,False,5697,470682
SZ000935,0,0,False,5697,470682
SZ000936,0,0,False,5697,470682
SZ000937,0,0,False,5697,470682
SZ000938,2120,2120,False,5697,470682
SZ000948,0,0,False,5697,470682
SZ000949,0,0,False,5697,470682
SZ000950,0,0,False,5697,470682
SZ000951,0,0,False,5697,470682
SZ000952,0,0,False,5697,470682
SZ000953,0,0,False,5697,470682
SZ000955,0,0,False,5697,470682
SZ000957,0,0,False,5697,470682
SZ000958,92,92,False,5697,470682
SZ000959,17,17,False,5697,470682
SZ000960,92,92,False,5697,470682
SZ000962,0,0,False,5697,470682
SZ000963,829,829,False,5697,470682
SZ000965,0,0,False,5697,470682
SZ000966,0,0,False,5697,470682
SZ000967,2,2,False,5697,470682
SZ000968,0,0,False,5697,470682
SZ000969,0,0,False,5697,470682
SZ000970,0,0,False,5697,470682
SZ000972,0,0,False,5697,470682
SZ000973,5,5,False,5697,470682
SZ000975,362,362,False,5697,470682
SZ000977,865,865,False,5697,470682
SZ000978,0,0,False,5697,470682
SZ000980,0,0,False,5697,470682
SZ000981,10,10,False,5697,470682
SZ000983,484,484,False,5697,470682
SZ000985,0,0,False,5697,470682
SZ000987,62,62,False,5697,470682
SZ000988,200,200,False,5697,470682
SZ000989,0,0,False,5697,470682
SZ000990,0,0,False,5697,470682
SZ000993,0,0,False,5697,470682
SZ000995,0,0,False,5697,470682
SZ000997,0,0,False,5697,470682
SZ000998,0,0,False,5697,470682
SZ000999,545,545,False,5697,470682
SZ001201,0,0,False,5697,470682
SZ001202,0,0,False,5697,470682
SZ001203,71,71,False,5697,470682
SZ001205,0,0,False,5697,470682
SZ001206,0,0,False,5697,470682
SZ001207,0,0,False,5697,470682
SZ001208,0,0,False,5697,470682
SZ001209,0,0,False,5697,470682
SZ001210,0,0,False,5697,470682
SZ001211,0,0,False,5697,470682
SZ001212,0,0,False,5697,470682
SZ001213,0,0,False,5697,470682
SZ001215,0,0,False,5697,470682
SZ001216,0,0,False,5697,470682
SZ001217,0,0,False,5697,470682
SZ001218,0,0,False,5697,470682
SZ001219,0,0,False,5697,470682
SZ001220,0,0,False,5697,470682
SZ001221,0,0,False,5697,470682
SZ001222,0,0,False,5697,470682
SZ001223,0,0,False,5697,470682
SZ001225,0,0,False,5697,470682
SZ001226,0,0,False,5697,470682
SZ001227,0,0,False,5697,470682
SZ001228,0,0,False,5697,470682
SZ001229,0,0,False,5697,470682
SZ001230,0,0,False,5697,470682
SZ001231,0,0,False,5697,470682
SZ001233,0,0,False,5697,470682
SZ001234,0,0,False,5697,470682
SZ001236,0,0,False,5697,470682
SZ001237,0,0,False,5697,470682
SZ001238,0,0,False,5697,470682
SZ001239,0,0,False,5697,470682
SZ001255,0,0,False,5697,470682
SZ001257,3,3,False,5697,470682
SZ001256,0,0,False,5697,470682
SZ001258,0,0,False,5697,470682
SZ001259,0,0,False,5697,470682
SZ001260,0,0,False,5697,470682
SZ001266,0,0,False,5697,470682
SZ001267,5,5,False,5697,470682
SZ001268,0,0,False,5697,470682
SZ001269,0,0,False,5697,470682
SZ001270,0,0,False,5697,470682
SZ001277,0,0,False,5697,470682
SZ001278,0,0,False,5697,470682
SZ001279,0,0,False,5697,470682
SZ001280,116,116,False,5697,470682
SZ001282,0,0,False,5697,470682
SZ001283,0,0,False,5697,470682
SZ001285,0,0,False,5697,470682
SZ001286,1,1,False,5697,470682
SZ001287,0,0,False,5697,470682
SZ001288,0,0,False,5697,470682
SZ001289,1050,1050,False,5697,470682
SZ001296,0,0,False,5697,470682
SZ001298,0,0,False,5697,470682
SZ001299,0,0,False,5697,470682
SZ001300,0,0,False,5697,470682
SZ001301,0,0,False,5697,470682
SZ001306,0,0,False,5697,470682
SZ001308,0,0,False,5697,470682
SZ001309,123,123,False,5697,470682
SZ001312,0,0,False,5697,470682
SZ001311,0,0,False,5697,470682
SZ001313,0,0,False,5697,470682
SZ001314,0,0,False,5697,470682
SZ001316,0,0,False,5697,470682
SZ001317,0,0,False,5697,470682
SZ001318,0,0,False,5697,470682
SZ001319,0,0,False,5697,470682
SZ001323,0,0,False,5697,470682
SZ001322,0,0,False,5697,470682
SZ001324,0,0,False,5697,470682
SZ001325,0,0,False,5697,470682
SZ001326,0,0,False,5697,470682
SZ001328,0,0,False,5697,470682
SZ001330,0,0,False,5697,470682
SZ001332,0,0,False,5697,470682
SZ001331,0,0,False,5697,470682
SZ001333,0,0,False,5697,470682
SZ001335,0,0,False,5697,470682
SZ001336,0,0,False,5697,470682
SZ001337,0,0,False,5697,470682
SZ001338,0,0,False,5697,470682
SZ001339,0,0,False,5697,470682
SZ001356,0,0,False,5697,470682
SZ001359,0,0,False,5697,470682
SZ001358,0,0,False,5697,470682
SZ001360,0,0,False,5697,470682
SZ001365,0,0,False,5697,470682
SZ001366,0,0,False,5697,470682
SZ001367,0,0,False,5697,470682
SZ001368,0,0,False,5697,470682
SZ001369,0,0,False,5697,470682
SZ001373,0,0,False,5697,470682
SZ001376,0,0,False,5697,470682
SZ001378,0,0,False,5697,470682
SZ001379,0,0,False,5697,470682
SZ001386,0,0,False,5697,470682
SZ001380,0,0,False,5697,470682
SZ001382,0,0,False,5697,470682
SZ001387,0,0,False,5697,470682
SZ001388,0,0,False,5697,470682
SZ001390,0,0,False,5697,470682
SZ001389,53,53,False,5697,470682
SZ001391,340,340,False,5697,470682
SZ001393,0,0,False,5697,470682
SZ001396,0,0,False,5697,470682
SZ001395,0,0,False,5697,470682
SZ001400,0,0,False,5697,470682
SZ001696,0,0,False,5697,470682
SZ001872,324,324,False,5697,470682
SZ001896,0,0,False,5697,470682
SZ001914,0,0,False,5697,470682
SZ001965,831,831,False,5697,470682
SZ001979,1298,1298,False,5697,470682
SZ002001,1514,1514,False,5697,470682
SZ002003,0,0,False,5697,470682
SZ002004,0,0,False,5697,470682
SZ002005,0,0,False,5697,470682
SZ002006,0,0,False,5697,470682
SZ002007,223,223,False,5697,470682
SZ002008,108,108,False,5697,470682
SZ002009,0,0,False,5697,470682
SZ002010,0,0,False,5697,470682
SZ002011,0,0,False,5697,470682
SZ002012,0,0,False,5697,470682
SZ002014,0,0,False,5697,470682
SZ002015,0,0,False,5697,470682
SZ002016,0,0,False,5697,470682
SZ002017,0,0,False,5697,470682
SZ002019,0,0,False,5697,470682
SZ002020,0,0,False,5697,470682
SZ002021,0,0,False,5697,470682
SZ002022,0,0,False,5697,470682
SZ002023,0,0,False,5697,470682
SZ002024,631,631,False,5697,470682
SZ002025,0,0,False,5697,470682
SZ002026,0,0,False,5697,470682
SZ002027,2281,2281,False,5697,470682
SZ002028,487,487,False,5697,470682
SZ002029,0,0,False,5697,470682
SZ002030,0,0,False,5697,470682
SZ002031,0,0,False,5697,470682
SZ002032,0,0,False,5697,470682
SZ002033,0,0,False,5697,470682
SZ002034,0,0,False,5697,470682
SZ002035,0,0,False,5697,470682
SZ002036,0,0,False,5697,470682
SZ002037,0,0,False,5697,470682
SZ002038,0,0,False,5697,470682
SZ002039,0,0,False,5697,470682
SZ002040,0,0,False,5697,470682
SZ002041,0,0,False,5697,470682
SZ002042,0,0,False,5697,470682
SZ002043,0,0,False,5697,470682
SZ002044,253,253,False,5697,470682
SZ002045,0,0,False,5697,470682
SZ002046,0,0,False,5697,470682
SZ002047,0,0,False,5697,470682
SZ002048,0,0,False,5697,470682
SZ002049,752,752,False,5697,470682
SZ002050,714,714,False,5697,470682
SZ002051,0,0,False,5697,470682
SZ002052,0,0,False,5697,470682
SZ002053,0,0,False,5697,470682
SZ002054,0,0,False,5697,470682
SZ002055,0,0,False,5697,470682
SZ002056,0,0,False,5697,470682
SZ002057,0,0,False,5697,470682
SZ002058,0,0,False,5697,470682
SZ002059,0,0,False,5697,470682
SZ002060,0,0,False,5697,470682
SZ002061,0,0,False,5697,470682
SZ002062,0,0,False,5697,470682
SZ002063,0,0,False,5697,470682
SZ002064,311,311,False,5697,470682
SZ002065,8,8,False,5697,470682
SZ002066,0,0,False,5697,470682
SZ002067,0,0,False,5697,470682
SZ002068,0,0,False,5697,470682
SZ002069,0,0,False,5697,470682
SZ002072,0,0,False,5697,470682
SZ002073,0,0,False,5697,470682
SZ002074,227,227,False,5697,470682
SZ002075,0,0,False,5697,470682
SZ002076,0,0,False,5697,470682
SZ002077,0,0,False,5697,470682
SZ002078,0,0,False,5697,470682
SZ002079,0,0,False,5697,470682
SZ002080,292,292,False,5697,470682
SZ002081,0,0,False,5697,470682
SZ002082,0,0,False,5697,470682
SZ002083,0,0,False,5697,470682
SZ002084,0,0,False,5697,470682
SZ002085,1,1,False,5697,470682
SZ002086,0,0,False,5697,470682
SZ002088,0,0,False,5697,470682
SZ002090,0,0,False,5697,470682
SZ002091,0,0,False,5697,470682
SZ002092,0,0,False,5697,470682
SZ002093,0,0,False,5697,470682
SZ002094,0,0,False,5697,470682
SZ002095,0,0,False,5697,470682
SZ002096,0,0,False,5697,470682
SZ002097,0,0,False,5697,470682
SZ002098,0,0,False,5697,470682
SZ002099,0,0,False,5697,470682
SZ002100,0,0,False,5697,470682
SZ002101,0,0,False,5697,470682
SZ002102,0,0,False,5697,470682
SZ002103,0,0,False,5697,470682
SZ002104,0,0,False,5697,470682
SZ002105,0,0,False,5697,470682
SZ002106,0,0,False,5697,470682
SZ002107,0,0,False,5697,470682
SZ002108,0,0,False,5697,470682
SZ002109,0,0,False,5697,470682
SZ002110,0,0,False,5697,470682
SZ002111,0,0,False,5697,470682
SZ002112,0,0,False,5697,470682
SZ002114,0,0,False,5697,470682
SZ002115,0,0,False,5697,470682
SZ002116,0,0,False,5697,470682
SZ002117,0,0,False,5697,470682
SZ002119,0,0,False,5697,470682
SZ002120,57,57,False,5697,470682
SZ002121,0,0,False,5697,470682
SZ002122,0,0,False,5697,470682
SZ002123,0,0,False,5697,470682
SZ002124,0,0,False,5697,470682
SZ002125,0,0,False,5697,470682
SZ002126,1,1,False,5697,470682
SZ002127,29,29,False,5697,470682
SZ002128,179,179,False,5697,470682
SZ002129,884,884,False,5697,470682
SZ002130,0,0,False,5697,470682
SZ002131,62,62,False,5697,470682
SZ002132,0,0,False,5697,470682
SZ002133,0,0,False,5697,470682
SZ002134,0,0,False,5697,470682
SZ002135,0,0,False,5697,470682
SZ002136,0,0,False,5697,470682
SZ002137,0,0,False,5697,470682
SZ002138,0,0,False,5697,470682
SZ002139,0,0,False,5697,470682
SZ002140,0,0,False,5697,470682
SZ002141,0,0,False,5697,470682
SZ002142,1632,1632,False,5697,470682
SZ002144,0,0,False,5697,470682
SZ002145,0,0,False,5697,470682
SZ002146,47,47,False,5697,470682
SZ002148,0,0,False,5697,470682
SZ002149,0,0,False,5697,470682
SZ002150,0,0,False,5697,470682
SZ002151,0,0,False,5697,470682
SZ002152,0,0,False,5697,470682
SZ002153,5,5,False,5697,470682
SZ002154,0,0,False,5697,470682
SZ002155,27,27,False,5697,470682
SZ002156,180,180,False,5697,470682
SZ002157,0,0,False,5697,470682
SZ002158,0,0,False,5697,470682
SZ002159,0,0,False,5697,470682
SZ002160,0,0,False,5697,470682
SZ002161,0,0,False,5697,470682
SZ002162,0,0,False,5697,470682
SZ002163,0,0,False,5697,470682
SZ002164,0,0,False,5697,470682
SZ002165,0,0,False,5697,470682
SZ002166,0,0,False,5697,470682
SZ002167,0,0,False,5697,470682
SZ002168,0,0,False,5697,470682
SZ002169,0,0,False,5697,470682
SZ002170,0,0,False,5697,470682
SZ002171,0,0,False,5697,470682
SZ002172,0,0,False,5697,470682
SZ002173,0,0,False,5697,470682
SZ002175,0,0,False,5697,470682
SZ002174,0,0,False,5697,470682
